"date","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wuhan Evacuee","Wyoming"
"2020-07-29"," ##.## %","  4.48 %","  1.49 %"," ##.## %"," ##.## %"," ##.## %","   .31 %","   .56 %","   .59 %"," ##.## %"," ##.## %","  3.79 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .57 %","  1.08 %","   .29 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.30 %","   .43 %","   .25 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .63 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.18 %","   .30 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  1.79 %"
"2020-07-30"," 46.41 %","  4.26 %","  1.31 %"," 45.29 %"," 35.33 %","-31.17 %","   .36 %","   .72 %","   .57 %"," ##.## %"," 35.28 %","  4.21 %"," ##.## %","-37.88 %","-29.52 %","-18.38 %","   .56 %"," -3.07 %"," 13.65 %","   .51 %","   .97 %","   .32 %","-38.68 %","-23.44 %"," 26.53 %"," 19.38 %"," ##.## %","-31.41 %","  2.29 %","   .40 %","   .24 %","-10.51 %","-41.22 %"," 19.88 %","-15.59 %"," -8.91 %"," 75.50 %"," 34.07 %","-37.44 %"," 22.86 %","   .79 %"," ##.## %","-36.38 %"," 42.08 %"," ##.## %","  1.08 %","   .16 %","-25.51 %"," -4.98 %"," 11.79 %"," -4.63 %","","  1.89 %"
"2020-07-31"," 46.12 %","  3.44 %","  1.44 %"," 45.09 %"," 35.15 %","-31.68 %","   .42 %","   .69 %","   .47 %"," ##.## %"," 34.76 %","  4.66 %"," ##.## %","-38.36 %","-29.75 %","-18.65 %","   .44 %"," -3.29 %"," 13.07 %","   .51 %","  1.07 %","   .34 %","-39.71 %","-23.84 %"," 26.33 %"," 19.45 %"," ##.## %","-31.67 %","  2.34 %","   .45 %","   .25 %","-10.70 %","-43.38 %"," 19.22 %","-15.62 %"," -9.17 %"," 75.45 %"," 33.57 %","-38.22 %"," 22.01 %","   .86 %"," ##.## %","-36.53 %"," 41.91 %"," ##.## %","  1.14 %","   .20 %","-26.39 %"," -5.80 %"," 11.61 %"," -4.72 %","","  1.95 %"
"2020-08-01"," 83.21 %","  3.64 %","  1.56 %"," ##.## %"," 68.85 %","-25.15 %","   .34 %","   .65 %","   .33 %"," ##.## %"," 56.56 %","  5.14 %"," ##.## %","-33.60 %","-21.62 %"," -7.08 %"," 11.64 %"," 17.42 %"," 23.57 %","   .54 %","  1.04 %","   .36 %","-33.74 %","-11.08 %"," 52.55 %"," 43.59 %"," ##.## %","-22.36 %","  2.29 %","   .53 %","   .25 %","  4.14 %","-42.36 %"," 57.29 %"," -2.57 %","  2.55 %"," ##.## %"," 60.41 %","-34.18 %"," 66.88 %","   .54 %"," ##.## %","-29.34 %"," 73.62 %"," ##.## %","  1.17 %","   .27 %","-15.22 %","  6.59 %"," 27.14 %"," 13.84 %","","  1.90 %"
"2020-08-02"," ##.## %","  3.74 %","  1.47 %"," ##.## %"," ##.## %","  6.88 %","   .30 %","   .65 %","   .19 %"," ##.## %"," ##.## %","  5.01 %"," ##.## %"," -7.77 %"," 12.36 %"," 31.74 %"," 62.54 %"," 69.48 %"," 73.82 %","   .62 %","  1.09 %","   .39 %"," -7.27 %"," 26.41 %"," ##.## %"," ##.## %"," ##.## %","  8.94 %","  2.24 %","   .41 %","   .23 %"," 48.37 %","-24.34 %"," ##.## %"," 42.23 %"," 48.50 %"," ##.## %"," ##.## %"," -6.87 %"," ##.## %","   .32 %"," ##.## %","  1.72 %"," ##.## %"," ##.## %","  1.17 %","   .30 %"," 17.69 %"," 51.92 %"," 89.62 %"," 63.90 %","","  1.64 %"
"2020-08-03"," ##.## %","  3.62 %","  1.30 %"," ##.## %"," ##.## %"," 17.57 %","   .21 %","   .61 %","   .52 %"," ##.## %"," ##.## %","  5.62 %"," ##.## %","  1.18 %"," 21.15 %"," 38.86 %"," 69.58 %"," 76.48 %"," 82.71 %","   .53 %","  1.10 %","   .34 %","  2.73 %"," 34.86 %"," ##.## %"," ##.## %"," ##.## %"," 17.39 %","  2.25 %","   .45 %","   .22 %"," 59.78 %","-11.94 %"," ##.## %"," 46.54 %"," 58.26 %"," ##.## %"," ##.## %","  4.51 %"," ##.## %","   .47 %"," ##.## %","  7.40 %"," ##.## %"," ##.## %","  1.16 %","   .30 %"," 26.61 %"," 61.50 %"," 96.87 %"," 70.33 %","","  1.62 %"
"2020-08-04"," ##.## %","  3.36 %","  1.11 %"," ##.## %"," ##.## %"," ##.## %","   .18 %","   .60 %","   .56 %"," ##.## %"," ##.## %","  5.46 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .45 %","  1.05 %","   .36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.19 %","   .45 %","   .22 %"," ##.## %"," 39.84 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .46 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.09 %","   .34 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  1.43 %"
"2020-08-05"," ##.## %","  2.90 %","   .93 %"," ##.## %"," ##.## %"," ##.## %","   .17 %","   .68 %","   .64 %"," ##.## %"," ##.## %","  5.56 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .42 %","   .91 %","   .34 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.90 %","   .41 %","   .18 %"," ##.## %"," 52.20 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .48 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.04 %","   .31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  1.41 %"
"2020-08-06"," ##.## %","  2.13 %","   .74 %"," ##.## %"," ##.## %"," ##.## %","   .17 %","   .65 %","   .76 %"," ##.## %"," ##.## %","  5.84 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .31 %","   .80 %","   .31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.76 %","   .38 %","   .18 %"," ##.## %"," 50.94 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .61 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.06 %","   .34 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  1.30 %"
"2020-08-07"," ##.## %","  1.51 %","   .73 %"," ##.## %"," ##.## %"," ##.## %","   .20 %","   .66 %","   .87 %"," ##.## %"," ##.## %","  6.81 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .29 %","   .77 %","   .31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.67 %","   .43 %","   .19 %"," ##.## %"," 51.50 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .74 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.05 %","   .31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  1.33 %"
"2020-08-08"," ##.## %","  1.58 %","   .73 %"," ##.## %"," ##.## %"," ##.## %","   .10 %","   .59 %","   .55 %"," ##.## %"," ##.## %","  6.45 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .29 %","   .74 %","   .34 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.60 %","   .47 %","   .20 %"," ##.## %"," 37.58 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .51 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.05 %","   .38 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  1.15 %"
"2020-08-09"," 87.97 %","  1.80 %","   .70 %"," 96.19 %"," 73.70 %"," -6.23 %","   .08 %","   .57 %","   .57 %"," ##.## %"," 71.52 %","  6.19 %"," ##.## %","-16.59 %"," -4.46 %","  3.46 %"," 24.07 %"," 29.30 %"," 44.43 %","   .33 %","   .78 %","   .31 %","-14.01 %","  2.71 %"," 61.46 %"," 56.03 %"," ##.## %"," -8.27 %","  1.51 %","   .42 %","   .20 %"," 19.67 %","-17.24 %"," 58.68 %","  9.40 %"," 18.38 %"," ##.## %"," 70.75 %","-12.50 %"," 81.38 %","   .36 %"," ##.## %","-19.94 %"," 80.91 %"," ##.## %","  1.04 %","   .39 %","  1.11 %"," 23.55 %"," 42.68 %"," 22.92 %","","  1.13 %"
"2020-08-10"," ##.## %","  1.82 %","   .58 %"," ##.## %"," ##.## %"," 23.45 %","   .14 %","   .44 %","   .58 %"," ##.## %"," ##.## %","  5.66 %"," ##.## %","  7.12 %"," 31.05 %"," 46.31 %"," 80.08 %"," 93.52 %"," 96.14 %","   .28 %","   .82 %","   .28 %"," 10.62 %"," 44.00 %"," ##.## %"," ##.## %"," ##.## %"," 24.17 %","  1.52 %","   .36 %","   .19 %"," 68.26 %","-10.93 %"," ##.## %"," 65.10 %"," 66.24 %"," ##.## %"," ##.## %","  8.82 %"," ##.## %","   .46 %"," ##.## %"," 14.62 %"," ##.## %"," ##.## %","   .96 %","   .36 %"," 35.13 %"," 70.48 %"," ##.## %"," 83.88 %","","   .80 %"
"2020-08-11"," ##.## %","  1.86 %","   .55 %"," ##.## %"," ##.## %"," 28.05 %","   .17 %","   .43 %","   .60 %"," ##.## %"," ##.## %","  5.22 %"," ##.## %"," 10.30 %"," 37.63 %"," 54.41 %"," 93.43 %"," ##.## %"," ##.## %","   .26 %","   .81 %","   .30 %"," 13.23 %"," 51.62 %"," ##.## %"," ##.## %"," ##.## %"," 29.27 %","  1.44 %","   .35 %","   .19 %"," 77.62 %","-10.23 %"," ##.## %"," 75.43 %"," 77.04 %"," ##.## %"," ##.## %"," 11.85 %"," ##.## %","   .45 %"," ##.## %"," 20.07 %"," ##.## %"," ##.## %","   .84 %","   .37 %"," 41.72 %"," 81.97 %"," ##.## %"," 96.22 %","","   .80 %"
"2020-08-12"," ##.## %","  1.87 %","   .47 %"," ##.## %"," 98.79 %"," -7.41 %","   .15 %","   .41 %","   .58 %"," ##.## %"," 92.62 %","  4.92 %"," ##.## %","-18.12 %"," -1.40 %","  9.05 %"," 34.87 %"," 42.76 %"," 50.51 %","   .27 %","   .75 %","   .28 %","-17.90 %","  7.25 %"," 79.41 %"," 78.12 %"," ##.## %"," -6.63 %","  1.26 %","   .32 %","   .20 %"," 25.03 %","-28.81 %"," 78.58 %"," 21.47 %"," 24.59 %"," ##.## %"," 97.99 %","-17.71 %"," ##.## %","   .39 %"," ##.## %","-15.35 %"," ##.## %"," ##.## %","   .78 %","   .41 %","  2.32 %"," 29.10 %"," 58.72 %"," 35.90 %","","   .57 %"
"2020-08-13"," ##.## %","  1.87 %","   .50 %"," ##.## %"," 99.20 %"," -6.95 %","   .18 %","   .59 %","   .58 %"," ##.## %"," 93.22 %","  5.22 %"," ##.## %","-17.67 %"," -1.08 %","  9.32 %"," 35.15 %"," 43.05 %"," 51.55 %","   .30 %","   .75 %","   .28 %","-17.25 %","  7.67 %"," 79.98 %"," 78.58 %"," ##.## %"," -6.32 %","  1.14 %","   .30 %","   .23 %"," 25.30 %","-28.32 %"," 79.01 %"," 21.70 %"," 24.86 %"," ##.## %"," 98.71 %","-17.30 %"," ##.## %","   .50 %"," ##.## %","-15.19 %"," ##.## %"," ##.## %","   .75 %","   .41 %","  2.75 %"," 29.95 %"," 58.94 %"," 36.12 %","","   .68 %"
"2020-08-14"," ##.## %","  1.88 %","   .51 %"," ##.## %"," ##.## %","  9.95 %","   .23 %","   .97 %","   .57 %"," ##.## %"," ##.## %","  5.38 %"," ##.## %"," -2.98 %"," 20.26 %"," 32.55 %"," 68.82 %"," 80.65 %"," 80.96 %","   .35 %","   .70 %","   .28 %"," -3.41 %"," 29.45 %"," ##.## %"," ##.## %"," ##.## %"," 11.57 %","  1.22 %","   .37 %","   .26 %"," 47.36 %","-25.34 %"," ##.## %"," 60.10 %"," 51.63 %"," ##.## %"," ##.## %"," -4.97 %"," ##.## %","   .60 %"," ##.## %","  4.83 %"," ##.## %"," ##.## %","   .82 %","   .57 %"," 22.05 %"," 54.71 %"," ##.## %"," 69.18 %","","   .86 %"
"2020-08-15"," ##.## %","  1.95 %","   .54 %"," ##.## %"," ##.## %"," ##.## %","   .13 %","   .96 %","   .54 %"," ##.## %"," ##.## %","  5.83 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .46 %","   .70 %","   .31 %"," 46.72 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.25 %","   .41 %","   .26 %"," ##.## %"," -3.06 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 74.68 %"," ##.## %","   .40 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .86 %","   .64 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  1.19 %"
"2020-08-16"," ##.## %","  2.21 %","   .50 %"," ##.## %"," ##.## %"," 83.56 %","   .08 %","   .94 %","   .50 %"," ##.## %"," ##.## %","  6.08 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 97.90 %","   .57 %","   .69 %","   .31 %"," 20.68 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.28 %","   .37 %","   .21 %"," ##.## %","-16.62 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 48.33 %"," ##.## %","   .28 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .84 %","   .58 %"," ##.## %"," 77.37 %"," ##.## %"," ##.## %","","  1.35 %"
"2020-08-17"," ##.## %","  2.13 %","   .48 %"," ##.## %"," ##.## %"," 86.43 %","   .22 %","   .96 %","   .48 %"," ##.## %"," ##.## %","  5.69 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .62 %","   .68 %","   .30 %"," 24.17 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.32 %","   .34 %","   .20 %"," ##.## %"," -7.26 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 53.47 %"," ##.## %","   .44 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .79 %","   .65 %"," ##.## %"," 82.98 %"," ##.## %"," ##.## %","","  1.54 %"
"2020-08-18"," ##.## %","  1.98 %","   .43 %"," ##.## %"," ##.## %"," 92.39 %","   .19 %","   .78 %","   .46 %"," ##.## %"," ##.## %","  4.41 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .60 %","   .62 %","   .27 %"," 30.63 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.33 %","   .28 %","   .16 %"," ##.## %","  4.44 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 62.13 %"," ##.## %","   .44 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .75 %","   .61 %"," ##.## %"," 91.08 %"," ##.## %"," ##.## %","","  1.50 %"
"2020-08-19"," ##.## %","  1.73 %","   .40 %"," ##.## %"," ##.## %"," 80.45 %","   .16 %","   .37 %","   .36 %"," ##.## %"," ##.## %","  4.31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 88.13 %","   .57 %","   .56 %","   .27 %"," 22.19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.07 %","   .21 %","   .13 %"," ##.## %","  2.89 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 54.18 %"," ##.## %","   .45 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .66 %","   .42 %"," ##.## %"," 71.32 %"," ##.## %"," ##.## %","","  1.51 %"
"2020-08-20"," ##.## %","  1.69 %","   .37 %"," ##.## %"," ##.## %","  -.03 %","   .21 %","   .39 %","   .38 %"," ##.## %"," ##.## %","  3.91 %"," ##.## %","  6.03 %"," 16.74 %"," 47.24 %"," 67.20 %"," 92.48 %"," 50.26 %","   .52 %","   .50 %","   .25 %","-14.21 %"," ##.## %"," ##.## %"," 95.97 %"," ##.## %"," 39.22 %","   .96 %","   .20 %","   .12 %"," 55.43 %","-15.24 %"," ##.## %"," 77.58 %"," 46.35 %"," ##.## %"," ##.## %"," -8.02 %"," ##.## %","   .52 %"," ##.## %","  8.34 %"," ##.## %"," ##.## %","   .71 %","   .37 %"," 58.97 %"," 34.98 %"," 78.23 %"," 95.93 %","","  1.39 %"
"2020-08-21"," ##.## %","  1.50 %","   .35 %"," ##.## %"," ##.## %","  -.67 %","   .24 %","   .38 %","   .37 %"," ##.## %"," ##.## %","  3.79 %"," ##.## %","  5.38 %"," 16.18 %"," 46.81 %"," 66.74 %"," 91.63 %"," 48.09 %","   .56 %","   .53 %","   .26 %","-14.85 %"," ##.## %"," ##.## %"," 95.23 %"," ##.## %"," 38.74 %","  1.00 %","   .24 %","   .14 %"," 54.78 %","-18.62 %"," ##.## %"," 77.63 %"," 45.59 %"," ##.## %"," ##.## %"," -9.16 %"," ##.## %","   .67 %"," ##.## %","  8.20 %"," ##.## %"," ##.## %","   .76 %","   .34 %"," 56.79 %"," 33.60 %"," 77.65 %"," 95.64 %","","  1.41 %"
"2020-08-22"," ##.## %","  1.65 %","   .40 %"," ##.## %"," ##.## %"," -3.35 %","   .10 %","   .35 %","   .39 %"," ##.## %"," ##.## %","  4.04 %"," ##.## %","  2.73 %"," 13.59 %"," 45.19 %"," 64.65 %"," 89.00 %"," 42.10 %","   .57 %","   .55 %","   .24 %","-18.16 %"," ##.## %"," ##.## %"," 93.09 %"," ##.## %"," 36.75 %","   .98 %","   .26 %","   .17 %"," 52.23 %","-27.84 %"," ##.## %"," 77.19 %"," 42.38 %"," ##.## %"," ##.## %","-14.15 %"," ##.## %","   .43 %"," ##.## %","  7.40 %"," ##.## %"," ##.## %","   .81 %","   .34 %"," 50.99 %"," 28.44 %"," 75.10 %"," 94.48 %","","  1.24 %"
"2020-08-23"," ##.## %","  1.64 %","   .32 %"," ##.## %"," ##.## %"," -9.00 %","   .10 %","   .36 %","   .31 %"," ##.## %"," ##.## %","  4.29 %"," ##.## %"," -2.20 %","  8.39 %"," 41.64 %"," 60.51 %"," 84.43 %"," 33.90 %","   .58 %","   .56 %","   .21 %","-23.92 %"," ##.## %"," ##.## %"," 89.18 %"," ##.## %"," 32.79 %","   .93 %","   .26 %","   .15 %"," 46.26 %","-38.84 %"," ##.## %"," 75.92 %"," 35.95 %"," ##.## %"," ##.## %","-22.41 %"," ##.## %","   .32 %"," ##.## %","  5.62 %"," ##.## %"," ##.## %","   .82 %","   .35 %"," 43.59 %"," 20.93 %"," 70.34 %"," 92.05 %","","  1.27 %"
"2020-08-24"," ##.## %","  1.62 %","   .29 %"," ##.## %"," ##.## %","-26.90 %","   .27 %","   .36 %","   .42 %"," ##.## %"," 86.45 %","  3.83 %"," ##.## %","-18.83 %"," -9.06 %"," 25.06 %"," 43.19 %"," 66.66 %"," 19.98 %","   .57 %","   .59 %","   .26 %","-41.67 %"," 96.35 %"," ##.## %"," 71.91 %"," ##.## %"," 15.84 %","   .93 %","   .29 %","   .14 %"," 28.81 %","-54.75 %"," ##.## %"," 58.32 %"," 18.23 %"," ##.## %"," 86.29 %","-40.09 %"," ##.## %","   .48 %"," ##.## %","-12.31 %"," ##.## %"," ##.## %","   .76 %","   .43 %"," 27.08 %","  4.29 %"," 51.87 %"," 74.36 %","","   .98 %"
"2020-08-25","-77.92 %","  1.39 %","   .30 %","-83.13 %","-81.92 %","-88.77 %","   .24 %","   .29 %","   .41 %","-71.97 %","-76.39 %","  3.63 %","-83.73 %","-82.87 %","-87.81 %","-84.18 %","-87.70 %","-90.05 %","-68.62 %","   .54 %","   .55 %","   .27 %","-86.87 %","-87.26 %","-74.79 %","-87.22 %","-93.99 %","-85.06 %","   .87 %","   .30 %","   .16 %","-87.52 %","-77.34 %","-83.51 %","-90.65 %","-88.99 %","-88.01 %","-86.08 %","-87.59 %","-75.03 %","   .48 %","-80.01 %","-90.57 %","-82.62 %","-79.06 %","   .73 %","   .45 %","-82.15 %","-81.85 %","-93.73 %","-89.16 %","","   .99 %"
"2020-08-26","-49.31 %","  1.30 %","   .26 %","-53.65 %","-52.98 %","-64.43 %","   .27 %","   .26 %","   .32 %","-46.09 %","-47.10 %","  3.64 %","-49.44 %","-59.24 %","-59.89 %","-58.20 %","-56.22 %","-55.27 %","-46.01 %","   .48 %","   .50 %","   .24 %","-63.94 %","-60.36 %","-45.92 %","-46.68 %","-46.97 %","-60.33 %","   .68 %","   .24 %","   .16 %","-62.38 %","-61.42 %","-56.83 %","-53.54 %","-61.46 %","-50.27 %","-55.99 %","-65.40 %","-33.60 %","   .41 %","-53.86 %","-63.85 %","-51.34 %","-49.86 %","   .70 %","   .46 %","-57.26 %","-56.64 %","-58.48 %","-59.17 %","","   .87 %"
"2020-08-27","-40.78 %","  1.24 %","   .23 %","-46.32 %","-41.57 %","-55.62 %","   .32 %","   .18 %","   .38 %","-35.89 %","-36.88 %","  3.55 %","-42.75 %","-51.21 %","-51.87 %","-51.42 %","-48.74 %","-48.39 %","-35.97 %","   .44 %","   .49 %","   .28 %","-54.66 %","-52.69 %","-37.23 %","-40.35 %","-43.76 %","-53.66 %","   .65 %","   .28 %","   .13 %","-53.90 %","-48.38 %","-48.02 %","-50.22 %","-52.35 %","-43.43 %","-46.78 %","-54.69 %","-28.29 %","   .53 %","-44.55 %","-60.16 %","-43.12 %","-40.52 %","   .70 %","   .42 %","-47.59 %","-46.16 %","-51.58 %","-54.59 %","","  1.05 %"
"2020-08-28","-41.23 %","  1.44 %","   .26 %","-46.74 %","-41.78 %","-56.18 %","   .38 %","   .22 %","   .46 %","-37.42 %","-37.36 %","  3.48 %","-43.07 %","-51.67 %","-52.09 %","-51.44 %","-48.81 %","-48.56 %","-37.17 %","   .46 %","   .49 %","   .35 %","-55.72 %","-53.15 %","-37.74 %","-40.66 %","-43.82 %","-53.89 %","   .68 %","   .31 %","   .16 %","-54.13 %","-49.48 %","-48.48 %","-50.20 %","-52.57 %","-43.58 %","-47.59 %","-55.29 %","-29.87 %","   .62 %","-45.07 %","-60.16 %","-43.43 %","-40.99 %","   .74 %","   .41 %","-48.08 %","-47.19 %","-51.80 %","-54.71 %","","  1.23 %"
"2020-08-29"," 51.27 %","  1.50 %","   .29 %"," 46.61 %"," 46.88 %","-18.99 %","   .19 %","   .48 %","   .42 %"," ##.## %"," 50.97 %","  3.76 %"," ##.## %","-19.70 %"," -8.09 %"," -1.30 %"," 23.72 %"," 26.02 %"," 19.62 %","   .61 %","   .50 %","   .32 %","-24.22 %"," -6.73 %"," 41.45 %"," 59.20 %"," ##.## %","-16.39 %","   .73 %","   .30 %","   .17 %"," -4.73 %","-30.93 %"," 23.02 %"," 22.57 %","  4.31 %"," 93.44 %"," 47.80 %","-24.42 %"," 77.80 %","   .36 %"," 75.93 %","-18.11 %"," 53.61 %"," 96.63 %","   .81 %","   .49 %"," -7.82 %","  6.85 %"," 34.14 %","  8.94 %","","  1.05 %"
"2020-08-30"," 51.41 %","  1.54 %","   .24 %"," 46.75 %"," 46.96 %","-19.11 %","   .17 %","   .45 %","   .40 %"," ##.## %"," 51.03 %","  3.61 %"," ##.## %","-19.70 %"," -8.05 %"," -1.00 %"," 23.85 %"," 26.09 %"," 19.56 %","   .66 %","   .52 %","   .28 %","-24.32 %"," -6.71 %"," 41.56 %"," 59.35 %"," ##.## %","-16.30 %","   .74 %","   .27 %","   .17 %"," -4.74 %","-31.04 %"," 23.05 %"," 22.78 %","  4.35 %"," 93.59 %"," 47.63 %","-24.50 %"," 77.81 %","   .29 %"," 75.97 %","-17.85 %"," 53.70 %"," 96.69 %","   .82 %","   .55 %"," -7.78 %","  6.64 %"," 34.15 %","  8.99 %","","  1.06 %"
"2020-08-31"," ##.## %","  1.46 %","   .24 %"," ##.## %"," ##.## %"," ##.## %","   .25 %","   .52 %","   .45 %"," ##.## %"," ##.## %","  3.14 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .63 %","   .52 %","   .28 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .76 %","   .33 %","   .17 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .46 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .76 %","   .59 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","   .91 %"
"2020-09-01"," ##.## %","  1.27 %","   .22 %"," ##.## %"," ##.## %"," ##.## %","   .25 %","   .65 %","   .37 %"," ##.## %"," ##.## %","  2.72 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .60 %","   .52 %","   .28 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .71 %","   .28 %","   .18 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .38 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .72 %","   .61 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","   .75 %"
"2020-09-02"," ##.## %","  1.04 %","   .22 %"," ##.## %"," ##.## %"," ##.## %","   .23 %","   .54 %","   .32 %"," ##.## %"," ##.## %","  2.81 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .59 %","   .49 %","   .25 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .59 %","   .26 %","   .17 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .73 %","   .60 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","   .56 %"
