"date","California/Alameda","California/Alpine","California/Amador","California/Butte","California/Calaveras","California/Colusa","California/Contra Costa","California/Del Norte","California/El Dorado","California/Fresno","California/Glenn","California/Humboldt","California/Imperial","California/Inyo","California/Kern","California/Kings","California/Lake","California/Lassen","California/Los Angeles","California/Madera","California/Marin","California/Mariposa","California/Mendocino","California/Merced","California/Modoc","California/Mono","California/Monterey","California/Napa","California/Nevada","California/Orange","California/Placer","California/Plumas","California/Riverside","California/Sacramento","California/San Benito","California/San Bernardino","California/San Diego","California/San Francisco","California/San Joaquin","California/San Luis Obispo","California/San Mateo","California/Santa Barbara","California/Santa Clara","California/Santa Cruz","California/Shasta","California/Sierra","California/Siskiyou","California/Solano","California/Sonoma","California/Stanislaus","California/Sutter","California/Tehama","California/Trinity","California/Tulare","California/Tuolumne","California/Unassigned","California/Ventura","California/Yolo","California/Yuba"
"2020-04-29","  3.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %","","  4.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %","   .00 %","  4.13 %","   .00 %","   .00 %","  5.25 %","   .49 %","   .00 %","  2.17 %","  3.36 %","   .91 %","   .83 %","   .00 %","  3.41 %","  6.19 %","  1.78 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %"," 19.43 %"," -6.67 %","   .00 %","","  5.30 %","   .00 %","   .00 %","  1.25 %","  4.40 %","   .00 %"
"2020-04-30","  2.93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.33 %","   .00 %","   .00 %","","  4.43 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %","   .00 %","  3.47 %","   .00 %","   .00 %","  6.09 %","   .96 %","   .00 %","  3.07 %","  1.60 %","  2.65 %","   .83 %","   .00 %","  3.41 %","  2.86 %","  2.32 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %"," 19.43 %"," -6.67 %","   .00 %","","  4.67 %","   .00 %","   .00 %","  2.43 %","  4.40 %","   .00 %"
"2020-05-01","  3.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.42 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.50 %","   .00 %"," 15.19 %","   .00 %","   .00 %","","  5.09 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %","   .00 %","  5.17 %","   .00 %","   .00 %","  5.96 %","   .50 %","   .00 %","  2.79 %","  2.27 %","  5.05 %","   .00 %","   .00 %","  4.66 %","  2.86 %","  2.48 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %"," 23.06 %"," -6.67 %","   .00 %","","  4.67 %","   .00 %","   .00 %","  2.43 %","  4.40 %","   .00 %"
"2020-05-02","  3.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.34 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.50 %","   .00 %"," 10.19 %","   .00 %","   .00 %","","  5.08 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %","   .00 %","  5.97 %","   .00 %","   .00 %","  2.06 %","   .50 %","   .00 %","  3.43 %","  3.88 %","  4.85 %","   .00 %","   .00 %","  4.66 %","  2.86 %","  2.06 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %"," 23.06 %"," -6.67 %","   .00 %","","  4.67 %","   .00 %","   .00 %","  2.29 %","  2.86 %","   .00 %"
"2020-05-03","  2.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.34 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.50 %","   .00 %"," 10.19 %","   .00 %","   .00 %","","  4.21 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","  9.00 %","   .00 %","   .00 %","  4.43 %","   .00 %","   .00 %","  2.70 %","   .50 %","   .00 %","  2.69 %","  4.26 %","  4.85 %","   .00 %","   .00 %","  1.25 %","  2.86 %","  1.65 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %"," 16.60 %","   .00 %","   .00 %","","  2.79 %","   .00 %","   .00 %","  2.29 %","  1.25 %","   .00 %"
"2020-05-04","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.34 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.50 %","   .00 %","  6.19 %","   .00 %","   .00 %","","  3.56 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","  5.40 %","   .00 %","   .00 %","  4.90 %","  2.39 %","   .00 %","  1.75 %","  3.03 %","  4.85 %","   .80 %","   .00 %","  1.25 %","   .00 %","  1.81 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","  5.17 %","   .00 %","   .00 %","","  2.22 %","   .00 %","   .00 %","  2.29 %","  3.60 %","   .00 %"
"2020-05-05","  1.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","  2.50 %","   .00 %"," 10.36 %","   .00 %","   .00 %","","  3.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","  9.16 %","   .00 %","   .00 %","  4.40 %","  1.92 %","   .00 %","  1.68 %","  3.75 %","  4.49 %","   .80 %","   .00 %","  3.21 %","   .00 %","  1.74 %","   .00 %","   .00 %","","   .00 %","  4.00 %"," 10.00 %","  6.60 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.11 %","  3.60 %","   .00 %"
"2020-05-06","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  2.22 %","   .00 %","  7.50 %","   .00 %","   .00 %","","  3.13 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","  5.77 %","   .00 %","   .00 %","  3.67 %","  2.38 %","   .00 %","  2.06 %","  5.02 %","  2.09 %","  1.57 %","   .00 %","  1.96 %","  2.50 %","  2.21 %","   .00 %","   .00 %","","   .00 %","  7.33 %"," 10.00 %","  5.63 %","   .00 %","   .00 %","","   .50 %","   .00 %","   .00 %","  1.11 %","  4.66 %","   .00 %"
"2020-05-07","  1.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  4.22 %","   .00 %"," 11.14 %","   .00 %","   .00 %","","  3.25 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","  5.28 %","   .00 %","   .00 %","  4.32 %","  3.23 %","   .00 %","  2.19 %","  3.41 %","  2.02 %","  2.31 %","   .00 %","  1.96 %","  2.50 %","  2.19 %","   .00 %","   .00 %","","   .00 %","  7.33 %"," 10.00 %","  5.63 %","   .00 %","   .00 %","","  1.48 %","   .00 %","   .00 %","   .00 %","  4.66 %","   .00 %"
"2020-05-08","  2.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  6.04 %","   .00 %"," 14.21 %","   .00 %","   .00 %","","  3.62 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.80 %","   .00 %","   .00 %","  3.68 %","  3.64 %","   .00 %","  2.74 %","  3.55 %","  2.65 %","  2.31 %","   .00 %","  1.96 %","  4.72 %","  2.17 %","   .00 %","   .00 %","","   .00 %","  7.33 %"," 10.00 %","  6.45 %","   .00 %","   .00 %","","  1.94 %","   .00 %","-20.00 %","   .00 %","  3.41 %","   .00 %"
"2020-05-09","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  6.04 %","   .00 %"," 14.21 %","   .00 %","   .00 %","","  3.81 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  5.72 %","   .00 %","   .00 %","  2.44 %","  1.26 %","   .00 %","  3.28 %","  4.03 %","  2.65 %","  1.51 %","   .00 %","  1.96 %","  6.72 %","  1.83 %","   .00 %","   .00 %","","   .00 %","  7.33 %","   .00 %","  6.45 %","   .00 %","   .00 %","   .00 %","  2.85 %","   .00 %","-20.00 %","   .00 %","  1.05 %","   .00 %"
"2020-05-10","  1.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.04 %","   .00 %","  6.71 %","   .00 %","   .00 %","","  3.09 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.05 %","   .00 %","   .00 %","  2.11 %","  1.26 %","   .00 %","  2.46 %","  4.03 %","  1.88 %","  2.22 %","   .00 %","   .00 %","  6.72 %","  1.30 %","   .00 %","   .00 %","","   .00 %","  3.33 %","   .00 %","  6.07 %","   .00 %","   .00 %","   .00 %","  3.72 %","   .00 %","-20.00 %","   .00 %","  1.05 %","   .00 %"
"2020-05-11","  1.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %","  6.71 %","   .00 %","   .00 %","","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  3.17 %","  1.26 %","   .00 %","  2.04 %","  2.08 %","  2.46 %","  1.46 %","   .00 %","   .00 %","  4.22 %","   .47 %","   .00 %","   .00 %","","   .00 %","  8.57 %","  6.67 %","  4.41 %","   .00 %","   .00 %","   .00 %","  4.05 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %"
"2020-05-12","  2.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.09 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  3.48 %","   .00 %","  5.74 %","   .00 %","   .00 %","","  2.65 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.16 %","   .00 %","   .00 %","  3.26 %","   .41 %","   .00 %","  2.14 %","  3.80 %","  1.82 %","  1.40 %","   .00 %","  3.21 %","  4.22 %","   .47 %","   .00 %","   .00 %","","   .00 %"," 10.57 %","  6.67 %","  5.36 %","   .00 %","   .00 %","   .00 %","  3.88 %","   .00 %","-20.00 %","   .00 %","  2.00 %","   .00 %"
"2020-05-13","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.71 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  3.21 %","   .00 %","  2.67 %","   .00 %","   .00 %","","  2.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.43 %","   .00 %","   .00 %","  3.26 %","   .40 %","   .00 %","  4.59 %","  2.91 %","  1.19 %","  2.07 %","   .00 %","  3.21 %","  2.00 %","   .31 %","   .00 %","   .00 %","","   .00 %"," 10.57 %","  6.67 %","  3.01 %","   .00 %","   .00 %","   .00 %","  4.18 %","   .00 %","   .00 %","  5.26 %","  2.00 %","   .00 %"
"2020-05-14","  2.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","  8.22 %","   .00 %","   .00 %","  4.63 %","   .00 %","  7.37 %","   .00 %","   .00 %","","  2.47 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","  1.58 %","   .00 %","   .00 %","  2.90 %","  1.58 %","   .00 %","  4.19 %","  3.48 %","  1.19 %","  2.07 %","   .00 %","  3.21 %","   .00 %","   .93 %","   .00 %","   .00 %","","   .00 %"," 16.03 %","  6.67 %","  3.91 %","   .00 %","   .00 %","   .00 %","  3.27 %","   .00 %","   .00 %","  6.10 %","  2.00 %","   .00 %"
"2020-05-15","  3.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","  8.22 %","   .00 %","   .00 %","  4.63 %","   .00 %"," 10.23 %","   .00 %","   .00 %","","  2.75 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.04 %","   .00 %","   .00 %","  3.50 %","  1.58 %","   .00 %","  5.77 %","  2.77 %","  1.16 %","  1.36 %","   .00 %","  3.52 %","   .00 %","   .77 %","   .00 %","   .00 %","","   .00 %"," 16.03 %","  6.67 %","  2.86 %","   .00 %","   .00 %","   .00 %","  6.11 %","   .00 %","   .00 %","  6.10 %","  2.00 %","   .00 %"
"2020-05-16","  3.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %"," 12.84 %","   .00 %","   .00 %","  4.63 %","   .00 %"," 11.06 %"," 20.00 %","   .00 %","","  2.69 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","  6.67 %","   .00 %","   .00 %","  2.52 %","   .00 %","   .00 %","  2.22 %","  1.58 %","   .00 %","  6.26 %","  3.67 %","   .57 %","  1.36 %","   .00 %","  3.52 %","   .00 %","   .92 %","   .00 %","   .00 %","","   .00 %"," 10.31 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","  6.21 %","   .00 %","   .00 %","  6.10 %","  2.00 %","   .00 %"
"2020-05-17","  2.34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %"," 10.62 %","   .00 %","   .00 %","  2.97 %","   .00 %","  8.40 %"," 20.00 %","   .00 %","","  2.42 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","  2.72 %","   .00 %","   .00 %","  1.48 %","  1.95 %","   .00 %","  5.39 %","  1.95 %","   .57 %","  1.31 %","   .00 %","   .31 %","   .00 %","   .76 %","   .00 %","   .00 %","","   .00 %","  8.31 %","   .00 %","  1.78 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .00 %","   .00 %","  6.10 %","   .00 %","   .00 %"
"2020-05-18","  1.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.62 %","   .00 %","   .00 %","  1.43 %","   .00 %","  8.40 %"," 20.00 %","   .00 %","","  2.08 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","  3.05 %","  1.91 %","   .00 %","  2.39 %","  1.95 %","   .57 %","   .65 %","   .00 %","   .31 %","   .00 %","   .76 %","   .00 %","   .00 %","","   .00 %","  8.31 %","   .00 %","  1.78 %","   .00 %","   .00 %","   .00 %","  4.64 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %"
"2020-05-19","  1.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.87 %","   .00 %","   .00 %","  4.00 %","   .00 %","  3.69 %"," 20.00 %","   .00 %","","  2.26 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","  2.86 %","   .73 %","   .00 %","  2.51 %","  2.14 %","   .57 %","  1.27 %","   .00 %","  3.03 %","   .00 %","   .45 %","   .00 %","   .00 %","","   .00 %","  2.86 %","   .00 %","  2.54 %","   .00 %","   .00 %","   .00 %","  5.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-20","  1.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.39 %","   .00 %","   .00 %","  5.11 %","   .00 %","   .83 %"," 20.00 %","   .00 %","","  2.40 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  2.26 %","   .73 %","   .00 %","  1.05 %","  2.86 %","   .56 %","  1.27 %","   .00 %","  2.73 %","   .00 %","   .59 %","   .00 %","   .00 %","","   .00 %","  5.36 %","   .00 %","  2.54 %","   .00 %","   .00 %","   .00 %","  2.69 %","   .00 %","   .00 %","  2.40 %","   .00 %","   .00 %"
"2020-05-21","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  4.78 %","   .00 %","   .00 %","  7.22 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  5.59 %","   .00 %","   .00 %","  3.30 %","   .73 %","   .00 %","  1.14 %","  1.96 %","   .56 %","  1.27 %","   .00 %","  2.73 %","   .00 %","   .44 %","   .00 %","   .00 %","","   .00 %","  2.50 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","  2.03 %","   .00 %","   .00 %","  3.11 %","   .00 %","   .00 %"
"2020-05-22","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  6.78 %","   .00 %","   .00 %","  7.22 %","   .00 %","  1.60 %","   .00 %","   .00 %","","  2.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.20 %","  2.50 %","   .00 %","  3.72 %","   .36 %","   .00 %","  2.24 %","  2.92 %","  2.18 %","   .62 %","   .00 %","  2.99 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","  2.30 %","   .00 %","   .00 %","  3.11 %","   .00 %","   .00 %"
"2020-05-23","  2.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  6.78 %","   .00 %","   .00 %","  9.12 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","  2.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  8.24 %","  2.50 %","   .00 %","  2.15 %","   .00 %","   .00 %","  2.59 %","  3.59 %","  2.18 %","   .62 %","   .00 %","  2.99 %","  1.82 %","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.66 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","  2.30 %","   .00 %","   .00 %","  3.80 %","   .00 %","   .00 %"
"2020-05-24","  1.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  5.53 %","   .00 %","   .00 %","  5.12 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  8.39 %","  2.50 %","   .00 %","  1.46 %","   .00 %","   .00 %","  2.33 %","  2.34 %","  2.18 %","   .00 %","   .00 %","   .27 %","  1.82 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.66 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","  3.80 %","   .00 %","   .00 %"
"2020-05-25","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.37 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  4.01 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.42 %","  2.50 %","   .00 %","  1.60 %","   .00 %","   .00 %","  2.20 %","  1.62 %","  1.62 %","   .00 %","   .00 %","   .27 %","  1.82 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %"
"2020-05-26","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  2.77 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.26 %","  2.50 %","   .00 %","  1.31 %","   .00 %","   .00 %","  1.44 %","  1.62 %","  1.62 %","   .00 %","   .00 %","  1.85 %","  1.82 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .00 %","   .69 %","   .00 %","   .00 %"
"2020-05-27","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","  2.77 %","   .00 %","  6.31 %"," 10.00 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.96 %","   .00 %","   .00 %","   .89 %","   .00 %","   .00 %","   .35 %","   .66 %","   .00 %","   .00 %","   .00 %","  1.58 %","  1.82 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.07 %","   .00 %","   .00 %","  2.02 %","   .00 %","   .00 %"
"2020-05-28","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","  8.25 %","   .00 %"," 10.00 %","  2.54 %","   .00 %","  5.38 %"," 10.00 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","","   .00 %","  2.50 %","   .00 %","   .00 %","  1.80 %","   .00 %","   .00 %","  1.55 %","   .00 %","   .00 %","  1.59 %","   .88 %","   .00 %","  1.21 %","   .00 %","  1.58 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","-20.00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.32 %","   .00 %","   .00 %","  1.33 %","   .91 %","   .00 %"
"2020-05-29","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","  8.25 %","   .00 %"," 10.00 %","  3.31 %","   .00 %","  5.38 %"," 10.00 %","   .00 %","   .00 %","  1.73 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","","   .00 %","  4.72 %","   .00 %","   .00 %","  2.07 %","   .00 %","   .00 %","  2.19 %","   .00 %","   .00 %","  2.54 %","   .88 %","   .50 %","   .64 %","   .00 %","  2.07 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","-20.00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.32 %","   .00 %","   .00 %","  1.33 %","   .91 %","   .00 %"
"2020-05-30","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.13 %","   .00 %"," 10.00 %","  3.31 %","   .00 %","  5.92 %"," 10.00 %","   .00 %","   .00 %","  2.03 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","","   .00 %","  4.72 %","   .00 %","   .00 %","  1.91 %","   .00 %","   .00 %","  2.05 %","   .00 %","   .00 %","  3.04 %","  1.58 %","   .50 %","   .64 %","   .00 %","  2.07 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","-20.00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.32 %","   .00 %","   .00 %","  1.96 %","  1.78 %","   .00 %"
"2020-05-31","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.13 %","   .00 %"," 10.00 %","  2.44 %","   .00 %","  5.92 %"," 16.67 %","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.72 %","   .00 %","   .00 %","  2.34 %","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %","  3.04 %","  1.58 %","   .99 %","   .64 %","   .00 %","   .49 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","-20.00 %","  2.00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","  1.96 %","  1.78 %","   .00 %"
"2020-06-01","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","  6.49 %","   .00 %"," 10.00 %","  3.92 %","   .00 %","  1.10 %"," 11.67 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.72 %","   .00 %","   .00 %","  1.58 %","   .00 %","   .00 %","  1.79 %","   .71 %","   .00 %","  3.04 %","  1.58 %","  1.46 %","   .64 %","   .00 %","   .49 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","-20.00 %","  2.00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","  1.23 %","  1.78 %","   .00 %"
"2020-06-02","   .63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .01 %","   .00 %","   .00 %","  2.45 %","   .00 %","   .00 %","  2.25 %","   .00 %","  1.07 %"," 11.67 %","   .00 %","   .00 %","  1.78 %"," 10.00 %","  1.43 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.22 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","  1.80 %","   .71 %","   .00 %","  1.84 %","   .69 %","  1.46 %","   .02 %","   .00 %","   .49 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","  2.19 %","   .00 %","   .00 %","  1.23 %","   .87 %","   .00 %"
"2020-06-03","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .55 %","   .00 %","   .00 %","  3.00 %","   .00 %","  6.67 %","  1.48 %","   .00 %","  1.58 %"," 15.67 %","   .00 %","   .00 %","  1.65 %"," 10.00 %","  4.10 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","   .00 %","  1.16 %","   .71 %","   .00 %","   .99 %","  1.21 %","   .96 %","   .59 %","   .00 %","   .00 %","  3.33 %","   .57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","  1.42 %","   .00 %","   .00 %","  1.23 %","   .87 %","   .00 %"
