"date","Michigan/Alcona","Michigan/Alger","Michigan/Allegan","Michigan/Alpena","Michigan/Antrim","Michigan/Arenac","Michigan/Baraga","Michigan/Barry","Michigan/Bay","Michigan/Benzie","Michigan/Berrien","Michigan/Branch","Michigan/Calhoun","Michigan/Cass","Michigan/Charlevoix","Michigan/Cheboygan","Michigan/Chippewa","Michigan/Clare","Michigan/Clinton","Michigan/Crawford","Michigan/Delta","Michigan/Dickinson","Michigan/Eaton","Michigan/Emmet","Michigan/Federal Correctional Institution (FCI)","Michigan/Genesee","Michigan/Gladwin","Michigan/Gogebic","Michigan/Grand Traverse","Michigan/Gratiot","Michigan/Hillsdale","Michigan/Houghton","Michigan/Huron","Michigan/Ingham","Michigan/Ionia","Michigan/Iosco","Michigan/Iron","Michigan/Isabella","Michigan/Jackson","Michigan/Kalamazoo","Michigan/Kalkaska","Michigan/Kent","Michigan/Keweenaw","Michigan/Lake","Michigan/Lapeer","Michigan/Leelanau","Michigan/Lenawee","Michigan/Livingston","Michigan/Luce","Michigan/Mackinac","Michigan/Macomb","Michigan/Manistee","Michigan/Marquette","Michigan/Mason","Michigan/Mecosta","Michigan/Menominee","Michigan/Michigan Department of Corrections (MDOC)","Michigan/Midland","Michigan/Missaukee","Michigan/Monroe","Michigan/Montcalm","Michigan/Montmorency","Michigan/Muskegon","Michigan/Newaygo","Michigan/Oakland","Michigan/Oceana","Michigan/Ogemaw","Michigan/Ontonagon","Michigan/Osceola","Michigan/Oscoda","Michigan/Otsego","Michigan/Ottawa","Michigan/Out of MI","Michigan/Presque Isle","Michigan/Roscommon","Michigan/Saginaw","Michigan/Sanilac","Michigan/Schoolcraft","Michigan/Shiawassee","Michigan/St. Clair","Michigan/St. Joseph","Michigan/Tuscola","Michigan/Unassigned","Michigan/Van Buren","Michigan/Washtenaw","Michigan/Wayne","Michigan/Wexford"
"2020-04-17","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.86 %","   .00 %"," 41.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %"," 20.00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  9.34 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 11.27 %","   .00 %","   .00 %"," 15.67 %","   .00 %","   .00 %",""," 15.67 %"," 18.69 %","  5.36 %","   .00 %","  9.40 %","","   .00 %"," 18.22 %","   .00 %","   .00 %"," 18.05 %","   .00 %","   .00 %"," 11.59 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %"," 14.17 %","   .00 %","   .00 %"," 10.91 %","   .00 %","   .00 %","  5.00 %","   .00 %","  6.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 30.00 %"," 20.00 %","   .00 %","   .00 %"," 22.45 %"," 10.00 %","   .00 %"," 20.00 %","  6.19 %","   .00 %","  7.94 %","-12.33 %"," 20.00 %","  7.02 %","  8.35 %","   .00 %"
"2020-04-18","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.86 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.83 %","   .00 %","   .00 %","  6.67 %","   .00 %","  9.94 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %",""," 12.33 %","  8.69 %","  5.36 %","   .00 %"," 12.40 %","","   .00 %"," 25.91 %","   .00 %","   .00 %"," 15.27 %","   .00 %","   .00 %"," 10.06 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %"," 16.83 %"," 20.00 %","   .00 %","  7.58 %","   .00 %","   .00 %","  5.00 %","   .00 %","  5.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %"," 30.00 %"," 20.00 %","   .00 %","   .00 %"," 13.56 %"," 10.00 %","   .00 %"," 20.00 %","  2.86 %","   .00 %","  9.94 %"," -4.00 %"," 20.00 %"," 10.22 %","  7.26 %","   .00 %"
"2020-04-19","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.86 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.03 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.22 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %",""," 12.33 %","  7.58 %","  2.50 %","   .00 %"," 12.60 %","","   .00 %"," 15.91 %","   .00 %","   .00 %"," 13.27 %","   .00 %","   .00 %","  6.01 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %"," 14.33 %"," 20.00 %","   .00 %","  4.72 %","   .00 %","   .00 %","  4.00 %","   .00 %","  5.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %"," 30.00 %","   .00 %","   .00 %","   .00 %","  7.41 %"," 10.00 %","   .00 %"," 20.00 %"," 10.36 %","   .00 %","  4.22 %","  2.67 %","   .00 %","  7.58 %","  6.59 %","   .00 %"
"2020-04-20","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.72 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.22 %","   .00 %","   .00 %","  4.00 %","   .00 %"," 20.00 %",""," 12.33 %","  4.72 %","  2.50 %","   .00 %","  8.94 %","","   .00 %"," 15.91 %","   .00 %","   .00 %","  9.94 %","   .00 %","   .00 %","  4.10 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %"," 10.02 %"," 30.00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  7.33 %","   .00 %","  4.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %"," 38.00 %","   .00 %","   .00 %","   .00 %","  9.22 %"," 10.00 %","   .00 %","   .00 %","  7.50 %","   .00 %","  6.04 %"," -2.33 %","   .00 %","  5.39 %","  5.55 %","   .00 %"
"2020-04-21","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.86 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.77 %","   .00 %","   .00 %"," 11.67 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","  7.33 %","  8.72 %","  4.72 %","   .00 %","  9.77 %","","   .00 %"," 11.91 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .00 %","  4.73 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %"," 11.07 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.90 %","   .00 %","  3.81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 27.33 %"," 38.00 %","   .00 %","   .00 %","   .00 %"," 10.24 %"," 10.00 %","   .00 %"," 10.00 %"," 14.77 %","   .00 %","  3.82 %"," -2.33 %","   .00 %","  9.07 %","  5.55 %","   .00 %"
"2020-04-22","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.43 %","   .00 %","   .00 %","  5.00 %","   .00 %","  3.82 %","   .00 %","-20.00 %","  3.33 %","   .00 %"," 20.00 %","","  3.33 %","  6.22 %","  4.22 %","   .00 %","  4.77 %","","   .00 %"," 12.82 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .00 %","  4.91 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %"," 11.07 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.90 %","   .00 %","  3.67 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %"," 17.33 %","  8.00 %","-10.00 %","   .00 %","   .00 %","  8.11 %","   .00 %","   .00 %"," 10.00 %"," 16.11 %","   .00 %","  2.15 %","-18.33 %","   .00 %"," 10.13 %","  4.91 %","   .00 %"
"2020-04-23","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.00 %","   .00 %","  4.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.17 %","   .00 %","   .00 %","  5.00 %","   .00 %","  1.82 %","   .00 %","-20.00 %","  9.05 %","   .00 %"," 30.00 %","","   .00 %","  9.56 %","  4.22 %","   .00 %","  3.37 %","","   .00 %","  5.13 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  5.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.81 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 19.72 %","   .00 %","  4.38 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","  4.00 %","  8.00 %","-30.00 %","   .00 %","   .00 %","  9.82 %","  6.67 %","   .00 %"," 30.00 %"," 16.11 %","   .00 %","  1.97 %","-13.33 %","   .00 %","  7.93 %","  5.58 %","   .00 %"
"2020-04-24","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.00 %","   .00 %"," 17.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.69 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.60 %","   .00 %","   .00 %","  5.00 %","   .00 %","  1.82 %","   .00 %","-20.00 %","  9.05 %","   .00 %"," 36.67 %","","   .00 %","  8.76 %","  4.22 %","   .00 %","  3.11 %","","   .00 %","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.81 %"," 10.00 %","   .00 %","  2.00 %","   .00 %","   .00 %"," 17.39 %","   .00 %","  4.45 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","  7.33 %"," 10.86 %","-30.00 %","   .00 %","   .00 %"," 10.88 %","  6.67 %","   .00 %"," 30.00 %","  8.61 %","   .00 %","  1.97 %","-20.00 %","   .00 %","  9.62 %","  5.34 %","   .00 %"
"2020-04-25","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.82 %","   .00 %"," 17.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.01 %","   .00 %","   .00 %","  5.00 %","   .00 %","  5.15 %","   .00 %","-20.00 %","  9.05 %","   .00 %"," 16.67 %","","   .00 %"," 10.10 %","  4.22 %","   .00 %","  5.98 %","","   .00 %","  2.91 %","   .00 %","   .00 %","  5.45 %","   .00 %","   .00 %","  5.15 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %"," 10.60 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %"," 14.06 %","   .00 %","  5.03 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","  7.33 %","  2.86 %","-30.00 %","   .00 %","   .00 %","  8.21 %","  6.67 %","   .00 %"," 33.33 %"," 11.11 %","   .00 %","  1.82 %","-20.00 %","   .00 %"," 10.23 %","  4.82 %","   .00 %"
"2020-04-26","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.15 %","   .00 %"," 17.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.21 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.15 %","   .00 %","-20.00 %","  9.05 %","   .00 %"," 16.67 %","","   .00 %","  6.10 %","  2.00 %","   .00 %","  5.15 %","","   .00 %","  1.78 %","   .00 %","   .00 %","  5.45 %","   .00 %","   .00 %","  3.18 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %"," 10.19 %","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","  5.48 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","  6.19 %","  5.36 %","-30.00 %","   .00 %","   .00 %","  6.14 %","  6.67 %","   .00 %"," 23.33 %","  3.83 %","   .00 %","  1.82 %","-20.00 %","   .00 %","  5.71 %","  6.72 %","   .00 %"
"2020-04-27","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.15 %","   .00 %"," 19.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %"," 10.00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .00 %","  7.94 %","   .00 %"," 16.67 %","","   .00 %","  8.60 %","  1.82 %","   .00 %","  6.40 %","","   .00 %","   .87 %","   .00 %","   .00 %","  5.45 %","   .00 %","   .00 %","  2.19 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  8.31 %","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","  3.48 %","   .00 %","  3.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","  5.36 %","-20.00 %","   .00 %","   .00 %","  6.13 %","  6.67 %","   .00 %"," 26.19 %","  2.50 %","   .00 %","  3.48 %","   .00 %","   .00 %","  6.66 %","  4.27 %"," 20.00 %"
"2020-04-28","   .00 %","","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  6.58 %","   .00 %"," 15.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %"," 16.67 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  3.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .00 %","  2.22 %","   .00 %","  6.67 %","","   .00 %","  5.26 %","  1.82 %","   .00 %","  4.80 %","","   .00 %","   .87 %","   .00 %","   .00 %"," 11.17 %","   .00 %","   .00 %","  3.06 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","  6.45 %","  6.67 %","   .00 %","  3.82 %","   .00 %","   .00 %","  4.74 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","  5.36 %","   .00 %","   .00 %","   .00 %","  6.54 %","   .00 %","   .00 %","  6.19 %","  5.83 %","   .00 %","  1.67 %"," 20.00 %","   .00 %","  6.02 %","  3.84 %"," 20.00 %"
"2020-04-29","   .00 %",""," 20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  6.58 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  3.58 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.44 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","","   .00 %","  4.94 %","  1.82 %","   .00 %","  2.73 %","","   .00 %","  1.70 %","   .00 %","   .00 %"," 11.17 %","   .00 %","   .00 %","  3.48 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","  8.03 %"," 11.67 %","   .00 %","  1.82 %","   .00 %","   .00 %","  4.41 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  2.50 %","-20.00 %","   .00 %","   .00 %","  7.03 %","   .00 %","   .00 %","  6.19 %","  5.83 %","   .00 %","  1.67 %","   .00 %","   .00 %","  4.71 %","  3.71 %"," 20.00 %"
"2020-04-30","   .00 %",""," 20.00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  4.76 %","   .00 %","  5.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  4.00 %","   .00 %"," 20.00 %","  3.68 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.11 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .00 %","","   .00 %","  6.77 %","  3.48 %","   .00 %","   .66 %","","   .00 %","   .90 %","   .00 %"," 20.00 %","  6.83 %","   .00 %","   .00 %","  3.17 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","  6.38 %"," 11.67 %","   .00 %","  1.82 %","   .00 %","   .00 %","  5.66 %","   .00 %","  2.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  2.50 %","-20.00 %","   .00 %","   .00 %","  6.60 %","   .00 %","   .00 %","  7.86 %","  3.33 %","   .00 %","  1.54 %","   .00 %","   .00 %","  4.11 %","  4.34 %"," 20.00 %"
"2020-05-01","   .00 %",""," 20.00 %"," 29.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 26.67 %","   .00 %","  1.43 %","   .00 %","  8.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  4.00 %","   .00 %"," 20.00 %","  3.59 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.11 %","   .00 %","   .00 %","  6.04 %","   .00 %"," 15.00 %","","   .00 %","  6.77 %"," 11.18 %","   .00 %","  2.48 %","","   .00 %","   .87 %","   .00 %"," 20.00 %","  6.83 %","   .00 %","   .00 %","  3.42 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","  5.73 %"," 15.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.66 %","   .00 %","  2.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.44 %","-40.00 %","   .00 %","   .00 %","  7.95 %","  5.00 %","   .00 %"," 11.86 %","  3.33 %","   .00 %","  1.54 %","   .00 %","   .00 %","  5.75 %","  2.67 %"," 20.00 %"
"2020-05-02","   .00 %",""," 20.00 %"," 29.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  5.43 %","   .00 %","  6.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  3.51 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","  5.48 %","   .00 %"," 15.00 %","","   .00 %","  6.09 %","  9.36 %","   .00 %","  1.23 %","","   .00 %","  1.67 %","   .00 %"," 20.00 %","  6.83 %","   .00 %","   .00 %","  3.51 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","  2.61 %"," 15.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.66 %","   .00 %","  3.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.26 %","-40.00 %","   .00 %","   .00 %","  7.05 %","  5.00 %","   .00 %","  9.00 %","  3.33 %","   .00 %","  1.54 %","   .00 %","   .00 %","  4.96 %","  3.05 %","   .00 %"
"2020-05-03","   .00 %",""," 20.00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  4.00 %","   .00 %","  6.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.42 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.43 %","   .00 %","   .00 %","  5.48 %","   .00 %"," 15.00 %","","   .00 %","  6.09 %","  9.36 %","   .00 %","  2.90 %","","   .00 %","  1.67 %","   .00 %"," 20.00 %","  1.11 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.07 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","  2.98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.93 %","-40.00 %","   .00 %","   .00 %","  4.92 %","  5.00 %","   .00 %","  9.00 %","   .00 %","   .00 %","  1.54 %","-40.00 %","   .00 %","  4.89 %","  2.40 %","   .00 %"
"2020-05-04","   .00 %","","   .00 %"," 12.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  6.22 %","   .00 %","  8.05 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.04 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.51 %","   .00 %","   .00 %","  5.48 %","   .00 %"," 15.00 %","","   .00 %","  6.64 %"," 13.80 %","   .00 %","  3.48 %","","   .00 %","  1.60 %","   .00 %"," 20.00 %","  2.16 %","   .00 %","   .00 %","  1.50 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  1.92 %","  7.33 %","   .00 %","  1.67 %","   .00 %","   .00 %","  1.25 %","   .00 %","  2.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.93 %","-20.00 %","   .00 %","   .00 %","  3.99 %","  5.00 %","   .00 %","  9.00 %","   .00 %","   .00 %","  1.54 %","-20.00 %","   .00 %","  5.22 %","  2.19 %","   .00 %"
"2020-05-05","   .00 %","","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  6.22 %","   .00 %","  4.41 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.51 %","   .00 %","   .00 %","  5.02 %","   .00 %"," 15.00 %","","   .00 %","  3.48 %"," 12.14 %","   .00 %","  4.00 %","","   .00 %","  2.40 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","  1.42 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.76 %","  7.33 %","   .00 %","  1.67 %","   .00 %","   .00 %","  1.18 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.93 %","-20.00 %","   .00 %","   .00 %","  3.50 %","  5.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %","  4.55 %","  1.78 %","   .00 %"
"2020-05-06","   .00 %","","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.17 %","   .00 %","  6.22 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.62 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.51 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","","   .00 %","  3.48 %","  5.35 %","   .00 %","  2.18 %","","   .00 %","  3.05 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.76 %","  3.33 %","   .00 %","  4.74 %","   .00 %","   .00 %","  2.29 %","   .00 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.23 %","   .00 %","   .00 %","   .00 %","  3.29 %","   .00 %","   .00 %","  1.67 %","   .95 %","   .00 %","  2.86 %","-20.00 %","   .00 %","  3.17 %","  1.84 %","   .00 %"
"2020-05-07","   .00 %","","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.17 %","   .00 %","  3.22 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.69 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  3.33 %","   .00 %","   .00 %","  1.54 %","   .00 %","  2.86 %","","   .00 %","  1.67 %","  7.09 %","   .00 %","  2.68 %","","   .00 %","  2.25 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","  1.65 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  3.60 %","  6.19 %","   .00 %","  4.74 %","   .00 %","   .00 %","  2.29 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.42 %","   .00 %","   .00 %","   .00 %","  3.42 %","   .00 %","   .00 %","  1.67 %","  1.86 %","   .00 %","  2.86 %","-40.00 %","   .00 %","  1.96 %","  1.32 %","   .00 %"
"2020-05-08","   .00 %","","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.17 %","   .00 %","  4.17 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.78 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  4.40 %","   .00 %","  2.86 %","","   .00 %","   .90 %","  7.09 %","   .00 %","  1.01 %","","   .00 %","  2.25 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","  1.67 %","   .00 %","  2.50 %","   .00 %"," 20.00 %","   .00 %","  3.60 %","  6.19 %","   .00 %","  6.08 %","   .00 %","   .00 %","  2.29 %","   .00 %","  1.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","  7.96 %","   .00 %","   .00 %","   .00 %","  3.67 %","   .00 %","   .00 %","  6.28 %","  1.86 %","   .00 %","  4.11 %","-20.00 %","   .00 %","  2.45 %","  1.39 %","   .00 %"
"2020-05-09","   .00 %","","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","  1.95 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  2.32 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  4.40 %","   .00 %","  2.86 %","","   .00 %","   .03 %","  4.25 %","   .00 %","  1.01 %","","   .00 %","  1.48 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.63 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","  2.17 %","  2.86 %","   .00 %","  4.41 %","   .00 %","   .00 %","  3.34 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","  7.96 %","   .00 %","   .00 %","   .00 %","  4.08 %","   .00 %","   .00 %","  7.53 %","  3.60 %","   .00 %","  4.11 %","-20.00 %"," 10.00 %","  1.29 %","  1.59 %","   .00 %"
