"date","Madhya Pradesh/Agar Malwa","Madhya Pradesh/Alirajpur","Madhya Pradesh/Anuppur","Madhya Pradesh/Ashoknagar","Madhya Pradesh/Balaghat","Madhya Pradesh/Barwani","Madhya Pradesh/Betul","Madhya Pradesh/Bhind","Madhya Pradesh/Bhopal","Madhya Pradesh/Burhanpur","Madhya Pradesh/Chhatarpur","Madhya Pradesh/Chhindwara","Madhya Pradesh/Damoh","Madhya Pradesh/Datia","Madhya Pradesh/Dewas","Madhya Pradesh/Dhar","Madhya Pradesh/Dindori","Madhya Pradesh/Guna","Madhya Pradesh/Gwalior","Madhya Pradesh/Harda","Madhya Pradesh/Hoshangabad","Madhya Pradesh/Indore","Madhya Pradesh/Jabalpur","Madhya Pradesh/Jhabua","Madhya Pradesh/Katni","Madhya Pradesh/Khandwa","Madhya Pradesh/Khargone","Madhya Pradesh/Mandi","Madhya Pradesh/Mandla","Madhya Pradesh/Mandsaur","Madhya Pradesh/Morena","Madhya Pradesh/Narsinghpur","Madhya Pradesh/Neemuch","Madhya Pradesh/Niwari","Madhya Pradesh/Other Region","Madhya Pradesh/Panna","Madhya Pradesh/Raisen","Madhya Pradesh/Rajgarh","Madhya Pradesh/Ratlam","Madhya Pradesh/Rewa","Madhya Pradesh/Sagar","Madhya Pradesh/Satna","Madhya Pradesh/Sehore","Madhya Pradesh/Seoni","Madhya Pradesh/Shahdol","Madhya Pradesh/Shajapur","Madhya Pradesh/Sheopur","Madhya Pradesh/Shivpuri","Madhya Pradesh/Sidhi","Madhya Pradesh/Singrauli","Madhya Pradesh/Tikamgarh","Madhya Pradesh/Ujjain","Madhya Pradesh/Umaria","Madhya Pradesh/Vidisha","Madhya Pradesh/bhind","Madhya Pradesh/bhopal","Madhya Pradesh/dewas","Madhya Pradesh/dhar","Madhya Pradesh/khargone","Madhya Pradesh/sheopur","Madhya Pradesh/ujjain","Madhya Pradesh/vidisha"
"2020-11-08","484","","1699","650","2238","2153","2653","1186","26108","","1596","2299","2136","1456","1942","2848","773","992","12770","1536","2980","34616","13029","1745","1782","1836","3977","","1025","2081","2895","3068","2419","458","","831","1868","1782","2625","2705","3684","2393","2170","1277","2650","1312","1114","2861","1493","1446","1009","3607","1000","2234","","","","","","","",""
"2020-11-09","484","","1701","655","2254","2158","2670","1194","26381","791","1601","2307","2140","1460","1948","2864","782","997","12831","1553","2989","34724","13066","1754","1788","1839","3983","","1026","2083","2895","3073","2419","462","","831","1868","1791","2650","2709","3705","2410","2173","1278","2657","1317","1123","2868","1498","1452","1014","3619","1004","2251","","","","","","","",""
"2020-11-10","486","1067","1719","664","2280","2159","2680","1204","26589","791","1608","2310","2150","1464","1956","2877","792","1011","12908","1568","3001","34841","13107","1755","1791","1845","3997","","1029","2093","2900","3080","2440","463","","","1877","1804","2673","2737","3721","2429","2187","1278","2662","1330","1133","2882","1505","1463","1019","3627","1007","2264","","","","","","","",""
"2020-11-11","487","1068","1738","672","2286","2167","2699","1208","26765","","1616","2314","2180","1466","1966","2893","795","1014","12999","1583","3012","34969","13143","1755","1795","1850","4007","","","2105","2907","3086","2442","484","","841","1885","1816","2700","2764","3740","2447","2196","1278","2669","1339","1140","2887","1510","1475","1022","3642","1011","2284","","","","","","","",""
"2020-11-12","496","1069","1753","682","2306","2174","2714","1212","26950","791","1624","2327","2184","1479","1974","2911","812","1016","13092","1600","3024","35125","13204","1769","1800","1855","4029","","1029","2119","2925","3090","2454","485","","848","1911","1826","2735","2779","3775","2464","2201","1279","2674","1348","1144","2904","1520","1484","1026","3660","1020","2311","","","","","","","",""
"2020-11-13","","1072","1767","688","2326","2181","2718","1224","27127","792","1633","2329","2198","1489","2024","2927","823","1021","13172","1617","3036","35320","13257","1777","1809","1864","4035","","1034","2137","2939","3095","2461","489","","852","1924","1833","2762","2795","3823","2483","2202","1283","2680","1356","1147","2919","1528","1496","1036","3670","1029","2336","","","","","","","",""
"2020-11-14","501","","1782","703","2339","2188","2722","1238","27306","792","1645","2337","2213","1498","2031","2959","827","1036","13243","1631","3055","35517","13290","1784","1812","1869","4057","","1036","2146","2949","3101","2471","491","","856","1931","1837","2784","2812","3869","2501","2206","1285","2687","1365","1150","2940","1542","1511","1042","3682","1037","2365","","","","","","","",""
"2020-11-15","503","","1795","722","2350","2194","2723","1244","27543","","1652","2337","2216","1500","2039","2989","","1039","13321","1642","3072","35593","13352","1792","1823","1875","4058","","1036","2155","2953","3107","2478","492","","859","1944","1842","2814","2823","3903","2511","2208","1287","2699","1371","1153","2958","1559","1518","1049","3695","1044","2390","","","","","","","",""
"2020-11-16","509","1073","1795","737","2365","2197","2735","1245","27684","792","1658","2340","2221","1512","2046","3000","829","1041","13348","1651","3081","35682","13381","1798","1827","1880","4063","","1036","2165","2957","3110","2485","494","","860","1944","1852","2818","2831","3934","2526","2214","1289","2701","1383","1157","2964","1566","1523","1058","3701","1045","2407","","","","","","","",""
"2020-11-17","512","1076","1797","753","2386","2207","2748","1248","27891","","1663","2341","2225","1520","2051","3012","832","1047","13403","1664","3090","35860","13429","1804","1829","1885","4071","","","2175","2961","3115","2490","","","864","1944","1867","2844","2868","3953","2552","2224","1293","2704","1394","1161","2983","1578","1536","1066","3711","1048","2435","","","","","","","",""
"2020-11-18","513","1077","1806","778","2397","2219","2760","1258","28129","794","1673","2348","2242","1532","2056","3034","834","1058","13526","1682","3098","36054","13473","1811","1833","1891","4089","","1040","2187","2969","3120","2497","500","","865","1962","1877","2897","2894","3993","2574","2239","1297","2709","1416","1164","3003","1586","1554","1076","3738","1050","2469","","","","","","","",""
"2020-11-19","521","1078","1820","803","2407","2241","2767","1274","28360","795","1691","2357","2260","1544","2065","3057","845","1073","13618","1697","3116","36309","13533","1818","1842","1901","4112","","1044","2198","2977","3125","2509","505","","870","1985","1903","2961","2939","4023","2596","2249","1298","2714","1423","1168","3031","1593","1574","1084","3765","1058","2508","","","","","","","",""
"2020-11-20","528","1087","1825","821","2431","2256","2785","1279","28738","","1706","2369","2272","1556","2075","3072","847","1081","13714","1707","3125","36622","13591","1832","1851","1915","4135","","1052","2216","2982","3131","2522","510","","872","1995","1916","3037","2985","4068","2614","2264","1303","2716","1431","1172","3062","1605","1578","1091","3787","1061","2547","","","","","","","",""
"2020-11-21","530","1087","1835","847","2459","2263","2795","1290","29051","796","1722","2387","2292","1566","2098","3117","853","1096","13826","1715","3140","37114","13665","1840","1864","1927","4159","","1061","2238","2995","3140","2530","511","","873","2003","1926","3098","3022","4099","2637","2273","1305","2725","1439","1179","3090","1620","1584","1094","3808","1063","2585","","","","","","","",""
"2020-11-22","534","","1842","855","2485","2277","2816","1306","29352","798","1738","2416","2311","1576","2124","3153","856","1116","13914","1728","3159","37660","13742","1862","1876","1938","4181","","1065","2246","3001","3148","2557","514","","880","2018","1943","3158","3061","4139","2653","2282","1311","2730","1447","1194","3116","1633","1597","1100","3825","1078","2632","","","","","","","",""
"2020-11-23","536","1088","1859","869","2500","2286","2820","1313","29701","","1746","2420","2317","1578","2152","3177","856","1124","14022","1738","3170","38246","13789","1875","1882","1945","4209","","1065","2258","3008","3156","2574","514","","","2018","1955","3223","3095","4183","2664","2291","1315","2734","1460","1197","3139","1662","1608","1102","3864","1081","2669","","","","","","","",""
"2020-11-24","542","1094","1873","873","2521","2295","2838","1318","30025","798","1760","2436","2337","1595","2184","3215","863","1140","14110","1760","3186","38811","13856","1900","1888","1953","4238","","1069","2269","3018","3170","2592","518","","881","2028","1967","3287","3120","4213","2675","2311","1320","2738","1472","1203","3159","1678","1616","1106","3883","1090","2705","","","","","","","",""
"2020-11-25","546","1106","1875","883","2543","2306","2852","1336","30332","801","1777","2447","2362","1607","2210","3257","864","1154","14218","1777","3195","39393","13922","1916","1896","1960","4269","","1072","2283","3022","3176","2599","524","","886","2046","1988","3337","3150","4243","2689","2330","1329","2745","1483","1211","3181","1685","1617","1117","3911","1098","2744","","","","","","","",""
"2020-11-26","550","1110","1880","890","2561","2314","2868","1339","30664","803","1792","2459","2372","1619","2245","3281","867","1161","14287","1790","3208","39965","13970","1931","1901","1969","4298","","1077","2289","3044","3182","2628","525","","891","2068","2004","3390","3184","4263","2701","2344","1332","2752","1503","1219","3195","1696","1624","1120","3935","1100","2778","","","","","","","",""
"2020-11-27","552","1114","1891","897","2573","2334","2885","1346","30977","803","1799","2474","2379","1627","2270","3302","876","1193","14382","1799","3216","40521","14055","1941","1908","1984","4329","","1084","2296","3051","3199","2633","527","","896","2083","2021","3441","3208","4283","2720","2351","1338","2754","1510","1227","3203","1698","1633","1124","3962","1103","2811","","","","","","","",""
"2020-11-28","556","1121","1899","906","2596","2346","2904","1352","31333","804","1804","2482","2387","1640","2289","3322","882","1205","14468","1811","3230","41089","14103","1952","1913","2000","4349","","1090","2309","3053","3222","2639","531","","898","2098","2040","3484","3231","4306","2733","2360","1342","2762","1518","1232","3221","1704","1635","1126","3990","1106","2844","","","","","","","",""
"2020-11-29","556","1122","1901","909","2603","2354","2919","1355","31672","808","1811","2488","2394","1648","2317","3344","886","1217","14538","1829","3239","41625","14166","1962","1916","2012","4380","","1092","2317","3069","3234","2651","535","","899","2113","2044","3510","3247","4331","2751","2370","1349","2769","1526","1237","3226","1717","1647","1128","4018","1108","2872","","","","","","","",""
"2020-11-30","558","1125","1906","911","2614","2365","2929","1356","31974","812","1815","2493","2404","1651","2333","3367","887","1229","14586","1844","3255","42148","14207","1971","1923","2026","4409","","1092","2324","3072","3246","2670","538","","904","2118","2050","3533","3266","4359","2777","2382","1358","2771","1534","1240","3236","1726","1648","1130","4037","1110","2895","","","","","","","",""
"2020-12-01","563","1126","1913","912","2635","2383","2945","1361","32243","814","1817","2508","2413","1656","2353","3381","890","1239","14633","1855","3261","42690","14259","1980","1934","2036","4430","","1093","2331","3076","3256","2676","540","","909","2123","2055","3559","3287","4382","2794","2386","1363","2777","1537","1242","3248","1733","1656","1132","4064","1112","2910","","","","","","","",""
"2020-12-26","564","1128","1915","914","2641","2395","2956","1362","32483","815","1830","2511","2418","1661","2364","3400","890","1248","14658","1856","3270","42991","14305","1990","1943","2040","4460","","1095","2349","3076","3261","2687","547","","917","2124","2060","3588","3291","4410","2811","2389","1363","2781","1550","1245","3254","1735","1659","1133","4087","1132","2925","","","","","","","",""
"2020-12-27","566","1130","1923","914","2653","2404","2962","1362","32677","815","1834","2523","2421","1661","2375","3416","","1250","14700","1856","3284","43277","14352","2004","1951","2048","4488","","1097","2368","3077","3268","2695","552","","923","2134","2069","3614","3309","4433","2822","2395","1363","2784","1559","1251","3264","1739","1662","1136","4101","1134","2938","","","","","","","",""
"2020-12-28","568","1133","1924","915","2663","2414","2968","1363","32844","815","1840","2529","2434","1664","2385","3432","","1254","14724","1859","3292","43570","14395","2015","1957","2051","4517","","1099","2378","3079","3276","2703","555","","935","2141","2074","3639","3314","4451","2835","2411","1364","2790","1560","1258","3270","1742","1666","1137","4114","1141","2952","","","","","","","",""
"2020-12-29","572","1141","1924","925","2677","2422","2978","1368","32969","815","1845","2536","2438","1668","2396","3449","","1256","14759","1870","3307","43828","14425","2024","1970","2056","4541","","1109","2404","3082","3286","2720","558","","937","2145","2085","3656","3323","4469","2853","2417","1372","2791","1568","1262","3273","1749","1669","1141","4128","1142","2964","","","","","","","",""
"2020-12-30","573","1147","1928","925","2683","2432","2990","1370","33171","816","1852","2542","2445","1671","2405","3463","891","1264","14787","1877","3316","44051","14451","2038","1973","2059","4565","","1114","2410","3085","3291","2731","563","","946","2154","2098","3683","3334","4490","2862","2425","1379","2793","1576","1264","3284","1751","1673","1145","4158","1145","2979","","","","","","","",""
"2020-12-31","575","1148","1942","926","2692","2443","2999","1371","33329","818","1859","2552","2457","1673","2416","3477","892","1270","14815","1882","3325","44285","14476","2050","1979","2067","4583","","1115","2435","3091","3301","2739","572","","950","2165","2103","3713","3345","4512","2877","2428","1382","2796","1586","1264","3284","1754","1676","1152","4177","1149","2995","","","","","","","",""
"2021-01-01","578","1151","1946","934","2701","2453","3011","1375","33476","","1865","2559","2467","1679","2426","3494","892","1272","14837","1884","3339","44504","14498","2060","1986","2073","4606","","1115","2446","3093","3312","2748","576","","952","2173","2110","3721","3384","4530","2886","2433","1387","2799","1590","1265","3289","1754","1678","1156","4199","1153","3009","","","","","","","",""
"2021-01-02","580","1154","","934","2711","2466","3028","1379","33649","","1872","2567","2471","1680","2437","3508","894","1280","14856","1887","3347","44687","14524","2072","1998","2073","4630","","1115","2460","3098","3315","2754","579","","956","2179","2121","3729","3411","4546","2898","2442","1388","2801","1592","1268","3296","","1681","1156","4213","1153","3020","","","","","","","",""
"2021-01-03","581","1159","1957","939","2715","2480","3047","1381","33776","818","1880","2573","2475","1686","2445","3522","895","1284","14888","1891","3362","44842","14557","2082","2006","2077","4643","","1118","2472","3098","3319","2763","587","","963","2189","2125","3752","3422","4564","2907","2450","1390","2804","1600","1273","3318","1758","1690","1156","4235","1156","3027","","","","","","","",""
"2021-01-04","581","","1958","941","2726","2485","3062","1384","33951","","1883","2584","2475","","2452","3531","898","1288","14902","1895","3373","44949","14592","2086","2012","2082","4668","","1120","2490","3098","3325","2774","587","","965","2190","2129","3771","3440","4578","2916","2459","1394","2806","1604","1274","3327","1760","1690","1161","4249","1157","3033","","","","","","","",""
"2021-01-05","582","1165","1974","943","2731","2494","3076","1393","34081","","1888","2593","2487","1694","2456","3545","898","1288","14918","1899","3381","45092","14634","2097","2017","2089","4689","","1121","2503","3099","3327","2777","588","","965","2197","2131","3795","3468","4599","2925","2465","1398","2807","1607","1281","3335","1767","1694","1162","4258","1162","3036","","","","","","","",""
"2021-01-06","586","1166","1985","944","2739","2499","3090","1398","34233","820","1894","2603","2492","1697","2459","3558","","1292","14946","1904","3395","45283","14667","2107","2022","2096","4699","","1121","2516","","3336","2784","591","","972","2204","2146","3813","3489","4614","2933","2469","1403","2811","1611","1285","3344","1770","1695","1166","4273","1162","3040","","","","","","","",""
"2021-01-07","588","1169","1988","948","2745","2505","3101","1399","34446","823","1896","2610","2497","1706","2466","3570","","1307","14974","1905","3404","45473","14703","2118","2025","2098","4711","","1124","2518","3102","3347","2786","592","","978","2213","2159","3822","3515","4626","2942","2473","1405","2819","1618","1285","3357","1771","1698","1167","4294","1163","3046","","","","","","","",""
"2021-01-08","588","1169","1990","948","2749","2511","3107","1399","34614","825","1905","2615","2502","1709","2472","3581","899","1308","14985","1906","3417","45621","14749","2127","2032","2098","4736","","1125","2522","3106","3352","2787","592","","988","2220","2161","3826","3528","4646","2951","2475","1409","2823","1622","1287","3362","1777","1701","1168","4306","1163","3048","","","","","","","",""
"2021-01-09","588","1171","1990","949","2754","2515","3114","1400","34763","826","1905","2621","2504","1712","2479","3590","","1310","15008","1908","3426","45761","14777","2134","2033","2098","4742","","1126","2525","3107","3357","2788","596","","992","2226","2172","3828","3538","4659","2960","2486","1409","2825","1625","1290","3365","1777","1703","1172","4328","1165","3052","","","","","","","",""
"2021-01-10","593","1173","1993","952","2760","2522","3128","1400","34932","827","1908","2623","2507","1715","2486","3598","901","1313","15028","1918","3440","45906","14820","2137","2033","2098","4753","","1127","2527","3108","3363","2790","596","","999","2230","2180","3832","3549","4673","2969","2491","1416","2831","1630","1293","3372","1779","1706","1177","4342","1169","3055","","","","","","","",""
"2021-01-11","593","","1993","952","2764","2527","3143","1400","35063","","1909","2629","2510","1717","2492","3608","903","1318","15045","1925","3451","45995","14848","2141","2041","2105","4766","","","2528","3111","3367","2796","596","","999","2232","2187","3843","3564","4688","2977","2493","1423","2833","1636","1297","3374","1780","1706","","4351","1172","3058","","","","","","","",""
"2021-01-12","594","1179","1996","957","2771","2533","3155","1402","35160","","1914","2630","2517","1720","2499","3617","905","1322","15063","1931","3459","46071","14870","2145","2044","2114","4774","","1128","2531","3115","3370","2798","597","","999","2233","2189","3857","3578","4702","2986","2504","1430","2835","1639","1303","3386","1786","1707","1179","4358","1181","3064","","","","","","","",""
"2021-01-13","595","1180","1998","957","2773","2537","3170","1403","35255","829","1919","2636","2519","1722","2506","3627","907","1330","15084","1936","3466","46157","14898","2147","2048","2119","4788","","1128","2539","","3371","2800","598","","1000","2236","2192","3875","3584","4714","2991","2511","1437","2836","1643","1310","3391","1789","1708","1180","4377","1182","3067","","","","","","","",""
"2021-01-14","596","1182","2000","958","2778","2542","3178","1404","35347","830","1921","2646","2523","1725","2510","3636","910","1333","15131","1941","3475","46211","14926","2149","2057","2125","4804","","1128","2539","3118","3372","2804","598","","1000","2241","2194","3886","3588","4731","2999","2515","1441","2838","1647","1313","3395","1791","1709","1181","4381","1184","3069","","","","","","","",""
"2021-01-15","596","1182","2001","962","2779","2550","3188","1404","35441","833","1922","2661","2523","1727","2519","3645","","1336","15140","1951","3483","46293","14947","2151","2057","2131","4822","","1128","2551","3118","3373","2808","","","1001","2247","2198","3902","3593","4744","3007","2520","1442","2839","1652","1314","3395","1794","1712","1183","4390","1195","3071","","","","","","","",""
"2021-01-16","597","","2005","","2782","2556","3205","1405","35528","833","1924","2671","2527","1732","2527","3654","913","1343","15162","1952","3492","46336","14962","2155","2061","2136","4834","","1131","2560","3118","3374","2808","600","","1003","2251","2200","3907","3597","4753","3012","2523","1449","2841","1653","1316","3397","1795","1714","1183","4400","1199","3074","","","","","","","",""
"2021-01-17","597","","2006","963","2788","2567","3233","1406","35611","","1926","2673","2542","1733","2536","3662","","1352","15179","1953","3500","46379","14984","2158","2066","2138","4840","","1132","2569","","3375","2811","601","","1009","2255","2205","3909","3600","4761","3019","2527","1453","2842","1653","1319","3398","","1716","","4403","1199","3077","","","","","","","",""
"2021-01-18","597","1183","2009","964","2796","2578","3252","","35681","833","1929","2678","2543","1735","2543","3669","915","1352","15193","1955","3509","46429","15000","2158","2068","2139","4850","","1132","2572","3119","3375","2813","","","1011","2257","2208","3911","3604","4770","3024","2528","1456","2844","1653","1322","3399","1796","1717","1184","4409","1204","3080","","","","","","","",""
"2021-01-19","","1184","2016","","2799","2587","3279","1407","35755","834","1929","2680","2547","1736","2552","3677","915","1355","15205","1957","3516","46464","15019","2162","2072","2141","4853","","1133","2574","3119","3376","2817","","","1012","2261","2213","3918","3606","4779","3028","2529","1457","2845","1656","1325","3402","1801","1717","1184","4414","1206","3082","","","","","","","",""
"2021-01-20","597","","2018","965","2801","2594","3300","1408","35815","","1931","2684","2549","1737","2561","3682","917","1356","15213","1958","3525","46502","15045","2162","2074","2142","4863","","1134","2574","3119","3379","2820","","","","2262","2215","3928","3607","4787","3031","2535","1460","2847","1657","1325","3404","1803","1718","1188","4423","","3085","","","","","","","",""
"2021-01-21","597","1188","2019","967","2807","2598","3309","1409","35879","835","1931","2697","2555","1740","2569","3688","919","1359","15222","1961","3532","46552","15063","2166","2076","2143","4872","","1135","2576","3122","3382","2822","603","","1015","2265","2217","3936","3607","4798","3036","2538","1462","2849","1658","1325","3405","1806","1719","1188","4427","","3088","","","","","","","",""
"2021-01-22","","1192","2019","967","2812","2601","3324","","35980","","1933","2700","2562","1744","2573","3695","921","1361","15240","1967","3541","46596","15076","2167","2084","2151","4876","","1136","2576","","3383","2825","604","","1016","2270","2219","3944","3608","4807","3041","2540","1465","2850","1659","1327","3408","1807","1721","1189","4447","1208","3090","","","","","","","",""
"2021-01-23","597","1194","2019","970","2814","2605","3340","1411","36066","835","1935","2703","2564","1746","2578","3704","922","1362","15244","1969","3549","46632","15097","2168","2085","2156","4879","","1137","2578","","3386","2826","","","1017","2272","2223","3950","3615","4815","3045","2548","1466","2851","1663","1328","3409","1807","1723","1190","4450","1211","3096","","","","","","","",""
"2021-01-24","","1195","2020","971","2814","2607","3350","1412","36152","835","1936","2706","2565","1746","2581","3710","925","1364","15247","1971","3555","46662","15111","2170","2086","2157","4885","","","2580","","3387","2835","605","","1018","2274","2231","3952","3618","4824","3047","2549","1468","2854","1672","1331","3410","1809","","1190","4454","1212","3096","","","","","","","",""
"2021-01-25","","","2020","","2818","2611","3353","","36219","","1936","2708","2569","1747","2583","3715","927","1365","15251","1972","3560","46682","15128","2173","2088","2157","4900","","1137","2580","3123","3388","2836","606","","1018","2274","2232","3960","3622","4833","3048","2551","1468","2855","1672","1333","3410","1812","1723","1191","4455","","3097","","","","","","","",""
"2021-01-26","602","1195","2021","972","2823","2621","3356","1413","36300","838","1936","2710","2573","1750","2590","3719","","1367","15258","1975","3560","46705","15141","2178","2090","2161","4901","","1138","2582","3124","3390","2837","","","1018","2275","2233","3964","3627","4840","3049","2551","1469","2857","1674","1333","3410","1815","1723","1193","4455","1213","3098","","","","","","","",""
"2021-01-27","","","2023","","2828","2622","3361","","36360","841","1939","2714","2574","1750","2595","3721","928","1367","15263","1975","3560","46726","15157","2182","2093","2161","4908","","","2582","","3391","2839","","","1018","2275","2236","3969","3628","4848","3054","2552","1469","2858","1675","1333","3414","1815","1723","1193","4460","","3098","","","","","","","",""
"2021-01-28","","1196","","972","2835","2624","3366","1415","36419","843","1941","2715","2575","1750","2603","3726","","1368","15273","1980","3563","46744","15178","2185","2094","2165","4909","","1138","2587","3124","3393","2840","607","","1018","2276","2245","3972","3632","4857","3057","2554","1470","2859","1677","1339","3417","1815","1724","1195","4467","1214","","","","","","","","",""
"2021-01-29","602","1196","2024","973","2839","2626","3369","1416","36447","844","1942","2719","2577","","2606","3732","932","1369","15284","1980","3565","46766","15196","2186","2097","2167","4911","","","2587","","3393","2841","607","","1018","2280","2247","3977","3633","4866","3060","2556","1471","2860","1678","1343","3419","1816","1725","1195","4470","1216","3103","","","","","","","",""
"2021-01-30","","","2025","973","2843","2630","3373","1416","36529","844","1942","2727","2578","1751","2608","3736","935","1369","15293","1982","3569","46800","15204","2188","2098","2167","4915","","","2589","","3394","2841","607","","1019","2282","2252","3986","3637","4871","3063","2556","1471","2860","1679","","3421","1816","1726","1196","4474","","3103","","","","","","","",""
"2021-01-31","602","1196","2025","973","2846","2631","3379","1417","36583","","1943","2730","2580","1753","2611","3741","939","1369","15306","","3573","46857","15218","2192","2101","2168","4917","","1140","2590","","3397","2842","607","","1022","2283","2252","3991","3637","4878","3064","2558","1471","2861","1680","1347","3425","1816","1726","1197","4479","1217","3103","","","","","","","",""
"2021-02-01","606","","2025","","2846","2634","3381","","36639","844","1943","2733","2582","","2612","3743","941","1370","15310","1983","3575","46881","15228","2195","","2170","4918","","1140","2590","3124","3399","2845","","","","2283","2252","3994","3637","4885","3065","2560","1474","2861","","1349","","1816","1726","1197","4482","1219","3103","","","","","","","",""
"2021-02-02","607","","","","2850","2637","3385","1418","36678","845","1945","2734","2586","1753","2614","3748","943","1370","15313","","3579","46912","15239","2198","2103","2173","4921","","","2590","","3402","2845","","","","2285","2254","3998","3640","4894","3067","2561","1477","2861","1681","","3427","1818","1726","1198","4482","1221","3105","","","","","","","",""
"2021-02-03","","","2026","973","2851","2640","3389","","36777","845","1947","2739","2587","","2615","3752","944","1371","15318","1984","3584","46956","15253","2200","2106","","4924","","1141","2590","","3402","2846","607","","","2287","2258","4012","3642","4901","3069","2561","1479","2862","1681","1355","3428","1822","1727","1200","4488","1222","3106","","","","","","","",""
"2021-02-04","","1197","2027","","2851","2641","3395","1418","36815","845","","2745","2588","1753","2616","3755","946","","15331","1984","3589","46986","15272","2203","2109","2173","","","","2591","","3404","","","","1022","2288","2263","4014","3647","4906","3070","2561","1481","2863","1681","1356","3430","1824","","1200","4491","1222","3106","","","","","","","",""
"2021-02-05","","","2028","","2852","2642","3403","1419","36849","845","1947","2750","2590","1755","2618","3759","951","","15335","1985","3592","47014","15283","2207","","2173","4927","","1141","2591","","3407","2850","607","","1023","2289","2264","4018","3653","4913","3071","2562","1481","2863","1681","1357","3430","1827","1727","1202","4494","1226","","","","","","","","",""
"2021-02-06","","","2030","974","2853","2642","3405","","36939","845","1948","2753","2594","1756","2618","3764","","","15338","1985","3592","47036","15297","2211","2111","2174","4932","","","2593","3125","3408","2851","608","","1026","2289","2264","4018","3653","4919","3072","2565","1482","2863","1682","1359","3431","1833","1727","1202","4497","","3109","","","","","","","",""
"2021-02-07","","1197","2032","","2853","2643","3408","1419","36988","","","2755","2596","","","3767","954","1371","15345","1985","3593","47085","15317","2214","2112","","4935","","","2593","","3408","2853","","","1028","2291","2266","4019","3655","4926","3073","2567","1483","2864","1683","1359","3431","1835","1730","1202","4503","","3109","","","","","","","",""
"2021-02-08","","","","974","","2645","3415","1419","37062","","","2759","2600","1757","2619","3769","","","15352","1987","3597","47104","15346","2217","","2175","4937","","","2595","3127","3408","","609","","1028","2292","2267","4024","3657","4931","3073","2570","1483","2864","","1360","3431","1836","1731","1203","4508","1226","3109","","","","","","","",""
"2021-02-09","","1197","2035","974","2857","2648","3419","","37106","846","","2761","2604","1759","2622","3771","956","1372","15355","1987","3597","47137","15357","2220","","2176","4941","","","2597","3128","3409","2854","610","","1030","2293","2270","4030","3659","4936","3074","","1484","2865","1685","1361","3431","1838","","1203","4510","","3111","","","","","","","",""
"2021-02-10","607","1197","2036","","2859","2650","3423","1419","37141","","1949","2764","2606","1760","2625","3774","","1372","15358","1988","3597","47176","15367","2224","","2176","4948","","1141","2598","","3409","2855","","","1031","2294","2271","4033","3660","4940","3075","2571","1485","2865","","1362","3431","","","1203","4513","1226","3111","","","","","","","",""
"2021-02-11","608","","2038","","2860","2652","3427","","37188","846","1949","2770","2608","1760","2625","3776","957","1375","15360","1991","3601","47209","15378","2227","2112","2176","4956","","1142","2599","3128","3412","2855","612","","1033","2294","","4037","3663","4947","3076","2571","1485","2865","","1362","3431","1839","1737","1203","4515","1227","3111","","","","","","","",""
"2021-02-12","","1199","2040","","","2656","3432","1419","37228","847","1949","2772","2616","","","3778","959","","15360","1993","3605","47237","15389","2230","2114","2178","4960","","1142","2605","","3413","","612","","1034","2294","2277","4037","3667","4947","3078","","1485","2865","1685","","3431","1845","1743","","4518","1227","3113","","","","","","","",""
"2021-02-13","","1200","2040","","2862","2661","3434","1419","37256","847","1950","2776","2627","1761","2628","3778","964","1375","15364","1996","3605","47292","15405","2233","2117","","4964","","","2611","","3414","","","","1035","2294","","4041","3667","4959","3081","2571","1485","2865","","1365","3431","1848","1745","1203","4524","1227","3115","","","","","","","",""
"2021-02-14","609","","2041","","2863","2664","3439","","37304","","","2778","2640","1762","2630","3781","968","","15367","1997","3609","47365","15421","2237","2117","2178","4971","","","2614","3128","3417","2857","612","","1036","","2279","4044","3669","4962","3083","2573","1485","2865","","1367","","1849","","","4528","1228","3115","","","","","","","",""
"2021-02-15","","","2041","974","2863","2664","3446","","37344","","1950","2780","2642","","","3783","968","","15369","1997","3614","47454","15430","2241","","2182","4975","","","2614","3128","3419","2857","","","1036","2294","2282","4047","","4969","3085","2575","","2865","","1368","3431","1852","1749","","4534","1228","3115","","","","","","","",""
"2021-02-16","","","","","","2669","3451","","37383","847","","2782","2658","1762","2631","3787","","1376","15376","1998","3614","47547","15449","2245","2117","","4980","","","2616","","3420","2858","","","1036","2295","2284","4048","3670","4972","3087","2580","1485","2865","1685","1369","3431","1857","1749","1204","4538","1229","3115","","","","","","","",""
"2021-02-17","","1200","2042","976","","2673","3452","","37462","","","2784","2661","1763","2631","3787","968","","15381","2000","3618","47636","15461","2249","2119","","4987","","","2617","","3421","2858","612","","","2296","2286","4052","3675","4977","3087","2582","1486","2865","1686","1370","","1858","1750","1204","4543","","3117","","","","","","","",""
"2021-02-18","610","","2042","977","2864","2678","3459","","37510","849","1950","2792","2665","1764","","3789","969","","15385","2000","3621","47731","15471","2252","2119","2184","4988","","","2622","","3421","2862","","","1036","2299","2286","4056","3677","4981","3088","","1488","2865","","1371","3432","1864","1756","","4544","1229","3119","","","","","","","",""
