"date","Indiana/Adams","Indiana/Allen","Indiana/Bartholomew","Indiana/Benton","Indiana/Blackford","Indiana/Boone","Indiana/Brown","Indiana/Carroll","Indiana/Cass","Indiana/Clark","Indiana/Clay","Indiana/Clinton","Indiana/Crawford","Indiana/Daviess","Indiana/DeKalb","Indiana/Dearborn","Indiana/Decatur","Indiana/Delaware","Indiana/Dubois","Indiana/Elkhart","Indiana/Fayette","Indiana/Floyd","Indiana/Fountain","Indiana/Franklin","Indiana/Fulton","Indiana/Gibson","Indiana/Grant","Indiana/Greene","Indiana/Hamilton","Indiana/Hancock","Indiana/Harrison","Indiana/Hendricks","Indiana/Henry","Indiana/Howard","Indiana/Huntington","Indiana/Jackson","Indiana/Jasper","Indiana/Jay","Indiana/Jefferson","Indiana/Jennings","Indiana/Johnson","Indiana/Knox","Indiana/Kosciusko","Indiana/LaGrange","Indiana/LaPorte","Indiana/Lake","Indiana/Lawrence","Indiana/Madison","Indiana/Marion","Indiana/Marshall","Indiana/Martin","Indiana/Miami","Indiana/Monroe","Indiana/Montgomery","Indiana/Morgan","Indiana/Newton","Indiana/Noble","Indiana/Ohio","Indiana/Orange","Indiana/Owen","Indiana/Parke","Indiana/Perry","Indiana/Pike","Indiana/Porter","Indiana/Posey","Indiana/Pulaski","Indiana/Putnam","Indiana/Randolph","Indiana/Ripley","Indiana/Rush","Indiana/Scott","Indiana/Shelby","Indiana/Spencer","Indiana/St. Joseph","Indiana/Starke","Indiana/Steuben","Indiana/Sullivan","Indiana/Switzerland","Indiana/Tippecanoe","Indiana/Tipton","Indiana/Unassigned","Indiana/Union","Indiana/Vanderburgh","Indiana/Vermillion","Indiana/Vigo","Indiana/Wabash","Indiana/Warren","Indiana/Warrick","Indiana/Washington","Indiana/Wayne","Indiana/Wells","Indiana/White","Indiana/Whitley"
"2020-05-23","1","22","11","0","1","1","0","1","1","4","2","10","0","8","2","1","1","12","0","35","0","0","0","0","0","0","4","0","8","3","4","8","2","5","2","2","2","3","0","1","13","1","0","1","11","63","1","0","112","7","2","1","1","9","4","0","7","0","0","1","0","1","0","7","1","1","2","2","2","1","9","2","0","35","0","-1","0","0","8","1","0","0","10","0","4","1","0","5","0","1","0","6","3"
"2020-05-24","0","27","7","0","1","2","0","3","2","3","1","4","0","0","0","0","1","9","7","53","13","1","0","0","0","0","3","0","4","2","1","14","1","1","0","6","2","2","0","0","15","0","7","1","12","69","0","4","92","3","-1","2","0","10","1","2","7","0","2","1","0","0","1","8","0","1","2","1","0","0","1","1","0","23","1","3","1","0","13","0","0","0","2","1","6","0","0","1","0","3","0","9","0"
"2020-05-25","0","37","6","1","0","1","0","1","1","5","0","7","0","1","1","0","2","5","4","17","2","1","1","0","1","1","4","0","3","2","1","6","3","11","4","2","2","0","0","1","2","0","8","0","9","39","1","2","57","0","0","2","2","6","3","0","4","0","0","0","0","4","0","14","0","0","2","2","0","0","2","2","2","15","0","0","0","0","4","0","0","0","6","0","6","0","0","0","0","0","1","5","5"
"2020-05-26","0","32","1","0","1","6","0","0","0","3","0","7","0","0","2","2","0","3","3","49","3","1","0","0","0","0","6","0","16","2","2","7","2","9","0","6","2","1","0","0","4","1","8","0","7","21","1","0","79","12","0","0","0","4","1","0","4","0","0","3","0","-1","0","3","0","0","0","3","0","0","0","1","1","35","0","1","0","0","2","3","0","0","0","0","0","0","0","0","0","2","1","0","1"
"2020-05-27","0","44","5","0","-1","5","0","1","4","10","2","0","0","2","2","0","0","2","0","13","3","1","0","0","0","0","4","1","8","2","1","5","9","11","0","1","4","2","1","1","6","0","3","2","0","27","2","0","103","4","0","0","2","2","8","0","3","0","0","0","1","0","0","5","-1","1","1","2","1","0","0","6","0","13","0","0","1","0","5","-1","0","0","5","1","3","1","0","1","0","4","2","2","1"
"2020-05-28","1","66","4","1","2","12","0","0","3","8","5","0","0","0","0","1","0","17","5","31","3","2","0","3","0","0","2","0","9","4","1","7","-1","2","0","4","4","3","1","1","0","0","4","6","5","147","6","2","153","0","0","1","3","1","7","2","12","0","0","1","1","2","0","10","0","1","1","0","-3","0","2","47","2","3","1","1","1","0","2","0","0","0","6","0","3","1","0","0","-1","0","1","2","-3"
"2020-05-29","0","32","10","4","2","4","0","-1","0","13","1","1","1","1","0","1","0","1","2","62","2","1","2","0","1","0","9","0","24","0","3","19","0","17","1","7","-1","1","0","1","1","4","10","3","4","44","2","1","92","10","2","1","1","1","1","1","7","0","1","-1","-2","3","0","11","0","5","1","1","-2","1","-1","0","0","27","4","0","0","1","8","1","0","0","6","0","11","2","0","1","1","2","1","1","1"
"2020-05-30","4","149","8","0","1","7","0","1","-2","5","4","4","0","0","4","2","0","8","7","99","1","0","1","1","1","1","4","1","-2","4","2","5","3","9","0","3","1","0","2","0","4","-1","16","5","6","35","5","1","145","12","0","-1","1","3","0","0","17","0","1","0","0","1","0","18","0","0","0","1","0","0","0","3","1","18","3","2","1","0","3","0","0","1","1","0","4","1","0","0","0","1","3","2","2"
"2020-05-31","-2","18","3","0","0","-1","0","0","0","7","0","5","0","3","0","0","0","0","0","60","0","0","0","0","0","2","1","0","5","7","0","3","10","4","1","7","1","2","0","0","8","0","8","5","3","43","4","0","92","6","0","0","-1","3","-1","1","4","0","2","1","1","1","0","5","0","0","1","0","1","1","1","2","0","8","0","0","1","0","9","0","0","0","8","0","1","1","0","0","0","4","1","2","1"
"2020-06-01","2","44","4","1","1","0","0","0","0","1","0","1","0","4","0","0","0","0","0","0","1","0","0","0","0","0","2","0","3","2","0","2","2","7","0","3","1","1","0","0","10","0","15","3","5","23","2","7","47","3","0","0","0","4","3","0","5","0","2","0","0","0","0","4","0","0","0","1","0","0","0","0","0","12","0","1","0","0","12","0","0","0","8","0","0","1","0","0","0","3","0","2","1"
"2020-06-02","3","49","6","1","1","1","0","0","5","14","0","5","0","2","0","1","1","0","3","62","0","1","1","0","0","0","6","0","8","5","2","6","0","14","0","2","0","0","1","1","2","1","6","9","-4","50","0","1","78","17","1","1","3","-1","1","0","1","0","0","-1","-1","0","0","4","0","1","0","0","-1","1","1","2","1","23","0","1","0","1","4","0","0","0","2","0","2","0","0","0","-1","0","0","1","0"
"2020-06-03","0","32","1","0","0","2","0","0","0","9","1","2","0","1","6","1","5","2","3","51","1","2","0","5","1","1","2","2","10","4","0","3","0","8","6","0","2","0","1","0","3","2","10","9","2","117","0","3","59","19","0","0","1","0","2","0","13","0","1","0","1","1","0","6","0","2","0","2","0","2","1","23","0","11","0","2","1","0","3","1","0","0","6","0","4","1","0","1","0","1","0","0","1"
"2020-06-04","1","10","5","0","0","6","0","1","0","2","1","6","0","4","1","0","1","2","4","60","0","2","0","1","0","1","4","1","3","2","-1","12","0","3","4","5","3","1","2","1","1","0","13","14","10","27","2","2","58","31","1","3","0","4","1","0","17","0","0","0","0","5","0","5","0","1","5","2","0","1","4","-1","0","17","0","1","0","0","8","0","0","0","-1","0","3","0","0","0","-1","0","2","0","1"
"2020-06-05","2","57","4","0","0","0","0","1","-1","9","0","1","1","5","1","1","0","8","2","90","0","-4","0","0","1","1","4","0","8","3","1","12","1","2","0","2","1","4","0","0","4","0","26","12","2","43","4","1","93","9","1","2","1","1","2","2","10","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","21","3","2","0","1","5","0","0","1","2","0","4","1","1","0","0","4","1","1","0"
"2020-06-06","-1","41","1","0","1","4","1","1","1","6","0","1","0","3","10","2","0","2","5","52","0","4","0","1","0","0","6","2","12","6","0","8","1","2","1","0","1","0","0","0","4","1","4","11","7","39","0","3","88","9","0","3","3","3","1","1","8","0","0","2","0","2","0","2","0","1","0","1","0","-2","2","0","0","19","3","0","0","-1","7","0","0","0","8","0","3","2","0","0","1","0","3","4","3"
"2020-06-07","0","32","2","0","0","3","0","0","1","3","0","3","0","0","12","2","0","1","12","80","0","3","1","0","0","0","0","1","2","2","-1","6","2","0","3","2","0","0","0","0","4","0","18","20","2","25","0","0","50","18","1","1","0","0","3","0","10","0","1","0","1","1","0","7","0","0","1","2","0","0","0","1","0","29","1","3","1","0","12","0","0","2","2","0","9","0","0","0","0","0","1","0","2"
"2020-06-08","0","13","2","1","1","1","0","0","0","1","0","1","2","3","2","0","3","0","2","24","1","2","0","0","0","0","5","0","4","4","2","1","1","2","2","1","1","1","2","1","6","1","5","12","3","19","1","2","32","13","0","1","2","2","1","0","3","0","0","0","0","2","0","3","0","0","1","0","1","0","1","3","0","12","0","2","1","0","3","0","0","0","2","0","2","1","0","0","1","0","1","0","1"
"2020-06-09","1","60","3","0","0","5","1","-1","0","-2","2","-2","0","1","10","0","1","1","1","59","0","-1","0","1","0","1","4","0","12","1","1","4","1","3","2","2","4","0","1","0","4","0","10","10","2","46","0","0","86","3","0","1","3","5","3","0","6","0","0","0","0","3","0","1","1","1","3","2","1","1","2","1","0","19","0","0","0","0","4","1","0","0","5","0","1","2","0","1","0","0","3","-1","4"
"2020-06-10","1","58","1","0","0","2","0","1","-1","2","1","-1","0","2","5","0","0","-2","0","32","0","2","1","1","0","0","1","2","21","0","0","11","2","2","3","1","2","0","-1","2","12","0","10","7","1","28","0","1","20","17","0","0","2","0","0","1","5","0","0","1","0","1","0","1","0","0","1","0","-1","0","1","1","0","16","1","3","0","0","6","0","0","0","5","0","0","1","0","2","4","1","2","0","3"
"2020-06-11","0","75","2","4","0","8","0","1","0","3","0","2","0","3","10","2","0","0","2","44","0","3","-1","0","1","1","5","0","3","0","0","12","8","3","0","6","-1","1","0","1","2","1","19","31","2","24","0","4","28","14","0","1","3","1","0","4","1","0","0","0","0","7","0","6","1","0","1","5","0","0","8","3","0","28","1","2","2","0","0","0","0","0","3","0","1","1","1","0","0","3","2","-1","4"
"2020-06-12","0","38","5","0","0","10","1","1","4","7","0","2","0","1","1","2","0","0","3","53","1","1","0","0","1","0","3","0","5","4","0","15","1","4","0","1","0","0","1","3","3","0","6","16","0","24","4","2","85","15","0","8","1","2","2","1","7","0","0","0","1","13","0","3","0","0","3","2","0","-1","2","-1","0","15","0","2","0","1","6","0","0","0","5","1","0","0","0","1","0","2","2","-1","-2"
"2020-06-13","1","41","2","0","0","1","0","0","1","6","0","5","0","0","8","0","1","2","2","101","2","0","0","0","0","0","6","0","7","3","0","5","0","5","2","2","1","1","1","1","8","1","17","13","2","28","0","0","42","11","0","2","0","1","1","0","4","0","0","0","0","15","0","1","0","0","2","1","0","1","1","0","0","16","3","1","0","0","7","0","0","0","2","0","0","0","0","1","0","2","4","2","1"
"2020-06-14","1","27","2","0","0","2","0","1","4","2","0","2","0","4","7","0","1","1","2","51","0","0","1","1","2","1","2","2","20","5","0","4","2","6","0","0","1","1","0","2","0","0","12","19","3","24","5","2","43","14","1","6","2","1","1","0","9","0","0","0","0","8","0","1","1","1","1","2","0","0","1","0","1","27","0","2","0","0","7","1","0","0","3","0","2","0","0","1","1","5","1","0","1"
"2020-06-15","1","29","3","0","0","26","0","2","5","1","0","2","0","2","11","0","0","0","1","87","1","2","0","0","0","1","1","2","80","7","0","6","1","3","1","3","1","0","0","0","4","0","5","10","0","39","1","0","126","4","0","1","1","2","1","1","6","0","0","0","0","1","0","2","0","0","1","1","0","1","0","1","0","13","1","0","0","0","5","0","0","0","4","0","0","0","0","2","1","1","2","3","2"
"2020-06-16","1","37","4","1","0","-4","0","1","2","9","0","-1","0","3","2","1","0","0","1","80","0","2","0","0","1","0","2","0","11","-5","1","5","0","4","3","2","1","0","0","0","2","2","19","17","1","39","0","1","46","10","0","6","2","1","1","0","4","0","0","0","0","0","0","4","1","0","3","0","2","0","2","2","0","19","2","1","0","0","1","0","0","0","-1","1","1","0","0","1","0","-1","6","-3","0"
"2020-06-17","0","16","3","-1","2","1","0","0","0","4","0","1","0","2","0","0","1","1","1","32","1","1","0","0","0","0","1","1","3","1","1","2","0","3","0","1","1","2","1","0","3","1","5","26","2","11","4","0","28","7","0","1","12","1","0","0","5","0","0","2","0","2","0","4","2","0","-1","0","0","0","-1","0","0","12","1","1","0","0","5","0","0","0","6","0","1","0","1","0","1","1","1","0","1"
"2020-06-18","0","47","1","1","1","-3","1","1","1","4","0","2","0","-1","6","1","0","2","3","120","0","1","0","0","2","0","4","0","-22","0","1","3","0","13","2","6","1","0","1","3","8","2","19","16","6","75","1","3","-10","16","4","0","1","0","1","0","8","0","0","1","0","7","0","9","1","0","1","1","0","0","3","0","0","29","3","0","1","0","9","0","0","0","1","1","1","1","-1","2","1","0","2","0","0"
"2020-06-19","0","7","4","0","0","1","0","0","4","1","0","4","0","2","4","3","0","2","3","77","0","3","0","0","2","1","3","1","10","3","-1","10","1","2","1","-1","2","-1","0","13","0","0","8","18","3","29","0","0","33","6","0","0","4","2","0","-1","4","0","0","-1","0","0","0","5","0","0","-1","2","0","0","-1","0","1","16","0","1","-1","0","4","0","0","0","1","0","4","0","0","0","1","3","0","3","4"
"2020-06-20","8","37","-1","1","0","7","0","0","11","3","0","1","0","1","6","2","1","1","0","61","0","2","0","0","1","1","3","1","6","3","0","11","1","3","-1","1","1","0","1","1","4","1","12","11","1","30","2","0","19","3","0","-1","1","2","3","1","-2","0","0","1","0","2","0","2","1","1","0","0","0","0","2","-1","0","18","0","0","0","0","16","0","0","0","4","0","1","3","0","1","0","0","0","1","2"
"2020-06-21","0","46","2","2","0","2","0","0","1","3","0","4","0","2","0","3","0","-1","2","65","0","0","0","1","1","1","3","0","4","3","0","11","3","2","3","3","1","0","0","2","11","3","7","12","3","44","4","2","41","12","1","0","0","0","2","0","11","0","0","0","0","2","0","2","0","0","0","0","1","1","0","1","0","16","2","1","0","0","4","0","0","0","1","0","2","1","0","1","1","1","0","3","0"
"2020-06-22","0","13","-1","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","22","0","1","0","0","0","0","0","0","5","2","0","2","1","1","1","-1","1","1","0","2","0","2","9","19","3","37","3","1","17","6","0","1","1","1","-1","1","7","0","0","0","0","2","0","7","2","0","1","1","0","0","0","-1","1","15","0","1","0","0","9","0","0","0","1","0","2","2","0","1","0","2","0","0","1"
"2020-06-23","0","9","2","1","1","3","0","0","0","5","0","0","0","0","0","1","0","3","-1","40","1","2","0","0","1","0","-1","0","19","-1","0","7","1","1","1","2","1","1","2","1","5","1","7","12","3","52","1","0","15","4","1","0","4","1","0","0","2","0","0","0","0","2","0","4","0","0","0","2","0","0","2","0","0","10","1","1","0","0","2","0","0","0","4","0","0","0","0","1","0","0","0","0","-1"
"2020-06-24","2","30","0","0","0","4","0","0","0","3","0","1","0","0","1","0","2","2","4","40","0","4","0","0","1","2","3","0","5","2","1","10","0","8","1","1","3","0","0","0","0","0","9","4","2","36","0","3","19","5","0","-1","1","1","2","1","7","0","0","0","0","-1","0","4","0","0","0","0","1","0","1","1","2","18","1","1","0","0","3","0","0","0","12","0","2","1","0","0","0","2","1","0","1"
"2020-06-25","1","41","4","0","0","2","0","1","4","5","0","0","0","0","6","3","0","1","0","100","2","-1","1","1","0","0","0","0","13","3","2","9","4","15","1","9","4","0","0","0","0","7","26","8","8","71","7","0","46","11","0","0","5","2","1","0","9","1","1","1","1","4","0","5","1","0","0","0","-2","0","2","1","1","35","1","1","0","0","11","0","0","1","10","0","0","3","0","0","0","3","0","0","2"
"2020-06-26","3","40","3","1","2","4","0","5","9","2","0","1","0","0","2","2","0","1","0","59","2","4","0","2","0","0","7","1","6","0","0","2","1","3","1","1","1","0","0","0","7","-1","6","10","8","54","5","8","62","8","0","0","2","6","1","0","12","0","0","0","1","5","0","19","1","4","3","1","1","1","-1","0","0","40","0","3","4","0","24","1","0","0","7","0","2","2","0","1","1","4","0","7","1"
"2020-06-27","1","28","1","-1","0","3","0","-2","-5","6","3","1","0","1","3","2","0","5","1","64","4","3","1","0","1","2","-3","-2","11","7","0","8","0","9","1","0","1","0","4","4","8","3","11","7","2","46","4","6","78","8","0","2","6","-2","4","1","13","0","0","1","0","1","0","6","0","-3","0","0","0","0","1","1","2","18","2","4","0","1","20","1","0","0","12","0","3","4","0","2","0","1","0","-3","2"
"2020-06-28","1","23","1","2","0","2","1","0","2","0","0","1","1","1","4","1","0","3","2","48","1","0","1","0","0","1","-1","0","4","4","2","2","4","1","1","3","4","0","1","0","7","2","19","9","9","45","4","1","54","2","0","1","6","0","1","2","10","0","0","1","0","0","0","8","1","0","0","0","0","0","0","2","0","14","1","0","0","0","10","0","0","0","12","0","-1","1","0","5","0","4","1","2","1"
"2020-06-29","1","23","1","0","0","5","0","0","1","1","0","1","0","1","1","1","1","1","0","27","0","1","1","0","0","4","0","0","15","5","1","3","12","1","3","5","1","1","0","2","4","1","9","3","1","40","1","3","43","4","2","1","4","3","2","0","4","0","0","0","0","1","0","8","1","0","2","0","0","0","0","1","0","7","1","1","0","0","15","0","0","0","7","0","2","0","0","4","0","2","0","0","1"
"2020-06-30","0","28","0","1","0","5","0","1","0","2","0","1","1","3","1","4","1","2","1","38","0","4","0","0","1","5","2","1","16","5","2","5","3","4","0","3","0","1","1","-1","1","3","7","7","12","66","11","0","50","2","-2","0","7","1","2","1","3","0","0","0","0","-1","0","4","2","4","1","1","0","3","0","1","0","11","1","2","0","1","9","0","0","0","6","0","2","1","0","2","1","1","0","2","0"
"2020-07-01","0","28","0","1","2","1","0","1","0","6","0","0","0","1","2","1","3","1","1","44","1","1","1","0","0","3","0","0","21","11","0","0","0","1","0","1","2","0","1","0","3","0","11","3","5","25","2","1","58","3","0","0","12","2","2","1","13","0","0","2","0","2","2","5","3","4","0","0","0","1","0","2","1","19","5","0","-1","1","7","0","0","0","17","0","2","0","0","5","0","1","1","1","2"
"2020-07-02","2","18","2","0","0","5","0","0","0","5","0","2","0","0","0","2","1","3","1","48","0","7","0","0","0","2","2","0","18","-4","0","5","1","7","0","3","4","0","1","0","9","1","5","5","2","113","5","0","47","6","0","0","7","3","3","1","4","0","0","0","0","3","0","5","1","-1","0","1","2","-1","1","2","2","8","4","1","0","1","19","0","0","0","27","0","3","2","0","6","1","1","0","1","0"
"2020-07-03","1","22","2","0","0","7","0","1","0","11","1","4","0","2","0","21","1","0","3","31","2","1","1","0","2","13","3","0","16","12","2","15","7","10","1","7","1","1","4","2","10","0","12","1","12","68","0","5","65","9","0","1","3","3","2","1","6","0","2","2","0","4","1","22","0","0","3","1","0","0","5","2","2","6","8","2","0","0","18","0","0","0","23","0","1","1","0","3","1","5","3","1","7"
"2020-07-04","2","20","0","0","0","3","0","0","2","2","0","3","1","1","1","1","1","2","2","47","0","0","0","0","1","8","1","1","20","3","2","4","15","5","3","4","0","0","2","3","2","1","23","2","10","51","6","7","47","55","0","1","10","0","2","1","12","0","1","0","0","0","1","8","2","2","0","0","1","0","0","3","2","45","7","2","0","0","17","0","0","0","22","1","3","2","0","2","2","2","0","0","2"
"2020-07-05","0","25","3","0","0","5","1","0","0","11","0","1","2","1","2","8","1","11","7","74","1","8","1","0","1","13","3","3","14","8","1","13","5","10","7","1","7","0","0","2","22","0","11","3","10","42","2","3","78","10","0","0","18","1","2","0","9","3","0","0","1","0","1","8","1","0","1","1","1","2","0","2","1","35","1","1","0","1","21","2","193","0","20","0","3","0","0","2","-1","2","1","3","2"
"2020-07-06","0","36","1","0","0","3","0","0","0","4","0","0","0","0","0","2","0","3","0","16","0","2","1","0","2","1","1","1","11","2","5","7","11","2","0","2","0","0","0","0","10","0","3","0","7","34","2","1","58","-2","0","1","6","0","0","0","4","0","0","2","0","2","0","4","3","2","0","0","1","0","2","1","0","21","0","0","1","0","11","0","0","0","26","0","1","0","0","4","0","2","1","2","0"
"2020-07-07","0","17","3","0","2","4","0","0","1","5","0","0","0","4","1","-5","5","5","10","19","2","1","0","2","-1","6","0","1","33","-1","-2","4","6","3","-3","0","0","0","0","0","0","0","7","1","-1","32","0","4","41","2","1","1","1","3","0","1","2","0","-1","0","0","6","0","4","2","0","1","1","5","0","0","4","3","17","0","1","0","0","1","-1","-193","0","22","0","1","1","0","3","0","2","2","0","4"
"2020-07-08","-1","20","2","0","0","5","3","0","3","8","0","1","0","1","0","5","-1","2","5","82","2","2","0","0","1","11","1","0","12","3","0","11","2","0","0","1","2","0","4","1","8","0","6","6","4","64","2","4","37","9","-1","2","8","0","-2","0","1","1","1","1","1","0","0","31","1","0","0","0","2","0","0","1","3","20","1","0","0","1","8","0","0","0","17","0","2","1","0","6","0","1","0","1","1"
"2020-07-09","0","32","1","0","0","5","0","2","1","3","4","-2","0","2","0","9","1","8","2","30","0","7","1","1","1","5","6","1","21","5","1","14","11","2","4","4","2","0","2","2","10","1","3","5","14","61","3","1","52","20","0","3","6","0","1","0","6","3","0","1","0","5","0","13","4","0","0","0","0","2","0","3","2","24","2","3","0","0","8","0","0","0","42","3","2","1","1","5","0","6","4","2","2"
"2020-07-10","0","35","1","3","1","15","1","1","1","10","2","1","1","0","4","7","0","9","7","38","2","13","2","0","0","10","7","2","36","3","0","7","4","12","11","1","8","0","0","0","19","2","5","0","8","95","1","4","108","9","2","3","14","0","8","1","10","1","1","1","-1","5","0","22","6","0","2","-1","3","1","1","1","4","26","2","3","2","2","16","1","0","0","52","3","7","0","0","11","1","4","0","0","5"
"2020-07-11","0","37","4","0","0","8","0","1","0","14","-2","1","0","0","2","4","1","2","7","69","1","2","0","0","0","7","9","1","26","7","0","8","3","4","1","0","2","2","8","0","15","4","5","2","11","156","0","2","99","14","2","1","11","0","6","0","12","1","0","0","4","2","0","24","2","0","1","0","3","0","1","19","4","55","6","0","3","2","11","0","0","1","46","0","5","1","0","7","0","1","3","6","2"
"2020-07-12","0","13","4","0","0","9","0","0","1","16","0","0","0","1","0","7","0","4","5","79","0","8","1","1","0","4","4","2","17","1","1","12","-4","9","0","0","1","2","1","0","5","0","7","2","7","62","0","4","55","13","0","1","8","1","3","1","7","0","0","0","0","2","1","14","4","0","0","1","4","1","1","5","3","42","4","2","0","0","9","0","0","0","41","0","6","0","0","11","0","4","0","2","1"
"2020-07-13","0","19","4","0","0","1","1","0","3","8","0","0","0","0","0","6","1","6","10","44","2","4","0","0","3","4","0","3","27","6","0","4","7","3","0","1","0","0","0","0","6","0","2","1","6","27","1","3","37","13","0","0","13","-1","-1","0","4","0","1","1","1","2","0","9","3","0","1","0","1","0","0","1","2","63","1","2","1","0","6","1","0","0","33","0","3","3","0","7","0","1","1","2","1"
"2020-07-14","0","17","4","0","1","5","2","0","3","9","1","1","2","0","2","6","0","3","25","58","0","7","2","0","3","5","12","1","44","-2","2","12","3","7","-1","2","6","0","6","1","15","2","3","4","10","87","0","4","81","4","0","3","14","0","0","0","2","0","2","1","0","9","3","18","4","0","1","1","0","1","1","2","3","24","1","0","3","0","10","3","0","1","57","0","2","1","1","11","0","6","1","3","0"
"2020-07-15","3","25","3","0","0","4","0","1","4","8","2","4","0","4","0","12","0","3","21","74","1","10","0","4","2","5","13","0","21","4","1","14","1","4","1","4","0","0","5","1","13","4","11","0","9","67","1","8","84","27","2","3","10","2","3","0","4","0","0","0","0","4","1","6","7","0","4","0","2","2","1","2","2","59","8","1","4","-1","7","-1","0","2","47","0","2","3","0","6","2","2","1","2","3"
"2020-07-16","1","22","0","0","1","5","1","1","1","8","2","3","1","1","1","7","2","5","5","40","5","7","3","0","2","3","20","2","29","4","1","5","2","15","4","1","2","0","13","1","15","1","7","3","10","88","5","7","85","22","2","3","15","4","6","0","6","3","2","0","0","-11","0","13","7","1","1","0","8","0","7","2","15","27","9","3","4","2","12","0","0","0","58","0","8","0","0","15","0","14","3","1","1"
"2020-07-17","1","26","7","0","0","4","3","2","5","6","0","2","0","1","2","4","1","8","18","55","0","14","2","3","1","4","7","2","16","4","3","18","4","3","1","3","6","0","5","1","11","0","4","3","12","64","7","3","123","13","0","1","17","1","10","0","10","4","2","1","0","2","2","11","4","0","5","0","3","0","7","6","3","68","1","1","1","0","12","1","0","0","47","0","5","0","0","13","2","3","1","6","1"
"2020-07-18","1","42","9","2","2","10","3","1","2","9","1","1","0","6","0","10","1","0","14","39","0","12","0","3","2","8","6","2","43","14","1","20","3","13","3","10","8","0","6","2","13","2","23","1","14","100","9","1","125","9","0","2","29","2","2","0","5","0","2","0","2","3","0","5","5","0","4","1","3","2","2","2","4","44","2","3","1","2","26","2","0","0","48","0","5","0","0","6","2","10","2","5","2"
"2020-07-19","2","33","7","0","1","10","1","0","3","14","1","7","0","3","1","13","3","12","24","71","2","11","0","6","3","5","13","1","45","8","3","12","6","14","7","3","-1","1","2","2","14","3","25","0","4","62","2","10","141","14","4","1","26","0","3","0","5","1","0","1","2","1","1","8","11","1","1","0","4","2","10","0","3","58","4","4","0","0","23","5","0","0","56","0","11","5","0","24","4","5","3","5","1"
"2020-07-20","0","32","3","0","0","4","0","1","5","9","2","2","1","7","1","11","2","1","9","47","3","13","0","3","2","1","10","0","20","5","4","9","1","7","1","4","2","0","1","0","12","4","22","1","7","78","1","1","93","4","1","2","12","0","1","0","10","1","3","0","0","1","1","11","9","0","4","0","2","2","5","1","2","33","4","2","1","1","11","4","0","0","39","0","7","1","0","9","-1","8","0","2","0"
"2020-07-21","1","35","3","1","0","13","1","0","3","24","0","1","0","1","3","12","0","3","11","34","1","9","0","3","8","3","10","1","38","8","3","13","1","10","1","2","3","0","8","1","20","3","10","1","4","54","3","1","148","8","0","5","6","0","-2","0","8","1","5","2","1","1","1","21","4","-1","2","1","6","0","2","1","2","29","3","8","0","0","3","0","0","1","38","0","9","2","1","6","0","8","7","4","4"
"2020-07-22","5","14","7","0","0","7","3","0","3","15","0","2","0","4","1","9","0","2","23","70","1","9","4","3","1","8","8","2","41","9","-1","1","4","4","1","2","2","0","3","0","12","3","22","4","7","102","2","4","103","11","1","4","6","1","0","1","5","0","-4","2","2","0","0","12","13","2","1","2","-3","2","2","4","2","52","0","3","0","0","18","5","0","2","45","0","7","1","0","23","0","4","2","1","2"
"2020-07-23","3","28","3","0","0","6","2","0","15","19","3","3","0","4","5","13","3","10","16","39","6","12","0","7","2","3","11","8","50","2","0","20","2","17","-1","4","1","1","1","0","15","0","7","3","9","90","4","19","151","4","2","7","34","1","13","1","9","2","3","5","0","-1","0","21","2","0","1","5","8","0","5","2","4","45","1","3","1","0","14","11","0","0","53","0","15","3","1","12","1","13","3","4","5"
"2020-07-24","3","33","13","1","0","4","1","0","7","29","4","2","1","12","9","11","2","11","31","55","1","21","1","5","3","2","9","1","52","15","5","17","5","16","0","5","3","0","1","3","25","2","13","4","21","57","4","8","164","9","0","6","32","2","3","1","3","1","0","4","0","2","0","20","2","0","4","1","3","1","8","1","1","66","1","7","0","1","21","3","0","2","52","0","6","2","1","11","4","13","4","4","2"
"2020-07-25","0","29","8","1","3","7","1","1","11","28","2","3","0","7","2","12","3","9","15","64","5","27","5","5","3","3","13","2","48","23","4","19","4","12","3","2","12","1","4","1","13","6","23","11","9","64","2","6","140","5","1","1","13","5","2","0","3","0","4","1","3","1","2","17","1","0","3","0","5","1","3","6","1","27","4","7","0","0","18","1","0","0","53","2","21","3","0","13","2","8","0","5","4"
"2020-07-26","1","38","11","0","0","8","1","0","5","15","1","5","2","3","2","7","3","8","19","38","3","7","1","3","1","2","6","1","48","2","4","14","3","6","1","4","7","0","0","2","20","4","6","2","6","88","3","7","151","2","0","4","21","2","8","1","5","0","1","0","2","0","2","29","10","0","2","1","3","1","5","2","1","58","3","3","0","0","12","7","0","0","39","0","20","4","0","9","3","9","5","6","3"
"2020-07-27","1","30","4","0","0","5","1","1","4","12","0","0","0","0","0","6","1","5","8","32","0","6","1","0","10","2","2","0","23","10","4","16","2","13","1","1","1","0","1","0","6","2","6","0","9","53","1","7","118","10","0","0","7","2","0","0","3","0","0","0","-2","0","1","18","2","0","1","0","-2","0","0","0","2","29","1","1","0","1","7","8","0","2","25","0","-5","1","0","5","1","8","2","1","1"
