"date","Ohio/Adams","Ohio/Allen","Ohio/Ashland","Ohio/Ashtabula","Ohio/Athens","Ohio/Auglaize","Ohio/Belmont","Ohio/Brown","Ohio/Butler","Ohio/Carroll","Ohio/Champaign","Ohio/Clark","Ohio/Clermont","Ohio/Clinton","Ohio/Columbiana","Ohio/Coshocton","Ohio/Crawford","Ohio/Cuyahoga","Ohio/Darke","Ohio/Defiance","Ohio/Delaware","Ohio/Erie","Ohio/Fairfield","Ohio/Fayette","Ohio/Franklin","Ohio/Fulton","Ohio/Gallia","Ohio/Geauga","Ohio/Greene","Ohio/Guernsey","Ohio/Hamilton","Ohio/Hancock","Ohio/Hardin","Ohio/Harrison","Ohio/Henry","Ohio/Highland","Ohio/Hocking","Ohio/Holmes","Ohio/Huron","Ohio/Jackson","Ohio/Jefferson","Ohio/Knox","Ohio/Lake","Ohio/Lawrence","Ohio/Licking","Ohio/Logan","Ohio/Lorain","Ohio/Lucas","Ohio/Madison","Ohio/Mahoning","Ohio/Marion","Ohio/Medina","Ohio/Meigs","Ohio/Mercer","Ohio/Miami","Ohio/Monroe","Ohio/Montgomery","Ohio/Morgan","Ohio/Morrow","Ohio/Muskingum","Ohio/Noble","Ohio/Ottawa","Ohio/Paulding","Ohio/Perry","Ohio/Pickaway","Ohio/Pike","Ohio/Portage","Ohio/Preble","Ohio/Putnam","Ohio/Richland","Ohio/Ross","Ohio/Sandusky","Ohio/Scioto","Ohio/Seneca","Ohio/Shelby","Ohio/Stark","Ohio/Summit","Ohio/Trumbull","Ohio/Tuscarawas","Ohio/Unassigned","Ohio/Union","Ohio/Van Wert","Ohio/Vinton","Ohio/Warren","Ohio/Washington","Ohio/Wayne","Ohio/Williams","Ohio/Wood","Ohio/Wyandot"
"2020-05-26","0","0","1","2","4","0","12","0","15","0","1","2","5","0","48","2","2","97","3","0","2","2","6","0","104","-1","0","1","1","1","34","0","0","0","0","1","4","1","0","1","1","0","14","0","7","0","5","26","7","6","4","5","0","10","3","2","4","0","0","0","0","1","0","0","3","0","2","0","0","1","0","2","0","0","-1","12","41","11","3","0","1","1","0","4","0","2","0","1","0"
"2020-05-27","0","10","0","33","0","0","1","0","9","1","0","6","4","0","25","8","4","77","0","1","0","4","2","0","72","1","0","3","4","1","31","0","0","0","0","0","0","1","0","0","2","0","5","0","4","0","6","10","3","20","5","3","0","1","0","1","8","0","0","1","0","2","0","0","0","0","-3","1","0","2","1","0","0","0","0","3","38","4","5","0","0","0","0","4","1","4","0","3","1"
"2020-05-28","0","5","0","8","0","1","9","3","21","1","0","3","5","0","2","3","0","74","6","0","8","2","3","2","80","1","0","11","3","1","32","3","1","0","0","3","0","0","1","1","1","0","3","1","4","0","8","16","4","30","14","3","0","0","1","1","20","0","0","2","0","-1","0","0","2","0","5","2","1","4","0","2","0","1","0","5","20","7","11","0","3","0","0","7","0","4","-1","2","1"
"2020-05-29","1","6","1","6","0","6","7","0","15","0","0","18","4","0","55","1","0","107","5","0","10","2","7","1","108","2","0","5","0","0","48","-1","3","0","0","1","0","3","0","0","1","1","12","1","8","0","5","24","4","8","15","15","0","2","3","2","14","0","1","2","1","2","1","0","2","0","4","2","2","4","1","1","0","0","0","11","45","11","2","0","2","0","0","8","0","6","3","3","1"
"2020-05-30","0","-1","0","8","0","2","9","0","12","0","0","25","0","0","4","0","4","51","0","0","11","4","1","0","99","1","2","5","0","1","39","0","15","0","0","0","0","2","1","1","0","1","4","0","13","1","6","39","0","23","3","9","0","7","0","1","5","0","2","0","0","4","0","0","0","0","1","0","1","2","3","0","0","0","1","7","10","7","3","0","0","0","2","7","0","6","0","2","1"
"2020-05-31","1","1","0","1","0","0","1","1","19","1","1","8","5","0","50","2","0","75","3","1","6","1","8","0","89","1","-1","2","0","0","30","0","1","0","0","2","0","5","1","0","0","0","2","0","5","1","9","26","4","3","6","0","0","1","2","0","7","0","0","2","0","0","0","0","24","0","2","2","1","1","0","6","1","0","2","4","30","4","1","0","1","0","0","7","0","2","1","7","1"
"2020-06-01","0","0","0","1","0","-1","6","0","16","0","0","10","2","0","82","0","1","64","4","0","0","3","13","0","71","3","0","2","2","1","26","0","0","0","1","0","0","4","2","0","0","0","1","0","1","0","5","10","-1","7","2","9","0","5","1","1","21","0","0","0","0","4","0","0","12","2","2","2","1","1","1","2","2","0","0","9","33","9","6","0","0","0","0","5","0","3","0","1","1"
"2020-06-02","0","0","0","0","0","3","3","-1","10","0","0","3","2","0","6","1","1","73","7","0","3","3","21","0","63","0","0","6","-1","0","23","1","0","0","0","1","1","2","0","0","-1","0","0","0","9","1","10","5","2","18","6","10","0","1","3","0","4","0","0","0","0","0","0","1","6","0","2","0","0","4","1","1","-1","1","0","7","22","2","3","0","0","1","0","5","0","4","0","5","3"
"2020-06-03","0","2","1","5","0","1","1","2","14","0","0","8","1","2","8","-1","1","88","3","0","4","4","9","0","116","1","0","3","0","0","18","0","3","0","1","0","0","1","0","0","1","0","9","0","7","0","7","14","5","7","5","10","0","3","1","0","7","0","0","0","0","-1","0","0","3","1","3","0","2","4","0","3","0","3","3","9","12","0","8","0","3","0","0","7","0","7","1","3","-1"
"2020-06-04","1","5","0","2","0","1","8","0","15","3","0","7","2","0","2","5","1","63","5","0","11","3","4","1","104","0","0","5","3","2","28","2","7","0","0","0","0","8","1","0","0","0","2","1","2","3","13","17","1","3","7","10","0","3","4","1","25","0","1","2","0","2","0","0","1","0","1","0","0","7","0","0","0","2","0","30","18","10","7","0","0","0","0","8","0","5","0","1","4"
"2020-06-05","0","2","2","22","0","0","2","1","27","1","0","10","1","2","3","3","0","57","1","0","5","-1","4","0","107","0","0","3","1","0","44","0","2","0","0","3","0","3","0","1","0","0","5","-1","4","0","8","16","1","20","2","0","0","4","1","0","14","0","0","2","0","3","0","0","3","0","2","0","0","6","0","6","1","0","1","21","24","6","4","0","1","0","0","9","0","3","2","2","0"
"2020-06-06","0","1","1","3","0","1","1","0","10","1","1","13","5","0","0","0","0","38","1","1","6","0","3","1","83","0","1","3","2","3","20","1","0","0","2","0","1","3","1","0","1","1","2","0","4","0","7","11","0","16","1","6","0","3","6","0","32","1","0","0","0","2","0","1","0","0","3","0","1","1","0","3","0","1","0","10","11","7","5","0","2","1","-1","6","0","0","0","2","0"
"2020-06-07","0","0","0","0","0","0","1","0","14","0","4","19","3","0","2","0","2","31","2","1","2","5","5","0","106","1","0","3","3","1","29","2","0","0","-1","0","0","8","1","0","0","2","4","0","2","1","10","8","2","9","2","5","0","3","1","0","25","0","0","0","0","0","0","0","7","0","1","0","1","8","1","1","0","0","2","4","8","5","2","0","0","0","0","6","0","2","0","-1","0"
"2020-06-08","0","2","0","2","0","2","2","0","14","0","1","16","5","1","3","0","1","52","0","1","1","1","7","1","74","4","0","4","3","1","31","2","3","0","1","1","3","1","0","0","1","1","3","0","3","2","8","6","1","5","3","1","0","4","1","1","26","0","0","1","0","0","0","0","2","0","2","0","0","1","0","2","1","0","0","4","23","4","3","0","0","0","1","8","0","2","0","1","0"
"2020-06-09","0","3","1","1","0","0","2","1","21","0","1","6","2","0","2","0","0","29","1","1","9","1","3","0","81","1","0","4","6","1","27","2","1","0","0","0","-1","0","1","1","0","0","3","0","4","0","2","18","0","6","1","2","0","0","1","0","18","0","0","0","0","3","0","1","1","0","3","0","1","0","1","1","0","1","0","6","21","2","1","0","3","0","0","16","0","1","0","0","0"
"2020-06-10","1","2","1","2","4","1","5","0","11","0","-1","7","3","1","2","0","0","72","1","1","6","0","6","0","74","1","0","10","2","0","57","0","1","0","0","1","0","3","0","0","0","0","0","0","1","0","5","18","0","7","2","4","0","2","3","2","12","0","0","-2","0","-1","0","0","1","0","2","1","1","2","2","4","0","0","0","12","29","2","7","0","0","0","0","18","0","1","0","4","0"
"2020-06-11","0","4","0","5","1","1","2","4","3","0","0","10","-2","1","8","1","2","46","15","1","3","0","6","1","103","0","0","4","7","0","36","1","9","0","0","2","0","2","7","0","0","1","1","2","2","1","10","4","0","34","2","0","0","3","1","0","27","0","2","0","0","0","0","1","11","1","2","0","1","4","1","0","0","1","0","6","2","5","3","0","1","1","0","12","-1","2","0","2","1"
"2020-06-12","0","-1","0","-1","0","2","1","1","17","0","0","6","1","2","3","1","-1","55","10","0","2","0","5","0","74","0","0","0","3","0","67","0","0","0","0","-1","0","10","1","0","0","1","6","0","10","0","7","17","1","13","2","3","0","2","2","0","27","0","0","1","0","3","0","0","-6","-1","4","1","0","4","1","0","0","0","0","2","15","17","5","0","0","1","0","24","0","0","0","2","-1"
"2020-06-13","2","6","2","1","0","0","3","1","15","1","0","3","1","0","2","1","0","32","2","0","5","18","7","0","112","0","0","0","1","0","52","0","5","0","1","1","0","3","2","0","1","0","2","0","8","1","7","8","0","10","3","0","0","0","2","0","33","0","0","1","0","2","0","1","8","0","0","1","1","4","0","0","2","0","0","8","17","10","1","0","0","0","1","11","1","0","0","4","0"
"2020-06-14","1","2","0","3","0","1","1","1","10","0","0","6","1","1","1","0","0","31","0","0","4","1","4","1","46","1","0","3","2","0","55","0","1","0","0","1","0","0","3","0","0","0","1","0","7","0","8","9","0","9","2","0","0","1","2","-1","35","0","0","0","0","1","0","0","2","0","1","1","0","3","0","1","0","0","0","8","11","4","1","0","0","3","0","4","0","2","0","1","0"
"2020-06-15","0","1","0","5","0","0","2","-1","13","0","1","16","2","1","3","0","1","45","0","0","4","3","6","0","126","0","0","3","8","0","65","0","0","0","0","0","0","3","0","0","1","1","1","2","2","0","10","29","0","5","0","1","0","1","2","0","23","0","0","1","0","1","2","0","1","0","0","1","0","3","0","1","0","0","0","7","9","2","6","0","0","1","0","5","0","2","1","0","0"
"2020-06-16","2","0","1","2","0","1","0","0","17","0","1","35","4","0","1","1","0","51","0","0","1","2","4","0","87","0","0","5","8","0","66","0","1","1","0","0","0","2","2","0","0","1","2","1","3","0","3","3","0","7","6","2","1","1","0","0","34","0","0","0","0","0","1","1","-1","0","1","0","0","1","2","0","0","0","0","11","31","7","1","0","0","0","0","8","0","3","0","8","1"
"2020-06-17","0","1","2","5","1","0","3","1","9","0","0","42","8","0","2","1","-1","65","1","0","0","0","13","0","76","0","0","2","-1","0","58","0","2","0","0","1","0","0","2","0","0","0","4","2","4","0","7","2","1","-1","0","2","1","6","4","0","32","0","0","2","0","0","0","0","3","2","5","1","0","4","0","0","0","1","1","10","6","10","-1","0","1","0","0","7","0","2","0","0","1"
"2020-06-18","1","4","6","5","0","1","0","1","24","0","1","66","4","0","17","1","0","68","4","0","7","0","5","0","122","0","0","5","6","0","134","1","9","0","1","0","0","9","14","0","0","0","2","3","3","0","8","6","1","13","1","2","1","0","1","0","60","0","0","1","0","0","0","1","3","1","5","1","1","3","1","2","0","0","0","17","10","7","3","0","4","0","0","17","1","3","0","2","0"
"2020-06-19","0","1","0","4","0","2","4","1","13","1","0","38","10","0","14","2","0","77","0","0","2","1","6","0","103","0","0","4","2","0","126","0","1","0","0","2","0","8","1","0","3","0","2","2","5","0","3","10","2","13","2","2","0","2","4","0","56","0","0","0","0","0","1","0","4","0","2","3","1","6","0","3","0","0","1","10","13","11","1","0","2","1","0","10","0","5","0","1","5"
"2020-06-20","0","1","2","-4","0","0","1","2","28","1","0","33","9","0","2","3","0","74","1","2","7","1","6","0","104","0","0","2","7","0","110","0","1","0","1","0","0","2","1","0","0","0","6","0","1","0","6","5","2","7","0","1","0","2","2","0","40","0","0","2","0","0","0","1","2","1","1","1","0","3","2","0","0","1","0","9","8","5","7","0","2","1","0","12","0","2","0","1","0"
"2020-06-21","0","3","0","5","1","1","7","0","7","2","0","14","4","1","5","1","0","78","-1","0","8","0","5","0","100","0","0","2","4","1","85","0","0","0","1","2","0","16","13","0","0","1","3","2","1","0","12","7","0","15","0","6","0","1","1","0","49","0","0","1","0","1","0","0","2","1","2","1","2","2","0","0","0","0","0","15","13","13","13","0","0","0","0","13","0","4","0","1","0"
"2020-06-22","1","2","1","3","0","0","9","2","22","1","0","17","8","0","14","0","0","101","1","0","6","1","5","0","121","0","0","4","6","1","191","1","0","0","0","0","1","9","12","0","0","0","2","1","6","2","11","21","1","11","-2","3","0","-1","5","0","29","0","0","1","0","3","1","0","2","3","0","1","0","6","1","1","1","0","1","15","24","15","7","0","0","0","0","10","1","3","1","3","0"
"2020-06-23","0","2","4","1","1","1","7","0","25","0","0","18","1","0","8","0","3","86","0","1","6","0","12","0","114","1","0","2","2","0","78","1","0","0","0","0","0","16","5","0","0","0","4","3","3","0","13","5","1","4","0","10","0","1","5","1","53","0","0","2","0","0","2","0","3","0","2","-1","0","3","1","0","5","1","0","3","16","16","8","0","2","2","0","20","0","2","0","5","0"
"2020-06-24","0","2","1","1","2","0","6","2","21","1","0","9","6","0","1","4","0","144","0","0","2","1","7","0","115","0","0","6","6","1","91","1","0","1","0","0","0","10","2","0","0","0","8","4","4","0","11","11","1","11","1","8","0","1","1","0","47","0","0","2","0","1","0","0","4","0","8","0","1","5","1","0","1","-1","0","3","13","14","5","0","0","1","0","15","0","6","0","2","0"
"2020-06-25","1","4","1","1","1","2","10","3","32","3","0","6","6","0","49","0","1","147","2","0","8","2","5","0","166","0","0","3","4","2","148","3","1","0","0","0","1","7","15","1","1","2","9","3","7","1","11","7","2","2","3","7","1","0","2","0","73","0","1","2","0","1","1","0","2","2","3","4","1","11","2","2","0","0","3","14","30","15","5","0","0","1","0","20","0","5","0","1","0"
"2020-06-26","0","3","-1","-1","0","3","3","1","21","0","0","9","7","1","54","2","1","176","1","0","9","2","10","0","201","2","1","6","2","2","154","1","0","0","1","3","1","7","3","0","1","1","3","0","7","1","12","4","2","13","0","10","0","6","5","2","62","1","0","1","1","2","0","0","7","1","13","2","2","4","7","2","3","0","0","13","24","17","8","0","1","1","0","49","2","3","2","5","2"
"2020-06-27","0","1","0","0","1","0","2","1","28","1","0","10","12","0","6","1","2","142","2","1","3","2","10","0","183","0","0","1","4","0","170","2","3","0","2","1","0","8","6","0","0","1","12","2","13","2","11","11","1","10","2","9","1","0","3","0","26","0","2","1","1","1","0","0","5","0","5","0","1","6","1","0","2","0","0","18","21","12","13","0","2","0","0","10","0","2","1","4","0"
"2020-06-28","0","4","1","3","0","2","2","1","21","1","0","5","8","4","104","3","1","142","0","1","10","0","12","0","146","1","0","3","1","7","133","-2","0","0","1","0","0","6","6","0","0","0","10","2","10","2","13","18","2","15","2","4","0","1","4","0","50","0","0","1","1","0","0","0","2","0","7","2","2","4","3","1","1","0","1","8","12","9","11","0","1","0","0","17","0","2","0","9","0"
"2020-06-29","1","15","5","4","2","0","1","0","17","2","0","1","9","0","5","5","2","123","0","0","11","1","6","1","142","0","1","1","7","1","128","3","0","0","1","-1","0","7","6","0","0","0","7","1","15","0","12","17","1","16","3","5","0","0","6","0","43","0","1","-1","0","0","0","2","5","0","2","1","1","2","5","5","0","1","2","10","24","15","12","0","0","2","0","6","2","2","0","5","0"
"2020-06-30","0","9","2","1","1","1","4","-1","17","1","0","1","11","1","3","1","3","137","1","0","12","2","5","0","166","0","3","4","7","0","88","4","0","0","1","0","0","5","5","0","0","1","11","3","8","2","10","16","2","5","2","11","0","4","6","0","58","2","0","0","0","2","1","2","1","0","3","2","0","2","2","2","1","1","0","16","33","10","9","0","0","1","0","7","0","1","2","8","1"
"2020-07-01","0","4","2","1","4","0","6","1","43","0","1","10","9","1","4","5","0","182","2","3","24","1","22","0","190","0","0","3","14","1","214","0","2","0","0","1","0","2","7","0","4","0","10","2","12","0","15","28","1","11","5","11","0","2","5","1","80","0","1","0","2","1","0","0","6","0","6","4","2","4","2","0","1","0","1","10","16","29","8","0","3","3","0","19","3","1","0","8","0"
"2020-07-02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-03","1","8","3","4","6","5","9","1","63","7","1","22","34","4","79","9","-1","379","9","1","23","5","26","0","487","4","0","9","22","7","381","2","7","0","0","1","2","16","22","1","3","6","37","2","26","0","21","41","4","53","-1","15","0","6","13","2","134","2","1","3","0","9","0","2","8","2","10","4","11","7","4","4","2","0","5","27","110","53","14","0","0","5","0","57","3","5","3","20","0"
"2020-07-04","1","3","0","6","6","2","1","2","36","0","0","4","4","2","7","4","1","179","1","1","12","2","14","0","198","0","2","1","4","1","165","0","0","0","0","0","0","6","12","4","4","3","12","1","24","0","14","31","1","13","0","2","1","2","0","0","13","0","0","5","0","4","0","0","4","1","4","3","1","7","5","1","0","0","1","12","31","9","12","0","2","2","0","9","1","1","1","8","0"
"2020-07-05","-1","7","1","2","7","0","2","0","29","1","1","0","6","0","8","3","0","153","2","0","15","6","16","0","248","0","1","5","3","2","154","0","3","0","0","1","0","5","4","1","0","3","5","2","11","4","24","23","2","7","2","8","0","1","8","1","50","0","0","2","0","0","0","2","3","0","8","0","1","5","6","7","0","0","3","16","21","14","11","0","3","0","0","16","1","2","1","9","0"
"2020-07-06","2","6","0","2","3","1","3","1","23","0","0","1","14","0","4","14","0","159","3","1","14","2","13","0","139","0","1","2","7","4","95","1","0","0","1","0","0","5","5","0","1","0","3","1","16","0","14","29","2","7","2","7","0","1","3","0","53","0","0","0","0","6","2","1","6","0","2","0","0","8","3","2","3","1","0","16","12","28","15","0","1","1","0","21","3","1","1","7","1"
"2020-07-07","0","2","1","1","4","0","5","1","38","0","1","6","8","0","-1","16","1","165","2","0","6","2","13","0","177","1","0","1","18","0","139","0","0","0","0","0","0","3","3","1","3","1","8","1","3","2","16","36","2","17","0","13","0","5","6","0","100","0","1","3","0","1","1","0","4","1","7","5","1","2","3","1","4","0","1","10","32","7","1","0","3","3","0","21","0","0","1","8","0"
"2020-07-08","0","5","2","1","16","0","1","1","37","1","3","8","9","0","3","3","0","229","0","2","29","4","20","2","292","1","2","6","11","2","129","4","0","0","2","1","1","6","5","2","1","1","21","2","24","1","13","48","3","12","2","7","0","3","3","0","67","0","1","3","0","10","0","2","4","0","12","2","3","4","2","1","9","1","1","23","66","23","17","0","3","4","0","14","5","2","0","16","1"
"2020-07-09","0","10","0","1","12","2","3","0","47","0","2","4","5","2","15","2","1","241","0","1","28","10","9","3","243","2","0","1","13","0","109","1","0","0","0","1","0","7","6","1","3","0","22","5","16","1","9","23","4","24","1","5","0","4","11","0","82","0","2","3","2","1","1","3","1","3","16","1","1","8","4","4","2","1","2","15","28","17","5","0","0","1","0","23","2","2","0","9","1"
"2020-07-10","1","10","1","7","20","0","9","1","46","4","5","9","17","9","26","9","1","268","0","-1","30","7","29","4","311","1","0","10","22","3","167","1","0","0","1","2","1","5","4","0","10","0","19","3","24","2","24","30","7","22","3","18","0","1","17","0","95","1","1","4","0","5","1","1","10","0","10","1","1","4","3","15","9","4","2","25","30","18","11","0","1","2","1","27","2","5","2","13","1"
"2020-07-11","1","8","4","2","28","0","2","1","54","3","0","7","20","2","28","1","0","193","3","0","23","4","24","0","291","1","0","0","21","3","218","1","0","1","0","1","0","2","2","1","4","0","19","1","8","3","23","63","3","21","5","16","1","4","3","0","62","-1","-1","4","1","7","2","3","6","1","5","8","3","8","5","3","2","1","0","18","28","13","3","0","0","2","0","32","2","0","2","14","1"
"2020-07-12","0","10","1","1","28","2","1","2","42","3","4","16","24","8","7","0","3","229","3","1","26","15","25","0","311","0","1","3","3","-1","169","0","0","1","2","3","1","2","7","2","6","2","20","3","15","0","32","55","6","20","3","7","0","3","4","0","73","0","1","4","0","20","2","2","5","1","10","1","5","7","4","9","4","0","1","11","24","8","5","0","9","2","0","32","0","1","0","6","0"
"2020-07-13","2","19","1","4","25","1","3","-1","34","1","2","4","18","2","10","1","-1","151","2","1","39","15","27","3","266","1","0","3","19","1","96","1","2","-1","2","5","2","1","13","1","12","2","18","6","17","0","37","72","3","23","7","10","0","2","4","0","66","1","6","2","0","24","2","2","2","0","7","5","3","12","2","7","6","3","2","19","31","13","12","0","13","0","0","9","1","3","1","16","3"
"2020-07-14","0","6","9","0","9","0","-1","0","45","0","3","12","17","1","10","12","0","150","0","1","21","7","32","0","273","3","0","5","15","1","133","5","0","0","1","0","1","2","4","1","5","2","16","1","19","2","19","31","5","25","2","15","0","0","6","0","68","1","2","0","0","2","1","2","6","0","-2","0","1","2","4","4","3","-1","1","8","38","5","7","0","4","1","0","50","2","2","0","5","0"
"2020-07-15","2","8","9","1","19","1","0","2","33","1","1","8","20","5","6","0","0","275","1","2","22","9","22","0","249","1","3","11","5","0","100","6","1","0","0","0","6","3","7","1","3","2","18","4","21","2","18","52","3","11","2","19","2","3","16","0","77","0","1","4","0","16","3","2","11","2","11","1","2","11","4","6","7","1","-1","19","39","13","13","0","9","1","1","30","4","6","1","4","2"
"2020-07-16","0","11","3","7","14","2","3","1","37","4","0","11","18","0","7","5","6","201","0","4","23","10","14","0","276","2","0","1","26","2","136","5","3","3","2","3","0","11","4","1","5","4","18","6","24","2","17","52","4","20","5","13","2","6","3","0","53","0","2","2","0","2","1","1","3","2","7","5","5","9","3","5","3","4","2","23","40","10","14","0","2","1","0","26","5","3","8","10","2"
"2020-07-17","0","15","7","2","16","5","0","1","51","2","4","17","18","2","15","0","3","230","1","6","42","13","47","1","313","7","0","5","21","3","171","6","4","0","7","4","1","7","3","4","5","7","27","12","20","1","34","82","7","28","4","12","1","7","22","0","90","1","1","3","1","6","0","2","9","2","17","2","3","10","7","16","4","6","2","25","39","23","7","0","4","1","0","47","4","6","1","15","2"
"2020-07-18","2","15","3","2","10","4","-1","1","28","3","3","9","18","5","18","2","2","223","0","4","31","13","40","0","366","2","5","5","22","0","117","3","3","0","2","1","0","4","6","1","2","0","56","21","13","2","28","91","0","18","6","12","1","14","9","0","72","0","0","3","0","16","0","3","5","2","8","1","1","3","5","1","5","7","0","22","32","22","15","0","6","0","1","32","2","6","0","26","0"
"2020-07-19","2","11","1","9","8","2","1","1","23","5","0","18","12","1","7","2","2","115","2","3","14","10","23","0","223","3","0","7","7","1","125","4","0","0","10","3","1","4","6","0","6","2","27","2","8","2","17","99","1","16","3","11","0","11","4","0","48","0","0","1","1","5","2","1","5","0","11","2","4","3","9","13","1","5","1","17","27","20","5","0","2","0","0","25","1","1","3","23","0"
"2020-07-20","1","20","1","5","6","9","0","0","29","0","1","12","12","1","9","1","-1","160","1","2","24","14","19","2","245","5","1","1","11","0","95","17","1","0","7","5","2","4","13","2","6","6","23","8","28","6","22","81","8","30","3","10","1","7","2","0","31","0","3","0","0","3","2","3","7","3","13","1","0","13","12","9","4","3","2","21","41","12","3","0","8","3","0","28","1","5","4","23","0"
"2020-07-21","2","8","1","2","10","3","2","5","39","2","2","17","13","5","2","1","0","115","0","3","19","3","18","3","186","5","3","2","13","0","97","7","3","-2","7","3","1","0","6","3","3","9","11","6","33","1","7","62","4","29","14","7","1","16","12","0","65","1","0","1","0","4","2","0","8","0","3","2","2","9","7","4","2","12","7","12","29","8","6","0","2","0","0","16","2","7","1","10","1"
"2020-07-22","2","7","0","9","8","9","1","3","48","2","6","27","28","8","8","1","1","187","5","8","18","10","36","0","304","6","4","6","18","1","51","8","0","0","5","6","3","0","2","5","0","6","14","10","42","2","24","113","2","39","11","11","-1","11","11","0","117","0","2","5","0","6","1","1","7","3","9","4","2","11","11","6","4","7","5","21","45","31","3","0","10","2","0","35","3","6","1","22","1"
"2020-07-23","1","15","4","8","11","4","0","0","39","3","0","13","18","1","6","2","0","191","1","8","14","10","18","0","257","3","2","8","4","5","132","29","1","1","7","4","0","3","6","2","2","8","14","2","21","3","29","111","3","1","2","10","2","3","17","0","83","1","4","9","0","11","-1","3","8","0","22","-1","3","4","6","14","5","8","7","37","59","32","12","0","1","0","1","19","6","3","1","18","10"
"2020-07-24","0","11","3","6","6","6","0","1","78","0","1","12","16","3","3","1","1","198","1","6","33","6","30","1","308","4","1","11","19","1","122","13","0","1","1","3","3","6","3","1","2","9","27","6","30","4","19","74","4","26","11","14","1","32","12","0","70","0","2","4","0","14","1","0","6","1","10","2","1","8","20","10","5","1","7","34","56","20","7","0","5","1","0","32","0","11","4","30","7"
"2020-07-25","0","10","3","4","6","8","6","5","35","0","5","12","10","3","3","2","1","180","1","4","24","22","30","1","247","4","1","5","12","0","111","25","1","0","4","4","1","5","8","3","2","4","22","5","51","2","40","79","5","18","2","13","0","9","22","0","103","0","4","2","0","6","7","2","3","2","17","7","1","4","15","7","2","4","2","31","52","24","4","0","1","1","0","25","1","11","2","17","1"
"2020-07-26","2","10","3","3","3","8","0","1","36","-1","1","0","8","1","3","1","3","113","3","4","12","5","9","2","134","4","2","4","7","2","61","23","0","0","0","1","0","2","1","0","8","8","14","7","8","1","11","71","0","26","1","11","0","15","9","0","45","0","3","3","0","5","-1","2","1","2","13","1","3","3","18","4","10","3","4","2","35","14","5","0","9","1","0","17","1","3","3","12","7"
"2020-07-27","2","28","2","4","1","1","1","5","37","5","1","14","2","5","15","2","0","91","2","5","13","16","34","3","180","5","1","4","9","1","94","7","1","0","5","1","-1","0","5","0","2","3","15","4","35","1","10","69","5","22","4","8","0","11","22","0","66","0","0","7","0","3","3","4","6","2","15","3","3","7","12","7","6","8","5","17","37","12","1","0","12","0","0","21","1","1","2","24","7"
"2020-07-28","4","11","0","3","7","8","1","3","21","4","1","21","14","0","3","4","0","150","2","3","22","9","11","2","180","5","2","3","14","2","42","24","3","1","1","7","1","0","9","4","7","4","28","5","32","2","29","158","9","26","11","10","0","7","17","0","86","1","-1","3","0","5","0","4","10","3","13","0","1","4","17","6","7","5","5","30","60","12","3","0","5","1","1","30","5","5","2","46","4"
"2020-07-29","3","12","3","8","4","7","2","5","41","2","6","8","15","2","13","1","2","150","23","2","17","10","39","3","269","0","3","4","19","1","69","10","0","1","2","3","1","2","6","3","4","8","14","7","29","3","21","103","14","15","5","11","0","14","13","0","94","0","1","5","0","3","1","2","8","2","10","5","0","5","27","5","10","3","9","24","56","23","4","0","2","1","1","30","5","11","0","14","3"
"2020-07-30","2","20","2","5","4","3","0","3","88","1","3","15","38","8","24","2","0","124","4","4","29","20","36","4","319","6","0","2","12","1","170","12","1","1","1","8","1","0","10","1","2","3","12","1","45","2","29","114","9","28","14","9","0","6","17","0","98","0","4","5","0","11","1","4","10","6","7","9","4","13","32","5","12","9","3","32","64","27","0","0","7","2","1","36","1","9","2","43","1"
"2020-07-31","0","25","3","4","5","8","1","8","14","3","7","12","10","2","18","3","3","187","4","3","27","11","39","8","212","4","0","4","11","4","105","12","2","0","2","4","2","3","10","1","5","12","25","7","22","5","21","137","5","22","5","17","0","22","19","0","81","0","2","9","0","6","1","16","3","0","11","14","7","16","15","17","12","11","10","24","57","19","6","0","5","0","0","34","1","13","5","28","5"
"2020-08-01","0","7","1","3","3","8","0","6","33","0","0","9","19","0","1","0","1","119","1","2","12","8","12","3","110","1","9","3","7","3","71","6","1","0","3","3","0","1","-1","1","7","3","16","5","13","2","12","104","9","12","7","9","0","19","15","0","44","1","1","3","0","5","1","2","3","2","4","8","4","6","7","4","1","7","5","18","24","15","7","0","3","1","1","28","3","3","3","15","0"
"2020-08-02","0","11","3","1","2","5","0","-1","31","0","3","9","14","2","4","0","0","128","3","0","14","9","10","3","155","1","-1","6","2","0","62","6","0","0","2","6","2","1","3","0","1","8","10","5","22","4","24","90","7","10","8","10","1","5","6","1","54","2","0","3","0","6","0","3","4","3","3","2","1","5","6","10","5","6","4","18","36","13","3","0","2","2","0","21","2","4","3","15","0"
