"date","Oregon/Baker","Oregon/Benton","Oregon/Clackamas","Oregon/Clatsop","Oregon/Columbia","Oregon/Coos","Oregon/Crook","Oregon/Curry","Oregon/Deschutes","Oregon/Douglas","Oregon/Gilliam","Oregon/Grant","Oregon/Harney","Oregon/Hood River","Oregon/Jackson","Oregon/Jefferson","Oregon/Josephine","Oregon/Klamath","Oregon/Lake","Oregon/Lane","Oregon/Lincoln","Oregon/Linn","Oregon/Malheur","Oregon/Marion","Oregon/Morrow","Oregon/Multnomah","Oregon/Polk","Oregon/Sherman","Oregon/Tillamook","Oregon/Umatilla","Oregon/Unassigned","Oregon/Union","Oregon/Wallowa","Oregon/Wasco","Oregon/Washington","Oregon/Wheeler","Oregon/Yamhill"
"2020-07-15","  8.33 %","   .86 %","  2.34 %","   .00 %","  3.51 %","  5.45 %","  5.26 %","   .00 %","  4.35 %","  6.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.81 %","  1.18 %","  1.56 %","   .71 %","   .00 %","  2.21 %","   .56 %","  1.09 %","  3.46 %","  1.86 %","  2.48 %","  1.88 %","  2.22 %","   .00 %","  5.26 %","  2.33 %","   .00 %","  1.08 %","   .00 %","  1.68 %","  2.52 %","   .00 %","  2.84 %"
"2020-07-16","   .00 %","  4.27 %","  2.66 %","  3.57 %","   .00 %","  3.45 %","   .00 %","   .00 %","  9.72 %","  5.71 %","   .00 %","   .00 %","   .00 %","  4.59 %","  3.57 %","  3.51 %","   .00 %","  2.13 %","   .00 %","  3.70 %","   .55 %","  2.15 %","  3.56 %","  2.68 %","  4.85 %","  3.36 %","  3.80 %","   .00 %"," 10.00 %","  4.21 %","   .00 %","   .27 %","   .00 %","  1.65 %","  3.81 %","   .00 %","  1.38 %"
"2020-07-17","   .00 %","  1.64 %","  1.67 %","  1.72 %","  3.39 %","  6.67 %","   .00 %","   .00 %","  3.80 %","  5.41 %","   .00 %","   .00 %","   .00 %","  1.75 %","  5.91 %","  3.95 %","  1.54 %","  1.39 %","   .00 %","  2.98 %","   .27 %","  1.58 %","  1.72 %","  1.73 %","  1.73 %","  2.69 %","  1.05 %","   .00 %","   .00 %","  3.20 %","   .00 %","   .53 %","   .00 %","   .81 %","  1.69 %","   .00 %","   .91 %"
"2020-07-18","   .00 %","  3.23 %","  1.28 %","  5.08 %","   .00 %","  4.69 %"," 10.00 %","   .00 %","  3.35 %","  5.13 %","   .00 %","   .00 %","   .00 %","  6.90 %","  3.26 %","   .54 %","   .00 %","  2.74 %"," 12.50 %"," 10.98 %","   .82 %","  1.55 %","  1.06 %","  1.45 %","  5.68 %","  2.56 %","  3.63 %"," 60.00 %","  4.55 %","  2.85 %","   .00 %","  1.06 %"," 13.33 %","  4.03 %","  2.19 %","   .00 %","  3.15 %"
"2020-07-19","   .00 %","   .00 %","  1.71 %","   .00 %","   .00 %","  2.99 %"," 22.73 %"," 11.11 %","  3.83 %","  3.66 %","   .00 %","   .00 %","   .00 %","  4.84 %","  7.21 %","  7.57 %","  6.06 %","   .00 %","  3.70 %","  2.60 %","   .27 %","  2.04 %","  2.30 %","  2.25 %","  4.30 %","  3.47 %","  2.50 %","   .00 %","   .00 %","  6.18 %","   .00 %","   .00 %","  5.88 %","   .78 %","  2.65 %","   .00 %","  2.62 %"
"2020-07-20","   .00 %","   .00 %","   .97 %","  3.23 %","  1.64 %","   .00 %","  3.70 %","   .00 %","  5.40 %","  2.35 %","   .00 %","   .00 %"," 50.00 %","  1.54 %","  1.68 %","  3.52 %","  2.86 %","  3.33 %","  3.57 %","  1.02 %","   .54 %","  -.50 %","  2.04 %","  1.40 %","   .52 %","  2.29 %","  -.49 %","   .00 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.72 %","   .00 %","  2.55 %"
"2020-07-21"," 15.38 %","   .78 %","  1.31 %","  4.69 %","  1.61 %","  1.45 %","  7.14 %","   .00 %","  1.89 %","  3.45 %","   .00 %","   .00 %"," 66.67 %","  2.27 %","  2.07 %","  3.88 %","  2.78 %","   .65 %","  3.45 %","   .75 %","   .00 %","  -.50 %","  3.61 %","  1.84 %","  5.13 %","  1.82 %","  1.47 %","   .00 %","   .00 %","  4.13 %","   .00 %","   .52 %","   .00 %","   .77 %","  1.34 %","   .00 %","  2.90 %"
"2020-07-22","  6.67 %","  2.33 %","  2.16 %","  1.49 %","   .00 %","  4.29 %","   .00 %"," 10.00 %","  2.38 %","  2.22 %","   .00 %"," ##.## %","   .00 %","  2.96 %","  4.05 %","  2.34 %","  1.35 %","  3.85 %","   .00 %","  1.50 %","   .54 %","  3.03 %","  2.51 %","  1.27 %","  1.46 %","  1.29 %","  2.42 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .76 %","  1.89 %","   .00 %","  1.61 %"
"2020-07-23","   .00 %","   .00 %","  1.69 %","   .00 %","  4.76 %","  4.11 %"," -3.33 %","   .00 %","  4.65 %"," 14.13 %","   .00 %","   .00 %","   .00 %","   .72 %","  3.11 %","  1.37 %","  4.00 %","  8.02 %","  3.33 %","  2.95 %","  1.34 %","  1.47 %","  1.70 %","  1.74 %","  1.92 %","  1.77 %","  6.13 %","   .00 %","  4.35 %","  2.80 %","   .00 %","   .00 %","   .00 %","  4.55 %","  1.42 %","   .00 %","  1.59 %"
"2020-07-24","  6.25 %","   .00 %","  2.16 %","   .00 %","  1.52 %","   .00 %","  3.45 %"," 18.18 %","  3.46 %","  5.71 %"," 50.00 %","   .00 %","   .00 %","  2.86 %","  1.51 %","  9.91 %","  1.28 %","  1.14 %","   .00 %","  3.82 %","  -.26 %","  3.86 %","  3.34 %","  2.46 %","  4.72 %","  1.87 %","  2.67 %","   .00 %","   .00 %","  3.99 %","   .00 %","   .00 %","   .00 %","   .72 %","  2.30 %","   .00 %","  3.12 %"
"2020-07-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-26"," 29.41 %","  1.52 %","  3.99 %","   .00 %","  2.99 %","  5.26 %","  6.67 %","   .00 %","  9.79 %","  4.50 %","   .00 %","   .00 %"," 20.00 %","  4.17 %","  8.18 %","  5.74 %","  6.33 %","  2.26 %","   .00 %","  2.99 %","   .80 %","  3.72 %","  3.41 %","  3.43 %"," 10.36 %","  2.83 %","  6.06 %","   .00 %","   .00 %","  7.36 %","   .00 %","   .00 %","   .00 %","  5.04 %","  3.70 %","   .00 %","  4.92 %"
"2020-07-27","   .00 %","  1.49 %","   .55 %","   .00 %","  1.45 %","   .00 %","  3.12 %","   .00 %","  2.39 %","   .86 %","   .00 %","   .00 %"," 16.67 %","   .67 %","  3.78 %","  3.49 %","   .00 %","  -.55 %","   .00 %","  1.56 %","   .26 %","   .45 %","  1.39 %","   .99 %","  2.04 %","  3.01 %","  3.67 %","   .00 %","   .00 %","  2.68 %","   .00 %","   .00 %","   .00 %","   .68 %","  2.32 %","   .00 %","  3.25 %"
"2020-07-28","   .00 %","  1.47 %","  1.01 %","  4.41 %","   .00 %","   .00 %","  6.06 %","  7.69 %","  1.49 %","  1.71 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  3.31 %","  3.37 %","   .00 %","  1.11 %","   .00 %","  1.32 %","   .00 %","  2.23 %","  2.57 %","  1.52 %","  2.40 %","  1.88 %","  4.33 %","   .00 %","   .00 %","  4.24 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","  3.15 %"
"2020-07-29","   .00 %","  2.17 %","  1.77 %","   .00 %","   .00 %","   .00 %"," 11.43 %","   .00 %","  3.35 %","  1.68 %","   .00 %","   .00 %","   .00 %","  3.97 %","  4.17 %","  1.81 %"," 16.67 %","  1.10 %","   .00 %","  2.82 %","   .52 %","   .00 %","  2.84 %","   .85 %","  1.56 %","  2.09 %","  1.51 %","   .00 %","   .00 %","   .33 %","   .00 %","   .26 %","  5.56 %","  2.04 %","  2.13 %","   .00 %","  4.07 %"
"2020-07-30"," 13.64 %","  4.96 %","  1.52 %","  2.82 %","  4.29 %","  5.00 %","  2.56 %","   .00 %","  3.04 %","  1.65 %","   .00 %","   .00 %","   .00 %","  3.18 %","  3.08 %","  4.27 %","   .00 %","   .54 %","  3.23 %","  2.11 %","   .52 %","  1.75 %","  2.92 %","  1.52 %","  4.23 %","  1.40 %","  2.60 %","   .00 %","   .00 %","  5.55 %","   .00 %","   .00 %","   .00 %","  1.33 %","  2.35 %","   .00 %","  3.58 %"
"2020-07-31"," 12.00 %","  2.03 %","  1.64 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  1.57 %","  1.63 %"," 33.33 %","   .00 %","   .00 %","  1.85 %","  5.07 %","  2.05 %","   .00 %","  4.86 %","   .00 %","  3.51 %","  1.56 %","  2.15 %","  1.89 %","  1.66 %","  6.64 %","  1.76 %","  2.17 %"," 12.50 %","   .00 %","  2.16 %","   .00 %","   .52 %","   .00 %","  1.32 %","  1.48 %","   .00 %","  5.66 %"
"2020-08-01","  7.14 %","  1.99 %","  1.18 %","  6.85 %","  6.85 %","   .00 %","  2.38 %","   .00 %","  2.51 %","  2.40 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.11 %","  1.34 %","  5.10 %","   .00 %","   .00 %","  2.00 %","   .00 %","  2.52 %","  2.63 %","  1.51 %","  2.42 %","  1.57 %","  1.42 %"," 44.44 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .00 %","  2.60 %","  1.57 %","   .00 %","  4.17 %"
"2020-08-02","   .00 %","   .65 %","  1.74 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.32 %","  3.12 %","   .00 %","   .00 %","   .00 %","  2.42 %","  4.05 %","  2.31 %","  1.94 %","   .00 %","   .00 %","  1.37 %","   .00 %","  1.64 %","  1.51 %","  2.03 %","  2.70 %","  1.07 %","   .70 %","  7.69 %"," 16.67 %","   .96 %","   .00 %","   .00 %","   .00 %","  1.90 %","  1.69 %","   .00 %","  2.57 %"
"2020-08-03"," 10.00 %","  1.29 %","  1.43 %","  2.50 %","  1.28 %","  1.19 %","   .00 %","   .00 %","   .56 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.34 %","   .32 %","  1.90 %","  1.03 %","   .00 %","   .97 %","  1.02 %","  2.42 %","   .45 %","   .94 %","   .33 %","  1.06 %","  2.78 %","  7.14 %","  7.14 %","  3.21 %","   .00 %","   .00 %","   .00 %","  5.59 %","   .67 %","   .00 %","  7.52 %"
"2020-08-04","  6.06 %","  1.91 %","  1.55 %","   .00 %","  6.33 %","  3.53 %","   .00 %","   .00 %","  1.48 %","  3.73 %","   .00 %","   .00 %"," 25.00 %","  2.96 %","  4.31 %","  4.18 %","   .00 %","  1.02 %","   .00 %","  2.29 %","   .00 %","   .39 %","  4.73 %","   .78 %","  3.61 %","  1.25 %","  1.35 %"," -6.67 %","  6.67 %","  3.01 %","   .00 %","  1.03 %","   .00 %","   .59 %","   .98 %","   .00 %","  3.37 %"
"2020-08-05","  2.86 %","  1.25 %","  1.46 %","  1.22 %","  2.38 %","  1.14 %"," -2.33 %","   .00 %","  1.28 %","   .72 %","   .00 %","   .00 %","   .00 %","  2.30 %","  2.43 %","  2.47 %","   .93 %","  1.01 %","   .00 %","   .93 %","  4.81 %","  3.14 %","   .99 %","  1.55 %","  3.48 %","  1.21 %","   .33 %","   .00 %","  6.25 %","   .90 %","   .00 %","   .00 %","   .00 %","   .58 %","  1.53 %","   .00 %","  1.25 %"
"2020-08-06","  2.78 %","  -.62 %","  1.37 %","   .00 %","  4.65 %","  1.12 %","  2.38 %","   .00 %","  2.16 %","  3.57 %","   .00 %"," 50.00 %","   .00 %","   .00 %","  3.80 %","  2.71 %","  1.85 %","   .00 %","   .00 %","  2.22 %","  -.72 %","   .76 %","  2.66 %","  1.23 %","   .61 %","   .98 %","   .00 %","  7.14 %","   .00 %","  1.21 %","   .00 %","   .00 %","   .00 %","  3.49 %","   .75 %","   .00 %","  2.23 %"
"2020-08-07","  2.70 %","  1.86 %","  1.08 %","  1.20 %","  1.11 %","   .00 %","   .00 %","   .00 %","  2.65 %","  2.07 %","   .00 %"," 33.33 %","   .00 %","  1.69 %","  2.29 %","  1.47 %","  2.73 %","   .50 %","   .00 %","  2.36 %","   .24 %","  2.26 %","  2.86 %","  1.72 %","  6.08 %","  2.34 %","  2.33 %","   .00 %","   .00 %","  2.49 %","   .00 %","   .51 %","   .00 %","  1.69 %","  1.63 %","   .00 %","  3.87 %"
"2020-08-08","   .00 %","  3.05 %","  1.53 %","  1.19 %","  3.30 %","  1.11 %","  9.30 %","  7.14 %","  2.41 %","  1.35 %","   .00 %","   .00 %","   .00 %","  1.66 %","  3.13 %","  2.60 %","   .88 %","   .00 %","   .00 %","  2.48 %","   .49 %","  2.21 %","  1.72 %","  1.62 %","  1.43 %","  1.83 %","  1.62 %","  6.67 %","   .00 %","  1.35 %","   .00 %","   .00 %","   .00 %","  4.42 %","  1.87 %","   .00 %","  4.90 %"
"2020-08-09","   .00 %","   .00 %","   .98 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %","  1.34 %","   .67 %","   .00 %","   .00 %","   .00 %","  3.80 %","   .87 %","  1.41 %","   .88 %","   .00 %","   .00 %","  1.04 %","   .48 %","  1.44 %","  1.95 %","   .97 %","   .85 %","  1.40 %","   .00 %","   .00 %","   .00 %","  1.73 %","   .00 %","   .00 %","   .00 %","  1.59 %","  1.35 %","   .00 %","  2.22 %"
"2020-08-10","  5.26 %","   .00 %","   .72 %","   .00 %","  1.04 %","   .00 %","  4.26 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","  1.72 %","  3.06 %","   .00 %","   .00 %","   .00 %","   .85 %","   .48 %","  1.07 %","  2.68 %","   .93 %","  4.20 %","   .87 %","  1.92 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %","  1.52 %"
"2020-08-11","   .00 %","  1.18 %","  1.42 %","  4.71 %","  4.12 %","   .00 %","  2.04 %"," 13.33 %","   .82 %","  3.31 %","   .00 %","   .00 %","   .00 %","  4.15 %","  2.75 %","  1.62 %","  7.83 %","  1.49 %","   .00 %","  1.02 %","   .24 %","  4.23 %","  2.24 %","  1.40 %","  1.34 %","  1.09 %","  2.19 %","   .00 %","   .00 %","   .43 %","   .00 %","   .25 %","   .00 %","  1.04 %","  1.35 %","   .00 %","   .64 %"
"2020-08-12","  5.00 %","  4.09 %","  1.53 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .16 %","  1.92 %","   .00 %","   .00 %"," 10.00 %","  1.99 %","  2.67 %","   .53 %","  3.23 %","   .00 %","   .00 %","  1.68 %","   .48 %","  2.36 %","  2.07 %","   .87 %","   .27 %","   .84 %","  1.23 %","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %","  5.26 %","   .52 %","  1.30 %","   .00 %","   .85 %"
"2020-08-13","  7.14 %","  1.69 %","   .75 %"," -2.25 %","   .98 %","   .00 %","  2.00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","  3.21 %","  3.43 %","  1.56 %","   .98 %","   .00 %","   .83 %","  1.66 %","   .99 %","  1.43 %","  1.16 %","  1.59 %","  1.56 %","  2.12 %","   .00 %","  2.94 %","   .85 %","   .00 %","   .51 %","   .00 %","  1.03 %","  1.03 %","   .00 %","  1.90 %"
"2020-08-14"," 15.56 %","   .55 %","  1.24 %","  1.15 %","   .00 %","  2.20 %","   .00 %","   .00 %","   .97 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.86 %","  4.08 %","  1.02 %","  4.62 %","   .00 %","   .00 %","   .65 %","   .70 %","  2.94 %","  2.12 %","  1.64 %","  2.34 %","   .99 %","  3.86 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .71 %","   .00 %","  3.93 %"
"2020-08-15","  1.92 %","  2.20 %","  2.27 %","  2.27 %","  2.91 %","   .00 %","  1.96 %"," 11.76 %","  1.59 %","   .63 %","   .00 %","   .00 %","   .00 %","   .47 %","  1.12 %","  3.03 %","  1.47 %","   .97 %","   .00 %","   .98 %","  1.39 %","  4.13 %","  2.88 %","  2.43 %","  1.78 %","  1.50 %","  1.71 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .25 %","  5.00 %","  1.01 %","  1.60 %","   .00 %","  2.39 %"
"2020-08-16","   .00 %","   .00 %","  1.50 %","  1.11 %","  3.77 %","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","  3.14 %","   .74 %","   .72 %","   .96 %","   .00 %","   .64 %","   .23 %","  1.52 %","  1.23 %","  1.23 %","  1.75 %","  1.25 %","  2.25 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .50 %","   .82 %","   .00 %","   .58 %"
"2020-08-17","   .00 %","   .00 %","   .59 %","  1.10 %","  2.73 %","   .00 %","  1.92 %","   .00 %","   .94 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.04 %","   .49 %","   .72 %","   .00 %","   .00 %","   .64 %","   .46 %","  1.50 %","  1.22 %","   .94 %","   .00 %","  1.07 %","   .82 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %","   .50 %","   .63 %","   .00 %","  1.16 %"
"2020-08-18","  1.89 %","  1.61 %","   .59 %"," -1.09 %","  1.77 %","   .00 %","   .00 %","   .00 %","   .78 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .92 %","  3.12 %","   .97 %","  5.71 %","  2.86 %","   .00 %","   .48 %","   .00 %","  1.18 %","  3.38 %","  1.55 %","   .74 %","   .43 %","   .82 %","   .00 %","   .00 %","   .49 %","   .00 %","   .50 %","   .00 %","   .49 %","   .66 %","   .00 %","  1.91 %"
"2020-08-19","  1.85 %","   .53 %","   .94 %","   .00 %","  2.61 %","   .00 %","  1.89 %","   .00 %","   .62 %","   .61 %","   .00 %","   .00 %","   .00 %","   .45 %","  4.04 %","  2.16 %","  1.35 %","   .46 %","   .00 %","   .63 %","   .00 %","   .58 %","   .95 %","   .94 %","   .00 %","   .70 %","  1.08 %","   .00 %","  2.86 %","   .41 %","   .00 %","   .75 %","   .00 %","   .00 %","   .68 %","   .00 %","   .94 %"
"2020-08-20","   .00 %","  2.11 %","  1.80 %","  1.10 %","  1.69 %","   .00 %","   .00 %","   .00 %","   .15 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.91 %","   .94 %","  -.67 %","   .92 %","   .00 %","  1.10 %","   .91 %","  1.74 %","   .73 %","  1.63 %","  1.22 %","  1.05 %","  1.34 %","  6.25 %","  2.78 %","   .77 %","   .00 %","   .74 %","   .00 %","   .49 %","  1.44 %","   .00 %","  2.23 %"
"2020-08-21","   .00 %","  1.03 %","   .74 %","   .00 %","   .83 %","  1.08 %","   .00 %","  5.26 %","   .31 %","   .60 %","   .00 %","   .00 %","   .00 %","   .90 %","  2.83 %","  1.40 %","   .00 %","   .91 %","   .00 %","   .62 %","  1.35 %","   .86 %","  2.91 %","  1.66 %","   .72 %","   .69 %","  2.11 %","   .00 %"," -2.70 %","   .68 %","   .00 %","   .25 %","   .00 %","   .49 %","   .72 %","   .00 %","  3.27 %"
"2020-08-22"," 16.36 %","  2.55 %","  1.30 %","  1.09 %","   .00 %","  3.19 %","   .00 %","   .00 %","  1.07 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .90 %","  3.06 %","   .92 %","   .67 %","   .00 %","   .00 %","   .77 %","   .67 %","   .85 %","  1.82 %","  1.49 %","   .24 %","   .97 %","   .78 %"," -5.88 %","  2.78 %","   .64 %","   .00 %","   .25 %","   .00 %","   .49 %","  1.18 %","   .00 %","  2.29 %"
"2020-08-23","   .00 %","   .00 %","  1.06 %","   .00 %","  1.65 %","  1.03 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.93 %","   .23 %","   .00 %","   .90 %","   .00 %","   .31 %","   .00 %","  1.97 %","  2.78 %","  1.15 %","   .48 %","  1.14 %","   .77 %","   .00 %","   .00 %","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .52 %"
"2020-08-24","   .00 %","   .50 %","  1.21 %","   .00 %","  1.63 %","  1.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.78 %","  1.59 %","   .67 %","   .90 %","   .00 %","   .31 %","   .00 %","  -.28 %","   .68 %","   .88 %","   .71 %","  1.01 %","   .51 %","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %","  2.23 %"
