"date","Wisconsin/Adams","Wisconsin/Ashland","Wisconsin/Barron","Wisconsin/Bayfield","Wisconsin/Brown","Wisconsin/Buffalo","Wisconsin/Burnett","Wisconsin/Calumet","Wisconsin/Chippewa","Wisconsin/Clark","Wisconsin/Columbia","Wisconsin/Crawford","Wisconsin/Dane","Wisconsin/Dodge","Wisconsin/Door","Wisconsin/Douglas","Wisconsin/Dunn","Wisconsin/Eau Claire","Wisconsin/Florence","Wisconsin/Fond du Lac","Wisconsin/Forest","Wisconsin/Grant","Wisconsin/Green","Wisconsin/Green Lake","Wisconsin/Iowa","Wisconsin/Iron","Wisconsin/Jackson","Wisconsin/Jefferson","Wisconsin/Juneau","Wisconsin/Kenosha","Wisconsin/Kewaunee","Wisconsin/La Crosse","Wisconsin/Lafayette","Wisconsin/Langlade","Wisconsin/Lincoln","Wisconsin/Manitowoc","Wisconsin/Marathon","Wisconsin/Marinette","Wisconsin/Marquette","Wisconsin/Menominee","Wisconsin/Milwaukee","Wisconsin/Monroe","Wisconsin/Oconto","Wisconsin/Oneida","Wisconsin/Outagamie","Wisconsin/Ozaukee","Wisconsin/Pepin","Wisconsin/Pierce","Wisconsin/Polk","Wisconsin/Portage","Wisconsin/Price","Wisconsin/Racine","Wisconsin/Richland","Wisconsin/Rock","Wisconsin/Rusk","Wisconsin/Sauk","Wisconsin/Sawyer","Wisconsin/Shawano","Wisconsin/Sheboygan","Wisconsin/St. Croix","Wisconsin/Taylor","Wisconsin/Trempealeau","Wisconsin/Unassigned","Wisconsin/Vernon","Wisconsin/Vilas","Wisconsin/Walworth","Wisconsin/Washburn","Wisconsin/Washington","Wisconsin/Waukesha","Wisconsin/Waupaca","Wisconsin/Waushara","Wisconsin/Winnebago","Wisconsin/Wood"
"2020-06-11","1","0","0","1","38","2","1","2","0","4","1","0","31","4","3","0","0","0","0","6","2","12","0","0","0","1","1","4","1","36","1","0","0","0","0","1","1","3","1","0","346","1","0","0","8","13","0","0","1","0","0","51","4","21","0","3","0","0","4","0","0","0","0","0","0","17","0","10","34","2","0","8","1"
"2020-06-12","1","0","0","1","38","2","1","2","0","4","1","0","31","4","3","0","0","0","0","6","2","12","0","0","0","1","1","4","1","36","1","0","0","0","0","1","1","3","1","0","349","1","0","0","8","13","0","0","1","0","0","52","4","21","0","3","0","0","4","0","0","0","0","0","0","17","0","11","34","3","0","9","1"
"2020-06-13","1","0","0","1","38","2","1","2","0","4","1","0","30","4","3","0","0","0","0","6","2","12","0","0","0","1","1","4","1","36","1","0","0","0","0","1","1","3","1","0","350","1","0","0","8","13","0","0","1","0","0","54","4","21","0","3","0","0","4","0","0","0","0","0","0","17","0","11","34","3","0","9","1"
"2020-06-14","1","0","0","1","38","2","1","2","0","4","1","0","30","4","3","0","0","0","0","6","2","12","1","0","0","1","1","4","1","36","1","0","0","0","0","1","1","3","1","0","350","1","0","0","8","13","0","0","1","0","0","54","4","21","0","3","0","0","4","0","0","0","0","0","0","17","0","11","34","3","0","9","1"
"2020-06-15","2","0","0","1","38","2","1","2","0","4","1","0","30","4","3","0","0","0","0","6","2","12","1","0","0","1","1","4","1","36","1","0","0","0","0","1","1","3","1","0","350","1","0","0","8","13","0","0","1","0","0","54","4","21","0","3","0","0","4","0","0","0","0","0","0","17","0","11","35","3","0","9","1"
"2020-06-16","2","0","0","1","39","2","1","2","0","4","1","0","30","4","3","0","0","0","0","6","2","12","1","0","0","1","1","4","1","37","1","0","0","0","0","1","1","3","1","0","352","1","0","0","8","15","0","0","1","0","0","55","4","22","0","3","0","0","4","0","0","0","0","0","0","17","0","11","35","4","0","9","1"
"2020-06-17","2","0","0","1","39","2","1","2","0","4","1","0","31","5","3","0","0","0","0","6","2","12","1","0","0","1","1","4","1","37","1","0","0","0","0","1","1","3","1","0","356","1","0","0","8","15","0","0","1","0","0","56","4","22","0","3","0","0","4","0","0","0","0","0","0","17","0","12","35","5","0","10","1"
"2020-06-18","2","0","0","1","39","2","1","2","0","5","1","0","32","5","3","0","0","0","0","6","2","12","1","0","0","1","1","4","1","36","1","0","0","0","0","1","1","3","1","0","360","1","0","0","8","15","0","0","1","0","0","56","4","22","0","3","0","0","4","0","0","0","0","0","0","17","0","12","36","5","0","10","1"
"2020-06-19","2","0","0","1","39","2","1","2","0","6","1","0","32","5","3","0","0","0","0","6","2","12","1","0","0","1","1","4","1","37","1","0","0","0","0","1","1","3","1","0","362","1","0","0","8","15","0","0","1","0","0","57","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","13","38","5","0","10","1"
"2020-06-20","2","0","0","1","39","2","1","2","0","6","1","0","32","5","3","0","0","0","0","6","3","12","1","0","0","1","1","4","1","39","1","0","0","0","0","1","1","3","1","0","371","1","0","0","8","15","0","0","1","0","0","58","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","13","38","5","0","11","1"
"2020-06-21","2","0","0","1","39","2","1","2","0","6","1","0","32","5","3","0","0","0","0","6","3","12","1","0","0","1","1","4","1","39","1","0","0","0","0","1","1","3","1","0","371","1","0","0","8","15","0","0","1","0","0","58","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","13","38","5","0","11","1"
"2020-06-22","2","0","0","1","39","2","1","2","0","6","1","0","32","5","3","0","0","1","0","6","3","12","1","0","0","1","1","4","1","39","1","0","0","0","0","1","1","3","1","0","371","1","0","0","8","15","0","0","1","0","0","58","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","13","38","5","0","11","1"
"2020-06-23","2","0","0","1","39","2","1","2","0","6","1","0","32","5","3","0","0","1","0","6","3","12","1","0","0","1","1","4","1","39","1","0","0","0","0","1","1","3","1","0","373","1","0","0","8","15","0","0","1","0","0","60","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","13","38","6","0","11","1"
"2020-06-24","2","0","0","1","40","2","1","2","0","6","1","0","32","5","3","0","0","1","0","6","3","12","1","0","0","1","1","4","1","40","1","0","0","0","0","1","1","3","1","0","377","1","0","0","8","15","0","0","1","0","0","61","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","14","37","6","0","11","1"
"2020-06-25","2","0","0","1","42","2","1","2","0","6","1","0","32","5","3","0","0","1","0","6","3","12","1","0","0","1","1","4","1","41","1","0","0","0","0","1","1","3","1","0","381","1","0","0","8","15","0","0","1","0","0","61","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","15","38","6","0","11","1"
"2020-06-26","2","0","0","1","41","2","1","2","0","6","1","0","32","5","3","0","0","1","0","6","3","12","1","0","0","1","1","4","1","41","1","0","0","0","0","1","1","3","1","0","382","1","0","0","8","15","0","0","1","0","0","61","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","15","38","6","0","11","1"
"2020-06-27","2","0","0","1","42","2","1","2","0","6","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","43","1","0","0","0","0","1","1","3","1","0","389","1","0","0","8","15","0","0","1","0","0","61","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","15","38","6","0","11","1"
"2020-06-28","2","0","0","1","42","2","1","2","0","6","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","43","1","0","0","0","0","1","1","3","1","0","389","1","0","0","8","15","0","0","1","0","0","61","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","15","38","6","0","11","1"
"2020-06-29","2","0","0","1","42","2","1","2","0","6","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","43","1","0","0","0","0","1","1","3","1","0","389","1","0","0","8","15","0","0","1","0","0","61","4","23","0","3","0","0","4","1","0","0","0","0","0","18","0","15","38","6","0","11","1"
"2020-06-30","2","0","1","1","42","2","1","2","0","6","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","43","1","0","0","0","0","1","1","3","1","0","390","1","0","0","9","15","0","0","1","0","0","63","4","24","0","3","0","0","4","1","0","0","0","0","0","18","0","15","38","7","0","11","1"
"2020-07-01","2","0","1","1","42","2","1","2","0","6","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","43","1","0","0","0","0","1","1","3","1","0","390","1","0","0","9","15","0","0","1","0","0","63","4","24","0","3","0","0","4","1","0","0","0","0","0","18","0","16","39","7","0","11","1"
"2020-07-02","2","0","1","1","42","2","1","2","0","7","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","44","1","0","0","0","0","1","1","3","1","0","391","1","0","0","9","15","0","0","1","0","0","64","4","24","0","3","0","0","4","1","0","0","0","0","0","18","0","16","39","10","0","11","1"
"2020-07-03","2","0","1","1","42","2","1","2","0","7","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","44","1","0","0","0","0","1","1","3","1","0","391","1","0","0","9","15","0","0","1","0","0","65","4","24","0","3","0","0","4","1","0","0","0","0","0","18","0","16","39","10","0","13","1"
"2020-07-04","2","0","1","1","42","2","1","2","0","7","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","44","1","0","0","0","0","1","1","3","1","0","391","1","0","0","9","15","0","0","1","0","0","65","4","24","0","3","0","0","4","1","0","0","0","0","0","18","0","16","39","10","0","13","1"
"2020-07-05","2","0","1","1","42","2","1","2","0","7","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","44","1","0","0","0","0","1","1","3","1","0","391","1","0","0","9","15","0","0","1","0","0","65","4","24","0","3","0","0","4","1","0","0","0","0","0","18","0","16","39","10","0","13","1"
"2020-07-06","2","0","1","1","42","2","1","2","0","7","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","44","1","0","0","0","0","1","1","3","1","0","391","1","0","0","9","15","0","0","1","0","0","65","4","24","0","3","0","0","4","1","0","0","0","0","0","18","0","16","39","10","0","13","1"
"2020-07-07","2","0","1","1","42","2","1","2","0","7","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","44","1","0","0","0","0","1","1","3","1","0","398","1","0","0","9","15","0","0","2","0","0","65","4","24","1","3","0","0","4","1","0","0","0","0","0","18","0","16","39","10","0","13","1"
"2020-07-08","2","0","1","1","42","2","1","2","0","7","1","0","32","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","44","1","0","0","1","0","1","1","3","1","0","397","1","0","0","9","15","0","0","2","0","0","65","4","24","1","3","0","0","4","1","0","0","0","0","0","18","0","17","39","11","0","13","1"
"2020-07-09","2","0","1","1","43","2","1","2","0","7","1","0","33","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","44","1","0","0","1","0","1","1","3","1","0","397","1","0","0","9","15","0","0","2","0","0","65","4","24","1","3","0","0","4","1","0","0","0","0","0","18","0","17","39","11","0","13","1"
"2020-07-10","2","0","1","1","44","2","1","2","0","7","1","0","33","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","46","1","0","0","1","0","1","1","3","1","0","398","1","0","0","9","15","0","0","2","0","0","65","4","24","1","3","0","0","4","1","0","0","0","0","0","18","0","17","40","11","0","13","1"
"2020-07-11","2","0","1","1","44","2","1","2","0","7","1","0","33","5","3","0","0","1","0","6","3","13","1","0","0","2","1","4","1","46","1","0","0","1","0","1","1","3","1","0","398","1","0","0","9","16","0","0","2","0","0","65","4","24","1","3","0","0","4","2","0","0","0","0","0","18","0","19","40","13","0","13","1"
"2020-07-12","2","0","1","1","44","2","1","2","0","7","1","0","33","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","46","1","0","0","1","0","1","1","3","1","0","398","1","0","0","9","16","0","0","2","0","0","65","4","24","1","3","0","0","4","2","0","0","0","0","0","18","0","19","40","13","0","13","1"
"2020-07-13","2","0","1","1","44","2","1","2","0","7","1","0","33","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","46","1","0","0","1","0","1","1","3","1","0","398","1","0","0","9","16","0","0","2","0","0","65","4","24","1","3","0","0","4","2","0","0","0","0","0","18","0","19","40","13","0","13","1"
"2020-07-14","2","0","1","1","44","2","1","2","0","7","1","0","33","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","47","1","0","0","1","0","1","1","3","1","0","402","1","0","0","9","16","0","0","2","0","0","65","4","24","1","3","0","0","4","2","0","0","0","0","0","18","0","19","40","13","0","14","1"
"2020-07-15","2","0","1","1","44","2","1","2","0","7","1","0","33","5","3","0","0","1","0","6","3","13","1","0","0","1","1","4","1","47","1","0","0","1","0","1","1","3","1","0","403","1","0","0","9","16","0","0","2","0","0","65","4","24","1","3","0","0","4","2","0","0","0","0","0","18","0","19","40","13","0","14","1"
"2020-07-16","2","0","1","1","44","2","1","2","0","7","1","0","33","5","3","0","0","1","0","6","3","14","1","0","0","1","1","4","1","47","1","0","0","1","0","1","2","3","1","0","403","1","0","0","10","16","0","0","2","0","0","66","4","24","1","3","0","0","4","2","0","0","0","0","0","18","0","19","40","13","0","14","1"
"2020-07-17","2","0","1","1","45","2","1","2","0","7","1","0","33","5","3","0","0","1","0","6","3","14","1","0","0","1","1","4","1","47","1","0","0","1","0","1","2","3","1","0","404","1","0","0","10","16","0","0","2","0","0","66","4","24","1","3","0","0","4","2","0","0","0","0","0","18","0","19","40","13","0","14","1"
"2020-07-18","2","0","1","1","46","2","1","2","0","7","1","0","33","5","3","0","0","2","0","6","3","14","1","0","0","1","1","4","1","47","1","1","0","1","0","1","2","3","1","0","411","1","0","0","10","16","0","0","2","0","0","66","4","24","1","3","0","0","4","2","0","0","0","0","0","18","0","19","40","13","0","14","1"
"2020-07-19","2","0","1","1","46","2","1","2","0","7","1","0","33","5","3","0","0","2","0","6","3","14","1","0","0","1","1","4","1","47","1","1","0","1","0","1","2","3","1","0","411","1","0","0","10","16","0","0","2","0","0","66","4","24","1","3","0","0","4","2","0","1","0","0","0","18","0","19","40","13","0","14","1"
"2020-07-20","2","0","1","1","46","2","1","2","0","7","1","0","33","6","3","0","0","2","0","6","3","14","1","0","0","1","1","4","1","47","1","1","0","1","0","1","3","3","1","0","411","1","0","0","10","16","0","0","2","0","0","66","4","24","1","3","0","0","4","2","0","1","0","0","0","18","0","19","40","13","0","14","1"
"2020-07-21","2","0","1","1","46","2","1","2","0","7","1","0","33","5","3","0","0","2","0","6","4","14","1","0","0","1","1","4","1","47","1","1","0","1","0","1","3","3","1","0","416","1","0","0","10","16","0","0","2","0","0","69","4","25","1","3","0","0","5","2","0","1","0","0","0","18","0","19","42","14","0","14","1"
"2020-07-22","2","0","2","1","47","2","1","2","0","7","1","0","33","5","3","0","0","2","0","6","4","14","1","0","0","1","1","4","1","47","1","1","0","1","0","1","3","3","1","0","417","1","0","0","11","16","0","0","2","0","0","69","4","25","1","3","0","0","5","2","0","1","0","0","0","19","0","19","42","14","0","15","1"
"2020-07-23","2","0","2","1","49","2","1","2","0","7","1","0","33","5","3","0","0","3","0","6","4","14","1","0","0","1","1","4","1","49","1","1","0","1","0","1","3","3","1","0","422","1","0","0","12","16","0","0","2","0","0","69","4","25","1","3","0","0","5","2","0","1","0","0","0","20","0","19","42","14","0","16","1"
"2020-07-24","2","0","2","1","49","2","1","2","0","7","1","0","33","5","3","0","0","3","0","6","4","14","1","0","0","1","1","4","1","49","1","1","0","1","0","1","3","3","1","0","422","1","0","0","12","16","0","0","2","0","0","69","4","25","1","3","0","0","5","2","0","1","0","0","0","20","0","19","42","14","0","16","1"
"2020-07-25","2","0","2","1","50","2","1","2","0","7","1","0","33","5","3","0","0","3","0","6","4","14","1","0","0","1","1","4","1","50","1","1","0","1","0","1","4","3","1","0","427","1","0","0","12","16","0","0","2","0","0","72","4","25","1","3","0","0","5","2","0","1","0","0","0","21","0","19","43","14","0","16","1"
"2020-07-26","2","0","3","1","50","2","1","2","0","7","1","0","33","5","3","0","0","3","0","6","4","14","1","0","0","1","1","4","1","50","1","1","0","1","0","1","4","3","1","0","427","1","0","0","12","16","0","0","2","0","0","72","4","25","1","3","0","0","5","2","0","1","0","0","0","21","0","19","43","14","0","16","1"
"2020-07-27","2","0","3","1","50","2","1","2","0","7","1","0","34","5","3","0","0","3","0","6","4","14","1","0","0","1","1","4","1","50","1","1","0","1","0","1","4","3","1","0","427","1","0","0","12","16","0","0","2","0","0","72","4","25","1","3","0","0","5","2","0","1","0","0","0","21","0","19","43","14","0","16","1"
"2020-07-28","2","0","3","1","50","2","1","2","0","7","1","0","35","5","3","0","0","3","0","7","4","14","1","0","0","1","1","4","1","51","2","1","0","1","0","1","4","3","1","0","428","1","0","0","12","16","0","0","2","0","0","73","4","25","1","3","0","0","5","2","0","1","0","0","0","21","0","21","48","14","0","16","1"
"2020-07-29","2","0","3","1","50","2","1","2","0","7","1","0","35","5","3","0","0","3","0","6","4","14","1","0","0","1","1","4","1","51","2","1","0","1","0","1","4","3","1","0","429","1","0","0","12","16","0","0","2","0","0","75","4","26","1","3","0","0","5","2","0","1","0","0","0","21","0","22","49","14","0","16","1"
"2020-07-30","2","0","3","1","50","2","1","2","0","7","1","0","35","5","3","0","0","3","0","6","4","14","1","0","0","1","1","5","1","51","2","1","0","1","0","1","5","3","1","0","433","1","0","0","12","16","0","0","2","0","0","75","4","26","1","3","0","0","5","2","0","1","0","0","0","21","0","22","51","14","0","16","1"
"2020-07-31","2","0","3","1","51","2","1","2","0","7","1","0","37","5","3","0","0","3","0","6","4","14","1","0","0","1","1","5","1","52","2","1","0","1","0","1","5","3","1","0","438","1","0","0","12","16","0","0","2","0","0","77","4","26","1","3","0","0","5","2","0","2","0","0","0","21","0","22","53","14","0","17","1"
"2020-08-01","2","0","3","1","51","2","1","2","0","7","1","0","37","5","3","0","0","3","0","6","4","14","1","0","0","1","1","5","1","53","2","1","0","1","0","1","6","3","1","0","446","1","0","0","13","17","0","0","2","0","0","76","4","26","1","3","0","0","5","2","0","2","0","0","0","21","0","22","54","15","0","17","1"
"2020-08-02","2","0","3","1","51","2","1","2","0","7","1","0","37","5","3","0","0","3","0","6","4","14","1","0","0","1","1","5","1","53","2","1","0","1","0","1","6","3","1","0","446","1","0","0","13","17","0","0","2","0","0","76","4","26","1","3","0","0","5","2","0","2","0","0","0","21","0","22","55","15","0","17","1"
"2020-08-03","2","0","3","1","51","2","1","2","0","7","1","0","37","5","3","0","0","3","0","6","4","14","1","0","0","1","1","5","1","53","2","1","0","1","0","1","6","3","1","0","446","1","0","0","13","17","0","0","2","0","0","76","4","26","1","3","0","0","5","2","0","2","0","0","0","21","0","22","55","15","0","18","1"
"2020-08-04","2","0","3","1","52","2","1","2","0","7","1","0","37","5","3","0","0","3","0","6","4","14","1","0","0","1","1","5","1","58","2","1","0","1","0","1","7","3","1","0","447","1","0","0","13","17","0","0","2","0","0","77","4","26","1","3","0","0","6","2","0","2","0","0","0","21","0","22","57","15","0","18","1"
"2020-08-05","2","1","3","1","52","2","1","2","0","7","1","0","37","5","3","0","0","4","0","6","4","14","1","0","0","1","1","5","1","58","2","1","0","1","0","1","7","3","1","0","450","2","0","0","13","17","0","0","2","0","0","78","4","26","1","3","0","0","8","2","0","2","0","0","0","21","0","22","57","15","0","18","1"
"2020-08-06","2","1","3","1","52","2","1","2","0","7","1","0","37","5","3","0","0","4","0","6","4","14","1","0","0","1","1","5","1","58","2","1","0","1","0","1","8","3","1","0","452","2","0","0","14","17","0","0","2","0","0","78","4","26","1","3","0","0","9","4","0","2","0","0","0","22","0","22","57","15","0","18","1"
"2020-08-07","2","1","3","1","52","2","1","2","0","7","1","0","38","5","3","0","0","4","0","7","4","15","1","0","0","1","1","5","1","59","2","1","0","1","0","1","9","3","1","0","453","2","0","0","14","17","0","2","2","0","0","78","4","26","1","3","0","0","9","5","0","2","0","0","0","23","0","22","58","15","1","18","1"
"2020-08-08","2","1","3","1","54","2","1","2","0","7","1","0","38","5","3","0","0","4","0","7","4","15","1","0","0","1","1","5","1","60","2","1","0","1","0","1","9","3","1","0","456","2","0","0","14","17","0","2","2","0","0","78","4","26","1","3","0","0","9","5","0","2","0","0","0","23","0","22","58","15","1","18","1"
"2020-08-09","2","1","3","1","54","2","1","2","0","7","1","0","39","5","3","0","0","4","0","7","4","15","1","0","0","1","1","5","1","60","2","1","0","1","0","1","9","3","1","0","456","2","0","0","14","17","0","2","2","0","0","78","4","26","1","3","0","0","9","5","1","2","0","0","0","23","0","22","58","15","1","18","1"
"2020-08-10","2","1","3","1","54","2","1","2","0","7","1","0","38","5","3","0","0","4","0","7","4","15","1","0","0","1","1","5","1","60","2","1","0","1","0","1","9","3","1","0","456","2","0","0","14","17","0","2","2","0","0","78","4","26","1","3","0","0","9","5","1","2","0","0","0","23","0","22","59","15","1","18","1"
"2020-08-11","2","1","3","1","54","2","1","2","0","8","2","0","38","5","3","0","0","4","0","7","4","15","1","0","0","1","1","5","1","60","2","1","0","1","0","1","10","4","1","0","458","2","0","0","14","17","0","3","2","0","0","79","4","26","1","3","0","0","8","5","1","2","0","0","0","23","0","22","59","15","1","18","2"
"2020-08-12","2","1","3","1","54","2","1","2","0","8","2","0","38","5","3","0","0","4","0","8","4","15","1","0","0","1","1","5","1","59","2","1","0","1","0","1","10","4","1","0","462","2","1","0","14","18","0","3","2","0","0","78","4","26","1","3","0","0","8","5","1","2","0","0","0","23","0","22","59","15","1","18","2"
"2020-08-13","2","1","3","1","54","2","1","2","0","8","2","0","38","5","3","0","0","4","0","8","4","16","1","0","0","1","1","5","1","60","2","1","0","1","0","1","10","5","1","0","462","2","1","0","14","18","0","3","2","0","0","78","4","26","1","3","0","0","8","5","1","2","0","0","0","24","0","22","61","16","1","18","2"
"2020-08-14","2","1","3","1","55","2","1","2","0","8","2","0","38","5","3","0","0","4","0","8","4","16","1","0","0","1","1","5","1","60","2","1","0","1","0","1","11","5","1","0","462","2","1","0","14","18","0","3","2","0","0","78","4","26","1","3","0","0","8","6","1","2","0","0","0","24","0","23","63","16","1","19","2"
"2020-08-15","2","1","3","1","55","2","1","2","0","8","2","0","39","5","3","0","0","4","0","8","4","16","1","0","0","1","1","5","1","60","2","1","0","1","0","1","12","5","1","0","465","2","1","0","14","18","0","4","2","0","0","81","4","26","1","3","0","0","8","6","2","2","0","0","0","25","0","23","65","16","1","19","2"
"2020-08-16","2","1","3","1","55","2","1","2","0","8","2","0","39","5","3","0","0","4","0","8","4","16","1","0","0","1","1","5","1","60","2","1","0","1","0","1","12","5","1","0","466","2","1","0","14","18","0","4","2","0","0","81","4","26","1","3","0","0","8","6","2","2","0","0","0","25","0","23","65","16","1","19","2"
"2020-08-17","2","1","3","1","55","2","1","2","0","8","2","0","39","5","3","0","0","4","0","8","4","16","1","0","0","1","1","5","1","60","2","1","0","1","0","1","12","5","1","0","466","2","1","0","14","18","0","4","2","0","0","81","4","26","1","3","0","0","8","6","2","2","0","0","0","25","0","23","65","16","1","19","2"
"2020-08-18","2","1","3","1","55","2","1","2","0","8","2","0","39","5","3","0","0","4","0","8","4","16","1","0","0","1","1","5","1","60","2","1","0","1","0","1","12","5","1","0","466","2","1","0","14","18","0","4","2","0","0","81","4","26","1","3","0","0","8","6","2","2","0","0","0","25","0","23","65","16","1","19","2"
"2020-08-19","2","1","3","1","56","2","1","2","0","8","2","0","39","5","3","0","0","4","0","8","4","16","1","0","0","1","1","6","1","60","2","1","0","1","1","1","12","5","1","0","474","2","1","0","16","18","0","4","2","0","0","84","4","26","1","3","0","0","8","6","2","2","0","0","0","25","0","24","69","16","1","19","2"
"2020-08-20","2","1","3","1","57","2","1","2","0","8","2","0","39","5","3","0","0","4","0","8","4","16","1","0","0","1","1","6","1","60","2","1","0","2","1","1","13","5","1","0","474","2","2","0","16","18","0","4","2","0","0","85","4","26","1","3","0","0","8","6","2","2","0","0","0","25","0","25","70","16","1","19","2"
"2020-08-21","2","1","3","1","57","2","1","2","0","8","2","0","39","5","3","0","0","4","0","8","4","16","1","0","0","1","1","6","1","60","2","1","0","2","1","1","13","5","1","0","475","2","1","0","17","18","0","4","2","0","0","85","4","26","1","3","0","0","8","6","2","2","0","0","0","25","0","25","70","16","1","19","2"
"2020-08-22","2","1","3","1","57","2","1","2","0","8","2","0","39","5","3","0","0","6","0","9","4","16","1","0","0","1","1","6","1","61","2","1","0","2","1","1","13","6","1","0","479","2","1","0","17","18","0","4","2","0","0","85","4","26","1","3","0","0","8","6","3","2","0","0","0","25","0","26","70","17","1","20","2"
"2020-08-23","2","1","3","1","57","2","1","2","0","8","2","0","39","5","3","0","0","6","0","9","4","16","1","0","0","1","1","6","1","61","2","1","0","2","1","1","13","6","1","0","479","2","1","0","17","18","0","4","2","0","0","85","4","26","1","3","0","0","8","6","3","2","0","0","0","25","0","26","70","17","1","20","2"
"2020-08-24","2","1","3","1","57","2","1","2","0","8","2","0","39","5","3","0","0","6","0","9","4","16","1","0","0","1","1","6","1","61","2","1","0","2","1","1","13","6","1","0","479","2","1","0","17","18","0","4","2","0","0","85","4","26","1","3","0","0","8","6","3","2","0","0","0","25","0","26","70","17","1","20","2"
