"date","Montana/Beaverhead","Montana/Big Horn","Montana/Blaine","Montana/Broadwater","Montana/Carbon","Montana/Carter","Montana/Cascade","Montana/Chouteau","Montana/Custer","Montana/Daniels","Montana/Dawson","Montana/Deer Lodge","Montana/Fallon","Montana/Fergus","Montana/Flathead","Montana/Gallatin","Montana/Garfield","Montana/Glacier","Montana/Golden Valley","Montana/Granite","Montana/Hill","Montana/Jefferson","Montana/Judith Basin","Montana/Lake","Montana/Lewis and Clark","Montana/Liberty","Montana/Lincoln","Montana/Madison","Montana/McCone","Montana/Meagher","Montana/Mineral","Montana/Missoula","Montana/Musselshell","Montana/Park","Montana/Petroleum","Montana/Phillips","Montana/Pondera","Montana/Powder River","Montana/Powell","Montana/Prairie","Montana/Ravalli","Montana/Richland","Montana/Roosevelt","Montana/Rosebud","Montana/Sanders","Montana/Sheridan","Montana/Silver Bow","Montana/Stillwater","Montana/Sweet Grass","Montana/Teton","Montana/Toole","Montana/Treasure","Montana/Unassigned","Montana/Valley","Montana/Wheatland","Montana/Wibaux","Montana/Yellowstone"
"2020-07-10"," 10.00 %","  3.78 %","","  4.00 %","  2.81 %","","  4.87 %","","  2.67 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  4.66 %","","  1.60 %","   .00 %","  5.00 %"," 65.36 %"," 17.33 %",""," 15.49 %","  5.13 %","   .00 %","  6.26 %","  8.07 %",""," 20.00 %","","  2.95 %","   .00 %","  4.62 %","","","   .00 %","","","","  2.93 %","  5.45 %","  2.86 %","  4.00 %","","   .00 %","  3.16 %","  6.19 %","","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %",""," 10.78 %"
"2020-07-11"," 10.00 %","  4.30 %","","  7.33 %","  2.72 %","","  6.73 %","","  5.02 %","","   .00 %"," 10.00 %","","   .00 %","   .63 %","  5.86 %","","  2.34 %","   .00 %","  9.00 %"," 65.36 %"," 17.33 %",""," 19.49 %","  5.20 %","   .00 %","  7.93 %"," 10.10 %",""," 20.00 %","","   .33 %","   .00 %","  4.62 %","","","   .00 %","","","","  5.03 %","  5.45 %","  7.86 %","  4.00 %","","   .00 %","  4.98 %","  8.69 %","","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %",""," 10.28 %"
"2020-07-12"," 23.33 %","  4.57 %",""," 13.05 %","  3.25 %","","  5.98 %","","  5.02 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .64 %","  5.61 %","","  2.34 %","   .00 %","  9.00 %"," 15.36 %"," 30.67 %",""," 19.79 %","  5.08 %","   .00 %","  9.47 %","  8.98 %",""," 20.00 %","","   .49 %","   .00 %","  1.25 %","","","   .00 %","","","","  4.17 %","  6.88 %","  7.86 %","  4.00 %","","   .00 %","  5.81 %","  5.36 %","","  8.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  8.69 %"
"2020-07-13"," 23.33 %","  4.62 %",""," 13.05 %","  2.56 %","","  6.26 %","","  5.02 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","  3.37 %","  4.43 %","   .00 %","  2.34 %","   .00 %","  4.00 %"," 16.90 %"," 17.33 %",""," 18.75 %","  4.71 %","   .00 %"," 36.61 %"," 10.33 %","","   .00 %","","   .49 %","   .00 %","  1.25 %","","","   .00 %","","","","  4.17 %","  6.88 %","  7.86 %","  7.33 %","","   .00 %","  2.65 %","  5.36 %","","  8.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  9.85 %"
"2020-07-14"," 13.33 %","  3.48 %",""," 13.05 %","  2.56 %","","  4.09 %","","  2.35 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","  5.77 %","  4.64 %","   .00 %","  2.34 %","   .00 %","  4.00 %"," 14.04 %"," 21.33 %",""," 17.28 %","  7.47 %","   .00 %"," 36.41 %","  9.38 %","","   .00 %","","   .32 %","   .00 %","  4.78 %","","","   .00 %","","","","  3.51 %","  6.88 %","  3.00 %","  7.33 %","   .00 %"," 20.00 %","  2.65 %","  2.50 %","","  8.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.22 %"
"2020-07-15"," 17.33 %","  3.66 %","","  9.05 %","  2.48 %","","  5.52 %","","  2.35 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","  7.67 %","  5.76 %"," ##.## %","   .74 %","   .00 %","  4.00 %","  1.54 %"," 17.33 %",""," 16.47 %","  7.67 %","   .00 %"," 34.59 %","  6.65 %","","   .00 %","","  1.12 %","   .00 %","  4.78 %","","","   .00 %","","","","  4.40 %","  2.76 %","  3.00 %","  4.76 %","   .00 %"," 20.00 %","  2.65 %","  2.50 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.33 %"
"2020-07-16"," 17.33 %","  3.07 %","   .00 %","  5.71 %","  5.27 %","","  4.73 %","","  1.05 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","  7.82 %","  6.02 %"," ##.## %","   .00 %","   .00 %","   .00 %","  1.54 %"," 17.33 %",""," 12.47 %","  8.09 %","   .00 %"," 32.92 %","  5.21 %","","   .00 %","","  1.12 %","   .00 %"," 10.78 %","","","   .00 %","","","","  2.30 %","  3.39 %"," -2.00 %","  4.76 %","   .00 %"," 20.00 %","  3.23 %","  6.67 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.68 %"
"2020-07-17","  4.00 %","  2.66 %"," 60.00 %","   .00 %","  4.02 %","","  6.34 %","","  1.05 %","","   .00 %","  6.67 %","   .00 %"," 20.00 %","  9.15 %","  6.37 %"," ##.## %","  4.29 %","   .00 %","   .00 %"," 15.82 %","  7.33 %",""," 15.91 %"," 10.37 %","   .00 %"," 32.39 %","  6.83 %","","   .00 %","","  4.19 %","   .00 %"," 12.61 %","",""," 30.00 %","","","","  2.19 %","  2.56 %"," -2.00 %","  6.10 %","  6.67 %"," 20.00 %","  2.40 %","  8.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.93 %"
"2020-07-18"," 14.00 %","  3.03 %"," 60.00 %","   .00 %","  4.02 %","","  6.74 %","","  1.55 %","","   .00 %","  6.67 %","   .00 %"," 20.00 %","  8.38 %","  7.02 %"," ##.## %","  4.29 %","   .00 %","   .00 %"," 22.62 %","  7.33 %",""," 15.13 %","  9.60 %","   .00 %","  6.19 %","  5.39 %","","   .00 %","","  5.38 %","   .00 %"," 12.61 %","",""," 30.00 %","","","","  2.60 %","  2.56 %"," -2.00 %","  2.76 %","  6.67 %"," 20.00 %","  3.83 %","  8.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.38 %"
"2020-07-19"," 14.00 %","  3.27 %"," 60.00 %","   .00 %","  4.02 %","","  7.61 %","","  1.55 %","","   .00 %","  6.67 %","   .00 %"," 20.00 %","  7.41 %","  7.01 %"," ##.## %","  4.29 %","   .00 %","   .00 %"," 23.21 %","  3.33 %","","  5.34 %","  7.11 %","   .00 %","  2.41 %","  5.39 %","","   .00 %","","  5.22 %","   .00 %","  9.08 %","",""," 30.00 %","","","","  2.15 %","  2.56 %","   .00 %","  2.76 %","  6.67 %","   .00 %","  3.83 %","  8.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  4.75 %"
"2020-07-20"," 10.00 %","  2.68 %"," 60.00 %","   .00 %","  3.43 %","","  7.43 %","","  1.55 %","","   .00 %","  6.67 %","   .00 %"," 20.00 %","  7.51 %","  4.73 %","  4.22 %","  4.29 %","   .00 %","   .00 %"," 23.21 %","  3.33 %","","  5.68 %","  7.16 %","   .00 %","  3.74 %","  5.84 %","","   .00 %","","  4.92 %","   .00 %","  9.08 %","",""," 30.00 %","","","","  1.26 %","  1.23 %","   .00 %","  1.33 %","  6.67 %","   .00 %","  3.83 %","  8.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  4.21 %"
"2020-07-21"," 16.67 %","  4.17 %"," 70.00 %","   .00 %","   .00 %","","  6.61 %","   .00 %","   .50 %","","   .00 %","  6.67 %","   .00 %","   .00 %","  7.94 %","  3.29 %","  4.22 %","  4.87 %","   .00 %","   .00 %"," 22.64 %","  6.19 %","","  7.97 %","  4.79 %","   .00 %","  3.74 %","  4.97 %","","   .00 %","","  5.53 %","   .00 %","  4.41 %","",""," 38.00 %","","","","  1.66 %","   .61 %","  4.44 %","  1.33 %"," 11.67 %","   .00 %","  1.43 %","  3.21 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  3.06 %"
"2020-07-22"," 18.33 %","  5.75 %"," 10.00 %","   .00 %","   .49 %","","  4.57 %","   .00 %","  1.48 %","","   .00 %","   .00 %","   .00 %","   .00 %","  7.89 %","  4.08 %","  6.04 %","   .59 %","   .00 %","   .00 %","  8.35 %","  4.11 %","   .00 %","  3.10 %","  3.27 %","   .00 %","  2.74 %","  3.34 %","","   .00 %","","  2.30 %","   .00 %","  1.96 %","",""," 10.86 %","","","","   .81 %","  1.76 %"," -1.01 %","  1.25 %","  5.00 %"," 10.00 %","  2.10 %","  2.97 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.00 %","   .00 %","   .00 %","  3.01 %"
"2020-07-23"," 14.49 %","  5.03 %"," 13.33 %","   .00 %","   .49 %","","  3.34 %","   .00 %","   .98 %","","   .00 %","  5.00 %","   .00 %","   .00 %","  7.27 %","  4.31 %","  3.82 %","   .59 %","   .00 %","   .00 %","   .02 %","  5.28 %","   .00 %","  3.10 %","  3.87 %","   .00 %","  2.62 %","  3.05 %","","   .00 %","","  1.58 %","   .00 %","  2.56 %","",""," 10.86 %","   .00 %","","","   .40 %","  1.76 %","  1.49 %","  1.25 %"," 13.00 %"," 10.00 %","  1.31 %","  2.97 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.00 %","   .00 %","   .00 %","  2.72 %"
"2020-07-24"," 16.84 %","  5.36 %"," 13.33 %","   .00 %","   .49 %","","  7.41 %","   .00 %","   .98 %","","   .00 %","  5.00 %","   .00 %","   .00 %","  7.48 %","  4.19 %","  1.82 %","  6.30 %","   .00 %","   .00 %","   .02 %","  5.28 %","   .00 %","  2.88 %","  3.95 %","   .00 %","  2.97 %","  3.83 %","","   .00 %","","  1.58 %","   .00 %","  2.56 %","",""," 10.86 %","   .00 %","","","   .40 %","  3.39 %","  3.71 %","  2.43 %"," 13.00 %"," 10.00 %","  2.56 %","  4.30 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","  3.16 %"
"2020-07-25"," 29.47 %","  8.39 %"," 13.33 %","   .00 %","  2.39 %","","  7.17 %","   .00 %","  2.84 %","   .00 %","  5.00 %"," 13.00 %"," 20.00 %","   .00 %","  5.71 %","  4.34 %","  1.82 %","  8.97 %","   .00 %","   .00 %","  2.30 %","  5.28 %","   .00 %","  5.54 %","  4.03 %","   .00 %","  2.02 %","  5.26 %","","   .00 %","","  4.67 %","   .00 %","  6.09 %","",""," 10.86 %","   .00 %","","","   .40 %","  3.89 %","  1.71 %","  3.54 %"," 13.00 %"," 10.00 %","  3.15 %","  4.30 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","  3.30 %"
"2020-07-26"," 19.58 %","  6.74 %","  3.33 %","  2.22 %","  2.83 %","","  7.64 %","   .00 %","  2.84 %","   .00 %","  5.00 %"," 13.00 %"," 20.00 %","   .00 %","  6.04 %","  4.03 %","  1.82 %","  8.38 %","   .00 %","   .00 %","  2.87 %","  3.54 %","   .00 %","  3.69 %","  4.62 %","   .00 %","  2.77 %","  5.41 %","","   .00 %","","  4.06 %","   .00 %","  4.76 %","","","  2.86 %","   .00 %","","","  4.31 %","  3.89 %","  -.51 %","  3.54 %","  8.00 %"," 10.00 %","  5.44 %","  2.76 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.86 %","   .00 %","   .00 %","  3.59 %"
"2020-07-27"," 17.91 %","  5.67 %","  3.33 %","  2.22 %","  2.34 %","","  7.64 %","   .00 %","  1.86 %","   .00 %","  5.00 %"," 13.00 %"," 20.00 %","   .00 %","  5.05 %","  3.14 %","   .00 %","  8.38 %","   .00 %","   .00 %","  2.87 %","  2.29 %","   .00 %","  4.01 %","  3.61 %","   .00 %","  2.77 %","  5.41 %","","   .00 %","","  4.06 %","   .00 %","  4.14 %","","","   .00 %","   .00 %","","","  4.31 %","  2.12 %","  4.94 %","  2.29 %","  8.00 %","   .00 %","  4.77 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  3.39 %"
"2020-07-28"," 12.53 %","  5.33 %","   .00 %","  2.22 %","  2.34 %","","  9.38 %","   .00 %","  1.86 %","   .00 %","  3.00 %","  8.00 %"," 20.00 %","  5.00 %","  4.86 %","  2.93 %","   .00 %","  8.38 %","   .00 %","   .00 %","  3.39 %","  1.11 %","   .00 %","  4.86 %","  2.28 %","   .00 %","  2.30 %","  4.36 %","","   .00 %","","  3.78 %","   .00 %","  4.53 %","","","  2.50 %","   .00 %","","","  4.31 %","  3.59 %","  4.44 %","  3.34 %","  5.71 %","   .00 %","  6.69 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  3.14 %"
"2020-07-29"," 13.88 %","  8.40 %","   .00 %","  2.22 %","  2.77 %","","  5.56 %","   .00 %","  3.99 %"," 20.00 %","  9.67 %"," 13.71 %"," 20.00 %","  5.00 %","  4.42 %","  2.68 %","   .00 %","  3.06 %","   .00 %","   .00 %","  4.30 %","  2.16 %","   .00 %","  6.61 %","  3.15 %","   .00 %","  2.93 %","  5.16 %","   .00 %","   .00 %","","  5.53 %"," 20.00 %","  5.48 %","","","  2.50 %","   .00 %","   .00 %","","  4.64 %","  2.42 %","  7.68 %","  2.16 %","  5.71 %","   .00 %","  6.80 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.99 %"
"2020-07-30","  1.87 %","  7.03 %","   .00 %","  2.22 %","  1.69 %","","  4.03 %","   .00 %","  2.13 %"," 20.00 %","  8.00 %","  7.94 %","   .00 %","  9.00 %","  4.85 %","  1.86 %","   .00 %","   .39 %","   .00 %","   .00 %","  2.01 %","  3.16 %"," 40.00 %","  3.36 %","  3.39 %","   .00 %","  2.55 %","  3.57 %","   .00 %","   .00 %","","  2.84 %"," 20.00 %","  3.32 %","","","  2.50 %","   .00 %"," 20.00 %","","  4.95 %","  1.92 %"," 13.96 %","  1.05 %","  5.71 %","   .00 %","  7.92 %","  2.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.36 %"," 10.00 %","   .00 %","  3.12 %"
"2020-07-31"," 12.37 %","  7.76 %","   .00 %","   .00 %","  4.06 %","","  3.46 %"," 20.00 %","  2.13 %"," 20.00 %","  8.00 %","  7.94 %","   .00 %","  9.00 %","  4.55 %","  2.06 %","   .00 %","   .78 %","   .00 %","   .00 %","   .62 %","  3.01 %"," 40.00 %","  3.54 %","  3.30 %","   .00 %","  4.46 %","  3.70 %","   .00 %","   .00 %","","  3.95 %"," 20.00 %","  3.32 %","","","  2.50 %","   .00 %"," 20.00 %","","   .95 %","  1.92 %"," 11.74 %","  3.05 %","  5.71 %","   .00 %","  9.55 %","  2.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.50 %"," 10.00 %","   .00 %","  3.23 %"
"2020-08-01"," 13.26 %","  7.38 %","  2.86 %","   .00 %","  4.06 %","","  4.64 %"," 20.00 %","  2.13 %"," 20.00 %"," 10.86 %","  7.94 %","   .00 %","  9.00 %","  5.90 %","  2.23 %","   .00 %","  1.15 %","   .00 %","  3.33 %","   .62 %","  5.73 %"," 40.00 %","  3.40 %","  4.25 %","   .00 %","  4.75 %","  3.97 %","   .00 %","   .00 %","","  4.68 %"," 20.00 %","  3.32 %","","","  2.50 %","   .00 %"," 20.00 %","","  3.11 %","  2.36 %"," 14.09 %","  3.05 %","  5.71 %","   .00 %"," 10.54 %","  3.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.50 %"," 10.00 %"," 40.00 %","  3.26 %"
"2020-08-02"," 12.49 %","  8.57 %","  5.36 %","   .00 %","  4.41 %","","  3.18 %"," 23.33 %","  2.13 %"," 20.00 %"," 12.86 %","  7.94 %","   .00 %","  4.00 %","  5.54 %","  1.64 %","   .00 %","  1.89 %","   .00 %","  3.33 %","   .10 %","  5.73 %"," 40.00 %","  2.66 %","  4.75 %","   .00 %","  4.68 %","  3.59 %","   .00 %","   .00 %","","  5.26 %"," 20.00 %","  2.74 %","","","   .00 %","   .00 %"," 20.00 %","","  3.11 %","   .90 %"," 12.09 %","  2.00 %","   .00 %","   .00 %","  8.60 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.14 %"," 10.00 %"," 40.00 %","  3.83 %"
"2020-08-03","  8.79 %","  5.18 %","  5.36 %","  2.00 %","  3.98 %","","  2.60 %"," 23.33 %","   .00 %","   .00 %","  6.19 %","  2.22 %","   .00 %","  7.33 %","  4.34 %","  1.32 %","   .00 %","  2.22 %","   .00 %","  6.19 %"," -1.40 %","  6.28 %"," 40.00 %","   .51 %","  3.63 %","   .00 %","  3.25 %","  2.26 %","   .00 %","   .00 %","","  3.59 %","   .00 %","  3.46 %","","","   .00 %","   .00 %"," 20.00 %","","  3.06 %","   .44 %","  6.64 %","  2.00 %","   .00 %","   .00 %","  7.23 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.14 %"," 10.00 %"," 40.00 %","  3.17 %"
"2020-08-04","  9.44 %","  3.82 %","  5.36 %","  2.00 %","  3.84 %","","  2.68 %"," 23.33 %","   .38 %"," 10.00 %","  2.86 %","  2.00 %","   .00 %","  3.33 %","  4.37 %","   .97 %","   .00 %","  2.22 %","   .00 %","  6.19 %","  -.90 %","  5.28 %","   .00 %","  1.12 %","  4.05 %","   .00 %","  3.54 %","  2.50 %"," 20.00 %","   .00 %","","  2.70 %","   .00 %","  2.09 %","","","   .00 %","   .00 %","   .00 %","   .00 %","  3.02 %","   .44 %","  3.41 %","  2.91 %","   .00 %","   .00 %","  5.83 %","  2.16 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .00 %","  3.64 %","   .00 %"," 40.00 %","  2.62 %"
"2020-08-05","  4.97 %","  3.75 %","  7.58 %","  2.00 %","  1.04 %","","  3.18 %","  3.33 %","  2.27 %"," 10.00 %","  2.86 %","  2.91 %","   .00 %","  6.19 %","  3.12 %","   .88 %","   .00 %","  2.52 %","   .00 %"," 18.69 %","   .50 %","  4.33 %","   .00 %","   .61 %","  3.83 %","   .00 %","  1.43 %","  1.34 %"," 20.00 %","   .00 %","","  1.59 %","   .00 %","  2.86 %","","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","  2.71 %","   .88 %","  3.41 %","  7.87 %","   .00 %","  6.67 %","  4.30 %","  2.16 %","  5.00 %","   .00 %","  3.15 %","   .00 %","   .00 %","  3.64 %","   .00 %"," 40.00 %","  2.29 %"
"2020-08-06","  4.43 %","  4.32 %","  4.72 %","  2.00 %","  1.04 %","","  2.26 %","  3.33 %","  2.27 %"," 10.00 %","   .00 %","  2.91 %","   .00 %","  8.69 %","  3.58 %","  1.00 %","   .00 %","  3.14 %","   .00 %"," 15.36 %","   .50 %","  1.60 %","   .00 %","  1.31 %","  3.22 %","   .00 %","  1.14 %","  1.32 %"," 30.00 %","   .00 %","","  3.18 %"," 10.00 %","  3.23 %","","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .55 %","   .43 %","  2.05 %","  8.51 %","   .00 %","  6.67 %","  3.32 %","  3.05 %","  5.00 %","   .00 %","  5.37 %","   .00 %","   .00 %","  5.17 %","   .00 %","   .00 %","  2.60 %"
"2020-08-07","  5.46 %","  3.79 %","  2.22 %","  2.00 %","  3.02 %","","  2.11 %","  2.86 %","  3.31 %"," 10.00 %","  1.25 %","  4.65 %","   .00 %","  8.69 %","  4.19 %","  1.02 %","   .00 %","  4.31 %","   .00 %"," 15.36 %","   .99 %","  1.60 %","   .00 %","  1.53 %","  3.04 %","   .00 %","  1.12 %","  1.81 %"," 30.00 %","   .00 %","","  3.74 %"," 10.00 %","  2.81 %",""," 64.00 %","  4.22 %","   .00 %","   .00 %","   .00 %","  2.71 %","   .43 %","  2.05 %","  8.51 %","   .00 %"," 11.67 %","  5.36 %","  3.96 %","  5.00 %","   .00 %","  6.37 %","   .00 %","   .00 %","  2.97 %","   .00 %","   .00 %","  2.00 %"
"2020-08-08","  5.79 %","  3.88 %","  2.22 %","   .00 %","  3.32 %","","  1.81 %","  7.86 %","  3.31 %"," 10.00 %","  1.25 %","  4.65 %","   .00 %","  5.36 %","  4.68 %","  1.39 %","   .00 %","  4.46 %","   .00 %"," 17.12 %","   .99 %","   .74 %","   .00 %","  1.77 %","  2.96 %","   .00 %","  1.66 %","  2.76 %"," 30.00 %","   .00 %","","  4.29 %"," 10.00 %","  1.14 %",""," 70.67 %","  4.22 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .43 %","  3.96 %","  9.14 %","   .00 %"," 11.67 %","  5.36 %","  3.96 %","  5.00 %","   .00 %","  7.80 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","  2.59 %"
"2020-08-09","  5.16 %","  3.35 %","  2.22 %","  1.82 %","  2.93 %","","  1.52 %","  7.86 %","  2.92 %","   .00 %","  1.25 %","  2.65 %","   .00 %"," 14.25 %","  4.00 %","  1.45 %","   .00 %","  5.02 %","   .00 %"," 17.12 %","   .49 %","   .74 %","   .00 %","  1.28 %","  1.74 %","   .00 %","  1.64 %","  1.55 %"," 10.00 %","   .00 %","","  4.35 %"," 10.00 %","  1.14 %",""," 70.67 %","  4.22 %","   .00 %","   .00 %","   .00 %","  2.41 %","   .43 %","  2.90 %","  8.83 %","   .00 %"," 11.67 %","  5.76 %","  5.52 %","  5.00 %","   .00 %","  5.22 %","   .00 %","   .00 %","  3.06 %","   .00 %","   .00 %","  2.83 %"
"2020-08-10","  2.36 %","  3.11 %","   .00 %","  1.82 %","  3.51 %","","   .87 %","  7.86 %","  1.03 %","   .00 %","  1.25 %","  1.74 %","   .00 %"," 12.93 %","  4.73 %","  1.32 %","   .00 %","  4.87 %","   .00 %","  4.62 %","   .49 %","  1.46 %","   .00 %","  1.27 %","  1.46 %","   .00 %","  1.08 %","  1.55 %"," 10.00 %","   .00 %","","  4.54 %"," 10.00 %","   .37 %",""," 70.67 %","  2.00 %","   .00 %","   .00 %","   .00 %","  2.41 %","   .00 %","  2.90 %","  1.88 %","   .00 %","  5.00 %","  4.96 %","  5.52 %","   .00 %","   .00 %","  4.65 %","   .00 %","   .00 %","  8.40 %","   .00 %","   .00 %","  2.52 %"
"2020-08-11","  2.01 %","  2.42 %","  2.00 %","  1.82 %","  4.07 %","","   .86 %","  7.86 %","  1.03 %","   .00 %","  4.78 %","  1.74 %","   .00 %"," 10.43 %","  3.21 %","   .87 %","   .00 %","  4.13 %","   .00 %","  5.87 %","   .96 %","  1.46 %","   .00 %","   .78 %","  1.42 %","   .00 %","  1.08 %","  1.29 %"," 13.33 %","   .00 %","   .00 %","  1.97 %","   .00 %","   .00 %",""," 89.95 %","  2.00 %","   .00 %","   .00 %","   .00 %","  2.41 %","   .00 %","  1.90 %","  1.23 %","   .00 %","  5.00 %","  6.23 %","  3.52 %","   .00 %","   .00 %","  1.98 %","   .00 %","   .00 %"," 11.07 %","   .00 %","   .00 %","  2.02 %"
"2020-08-12","  1.29 %","  2.66 %","  5.64 %","  5.15 %","  2.01 %","","   .61 %","  5.00 %","   .00 %","   .00 %","  3.53 %","   .80 %","   .00 %"," 10.43 %","  2.10 %","   .94 %","   .00 %","  2.23 %","   .00 %","  5.87 %","  1.87 %","  1.46 %","   .00 %","   .55 %","  1.41 %","   .00 %","   .80 %","   .29 %"," 13.33 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .73 %",""," 30.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .24 %","   .00 %","  2.77 %"," 12.41 %","  2.22 %","   .00 %","  3.76 %","  4.15 %","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %","  9.64 %","   .00 %","   .00 %","  2.75 %"
"2020-08-13","  1.88 %","  2.53 %","  5.64 %","  5.15 %","  1.98 %","","   .73 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .80 %","   .00 %"," 16.14 %","  1.99 %","   .85 %","   .00 %","  2.66 %","   .00 %","  2.43 %","  1.87 %","   .71 %","   .00 %","   .55 %","  1.50 %","   .00 %","   .52 %","  -.93 %"," 13.33 %","   .00 %","   .00 %","  1.09 %","   .00 %","  1.78 %",""," 26.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .43 %","  1.70 %"," 13.67 %","  4.22 %","   .00 %","  3.95 %","  4.86 %","   .00 %","   .00 %","  -.44 %","   .00 %","   .00 %"," 17.06 %","   .00 %","   .00 %","  2.47 %"
"2020-08-14","  1.24 %","  2.83 %","  7.17 %","  3.33 %","  1.69 %","","  1.54 %","   .00 %","   .00 %","   .00 %"," 12.01 %","  2.34 %","   .00 %","  8.36 %","  2.65 %","   .80 %","   .00 %","  3.32 %","   .00 %","  2.43 %","  2.74 %","  1.40 %","   .00 %","   .44 %","  1.60 %","   .00 %","   .26 %","   .00 %"," 13.33 %","   .00 %","   .00 %","  1.66 %","  6.67 %","  2.45 %",""," 28.75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .43 %","  4.90 %"," 15.48 %","  4.22 %","   .00 %","  3.44 %","  2.25 %","   .00 %","   .00 %","  -.44 %","   .00 %","   .00 %"," 15.63 %","   .00 %","   .00 %","  2.64 %"
"2020-08-15","  1.24 %","  3.14 %","  8.60 %","  3.33 %","  1.11 %","","  1.76 %","   .00 %","   .00 %","   .00 %"," 12.70 %","  3.77 %","   .00 %"," 11.04 %","  2.10 %","   .85 %","   .00 %","  2.78 %","   .00 %","  2.43 %","  2.74 %","  1.36 %","   .00 %","   .66 %","  2.19 %","   .00 %","   .26 %","   .00 %"," 13.33 %","   .00 %","   .00 %","  2.65 %","  6.67 %","  2.77 %",""," 30.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .43 %","  5.59 %"," 17.32 %","  4.22 %","   .00 %","  1.66 %","  3.63 %","   .00 %","   .00 %","   .01 %","   .00 %","   .00 %"," 10.30 %","   .00 %","   .00 %","  2.81 %"
"2020-08-16","  1.24 %","  3.17 %","  6.60 %","  3.33 %","   .54 %","","  1.63 %","   .00 %","   .00 %","   .00 %","  9.17 %","  3.77 %","   .00 %"," 11.04 %","  2.18 %","   .89 %","   .00 %","  2.75 %","   .00 %","  1.18 %","  2.26 %","  1.36 %","   .00 %","   .44 %","  1.91 %","   .00 %","   .26 %","   .24 %","   .00 %","   .00 %","   .00 %","  3.21 %","  6.67 %","  2.77 %",""," 11.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","  1.26 %","  8.93 %"," 19.30 %"," 16.95 %","   .00 %","   .78 %","  3.63 %","  4.00 %","   .00 %","   .90 %","   .00 %","   .00 %","  6.09 %","   .00 %","   .00 %","  2.96 %"
