"date","Arkansas/Arkansas","Arkansas/Ashley","Arkansas/Baxter","Arkansas/Benton","Arkansas/Boone","Arkansas/Bradley","Arkansas/Calhoun","Arkansas/Carroll","Arkansas/Chicot","Arkansas/Clark","Arkansas/Clay","Arkansas/Cleburne","Arkansas/Cleveland","Arkansas/Columbia","Arkansas/Conway","Arkansas/Craighead","Arkansas/Crawford","Arkansas/Crittenden","Arkansas/Cross","Arkansas/Dallas","Arkansas/Desha","Arkansas/Drew","Arkansas/Faulkner","Arkansas/Franklin","Arkansas/Fulton","Arkansas/Garland","Arkansas/Grant","Arkansas/Greene","Arkansas/Hempstead","Arkansas/Hot Spring","Arkansas/Howard","Arkansas/Independence","Arkansas/Izard","Arkansas/Jackson","Arkansas/Jefferson","Arkansas/Johnson","Arkansas/Lafayette","Arkansas/Lawrence","Arkansas/Lee","Arkansas/Lincoln","Arkansas/Little River","Arkansas/Logan","Arkansas/Lonoke","Arkansas/Madison","Arkansas/Marion","Arkansas/Miller","Arkansas/Mississippi","Arkansas/Monroe","Arkansas/Montgomery","Arkansas/Nevada","Arkansas/Newton","Arkansas/Ouachita","Arkansas/Perry","Arkansas/Phillips","Arkansas/Pike","Arkansas/Poinsett","Arkansas/Polk","Arkansas/Pope","Arkansas/Prairie","Arkansas/Pulaski","Arkansas/Randolph","Arkansas/Saline","Arkansas/Scott","Arkansas/Searcy","Arkansas/Sebastian","Arkansas/Sevier","Arkansas/Sharp","Arkansas/St. Francis","Arkansas/Stone","Arkansas/Unassigned","Arkansas/Union","Arkansas/Van Buren","Arkansas/Washington","Arkansas/White","Arkansas/Woodruff","Arkansas/Yell"
"2020-05-08","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %"," -5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.35 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .89 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 11.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.55 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  3.85 %","   .00 %"," -3.14 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %"
"2020-05-09","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-10","   .00 %","  5.88 %","   .00 %","  6.03 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.43 %","   .00 %","  2.44 %","  7.41 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .85 %","   .00 %","  4.55 %","   .00 %"," 18.18 %","   .00 %"," 41.67 %","   .00 %","   .00 %","  3.54 %","   .00 %","   .00 %","  1.45 %"," 25.00 %","  3.31 %","","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %"," 10.64 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 12.50 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.98 %","   .00 %","  1.39 %","   .00 %","   .00 %","  7.14 %"," 12.50 %"," 37.50 %"," ##.## %","   .00 %","-17.53 %","  4.11 %","   .00 %","  4.76 %","  2.86 %","   .00 %","   .00 %"
"2020-05-11","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","  1.71 %","   .00 %","   .00 %"," -1.43 %","   .00 %","   .43 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .48 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %"," 45.45 %","   .36 %","   .00 %","  3.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-12","   .00 %","   .00 %","   .00 %","  3.25 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.03 %","-25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.10 %"," 60.00 %","   .95 %","  6.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","  4.35 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.71 %","  2.94 %","   .00 %","  2.90 %"," 80.00 %","   .11 %","","   .00 %"," -2.22 %","   .00 %","   .00 %","  2.70 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","-11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %","  2.74 %","   .00 %","   .00 %","   .00 %","   .00 %"," 56.25 %","  9.32 %","   .00 %","  4.58 %","  5.26 %","   .00 %","   .91 %","  2.78 %","   .00 %","   .00 %"
"2020-05-13","   .00 %","   .00 %","   .00 %","  3.15 %","   .00 %","  9.09 %","","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %"," 15.38 %","   .00 %","  7.69 %","  9.71 %","   .00 %","  1.89 %","  9.68 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .00 %","   .00 %","   .83 %","  6.67 %","   .00 %","   .00 %","  3.70 %","   .00 %"," 11.76 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 33.33 %"," -2.27 %","   .00 %","   .00 %","  5.26 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","  1.09 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  4.00 %","  1.64 %","   .00 %","  2.19 %","  5.00 %","   .00 %","  2.70 %"," -2.70 %","   .00 %","   .00 %"
"2020-05-14","   .00 %","   .00 %"," 20.00 %","  3.82 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.39 %","   .00 %","  1.39 %","  2.94 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.13 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %"," 15.79 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","  1.41 %"," 11.11 %","   .74 %","","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","  2.16 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %"," 38.46 %","  1.94 %","   .00 %"," -3.57 %"," 25.00 %","   .00 %"," 10.53 %","   .00 %","   .00 %"," 28.57 %"
"2020-05-15","   .00 %","   .00 %","   .00 %","  2.21 %","   .00 %","  8.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  2.36 %"," 12.50 %","  4.57 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.02 %","   .00 %","   .00 %","   .79 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","","   .00 %","  2.27 %","   .00 %","   .00 %","  5.00 %","  5.45 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.31 %","   .00 %","  1.21 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","  4.17 %","  2.78 %","  5.38 %","   .00 %","  2.96 %","   .00 %","   .00 %","  3.97 %","   .00 %","   .00 %","   .00 %"
"2020-05-16","   .00 %","   .00 %","   .00 %","  3.60 %","   .00 %"," 15.38 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.38 %"," 22.22 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.41 %","   .00 %","   .00 %","  1.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.70 %","   .00 %","   .00 %"," 16.77 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.17 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  3.28 %","   .00 %","  2.09 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .60 %","   .00 %"," -5.76 %","  1.90 %","   .00 %","  7.63 %","   .00 %","   .00 %"," 44.44 %"
"2020-05-17","   .00 %","   .00 %","   .00 %","  3.47 %","   .00 %","   .00 %","","-16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.19 %","   .00 %","  1.74 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.20 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 35.64 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 14.29 %"," 15.87 %","   .00 %","   .44 %","   .00 %","  1.23 %","   .00 %","   .00 %","  6.67 %","  3.70 %","   .00 %","  1.79 %","   .00 %","   .76 %","   .00 %","   .00 %","  1.42 %","   .00 %","   .00 %"," 76.92 %"
"2020-05-18","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %",""," 20.00 %"," 10.00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .71 %","   .00 %","  1.28 %","  2.86 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","  4.11 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  2.35 %","   .00 %"," -1.52 %","   .00 %","   .00 %","  1.40 %","  2.78 %","   .00 %"," 21.74 %"
"2020-05-19","   .00 %","  5.56 %","   .00 %","  3.33 %"," 25.00 %"," -6.67 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %"," 12.50 %","   .00 %","  4.26 %","  9.09 %","  1.69 %","  8.33 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","  1.22 %","   .00 %","   .00 %","  5.48 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %"," ##.## %","   .00 %","   .00 %","  4.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","  2.89 %","  4.55 %","   .00 %","   .00 %","   .00 %","  6.25 %"," 43.75 %","  2.70 %","  3.72 %","   .00 %","   .00 %","  9.35 %","   .00 %","  4.14 %","   .00 %","   .00 %","  7.14 %"
"2020-05-20","   .00 %","   .00 %","   .00 %","  5.16 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %"," 11.11 %","   .00 %","  4.08 %","   .00 %","  3.73 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.00 %"," 11.11 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  3.95 %","   .00 %","  1.54 %","  4.35 %","   .00 %","   .00 %","   .00 %","  5.88 %","  6.52 %","  5.26 %","   .83 %","   .00 %","  2.31 %","  3.42 %","   .00 %","  1.99 %","   .00 %","   .00 %"," 26.67 %"
"2020-05-21","   .00 %","   .00 %","   .00 %"," 16.56 %","   .00 %","  7.14 %",""," 33.33 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  6.80 %","  2.50 %","   .00 %","   .00 %","   .00 %","  3.16 %","   .00 %","   .00 %","   .77 %","   .00 %"," 17.24 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","  2.86 %","   .00 %","  2.60 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 33.33 %","  7.14 %","   .00 %"," 16.46 %","   .00 %","  2.21 %","   .00 %","  1.22 %","   .00 %","   .00 %","   .00 %","  2.04 %","  5.00 %"," 64.38 %","   .00 %"," 13.53 %"," 15.70 %","   .00 %"," 16.88 %","   .00 %","   .00 %"," 92.11 %"
"2020-05-22","   .00 %","   .00 %","   .00 %"," 11.58 %","   .00 %","  6.67 %",""," 12.50 %","   .00 %","  2.86 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","  2.35 %","   .00 %","  3.37 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .76 %","   .00 %"," 23.53 %"," -8.33 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","  2.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  3.33 %","   .00 %","  8.70 %","   .00 %","  2.84 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %"," 24.00 %","   .00 %","  3.50 %","   .00 %"," -4.64 %","  2.86 %","   .00 %"," 18.33 %","   .00 %","   .00 %","  4.11 %"
"2020-05-23","   .00 %","   .00 %","   .00 %"," 11.79 %"," 20.00 %","   .00 %",""," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.02 %","  8.33 %","  1.45 %","   .00 %","   .00 %","  5.56 %","   .00 %","  2.04 %"," ##.## %","   .00 %","   .76 %","   .00 %","  7.14 %"," 18.18 %","   .00 %","   .00 %","  7.41 %","   .00 %","   .00 %","   .60 %","  5.56 %","   .00 %","  1.23 %","  7.69 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.00 %","   .00 %","  1.58 %","  4.00 %","  4.82 %","   .00 %","   .00 %","  5.56 %"," 27.42 %","   .00 %","  1.13 %","   .00 %","  2.78 %","  5.56 %","   .00 %","  9.39 %","  2.70 %","   .00 %"," 23.68 %"
"2020-05-24"," 50.00 %","   .00 %","   .00 %"," 19.83 %","   .00 %","  6.25 %","","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.21 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","  6.67 %"," -3.45 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .41 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %"," 28.57 %","   .00 %","   .00 %"," 11.11 %","  5.61 %","   .00 %","  1.55 %","   .00 %"," 11.49 %","   .00 %","   .00 %","   .00 %","  6.33 %","   .00 %","   .96 %","   .00 %","  1.35 %","  3.29 %","   .00 %"," 11.16 %","  5.26 %","   .00 %","  2.13 %"
"2020-05-25","   .00 %","   .00 %"," 16.67 %","  4.58 %","   .00 %","   .00 %",""," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.62 %","  7.69 %","  2.81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .75 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .10 %"," ##.## %","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -3.23 %"," 10.00 %","  5.31 %","   .00 %","  1.02 %","   .00 %","  1.03 %","   .00 %","   .00 %","  5.26 %"," 10.71 %","   .00 %","   .79 %","   .00 %","  6.00 %","  1.91 %","   .00 %","  6.56 %","   .00 %","   .00 %","  3.12 %"
"2020-05-26","   .00 %","   .00 %"," 14.29 %","  6.06 %","   .00 %","  5.88 %",""," 13.33 %","  7.69 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %"," 21.43 %","  1.37 %","  9.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","  7.69 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  9.09 %","  4.20 %","   .00 %","  1.13 %","   .00 %","  2.04 %","   .00 %"," 16.67 %"," 10.00 %"," 19.35 %","   .00 %","  1.88 %","   .00 %","  9.43 %","  1.25 %","   .00 %","  9.78 %","   .00 %","   .00 %","  3.03 %"
"2020-05-27","   .00 %","   .00 %","   .00 %","  7.62 %","   .00 %","   .00 %",""," 23.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","   .00 %","  1.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .75 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  7.69 %"," 33.33 %","   .00 %","  3.33 %"," -8.33 %","   .81 %","   .00 %","   .75 %","   .00 %"," -1.00 %","   .00 %","   .00 %","  4.55 %","  8.11 %","   .00 %","   .61 %","   .00 %","  4.02 %","   .00 %","   .00 %","  7.59 %","  5.00 %","   .00 %","  5.88 %"
"2020-05-28","   .00 %","   .00 %"," 12.50 %"," 26.25 %","   .00 %","   .00 %",""," 14.29 %","  7.14 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.28 %","   .00 %","  5.65 %","  4.35 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %"," 16.67 %","   .74 %","  5.88 %"," 11.11 %","   .00 %","  3.33 %","  5.88 %","   .00 %","  6.67 %","   .00 %","   .98 %","  5.26 %","   .00 %","   .00 %","  5.88 %","   .00 %"," 20.00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","  3.20 %","   .00 %","  2.72 %","   .00 %","  9.09 %","   .00 %","   .00 %","  4.35 %","  9.17 %","  7.14 %","   .76 %","   .00 %","  9.94 %","  1.23 %","   .00 %","  7.98 %","  2.38 %"," ##.## %","  5.56 %"
"2020-05-29"," 33.33 %","   .00 %","   .00 %","  9.35 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","  5.56 %","  5.00 %","   .00 %","  1.48 %","  5.88 %","  7.23 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  7.14 %","  3.23 %","  5.56 %","  3.45 %","   .00 %","   .00 %","   .19 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  2.17 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 58.33 %","   .00 %","   .00 %"," 41.67 %","  5.43 %","   .00 %","  1.93 %","   .00 %","  1.85 %","   .00 %","   .00 %"," 20.83 %"," 23.66 %","  2.22 %","   .61 %","   .00 %"," -3.02 %","  1.22 %","   .00 %"," 16.48 %","   .00 %","   .00 %"," 12.28 %"
"2020-05-30"," 25.00 %","   .00 %"," 22.22 %","  8.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 19.05 %","   .00 %","  2.91 %"," 33.33 %","  7.62 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","  6.67 %","   .00 %","  5.26 %","  3.33 %","   .00 %","   .00 %","   .19 %","  2.38 %","   .00 %","  2.44 %","  5.56 %","   .31 %","   .00 %"," 20.00 %","   .00 %"," 69.23 %","   .00 %","  2.38 %","  2.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","  6.45 %","   .00 %","  4.41 %","   .00 %","  3.55 %","   .00 %","  1.82 %","   .00 %","   .00 %"," 31.03 %","  4.94 %","   .00 %","  1.20 %"," 12.50 %","  1.55 %","  3.01 %","   .00 %"," 10.24 %","  2.33 %","-50.00 %","  7.03 %"
"2020-05-31"," 20.00 %","   .00 %","  9.09 %"," 14.00 %","   .00 %"," 22.22 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -8.00 %","   .00 %","  3.77 %"," 20.83 %","  3.54 %","  1.96 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  5.00 %","   .00 %","   .00 %"," ##.## %","   .77 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .41 %","   .00 %","   .00 %","  2.13 %","  4.55 %"," ##.## %","  2.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 11.76 %","  4.23 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %"," 23.53 %","   .00 %","   .00 %","   .00 %"," -4.08 %","  1.17 %","   .00 %"," 12.61 %","   .00 %","   .00 %","  2.92 %"
"2020-06-01"," 16.67 %","   .00 %","   .00 %","  5.02 %","   .00 %","   .00 %","","  4.17 %","   .00 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","  3.64 %","  3.45 %","  1.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %"," 11.63 %","   .00 %","   .00 %","  5.00 %","   .10 %","   .00 %"," 16.67 %","  2.08 %","   .00 %","   .00 %","  2.27 %","  1.33 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %"," 10.53 %","  8.78 %","   .00 %","  1.69 %","   .00 %","   .89 %","   .00 %","   .00 %","  7.50 %","  7.14 %","   .00 %","   .60 %","   .00 %","   .53 %","   .00 %","   .00 %"," 10.41 %","   .00 %","   .00 %"," 14.89 %"
"2020-06-02","   .00 %","  5.26 %","   .00 %"," 11.37 %","   .00 %","   .00 %",""," 16.00 %","  6.67 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," -4.35 %","   .00 %","  9.21 %","  3.33 %","  2.33 %","  7.69 %"," ##.## %","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.56 %"," 16.67 %","   .00 %"," 19.05 %","  9.68 %","  6.25 %"," 33.33 %","  1.15 %","  2.08 %","   .00 %","  1.19 %","  9.52 %","   .00 %"," 33.33 %"," 14.29 %"," 10.20 %"," 26.09 %","   .00 %","  4.44 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %"," 12.12 %"," 23.81 %","  3.11 %"," 50.00 %","  7.31 %","   .00 %","  2.65 %","   .00 %","   .00 %","  9.30 %"," 14.67 %","   .00 %","   .89 %","   .00 %","  7.41 %","   .00 %","  3.57 %"," 10.32 %","  4.55 %","   .00 %"," 10.49 %"
