"date","Wisconsin/Adams","Wisconsin/Ashland","Wisconsin/Barron","Wisconsin/Bayfield","Wisconsin/Brown","Wisconsin/Buffalo","Wisconsin/Burnett","Wisconsin/Calumet","Wisconsin/Chippewa","Wisconsin/Clark","Wisconsin/Columbia","Wisconsin/Crawford","Wisconsin/Dane","Wisconsin/Dodge","Wisconsin/Door","Wisconsin/Douglas","Wisconsin/Dunn","Wisconsin/Eau Claire","Wisconsin/Florence","Wisconsin/Fond du Lac","Wisconsin/Forest","Wisconsin/Grant","Wisconsin/Green","Wisconsin/Green Lake","Wisconsin/Iowa","Wisconsin/Iron","Wisconsin/Jackson","Wisconsin/Jefferson","Wisconsin/Juneau","Wisconsin/Kenosha","Wisconsin/Kewaunee","Wisconsin/La Crosse","Wisconsin/Lafayette","Wisconsin/Langlade","Wisconsin/Lincoln","Wisconsin/Manitowoc","Wisconsin/Marathon","Wisconsin/Marinette","Wisconsin/Marquette","Wisconsin/Menominee","Wisconsin/Milwaukee","Wisconsin/Monroe","Wisconsin/Oconto","Wisconsin/Oneida","Wisconsin/Outagamie","Wisconsin/Ozaukee","Wisconsin/Pepin","Wisconsin/Pierce","Wisconsin/Polk","Wisconsin/Portage","Wisconsin/Price","Wisconsin/Racine","Wisconsin/Richland","Wisconsin/Rock","Wisconsin/Rusk","Wisconsin/Sauk","Wisconsin/Sawyer","Wisconsin/Shawano","Wisconsin/Sheboygan","Wisconsin/St. Croix","Wisconsin/Taylor","Wisconsin/Trempealeau","Wisconsin/Unassigned","Wisconsin/Vernon","Wisconsin/Vilas","Wisconsin/Walworth","Wisconsin/Washburn","Wisconsin/Washington","Wisconsin/Waukesha","Wisconsin/Waupaca","Wisconsin/Waushara","Wisconsin/Winnebago","Wisconsin/Wood"
"2020-04-23","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 13.33 %","   .00 %","  6.67 %","  5.17 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-24","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  6.67 %","  5.17 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-25","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.54 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","  6.67 %","  5.17 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-26","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  6.67 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.30 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.97 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-28","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.05 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.02 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 20.00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-29","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %"," 36.67 %","   .00 %","   .00 %","   .95 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 15.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.16 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.83 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 20.00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-30","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %"," 36.67 %","   .00 %","   .00 %","   .95 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 15.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.98 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 20.00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.51 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-01","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","   .00 %","","   .00 %","   .00 %"," 36.67 %","   .00 %","   .00 %","  1.86 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 15.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.64 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.67 %"," 20.00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.56 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-02","   .00 %","   .00 %","   .00 %","   .00 %"," 27.33 %","   .00 %","","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .99 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.64 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.67 %"," 20.00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.14 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-03","   .00 %","   .00 %","   .00 %","   .00 %"," 17.33 %","   .00 %","","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .04 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.47 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.80 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-04","   .00 %","   .00 %","   .00 %","   .00 %"," 17.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .04 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.02 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.80 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-05","   .00 %","   .00 %","   .00 %","   .00 %"," 27.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .04 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.63 %","   .00 %","  9.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-06","   .00 %","   .00 %","   .00 %","   .00 %"," 18.44 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.87 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.97 %","   .00 %"," 11.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-07","   .00 %","   .00 %","   .00 %","   .00 %"," 16.26 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.30 %","   .00 %"," 11.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-08","   .00 %","   .00 %","   .00 %","   .00 %"," 17.93 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.30 %","   .00 %"," 11.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-09","   .00 %","   .00 %","   .00 %","   .00 %"," 25.62 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %"," 13.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","  2.91 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-10","   .00 %","   .00 %","   .00 %","   .00 %"," 15.62 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  7.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","  2.91 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-11","   .00 %","   .00 %","   .00 %","   .00 %"," 11.18 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  5.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-12","   .00 %","   .00 %","   .00 %","   .00 %"," 11.58 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-13","   .00 %","   .00 %","   .00 %","   .00 %","  9.91 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-14","   .00 %","   .00 %","   .00 %","   .00 %","  3.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-15","   .00 %","   .00 %","   .00 %","   .00 %","  3.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.05 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-16","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %"," 10.00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-17","   .00 %","   .00 %","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %"," 10.00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-18","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.65 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %"," 10.00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-19","   .00 %","   .00 %","   .00 %","   .00 %","  4.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %","   .00 %","  5.00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-20","   .00 %","   .00 %","   .00 %","   .00 %","  6.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.39 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.26 %","   .00 %","   .00 %","   .00 %","  5.00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-21","   .00 %","   .00 %","   .00 %","   .00 %","  5.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.32 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.67 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %"
