"date","Tennessee/Anderson","Tennessee/Bedford","Tennessee/Benton","Tennessee/Bledsoe","Tennessee/Blount","Tennessee/Bradley","Tennessee/Campbell","Tennessee/Cannon","Tennessee/Carroll","Tennessee/Carter","Tennessee/Cheatham","Tennessee/Chester","Tennessee/Claiborne","Tennessee/Clay","Tennessee/Cocke","Tennessee/Coffee","Tennessee/Crockett","Tennessee/Cumberland","Tennessee/Davidson","Tennessee/DeKalb","Tennessee/Decatur","Tennessee/Dickson","Tennessee/Dyer","Tennessee/Fayette","Tennessee/Fentress","Tennessee/Franklin","Tennessee/Gibson","Tennessee/Giles","Tennessee/Grainger","Tennessee/Greene","Tennessee/Grundy","Tennessee/Hamblen","Tennessee/Hamilton","Tennessee/Hancock","Tennessee/Hardeman","Tennessee/Hardin","Tennessee/Hawkins","Tennessee/Haywood","Tennessee/Henderson","Tennessee/Henry","Tennessee/Hickman","Tennessee/Houston","Tennessee/Humphreys","Tennessee/Jackson","Tennessee/Jefferson","Tennessee/Johnson","Tennessee/Knox","Tennessee/Lake","Tennessee/Lauderdale","Tennessee/Lawrence","Tennessee/Lewis","Tennessee/Lincoln","Tennessee/Loudon","Tennessee/Macon","Tennessee/Madison","Tennessee/Marion","Tennessee/Marshall","Tennessee/Maury","Tennessee/McMinn","Tennessee/McNairy","Tennessee/Meigs","Tennessee/Monroe","Tennessee/Montgomery","Tennessee/Moore","Tennessee/Morgan","Tennessee/Obion","Tennessee/Out of TN","Tennessee/Out-of-state","Tennessee/Overton","Tennessee/Perry","Tennessee/Pickett","Tennessee/Polk","Tennessee/Putnam","Tennessee/Rhea","Tennessee/Roane","Tennessee/Robertson","Tennessee/Rutherford","Tennessee/Scott","Tennessee/Sequatchie","Tennessee/Sevier","Tennessee/Shelby","Tennessee/Smith","Tennessee/Stewart","Tennessee/Sullivan","Tennessee/Sumner","Tennessee/Tipton","Tennessee/Trousdale","Tennessee/Unassigned","Tennessee/Unicoi","Tennessee/Union","Tennessee/Unknown","Tennessee/Van Buren","Tennessee/Warren","Tennessee/Washington","Tennessee/Wayne","Tennessee/Weakley","Tennessee/White","Tennessee/Williamson","Tennessee/Wilson"
"2020-05-18","1","2","1","0","1","1","0","0","0","0","4","0","1","0","0","1","0","4","173","1","0","1","0","4","0","0","1","2","0","0","0","0","10","0","1","1","0","0","0","2","0","0","0","0","0","0","5","0","0","0","0","0","46","9","0","1","1","5","0","0","0","8","7","0","0","0","46","","2","0","1","1","5","3","1","20","37","1","0","1","120","1","0","0","10","2","0","84","0","0","","1","1","0","0","2","1","9","9"
"2020-05-19","0","3","0","0","0","1","0","0","0","0","1","0","0","0","0","2","1","1","108","2","0","0","1","1","3","0","0","0","0","0","1","-1","20","1","0","0","0","0","0","1","0","1","0","2","0","0","5","-1","4","0","0","1","3","3","-1","1","-1","3","2","0","0","2","3","0","5","0","0","","2","0","0","0","46","5","0","4","22","-1","-1","-1","90","4","1","0","19","2","1","0","0","0","","0","0","4","0","1","2","12","11"
"2020-05-20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0"
"2020-05-21","0","5","0","0","1","5","0","2","1","0","4","0","0","0","0","0","0","2","118","0","0","4","0","3","0","1","0","0","0","0","0","0","48","0","1","0","0","0","0","8","0","0","0","0","1","0","8","0","3","1","0","5","13","0","0","1","1","3","-1","0","0","4","1","0","0","1","-47","","0","0","0","0","35","173","0","19","24","0","1","1","97","0","0","3","10","2","1","-17","0","0","","0","0","-2","0","-1","1","-1","6"
"2020-05-22","0","1","0","0","1","1","0","0","0","0","3","0","0","0","0","1","0","1","104","0","0","4","1","2","0","1","1","0","0","1","0","1","43","0","3","0","0","0","0","1","0","0","0","1","0","0","1","3","0","1","1","4","20","4","1","0","1","4","0","0","0","2","1","0","0","1","0","","0","0","0","0","29","5","1","18","20","0","0","1","94","0","0","1","14","14","5","8","0","0","","0","0","0","0","0","0","9","-1"
"2020-05-23","2","1","0","0","3","1","0","1","1","0","3","0","0","0","0","1","0","10","69","1","0","0","2","4","0","0","1","0","0","1","0","0","43","0","1","1","0","0","0","0","2","0","0","2","0","0","4","2","0","1","0","0","1","0","1","1","0","0","9","0","3","0","16","0","0","3","0","","2","0","1","0","9","1","3","25","27","0","0","2","98","0","0","0","17","3","0","0","0","0","","0","3","4","0","0","2","3","0"
"2020-05-24","0","1","0","0","1","2","0","1","0","0","1","0","0","1","0","0","1","2","53","0","0","0","0","3","1","1","0","0","0","0","0","1","41","0","1","0","0","0","0","0","0","0","0","1","0","0","5","1","0","0","0","0","1","3","1","0","0","0","1","0","0","0","6","0","0","0","0","","0","0","0","0","18","1","2","11","21","0","0","0","111","1","1","0","2","0","3","0","0","0","","0","0","1","0","0","3","9","12"
"2020-05-25","0","4","0","1","0","5","0","0","0","0","6","0","0","-1","0","1","1","0","114","1","0","3","0","0","1","0","-1","0","0","-1","1","0","49","0","-1","0","0","0","1","0","-1","0","1","0","0","0","5","1","5","0","0","-1","4","1","8","0","1","1","1","0","0","-1","8","0","0","0","0","","1","0","0","0","3","2","0","18","31","0","1","0","115","0","0","0","16","1","-1","0","0","0","","0","2","0","0","0","0","10","8"
"2020-05-26","1","0","0","0","2","1","0","0","0","0","2","0","0","0","0","0","0","2","84","1","0","2","0","1","1","2","1","0","0","0","0","0","41","0","1","0","0","0","0","0","0","0","0","0","1","0","9","3","0","0","0","0","0","7","1","1","0","1","0","0","0","2","3","0","0","3","0","","2","0","0","0","30","0","0","25","34","0","1","3","65","0","0","1","11","0","0","0","0","0","","0","0","2","0","0","0","5","8"
"2020-05-27","0","1","0","0","5","6","0","0","0","0","2","1","0","0","0","0","0","0","110","2","0","1","1","2","0","1","-1","0","0","1","0","4","28","0","3","0","0","1","1","1","1","1","0","0","0","0","11","0","0","0","0","0","1","11","0","0","0","1","1","0","0","1","7","0","0","1","0","","2","0","0","1","18","0","1","12","27","0","1","0","99","0","1","-2","5","1","0","0","0","0","","0","1","0","0","0","1","5","11"
"2020-05-28","-1","4","0","0","0","3","0","0","0","0","4","-1","1","0","0","2","0","0","68","0","0","3","1","0","0","0","1","0","0","0","0","0","49","0","2","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","5","1","1","1","0","0","0","1","2","3","0","0","0","40","","1","3","0","0","33","1","0","15","26","0","2","1","103","0","1","0","9","2","1","-8","1","0","","0","0","0","0","0","2","1","5"
"2020-05-29","0","9","0","0","0","5","0","0","0","0","0","0","0","1","0","2","0","0","74","0","0","0","0","2","0","2","1","0","0","1","0","4","34","0","1","1","1","0","1","0","0","0","0","0","0","0","9","0","0","5","0","0","5","6","0","1","1","7","0","0","0","0","1","0","0","2","0","","0","1","0","0","4","11","0","8","46","1","0","4","105","2","0","0","6","7","0","0","0","0","","0","1","0","0","0","1","9","2"
"2020-05-30","1","0","0","-1","2","9","1","4","0","0","5","0","0","0","0","3","0","1","72","0","0","-1","0","3","0","2","1","0","2","1","-1","2","41","0","1","3","1","1","0","0","1","0","0","0","0","0","9","1","0","2","0","0","1","6","0","1","0","1","5","0","0","1","7","0","0","0","39","","0","4","0","1","14","1","0","16","34","0","0","1","120","2","0","0","23","5","-1","25","0","0","","0","0","0","1","0","2","10","18"
"2020-05-31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0"
"2020-06-01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0"
"2020-06-02","1","12","0","2","2","35","0","10","1","0","11","0","3","1","1","1","0","6","283","3","0","7","5","6","0","1","-1","0","3","2","0","7","116","0","6","3","2","1","0","1","0","0","2","2","0","0","35","351","3","1","0","3","11","21","0","2","1","13","2","3","1","4","8","1","0","10","8","","6","2","0","2","28","4","0","46","82","0","4","9","370","2","2","0","32","13","4","69","45","1","","0","3","0","0","0","1","15","23"
"2020-06-03","0","0","0","1","0","4","0","1","0","0","1","0","0","0","0","0","0","1","106","-2","0","2","2","4","0","0","1","0","0","0","0","0","25","0","-1","4","-1","1","0","0","0","0","0","0","0","3","26","70","0","1","0","1","3","1","-2","0","1","3","1","0","0","3","6","1","0","3","0","","0","1","0","0","12","0","0","5","43","0","0","4","115","1","0","0","18","4","-2","0","-1","-1","","0","0","0","0","0","0","10","12"
"2020-06-04","1","2","0","0","0","5","0","0","0","0","0","0","0","0","0","4","0","1","87","0","0","2","0","11","0","0","0","1","2","0","0","-1","29","0","1","0","0","0","0","1","0","0","0","0","1","0","-1","0","0","0","0","0","4","8","0","2","0","2","2","0","0","2","3","0","0","2","0","","0","0","0","1","5","3","0","7","22","0","1","3","118","-1","0","0","7","2","0","0","0","0","","0","0","0","0","0","-1","12","7"
"2020-06-05","0","5","0","3","0","8","0","0","0","0","5","0","0","0","0","3","0","0","122","1","0","1","2","8","0","0","0","1","2","0","1","2","28","0","2","0","0","1","0","0","1","0","1","0","0","0","10","0","1","2","0","1","4","5","0","0","1","1","0","0","0","3","1","0","1","3","0","","1","0","0","0","1","0","1","19","55","1","0","3","123","0","1","0","13","6","0","0","1","0","","0","1","1","0","0","1","6","10"
"2020-06-06","3","12","1","1","0","10","0","0","0","0","1","0","0","0","0","0","0","4","104","0","1","3","1","8","0","0","0","3","1","0","0","1","21","0","4","1","0","0","0","0","3","0","0","0","0","1","16","0","0","1","0","2","3","6","1","1","2","7","4","4","0","1","0","0","0","4","0","","1","0","1","2","4","1","2","3","45","0","0","9","143","0","1","2","16","8","0","0","3","0","","0","1","10","0","0","4","11","10"
"2020-06-07","2","11","0","0","1","15","0","0","0","0","2","0","2","0","0","0","0","1","59","0","2","1","1","0","0","0","0","1","0","0","0","0","15","1","3","8","0","2","0","0","0","0","0","0","0","1","8","0","0","2","1","0","0","1","4","0","0","0","0","4","0","0","7","0","1","4","0","","1","0","0","0","23","0","2","8","36","1","0","1","48","0","0","0","8","4","0","0","0","0","","0","0","0","0","0","3","15","6"
"2020-06-08","1","7","0","0","0","20","0","2","0","0","1","0","0","1","0","1","0","0","146","1","0","0","6","3","0","0","1","0","0","0","0","13","14","0","0","0","0","0","0","0","0","0","1","0","0","1","12","0","0","2","0","0","2","3","1","0","0","1","3","1","0","1","7","0","0","0","0","","0","0","0","2","0","3","0","14","43","0","1","19","145","1","0","0","12","1","3","0","0","0","","0","3","0","0","0","2","9","2"
"2020-06-09","2","9","0","-3","2","14","0","0","0","0","2","0","0","0","1","2","0","1","178","1","-2","2","3","4","1","1","0","1","0","0","0","4","80","-1","1","-1","0","-1","1","1","-2","1","1","0","2","0","10","-105","0","1","0","1","1","4","2","0","1","8","6","-1","0","-1","9","0","0","-3","31","","0","0","0","1","17","-2","2","13","46","-1","0","29","120","0","-1","4","24","7","0","9","0","1","","0","1","0","0","0","2","18","11"
"2020-06-10","4","5","0","2","0","5","0","0","1","0","3","0","1","0","0","3","0","1","65","0","8","1","1","3","0","0","0","0","0","0","0","1","34","0","1","1","0","0","0","0","0","0","0","0","0","1","9","0","0","7","0","1","3","1","2","1","3","4","0","1","0","0","0","0","0","0","0","","1","0","0","0","2","1","0","4","32","1","0","20","79","0","0","1","22","1","0","0","0","0","","0","0","1","0","0","0","6","11"
"2020-06-11","1","26","0","1","1","3","0","0","0","0","2","0","0","0","1","1","0","2","100","0","0","1","2","1","0","0","0","0","0","0","0","2","54","0","1","-1","0","0","1","1","0","0","-1","0","5","1","11","-42","0","4","1","2","0","5","-1","1","-1","11","2","1","1","0","2","0","-1","0","0","","0","0","0","0","1","0","0","10","20","0","0","6","161","0","0","0","16","3","2","-22","0","1","","0","0","1","0","1","-1","8","2"
"2020-06-12","4","4","0","0","7","25","4","0","5","1","1","0","0","0","3","4","2","1","89","0","0","2","9","4","1","4","4","2","2","1","0","10","223","0","1","0","0","1","0","0","1","0","1","0","6","0","14","3","1","5","0","6","14","0","0","1","1","8","1","1","1","10","7","0","0","3","0","","1","1","0","4","16","2","10","3","33","0","0","22","86","2","0","3","10","6","59","0","0","1","","0","0","0","0","1","2","8","10"
"2020-06-13","1","3","0","0","0","6","2","0","1","0","1","0","0","1","0","2","0","1","56","0","0","2","4","2","0","3","0","1","1","0","0","0","103","0","0","1","0","0","1","0","0","1","0","1","1","0","14","0","0","3","0","2","8","-1","0","1","0","2","3","1","0","1","5","0","1","0","6","","0","2","0","1","0","6","0","12","22","0","1","23","86","1","0","0","16","4","0","4","1","1","","0","0","2","0","2","0","5","1"
"2020-06-14","0","0","0","0","0","9","0","0","1","0","0","0","0","1","0","0","0","0","247","0","0","2","5","3","0","0","0","0","0","0","1","0","92","0","2","2","0","1","0","1","0","0","0","0","2","0","14","0","2","4","1","3","2","14","2","0","1","3","0","0","0","0","8","0","0","5","0","","0","0","0","0","13","4","0","24","44","0","0","4","236","0","2","0","13","9","0","0","0","0","","0","1","0","0","0","2","11","3"
"2020-06-15","0","0","0","0","2","7","0","0","0","0","2","0","0","0","0","0","0","2","136","0","0","3","8","5","0","1","1","1","1","0","3","0","103","0","3","4","0","0","1","0","1","0","0","0","0","1","7","0","2","1","0","0","1","3","0","0","0","11","3","4","0","0","7","0","1","2","0","","1","0","0","0","9","7","0","16","56","0","0","15","181","1","0","0","17","10","0","0","0","0","","1","0","0","0","0","0","17","3"
"2020-06-16","5","13","0","0","4","14","1","0","0","2","3","0","0","0","1","2","1","4","198","0","0","0","7","6","1","0","0","-1","2","2","0","13","105","0","5","3","1","0","0","0","0","0","0","0","1","0","9","-2","3","5","-1","0","11","2","-1","0","2","8","1","0","1","5","2","0","1","4","0","","0","1","0","0","3","0","-1","8","45","0","0","37","150","2","0","0","7","5","2","0","-1","1","","0","2","1","0","2","1","20","19"
"2020-06-17","1","11","0","0","5","1","0","0","0","0","1","2","0","0","0","1","0","0","66","0","0","2","10","3","0","1","0","1","0","0","1","4","45","0","1","4","2","2","0","0","0","0","0","0","2","0","4","0","3","2","0","1","4","0","5","0","1","6","1","2","-1","2","0","0","0","0","0","","0","0","0","3","-1","4","0","1","31","0","1","12","79","0","0","1","7","9","0","0","0","0","","0","0","2","0","3","1","7","7"
"2020-06-18","3","1","0","0","3","2","1","0","0","1","2","0","1","0","0","0","2","1","171","0","1","0","6","3","0","0","1","1","0","1","0","-1","75","0","0","2","0","0","0","0","0","0","0","1","3","1","21","0","0","4","0","0","7","7","0","0","1","21","1","2","1","4","15","0","1","1","0","","0","0","0","0","18","0","0","12","37","1","0","45","107","3","1","0","11","7","4","0","0","0","","0","1","6","0","1","1","12","21"
"2020-06-19","5","12","0","0","1","9","0","0","0","4","3","0","0","2","0","2","4","-1","249","0","0","5","19","4","0","1","4","0","3","-1","2","5","44","1","26","5","1","1","0","1","1","0","0","0","8","0","15","0","0","2","0","0","5","1","2","-1","-1","7","1","3","0","11","7","0","0","3","103","","2","0","0","0","13","4","2","33","102","0","-1","45","333","2","0","1","25","10","0","52","0","0","","0","0","2","0","3","1","25","15"
"2020-06-20","0","12","0","-1","8","14","0","-11","0","1","0","0","0","0","2","0","0","0","69","1","0","0","4","0","0","0","1","0","0","0","7","13","50","1","1","2","0","1","1","0","1","0","0","0","2","0","29","0","0","3","0","1","4","2","2","1","2","13","0","0","0","-1","5","0","0","0","-3","","1","0","0","0","12","6","0","-2","29","-1","0","24","114","1","0","0","10","3","2","-30","0","0","","0","-3","0","0","2","1","8","15"
"2020-06-21","0","2","0","0","0","10","0","0","0","2","1","0","0","0","0","0","0","5","97","1","0","2","13","2","0","2","2","0","0","0","0","8","24","0","2","4","1","4","1","0","0","0","0","0","0","0","18","0","1","0","0","0","2","3","1","1","0","2","1","2","1","1","16","0","0","0","87","","1","0","0","0","8","3","0","4","41","0","2","9","179","1","0","0","16","8","0","32","0","1","","0","1","1","0","1","1","7","21"
"2020-06-22","1","2","0","0","3","11","0","0","0","0","2","0","0","0","2","0","0","3","48","-1","0","-1","6","8","0","2","0","0","0","1","2","4","29","0","2","12","1","3","1","0","0","0","0","1","3","0","37","0","3","0","0","0","2","1","3","0","0","4","2","2","0","1","1","0","0","0","-18","","1","0","1","4","10","-1","0","3","40","0","0","2","148","0","0","1","15","1","0","19","1","0","","0","0","1","1","1","0","11","9"
"2020-06-23","3","4","0","0","9","44","1","0","0","2","8","2","2","1","0","0","1","3","151","1","0","4","10","10","0","0","3","14","0","0","3","13","17","0","0","2","2","6","3","1","1","0","0","0","0","0","23","0","7","14","0","0","5","7","6","3","2","17","8","3","0","1","7","0","0","2","-95","","1","0","0","0","3","1","1","7","50","0","0","42","204","1","2","2","16","2","2","28","0","-1","","1","5","4","2","1","1","20","24"
"2020-06-24","1","9","1","3","3","13","0","0","0","2","2","0","0","-2","1","3","2","4","195","1","1","0","7","11","0","0","0","4","0","2","4","22","56","0","3","5","0","3","1","0","1","0","0","0","9","1","24","1","2","2","0","2","4","5","-1","1","1","7","9","2","0","5","15","0","0","1","67","","1","0","0","0","-1","1","6","7","61","0","0","25","222","2","0","2","19","6","1","18","0","0","","0","7","2","2","0","0","27","9"
"2020-06-25","2","6","3","0","8","15","1","0","0","8","10","0","1","0","4","0","0","3","196","0","1","1","0","5","0","0","3","1","0","8","3","6","9","0","9","4","1","2","1","0","1","0","0","0","7","1","43","0","2","4","0","0","1","6","5","2","0","11","2","1","0","1","6","0","0","1","7","","1","0","1","0","31","1","1","7","55","0","0","27","153","5","0","0","29","9","2","-5","0","1","","0","1","3","2","1","3","34","25"
"2020-06-26","8","12","0","0","2","9","1","2","0","6","3","0","0","1","6","1","-1","4","289","3","0","5","3","4","0","1","1","2","2","2","1","8","79","0","4","2","3","0","1","1","2","0","1","0","5","2","41","1","1","3","0","1","0","39","4","0","5","8","7","2","1","0","21","0","1","4","160","","4","0","0","0","20","1","0","13","71","0","0","20","345","4","0","2","36","4","2","36","0","1","","0","3","6","0","3","2","38","25"
"2020-06-27","1","19","0","0","4","14","2","0","2","1","4","3","2","0","6","0","1","0","128","0","1","3","8","11","1","3","6","0","1","6","0","11","57","0","3","7","-1","3","3","2","0","0","1","0","6","4","54","0","12","9","0","0","4","13","18","1","6","9","2","2","0","2","4","1","0","8","-5","","1","1","0","2","9","3","1","9","25","0","0","13","151","5","0","4","22","9","3","-56","0","0","","0","5","3","3","1","1","33","17"
"2020-06-28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0"
"2020-06-29","7","20","0","0","6","49","0","1","1","3","1","2","3","1","3","2","2","6","341","3","1","9","14","19","1","0","7","5","4","7","0","23","112","0","11","0","4","5","0","2","1","2","0","1","8","1","69","0","12","3","0","1","6","68","5","4","7","6","9","4","0","0","26","0","0","6","143","","4","1","0","3","38","4","0","17","88","0","0","39","532","12","1","4","53","12","6","139","0","1","","1","3","7","1","7","2","56","37"
"2020-06-30","5","11","0","1","11","57","5","1","0","2","7","2","1","2","7","3","1","3","221","2","2","7","8","10","0","2","3","0","3","4","-1","16","33","0","12","4","2","4","1","0","0","0","2","3","3","1","20","-1","8","8","1","3","7","33","14","3","4","5","-2","2","0","14","15","1","1","1","43","","1","1","0","0","10","3","1","8","78","0","0","20","357","11","1","2","46","2","3","-16","1","0","","0","4","3","2","4","0","12","17"
"2020-07-01","2","7","0","1","15","30","3","4","0","2","12","0","3","0","12","1","0","5","532","2","0","5","11","19","1","5","6","0","2","0","0","43","66","0","5","7","0","3","3","0","2","0","1","0","5","1","15","0","1","9","1","3","4","15","8","3","2","10","6","4","0","3","14","1","0","4","92","","1","1","0","0","22","3","2","16","120","1","4","49","316","6","0","2","52","4","4","56","0","1","","0","3","3","0","1","1","77","50"
"2020-07-02","1","0","0","0","17","24","2","3","1","0","6","3","4","0","6","6","1","1","356","3","0","14","7","9","1","2","4","5","2","1","0","33","45","0","10","3","4","7","4","0","1","1","3","0","14","1","40","0","16","10","0","-1","6","12","9","0","1","14","2","2","0","1","20","2","0","8","-35","","1","-1","0","0","9","2","4","9","85","0","1","76","421","7","0","10","38","9","1","91","1","2","","0","4","0","3","1","1","58","30"
"2020-07-03","11","25","1","0","7","58","3","2","4","0","5","4","9","0","14","2","2","4","325","3","1","7","8","9","3","0","11","1","1","9","1","18","88","0","11","1","2","11","5","3","7","1","1","0","4","1","64","1","3","9","-1","3","6","15","16","4","7","15","9","4","1","1","21","2","1","7","56","","1","2","0","3","39","2","9","14","121","3","4","35","380","8","2","7","52","13","4","65","0","1","","1","3","8","2","1","5","78","32"
"2020-07-04","18","14","0","1","6","12","4","0","4","1","0","4","3","0","1","0","1","2","276","6","0","5","8","2","0","2","7","2","2","6","0","3","51","1","4","5","-1","-1","1","-1","0","1","0","0","2","5","56","0","4","5","0","2","3","16","11","-1","8","16","5","1","-1","1","15","0","0","-1","99","","2","1","0","1","29","2","2","11","65","-1","5","22","415","5","0","8","34","4","2","54","0","2","","0","1","7","0","0","0","42","19"
"2020-07-05","8","11","0","1","9","33","0","1","-1","2","5","0","1","1","3","2","3","1","363","1","0","3","3","5","0","3","1","2","0","2","3","23","65","2","14","-1","1","1","1","0","0","0","1","1","9","0","29","1","2","6","0","1","7","13","8","3","2","12","5","4","0","2","5","0","2","0","21","","1","0","0","0","1","8","1","8","68","0","4","14","233","4","0","1","17","8","2","0","0","0","","0","3","16","4","1","0","45","31"
"2020-07-06","2","0","0","1","2","38","3","0","1","6","2","1","3","1","0","1","2","2","116","1","0","3","3","6","1","1","0","2","-1","11","-1","3","23","0","9","1","5","1","2","1","0","0","1","2","1","0","38","2","6","1","0","1","1","22","6","1","1","3","2","3","0","1","13","1","0","1","13","","1","0","0","1","23","-1","0","5","53","0","-1","26","143","2","0","4","26","4","0","0","0","1","","-1","2","9","2","0","3","27","22"
"2020-07-07","-1","14","0","2","33","28","3","0","1","5","4","2","5","1","11","5","0","5","394","2","0","7","7","5","1","2","4","8","6","3","2","31","63","2","5","6","2","3","0","0","8","0","6","1","10","1","100","0","3","8","0","3","5","13","13","5","6","22","4","0","0","-1","20","2","1","4","-103","","2","1","0","0","13","4","2","16","71","1","1","27","240","2","1","20","34","4","5","96","0","0","","0","3","8","1","2","3","80","36"
"2020-07-08","23","5","0","1","10","101","8","4","0","5","7","11","6","-1","11","7","4","5","635","0","2","12","9","16","1","11","14","7","1","5","2","23","140","1","17","4","2","12","8","2","7","1","0","3","1","-1","83","2","10","20","1","10","9","11","21","8","3","27","12","8","2","1","33","2","1","0","135","","2","0","0","2","7","4","7","20","123","3","0","0","373","12","1","18","57","9","0","99","1","0","","0","19","15","1","1","1","95","61"
"2020-07-09","12","6","2","1","8","15","3","4","2","2","9","5","2","0","10","2","4","3","315","6","4","12","4","2","0","3","11","3","2","1","0","25","81","1","7","1","13","3","6","1","3","3","3","8","9","0","79","1","8","10","3","2","6","35","1","3","3","14","2","7","1","5","38","0","0","1","26","","1","0","1","3","63","1","4","7","92","1","1","6","293","3","1","19","75","12","2","7","0","1","","0","6","15","9","2","3","76","39"
"2020-07-10","11","3","0","2","26","36","2","1","1","10","12","6","7","0","4","3","1","4","386","6","0","8","6","11","2","6","8","9","5","15","0","25","108","1","19","5","4","2","3","2","3","1","1","5","7","1","35","-1","3","25","0","4","12","22","7","1","4","11","13","9","2","6","54","0","1","0","141","","2","2","0","4","13","9","5","19","102","4","2","21","271","9","1","11","72","18","1","99","0","2","","2","14","23","11","0","1","79","31"
"2020-07-11","6","25","0","2","34","34","2","3","0","16","5","4","0","2","6","4","3","13","227","3","-1","7","11","11","-1","6","11","14","1","13","0","25","109","0","11","0","3","5","6","1","2","0","0","1","18","1","85","1","5","5","1","2","12","29","5","3","7","23","6","1","1","3","20","4","1","1","-13","","2","0","0","0","9","12","1","23","97","0","4","31","310","2","-1","21","23","4","2","-26","3","3","","0","3","26","5","1","4","38","18"
"2020-07-12","5","1","0","0","-1","13","1","1","0","2","6","6","0","0","2","2","2","8","147","0","2","17","1","2","1","0","4","2","0","0","0","2","59","1","7","3","5","3","3","2","2","0","8","0","5","0","29","-1","2","7","0","1","-4","6","11","1","3","8","8","6","0","0","46","0","1","5","32","","1","1","0","0","8","28","4","24","77","2","0","-3","171","10","0","11","48","2","2","-20","-1","-1","","0","4","1","1","4","1","55","39"
"2020-07-13","11","6","1","2","9","38","2","8","5","3","12","12","8","3","8","9","11","8","667","14","6","7","10","10","2","6","22","17","3","6","2","34","171","0","26","12","4","20","9","1","7","3","1","3","6","3","97","0","11","11","1","8","3","43","21","6","5","37","9","10","2","1","46","2","2","3","244","","6","5","1","2","62","7","3","25","153","1","3","12","569","25","1","27","95","19","0","187","2","4","","0","32","14","7","5","7","176","74"
"2020-07-14","8","5","1","3","10","51","3","2","1","12","14","2","4","4","6","3","6","-1","229","1","4","13","8","13","0","2","14","9","0","6","0","6","113","0","12","2","5","9","7","2","2","1","4","2","3","0","98","0","11","9","0","11","3","6","11","-1","9","14","14","9","0","0","26","0","0","4","77","","1","1","0","0","10","12","6","11","84","1","1","18","284","2","5","29","63","10","3","-26","1","1","","2","5","17","3","2","1","51","14"
"2020-07-15","17","11","7","0","23","35","2","5","5","8","10","8","6","1","23","7","4","13","345","19","5","13","16","11","6","3","20","12","6","10","1","37","73","3","24","12","3","5","24","1","4","1","1","10","23","-1","100","2","14","3","1","5","19","18","14","4","9","16","6","12","0","6","56","3","3","13","38","","6","1","0","4","17","0","6","26","105","1","1","36","444","15","2","13","86","13","3","4","0","2","","3","19","28","4","6","22","129","63"
"2020-07-16","16","8","2","2","35","18","2","1","6","13","21","8","5","3","5","6","9","3","432","9","5","15","11","20","1","9","22","20","2","14","3","20","119","9","23","17","14","17","18","3","11","0","2","3","8","3","76","0","11","10","0","15","15","10","19","9","9","28","13","8","3","3","68","2","1","11","77","","2","2","1","2","28","8","5","74","170","1","0","32","433","3","1","15","75","23","12","2","2","1","","0","6","15","5","7","1","98","74"
"2020-07-17","13","14","0","2","72","51","8","2","2","6","8","8","13","1","16","2","6","3","360","9","1","20","15","9","2","5","17","5","2","6","0","36","154","1","8","14","7","2","7","0","4","2","3","2","14","0","145","1","9","8","2","0","14","16","24","4","4","23","25","2","2","3","91","0","0","0","38","","1","0","1","1","9","8","7","-8","128","1","6","42","308","7","1","27","80","17","11","88","4","8","","0","19","22","6","5","0","92","45"
"2020-07-18","12","5","0","1","21","12","5","1","2","15","18","3","6","1","6","12","3","5","369","1","3","27","6","21","2","5","20","9","2","3","1","36","150","0","19","9","7","5","14","0","6","2","2","5","15","0","60","0","6","8","0","6","12","3","27","4","1","26","3","5","2","8","68","0","2","9","85","","1","2","0","0","59","3","6","29","155","1","1","25","592","0","1","40","82","12","4","30","-1","1","","0","7","21","2","0","6","140","96"
