"date","Indiana/Adams","Indiana/Allen","Indiana/Bartholomew","Indiana/Benton","Indiana/Blackford","Indiana/Boone","Indiana/Brown","Indiana/Carroll","Indiana/Cass","Indiana/Clark","Indiana/Clay","Indiana/Clinton","Indiana/Crawford","Indiana/Daviess","Indiana/DeKalb","Indiana/Dearborn","Indiana/Decatur","Indiana/Delaware","Indiana/Dubois","Indiana/Elkhart","Indiana/Fayette","Indiana/Floyd","Indiana/Fountain","Indiana/Franklin","Indiana/Fulton","Indiana/Gibson","Indiana/Grant","Indiana/Greene","Indiana/Hamilton","Indiana/Hancock","Indiana/Harrison","Indiana/Hendricks","Indiana/Henry","Indiana/Howard","Indiana/Huntington","Indiana/Jackson","Indiana/Jasper","Indiana/Jay","Indiana/Jefferson","Indiana/Jennings","Indiana/Johnson","Indiana/Knox","Indiana/Kosciusko","Indiana/LaGrange","Indiana/LaPorte","Indiana/Lake","Indiana/Lawrence","Indiana/Madison","Indiana/Marion","Indiana/Marshall","Indiana/Martin","Indiana/Miami","Indiana/Monroe","Indiana/Montgomery","Indiana/Morgan","Indiana/Newton","Indiana/Noble","Indiana/Ohio","Indiana/Orange","Indiana/Owen","Indiana/Parke","Indiana/Perry","Indiana/Pike","Indiana/Porter","Indiana/Posey","Indiana/Pulaski","Indiana/Putnam","Indiana/Randolph","Indiana/Ripley","Indiana/Rush","Indiana/Scott","Indiana/Shelby","Indiana/Spencer","Indiana/St. Joseph","Indiana/Starke","Indiana/Steuben","Indiana/Sullivan","Indiana/Switzerland","Indiana/Tippecanoe","Indiana/Tipton","Indiana/Unassigned","Indiana/Union","Indiana/Vanderburgh","Indiana/Vermillion","Indiana/Vigo","Indiana/Wabash","Indiana/Warren","Indiana/Warrick","Indiana/Washington","Indiana/Wayne","Indiana/Wells","Indiana/White","Indiana/Whitley"
"2020-05-23","1","65","33","0","1","35","1","2","6","38","1","1","0","16","1","21","31","27","2","27","4","38","2","8","1","2","20","23","91","27","21","65","6","17","2","1","1","0","1","4","102","0","1","2","21","167","22","58","531","1","0","1","10","14","24","10","20","0","22","1","0","0","0","21","0","0","7","3","6","2","3","21","1","34","3","2","1","0","3","1","152","0","2","0","7","2","1","26","1","5","0","8","2"
"2020-05-24","1","65","33","0","1","35","1","2","6","38","1","1","0","16","1","21","31","33","2","27","4","38","2","8","1","2","20","23","91","27","21","65","6","17","2","1","1","0","1","4","104","0","1","2","21","167","22","58","533","1","0","1","10","16","24","10","20","0","22","1","0","0","0","21","0","0","7","3","6","2","3","21","1","34","3","2","1","0","3","1","152","0","2","0","7","2","1","26","1","5","0","8","2"
"2020-05-25","1","66","33","0","1","35","1","2","6","38","1","1","0","16","1","21","31","34","2","27","4","38","2","8","1","2","20","23","92","27","21","67","7","18","2","1","1","0","1","4","104","0","1","2","21","167","22","58","533","1","0","1","10","17","24","10","20","0","22","1","0","0","0","21","0","0","7","3","6","2","3","21","1","34","3","2","1","0","3","1","152","0","2","0","7","2","1","26","1","5","0","8","2"
"2020-05-26","1","66","33","0","1","35","1","2","6","38","1","1","0","16","1","21","31","35","2","28","4","38","2","8","1","2","21","24","92","27","21","67","9","19","2","1","1","0","1","4","104","0","1","2","22","168","23","58","539","1","0","1","11","17","24","10","21","0","22","1","0","0","0","21","0","0","7","3","6","2","3","21","1","34","3","2","1","0","3","1","154","0","2","0","7","2","1","26","1","5","0","8","2"
"2020-05-27","1","66","34","0","2","35","1","2","7","41","1","1","0","16","1","21","31","36","2","28","4","39","2","8","1","2","21","24","91","27","21","67","9","20","2","1","1","0","1","4","104","0","1","2","23","170","23","59","546","1","0","1","11","17","24","10","21","0","22","1","0","0","0","21","0","0","7","3","6","2","3","21","1","34","3","2","1","0","3","1","159","0","2","0","7","2","1","28","1","5","0","8","2"
"2020-05-28","1","66","34","0","2","35","1","3","7","41","1","1","0","16","1","21","31","36","3","28","7","39","2","8","1","2","21","24","92","27","21","68","10","24","2","1","1","0","1","4","106","0","1","2","22","175","23","59","558","1","0","1","12","17","24","10","21","0","22","1","0","0","0","22","0","0","7","3","6","2","3","22","1","34","3","2","1","0","3","1","161","0","2","0","8","2","1","28","1","6","0","8","3"
"2020-05-29","1","68","34","0","2","35","1","2","7","41","1","1","0","16","1","21","31","36","3","28","7","39","2","8","1","2","21","24","93","28","21","71","10","26","2","1","1","0","1","4","108","0","1","2","23","185","23","59","571","1","0","1","12","17","24","10","21","0","22","1","0","0","0","27","0","0","7","3","6","2","3","22","1","34","3","2","1","0","3","1","164","0","2","0","8","2","1","28","1","6","0","8","3"
"2020-05-30","1","69","34","0","2","35","1","2","7","41","1","1","0","16","1","21","31","36","3","28","7","39","2","8","1","2","22","24","93","27","22","71","11","28","2","1","1","0","1","4","108","0","1","2","23","186","24","59","576","1","0","1","12","17","24","10","21","0","22","1","0","0","0","28","0","0","7","3","6","2","3","22","1","34","3","2","1","0","3","1","167","0","2","0","8","2","1","28","1","5","0","8","3"
"2020-05-31","1","69","35","0","2","35","1","2","7","41","1","1","0","16","1","21","31","37","3","28","7","39","2","8","1","2","22","24","93","27","22","71","11","28","2","1","1","0","1","4","108","0","1","2","23","190","24","59","578","2","0","1","12","17","24","10","21","0","22","1","0","0","0","28","0","0","7","3","6","2","3","22","1","34","3","2","1","0","3","1","167","0","2","0","8","2","1","28","1","5","0","8","3"
"2020-06-01","1","69","35","0","2","35","1","2","7","41","1","1","0","16","1","21","31","39","3","28","7","39","2","8","1","2","23","25","93","27","22","71","11","28","2","1","1","0","1","4","109","0","1","2","24","190","24","59","581","2","0","1","12","17","24","10","21","0","22","1","0","0","0","28","0","0","7","3","6","2","3","22","1","34","3","2","1","0","3","1","167","0","2","0","8","2","1","28","1","5","0","8","3"
"2020-06-02","1","70","38","0","2","35","1","3","7","41","2","1","0","16","1","21","31","40","3","28","7","40","2","8","1","2","23","25","93","28","22","73","12","34","2","2","1","0","1","4","110","0","1","2","24","200","24","61","592","2","0","1","12","16","24","10","21","0","22","1","0","0","0","29","0","0","7","3","6","3","3","22","1","34","3","2","1","0","4","1","175","0","2","0","8","2","1","28","1","5","0","9","3"
"2020-06-03","1","71","38","0","2","35","1","3","7","41","2","1","0","16","1","21","31","40","3","29","7","40","2","8","1","2","23","25","94","28","22","74","12","34","2","2","1","0","1","4","110","0","1","2","24","202","24","61","594","2","0","1","12","17","24","10","21","0","22","1","0","0","0","29","0","0","7","3","6","3","3","22","1","35","3","2","1","0","4","1","175","0","2","0","8","2","1","28","1","5","0","9","3"
"2020-06-04","1","71","39","0","2","35","1","3","7","41","3","1","0","16","1","22","31","40","3","28","7","40","2","8","1","2","23","25","94","27","22","76","12","36","2","2","1","0","1","4","112","0","2","2","24","203","24","61","598","2","0","1","12","18","26","10","21","0","22","1","0","0","0","30","0","0","7","3","6","3","3","22","1","36","3","2","1","0","4","1","179","0","2","0","8","2","1","29","1","6","0","9","3"
"2020-06-05","1","71","39","0","2","36","1","2","9","42","3","1","0","16","1","22","32","41","3","28","7","41","2","8","1","2","23","26","94","27","22","78","12","36","2","2","1","0","1","4","113","0","2","2","24","207","24","61","604","2","0","1","13","17","26","10","21","0","22","1","0","0","0","33","0","0","7","3","6","3","3","22","1","38","3","2","1","0","4","1","180","0","3","0","8","2","1","29","1","6","0","9","3"
"2020-06-06","1","72","40","0","2","36","1","2","9","42","3","1","0","16","1","22","32","41","3","29","7","41","2","8","1","2","23","27","94","27","22","79","12","37","2","2","1","0","1","4","114","0","2","2","24","210","24","61","616","2","0","1","15","18","28","10","21","0","23","1","0","1","0","33","0","1","7","3","6","3","3","22","1","39","3","2","1","0","4","1","182","0","4","0","8","2","1","29","1","6","0","9","3"
"2020-06-07","1","74","40","0","2","36","1","2","9","42","3","1","0","16","1","22","32","41","4","29","7","41","2","8","1","2","23","27","94","27","22","79","12","37","2","2","1","0","1","4","114","0","2","2","24","211","24","61","621","2","0","1","15","18","28","10","22","0","23","1","0","1","0","33","0","1","7","3","6","3","3","22","1","39","3","2","1","0","5","1","182","0","4","0","8","2","1","29","1","6","0","9","3"
"2020-06-08","1","77","40","0","2","36","1","2","9","42","3","1","0","16","1","22","32","41","4","29","7","41","2","8","1","2","23","28","94","27","22","79","12","38","2","2","1","0","1","4","114","0","2","2","24","215","24","61","623","2","0","1","15","18","28","10","22","0","23","1","0","1","0","33","0","1","7","3","6","3","3","22","1","42","3","2","1","0","5","1","181","0","4","0","8","2","1","29","1","6","0","9","3"
"2020-06-09","1","77","40","0","2","36","1","2","9","42","3","1","0","16","1","22","32","42","4","29","7","42","2","8","1","2","23","28","94","28","22","82","12","41","2","2","1","0","1","4","114","0","2","2","24","217","24","61","630","2","0","1","17","19","28","10","23","0","23","1","0","1","0","33","0","1","7","3","6","3","3","22","1","43","3","2","1","0","5","1","181","0","4","0","8","2","1","29","1","6","0","9","3"
"2020-06-10","1","77","40","0","2","36","1","2","9","42","3","1","0","16","1","22","32","43","4","29","7","42","2","8","1","2","23","28","95","28","22","83","13","42","2","2","1","0","1","4","114","0","2","2","24","219","24","61","634","2","0","1","17","19","28","10","25","0","23","1","0","1","0","33","0","1","8","3","6","3","3","22","1","44","3","2","1","0","5","1","182","0","4","0","8","2","1","29","1","6","0","9","3"
"2020-06-11","1","78","40","0","2","36","1","2","9","42","3","1","0","16","2","22","32","43","4","30","7","42","2","8","1","2","24","28","95","28","22","86","13","44","2","2","1","0","1","4","114","0","2","3","24","223","24","61","643","3","0","1","18","19","28","10","24","0","23","1","0","1","0","33","0","1","8","3","6","3","3","22","1","45","3","2","1","0","5","1","182","0","4","0","8","2","1","29","1","6","0","9","3"
"2020-06-12","1","79","41","0","2","36","1","2","9","42","3","1","0","16","2","22","32","43","4","32","7","42","2","8","1","2","24","28","96","28","22","90","14","44","2","2","1","0","1","4","114","0","2","2","24","224","24","61","643","3","0","1","18","19","28","10","25","0","23","1","0","1","0","33","0","1","8","3","6","3","3","22","1","50","3","2","1","0","5","1","182","0","4","0","8","2","1","29","1","6","0","9","3"
"2020-06-13","1","80","41","0","2","37","1","2","9","42","3","1","0","16","2","22","32","44","4","32","7","42","2","8","1","2","24","28","96","29","22","90","14","45","2","2","1","0","1","4","114","0","2","2","24","228","24","61","647","3","0","1","18","19","29","10","27","0","23","1","0","1","0","34","0","1","8","3","6","3","3","22","1","50","3","2","1","0","5","1","182","0","4","0","8","2","1","29","1","6","0","9","3"
"2020-06-14","1","80","41","0","2","37","1","2","9","42","3","1","0","16","2","22","32","44","4","34","7","42","2","8","1","2","24","29","96","29","22","91","14","45","2","2","1","0","1","4","114","0","2","2","24","230","24","61","648","3","0","1","18","19","29","10","27","0","23","1","0","1","0","34","0","1","8","3","6","3","3","22","1","50","3","2","1","0","5","1","182","0","5","0","8","2","1","29","1","6","0","10","3"
"2020-06-15","1","85","41","0","2","38","1","2","9","42","3","1","0","16","3","22","32","44","4","34","7","42","2","8","1","2","24","29","96","29","22","92","14","45","2","2","1","0","1","4","114","0","2","2","24","230","24","61","651","3","0","1","18","19","29","10","27","0","23","1","0","1","0","34","0","1","8","3","6","3","3","22","1","50","3","2","1","0","5","1","182","0","5","0","8","2","1","29","1","6","0","10","3"
"2020-06-16","1","87","42","0","2","38","1","2","9","42","3","1","0","16","3","22","32","44","5","35","7","42","2","8","1","2","24","29","96","29","22","92","14","47","2","2","1","0","1","4","115","0","2","2","24","230","24","62","654","3","0","1","18","19","29","10","27","0","23","1","0","1","0","34","0","1","8","3","6","3","3","23","1","51","3","2","1","0","5","1","182","0","5","0","8","2","1","29","1","6","0","10","3"
"2020-06-17","1","90","42","0","2","39","1","2","9","43","3","1","0","16","3","22","32","44","5","35","7","42","2","8","1","2","24","29","96","30","22","93","15","47","2","2","1","0","1","4","115","0","2","2","25","231","24","62","657","3","0","1","23","19","30","10","27","0","23","1","0","1","0","35","0","1","8","3","6","3","4","23","1","53","3","2","1","0","6","1","186","0","5","0","8","2","1","29","1","6","0","10","3"
"2020-06-18","1","91","42","0","2","39","1","2","9","43","3","1","0","16","3","22","32","44","5","36","7","43","2","8","1","2","24","29","96","30","22","93","15","47","2","3","1","0","1","4","116","0","2","2","25","232","24","62","661","3","0","1","23","19","30","10","27","0","23","1","0","1","0","36","0","1","8","3","6","3","6","24","1","53","3","2","1","0","7","1","187","0","5","0","8","2","1","29","1","6","0","10","3"
"2020-06-19","1","91","43","0","2","39","1","2","9","43","3","1","0","16","3","22","32","45","6","38","7","43","2","8","1","2","25","29","96","31","22","94","15","48","2","3","1","0","1","4","116","0","2","3","25","233","24","63","665","3","0","1","26","19","30","10","27","0","23","1","0","2","0","36","0","1","8","3","7","3","6","24","1","53","3","2","1","0","7","1","189","0","6","0","8","2","1","29","1","6","0","10","4"
"2020-06-20","1","91","43","0","2","40","1","2","9","43","3","1","0","16","3","22","32","46","6","38","7","43","2","8","1","2","25","29","97","32","22","94","15","48","2","3","1","0","1","9","117","0","2","4","25","234","24","63","667","3","0","2","26","19","30","10","27","0","23","1","0","3","0","36","0","1","8","3","7","3","6","24","1","56","3","2","1","0","7","1","190","0","6","0","8","2","1","29","1","6","0","10","4"
"2020-06-21","1","91","43","0","2","40","1","2","9","43","3","1","0","16","3","22","32","46","6","38","7","43","2","8","1","2","25","29","97","33","22","94","15","48","2","3","1","0","1","9","117","0","2","5","25","234","24","63","668","3","0","2","26","19","30","10","27","0","23","1","0","3","0","36","0","1","8","3","7","3","6","24","1","56","3","2","1","0","7","1","190","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-06-22","1","95","43","0","2","40","1","2","9","43","3","1","0","16","4","22","32","47","6","38","7","43","2","8","1","2","26","29","97","33","22","94","15","49","2","3","2","0","1","9","117","0","2","6","25","235","24","63","669","3","0","2","26","19","30","10","27","0","23","1","0","3","0","36","0","1","8","3","7","3","6","24","1","57","3","2","1","0","7","1","190","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-06-23","1","97","43","0","2","41","1","2","9","43","4","1","0","16","4","22","32","47","6","39","7","43","2","8","1","2","26","29","97","34","22","94","15","50","2","3","2","0","1","9","117","0","2","6","25","238","24","63","669","3","0","2","26","19","30","10","27","0","23","1","0","4","0","36","0","1","8","4","7","3","6","24","1","58","3","2","1","0","8","1","192","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-06-24","1","97","43","0","2","41","1","2","9","43","4","1","0","16","4","23","32","47","6","40","7","43","2","8","1","2","26","29","97","34","22","95","15","50","2","3","2","0","1","9","117","0","2","6","25","238","24","63","673","3","0","2","26","19","30","10","28","0","23","1","0","4","0","36","0","1","8","4","7","3","6","24","1","59","3","2","1","0","8","1","192","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-06-25","1","97","43","0","2","41","1","2","9","44","4","1","0","16","4","22","32","47","6","41","7","43","2","8","1","2","26","29","97","35","22","97","15","50","2","3","2","0","1","9","117","0","2","6","25","238","24","63","675","3","0","2","28","19","30","10","28","0","23","1","0","4","0","36","0","1","8","4","7","3","6","24","1","59","3","2","1","0","8","1","192","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-06-26","1","100","43","0","2","41","1","2","9","44","4","1","0","16","4","22","32","47","6","41","7","43","2","8","1","2","26","29","97","35","22","97","15","51","2","3","2","0","1","9","117","0","2","6","25","238","24","63","676","3","0","2","28","19","31","10","28","0","23","1","0","5","0","36","0","1","8","4","7","3","6","25","1","60","3","2","1","0","8","1","192","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-06-27","1","104","44","0","2","41","1","2","9","44","4","1","0","16","4","22","32","48","6","42","7","44","2","8","1","2","26","31","97","35","22","99","15","55","2","3","2","0","1","9","117","0","2","6","25","239","24","63","677","3","0","2","28","19","31","10","28","0","23","1","0","6","0","36","0","1","8","4","7","3","6","25","1","62","3","2","1","0","8","1","192","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-06-28","1","104","44","0","2","41","1","2","9","44","4","1","0","16","4","22","32","48","6","42","7","44","2","8","1","2","26","31","97","35","22","99","15","55","2","3","2","0","1","9","117","0","2","6","25","239","24","63","677","3","0","2","28","19","31","10","28","0","23","1","0","7","0","36","0","1","8","4","7","3","6","25","1","64","3","2","1","0","8","1","192","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-06-29","1","106","44","0","2","41","1","2","9","44","4","1","0","16","4","22","32","48","6","42","7","44","2","8","1","2","26","31","98","35","22","99","15","55","2","3","2","0","1","9","117","0","2","6","25","239","24","63","677","3","0","2","28","20","31","10","28","0","23","1","0","7","0","36","0","1","8","4","7","3","6","25","1","65","3","2","1","0","8","1","192","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-06-30","1","110","44","0","2","42","1","2","9","44","4","2","0","16","4","22","32","48","6","43","7","44","2","8","1","2","26","31","100","35","22","99","15","56","2","3","2","0","1","10","118","0","2","6","25","239","24","63","679","3","0","2","28","20","31","10","28","0","23","1","0","8","0","36","0","1","8","4","7","3","7","25","1","65","3","2","1","0","8","1","192","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-07-01","1","114","44","0","2","42","1","2","9","44","4","2","0","16","4","22","32","48","6","43","7","44","2","8","1","2","26","31","100","35","22","99","15","56","2","3","2","0","1","11","118","0","2","6","25","240","24","63","679","3","0","2","28","20","31","10","28","0","23","1","0","9","0","37","0","1","8","4","7","3","7","25","1","65","3","2","1","0","8","1","194","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-07-02","1","117","44","0","2","43","1","2","9","44","4","2","0","16","4","22","32","49","6","43","7","44","2","8","1","2","26","32","100","35","22","100","15","57","2","3","2","0","1","11","118","0","3","6","25","241","24","63","680","3","0","2","28","20","31","10","28","0","23","1","0","9","0","37","0","1","8","4","8","3","7","25","1","66","3","2","1","0","8","1","193","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-07-03","1","128","44","0","2","43","1","2","9","44","4","2","0","16","4","23","32","49","6","43","7","44","2","8","1","2","26","32","100","35","22","100","15","57","2","3","2","0","1","11","118","0","4","7","26","242","24","64","683","3","0","2","28","20","31","10","28","0","23","1","0","9","0","37","0","1","8","4","7","3","7","25","1","66","3","2","1","0","8","1","193","0","6","0","8","2","1","29","1","6","1","10","4"
"2020-07-04","1","129","44","0","2","43","1","2","9","44","4","2","0","16","4","23","32","50","6","44","7","44","2","8","1","2","26","32","100","35","22","100","15","57","2","3","2","0","2","11","118","0","4","7","26","242","25","64","683","3","0","2","28","20","31","10","28","0","23","1","0","9","0","37","0","1","8","4","7","3","7","25","1","66","3","2","1","0","8","1","193","0","6","0","8","2","1","29","1","6","1","10","5"
"2020-07-05","1","129","44","0","2","43","1","2","9","44","4","2","0","17","4","23","32","50","6","46","7","44","2","8","1","2","26","32","101","35","22","100","15","57","2","3","2","0","2","11","118","0","4","8","26","242","25","64","683","4","0","2","28","20","31","10","28","0","23","1","0","9","0","37","0","1","8","4","7","3","7","25","1","66","3","2","1","0","8","1","193","0","6","0","8","2","1","29","1","6","1","10","5"
"2020-07-06","1","132","44","0","2","43","1","2","9","44","4","2","0","17","4","23","32","50","6","46","7","44","2","8","1","2","26","32","101","35","22","100","15","57","2","3","2","0","2","11","118","0","4","9","26","242","25","64","684","4","0","2","28","20","31","10","28","0","23","1","0","9","0","37","0","1","8","4","7","3","7","25","1","66","3","2","1","0","8","1","193","0","6","0","8","2","1","29","1","6","1","10","5"
"2020-07-07","1","132","44","0","2","43","1","2","9","44","4","2","0","17","4","23","32","50","6","51","7","44","2","8","1","2","26","32","101","35","22","100","16","57","2","3","2","0","2","12","117","0","4","9","26","244","25","64","689","6","0","2","28","20","31","10","28","0","23","1","0","9","0","37","0","1","8","4","7","3","8","25","1","68","3","2","1","0","9","1","193","0","6","0","8","2","1","29","1","6","1","10","5"
"2020-07-08","1","133","45","0","2","43","1","2","9","44","4","2","0","17","4","23","32","52","6","55","7","44","2","8","1","2","26","32","101","36","22","100","16","58","2","3","2","0","2","12","118","0","4","9","26","246","25","64","689","6","0","2","28","20","31","10","28","0","23","1","0","9","0","38","0","1","8","4","7","3","8","25","1","69","3","2","1","0","9","1","193","0","6","0","8","2","1","29","1","6","1","10","5"
"2020-07-09","1","133","45","0","2","44","1","2","9","44","4","2","0","17","4","23","32","52","6","57","7","44","2","8","1","2","26","32","101","36","22","100","16","58","2","3","2","0","2","12","118","0","4","9","27","247","25","64","690","7","0","2","28","20","31","10","28","0","23","1","0","9","0","38","0","1","8","4","7","3","8","25","1","69","3","2","1","0","9","1","193","0","6","0","8","2","1","29","1","6","1","10","5"
"2020-07-10","1","133","45","0","2","44","1","2","9","44","5","3","0","17","4","23","32","52","6","58","7","44","2","8","1","2","26","32","101","36","22","100","17","58","2","3","2","0","2","12","118","0","4","9","27","248","25","64","692","8","0","2","28","20","31","10","28","0","23","1","0","9","0","38","0","1","8","4","7","3","9","25","1","69","3","2","1","0","9","1","193","0","6","0","8","2","1","29","1","6","1","10","5"
"2020-07-11","1","134","45","0","2","44","1","2","9","44","5","3","0","17","4","23","32","52","6","59","7","44","2","8","1","2","26","32","101","36","22","100","18","58","2","3","2","0","2","12","118","0","4","9","28","248","25","64","693","9","0","2","28","20","31","10","28","0","23","1","0","10","0","38","0","1","8","4","7","3","9","25","1","69","3","2","1","0","9","1","193","0","6","0","8","2","1","29","1","6","1","10","6"
"2020-07-12","1","134","45","0","2","44","1","2","9","44","5","3","0","17","4","23","32","52","6","60","7","44","2","8","1","2","26","32","101","36","22","100","18","58","2","3","2","0","2","12","118","0","4","10","28","249","25","64","693","9","0","2","28","20","31","10","28","0","23","1","0","10","0","38","0","1","8","4","7","3","9","25","1","69","3","2","1","0","9","1","193","0","6","0","8","3","1","29","1","6","1","10","6"
"2020-07-13","1","134","45","0","2","44","1","2","9","44","5","3","0","17","4","23","32","52","6","60","7","44","2","8","1","2","26","32","101","36","22","100","18","58","2","3","2","0","2","12","118","0","4","10","28","249","25","64","693","11","0","2","28","20","31","10","28","0","23","1","0","10","0","38","0","1","8","4","7","3","9","25","1","69","3","2","1","0","9","1","193","0","6","0","8","3","1","29","1","6","1","10","6"
"2020-07-14","1","135","45","0","2","44","1","2","9","44","5","3","0","17","4","23","32","52","7","61","7","44","2","8","1","2","26","32","101","36","22","100","18","58","2","3","2","0","2","12","118","0","4","10","28","251","25","64","697","12","0","2","28","20","31","10","28","0","23","1","0","10","0","38","0","1","8","4","7","3","9","25","1","70","3","3","1","0","10","1","193","0","6","0","8","3","1","29","1","6","1","10","6"
"2020-07-15","1","136","45","0","2","44","1","2","9","44","5","3","0","17","4","24","32","52","7","62","7","44","2","8","1","2","26","33","101","36","22","102","18","58","2","3","2","0","2","12","118","0","4","10","28","252","25","64","699","12","0","2","28","20","31","10","28","0","23","1","0","11","0","38","0","1","8","4","7","3","9","25","1","70","3","3","1","0","10","1","193","0","6","0","8","3","1","29","1","6","1","10","6"
"2020-07-16","1","138","45","0","2","44","1","2","9","44","5","3","0","17","4","25","32","52","7","62","7","44","2","8","1","2","27","33","101","36","22","102","18","58","2","3","2","0","2","12","118","0","5","10","28","252","25","64","701","12","0","2","28","20","31","10","28","0","24","1","0","11","0","38","0","1","8","4","7","3","9","25","1","71","4","3","1","0","10","1","193","0","6","0","8","3","1","29","1","6","1","10","6"
"2020-07-17","1","138","45","0","2","44","1","2","9","44","5","3","0","17","4","25","32","52","7","63","7","44","2","8","1","2","27","33","101","36","22","102","18","58","2","3","2","0","2","12","118","0","6","10","28","252","26","64","702","12","0","2","28","20","31","10","28","1","24","1","0","12","0","38","0","1","8","4","7","3","9","25","1","72","4","3","1","0","10","2","193","0","6","0","8","3","1","29","1","6","1","10","6"
"2020-07-18","1","141","45","0","2","45","1","2","9","44","5","3","0","17","4","25","32","52","7","64","7","44","2","8","1","2","27","33","101","36","22","103","18","59","2","3","2","0","2","12","118","0","8","10","28","254","26","64","706","13","0","2","28","20","31","10","28","1","24","1","0","12","0","38","0","1","8","4","7","3","9","25","1","72","4","3","1","0","10","2","193","0","6","0","9","3","1","29","1","6","1","10","6"
"2020-07-19","1","141","45","0","2","45","1","2","9","44","5","3","0","17","4","25","32","52","7","64","7","44","2","8","1","2","27","33","101","36","22","103","18","59","2","3","2","0","2","12","118","0","8","10","28","254","26","64","706","13","0","2","28","20","31","10","28","2","24","1","0","12","0","38","0","1","8","4","7","3","9","25","1","73","4","3","1","0","10","2","193","0","6","0","9","3","1","29","1","6","1","10","6"
"2020-07-20","1","143","45","0","2","45","1","2","9","44","5","3","0","17","4","25","32","52","7","64","7","44","2","8","1","2","27","33","101","36","22","103","18","59","2","3","2","0","2","12","118","0","8","10","28","254","26","64","706","13","0","2","28","20","31","10","28","2","24","1","0","12","0","38","0","1","8","4","7","3","9","25","1","74","4","3","1","0","10","2","193","0","6","0","9","3","1","29","1","6","1","10","6"
"2020-07-21","1","144","45","0","2","45","1","2","9","45","5","3","0","17","4","25","32","52","7","68","7","44","2","8","2","2","28","33","102","36","22","106","18","60","2","3","2","0","2","12","118","0","8","10","28","256","26","64","709","14","0","2","28","20","31","10","28","2","24","1","0","12","0","38","0","1","8","4","7","3","9","25","1","74","4","3","1","0","10","2","194","0","6","0","9","3","1","29","1","7","1","10","6"
"2020-07-22","1","148","45","0","2","45","1","2","9","45","5","3","0","17","4","25","32","52","8","69","7","44","2","8","1","2","28","33","102","36","22","104","18","60","2","3","2","0","2","12","118","0","8","10","28","258","26","64","711","16","0","2","29","21","31","10","28","2","24","1","0","12","0","38","0","1","8","4","7","4","10","25","1","74","4","3","1","0","11","2","197","0","6","0","9","3","1","29","1","7","1","10","6"
"2020-07-23","1","149","45","0","2","45","1","2","9","45","5","3","0","18","4","25","32","52","9","70","7","44","2","8","1","2","29","34","103","37","22","105","18","61","2","3","2","0","2","12","118","0","9","10","28","259","27","64","711","18","0","2","29","21","31","10","28","2","24","1","0","12","0","38","0","1","8","4","7","4","10","25","1","75","4","3","1","0","11","2","197","0","7","0","9","3","1","29","1","7","1","10","6"
"2020-07-24","1","151","45","0","2","45","1","2","9","45","5","3","0","18","4","25","32","52","9","70","7","44","2","8","1","2","29","34","103","37","22","105","18","61","2","3","2","0","2","12","118","0","9","10","29","260","27","64","711","18","0","2","29","21","31","10","28","2","24","1","0","12","0","38","0","1","8","4","7","4","10","25","1","75","4","3","1","0","11","2","197","0","7","0","9","3","1","29","1","7","1","10","6"
"2020-07-25","1","151","45","0","2","45","1","2","9","45","5","3","0","18","4","27","32","52","10","70","7","44","2","8","1","2","29","34","103","37","22","105","18","61","2","4","2","0","2","12","118","0","9","10","29","265","27","64","712","19","0","2","29","21","31","10","28","2","24","1","0","12","0","38","0","1","8","4","7","4","10","25","1","75","4","3","1","0","11","2","197","0","7","0","9","3","1","29","1","7","1","10","6"
"2020-07-26","1","152","45","0","2","45","1","2","9","45","5","3","0","19","4","27","32","52","10","70","7","44","2","8","1","2","29","34","103","37","22","105","18","63","3","4","2","0","2","12","118","0","11","10","29","265","27","64","712","19","0","2","29","21","31","10","28","2","24","1","0","12","0","38","0","1","8","4","7","4","10","25","1","76","4","3","1","0","11","2","197","0","7","0","9","3","1","29","1","7","1","10","6"
"2020-07-27","1","152","45","0","2","45","1","2","9","45","5","3","0","19","4","27","32","52","10","71","7","44","2","8","1","2","29","34","103","37","22","105","18","63","3","4","2","0","2","12","118","0","11","10","29","265","27","64","713","19","0","2","29","21","31","10","28","3","24","1","0","12","0","38","0","1","8","4","7","4","10","25","1","76","4","3","1","0","11","2","197","0","7","0","9","3","1","29","1","7","1","10","6"
"2020-07-28","1","155","46","0","2","45","1","2","9","45","5","3","0","19","4","27","32","52","10","72","7","44","2","8","1","2","29","34","103","37","22","105","18","63","3","4","2","0","2","12","118","0","11","10","29","266","27","64","713","20","0","2","30","21","31","10","28","3","24","1","0","12","0","39","0","1","8","4","7","4","10","26","2","76","5","3","1","0","11","3","199","0","8","0","9","3","1","29","1","8","2","10","6"
