"date","Gujarat/Ahmedabad","Gujarat/Amreli","Gujarat/Anand","Gujarat/Aravalli","Gujarat/Banaskantha","Gujarat/Bharuch","Gujarat/Bhavnagar","Gujarat/Botad","Gujarat/Chhota Udaipur","Gujarat/Dahod","Gujarat/Dang","Gujarat/Devbhumi Dwarka","Gujarat/Gandhinagar","Gujarat/Gir Somnath","Gujarat/Jamnagar","Gujarat/Junagadh","Gujarat/Kheda","Gujarat/Kutch","Gujarat/Mahisagar","Gujarat/Mehsana","Gujarat/Morbi","Gujarat/Narmada","Gujarat/Navsari","Gujarat/Other State","Gujarat/Other state","Gujarat/Panchmahal","Gujarat/Patan","Gujarat/Porbandar","Gujarat/Rajkot","Gujarat/Sabarkantha","Gujarat/Surat","Gujarat/Surendranagar","Gujarat/Tapi","Gujarat/Udalguri","Gujarat/Vadodara","Gujarat/Valsad","Gujarat/dahod","Gujarat/kutch","Gujarat/other state","Gujarat/porbandar","Gujarat/surat","Gujarat/surendranagar","Gujarat/tapi","Gujarat/vadodara"
"2021-03-09","126","5","10","0","3","18","9","0","3","2","","2","8","4","12","5","14","9","5","17","5","2","3","","","5","3","","58","7","147","1","1","","93","4","","","","","","","",""
"2021-03-10","147","4","13","1","2","15","19","0","5","7","","1","15","3","6","8","15","12","4","8","3","3","1","","","8","2","","79","6","179","1","1","","107","0","","","","","","","",""
"2021-03-11","153","3","18","2","4","12","13","1","0","5","0","2","16","4","10","8","14","13","3","6","6","5","9","","","8","5","0","77","14","201","","1","","95","2","","","","","","","",""
"2021-03-12","145","5","9","5","3","14","20","","2","1","","1","18","5","9","9","12","13","4","12","8","5","3","","","12","8","","69","6","196","0","2","","117","2","","","","","","","",""
"2021-03-13","187","5","23","2","2","20","16","0","14","5","","1","16","2","16","4","10","9","5","21","1","2","6","","","14","13","1","77","7","206","3","2","","84","1","","","","","","","",""
"2021-03-14","165","5","13","1","3","8","29","","6","10","","2","16","5","6","5","17","7","5","18","13","2","5","","","17","10","","70","9","241","1","1","","117","3","","","","","","","",""
"2021-03-15","209","6","14","1","0","31","12","","0","15","","1","18","4","14","9","23","10","8","10","4","14","2","","","14","5","1","95","9","262","4","2","","93","0","","","","","","","",""
"2021-03-16","247","6","14","3","3","26","15","0","8","8","","2","21","1","20","5","15","10","8","14","7","3","1","","","10","5","1","85","6","292","5","2","","109","2","","","","","","","",""
"2021-03-17","271","8","13","4","4","21","20","1","9","12","1","1","24","4","19","12","18","14","8","19","8","12","1","","","18","2","1","112","10","353","2","2","","114","4","","","","","","","",""
"2021-03-18","304","8","15","2","4","13","32","1","6","18","2","2","24","3","48","4","25","15","13","18","6","13","3","","","25","7","1","113","13","395","5","5","","129","4","","","","","","","",""
"2021-03-19","344","9","12","3","5","18","32","0","14","12","2","2","27","3","28","12","24","17","12","26","5","15","4","","","20","10","3","132","18","450","4","2","","146","4","","","","","","","",""
"2021-03-20","406","8","12","2","11","14","35","1","3","19","0","3","33","4","32","13","27","16","14","29","11","18","5","","","24","11","1","152","16","484","5","3","","151","2","","","","","","","",""
"2021-03-21","451","7","12","1","","11","34","1","8","17","1","5","31","4","25","9","31","10","10","28","9","12","4","","","29","13","1","130","29","510","4","5","","132","6","","","","","","","",""
"2021-03-22","486","10","9","2","3","14","32","1","4","23","1","3","34","8","28","11","41","17","4","12","17","16","8","","","23","15","0","152","7","483","7","7","","159","3","","","","","","","",""
"2021-03-23","509","11","15","3","9","15","31","2","4","14","","5","36","2","36","8","24","19","9","16","10","13","3","","","7","15","1","140","14","577","7","6","","162","7","","","","","","","",""
"2021-03-24","514","14","10","2","15","13","38","1","1","16","4","7","39","6","35","8","19","15","11","17","12","17","7","","","5","19","2","164","9","582","8","8","","165","7","","","","","","","",""
"2021-03-25","558","16","16","1","19","11","31","1","3","19","3","8","38","8","44","8","18","19","15","18","13","27","11","","","8","24","0","168","15","628","16","5","","184","8","","","","","","","",""
"2021-03-26","613","20","15","1","9","13","40","","8","20","1","4","40","8","47","9","19","20","25","19","19","25","12","","","13","45","1","164","15","745","17","6","","187","10","","","","","","","",""
"2021-03-27","612","22","16","2","7","11","38","","7","20","1","6","39","9","37","11","18","18","9","18","17","18","9","","","16","19","2","172","10","760","8","8","","326","10","","","","","","","",""
"2021-03-28","615","24","17","10","8","16","35","3","5","22","2","5","41","7","39","11","22","23","11","26","12","17","12","","","19","23","2","197","11","775","10","5","","232","13","","","","","","","",""
"2021-03-29","612","19","16","9","4","21","45","3","4","21","3","6","44","8","33","15","27","18","17","31","25","26","5","","","25","12","","242","15","677","13","6","","236","14","","","","","","","",""
"2021-03-30","613","20","18","7","3","13","48","1","8","22","","5","51","3","46","9","24","17","25","26","21","37","2","","","20","23","2","207","16","644","14","5","","257","13","","","","","","","",""
"2021-03-31","620","18","18","3","2","14","49","4","6","9","1","6","47","2","61","16","20","18","14","22","19","19","6","","","16","26","0","208","9","744","9","4","","341","9","","","","","","","",""
"2021-04-01","626","24","19","8","12","28","43","1","6","21","1","7","52","9","56","16","26","24","29","31","26","22","5","","","25","27","1","223","26","615","14","7","","363","17","","","","","","","",""
"2021-04-02","629","21","22","6","30","16","60","7","6","24","5","10","55","10","60","20","32","25","38","43","22","23","10","","","27","42","4","307","17","644","19","10","","375","21","","","","","","","",""
"2021-04-03","656","20","29","3","22","36","62","7","14","32","5","16","68","9","67","28","36","26","39","54","26","36","15","","","36","51","2","277","24","687","22","5","","384","21","","","","","","","",""
"2021-04-04","676","18","25","2","30","30","77","10","16","38","7","21","65","7","97","25","29","26","24","56","27","16","15","","","37","61","1","276","18","724","20","18","","367","16","","","","","","","",""
"2021-04-05","787","20","25","3","20","32","79","10","17","31","18","23","66","10","124","32","32","30","39","88","33","30","14","","","39","65","1","311","19","788","22","7","","330","15","","","","","","","",""
"2021-04-06","817","24","24","2","24","21","94","7","3","28","4","15","73","10","142","37","29","35","34","63","32","16","17","","","32","107","1","385","18","811","12","6","","342","15","","","","","","","",""
"2021-04-07","823","20","19","3","26","22","90","9","3","29","3","14","79","13","175","43","32","38","37","66","31","19","15","","","33","111","2","490","19","819","11","5","","457","19","","","","","","","",""
"2021-04-08","977","24","20","8","27","26","84","8","8","26","9","11","77","11","203","77","29","41","38","74","37","21","17","","","29","99","4","520","22","960","15","9","","490","20","","","","","","","",""
"2021-04-09","1316","30","30","5","74","23","101","7","13","37","8","14","86","22","221","89","40","48","48","91","40","22","27","","","33","118","7","410","25","1104","22","10","","397","23","","","","","","","",""
"2021-04-10","1440","32","33","14","23","32","94","14","12","38","12","18","92","28","275","93","38","52","44","102","52","28","41","","","41","118","5","529","45","1152","29","15","","445","25","","","","","","","",""
"2021-04-11","1532","42","31","28","49","41","97","27","17","46","5","21","101","20","312","83","39","53","26","127","54","50","47","","","40","124","5","475","37","1448","28","17","","416","31","","","","","","","",""
"2021-04-12","1933","48","33","14","94","54","110","31","15","45","19","20","106","19","296","87","49","50","43","136","48","61","48","","","37","97","6","576","24","1469","29","14","","381","29","","","","","","","",""
"2021-04-13","2282","98","68","14","137","87","128","16","6","58","3","27","110","23","302","113","46","58","39","177","65","22","44","","","61","110","8","616","46","1441","55","21","","377","32","","","","","","","",""
"2021-04-14","2526","55","76","26","119","124","165","26","12","61","6","20","120","23","308","106","51","68","49","191","41","21","78","","","73","108","9","653","41","1655","69","41","","452","37","","","","","","","",""
"2021-04-15","2672","74","48","30","103","161","170","17","16","79","12","46","129","24","309","107","49","81","57","249","48","42","104","","","87","82","11","762","52","1864","72","61","","486","48","","","","","","","",""
"2021-04-16","2898","92","81","24","110","173","197","40","22","91","11","29","142","32","314","135","46","89","62","330","55","67","117","","","79","125","15","759","66","1920","69","78","","600","52","","","","","","","",""
"2021-04-17","3303","96","71","26","178","235","195","26","32","53","8","71","147","39","318","128","79","92","81","262","50","97","148","","","107","147","14","494","75","2155","89","98","","579","48","","","","","","","",""
"2021-04-18","3694","98","91","32","112","59","198","47","23","69","7","60","150","42","366","122","69","94","89","389","54","42","104","","","74","158","18","811","82","2425","92","99","","509","61","","","","","","","",""
"2021-04-19","4258","93","99","52","195","169","215","57","25","105","10","38","239","53","389","120","91","124","75","418","51","84","87","","","67","145","33","761","94","2363","98","109","","615","71","","","","","","","",""
"2021-04-20","4691","122","58","66","263","171","287","14","52","139","11","62","323","49","483","172","121","176","86","485","74","121","105","","","135","104","42","850","122","1928","76","113","","625","80","","","","","","","",""
"2021-04-21","4906","98","72","59","227","206","260","31","21","115","28","28","281","61","509","188","117","200","62","495","70","110","93","","","93","185","42","516","112","2340","80","135","","731","82","","","","","","","",""
