"date","Montana/Beaverhead","Montana/Big Horn","Montana/Blaine","Montana/Broadwater","Montana/Carbon","Montana/Carter","Montana/Cascade","Montana/Chouteau","Montana/Custer","Montana/Daniels","Montana/Dawson","Montana/Deer Lodge","Montana/Fallon","Montana/Fergus","Montana/Flathead","Montana/Gallatin","Montana/Garfield","Montana/Glacier","Montana/Golden Valley","Montana/Granite","Montana/Hill","Montana/Jefferson","Montana/Judith Basin","Montana/Lake","Montana/Lewis and Clark","Montana/Liberty","Montana/Lincoln","Montana/Madison","Montana/McCone","Montana/Meagher","Montana/Mineral","Montana/Missoula","Montana/Musselshell","Montana/Park","Montana/Petroleum","Montana/Phillips","Montana/Pondera","Montana/Powder River","Montana/Powell","Montana/Prairie","Montana/Ravalli","Montana/Richland","Montana/Roosevelt","Montana/Rosebud","Montana/Sanders","Montana/Sheridan","Montana/Silver Bow","Montana/Stillwater","Montana/Sweet Grass","Montana/Teton","Montana/Toole","Montana/Treasure","Montana/Unassigned","Montana/Valley","Montana/Wheatland","Montana/Wibaux","Montana/Yellowstone"
"2020-07-03","   .00 %","  4.88 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  1.81 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.45 %","   .00 %","   .00 %"," 18.18 %","","   .00 %","","  6.06 %","   .00 %","   .00 %","",""," 50.00 %","","","","  6.45 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 11.33 %"
"2020-07-04","   .00 %","   .00 %","","   .00 %","  3.85 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","  1.61 %","  1.77 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.56 %","  3.33 %","   .00 %"," 12.50 %"," 15.38 %","","   .00 %","","   .95 %","   .00 %","  8.33 %","","","-33.33 %","","","","   .00 %","  5.56 %","   .00 %","   .00 %","","   .00 %","  5.56 %","   .00 %",""," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  8.41 %"
"2020-07-05"," ##.## %","  3.49 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","  1.59 %","  3.83 %",""," 13.64 %","   .00 %","   .00 %"," ##.## %","   .00 %",""," 10.53 %","  3.23 %","   .00 %","   .00 %"," 13.33 %","","   .00 %","","   .94 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %"," 15.79 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.53 %"
"2020-07-06","   .00 %","  1.12 %","","   .00 %","  3.70 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","  1.56 %","  2.35 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  9.38 %","   .00 %","   .00 %","  5.88 %","","   .00 %",""," 13.08 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.45 %"
"2020-07-07","   .00 %","  2.22 %","","   .00 %","  3.57 %","","  5.88 %","","   .00 %","","   .00 %","   .00 %","","   .00 %"," -1.54 %","   .98 %","","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","","  4.76 %","  2.86 %","   .00 %","   .00 %","  5.56 %","","   .00 %","","   .00 %","   .00 %"," 23.08 %","","","   .00 %","","","","  9.09 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 16.67 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %",""," 20.37 %"
"2020-07-08","   .00 %","  3.26 %","","   .00 %","  3.45 %","","  2.78 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  6.17 %","","   .00 %","   .00 %"," 25.00 %","   .00 %"," 66.67 %","","  9.09 %","  8.33 %","   .00 %","   .00 %"," 10.53 %",""," ##.## %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 15.79 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.54 %"
"2020-07-09"," 50.00 %","  7.37 %","","   .00 %","   .00 %",""," 10.81 %",""," 13.33 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.14 %","","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %",""," 58.33 %","  2.56 %","   .00 %"," 22.22 %","  4.76 %","","   .00 %","","  1.65 %","   .00 %","   .00 %","","","   .00 %","","","","  5.56 %","   .00 %"," 14.29 %","   .00 %","","   .00 %","   .00 %"," 14.29 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 14.24 %"
"2020-07-10","   .00 %","  4.90 %",""," 20.00 %","  3.33 %","","  4.88 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %"," 11.68 %","","  8.00 %","   .00 %","   .00 %"," 62.50 %"," 20.00 %","","  5.26 %","  2.50 %","   .00 %","  9.09 %"," 13.64 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %"," 27.27 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 14.32 %"
"2020-07-11","   .00 %","  3.74 %",""," 16.67 %","  3.23 %","","  9.30 %",""," 11.76 %","","   .00 %"," 50.00 %","","   .00 %","  4.69 %","  8.31 %","","  3.70 %","   .00 %"," 20.00 %","   .00 %","   .00 %",""," 20.00 %","  9.76 %","   .00 %","  8.33 %"," 16.00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","",""," 10.53 %","   .00 %"," 25.00 %","   .00 %","","   .00 %","  9.09 %"," 12.50 %",""," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .93 %"
"2020-07-12"," 66.67 %","  3.60 %",""," 28.57 %","  6.25 %","","  2.13 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," -1.49 %","  -.25 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 66.67 %","","  6.25 %","  2.22 %","   .00 %","  7.69 %","   .00 %","","   .00 %","","   .81 %","   .00 %","  6.25 %","","","   .00 %","","","","  4.76 %","  7.14 %","   .00 %","   .00 %","","   .00 %","  4.17 %","   .00 %","","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 12.41 %"
"2020-07-13","   .00 %","  3.48 %","","   .00 %","   .00 %","","  4.17 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 13.64 %","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","","  3.92 %","  6.52 %","   .00 %"," ##.## %"," 17.24 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  7.36 %"
"2020-07-14","   .00 %","  1.68 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 12.00 %","  3.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %",""," 50.94 %"," 16.33 %","   .00 %"," 21.21 %","   .00 %","","   .00 %","","   .81 %","   .00 %"," 17.65 %","","","   .00 %","","","","  2.27 %","   .00 %","-10.00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.10 %"
"2020-07-15"," 20.00 %","  5.79 %","","   .00 %","  2.94 %",""," 12.00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  9.52 %"," 17.27 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.25 %","  3.51 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  4.00 %","   .00 %","   .00 %","","","   .00 %","","","","  4.44 %","  6.67 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.85 %"
"2020-07-16","   .00 %","   .78 %","   .00 %","   .00 %"," 17.14 %","","  5.36 %","","  5.26 %","","   .00 %","   .00 %","   .00 %"," ##.## %","  5.43 %","  9.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 11.86 %","   .00 %","   .00 %","  8.82 %","","   .00 %","","   .00 %","   .00 %"," 30.00 %","","","   .00 %","","","","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.71 %"
"2020-07-17","   .00 %","  1.55 %"," ##.## %","   .00 %","   .00 %",""," 10.17 %","","   .00 %","","   .00 %"," 33.33 %","   .00 %","   .00 %","  5.15 %","  1.49 %","   .00 %"," 21.43 %","   .00 %","   .00 %"," 71.43 %"," 16.67 %",""," 23.46 %"," 13.64 %","   .00 %","  5.00 %","  8.11 %","","   .00 %",""," 16.15 %","   .00 %"," 15.38 %","",""," ##.## %","","","","  4.26 %","  3.03 %","   .00 %","  6.67 %"," 33.33 %","   .00 %","   .00 %","  8.33 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.66 %"
"2020-07-18"," 50.00 %","  5.34 %","   .00 %","   .00 %","   .00 %","","  6.15 %","","  2.50 %","","   .00 %","   .00 %","   .00 %","   .00 %","  9.80 %","  3.49 %"," 11.11 %","   .00 %","   .00 %","   .00 %"," 41.67 %","   .00 %","","   .00 %","  2.67 %","   .00 %","  4.76 %"," 10.00 %","","   .00 %","","  5.96 %","   .00 %","   .00 %","","","   .00 %","","","","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.60 %"
"2020-07-19","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","","  4.35 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  3.20 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","","  2.00 %","  3.90 %","   .00 %","  2.27 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  2.93 %"
"2020-07-20","   .00 %","  2.82 %","   .00 %","   .00 %","   .00 %",""," 11.11 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  5.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.94 %","  3.75 %","   .00 %","  6.67 %","  2.27 %","","   .00 %","","  2.50 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.14 %"
"2020-07-21"," 33.33 %","  8.22 %"," 50.00 %","   .00 %","   .00 %","","  1.25 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  7.58 %","  2.44 %","   .00 %","  2.94 %","   .00 %","   .00 %"," -2.86 %"," 14.29 %",""," 11.43 %","   .00 %","   .00 %","   .00 %","  4.44 %","","   .00 %","","  3.05 %","   .00 %","  6.67 %","",""," 40.00 %","","","","  2.00 %","   .00 %"," 22.22 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  7.69 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.95 %"
"2020-07-22","  8.33 %","  9.49 %","   .00 %","   .00 %","  2.44 %","","   .00 %","   .00 %","  4.88 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.93 %","  5.40 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","  -.85 %","  6.02 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  3.12 %","",""," 14.29 %","","","","   .00 %","  8.82 %","-27.27 %","  6.25 %","   .00 %"," 50.00 %","  3.33 %","  7.14 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","  3.42 %"
"2020-07-23"," 30.77 %","  1.73 %"," 16.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 25.00 %","   .00 %","   .00 %","  6.71 %","  4.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","  5.68 %","   .00 %","  4.17 %","  8.51 %","","   .00 %","","  2.37 %","   .00 %","  3.03 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %"," 12.50 %","   .00 %"," 40.00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.17 %"
"2020-07-24"," 11.76 %","  4.55 %","   .00 %","   .00 %","   .00 %",""," 24.69 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  8.18 %","  2.59 %","   .00 %"," 28.57 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .86 %","  4.30 %","   .00 %","  4.00 %","  3.92 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","  8.11 %"," 11.11 %","  5.88 %","   .00 %","   .00 %","  6.25 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.13 %"
"2020-07-25"," 63.16 %"," 17.93 %","   .00 %","   .00 %","  9.52 %","","  9.90 %","   .00 %","  9.30 %","   .00 %"," 25.00 %"," 40.00 %"," ##.## %","   .00 %","  1.16 %","  6.59 %","   .00 %"," 13.33 %","   .00 %","   .00 %"," 11.43 %","   .00 %","   .00 %"," 16.24 %","  4.12 %","   .00 %","  1.92 %","  9.43 %","","   .00 %",""," 17.92 %","   .00 %"," 17.65 %","","","   .00 %","   .00 %","","","   .00 %","  2.50 %","-10.00 %","  5.56 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.80 %"
"2020-07-26","-16.13 %","   .00 %","   .00 %"," 11.11 %","  2.17 %","","  3.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.20 %","   .92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","  2.21 %","  2.97 %","   .00 %","  3.77 %","  5.17 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","",""," 21.57 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %"," 11.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  3.44 %"
"2020-07-27","   .00 %","  4.15 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %","   .96 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.41 %"
"2020-07-28","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","","  8.70 %","   .00 %","   .00 %","   .00 %","-10.00 %","   .00 %","   .00 %"," 25.00 %","  5.79 %","  3.62 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","  4.29 %","  -.95 %","   .00 %","  1.82 %","  3.28 %","","   .00 %","","   .98 %","   .00 %","  5.00 %","",""," 12.50 %","   .00 %","","","   .00 %","  7.32 %"," 10.00 %","  5.26 %"," 28.57 %","   .00 %"," 12.82 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.90 %"
"2020-07-29"," 18.52 %"," 19.91 %","   .00 %","   .00 %","  2.13 %","","  5.60 %","   .00 %"," 10.64 %"," ##.## %"," 33.33 %"," 28.57 %","   .00 %","   .00 %","  5.97 %","  1.37 %","   .00 %","  1.96 %","   .00 %","   .00 %","  7.50 %","  5.26 %","   .00 %","  9.59 %","  8.65 %","   .00 %","  7.14 %","  7.94 %","   .00 %","   .00 %","","  8.74 %"," ##.## %","  4.76 %","","","   .00 %","   .00 %","   .00 %","","  1.61 %","  2.27 %"," 27.27 %","   .00 %","   .00 %","   .00 %","  6.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.40 %"
"2020-07-30","  3.12 %"," 11.07 %","   .00 %","   .00 %","  4.17 %","","  2.27 %","   .00 %","   .00 %","   .00 %"," 16.67 %"," 11.11 %","   .00 %"," 20.00 %","  3.29 %","  2.46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," ##.## %","   .00 %","  5.31 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .00 %","","  4.46 %","   .00 %","  6.82 %","","","   .00 %","   .00 %"," ##.## %","","  1.59 %","   .00 %"," 21.43 %","   .00 %","   .00 %","   .00 %","  8.51 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 37.50 %"," 50.00 %","   .00 %","  3.47 %"
"2020-07-31"," 36.36 %","  3.65 %","   .00 %","   .00 %"," 14.00 %","","   .74 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.73 %","  1.92 %","   .00 %","  1.92 %","   .00 %","   .00 %"," -6.98 %","  4.76 %","   .00 %","  3.12 %","  2.52 %","   .00 %"," 13.33 %","  5.80 %","   .00 %","   .00 %","","  5.56 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","  1.56 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 19.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.97 %"
"2020-08-01","  4.44 %","  2.24 %"," 14.29 %","   .00 %","   .00 %","","  5.88 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  6.75 %","  1.77 %","   .00 %","  1.89 %","   .00 %"," 16.67 %","   .00 %"," 13.64 %","   .00 %","   .00 %","  5.74 %","   .00 %","  1.47 %","  1.37 %","   .00 %","   .00 %","","  3.64 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %",""," 10.77 %","  2.22 %"," 11.76 %","   .00 %","   .00 %","   .00 %","  4.92 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  2.54 %"
"2020-08-02","   .00 %","  5.96 %"," 12.50 %","   .00 %","  1.75 %","","  1.39 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.95 %","   .69 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","  1.55 %","   .00 %","  1.45 %","  1.35 %","   .00 %","   .00 %","","  3.91 %","   .00 %","  2.13 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","   .00 %","  4.77 %"
"2020-08-03","   .00 %","  2.96 %","   .00 %"," 10.00 %","   .00 %","","  2.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  -.23 %","   .00 %","  3.57 %","   .00 %"," 14.29 %","   .00 %","  8.00 %","   .00 %"," -1.20 %","  3.05 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","","   .38 %","   .00 %","  8.33 %","","","   .00 %","   .00 %","   .00 %","","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.09 %"
"2020-08-04","  6.38 %","  4.31 %","   .00 %","   .00 %","  3.45 %","","  2.67 %","   .00 %","  1.92 %"," 50.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  3.42 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  3.05 %","  7.41 %","   .00 %","  1.43 %","  2.63 %"," ##.## %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","  1.37 %","   .00 %","  5.26 %","  4.55 %","   .00 %","   .00 %","  1.52 %","  5.26 %","   .00 %","   .00 %"," 12.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %"
"2020-08-05"," 14.00 %","  3.31 %"," 11.11 %","   .00 %","   .00 %","","  3.25 %","   .00 %","  9.43 %","   .00 %","   .00 %","  4.55 %","   .00 %"," 14.29 %","  1.47 %","  1.49 %","   .00 %","  3.45 %","   .00 %"," 62.50 %","   .00 %","   .00 %","   .00 %","   .59 %","  1.38 %","   .00 %","  2.82 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.85 %","","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %"," 34.78 %","   .00 %"," 33.33 %"," 11.94 %","   .00 %"," 25.00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %"
"2020-08-06","  1.75 %","  5.07 %","   .00 %","   .00 %","   .00 %","","  1.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  9.06 %","  2.37 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.53 %","  2.72 %","   .00 %","   .00 %","  1.28 %"," 50.00 %","   .00 %",""," 11.61 %"," 50.00 %","  1.85 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  3.23 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","  4.11 %"
"2020-08-07","  5.17 %","  3.30 %","   .00 %","   .00 %"," 11.67 %","","   .62 %"," 14.29 %","  5.17 %","   .00 %","  6.25 %","  8.70 %","   .00 %","   .00 %","  6.98 %","   .77 %","   .00 %","  9.52 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","  1.70 %","   .66 %","   .00 %","  1.37 %","  3.80 %","   .00 %","   .00 %","","  6.71 %","   .00 %","   .00 %",""," ##.## %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.81 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %"," 13.33 %","  4.55 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","  1.76 %"
"2020-08-08","  1.64 %","  3.44 %","   .00 %","   .00 %","  1.49 %","","  1.23 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.48 %","  1.64 %","   .00 %","  4.35 %","   .00 %"," 23.08 %","   .00 %","  3.70 %","   .00 %","   .00 %","  2.63 %","   .00 %","  2.70 %","  6.10 %","   .00 %","   .00 %","","  3.14 %","   .00 %","   .00 %",""," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.52 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %"," -6.67 %","   .00 %","   .00 %","  4.04 %"
"2020-08-09","  3.23 %","  1.66 %","   .00 %","  9.09 %","  1.47 %","","  1.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 44.44 %","   .00 %","   .97 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","  1.28 %","   .00 %","  1.32 %"," -3.45 %","   .00 %","   .00 %","","   .30 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","  3.53 %"," 13.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","  1.90 %"
"2020-08-10","   .00 %","  2.10 %","   .00 %","   .00 %","  2.90 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","  5.15 %","   .85 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .91 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 26.67 %","   .00 %","   .00 %","   .78 %"
"2020-08-11","   .00 %","  1.60 %"," 10.00 %","   .00 %","  2.82 %","","  1.20 %","   .00 %","   .00 %","   .00 %"," 17.65 %","   .00 %","   .00 %","   .00 %","  1.44 %","   .11 %","   .00 %","  1.32 %","   .00 %","  6.25 %","  2.38 %","   .00 %","   .00 %","  1.10 %","  2.53 %","   .00 %","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %"," -1.20 %","   .00 %","   .00 %",""," 96.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.32 %","   .00 %","   .00 %","   .00 %"," -2.22 %","   .00 %","   .00 %"," 21.05 %","   .00 %","   .00 %","  1.62 %"
"2020-08-12","  1.56 %","  4.50 %"," 18.18 %"," 16.67 %","  1.37 %","","  -.60 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.42 %","  1.16 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.98 %","   .00 %","   .00 %","   .55 %","   .62 %","   .00 %","   .00 %"," -1.19 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","  3.64 %",""," 23.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %"," 55.88 %"," 11.11 %","   .00 %","   .99 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.40 %"
