"date","California/Alameda","California/Alpine","California/Amador","California/Butte","California/Calaveras","California/Colusa","California/Contra Costa","California/Del Norte","California/El Dorado","California/Fresno","California/Glenn","California/Humboldt","California/Imperial","California/Inyo","California/Kern","California/Kings","California/Lake","California/Lassen","California/Los Angeles","California/Madera","California/Marin","California/Mariposa","California/Mendocino","California/Merced","California/Modoc","California/Mono","California/Monterey","California/Napa","California/Nevada","California/Orange","California/Placer","California/Plumas","California/Riverside","California/Sacramento","California/San Benito","California/San Bernardino","California/San Diego","California/San Francisco","California/San Joaquin","California/San Luis Obispo","California/San Mateo","California/Santa Barbara","California/Santa Clara","California/Santa Cruz","California/Shasta","California/Sierra","California/Siskiyou","California/Solano","California/Sonoma","California/Stanislaus","California/Sutter","California/Tehama","California/Trinity","California/Tulare","California/Tuolumne","California/Unassigned","California/Ventura","California/Yolo","California/Yuba"
"2020-12-14","38218","63","1637","5103","710","945","29760","542","3770","44114","1171","1295","19472","388","50624","13357","1271","3127","532730","8019","8491","180","1991","14483","243","700","18913","4194","2030","105764","9549","347","119691","49480","2477","127791","109578","18686","32170","7625","18584","13249","49216","5986","6777","27","914","13734","14705","27398","4798","2357","225","25496","1653","0","26588","6267","2820"
"2020-12-15","39252","63","1681","5202","718","991","30685","571","4085","44726","1186","1321","19608","433","51612","13491","1306","3478","543769","8120","8539","181","2019","14572","249","713","19154","4289","2070","108602","9722","360","123715","50304","2538","129522","111441","18904","32522","7791","18875","13587","50315","6049","6927","31","950","13897","14859","27798","5051","2357","231","25735","1760","0","27436","6389","2990"
"2020-12-16","40026","64","1711","5574","799","1026","31516","582","4198","47316","1207","1357","19756","445","53694","13653","1341","3590","566005","8269","8615","183","2051","15120","260","735","19905","4440","2123","112893","10301","371","131822","51076","2642","137548","114248","19283","33849","8074","19330","13782","51233","6361","6927","32","967","14269","15406","28266","5117","2472","235","27026","1943","0","27936","6531","3058"
"2020-12-17","40751","64","1748","5668","821","1038","32526","587","4319","49173","1236","1374","20003","452","54681","13758","1364","3685","580325","8441","8751","185","2108","15443","265","744","21107","4544","2149","115260","10554","385","135751","52182","2687","144455","116852","19624","35010","8252","19645","13966","52414","6536","7000","32","993","14713","15768","28667","5290","2557","240","27500","1994","0","28566","6649","3122"
"2020-12-18","41548","64","1788","5765","848","1053","33072","605","4412","49918","1254","1387","20208","468","55801","14073","1375","3732","596721","8574","8804","188","2134","15648","267","748","21951","4612","2173","118367","10776","397","141062","53189","2760","151113","120463","19939","35894","8365","20089","14207","53885","6687","7121","32","1001","15008","16024","29040","5369","2627","245","27852","2076","0","29404","6800","3212"
"2020-12-19","42196","64","1846","5906","870","1068","33713","643","4494","52643","1273","1387","20430","490","56687","14289","1399","3861","610372","8609","8851","188","2159","16026","271","772","22336","4688","2220","121681","10995","405","142375","54003","2854","157655","122972","20315","36484","8598","20479","14376","54905","6838","7121","32","1019","15008","16261","29533","5449","2688","251","28322","2119","0","29907","6901","3260"
"2020-12-20","43109","64","1943","6118","900","1096","34321","643","4588","55428","1286","1387","20711","490","57205","14497","1438","3861","623670","8717","8902","196","2159","16230","271","772","22799","4772","2260","125574","11246","405","146703","55169","2907","159883","126465","20643","37340","8788","20479","14667","56334","7054","7221","32","1019","15204","16553","29992","5549","2741","251","28734","2119","0","30843","7025","3260"
"2020-12-21","44004","65","2043","6228","926","1121","34918","652","4697","57616","1295","1500","20882","490","58200","14654","1463","3861","634849","8995","9021","205","2230","16435","273","774","23250","4865","2289","128780","11541","405","150422","56017","2964","163945","129717","20937","38268","8881","21160","14817","57452","7178","7290","32","1019","16224","16802","30549","5601","2741","251","29078","2299","0","31335","7121","3260"
"2020-12-22","44756","65","2081","6344","963","1135","35322","673","4877","58568","1323","1512","20994","514","59148","14786","1538","4116","647542","9150","9133","205","2256","16760","287","795","23673","4952","2337","130444","11761","424","151713","57082","3074","168307","132098","21086","38811","9006","21558","14988","58637","7315","7299","34","1059","16568","17075","31106","5774","2741","262","29482","2552","0","31759","7266","3422"
"2020-12-23","45751","64","2115","6473","988","1187","35788","679","4958","59640","1337","1539","21128","531","60260","14883","1583","4156","663954","9305","9205","208","2292","17111","292","806","24152","5059","2367","134850","11968","435","156834","58001","3171","170885","134696","21232","39423","9174","21913","15198","59923","7471","7567","34","1067","16844","17444","31568","5863","2872","262","30051","2569","0","32488","7388","3492"
"2020-12-24","46753","64","2157","6588","1002","1214","36313","680","5023","60488","1349","1539","21323","547","61324","14951","1602","4180","677299","9371","9305","212","2314","17785","293","833","24856","5172","2406","138310","12262","443","158110","59661","3231","174091","136955","21498","40695","9303","22241","15417","61090","7637","7567","34","1076","17330","17723","31914","5930","2917","265","30422","2684","0","33377","7508","3554"
"2020-12-25","47527","64","2189","6716","1032","1214","36752","695","5095","61435","1363","1539","21545","547","62439","15242","1629","4180","678040","9547","9305","212","2314","17785","293","836","25131","5265","2429","141205","12457","443","162435","60596","3288","176866","136955","21830","41324","9504","22241","15657","61742","7856","7567","34","1076","17330","17723","31914","6037","2967","265","30827","2704","0","34400","7566","3628"
"2020-12-26","48365","65","2219","6873","1062","1219","37610","695","5170","62251","1390","1584","21646","575","63044","15491","1688","4180","706448","9770","9449","219","2314","17785","293","857","25788","5351","2458","144542","12660","443","166690","61630","3365","181812","142647","22130","42089","9749","22568","15936","63302","8018","7612","34","1076","17330","18035","32881","6051","3017","265","31323","2704","0","35514","7700","3628"
"2020-12-27","49084","65","2281","6968","1084","1240","38138","709","5279","63080","1413","1584","21734","575","63557","15548","1710","4180","719833","9908","9505","220","2382","17890","307","857","26010","5427","2480","147463","12816","455","169360","62435","3394","185111","145779","22319","42887","9945","22908","16159","64974","8113","7641","34","1076","17528","18539","33148","6121","3017","265","31665","2704","0","36064","7793","3628"
"2020-12-28","49796","65","2359","7016","1097","1253","38558","712","5388","63811","1434","1647","21934","575","64810","15624","1769","4230","733325","10015","9569","223","2406","18075","307","857","26322","5496","2519","149607","13055","455","174477","63416","3431","186776","147530","22514","43529","10154","23681","16364","66270","8234","7792","34","1076","18518","18539","33623","6218","3017","265","31864","2808","0","36661","7919","3665"
"2020-12-29","50405","65","2394","7053","1102","1264","39029","729","5509","64274","1435","1678","22003","611","66526","15767","1791","4573","746089","10172","9616","226","2425","18843","313","891","26723","5576","2532","152089","13272","463","176688","64322","3489","191087","150064","22726","44172","10260","23916","16579","67423","8310","7918","38","1111","18726","18667","33899","6290","3017","269","32109","2827","0","37151","8031","3805"
"2020-12-30","50946","66","2442","7178","1111","1332","39391","733","5613","65149","1454","1731","22128","618","67292","15809","1805","4615","756116","10273","9661","234","2441","19066","315","893","26894","5663","2550","156573","13550","468","180537","65078","3538","193214","152512","22996","44699","10387","24246","16797","67581","8492","7782","41","1132","19008","18872","34141","6341","3222","271","32578","2841","0","38669","8124","3826"
"2020-12-31","51590","67","2502","7269","1131","1351","39736","754","5649","65400","1458","1764","22267","619","68316","15915","1819","4615","770602","10491","9728","252","2487","19245","320","895","27289","5708","2565","157183","13755","474","180553","65541","3673","194377","155595","23224","45019","10490","24589","17025","69879","8573","8060","42","1146","19211","18992","34465","6411","3253","272","33125","2921","0","39259","8238","3858"
"2021-01-01","52475","67","2515","7405","1161","1351","40697","760","5719","66442","1484","1764","22494","635","68969","16114","1848","4691","790582","10609","9798","255","2487","19444","323","897","27859","5801","2619","161586","13755","486","184193","65817","3739","199115","155595","23740","45764","10846","24589","17434","71755","8909","8060","47","1176","19211","19129","34465","6505","3292","276","33443","2962","0","40854","8295","3898"
"2021-01-02","53518","68","2562","7589","1186","1351","41599","769","5832","67484","1520","1783","22715","635","69484","16394","1888","4691","806210","10752","9900","265","2558","19444","326","911","28465","5899","2663","165440","13987","486","188674","66956","3802","203651","164500","24145","46640","11160","25041","17759","73493","9146","8102","47","1176","19393","19513","35471","6553","3344","276","33994","2962","0","42026","8461","3898"
"2021-01-03","54518","68","2613","7750","1230","1351","41993","769","5959","68740","1546","1815","22867","635","70358","16515","1925","4691","818639","11039","10012","267","2611","19444","326","911","28991","5994","2706","168457","14182","486","192069","67810","3853","206939","168020","24414","47310","11467","25483","18135","74359","9340","8154","47","1176","19805","19761","35800","6621","3344","276","34479","2962","0","43397","8571","3930"
"2021-01-04","55073","68","2671","7835","1248","1351","42628","776","6032","69318","1581","1910","22951","635","71033","16628","1976","4691","827498","11151","10119","277","2626","19600","337","911","29352","6094","2742","170579","14687","486","198236","68551","3882","208271","171033","24588","47886","11635","25767","18265","74527","9526","8268","47","1176","20953","19980","36255","6664","3344","276","34742","2978","0","43747","8673","3966"
"2021-01-05","55899","71","2701","7893","1276","1396","43019","777","6152","69871","1590","1928","23035","675","72270","16855","1998","4845","840611","11280","10182","277","2663","20402","344","927","29659","6187","2765","172458","14800","497","200056","70164","3952","213357","172847","24753","48644","11945","26150","18735","76235","9680","8463","59","1218","21223","20210","36439","6734","3344","282","35060","3045","0","45014","8834","4068"
"2021-01-06","56432","71","2717","8008","1292","1438","43442","783","6270","70971","1608","1957","23165","709","72878","16860","2015","4874","852165","11359","10287","286","2714","20774","351","928","30110","6264","2781","175032","15015","514","203957","70677","4035","214813","176662","24989","49306","12027","26497","19063","77366","9753","8574","62","1239","21520","20501","36833","6797","3529","282","35585","3063","0","46456","8980","4221"
"2021-01-07","57081","71","2738","8147","1321","1468","44274","791","6397","71404","1622","1998","23400","721","73892","17019","2033","4912","871404","11532","10347","296","2751","20915","353","937","30521","6342","2808","177733","15233","522","204327","71572","4127","216394","180512","25424","49682","12305","27050","19453","78683","9954","8741","62","1259","21855","20558","37344","6858","3586","283","35890","3122","0","47428","9083","4294"
"2021-01-08","57921","71","2761","8278","1342","1529","44967","799","6545","72557","1639","2031","23608","746","74732","17238","2055","4947","889405","11645","10468","308","2801","21139","357","963","30903","6408","2854","181922","15454","533","208177","72342","4266","219691","185062","25885","50156","12810","27494","19953","80466","10228","8917","63","1280","22232","20857","37951","6921","3639","285","36397","3158","0","49083","9207","4383"
"2021-01-09","59172","72","2811","8430","1385","1565","46618","816","6690","73689","1680","2031","23751","811","77875","17711","2120","4972","907077","11846","10696","318","2886","21506","360","969","32394","6544","2888","186608","15454","544","212122","73245","4363","224350","188600","26378","51523","13286","28072","20550","82170","10486","8917","63","1311","22232","21264","38469","7018","3752","292","36946","3180","0","50553","9391","4440"
"2021-01-10","60125","72","2824","8552","1425","1565","47315","816","6800","74816","1707","2031","24028","811","78832","17711","2144","4972","920324","12063","10811","322","2914","21506","366","969","32394","6594","2932","191004","15609","544","216076","74482","4403","228857","191888","26708","51927","13647","28512","21323","83655","10717","8917","63","1311","22232","21463","38851","7072","3752","292","37684","3180","0","51988","9524","4440"
"2021-01-11","61111","72","2861","8665","1449","1613","47940","823","7041","75621","1746","2124","24233","854","79728","17941","2194","5022","932901","12270","10928","328","2914","22355","368","997","32571","6701","2978","193766","15978","554","219486","75394","4451","232171","194795","27054","52535","13968","28972","21767","84726","10951","9127","65","1341","23314","21925","39216","7247","3752","297","38284","3236","0","53095","9610","4595"
"2021-01-12","62046","73","2867","8795","1460","1643","48449","826","7222","76581","1763","2138","24418","864","80674","18110","2526","5034","947035","12389","11038","331","2945","22649","370","1025","33761","6880","3013","196340","16135","562","227827","76009","4508","235543","198319","27264","53994","14233","29355","22237","85929","11093","9315","63","1360","23554","22191","39709","7316","3885","298","38909","3251","0","54202","9699","4638"
"2021-01-13","62943","73","2897","8891","1475","1667","49082","827","7326","77651","1781","2171","24566","882","81490","18164","2321","5048","959156","12485","11126","331","3003","22932","373","1038","34072","6942","3030","199532","16317","569","230600","77201","4596","239786","201580","27531","54796","14425","29747","22769","87045","11275","9315","67","1373","23889","22531","40252","7379","3917","299","39347","3270","0","55342","9857","4712"
"2021-01-14","63866","73","2921","9013","1493","1684","49759","844","7394","78278","1794","2220","24717","883","82398","18453","2343","5067","976075","12570","11244","334","3055","23199","378","1080","34482","7039","3072","225155","16532","573","233480","78268","4698","241523","204175","27863","55580","14778","30196","23184","88379","11447","9450","69","1388","24291","22840","44638","7439","3917","299","39723","3279","0","56453","9933","4766"
"2021-01-15","64760","73","2951","9127","1513","1691","50627","847","7515","79033","1798","2263","24882","924","83547","18453","2417","5094","990632","12778","11345","341","3055","23492","378","1083","34959","7157","3099","227271","16761","573","233899","79137","4778","245033","206870","28200","56484","15102","30694","23538","89983","11715","9594","70","1408","24654","23089","45274","7484","3971","302","40176","3304","0","57941","10097","4818"
"2021-01-16","65679","73","2965","9233","1538","1691","51573","853","7515","79950","1824","2263","24944","924","84644","19125","2434","5094","1004693","12883","11462","343","3076","23492","379","1083","35418","7231","3099","228553","16761","573","235235","80279","4850","248285","209897","28574","56484","15129","31291","24149","91466","11776","9594","70","1408","24654","23261","46023","7484","3971","302","40176","3304","0","59061","10240","4818"
"2021-01-17","68016","73","2986","9359","1596","1691","52146","857","7575","81294","1894","2294","25140","924","85362","19254","2504","5094","1014753","13193","11569","344","3114","23492","379","1083","35418","7356","3144","229384","16995","573","239412","79122","4882","251213","211787","28853","56642","15466","31805","24481","92625","12026","9594","70","1408","24732","23607","46463","7560","3971","302","40655","3304","0","60368","10406","4818"
"2021-01-18","67375","73","3001","9411","1608","1691","52547","861","7659","82039","1924","2322","25253","924","86188","19321","2572","5094","1024297","13328","11632","346","3114","23800","383","1119","35418","7521","3176","231440","17194","573","242206","80154","4941","254094","214337","29139","57094","15658","32186","24481","93557","12196","9594","79","1408","25216","23871","46744","7604","3971","302","41016","3359","0","61257","10519","4818"
"2021-01-19","67952","73","3016","9474","1617","1733","52965","866","7826","82485","1935","2393","25317","974","86718","19435","2612","5195","1032806","13443","11693","346","3114","24452","385","1121","36126","7601","3206","233486","17380","589","250436","80678","4963","256109","216835","29321","58290","15929","32596","25083","94366","12298","9776","82","1446","25806","24068","47187","7754","3971","302","41867","3382","0","62101","10620","4951"
"2021-01-20","68649","73","3024","9528","1621","1796","53349","867","7886","83200","1948","2427","25333","983","87240","19588","2625","5199","1038738","13528","11732","346","3192","24570","385","1124","36464","7672","3234","234944","17490","589","251000","81183","5003","256914","218555","29502","58843","16056","32887","25405","94905","12461","9750","82","1457","25983","24184","47506","7828","4332","304","42186","3403","0","62774","10789","4996"
"2021-01-21","69107","73","3036","9582","1637","1853","53844","869","7949","83591","1955","2458","25380","993","87714","19703","2646","5224","1046591","13585","11810","346","3206","24788","385","1125","36668","7731","3257","236211","17584","600","255808","81687","5042","258742","219731","29665","59096","16228","33207","25751","95936","12533","9834","82","1463","26191","24469","47808","7855","4340","305","42541","3417","0","63608","10852","5013"
"2021-01-22","69554","73","3038","9643","1647","1854","54140","870","8002","84137","1964","2494","25509","1007","88399","19703","2669","5224","1054802","13664","11899","346","3234","25048","386","1135","36950","7774","3292","237198","17675","605","258532","82303","5101","261199","222578","29801","59395","16437","33468","25986","96340","12649","9920","88","1484","26494","24571","48100","7927","4408","305","42759","3443","0","63995","10940","5049"
"2021-01-23","69693","73","3042","9711","1672","1854","54416","873","8002","84744","1985","2494","25562","1007","89095","19760","2681","5269","1065505","13781","11930","346","3256","25048","387","1135","37285","7828","3296","237292","17675","605","258532","82861","5143","262858","225558","30027","59395","16437","33731","26514","96435","12687","9920","88","1484","26494","24761","48432","7927","4468","305","42759","3443","0","64404","11014","5049"
"2021-01-24","70334","73","3049","9757","1695","1854","54951","873","8002","85274","2015","2494","25581","1007","90213","19904","2673","5269","1073156","13858","11954","351","3277","25048","390","1135","37285","7893","3332","237666","17675","605","258532","83408","5166","264457","227195","30308","59395","16652","33731","26820","98057","12771","9951","88","1484","26494","24935","48753","7943","4468","305","42759","3443","0","65581","11087","5049"
"2021-01-25","70823","73","3067","9820","1704","1871","55245","874","8184","85808","2026","2624","25707","1051","90564","20138","2724","5269","1079672","14000","12024","355","3293","25575","390","1145","37527","8005","3355","237708","17839","613","264363","84110","5223","266028","228632","30559","59665","16957","34294","27149","98583","13009","10054","95","1499","27041","25141","49065","8069","4468","306","43574","3477","0","66402","11210","5176"
"2021-01-26","71298","74","3074","9865","1713","1907","55593","878","8245","86336","2028","2652","25745","1053","91119","20223","2729","5309","1085488","14068","12067","357","3322","25743","392","1145","38434","8070","3394","239175","18034","618","266849","84653","5238","268542","230066","30734","60545","17151","34510","27149","99174","13088","10144","95","1504","27141","25160","49500","8129","4564","306","43574","3512","0","67066","11276","5227"
"2021-01-27","72024","74","3113","9943","1723","1907","55593","878","8245","86673","2034","2672","25812","1053","91119","20223","2748","5309","1091712","14130","12067","358","3322","25743","397","1157","38434","8145","3410","240314","18129","618","268490","85062","5251","269314","231481","30874","60545","17151","34738","27321","99702","13088","10212","95","1504","27317","25536","49690","8129","4564","306","43574","3512","0","67526","11361","5227"
"2021-01-28","72597","74","3116","9988","1737","1931","56252","883","8323","86886","2042","2725","25861","1073","92327","20292","2750","5334","1098411","14194","12155","358","3363","26038","400","1164","38853","8187","3439","241648","18267","621","270105","85428","5284","271189","232970","31082","61548","17511","34958","27754","100468","13235","10281","95","1527","27486","25678","50008","8206","4605","307","44257","3526","0","68397","11427","5284"
"2021-01-29","73115","74","3147","10037","1747","1935","56575","883","8359","87401","2043","2754","25984","1083","92992","20328","2772","5393","1104720","14301","12157","362","3392","26230","407","1166","39040","8233","3454","243212","18399","626","271910","85698","5344","272198","234640","31193","61901","17605","35235","28150","100997","13321","10333","95","1532","27706","25825","50389","8264","4626","307","44518","3549","0","69050","11500","5324"
"2021-01-30","73542","74","3156","10122","1757","1935","57021","883","8359","87936","2061","2754","26045","1083","93628","20668","2792","5393","1111391","14377","12284","367","3392","26230","407","1164","39425","8276","3487","244562","18399","626","271910","86320","5386","273520","236768","31294","61901","17605","35466","28338","101453","13321","10333","95","1532","27706","25992","50668","8264","4660","307","44518","3549","0","69511","11612","5324"
"2021-01-31","73771","74","3199","10177","1763","1935","57337","883","8359","88476","2074","2754","26160","1083","94113","20773","2809","5393","1116948","14443","12346","367","3434","26230","407","1165","39425","8342","3499","245978","18430","626","271910","86388","5401","274429","238042","31427","61901","17605","35466","28567","101964","13383","10333","95","1532","27706","26108","50983","8264","4660","307","44518","3549","0","69931","11698","5324"
"2021-02-01","74087","74","3227","10215","1778","1952","57580","884","8443","88852","2083","2815","26206","1087","94467","20812","2826","5413","1121107","14496","12372","368","3453","26674","411","1166","39425","8404","3528","247035","18608","626","275872","86560","5425","275076","239142","31563","62146","17887","35882","28830","102427","13606","10438","95","1558","28191","26189","51167","8355","4660","308","45243","3594","0","70799","11771","5389"
"2021-02-02","74661","76","3234","10263","1785","1972","57812","886","8479","89272","2086","2836","26224","1091","94994","20852","2843","5413","1124975","14572","12408","371","3474","26801","419","1169","39966","8449","3540","247886","18638","627","276931","86856","5432","275372","240050","31703","62737","18038","36052","29009","102836","13648","10534","95","1576","28290","26250","51416","8355","4781","308","45398","3615","0","71212","11824","5389"
"2021-02-03","74959","78","3275","10307","1786","1989","58021","888","8552","89542","2090","2849","26317","1108","95554","20894","2857","5421","1129730","14595","12448","373","3487","26914","421","1176","40104","8505","3577","248510","18670","630","277724","87107","5444","275960","241018","31788","62890","18186","36214","29191","103236","13683","10524","95","1580","28410","26306","51741","8428","4781","308","45541","3633","0","71557","11886","5423"
"2021-02-04","75175","78","3281","10355","1799","1999","58248","892","8622","89748","2098","2877","26363","1117","95993","20981","2869","5435","1134595","14605","12520","374","3513","27018","424","1177","40237","8534","3598","249195","18738","631","279189","87415","5463","276606","242616","31983","63258","18353","36451","29431","103748","13790","10573","95","1593","28511","26430","51998","8474","4781","308","45647","3649","0","72124","11933","5424"
"2021-02-05","78224","72","3288","10386","1808","2004","58462","894","8647","90126","2102","2907","26411","1140","96514","21083","2882","5435","1138970","14706","12559","374","3532","27134","424","1179","40463","8573","3621","250300","18784","632","280170","87704","5488","277430","244069","32116","63619","18467","36599","29564","104076","13790","10632","95","1598","28686","26595","52251","8516","4831","311","45834","3660","0","72595","11982","5431"
"2021-02-06","75737","78","3299","10421","1818","2004","58839","898","8647","90513","2122","2907","26474","1140","96862","21219","2906","5435","1143591","14752","12603","378","3573","27134","427","1180","40532","8598","3621","251079","18784","632","280170","87992","5502","277949","245334","32229","63619","18467","36689","29755","104609","13915","10632","95","1598","28686","26674","52562","8516","4831","311","45834","3660","0","72953","12025","5431"
"2021-02-07","76170","78","3306","10480","1832","2004","59107","898","8647","90944","2136","2907","26514","1140","97249","21246","2920","5435","1146483","14807","12625","379","3601","27134","430","1180","40532","8639","3624","252311","18836","632","280170","88532","5516","277949","246564","32437","63619","18467","36824","29941","105094","13915","10632","95","1598","28686","26836","52806","8516","4831","311","45834","3660","0","73431","12061","5431"
"2021-02-08","76648","79","3343","10513","1837","2020","59313","904","8762","91184","2141","2955","26518","1162","97522","21297","2940","5489","1149346","14850","12657","380","3612","27424","436","1190","40532","8701","3676","253289","18973","637","282736","88919","5548","278802","247462","32609","64138","18684","37058","30087","105386","14011","10700","95","1629","28994","26909","52996","8582","4831","316","46133","3726","0","73759","12135","5513"
"2021-02-09","77109","79","3344","10524","1840","2046","59585","905","8785","91430","2148","2960","26526","1174","98187","21342","2949","5492","1152430","14887","12678","380","3612","27509","437","1190","40908","8719","3694","253900","19036","639","283525","89267","5553","279412","248051","32679","64396","18788","37139","30206","105740","14055","10753","95","1636","29040","26939","53278","8594","4883","316","46382","3734","0","74068","12169","5530"
"2021-02-10","77216","79","3347","10563","1847","2056","59751","911","8807","91730","2156","2976","26549","1176","98636","21360","2955","5492","1155491","14912","12715","381","3631","27562","439","1193","40971","8749","3696","254417","19121","641","284168","89378","5566","279673","248861","32782","64457","18838","37277","30352","106023","14092","10753","96","1643","29172","26971","53388","8623","4883","320","46477","3757","0","74333","12220","5547"
"2021-02-11","77632","79","3348","10594","1850","2069","59895","919","8827","91876","2160","3009","26589","1180","99087","21443","2975","5498","1158794","14925","12754","385","3659","27701","441","1196","41076","8769","3723","255254","19175","641","284814","89653","5591","280068","249974","32955","64709","18889","37437","30502","106372","14163","10718","97","1650","29251","27056","53614","8639","4883","321","46608","3774","0","74651","12276","5565"
"2021-02-12","77926","79","3368","10624","1856","2069","60142","922","8855","92168","2166","3009","26616","1193","99570","21533","3002","5498","1161926","14984","12795","386","3681","27701","441","1198","41246","8777","3729","255254","19175","641","285414","89988","5609","280949","250791","33076","64969","18899","37548","30586","106749","14232","10718","97","1664","29251","27133","53842","8656","4930","321","46714","3800","0","74959","12303","5583"
"2021-02-13","78285","79","3381","10655","1860","2069","60365","929","8855","92520","2175","3009","26646","1193","100025","21585","3012","5498","1164880","15022","12823","386","3701","27701","441","1198","41341","8785","3729","256510","19175","641","285414","90252","5622","281604","251682","33179","64969","18889","37621","30728","107110","14232","10718","97","1664","29251","27143","54025","8656","4930","321","46714","3800","0","75210","12340","5583"
"2021-02-14","78356","79","3387","10699","1863","2069","60537","929","8855","92807","2182","3009","26680","1193","100290","21610","3025","5498","1166552","15053","12843","388","3723","27701","441","1198","41341","8809","3742","256889","19214","641","285414","90401","5633","282169","252250","33291","64969","18889","37745","30862","107397","14232","10718","97","1664","29251","27249","54148","8656","4930","321","46714","3800","0","75481","12374","5583"
"2021-02-15","78714","79","3398","10717","1866","2069","60710","931","8855","93065","2184","3025","26696","1193","100434","21647","3030","5498","1168372","15089","12876","388","3723","27701","443","1203","41341","8826","3761","256889","19313","641","285414","90856","5641","282494","252943","33374","64969","18889","37859","30862","107619","14232","10720","97","1664","29251","27361","54325","8656","4930","321","46714","3800","0","75742","12399","5583"
"2021-02-16","78883","79","3409","10723","1871","2086","60834","938","8973","93231","2185","3025","26779","1217","100586","21658","3030","5546","1169688","15108","12920","388","3732","28201","446","1203","41580","8837","3774","257589","19433","647","286590","91091","5649","282494","253641","33454","65359","19210","37969","30991","107769","14344","10810","97","1683","29580","27361","54484","8708","4930","336","46934","3853","0","75889","12412","5634"
"2021-02-17","79016","79","3413","10748","1899","2110","60996","947","8982","93363","2189","3036","26797","1224","100849","21696","3041","5546","1171865","15120","12946","388","3743","28306","448","1205","41632","8854","3813","257816","19457","647","287063","91246","5659","282736","254180","33491","65659","19248","38041","31067","107980","14359","10810","98","1689","29643","27414","54631","8722","4930","339","47220","3857","0","76043","12457","5649"
"2021-02-18","79092","79","3415","10770","1896","2110","60996","947","8982","93555","2189","3053","26817","1224","100849","21696","3057","5546","1174340","15135","12946","389","3743","28306","446","1204","41632","8865","3822","258182","19462","647","287200","91309","5661","283356","254990","33558","65659","19248","38124","31067","108255","14359","10834","98","1689","29690","27414","54728","8722","4930","339","47220","3857","0","76234","12506","5649"
"2021-02-19","79297","80","3417","10791","1898","2117","61284","955","9017","93734","2195","3067","26840","1243","101370","21797","3066","5558","1176843","15175","12990","389","3769","28489","446","1206","41787","8877","3852","258567","19520","649","287534","91797","5697","283873","255802","33650","65891","19340","38229","31334","108462","14438","10868","99","1701","29766","27542","54887","8766","4983","340","47399","3870","0","76442","12549","5681"
"2021-02-20","79471","80","3427","10823","1898","2117","61469","959","9017","93973","2199","3067","26840","1243","101613","21853","3078","5558","1179149","15222","13011","389","3781","28489","448","1206","41884","8899","3863","258991","19520","649","287534","91815","5699","284280","256513","33746","65891","19340","38256","31432","108800","14438","10868","99","1701","29766","27606","55081","8766","5043","340","47399","3870","0","76582","12606","5681"
"2021-02-21","79539","80","3432","10838","1898","2117","61628","959","9017","94234","2199","3073","26840","1243","101738","21857","3089","5558","1180505","15274","13031","392","3783","28489","448","1206","41884","8910","3887","259305","19520","649","287534","92057","5709","284639","257030","33820","65891","19340","38371","31518","109054","14438","10868","99","1701","29766","27703","55191","8766","5043","340","47399","3870","0","76757","12639","5681"
"2021-02-22","79649","80","3435","10855","1901","2120","61744","971","9059","94374","2201","3124","26840","1277","101849","21881","3100","5591","1181469","15298","13052","393","3786","28655","448","1208","41884","8929","3899","259581","19646","649","287822","92428","5716","284866","257351","33891","66046","19458","38448","31567","109276","14495","10909","99","1716","29859","27793","55347","8802","5043","347","47562","3914","0","76862","12670","5711"
"2021-02-23","79796","80","3438","10855","1902","2125","61865","976","9069","94584","2207","3136","26840","1278","102137","21916","3107","5594","1183496","15325","13083","393","3790","28749","450","1208","42016","8950","3909","259857","19661","651","288541","92621","5723","285081","257805","33947","66290","19500","38552","31630","109506","14516","10950","99","1720","29882","27845","55487","8818","5068","352","47680","3929","0","76947","12689","5719"
"2021-02-24","79948","80","3440","10887","1902","2127","62028","986","9086","94741","2209","3151","26840","1281","102332","21916","3121","5594","1185559","15352","13100","394","3795","28874","452","1210","42031","8967","3925","260157","19702","651","288960","92772","5731","285334","258463","33994","66462","19500","38662","31630","109506","14561","10950","99","1728","29925","27882","55625","8826","5068","358","47730","3942","0","77093","12729","5722"
"2021-02-25","80088","81","3444","10915","1905","2128","62164","987","9095","94794","2210","3160","26843","1287","102627","21951","3134","5601","1187542","15390","13136","394","3796","28915","452","1211","42138","8976","3932","260348","19713","653","289185","92944","5743","285334","258982","34061","66569","19612","38763","31763","109841","14588","10944","99","1740","29968","27954","55775","8845","5081","367","47784","3946","0","77238","12760","5733"
"2021-02-26","80279","81","3448","10922","1905","2128","62164","987","9095","95015","2219","3180","26855","1287","102627","21951","3141","5601","1189232","15414","13136","395","3796","28915","452","1211","42138","8998","3940","260721","19763","653","289450","92961","5752","286077","258982","34138","66569","19612","38872","31763","110237","14588","10969","99","1740","30024","28004","55887","8845","5081","367","47784","3946","0","77395","12787","5733"
"2021-02-27","80496","81","3457","10941","1905","2128","62164","987","9095","95202","2220","3180","26888","1287","102627","21951","3153","5601","1190894","15436","13136","395","3796","28915","452","1211","42138","9014","3952","261022","19763","653","289450","93180","5759","286291","259641","34213","66569","19612","38922","31763","110422","14588","10972","99","1740","30024","28063","56024","8845","5081","367","47784","3946","0","77534","12816","5733"
