"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Lakshadweep","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2021-02-05","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .27 %"," ##.## %","   .04 %","   .07 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  1.81 %"," ##.## %"," ##.## %","   .34 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-06","   .00 %"," ##.## %",""," ##.## %"," ##.## %",""," ##.## %","   .04 %","   .07 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," -1.18 %"," ##.## %"," ##.## %","   .34 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-07","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .40 %"," ##.## %","   .04 %","   .15 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .21 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-08","   .00 %"," 65.33 %",""," ##.## %"," ##.## %",""," ##.## %","   .04 %","   .15 %"," ##.## %"," 78.03 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .21 %"," ##.## %"," ##.## %","  -.50 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-02-09","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .40 %"," ##.## %","   .02 %","   .15 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  1.69 %"," ##.## %"," ##.## %","  -.50 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-10",""," ##.## %",""," ##.## %"," ##.## %","   .40 %"," ##.## %","   .02 %","   .22 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," 20.20 %"," ##.## %","   .17 %"," ##.## %"," ##.## %","   .01 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-02-11",""," ##.## %",""," ##.## %"," ##.## %","   .40 %"," ##.## %","   .02 %","   .22 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," 29.84 %"," ##.## %","   .17 %"," ##.## %"," ##.## %","-19.49 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-12","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .33 %"," ##.## %","   .02 %","   .18 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 22.68 %"," ##.## %","   .17 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-13","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .26 %"," ##.## %","   .01 %","   .22 %"," 32.45 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 12.25 %"," ##.## %","   .14 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-02-14",""," 44.70 %",""," 84.52 %"," 17.48 %","-19.54 %"," ##.## %","   .02 %","   .18 %"," 14.44 %"," 92.86 %"," ##.## %"," 44.98 %"," 62.28 %"," 51.35 %"," ##.## %","   .00 %"," 55.59 %"," 39.06 %"," ##.## %"," ##.## %",""," 47.25 %"," 86.47 %"," -1.31 %","-20.85 %"," 39.47 %"," ##.## %"," 32.06 %"," 39.96 %"," ##.## %"," 45.14 %"," ##.## %"," 84.82 %"
"2021-02-15",""," 43.91 %",""," 83.66 %"," 15.05 %","-19.61 %"," ##.## %","   .02 %","   .18 %"," 10.45 %"," 91.36 %"," ##.## %"," 42.64 %"," 55.52 %"," 49.27 %"," ##.## %","   .00 %"," 52.15 %"," 37.39 %"," ##.## %"," ##.## %",""," 34.20 %"," 85.48 %"," -1.31 %","-22.72 %"," 35.88 %"," ##.## %"," 31.32 %"," 38.32 %",""," 40.65 %"," ##.## %"," 83.94 %"
"2021-02-16","   .00 %"," 43.27 %",""," 81.27 %"," ##.## %","-14.67 %"," ##.## %","   .02 %","   .29 %"," ##.## %"," 87.52 %"," ##.## %"," ##.## %"," 55.82 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 69.88 %"," ##.## %","   .07 %","-16.13 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-02-17","   .00 %"," 40.22 %",""," 82.64 %"," ##.## %"," ##.## %"," ##.## %","   .01 %","   .33 %"," ##.## %"," 77.09 %"," ##.## %"," ##.## %"," 51.27 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.86 %"," 90.64 %"," ##.## %","   .13 %","-22.19 %"," ##.## %","  -.49 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-18",""," 36.92 %",""," 85.43 %"," ##.## %"," ##.## %"," ##.## %","   .01 %","   .29 %"," ##.## %"," 70.49 %"," ##.## %"," ##.## %"," 50.98 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.86 %"," ##.## %"," ##.## %","   .13 %","-26.52 %"," ##.## %","   .53 %"," ##.## %"," ##.## %","-23.64 %",""," ##.## %"," ##.## %"
"2021-02-19",""," -3.89 %",""," -8.50 %"," ##.## %"," ##.## %","  1.70 %","   .01 %","   .29 %"," ##.## %"," -2.41 %"," 23.55 %"," ##.## %","-14.28 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %","  1.64 %","  2.86 %"," 80.01 %"," ##.## %","   .17 %","-19.14 %"," ##.## %","   .53 %"," ##.## %"," ##.## %",""," ##.## %","  -.68 %"," ##.## %"
"2021-02-20","   .00 %"," -3.90 %",""," -3.98 %"," ##.## %"," ##.## %","  8.66 %","   .01 %","   .22 %"," ##.## %","  -.52 %"," 28.49 %"," ##.## %"," -8.84 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %","  4.85 %","   .00 %"," 80.17 %"," ##.## %","   .13 %","-16.18 %"," ##.## %","   .53 %"," ##.## %"," ##.## %","-22.19 %"," ##.## %","  3.57 %"," ##.## %"
"2021-02-21",""," -4.52 %","","  1.01 %","  4.35 %"," ##.## %"," 16.37 %","   .01 %","   .11 %","  2.81 %","  3.83 %"," 50.37 %"," -2.99 %","-10.36 %","  1.48 %"," 47.97 %","   .00 %","  1.78 %","  1.89 %"," ##.## %","  5.48 %",""," 26.92 %","  2.76 %","   .17 %","-11.74 %"," -4.98 %","  -.49 %","  2.95 %","  5.07 %",""," ##.## %","  9.71 %"," 12.26 %"
"2021-02-22","   .00 %"," -2.84 %",""," ##.## %"," ##.## %","   .13 %"," ##.## %","   .01 %","   .04 %"," ##.## %","  4.86 %"," 50.61 %"," ##.## %"," -6.20 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %","  7.45 %","","-10.68 %"," ##.## %","   .10 %","-10.66 %"," -4.15 %","   .01 %","  3.12 %"," ##.## %","-14.94 %",""," ##.## %"," 12.13 %"
"2021-02-23","   .00 %","  1.67 %",""," ##.## %"," ##.## %","   .13 %"," ##.## %","   .01 %","   .07 %"," ##.## %"," 17.12 %"," 88.65 %"," ##.## %"," -3.36 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 18.47 %","",""," ##.## %","  1.63 %"," -4.36 %"," -2.08 %","  -.50 %","  6.01 %","","-18.75 %"," -3.90 %"," ##.## %"," 22.75 %"
"2021-02-24","   .00 %","   .61 %",""," ##.## %"," ##.## %","   .20 %"," ##.## %","   .02 %","   .07 %"," ##.## %"," 21.20 %"," 98.38 %"," ##.## %"," -6.50 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 14.08 %"," 23.32 %","","-31.88 %"," ##.## %","   .23 %"," 13.84 %"," -2.45 %","  -.50 %","  6.87 %"," ##.## %","-23.50 %"," -2.93 %"," ##.## %"," 25.65 %"
"2021-02-25","   .00 %"," ##.## %"," 28.33 %"," ##.## %"," ##.## %","   .13 %"," ##.## %","   .01 %","   .14 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 23.53 %"," 23.51 %","","-22.61 %"," ##.## %","   .27 %"," ##.## %"," 94.01 %","   .01 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-26","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .13 %"," ##.## %","   .01 %","   .25 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 25.66 %"," 19.42 %",""," -8.64 %"," ##.## %","  1.69 %"," ##.## %"," ##.## %","-18.99 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-27","   .00 %"," ##.## %"," 81.67 %"," ##.## %"," ##.## %","   .06 %"," ##.## %","   .02 %","   .25 %"," 70.39 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 37.00 %"," ##.## %","  1.72 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-02-28","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .13 %"," ##.## %","   .01 %","   .25 %"," 67.93 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 23.20 %"," ##.## %"," -1.16 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-03-01",""," ##.## %"," 80.95 %"," ##.## %"," ##.## %","   .13 %"," ##.## %","   .01 %","   .25 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","",""," ##.## %","   .20 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-02",""," ##.## %"," 48.95 %"," ##.## %"," ##.## %","   .19 %"," ##.## %","   .01 %","   .18 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","",""," ##.## %","   .16 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-03-03","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .26 %"," ##.## %","   .02 %","   .07 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 66.36 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  6.84 %"," ##.## %"," -1.29 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-04","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .26 %","  2.07 %","   .01 %","   .14 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .78 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," ##.## %",""," -4.70 %"," ##.## %","   .13 %"," ##.## %"," ##.## %","   .01 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-05","   .00 %"," ##.## %"," 28.95 %"," ##.## %"," ##.## %","   .19 %"," ##.## %","   .02 %","   .14 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %",""," ##.## %","   .13 %"," ##.## %"," ##.## %","-19.49 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-03-06","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .13 %"," ##.## %","   .02 %","   .11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %","","   .00 %"," 38.16 %"," ##.## %","  1.58 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-07",""," ##.## %",""," ##.## %"," ##.## %","   .06 %"," ##.## %","   .02 %","   .11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  9.04 %"," ##.## %","  1.58 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-03-08","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .06 %"," ##.## %","   .02 %","   .11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 15.32 %",""," 22.84 %"," ##.## %","   .23 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 96.18 %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-09","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .06 %"," ##.## %","   .03 %","   .14 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 20.36 %",""," 28.20 %"," ##.## %","   .23 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-03-10","   .00 %"," ##.## %"," 11.31 %"," ##.## %"," ##.## %","   .13 %"," ##.## %","   .03 %","   .11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 97.97 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 19.22 %",""," 40.60 %"," ##.## %","   .23 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-03-11",""," ##.## %",""," ##.## %"," ##.## %","   .13 %"," 26.69 %","   .03 %","   .14 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," -2.53 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  7.08 %"," 20.05 %","",""," ##.## %"," -1.25 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 93.06 %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-12","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .13 %","  1.11 %","   .03 %","   .18 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," -2.69 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-29.65 %","  3.80 %","","-15.41 %"," ##.## %"," -1.25 %"," ##.## %"," ##.## %","-19.50 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-03-13","   .00 %"," ##.## %","-53.99 %"," 18.22 %"," ##.## %","   .13 %","  1.11 %","   .03 %","   .21 %"," ##.## %"," ##.## %","  6.02 %"," ##.## %"," -2.69 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  4.90 %","  9.63 %","","-29.07 %"," ##.## %","   .10 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  2.52 %"," ##.## %"
"2021-03-14","   .00 %"," ##.## %","","  8.98 %"," ##.## %","   .13 %","  1.42 %","   .03 %","   .14 %"," ##.## %"," ##.## %","  2.56 %"," ##.## %"," -3.36 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  2.28 %","  7.89 %","",""," ##.## %"," -1.32 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.15 %","  -.20 %"," ##.## %"
"2021-03-15","   .00 %"," ##.## %","-53.46 %","  9.76 %"," ##.## %","   .06 %","  1.98 %","   .03 %","   .17 %"," ##.## %"," ##.## %","  2.35 %"," ##.## %","  -.24 %"," ##.## %"," 12.54 %","   .00 %"," ##.## %"," ##.## %"," -9.35 %","","",""," ##.## %","   .07 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  2.15 %","  1.14 %"," ##.## %"
"2021-03-16","   .00 %"," ##.## %","-41.46 %","  7.91 %"," ##.## %","   .13 %","   .80 %","   .02 %","   .28 %"," ##.## %"," ##.## %","  1.69 %"," ##.## %","  -.22 %"," ##.## %","  5.08 %","   .00 %"," ##.## %"," ##.## %"," -3.56 %","  6.86 %","",""," ##.## %","   .10 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-13.03 %","  -.62 %","  -.30 %"," ##.## %"
"2021-03-17","   .00 %"," ##.## %",""," 42.74 %"," ##.## %","   .13 %"," ##.## %","   .02 %","   .28 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 14.76 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 31.65 %"," ##.## %","   .00 %","  5.93 %"," ##.## %","  1.54 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," -5.14 %"," 18.97 %"," 57.23 %"," ##.## %"
"2021-03-18","   .00 %"," 13.09 %","-45.46 %"," 37.08 %","  2.56 %","   .06 %"," ##.## %","   .02 %","   .28 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 47.96 %"," 17.08 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 88.01 %"," ##.## %","  2.50 %",""," 33.65 %","  1.57 %"," 39.25 %"," 28.51 %","-19.49 %"," ##.## %"," ##.## %"," 38.22 %"," 16.98 %"," ##.## %"," 71.13 %"
"2021-03-19","   .00 %"," 30.58 %",""," 91.61 %"," 26.92 %","   .13 %"," ##.## %","   .02 %","   .31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 76.53 %"," 41.32 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 49.93 %"," 79.63 %","   .19 %"," ##.## %"," 49.80 %"," ##.## %"," ##.## %"," ##.## %"," 63.33 %"," 40.00 %"," ##.## %"," ##.## %"
"2021-03-20",""," 29.46 %",""," 84.09 %"," 31.19 %","   .19 %"," ##.## %","   .02 %","   .28 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 73.70 %"," 41.13 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","",""," 82.27 %","   .16 %"," ##.## %"," 44.34 %"," ##.## %"," ##.## %"," ##.## %"," 66.20 %"," 39.83 %"," ##.## %"," ##.## %"
"2021-03-21","   .00 %"," 30.27 %",""," 85.50 %"," 36.28 %","   .19 %"," ##.## %","   .02 %","   .24 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 73.70 %"," 41.99 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %","","",""," 86.07 %","  1.60 %"," ##.## %"," 49.26 %"," ##.## %"," ##.## %"," ##.## %"," 60.93 %"," 44.88 %"," ##.## %"," ##.## %"
"2021-03-22",""," 17.78 %","-45.59 %"," 46.44 %"," 24.13 %","   .25 %"," ##.## %","   .03 %","   .21 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 58.87 %"," 25.96 %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","",""," 49.33 %"," -1.15 %"," 80.26 %"," 29.14 %"," ##.## %"," ##.## %"," ##.## %",""," 26.99 %"," ##.## %"," 86.89 %"
"2021-03-23","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .31 %"," ##.## %","   .04 %","   .27 %"," 37.50 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 54.25 %"," ##.## %","",""," ##.## %"," -1.15 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-24","   .00 %"," ##.## %","-48.10 %"," ##.## %"," ##.## %","   .31 %"," ##.## %","   .04 %","   .21 %"," 29.84 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-21.97 %"," ##.## %",""," 78.16 %"," ##.## %","  1.69 %"," ##.## %"," ##.## %","   .03 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-25","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .44 %"," ##.## %","   .05 %","   .24 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," -4.62 %"," 16.54 %","   .00 %"," ##.## %"," ##.## %","  1.69 %"," ##.## %"," ##.## %","   .53 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-26","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .62 %"," ##.## %","   .06 %","   .17 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," -4.97 %"," 16.74 %","   .00 %"," ##.## %"," ##.## %","   .22 %"," ##.## %"," ##.## %","   .01 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-03-27","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .68 %"," ##.## %","   .07 %","   .20 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  9.90 %"," 17.48 %","   .00 %",""," ##.## %","  1.56 %"," ##.## %"," ##.## %","   .51 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-28","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .80 %"," ##.## %","   .08 %","   .17 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .20 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-03-29","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .73 %"," ##.## %","   .08 %","   .24 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," -1.27 %"," ##.## %"," ##.## %","  -.50 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-03-30","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .67 %"," ##.## %","   .08 %","   .24 %"," 53.68 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %",""," ##.## %","   .19 %"," ##.## %"," ##.## %","   .01 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-03-31","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .42 %"," ##.## %","   .08 %","   .24 %"," 54.41 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .19 %"," ##.## %"," ##.## %","   .01 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-04-01","   .00 %"," 45.05 %",""," ##.## %"," 60.72 %","   .36 %"," ##.## %","   .08 %","   .24 %"," 25.58 %"," ##.## %"," ##.## %"," 76.52 %"," 85.63 %"," 65.50 %"," ##.## %","   .00 %"," 95.46 %"," 62.93 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," -1.14 %"," ##.## %"," 79.06 %","   .01 %"," 39.84 %"," 63.37 %"," ##.## %"," 74.83 %"," ##.## %"," ##.## %"
"2021-04-02","   .00 %"," 28.36 %",""," ##.## %"," 44.44 %","   .24 %"," ##.## %","   .09 %","   .20 %"," 17.53 %"," 95.75 %"," ##.## %"," 51.97 %"," 58.63 %"," 41.71 %"," ##.## %","   .00 %"," 59.86 %"," 40.68 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," 77.78 %","  1.64 %"," ##.## %"," 51.09 %","   .01 %"," 25.94 %"," 40.69 %"," ##.## %"," 48.72 %"," ##.## %"," 65.87 %"
"2021-04-03","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .30 %"," ##.## %","   .10 %","   .20 %"," 48.75 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  1.61 %"," ##.## %"," ##.## %","   .51 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-04-04","   .00 %"," ##.## %",""," ##.## %"," ##.## %","   .24 %"," ##.## %","   .13 %","   .20 %"," 73.48 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .15 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
