"date","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wuhan Evacuee","Wyoming"
"2020-04-14","-95.32 %"," 12.50 %","  7.38 %","-97.29 %","-89.18 %","-83.76 %"," 11.46 %","  4.88 %"," 28.85 %","-95.70 %","-92.04 %","   .00 %","-92.52 %","-88.26 %","-88.95 %","-96.13 %","-88.38 %","-90.43 %","-81.04 %","  5.26 %"," 15.27 %","   .00 %","-74.63 %","-96.08 %","-96.05 %","-91.84 %","-95.51 %","-95.48 %"," 10.53 %","  8.70 %"," 14.82 %","-96.34 %","-67.23 %","-96.54 %","-95.83 %","-92.97 %","-88.55 %","-89.44 %","-91.30 %","-92.56 %"," 26.98 %","-96.96 %","-97.00 %","-94.40 %","-97.73 %"," 38.46 %","  3.57 %","-94.85 %","-62.12 %","-97.11 %","-86.27 %","","   .00 %"
"2020-04-15","-81.93 %","   .00 %","  8.40 %","-76.76 %","-80.34 %","-78.05 %"," 29.36 %","  6.98 %","  7.46 %","-76.77 %","-74.00 %","   .00 %","-53.01 %","-83.12 %","-80.24 %","-90.77 %","-68.58 %","-74.44 %","-61.57 %"," 20.00 %","  2.98 %"," 31.28 %","-65.51 %","-92.07 %","-84.40 %","-80.66 %","-58.82 %","-88.24 %","  3.97 %"," 28.00 %"," 12.51 %","-90.40 %","-61.30 %","-86.99 %","-86.36 %","-84.26 %","-63.93 %","-63.52 %","-86.43 %","-63.57 %","   .00 %","-78.84 %","-90.32 %","-68.04 %","-78.50 %"," 11.11 %","   .00 %","-86.34 %","-51.37 %","-87.18 %","-70.29 %","","   .00 %"
"2020-04-16","-94.15 %","   .00 %","  5.63 %","-95.80 %","-94.39 %","-81.99 %"," 11.87 %"," 19.57 %"," 12.50 %","-94.34 %","-90.18 %","   .00 %","-89.32 %","-88.76 %","-85.81 %","-94.85 %","-83.33 %","-87.01 %","-77.04 %"," 12.50 %","  2.57 %","   .00 %","-70.67 %","-95.43 %","-94.98 %","-89.87 %","-93.97 %","-94.80 %","  4.58 %","   .00 %"," 11.47 %","-95.50 %","-55.04 %","-94.81 %","-94.19 %","-90.44 %","-84.59 %","-86.67 %","-89.15 %","-87.93 %","  8.75 %","-96.14 %","-95.95 %","-92.70 %","-96.95 %","   .00 %"," 13.79 %","-92.23 %","-74.63 %","-95.12 %","-83.13 %",""," ##.## %"
"2020-04-17","-82.87 %","   .00 %"," 12.67 %","-84.39 %","-81.57 %","-77.66 %","  6.69 %"," 10.91 %","  6.17 %","-77.61 %","-75.88 %","   .00 %","-53.93 %","-83.12 %","-79.68 %","-90.71 %","-68.46 %","-74.49 %","-61.30 %","  7.41 %","  4.70 %"," 12.36 %","-63.55 %","-92.21 %","-85.84 %","-81.15 %","-61.90 %","-90.62 %","  3.65 %"," 15.62 %","  9.15 %","-90.76 %","-45.15 %","-86.34 %","-88.46 %","-84.72 %","-63.34 %","-63.54 %","-85.75 %","-61.07 %"," 35.63 %","-82.76 %","-91.57 %","-73.99 %","-79.83 %"," 15.00 %","  6.06 %","-85.96 %","-53.04 %","-82.61 %","-72.53 %","","   .00 %"
"2020-04-18","-93.05 %","   .00 %","  6.51 %","-95.33 %","-91.33 %","-80.01 %","  4.83 %","  9.84 %","  5.81 %","-93.42 %","-88.26 %","   .00 %","-88.28 %","-84.78 %","-83.54 %","-93.42 %","-81.36 %","-84.81 %","-74.58 %"," 10.34 %"," 26.05 %"," 12.77 %","-65.89 %","-93.53 %","-93.90 %","-87.39 %","-90.48 %","-93.98 %","  6.34 %","  2.70 %","  5.99 %","-93.27 %","-46.40 %","-93.18 %","-93.79 %","-89.17 %","-83.17 %","-84.48 %","-86.43 %","-86.21 %"," 16.10 %","-95.68 %","-95.81 %","-92.03 %","-96.32 %","  8.70 %","  8.57 %","-90.12 %","-68.25 %","-92.86 %","-81.24 %","","   .00 %"
"2020-04-19","-93.53 %","   .00 %","  2.22 %","-96.68 %","-92.10 %","-79.09 %","  3.78 %","   .00 %","  5.49 %","-94.15 %","-89.49 %"," 11.11 %","-89.95 %","-85.08 %","-83.92 %","-94.07 %","-84.34 %","-86.74 %","-75.74 %","  6.25 %","  9.50 %"," 21.51 %","-65.62 %","-93.31 %","-94.31 %","-89.01 %","-93.15 %","-93.67 %","  4.64 %","   .00 %","  7.17 %","-93.46 %","-44.69 %","-93.76 %","-95.11 %","-89.78 %","-85.09 %","-85.80 %","-83.89 %","-89.65 %","  9.49 %","-96.22 %","-96.41 %","-93.26 %","-96.72 %","  8.00 %","   .00 %","-90.60 %","-68.78 %","-94.00 %","-82.23 %","","   .00 %"
"2020-04-20","-93.37 %","   .00 %","  3.80 %","-96.61 %","-91.93 %","-79.26 %"," 18.10 %","  7.46 %","  9.38 %","-93.87 %","-88.39 %","   .00 %","-90.02 %","-84.53 %","-83.61 %","-93.89 %","-83.39 %","-86.24 %","-75.35 %","  2.94 %"," 26.25 %","   .00 %","-64.73 %","-92.96 %","-94.06 %","-89.29 %","-93.87 %","-92.84 %","   .63 %"," 10.53 %","  3.07 %","-93.21 %","-43.76 %","-93.37 %","-95.41 %","-89.02 %","-85.14 %","-85.90 %","-83.15 %","-89.72 %","  3.33 %","-96.21 %","-96.53 %","-93.28 %","-96.67 %","  3.70 %","   .00 %","-90.19 %","-68.94 %","-92.50 %","-81.61 %","","   .00 %"
"2020-04-21","-92.96 %","   .00 %","  8.90 %","-97.17 %","-72.47 %","-76.83 %","  6.91 %"," 13.89 %","  6.67 %","-94.18 %","-89.01 %","   .00 %","-90.40 %","-75.22 %","-82.96 %","-94.15 %","-84.71 %","-86.02 %","-74.93 %","  2.86 %"," 12.03 %"," 14.95 %","-64.08 %","-92.57 %","-94.00 %","-89.99 %","-93.78 %","-93.49 %","  2.52 %","   .00 %","  5.72 %","-93.53 %","-42.50 %","-93.37 %","-95.72 %","-88.79 %","-84.74 %","-86.62 %","-80.43 %","-90.92 %"," 10.32 %","-96.46 %","-96.90 %","-94.06 %","-96.80 %"," 14.29 %","  5.26 %","-90.18 %","-42.81 %","-93.07 %","-82.76 %","","   .00 %"
"2020-04-22","-92.64 %","   .00 %"," 11.06 %","-97.32 %","-91.43 %","-76.05 %","  8.50 %","  8.54 %"," 13.39 %","-94.19 %","-88.57 %"," 20.00 %","-89.94 %","-83.04 %","-82.42 %","-93.84 %","-85.53 %","-85.22 %","-73.95 %","  8.33 %","  7.06 %"," 11.27 %","-61.03 %","-91.84 %","-93.78 %","-90.18 %","-93.33 %","-92.68 %","  5.52 %"," 14.29 %","  8.35 %","-92.21 %","-41.69 %","-92.97 %","-95.85 %","-87.80 %","-84.52 %","-86.98 %","-79.92 %","-91.37 %","  5.85 %","-96.06 %","-96.85 %","-94.33 %","-96.72 %","   .00 %","   .00 %","-89.60 %","-68.68 %","-92.99 %","-83.07 %",""," ##.## %"
"2020-04-23"," ##.## %","   .00 %","  7.79 %"," 55.17 %"," ##.## %"," 80.39 %","  6.15 %","  3.37 %","  9.45 %"," 97.80 %"," 89.46 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 82.26 %"," 69.03 %"," 80.88 %"," 12.82 %","  7.16 %","  8.16 %"," 85.83 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 13.37 %","  6.25 %","  5.36 %"," ##.## %"," ##.## %"," ##.## %"," 87.50 %"," ##.## %"," 80.81 %"," 56.60 %"," ##.## %"," 53.33 %","  4.42 %"," 82.93 %"," 50.00 %"," 56.88 %"," 98.03 %","  9.38 %","  7.50 %"," ##.## %"," 38.60 %"," ##.## %"," 67.53 %",""," 16.67 %"
"2020-04-24","-92.69 %","   .00 %","  6.83 %","-97.36 %","-89.96 %","-69.52 %","  7.81 %","  8.70 %"," 10.07 %","-93.60 %","-88.42 %","  8.33 %","-90.39 %","-80.14 %","-81.89 %","-93.43 %","-87.58 %","-85.67 %","-71.48 %","  6.82 %","  6.68 %","  8.31 %","-58.78 %","-90.66 %","-93.55 %","-89.91 %","-95.04 %","-91.54 %","  1.03 %","  3.92 %","  4.74 %","-91.25 %","-35.93 %","-92.85 %","-96.59 %","-86.69 %","-84.76 %","-86.75 %","-79.70 %","-90.27 %","  6.88 %","-95.84 %","-97.19 %","-94.51 %","-96.49 %"," 11.43 %","  2.33 %","-88.37 %","-66.29 %","-92.45 %","-84.93 %","","   .00 %"
"2020-04-25","-82.74 %","   .00 %","  2.63 %","-85.67 %","-77.10 %","-60.78 %","  5.55 %"," 12.00 %","  7.84 %","-76.66 %","-70.66 %","   .00 %","-49.09 %","-74.75 %","-71.78 %","-85.59 %","-60.53 %","-68.22 %","-50.68 %","   .00 %","  9.65 %","  6.81 %","-50.16 %","-84.34 %","-82.87 %","-74.89 %","-58.82 %","-82.82 %","  4.06 %","   .00 %","  4.06 %","-83.30 %","-32.13 %","-80.81 %","-81.82 %","-76.88 %","-55.09 %","-64.78 %","-74.23 %","-51.46 %","  6.44 %","-83.37 %","-90.99 %","-77.39 %","-81.76 %","  5.13 %","  4.55 %","-78.06 %","-48.14 %","-67.35 %","-67.84 %","","   .00 %"
"2020-04-26"," 43.14 %","   .00 %","   .73 %"," 34.21 %"," 51.32 %"," 76.86 %","  3.16 %","  7.14 %","  7.88 %"," 43.72 %"," 36.11 %","  7.69 %"," 30.23 %"," 53.53 %"," 49.17 %"," 59.46 %"," 42.35 %"," 44.44 %"," 36.46 %","  6.38 %","  4.00 %","  6.19 %"," 43.63 %"," ##.## %"," 49.34 %"," 43.65 %"," 40.00 %"," ##.## %","   .49 %"," 13.21 %","   .41 %"," 86.79 %"," 26.02 %"," 73.26 %"," 88.89 %"," 61.42 %"," 43.38 %"," 27.78 %"," 74.28 %"," 40.00 %","  5.12 %"," 46.22 %"," 57.14 %"," 27.46 %"," 36.76 %","   .00 %","   .00 %"," 74.03 %"," 22.19 %"," ##.## %"," 28.30 %","","   .00 %"
"2020-04-27","-90.96 %","   .00 %","   .00 %","-95.57 %","-73.52 %","-64.63 %","  4.57 %","  4.17 %","  3.93 %","-91.49 %","-84.45 %"," 14.29 %","-86.76 %","-72.87 %","-75.61 %","-89.71 %","-77.38 %","-80.17 %","-67.03 %","  2.00 %","  3.85 %","  3.59 %","-50.85 %","-85.55 %","-91.62 %","-80.47 %","-90.00 %","-87.16 %","   .00 %","   .00 %","  1.79 %","-88.07 %","-31.39 %","-89.07 %","-88.95 %","-83.29 %","-78.40 %","-82.27 %","-76.01 %","-84.75 %","  3.10 %","-94.29 %","-94.02 %","-91.35 %","-95.44 %","   .00 %","  2.17 %","-83.79 %","-45.19 %","-87.99 %","-76.97 %","","   .00 %"
"2020-04-28","-91.06 %","   .00 %","   .00 %","-96.51 %","-88.86 %","-65.93 %","  3.73 %","  9.60 %","  2.70 %","-92.49 %","-86.13 %","   .00 %","-88.37 %","-77.20 %","-76.51 %","-90.96 %","-84.46 %","-82.37 %","-68.38 %","   .00 %","  7.51 %","  5.00 %","-50.91 %","-86.52 %","-92.39 %","-87.03 %","-93.33 %","-89.43 %","  6.31 %","   .00 %","  6.59 %","-88.60 %","-31.23 %","-90.59 %","-94.79 %","-84.12 %","-81.71 %","-83.72 %","-75.62 %","-88.41 %","  2.58 %","-94.66 %","-96.22 %","-93.35 %","-95.82 %","   .00 %","   .00 %","-85.44 %","-64.61 %","-90.33 %","-80.47 %","","   .00 %"
"2020-04-29"," 16.89 %","   .00 %"," 12.00 %"," 11.76 %"," 12.81 %"," 11.34 %","  3.93 %","  5.11 %","  7.89 %"," 13.30 %"," 20.20 %","   .00 %","  7.14 %"," 14.59 %"," 18.57 %"," 25.42 %"," 10.74 %"," 12.50 %","  6.71 %","  1.96 %","  6.10 %","  7.99 %"," 10.71 %"," 17.28 %"," 10.13 %"," 19.43 %"," 14.29 %","   .00 %","  5.02 %","   .00 %","  5.11 %"," 13.13 %","  5.42 %"," 17.90 %"," 11.76 %"," 28.71 %","  9.74 %","  9.78 %"," 30.67 %","  2.38 %","  5.02 %"," 32.76 %"," 18.18 %","  7.73 %"," 15.82 %","  9.76 %","   .00 %"," 16.26 %","  6.94 %"," 11.76 %"," 13.24 %","","   .00 %"
"2020-04-30","-88.00 %","   .00 %","  3.90 %","-93.01 %","-76.60 %","-60.26 %","  4.06 %","  5.56 %","  9.27 %","-89.21 %","-80.91 %","   .00 %","-84.29 %","-69.17 %","-66.75 %","-86.01 %","-71.97 %","-75.68 %","-62.16 %","  1.92 %","  5.75 %","  4.61 %","-44.26 %","-81.94 %","-89.80 %","-78.22 %","-85.96 %","-82.67 %","  5.65 %"," 20.00 %","  6.75 %","-84.51 %","-28.49 %","-85.70 %","-87.33 %","-77.02 %","-73.76 %","-78.32 %","-68.00 %","-79.78 %","  5.98 %","-91.43 %","-90.00 %","-89.17 %","-93.95 %","  2.22 %","  4.26 %","-79.26 %","-47.42 %","-83.27 %","-72.59 %","","   .00 %"
"2020-05-01","-84.76 %","   .00 %","  3.12 %","-89.33 %","-81.05 %","-56.70 %","  3.63 %","  4.61 %","  3.12 %","-85.94 %","-74.96 %","   .00 %","-76.58 %","-69.04 %","-62.44 %","-82.56 %","-65.52 %","-69.63 %","-55.53 %","  3.77 %"," -5.26 %","  4.32 %","-41.30 %","-78.30 %","-86.49 %","-73.88 %","-80.49 %","-79.78 %","  1.23 %"," 12.50 %","  4.29 %","-81.58 %","-26.78 %","-82.12 %","-80.99 %","-73.77 %","-64.99 %","-73.06 %","-64.64 %","-71.43 %","  4.89 %","-88.67 %","-86.18 %","-84.83 %","-91.82 %","   .00 %","  2.04 %","-75.60 %","-53.34 %","-71.25 %","-68.50 %","","   .00 %"
"2020-05-02","-59.89 %","   .00 %","   .00 %","-53.55 %","-84.10 %","-46.08 %","  4.15 %","  5.66 %","  3.90 %","-49.71 %","-46.69 %","   .00 %","-22.89 %","-69.48 %","-51.86 %","-71.64 %","-39.83 %","-47.46 %","-32.30 %","  1.82 %"," 15.83 %","  3.50 %","-32.03 %","-67.38 %","-65.23 %","-54.31 %","-11.11 %","-61.17 %","  3.66 %","  3.70 %","  2.71 %","-65.50 %","-20.45 %","-58.60 %","-66.67 %","-57.52 %","-31.61 %","-33.54 %","-54.73 %","-33.10 %","  6.09 %","-52.06 %","-67.69 %","-50.36 %","-53.30 %","  6.52 %","  2.00 %","-58.23 %","-57.50 %","-42.86 %","-48.30 %","","   .00 %"
"2020-05-03"," ##.## %","   .00 %","  9.70 %"," ##.## %"," ##.## %"," ##.## %","   .00 %","  5.36 %","  4.58 %"," ##.## %"," ##.## %","  6.25 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.79 %","  2.40 %","  4.11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.18 %","  2.38 %","  1.67 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  8.11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.04 %","  3.92 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","   .00 %"
"2020-05-04"," 82.82 %","   .00 %","   .00 %"," 95.12 %"," 85.96 %"," ##.## %","  4.93 %","  2.82 %","  2.79 %"," 70.19 %"," 60.77 %","   .00 %"," 42.22 %"," 97.11 %"," 99.48 %"," ##.## %"," 52.94 %"," 69.48 %"," 55.42 %","   .00 %","  2.81 %","  2.15 %"," 67.71 %"," ##.## %"," 83.43 %"," 93.00 %"," 60.00 %"," ##.## %","  2.71 %","   .00 %","   .50 %"," ##.## %"," 34.32 %"," ##.## %"," ##.## %"," ##.## %"," 66.43 %"," 45.33 %"," ##.## %"," 53.97 %","  6.56 %"," ##.## %"," ##.## %"," 44.08 %"," 77.71 %","   .00 %"," -1.89 %"," ##.## %"," 30.79 %"," ##.## %"," 47.83 %","","   .00 %"
"2020-05-05","-84.83 %","   .00 %","  9.12 %","-88.77 %","-81.22 %","-53.24 %","  3.01 %","  2.75 %","  2.33 %","-86.46 %","-75.91 %","   .00 %","-81.05 %","-65.38 %","-62.92 %","-81.03 %","-63.74 %","-69.78 %","-56.61 %","  7.02 %","  5.54 %","  2.98 %","-37.62 %","-75.47 %","-85.74 %","-72.51 %","-83.67 %","-80.05 %","  1.89 %","  6.98 %","  4.22 %","-78.80 %","-23.70 %","-82.05 %","-82.01 %","-72.15 %","-68.25 %","-74.20 %","-58.29 %","-75.97 %","  4.11 %","-88.74 %","-85.19 %","-86.49 %","-92.52 %"," 12.00 %","   .00 %","-71.78 %","-54.39 %","-75.76 %","-68.23 %","","   .00 %"
"2020-05-06","-72.11 %"," 11.11 %","  7.85 %","-74.49 %"," -9.28 %","-47.34 %","  3.23 %","  3.21 %","  4.92 %","-67.09 %","-57.26 %","   .00 %","-42.11 %","-12.68 %","-50.73 %","-71.96 %","-46.23 %","-56.46 %","-37.82 %","  1.64 %","  3.38 %","  4.94 %","-32.96 %","-69.03 %","-71.41 %","-61.82 %","-54.29 %","-73.91 %","  7.04 %","   .00 %","  3.70 %","-69.93 %","-21.03 %","-69.38 %","-65.17 %","-60.52 %","-42.24 %","-53.82 %","-52.10 %","-42.44 %","  4.23 %","-71.50 %","-74.78 %","-69.97 %","-73.91 %","  3.57 %","   .00 %","-64.47 %"," -6.55 %","-49.49 %","-56.44 %","","   .00 %"
"2020-05-07","   .00 %","   .00 %","  5.63 %","   .00 %","-84.21 %"," ##.## %","  2.91 %","  4.66 %","  2.89 %"," ##.## %"," ##.## %","   .00 %","   .00 %","-65.40 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %","   .00 %","  4.59 %","  2.99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.77 %"," 23.91 %","  3.02 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","  4.86 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","  5.17 %","  1.92 %"," ##.## %","-58.42 %","   .00 %","   .00 %","","   .00 %"
"2020-05-08","-84.78 %","   .00 %"," 14.89 %","-93.48 %","-84.25 %","-53.08 %","  2.75 %","  5.45 %","  6.67 %","-88.20 %","-79.98 %","   .00 %","-85.56 %","-64.94 %","-59.94 %","-81.88 %","-74.19 %","-74.53 %","-59.44 %","  1.61 %","  3.79 %","  3.30 %","-37.80 %","-74.23 %","-86.17 %","-76.62 %","-90.96 %","-81.17 %"," -1.01 %","  6.14 %","  1.74 %","-79.31 %","-20.82 %","-84.83 %","-86.19 %","-72.69 %","-73.87 %","-77.66 %","-54.14 %","-83.64 %","  2.84 %","-90.47 %","-86.10 %","-90.00 %","-93.55 %","   .00 %","   .00 %","-74.51 %","   .00 %","-85.14 %","-70.46 %","","   .00 %"
"2020-05-09"," ##.## %","   .00 %","  2.90 %"," ##.## %","-76.64 %"," ##.## %","  2.02 %","  3.76 %","  2.30 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","-58.11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.59 %","  3.46 %","  2.93 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  6.46 %","  8.26 %","  1.74 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.76 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  8.20 %","   .00 %"," ##.## %","-49.06 %"," ##.## %"," ##.## %","","   .00 %"
"2020-05-10","-83.63 %","   .00 %","   .75 %","-92.20 %","-81.65 %","-51.60 %","  1.19 %","   .00 %","  3.86 %","-86.85 %","-78.28 %","   .00 %","-84.56 %","-60.51 %","-56.64 %","-78.80 %","-70.10 %","-72.19 %","-56.97 %","   .00 %","  1.86 %","  2.87 %","-34.51 %","-71.01 %","-84.53 %","-71.77 %","-88.81 %","-79.64 %","  -.96 %","  1.53 %","  1.54 %","-76.08 %","-19.44 %","-82.26 %","-80.77 %","-70.72 %","-70.75 %","-75.62 %","-51.78 %","-81.12 %","   .96 %","-89.52 %","-82.38 %","-88.77 %","-92.62 %","  1.52 %","   .00 %","-71.25 %","-54.16 %","-81.82 %","-67.48 %","","   .00 %"
"2020-05-11"," ##.## %","   .00 %","  1.12 %"," ##.## %","-51.46 %"," ##.## %","  1.38 %","  1.81 %","  1.55 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","-48.91 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.56 %","  2.37 %","  2.59 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .65 %","   .00 %","   .91 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.90 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.49 %","   .00 %"," ##.## %","-26.91 %"," ##.## %"," ##.## %","","   .00 %"
"2020-05-12"," ##.## %","   .00 %","  3.69 %"," ##.## %","-54.41 %"," ##.## %","  1.10 %","  5.33 %","  2.44 %"," ##.## %"," ##.## %","   .00 %"," 56.82 %","-48.59 %"," ##.## %"," ##.## %"," 97.85 %"," ##.## %"," 81.10 %","   .00 %","  4.34 %","   .65 %"," 95.48 %"," ##.## %"," ##.## %"," ##.## %"," 60.00 %"," ##.## %","  2.88 %","  6.77 %","  2.04 %"," ##.## %"," 49.11 %"," ##.## %"," ##.## %"," ##.## %"," 98.57 %"," 75.68 %"," ##.## %"," 83.87 %","  3.26 %"," ##.## %"," ##.## %"," 79.73 %"," ##.## %","  7.35 %","   .00 %"," ##.## %","-28.85 %"," ##.## %"," 90.00 %","","   .00 %"
"2020-05-13"," -7.79 %","   .00 %","  5.87 %"," -1.02 %"," -8.73 %","-12.59 %","  2.76 %","  4.22 %","  4.17 %"," -7.40 %"," -5.78 %","   .00 %"," -5.48 %"," -9.22 %"," -7.54 %","-12.82 %"," -3.59 %"," -3.89 %"," -4.42 %","  1.54 %","  3.02 %","  3.38 %"," -3.62 %","-12.72 %","-10.75 %"," -8.17 %","   .00 %","-16.26 %","  3.12 %","  5.63 %","  1.92 %","-12.83 %"," -2.67 %"," -8.89 %"," -6.98 %"," -8.74 %"," -3.47 %"," -2.19 %"," -8.92 %"," -6.50 %","  4.05 %"," -5.97 %","-11.36 %"," -8.39 %","-12.73 %","  2.74 %","   .00 %"," -8.12 %"," -2.70 %","-13.43 %"," -7.06 %","","   .00 %"
"2020-05-14","-83.36 %","   .00 %","  4.87 %","-94.47 %"," ##.## %","-50.59 %","  3.01 %","  5.26 %","  2.29 %","-88.47 %","-80.01 %","   .00 %","-86.98 %"," ##.## %","-59.51 %","-80.14 %","-79.83 %","-76.23 %","-58.32 %","  4.55 %","  3.15 %","  3.14 %","-35.87 %","-71.45 %","-85.14 %","-78.76 %","-94.24 %","-82.45 %","   .60 %","   .67 %","  2.39 %","-74.61 %","-17.23 %","-84.30 %","-90.72 %","-70.28 %","-76.74 %","-78.43 %","-49.99 %","-85.06 %","  1.30 %","-90.12 %","-87.61 %","-90.47 %","-93.01 %","   .00 %","   .00 %","-72.84 %"," ##.## %","-85.71 %","-74.52 %","","   .00 %"
"2020-05-15"," ##.## %","   .00 %","  4.33 %"," ##.## %"," ##.## %"," ##.## %","  2.05 %","  4.23 %","  2.79 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %","  2.41 %","  2.01 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.00 %","   .00 %","  2.03 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.35 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.67 %","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %","","   .00 %"
"2020-05-16"," ##.## %","   .00 %","  4.30 %"," ##.## %"," ##.## %"," ##.## %","  1.64 %","  5.54 %","  1.90 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.45 %","  2.41 %","  2.02 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.17 %"," 13.25 %","  1.11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.09 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.30 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","   .00 %"
"2020-05-17"," 32.25 %","   .00 %","   .15 %"," 12.64 %"," ##.## %"," 28.71 %","  2.07 %","  1.40 %","  2.13 %"," 23.31 %"," 18.82 %","   .00 %","  8.96 %"," ##.## %"," 23.83 %"," 51.95 %"," 18.18 %"," 13.61 %"," 12.82 %","   .00 %","  1.79 %","  1.61 %"," 12.57 %"," 43.90 %"," 31.57 %"," 33.63 %","   .00 %"," 35.16 %","   .86 %","   .58 %","   .99 %"," 54.07 %","  7.99 %"," 33.72 %"," 38.71 %"," 27.85 %"," 10.77 %"," 13.22 %"," 25.24 %"," 20.59 %","  2.04 %"," 21.84 %"," 41.94 %"," 25.21 %"," 36.35 %","  2.56 %","  1.89 %"," 31.34 %"," ##.## %"," 31.37 %"," 21.12 %",""," 14.29 %"
"2020-05-18","-71.47 %","   .00 %","  1.03 %","-80.58 %","-29.21 %","-33.91 %","  1.23 %","  2.41 %","  2.35 %","-74.22 %","-59.04 %","   .00 %","-66.82 %","-28.29 %","-41.42 %","-61.07 %","-47.62 %","-54.47 %","-38.18 %","  1.43 %","  1.56 %","  1.12 %","-24.45 %","-55.87 %","-71.12 %","-53.07 %","-75.38 %","-63.82 %","  2.29 %","   .00 %","   .73 %","-59.64 %","-13.48 %","-67.40 %","-59.63 %","-54.20 %","-51.43 %","-59.29 %","-38.00 %","-51.94 %","  1.40 %","-79.87 %","-68.79 %","-74.62 %","-84.25 %","   .00 %","   .00 %","-55.85 %","-13.40 %","-45.16 %","-53.07 %",""," 25.00 %"
"2020-05-19","-73.22 %","   .00 %","  2.62 %","   .00 %","-68.35 %","   .00 %","   .64 %","  2.36 %","  2.04 %"," ##.## %","   .00 %","   .00 %","   .00 %","-44.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.82 %","  2.87 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-57.97 %","  5.14 %","   .00 %"," ##.## %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","-40.20 %","   .00 %","   .00 %","","   .00 %"
