"date","California/Alameda","California/Alpine","California/Amador","California/Butte","California/Calaveras","California/Colusa","California/Contra Costa","California/Del Norte","California/El Dorado","California/Fresno","California/Glenn","California/Humboldt","California/Imperial","California/Inyo","California/Kern","California/Kings","California/Lake","California/Lassen","California/Los Angeles","California/Madera","California/Marin","California/Mariposa","California/Mendocino","California/Merced","California/Modoc","California/Mono","California/Monterey","California/Napa","California/Nevada","California/Orange","California/Placer","California/Plumas","California/Riverside","California/Sacramento","California/San Benito","California/San Bernardino","California/San Diego","California/San Francisco","California/San Joaquin","California/San Luis Obispo","California/San Mateo","California/Santa Barbara","California/Santa Clara","California/Santa Cruz","California/Shasta","California/Sierra","California/Siskiyou","California/Solano","California/Sonoma","California/Stanislaus","California/Sutter","California/Tehama","California/Trinity","California/Tulare","California/Tuolumne","California/Unassigned","California/Ventura","California/Yolo","California/Yuba"
"2020-05-31","  3.07 %","   .00 %"," 90.00 %","   .00 %","   .00 %","   .00 %","  1.68 %","   .00 %","   .00 %","  1.69 %","   .00 %","  2.02 %","   .00 %","   .00 %","  4.90 %","  1.50 %","   .00 %","   .00 %","  2.34 %","  1.92 %","  7.33 %","   .00 %","   .00 %","   .00 %","","  5.71 %","  4.13 %","   .00 %","   .00 %","  2.64 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","  1.30 %","  2.21 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.65 %","   .47 %","  5.41 %","   .00 %","   .00 %","   .00 %","   .91 %","  6.44 %","  6.98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %"
"2020-06-01","  2.36 %","   .00 %","-47.37 %"," 15.91 %","   .00 %"," 40.00 %","  1.24 %","  2.22 %","  6.67 %","   .00 %","   .00 %","   .00 %","  7.16 %","   .00 %","  3.20 %"," 50.40 %","   .00 %","   .00 %","  1.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.83 %","   .89 %","   .00 %","  3.40 %","   .93 %","   .00 %","  6.63 %","  2.07 %","   .00 %","  2.08 %","   .00 %","  -.70 %","  5.83 %","   .74 %","  2.90 %","   .00 %","   .00 %","  1.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.99 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.87 %","   .00 %","   .00 %","  6.86 %","   .00 %","   .00 %"
"2020-06-02","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.59 %","   .00 %","   .00 %","  7.97 %","  6.25 %","   .99 %","  2.68 %","   .00 %","  2.33 %","  1.34 %"," 23.81 %","   .00 %","  2.16 %","  7.55 %","  3.73 %","   .00 %","   .00 %","  6.36 %","","   .00 %","  4.77 %","   .00 %","  2.44 %","  1.54 %","  5.07 %","   .00 %","  2.17 %","   .70 %","  1.15 %","  2.73 %","   .98 %","   .66 %","  8.15 %","  2.58 %","  1.06 %","  1.21 %","  1.55 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  5.61 %","   .35 %","   .81 %","   .00 %"," 25.00 %","   .00 %","  5.64 %","   .00 %","   .00 %","  1.04 %","   .95 %","   .00 %"
"2020-06-03","   .94 %","   .00 %","   .00 %","  7.84 %","   .00 %","   .00 %","   .46 %","  2.17 %","   .00 %","  1.70 %","   .00 %","   .98 %"," 12.63 %","   .00 %","  1.77 %","  2.73 %"," 15.38 %","   .00 %","  1.82 %","  2.63 %","  1.00 %","   .00 %","   .00 %","  2.99 %","","   .00 %","  2.63 %","  9.73 %"," 14.29 %","  1.58 %","  5.26 %","   .00 %","   .00 %","  1.67 %","  2.27 %","  2.71 %","  1.59 %","  1.01 %","  9.98 %","   .36 %","  1.10 %","  1.68 %","   .46 %","   .92 %","  2.56 %","   .00 %"," 12.50 %","   .18 %","  2.30 %","  2.27 %","   .00 %"," 20.00 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %"
"2020-06-04","  2.62 %","   .00 %","   .00 %","  9.09 %","  6.67 %","   .00 %","  2.25 %","   .00 %","  2.08 %","  1.57 %","   .00 %","   .97 %"," 23.11 %","   .00 %","  1.82 %","  1.63 %","   .00 %","   .00 %","  2.46 %"," 10.26 %","  3.75 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","  5.97 %","  1.61 %","  2.08 %","  1.57 %","  7.92 %","   .00 %","  1.81 %","  1.85 %","  6.67 %","   .00 %","  1.62 %","  1.19 %"," -5.19 %","  3.23 %","  1.45 %","  1.00 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.19 %","  2.42 %","  3.26 %","  4.35 %","   .00 %","   .00 %","  2.81 %"," 25.00 %","   .00 %","  2.23 %","  1.41 %","   .00 %"
"2020-06-05","  2.31 %","   .00 %","   .00 %","  8.33 %"," 18.75 %","   .00 %","  1.94 %","   .00 %","  4.08 %","  3.60 %","   .00 %","   .00 %","  3.01 %","   .00 %","  2.92 %"," 22.33 %","   .00 %"," 20.00 %","  2.31 %","  9.30 %","   .95 %","   .00 %","   .00 %","  3.23 %","","   .00 %","  3.06 %","  2.38 %","   .00 %","  4.14 %","  2.32 %","   .00 %","  5.71 %","  1.95 %","  6.25 %","  4.96 %","  1.82 %","  2.04 %","  2.54 %","  1.04 %","  2.45 %","  1.34 %","  1.47 %","   .91 %","  5.00 %","   .00 %","   .00 %","  1.07 %","  2.87 %","  3.03 %","  6.25 %"," 16.67 %"," ##.## %","  1.58 %","   .00 %","   .00 %","  2.18 %","   .00 %","   .00 %"
"2020-06-06","  2.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.55 %","   .00 %","  3.92 %","  3.28 %","  5.88 %","   .00 %","   .00 %"," 10.00 %","  4.58 %","  2.13 %","   .00 %","   .00 %","  2.15 %","  9.93 %","  3.96 %","   .00 %","   .00 %","  4.38 %","","   .00 %","  4.22 %","  9.30 %","  2.04 %","  3.64 %","  3.77 %","   .00 %","   .00 %","  1.18 %","  2.94 %","  1.85 %","  5.10 %","   .52 %","  6.48 %","   .00 %","  1.35 %","  2.88 %","   .97 %","  2.26 %","   .00 %","   .00 %","   .00 %","   .18 %","  2.30 %","  2.94 %","  7.84 %"," 14.29 %","   .00 %","   .00 %"," 40.00 %","   .00 %","  3.70 %","  2.31 %","  3.23 %"
"2020-06-07","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.14 %","   .00 %","   .00 %","  2.02 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.64 %","   .61 %","   .00 %","   .00 %","  2.34 %","  5.16 %","  3.63 %","   .00 %","   .00 %","   .00 %","","   .00 %","  9.75 %","   .00 %","   .00 %","  1.63 %","  3.27 %","   .00 %","   .00 %","  2.08 %","   .00 %","   .00 %","   .00 %","  1.29 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .75 %","  2.21 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  2.88 %","  2.98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-08","  3.68 %","   .00 %","   .00 %","  4.62 %","   .00 %","   .00 %","  2.28 %","   .00 %","  2.83 %","   .00 %","  5.56 %","   .96 %"," 17.33 %","   .00 %","  2.72 %","  3.08 %","   .00 %"," 33.33 %","  1.33 %","  5.52 %","  3.15 %","   .00 %","  9.09 %","   .00 %","","  2.70 %","  2.60 %","  8.51 %","   .00 %","  1.17 %","  3.52 %","   .00 %","  4.89 %","  1.21 %","  1.90 %","  3.43 %","  3.28 %","  1.16 %","  2.93 %","  2.75 %","  2.75 %","  1.68 %","  1.05 %","  1.30 %","  9.52 %","   .00 %","   .00 %","  4.24 %","  1.71 %","  8.32 %"," 18.18 %"," 12.50 %","   .00 %","  4.91 %","   .00 %","   .00 %","  6.34 %","  1.81 %","   .00 %"
"2020-06-09","  1.01 %","   .00 %","   .00 %","  4.41 %","   .00 %","   .00 %","  3.99 %","   .00 %","  1.83 %","  4.43 %","   .00 %","   .00 %","  3.98 %","   .00 %","  2.72 %","  2.47 %","   .00 %","   .00 %","  1.94 %","   .00 %","  7.81 %","   .00 %","   .00 %","  9.88 %","","   .00 %","  1.60 %","  2.61 %","   .00 %","  1.16 %","  3.40 %","   .00 %","  4.17 %","  2.27 %","  1.87 %","  2.72 %","   .00 %","   .50 %","  5.36 %","  1.00 %","  1.80 %","   .00 %","  1.48 %","   .43 %","   .00 %","   .00 %","  8.33 %","   .00 %","  1.68 %","   .00 %","   .00 %"," 22.22 %","   .00 %","  7.25 %","   .00 %","   .00 %","   .00 %","   .44 %","   .00 %"
"2020-06-10","  1.20 %","   .00 %","   .00 %","  2.82 %"," 10.53 %","   .00 %","  1.35 %","   .00 %","   .00 %","  4.60 %"," 21.05 %","   .00 %","  8.08 %","   .00 %","  2.51 %","  3.87 %","   .00 %"," 12.50 %","  1.77 %","  3.49 %","   .00 %","   .00 %","   .00 %","  5.45 %","","   .00 %","  3.67 %","  2.55 %","   .00 %","  1.62 %","  3.29 %","   .00 %","  3.35 %","  1.11 %","   .00 %","  2.74 %","  2.53 %","   .57 %","  3.97 %","  1.32 %","  1.56 %","  2.59 %","   .50 %","  1.70 %","  2.17 %","   .00 %","  7.69 %","  4.58 %","  1.05 %","  9.18 %","  3.08 %","  9.09 %","   .00 %","  2.14 %","   .00 %","   .00 %","  4.70 %","   .44 %","  3.12 %"
"2020-06-11","  4.93 %","   .00 %","   .00 %","   .00 %"," 19.05 %","   .00 %","  1.72 %","   .00 %","   .00 %","  3.32 %","   .00 %","   .00 %","   .56 %","   .00 %","  2.52 %","  3.12 %","  3.33 %","   .00 %","  2.75 %","  5.62 %","  2.52 %","   .00 %","   .00 %","  1.03 %",""," -2.63 %","  2.91 %","  1.24 %","  4.00 %","  3.23 %","  4.14 %","   .00 %","  3.32 %","  1.71 %","   .00 %","  2.26 %","  1.82 %","  1.10 %","  6.04 %","  3.59 %","   .77 %","  2.47 %","  1.02 %","  4.18 %","  2.13 %","   .00 %","   .00 %","  4.21 %","  1.34 %","  4.79 %","  2.99 %","   .00 %","   .00 %","  1.77 %"," 14.29 %","   .00 %","   .00 %","  5.73 %","  3.03 %"
"2020-06-12","  -.38 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","  2.62 %","   .00 %","  1.80 %","   .00 %","  4.35 %","   .00 %","  9.37 %","   .00 %","  3.78 %","  2.13 %","  3.23 %","   .00 %","  2.28 %","   .00 %","  2.00 %","   .00 %","  5.56 %","   .00 %","","   .00 %","  6.27 %","  3.07 %","   .00 %","  2.08 %","  5.20 %","   .00 %","  2.44 %","  2.04 %","  2.75 %","  3.47 %","   .00 %","  1.34 %","  4.03 %","  2.21 %","  1.56 %","   .00 %","  1.76 %","  2.01 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.09 %","   .00 %","   .00 %"," 66.67 %","   .00 %","  3.60 %","   .00 %","   .00 %","  8.12 %","   .00 %","   .00 %"
"2020-06-13","   .02 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  2.34 %","   .00 %","   .00 %","  6.35 %","   .00 %","   .95 %"," 11.63 %","  4.55 %","  2.08 %","  2.03 %","   .00 %","   .00 %","  2.17 %","  5.32 %","  4.97 %","   .00 %","   .00 %","  4.60 %","","   .00 %","  3.93 %","  8.93 %","   .00 %","  1.42 %","  4.07 %","   .00 %","   .00 %","   .70 %","  8.04 %","  2.65 %","  3.51 %","   .97 %","  7.13 %","   .00 %","   .00 %","  3.19 %","  1.28 %","   .39 %","  2.08 %","   .00 %","  7.14 %","  2.18 %","  3.00 %","  3.54 %"," 20.29 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  2.94 %"
"2020-06-14","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.69 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  4.73 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.56 %","   .00 %","   .00 %","  3.68 %","  3.91 %","   .00 %","   .00 %","  2.16 %","  3.31 %","  2.76 %","  1.35 %","   .76 %","  6.79 %","   .00 %","   .79 %","   .00 %","  1.27 %","   .78 %","  2.04 %","   .00 %","  6.67 %","   .00 %","  4.16 %","  9.19 %","  3.61 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .40 %","   .00 %"
"2020-06-15","  1.23 %","   .00 %"," 10.00 %"," 10.81 %","   .00 %","   .00 %","  1.23 %","   .00 %","  3.54 %","  6.24 %"," 33.33 %","   .00 %","  3.39 %","  4.35 %","  2.62 %","  4.09 %","  6.25 %","   .00 %","  1.11 %"," 14.14 %","  2.88 %","  6.25 %","   .00 %","   .00 %","","   .00 %","  4.85 %","  3.83 %","  5.77 %","  2.17 %","  4.84 %"," 25.00 %","  7.58 %","  2.34 %","  3.20 %","  2.12 %","  1.80 %","   .82 %","  3.87 %","  7.10 %","  1.61 %","  4.97 %","  1.03 %","   .00 %","  2.00 %","   .00 %"," 12.50 %","  4.26 %","   .80 %","  2.48 %","  2.33 %"," 28.57 %","   .00 %","  3.90 %","   .00 %","   .00 %","  7.58 %","   .79 %","  2.86 %"
"2020-06-16","  2.47 %","   .00 %","  9.09 %","  7.32 %","   .00 %","   .00 %","  2.17 %","  2.13 %","   .85 %","  3.03 %","  6.25 %","   .94 %","  2.12 %","   .00 %","  2.52 %","   .00 %","   .00 %","   .00 %","  1.80 %"," 10.62 %","  2.80 %","   .00 %"," 23.68 %"," 14.91 %","","   .00 %","  2.01 %","  4.74 %","  3.64 %","  2.74 %","  5.38 %","   .00 %","  3.62 %","  1.73 %","   .00 %","  3.74 %","  1.25 %","   .64 %","  1.92 %","  2.59 %","  1.20 %","  2.22 %","   .74 %","  1.17 %","   .00 %","   .00 %"," 11.11 %","   .29 %","   .92 %","  2.01 %","  1.14 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.35 %","  3.92 %","  2.78 %"
"2020-06-17","  1.16 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","  2.22 %","   .00 %","  2.54 %","   .00 %","   .00 %","   .00 %","  2.03 %","   .00 %","  1.74 %","  2.13 %","   .00 %","   .00 %","  2.79 %"," 10.00 %","  9.07 %","  5.88 %","   .00 %","   .00 %","","   .00 %","  5.91 %","  1.51 %","   .00 %","  2.20 %","  5.11 %","   .00 %","  2.20 %","  3.67 %","  8.53 %","  2.80 %","   .00 %","   .37 %","  7.95 %","  5.62 %","  1.07 %","   .00 %","  1.04 %","  3.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.15 %","   .00 %","   .00 %","  3.08 %","   .00 %","   .00 %"
"2020-06-18","  2.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.93 %","   .00 %","  3.31 %","  9.68 %"," 23.53 %","   .93 %","  4.04 %","   .00 %","  2.22 %","  5.67 %","   .00 %","   .00 %","  1.41 %","  7.27 %","  2.26 %","   .00 %"," 14.89 %"," 14.47 %","","   .00 %","  4.28 %","  1.98 %"," 24.56 %","  1.03 %","  6.48 %"," 20.00 %","  4.32 %","  2.54 %","  9.29 %","  5.49 %","  3.72 %","  1.27 %","  2.07 %","  3.46 %","   .94 %","  6.52 %","  2.28 %","  1.49 %"," 21.57 %","   .00 %","  5.00 %"," 18.05 %","  3.75 %","  4.34 %","  8.99 %"," 14.29 %","   .00 %","  4.27 %","   .00 %","   .00 %","   .00 %"," 13.96 %","  5.41 %"
"2020-06-19","  1.38 %","   .00 %","   .00 %","  4.44 %","  7.69 %","   .00 %","  1.75 %","   .00 %","  4.00 %","  4.22 %","   .00 %","   .00 %","  1.82 %","   .00 %","  3.23 %","  4.10 %","   .00 %","   .00 %","  1.67 %","  6.44 %","  6.50 %","   .00 %","   .00 %","  4.83 %","","   .00 %","  3.12 %","  4.85 %","  5.63 %","  3.06 %","  3.48 %","   .00 %","  2.49 %","  1.86 %","  5.23 %","  3.08 %","  2.56 %","  1.23 %","  -.05 %","  3.86 %","  1.61 %","  2.93 %","  1.04 %","  3.66 %"," 22.58 %","   .00 %","   .00 %","  6.04 %","  2.37 %"," 11.42 %","  2.06 %","  6.25 %","   .00 %","  1.40 %","   .00 %","   .00 %","  7.56 %","  2.65 %","  5.13 %"
"2020-06-20","  4.72 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","  4.28 %","   .00 %","   .00 %","  1.82 %","   .00 %","  1.85 %","  1.18 %","   .00 %","  2.35 %","   .00 %","  2.94 %","   .00 %","  2.58 %","   .00 %"," 12.32 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.16 %","  3.70 %","   .00 %","  4.30 %","  2.94 %","   .00 %","   .00 %","  4.71 %","  1.86 %","  2.81 %","  1.29 %","   .03 %"," 30.79 %","   .00 %","   .00 %","   .00 %","  1.77 %","  1.06 %","  5.26 %","   .00 %","  4.76 %","   .00 %","  1.58 %","  2.78 %","  2.02 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  3.55 %","  2.44 %"
"2020-06-21","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","  1.65 %","   .00 %"," 22.22 %","  2.09 %","   .00 %","  7.77 %","   .00 %","   .00 %","  9.22 %","","   .00 %","  3.73 %","   .00 %","   .00 %","  4.35 %","  2.45 %","   .00 %","   .00 %","  4.40 %","  3.66 %","  2.20 %","  2.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.57 %","  3.50 %","  1.25 %","   .00 %","  4.55 %","   .00 %","  2.16 %","  5.61 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.80 %","   .00 %"
"2020-06-22","  1.69 %","   .00 %"," 69.23 %"," 18.09 %","   .00 %","   .00 %","  3.27 %","   .00 %"," 11.54 %","  7.40 %","   .00 %","  1.82 %","   .00 %","  4.17 %","  1.93 %","  3.20 %"," 14.29 %","   .00 %","  3.12 %","  6.37 %"," 12.61 %","   .00 %"," 14.81 %","  7.31 %","","  8.11 %","  5.39 %","  6.70 %","  9.33 %","  1.66 %","  3.39 %","   .00 %","  8.00 %","  3.84 %","  6.47 %","  2.24 %","  2.80 %","  4.15 %"," -4.72 %","  9.41 %","  3.82 %","  5.48 %","  1.66 %","   .00 %","  6.17 %","   .00 %","  4.35 %","  8.49 %","  3.75 %","  2.50 %"," 59.41 %"," 55.88 %","   .00 %","  4.30 %","   .00 %","   .00 %"," 10.63 %","  5.15 %","  2.38 %"
"2020-06-23","  5.19 %","   .00 %","-27.27 %","  7.21 %","  3.57 %"," 57.14 %","  3.59 %","  2.08 %","  3.45 %","  5.37 %"," 57.14 %","   .89 %","  9.79 %","  8.00 %","  2.12 %","   .00 %","  2.50 %"," 36.36 %","  2.90 %","  7.49 %","  7.92 %"," 16.67 %","   .00 %","  7.41 %","","   .00 %","  3.87 %","   .00 %"," 12.20 %","  1.34 %","  2.89 %","   .00 %","  4.57 %","  5.84 %","  2.21 %","  6.93 %","  1.78 %","  1.07 %","  6.67 %","  2.49 %","  2.69 %","  2.58 %","  3.36 %","  8.78 %","  2.33 %","   .00 %","  4.17 %","  9.32 %","  5.65 %","  4.58 %","-22.36 %","  1.89 %","   .00 %","  8.09 %"," 16.67 %","   .00 %","  6.45 %","  5.48 %","   .00 %"
"2020-06-24","   .15 %","   .00 %"," 18.75 %","  6.72 %","   .00 %"," 27.27 %","  2.81 %","   .00 %","  2.00 %","  5.99 %"," 12.12 %","  7.96 %","  5.29 %","   .00 %","  1.46 %","  3.52 %","   .00 %","   .00 %","  1.27 %","  3.06 %","  8.97 %","   .00 %"," 16.13 %","  4.37 %","","   .00 %","  4.18 %","  5.02 %","   .00 %","  2.60 %","  4.12 %"," 16.67 %","  3.28 %","  2.78 %","  3.24 %","  3.97 %","  2.94 %","   .93 %","  7.11 %","  4.42 %","  2.07 %","  3.23 %","  2.82 %","  2.48 %","  4.55 %","   .00 %","  4.00 %","  4.31 %","  2.25 %","  4.38 %","  1.60 %","  9.26 %","   .00 %","  2.88 %","  7.14 %","   .00 %","   .00 %","  5.46 %"," 13.95 %"
"2020-06-25","  2.03 %","   .00 %","  5.26 %","  4.72 %","   .00 %"," 14.29 %","  2.10 %","   .00 %","  3.27 %","  4.14 %"," 17.57 %","  4.10 %","  3.51 %","   .00 %","  1.80 %","  2.24 %","  2.44 %"," ##.## %","  2.17 %","  3.51 %","  7.01 %","  4.76 %","  2.78 %","  6.75 %","","   .00 %","  1.36 %","  2.79 %","  9.78 %","  4.49 %","  4.14 %","   .00 %","  1.59 %","  2.95 %","  1.57 %","  3.48 %","  2.88 %","  1.48 %","  5.18 %","  3.38 %","  1.18 %","  1.58 %","  1.46 %","  2.12 %","  4.35 %","   .00 %","   .00 %","  2.82 %","  1.88 %","  4.58 %"," 10.24 %","  5.08 %","   .00 %","  3.20 %"," 46.67 %","   .00 %","  5.83 %","  5.70 %","  4.08 %"
"2020-06-26","  2.06 %","   .00 %","   .00 %","  7.52 %"," 10.34 %","  6.25 %","  3.88 %","   .00 %","   .00 %","  7.92 %","   .00 %","  1.57 %","  1.64 %","  7.41 %","  2.82 %","   .61 %","   .00 %"," 93.26 %","  1.98 %","  8.36 %","  4.01 %","  4.55 %","  2.70 %","  4.17 %","","   .00 %","   .92 %","  4.65 %","  6.93 %","  3.90 %","  2.42 %","   .00 %","  3.31 %","  6.13 %","  2.06 %","  4.84 %","  3.68 %","  3.12 %","  5.10 %","  3.89 %","  1.77 %","  4.22 %","  2.47 %","  2.08 %","  1.04 %","   .00 %","   .00 %","  2.19 %","  3.29 %","  3.69 %","  5.00 %","   .00 %","   .00 %","  1.62 %","   .00 %","   .00 %","  2.14 %","  7.35 %"," 11.76 %"
"2020-06-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .45 %","  2.04 %","   .00 %","  2.29 %","   .00 %","   .00 %","  3.48 %"," -6.90 %","   .93 %","   .87 %","  7.14 %"," 27.91 %","  2.14 %","   .00 %","  6.72 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.05 %","   .00 %","   .00 %","  4.20 %","  3.04 %","   .00 %","   .00 %","   .00 %","  3.54 %","   .00 %","  3.52 %","  2.00 %","  2.05 %","   .00 %","  1.12 %"," -1.09 %","   .00 %","  1.45 %","  4.12 %","   .00 %","  3.85 %","   .00 %","   .00 %","  3.09 %","  3.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.57 %","  7.02 %"
"2020-06-28","  3.22 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  4.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  3.18 %","   .00 %"," 13.33 %","   .00 %","  2.66 %","   .00 %"," 10.88 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.20 %","   .00 %","   .00 %","  1.17 %","  2.62 %","   .00 %","   .00 %","  4.13 %","   .00 %","  1.87 %","  3.87 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.47 %","   .00 %","  3.96 %","   .00 %","   .00 %","   .00 %","  8.55 %","  5.75 %","  5.26 %","   .00 %","   .00 %","   .00 %"," 27.27 %","   .00 %","   .00 %","  4.59 %","  6.56 %"
"2020-06-29","  1.62 %","   .00 %","  4.76 %"," 17.48 %","   .00 %"," ##.## %","  6.03 %","   .00 %"," 12.66 %","  7.53 %"," 18.39 %","  3.10 %","  2.42 %","  3.33 %","  1.56 %","  3.28 %","  9.80 %","  4.09 %","  3.10 %"," 17.59 %"," 14.15 %","  8.70 %","   .00 %","   .00 %","","  2.50 %","  3.68 %"," 14.81 %","  4.63 %","  3.62 %","  2.55 %"," 14.29 %","  6.34 %","  8.21 %","  3.90 %","  2.57 %","  3.73 %","  1.40 %","  6.40 %"," 11.61 %","  1.88 %","  6.78 %","  2.47 %","   .00 %","  6.67 %","   .00 %","  3.70 %","   .72 %","  2.38 %","  2.36 %"," 10.00 %"," 20.97 %","   .00 %","  4.51 %","   .00 %","   .00 %"," 17.29 %","  5.43 %","  9.23 %"
"2020-06-30","  3.51 %","   .00 %","   .00 %","   .00 %","   .00 %"," 31.43 %","  5.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .89 %","   .00 %","  2.35 %","   .00 %","  7.14 %","   .00 %","  2.86 %","   .00 %","   .00 %","  4.00 %","  2.63 %"," 18.81 %","","  2.44 %","  2.31 %","  2.26 %","   .00 %","  5.96 %","  6.38 %"," 12.50 %","  3.98 %","  7.29 %","   .00 %","  6.38 %","  2.29 %","  1.18 %"," 17.17 %","  7.76 %","  2.90 %","   .00 %","  2.46 %","  8.60 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.61 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-01","  3.22 %","   .00 %","  9.09 %"," 12.50 %"," 25.00 %"," 28.26 %","  3.70 %","  2.00 %"," 11.24 %","  9.94 %"," 11.65 %","   .00 %","  4.50 %","  3.23 %","  2.43 %","  4.59 %"," 31.67 %","  1.75 %","  1.75 %"," 10.86 %","  8.33 %","  3.85 %","  8.97 %"," 15.53 %","","   .00 %","  2.98 %","  5.05 %","  3.54 %","  4.12 %","  5.85 %"," 11.11 %","  4.31 %","  5.40 %"," 12.21 %","  1.56 %","  3.35 %","  1.25 %","  1.50 %","  5.07 %","  2.44 %","   .00 %","  4.62 %","  5.28 %"," 15.18 %","   .00 %"," 10.71 %"," 24.51 %","  4.31 %","  6.70 %"," 11.93 %","  9.33 %","   .00 %","  4.02 %","  7.14 %","   .00 %"," 12.99 %","  9.90 %"," 32.39 %"
"2020-07-02","  3.70 %","   .00 %","  8.33 %","  8.99 %"," 32.50 %"," 18.64 %","  2.40 %","   .00 %","  4.04 %","  6.37 %","  6.09 %","  3.76 %","  4.61 %","   .00 %","  3.59 %","  3.15 %","  7.59 %","   .43 %","  2.01 %","  4.62 %","  2.17 %","   .00 %","   .00 %","  6.81 %",""," -2.38 %","  3.37 %","  3.30 %","  5.13 %","  4.52 %","  4.14 %"," 10.00 %","  3.76 %","  4.77 %","  7.53 %","  3.19 %","  3.99 %","  1.95 %","  9.81 %","  5.14 %","  1.96 %"," 12.60 %","  3.89 %","  2.76 %","  4.65 %","   .00 %","   .00 %","  5.28 %","  3.71 %","  3.51 %","  4.57 %","  7.32 %","   .00 %","  4.58 %"," 43.33 %","   .00 %","  4.65 %","  5.05 %","  9.57 %"
"2020-07-03","  1.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","  2.27 %","  3.12 %","  3.26 %","   .00 %","   .00 %","   .00 %","   .01 %","   .00 %"," 10.79 %","   .00 %","   .00 %","  5.30 %","","   .00 %","  2.46 %","   .00 %","   .00 %","  4.73 %","  4.24 %","   .00 %","  3.90 %","   .00 %","   .00 %","  3.98 %","  3.22 %","  1.53 %","  4.09 %","  3.85 %","  1.93 %","   .00 %","  2.08 %","  1.71 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
