"date","West Virginia/Barbour","West Virginia/Berkeley","West Virginia/Boone","West Virginia/Braxton","West Virginia/Brooke","West Virginia/Cabell","West Virginia/Calhoun","West Virginia/Clay","West Virginia/Doddridge","West Virginia/Fayette","West Virginia/Gilmer","West Virginia/Grant","West Virginia/Greenbrier","West Virginia/Hampshire","West Virginia/Hancock","West Virginia/Hardy","West Virginia/Harrison","West Virginia/Jackson","West Virginia/Jefferson","West Virginia/Kanawha","West Virginia/Lewis","West Virginia/Lincoln","West Virginia/Logan","West Virginia/Marion","West Virginia/Marshall","West Virginia/Mason","West Virginia/McDowell","West Virginia/Mercer","West Virginia/Mineral","West Virginia/Mingo","West Virginia/Monongalia","West Virginia/Monroe","West Virginia/Morgan","West Virginia/Nicholas","West Virginia/Ohio","West Virginia/Pendleton","West Virginia/Pleasants","West Virginia/Pocahontas","West Virginia/Preston","West Virginia/Putnam","West Virginia/Raleigh","West Virginia/Randolph","West Virginia/Ritchie","West Virginia/Roane","West Virginia/Summers","West Virginia/Taylor","West Virginia/Tucker","West Virginia/Tyler","West Virginia/Unassigned","West Virginia/Upshur","West Virginia/Wayne","West Virginia/Webster","West Virginia/Wetzel","West Virginia/Wirt","West Virginia/Wood","West Virginia/Wyoming"
"2020-06-08","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","-12.50 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," -1.85 %","   .00 %"
"2020-06-09","   .00 %","   .86 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","  -.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-10"," 12.50 %","  3.14 %"," -6.25 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  2.00 %"," 11.11 %","   .71 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","  2.19 %"," ##.## %","   .00 %","   .00 %","   .00 %","-33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.89 %","   .00 %"
"2020-06-11"," 11.11 %","  2.22 %"," 13.33 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.88 %","   .00 %","   .49 %","  1.24 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %"," -1.43 %","   .00 %","-10.00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," -1.85 %"," 66.67 %"
"2020-06-12","   .00 %","  1.90 %","   .00 %","   .00 %","   .00 %","  1.41 %","   .00 %"," 14.29 %","","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.82 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %"," 21.05 %","  2.17 %","   .00 %"," 11.11 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .97 %","","   .00 %","   .00 %","  3.77 %","   .00 %"
"2020-06-13","   .00 %","  2.66 %","   .00 %","   .00 %","   .00 %"," -1.39 %","   .00 %"," 25.00 %","","   .00 %","   .00 %","   .00 %"," 18.18 %"," 11.43 %","   .00 %","   .00 %","  6.98 %","   .00 %","   .98 %","  -.81 %","   .00 %","   .00 %","   .00 %","  1.89 %","  2.70 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-14","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 61.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-15","   .00 %","  2.33 %","  5.88 %","   .00 %"," 20.00 %","  5.63 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 42.86 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .97 %","   .41 %","   .00 %","   .00 %","   .00 %"," -1.85 %"," -2.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.71 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","","   .00 %","   .00 %","  1.82 %","   .00 %"
"2020-06-16","   .00 %","  1.01 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 23.33 %","  2.56 %","   .00 %","   .00 %","  2.08 %","   .00 %","   .96 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.75 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %"," -3.85 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-17"," 10.00 %","  2.01 %","  5.26 %","   .00 %","   .00 %","  2.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .95 %","  1.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  1.96 %","   .00 %","  1.38 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %"," 16.00 %"," -4.76 %","  8.00 %","  2.13 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","-##.## %"," 28.57 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-18","   .00 %","  1.97 %","   .00 %","   .00 %","   .00 %","  2.60 %","   .00 %","   .00 %","","  3.70 %","   .00 %","   .00 %"," 13.51 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %"," 75.00 %","   .00 %","   .00 %","   .00 %"," -2.63 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","  4.76 %"," 24.14 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %"
"2020-06-19","   .00 %","  2.89 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %","  1.95 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.92 %"," 16.67 %","  1.36 %","   .00 %","  5.26 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %"," 19.44 %","  2.50 %","  7.41 %","  1.37 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 16.67 %"
"2020-06-20","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","","  1.79 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.75 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","  4.48 %","   .00 %","   .00 %","  9.09 %"," 11.63 %","  7.32 %","  3.45 %","   .68 %"," 50.00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-15.38 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-21","  9.09 %","   .70 %","   .00 %","   .00 %","   .00 %","  2.47 %","   .00 %","   .00 %","","  1.75 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %"," 15.79 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 27.08 %","   .00 %","  6.67 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-22","  8.33 %","   .23 %"," -5.00 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  2.44 %","  2.04 %","   .00 %","   .47 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.99 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %"," 25.00 %","   .00 %","  3.28 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-23"," 15.38 %","  1.15 %","   .00 %","   .00 %"," 16.67 %","  8.33 %","   .00 %","   .00 %","","  1.72 %","   .00 %","   .00 %","   .00 %","   .00 %"," -4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","  6.67 %","   .00 %","   .00 %","  1.89 %","  7.14 %","  3.90 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %","   .00 %","  2.67 %","   .00 %"," -8.33 %","   .00 %","  7.69 %"," 20.00 %","   .00 %"," ##.## %","   .00 %","   .94 %","","   .00 %","   .00 %","  5.36 %","   .00 %"
"2020-06-24","   .00 %","   .46 %","   .00 %","   .00 %"," 57.14 %","  9.89 %","   .00 %","   .00 %","","  5.08 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","  6.00 %","   .71 %","   .46 %","   .37 %","   .00 %","   .00 %","   .00 %"," -1.82 %","   .00 %","   .00 %","   .00 %"," 22.73 %","   .00 %","   .00 %","  -.62 %","   .00 %","   .00 %"," 14.29 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","  2.94 %","   .00 %","-33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 27.27 %","   .93 %","","   .00 %","   .00 %","  3.39 %","   .00 %"
"2020-06-25","   .00 %","   .23 %","   .00 %","   .00 %","-18.18 %","  5.00 %","   .00 %","   .00 %","","  3.23 %"," 10.00 %","   .00 %","  9.62 %","   .00 %","   .00 %","   .00 %","  5.66 %","   .00 %","   .92 %","  5.54 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  6.67 %","  1.26 %","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","  9.38 %"," 11.11 %"," 22.86 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-##.## %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %","  1.64 %","   .00 %"
"2020-06-26","   .00 %","  1.13 %","  5.26 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %",""," -3.12 %","  9.09 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .70 %","   .00 %","   .00 %","  4.76 %","   .00 %","  5.13 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.86 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","  2.00 %","  9.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  8.06 %","   .00 %"
"2020-06-27","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","  5.45 %","   .00 %","   .00 %","","  3.23 %","   .00 %","   .00 %","  1.75 %","   .00 %","  4.76 %","  2.38 %","  7.14 %","   .00 %","  1.37 %","  1.39 %","  6.67 %","   .00 %","   .00 %","  1.82 %","  4.88 %","   .00 %","   .00 %","  6.45 %","  1.85 %","  6.25 %","  1.22 %"," 10.00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.45 %","   .00 %"
"2020-06-28","   .00 %","   .22 %","   .00 %"," 33.33 %","   .00 %","  1.72 %","   .00 %","   .00 %","","  4.69 %","   .00 %","   .00 %","  1.72 %","  2.50 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .90 %","  3.08 %","  6.25 %"," 40.00 %","  4.55 %","   .00 %"," -2.33 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","  1.35 %","  1.96 %","  8.51 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .91 %","   .00 %","   .00 %","   .00 %"," 12.16 %","   .00 %"
"2020-06-29","   .00 %","   .89 %","   .00 %","   .00 %","   .00 %","  3.39 %","   .00 %","   .00 %",""," -1.49 %","   .00 %","   .00 %"," -1.69 %","   .00 %","   .00 %","   .00 %"," -1.64 %","   .70 %","   .00 %","  2.66 %","   .00 %"," 14.29 %","   .00 %"," -1.79 %","   .00 %","  6.25 %","   .00 %","  2.78 %","  1.82 %","  5.88 %","  2.40 %","  9.09 %","   .00 %"," 25.00 %","  2.30 %","   .00 %","   .00 %","   .00 %","  2.67 %","  1.92 %","  1.96 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.75 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","   .00 %"
"2020-06-30","   .00 %","   .88 %","  5.00 %","-25.00 %","   .00 %","  1.64 %","   .00 %","   .00 %","","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","  1.67 %","   .00 %","   .00 %","  2.27 %"," 11.76 %","   .00 %"," -4.35 %","  7.27 %"," -4.76 %","  5.88 %","   .00 %","  5.41 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.25 %","   .00 %","   .00 %","  4.17 %","  1.30 %","  3.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-01","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","  4.84 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.72 %","  2.44 %","  4.55 %","   .00 %","  6.56 %","   .00 %","  3.57 %","  3.80 %","   .00 %","   .00 %","  9.09 %","  3.39 %","  2.50 %","  5.56 %","   .00 %"," 12.82 %","  1.79 %"," 15.00 %","  5.26 %","   .00 %","   .00 %","   .00 %","  5.49 %","   .00 %","   .00 %","   .00 %","  1.28 %","  5.45 %","  1.92 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-##.## %"," 10.53 %","   .90 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .00 %"
"2020-07-02","   .00 %","   .22 %"," -4.76 %","   .00 %","   .00 %","  9.23 %","   .00 %","   .00 %","","  1.52 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .00 %","  2.27 %","  1.54 %","   .00 %","   .86 %","  1.52 %","  5.26 %","   .00 %","  4.17 %","  3.28 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %"," -4.35 %","  7.22 %"," 16.67 %","   .00 %"," 20.00 %","  4.17 %","   .00 %","   .00 %"," 12.00 %","  3.80 %","  3.45 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.68 %","-##.## %","   .00 %","   .00 %"," 17.24 %","   .00 %"
"2020-07-03","   .00 %","  1.52 %"," 15.00 %","   .00 %","   .00 %","  4.93 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.04 %","   .00 %","  4.55 %","   .00 %","  1.71 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.76 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.25 %","   .00 %","   .00 %","  8.33 %","  3.00 %","   .00 %","   .00 %","  3.57 %","  2.44 %","  1.67 %","  3.70 %","  3.09 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  8.82 %","   .00 %"
"2020-07-04","   .00 %","  2.14 %","   .00 %","   .00 %"," 11.11 %","  2.68 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","  1.26 %","   .90 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .00 %","  5.26 %","   .00 %","  6.67 %","   .00 %","  4.55 %"," 11.11 %","  7.14 %","   .00 %","  7.69 %","  1.94 %","   .00 %","   .00 %","  6.90 %","  2.38 %","  4.92 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.21 %","   .00 %"
"2020-07-05","   .00 %","   .42 %","   .00 %","   .00 %"," 10.00 %","  3.27 %","   .00 %","   .00 %","","  1.49 %","   .00 %","   .00 %","  1.59 %","   .00 %","  7.69 %","   .00 %","  1.43 %","   .70 %","   .41 %","  2.08 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","  5.00 %","   .00 %","  4.17 %","  1.75 %","   .00 %","  4.35 %","  6.67 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.93 %","  1.18 %","   .00 %","   .00 %","   .00 %"," -5.56 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  1.74 %","   .00 %"," 16.67 %","   .00 %","  4.20 %","   .00 %"
"2020-07-06"," 13.33 %","  2.50 %","  4.35 %","   .00 %"," 36.36 %","  5.70 %","   .00 %"," 10.00 %","","  5.88 %","   .00 %","   .00 %","  3.12 %","   .00 %"," 14.29 %","   .00 %"," 11.27 %","   .69 %","  1.24 %","  3.50 %","   .00 %"," 12.50 %","   .00 %"," 23.94 %","  4.76 %","   .00 %","   .00 %"," 14.00 %","   .00 %","   .00 %"," 24.58 %","   .00 %","   .00 %","  7.14 %","  1.85 %","  7.69 %","   .00 %","   .00 %","  3.49 %","  7.81 %","  3.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %"," 28.57 %"," 25.00 %","  6.45 %","   .00 %"
"2020-07-07","   .00 %","  1.63 %"," 16.67 %","   .00 %","   .00 %","  2.99 %","   .00 %","   .00 %","","  4.17 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","  6.33 %","   .00 %","  1.63 %","  1.41 %","   .00 %","   .00 %","  7.69 %","  2.27 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %"," -4.35 %","  3.34 %"," -6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 19.35 %","   .00 %","  1.45 %","  3.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %"
"2020-07-08","   .00 %","  1.60 %"," -3.57 %","   .00 %","   .00 %","  6.98 %"," ##.## %","   .00 %","","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","  2.22 %","  8.33 %","  2.07 %","   .00 %","  4.44 %","   .00 %"," 11.11 %","  7.14 %","  5.56 %","  8.89 %","   .00 %","   .00 %","  3.51 %","  5.17 %"," 18.18 %"," 27.83 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","  2.25 %","  7.14 %","   .00 %","   .58 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 38.89 %","   .00 %"," 15.44 %","   .00 %"
"2020-07-09","   .00 %","  1.77 %","  7.41 %","   .00 %"," 26.67 %","  1.09 %","   .00 %","   .00 %","","  1.28 %","   .00 %","   .00 %","  1.49 %","   .00 %","  2.94 %","   .00 %"," 14.29 %","   .68 %","  1.20 %","  2.13 %","   .00 %","   .00 %","  3.33 %","  1.05 %"," 12.24 %","  9.52 %"," 33.33 %","  3.39 %","  1.64 %","  3.85 %","  6.08 %","   .00 %","   .00 %","  6.67 %","  7.96 %","   .00 %"," 20.00 %","   .00 %","  3.30 %","  4.00 %","  4.62 %","  2.33 %","   .00 %","  9.09 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .83 %","   .00 %","  4.00 %","   .00 %","  3.18 %","   .00 %"
"2020-07-10","  5.88 %","  1.16 %","  6.90 %"," 33.33 %"," 31.58 %","  4.30 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 18.75 %","  1.47 %","   .00 %","  8.57 %","   .00 %","  4.81 %","  -.67 %","   .40 %","  2.34 %","   .00 %","   .00 %"," 12.90 %","  2.08 %","  5.45 %","   .00 %","   .00 %","  1.64 %","  3.23 %","  7.41 %"," 11.69 %","   .00 %","   .00 %","   .00 %"," 13.11 %"," 14.29 %","-16.67 %","   .00 %","  1.06 %","  1.28 %","  4.41 %","  5.68 %","   .00 %","   .00 %","   .00 %"," 15.00 %","   .00 %"," 28.57 %","   .00 %","   .00 %","   .83 %","   .00 %"," 15.38 %"," 20.00 %","  3.70 %","   .00 %"
"2020-07-11","  5.56 %","  1.53 %","  6.45 %"," 25.00 %"," -4.00 %","  2.06 %","   .00 %","  9.09 %","","   .00 %","   .00 %","   .00 %","  2.90 %","   .00 %","  7.89 %","   .00 %","  5.50 %","   .00 %","   .00 %","  4.33 %"," 10.00 %","-10.00 %","  2.86 %"," 10.20 %","  8.62 %","  4.35 %","   .00 %","   .00 %","  1.56 %","  3.45 %"," 11.97 %","   .00 %","   .00 %"," 31.25 %","  1.45 %","   .00 %","   .00 %","   .00 %"," -2.11 %","  8.86 %","  7.04 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  8.70 %","  1.64 %","   .00 %"," 13.33 %","   .00 %","  9.52 %","   .00 %"
"2020-07-12","   .00 %","   .38 %","   .00 %","   .00 %"," 12.50 %","  1.01 %","   .00 %","   .00 %","","  2.53 %","   .00 %","  5.26 %","   .00 %","   .00 %","  2.44 %","  2.17 %","  6.09 %","   .00 %","  1.19 %","  2.68 %","  9.09 %","   .00 %"," 11.11 %","  2.78 %","  3.17 %","   .00 %","   .00 %","   .00 %","  4.62 %","  6.67 %","  2.86 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","  7.53 %","  3.49 %","  5.26 %","  1.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 28.00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .54 %","   .00 %"
"2020-07-13","  5.26 %","   .75 %","  3.03 %","   .00 %","  3.70 %","  -.50 %","   .00 %","   .00 %","","  3.70 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .78 %","  2.85 %"," -8.33 %","   .00 %"," -2.50 %"," -1.80 %","  1.54 %","  4.17 %","   .00 %","  1.61 %","   .00 %"," -3.12 %","  5.38 %","   .00 %","   .00 %"," -4.76 %","  -.68 %","   .00 %","   .00 %","  2.70 %","  2.00 %","  2.25 %","  3.75 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","  3.23 %","   .00 %","  2.78 %","   .00 %","  1.62 %","   .00 %"
"2020-07-14","   .00 %","  1.12 %"," 11.76 %","   .00 %","  7.14 %","  1.51 %","   .00 %","  8.33 %","","   .00 %","   .00 %"," -4.55 %","   .00 %","  4.76 %","  4.55 %","   .00 %","  3.28 %","   .00 %","   .00 %","   .23 %","  4.55 %","   .00 %","   .00 %","  3.67 %","  3.03 %","  4.00 %"," 37.50 %","   .00 %","  2.94 %","   .00 %","  7.39 %","   .00 %","   .00 %","   .00 %","   .68 %","  6.25 %","   .00 %","   .00 %","  2.94 %","   .00 %","  1.20 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","   .00 %","  3.19 %","   .00 %"
