"date","Colorado/Adams","Colorado/Alamosa","Colorado/Arapahoe","Colorado/Archuleta","Colorado/Baca","Colorado/Bent","Colorado/Boulder","Colorado/Broomfield","Colorado/Chaffee","Colorado/Cheyenne","Colorado/Clear Creek","Colorado/Conejos","Colorado/Costilla","Colorado/Crowley","Colorado/Custer","Colorado/Delta","Colorado/Denver","Colorado/Dolores","Colorado/Douglas","Colorado/Eagle","Colorado/El Paso","Colorado/Elbert","Colorado/Fremont","Colorado/Garfield","Colorado/Gilpin","Colorado/Grand","Colorado/Gunnison","Colorado/Hinsdale","Colorado/Huerfano","Colorado/Jackson","Colorado/Jefferson","Colorado/Kiowa","Colorado/Kit Carson","Colorado/La Plata","Colorado/Lake","Colorado/Larimer","Colorado/Las Animas","Colorado/Lincoln","Colorado/Logan","Colorado/Mesa","Colorado/Mineral","Colorado/Moffat","Colorado/Montezuma","Colorado/Montrose","Colorado/Morgan","Colorado/Otero","Colorado/Ouray","Colorado/Out of CO","Colorado/Park","Colorado/Phillips","Colorado/Pitkin","Colorado/Prowers","Colorado/Pueblo","Colorado/Rio Blanco","Colorado/Rio Grande","Colorado/Routt","Colorado/Saguache","Colorado/San Juan","Colorado/San Miguel","Colorado/Sedgwick","Colorado/Summit","Colorado/Teller","Colorado/Unassigned","Colorado/Washington","Colorado/Weld","Colorado/Yuma"
"2020-06-23","154","3","342","0","0","0","71","29","20","0","1","0","0","1","0","1","369","","51","8","120","2","0","2","0","0","6","0","0","","206","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","26","0","1","6","2","0","0","","3","2","","0","136","0"
"2020-06-24","154","3","342","0","0","0","71","29","20","0","1","0","0","1","0","1","369","","52","8","120","2","0","2","0","0","6","0","0","","207","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","26","0","1","6","2","0","0","","3","2","","0","136","0"
"2020-06-25","154","3","342","0","0","0","71","29","20","0","1","0","0","1","0","1","369","","52","8","121","2","0","2","0","0","6","0","0","0","207","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","26","0","2","6","2","0","0","","3","2","","0","136","0"
"2020-06-26","154","3","342","0","0","0","71","29","19","0","1","0","0","1","0","1","374","","52","8","118","2","0","2","0","0","6","0","0","0","208","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","28","0","2","6","2","0","0","","3","2","","0","136","0"
"2020-06-27","154","3","342","0","0","0","71","29","19","0","1","0","0","1","0","1","374","","52","8","119","2","0","2","0","0","6","0","0","0","208","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","28","0","2","6","2","0","0","","3","2","","0","136","0"
"2020-06-28","154","3","342","0","0","0","71","29","19","0","1","0","0","1","0","1","375","","52","8","119","2","0","2","0","0","6","0","0","0","208","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","28","0","2","6","2","0","0","","3","2","","0","137","0"
"2020-06-29","155","3","343","0","0","0","71","30","19","0","1","0","0","1","0","1","376","","52","8","119","2","0","2","0","0","6","0","0","0","209","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","28","0","2","6","2","0","0","","3","2","","0","137","0"
"2020-06-30","155","3","344","0","0","0","72","30","19","0","1","0","0","1","0","1","381","","52","8","120","2","0","2","0","1","6","0","0","0","209","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","28","0","2","6","2","0","0","","3","2","","0","137","0"
"2020-07-01","156","4","344","0","0","0","72","30","19","0","1","0","0","1","0","1","381","","52","8","120","2","0","2","0","1","6","0","1","0","211","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","30","0","2","6","2","0","0","","3","2","","0","137","0"
"2020-07-02","156","4","345","0","0","0","72","30","19","0","1","0","0","1","0","1","382","","52","8","120","2","0","2","0","1","6","0","1","0","212","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","30","0","2","6","2","0","0","","4","2","","0","137","0"
"2020-07-03","156","4","345","0","0","0","72","30","19","0","1","0","0","1","0","1","382","","52","8","120","2","0","2","0","1","6","0","1","0","212","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","30","0","2","6","2","0","0","","4","2","","0","137","0"
"2020-07-04","156","4","345","0","0","0","72","30","19","0","1","0","0","1","0","1","382","","52","8","120","2","0","2","0","1","6","0","1","0","212","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","30","0","2","6","2","0","0","","4","2","","0","137","0"
"2020-07-05","156","4","345","0","0","0","72","30","19","0","1","0","0","1","0","1","382","","52","8","120","2","0","2","0","1","6","0","1","0","212","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","30","0","2","6","2","0","0","","4","2","","0","137","0"
"2020-07-06","156","4","346","0","0","0","72","30","19","0","1","0","0","1","0","1","381","","52","8","109","2","0","3","0","1","6","0","1","0","212","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","30","0","2","6","2","0","0","","4","2","","0","137","0"
"2020-07-07","156","5","346","0","0","0","73","30","19","0","1","0","0","1","0","1","383","","52","8","109","2","0","3","0","1","6","0","1","0","212","","3","1","0","29","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","30","0","2","6","2","0","0","","4","2","","0","138","0"
"2020-07-08","156","6","347","0","0","0","72","30","19","0","1","0","0","1","0","1","387","","52","8","109","2","0","3","0","1","6","0","1","0","214","","3","1","0","30","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","30","0","2","6","2","0","0","","4","2","","0","138","0"
"2020-07-09","156","6","349","0","0","0","72","30","19","0","1","0","0","1","0","1","386","","52","8","110","2","0","3","0","1","6","0","1","0","214","","3","1","0","30","0","0","5","0","0","0","3","12","46","1","1","","0","0","2","0","30","0","2","6","2","0","0","","4","2","","0","138","0"
"2020-07-10","157","6","349","0","0","0","73","30","19","0","1","0","0","1","0","1","394","","52","8","115","2","0","3","0","1","6","0","1","0","215","","3","1","0","30","0","0","5","0","0","1","3","12","46","1","1","","0","0","2","0","31","0","2","6","2","0","0","","4","2","","0","138","0"
"2020-07-11","158","6","349","0","0","0","73","30","19","0","1","0","0","1","0","1","394","","52","8","115","2","0","3","0","1","6","0","1","0","215","","3","1","0","30","0","0","5","0","0","1","3","12","46","1","1","","0","0","2","0","31","0","2","6","2","0","0","","4","2","","0","138","0"
"2020-07-12","158","6","349","0","0","0","73","30","19","0","1","0","0","1","0","1","394","","52","8","115","2","0","3","0","1","6","0","1","0","215","","3","1","0","30","0","0","5","0","0","1","3","12","46","1","1","","0","0","2","0","31","0","2","6","2","0","0","","4","2","","0","138","0"
"2020-07-13","158","6","349","0","0","0","73","30","19","0","1","0","0","1","0","1","394","","52","8","116","2","0","3","0","1","6","0","1","0","216","","3","1","0","30","0","0","5","0","0","1","3","12","46","1","1","","0","0","2","0","31","0","2","6","2","0","0","","4","2","","0","138","0"
"2020-07-14","159","7","352","0","0","0","74","30","19","0","1","0","0","1","0","1","395","","53","8","117","2","0","3","0","1","6","0","1","0","217","","3","1","0","30","0","0","5","0","0","1","3","12","46","1","1","","0","0","2","0","32","0","2","6","2","0","0","0","4","2","","0","138","0"
"2020-07-15","159","7","352","0","0","0","74","30","19","0","1","0","0","1","0","1","397","","54","9","118","2","0","4","0","1","6","0","1","0","217","","3","1","0","30","0","0","5","0","0","1","3","12","46","1","1","","0","0","2","0","32","0","2","6","2","0","0","0","4","2","","0","138","0"
"2020-07-16","159","7","351","0","0","0","74","30","19","0","1","0","0","1","0","1","398","","54","9","118","2","0","4","0","1","6","0","1","0","217","","3","1","0","30","0","0","5","0","0","1","3","12","46","1","1","","0","0","2","0","32","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-17","161","7","351","0","0","0","74","30","19","0","1","0","0","1","0","1","398","0","54","9","118","2","0","4","0","1","6","0","1","0","218","","3","2","0","31","0","0","5","0","0","1","3","12","46","1","1","","1","0","2","0","32","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-18","161","7","351","0","0","0","74","30","19","0","1","0","0","1","0","1","398","0","54","9","119","2","0","4","0","1","6","0","1","0","218","","3","2","0","31","0","0","5","0","0","1","3","12","46","1","1","","1","0","2","0","32","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-19","161","7","351","0","0","0","74","30","19","0","1","0","0","1","0","1","398","0","54","9","119","2","0","4","0","1","6","0","1","0","218","","3","2","0","31","0","0","5","0","0","1","3","12","46","1","1","","1","0","2","0","32","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-20","163","7","352","0","0","0","74","31","19","0","1","0","0","1","0","1","398","0","54","9","121","2","0","4","0","1","6","0","1","0","218","","3","2","0","31","0","0","5","0","0","1","3","12","46","1","1","","1","0","2","0","32","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-21","163","7","352","0","0","0","74","31","19","0","1","0","0","1","0","1","399","0","54","9","122","2","0","4","0","1","6","0","1","0","218","","3","2","0","32","0","0","5","0","0","1","4","12","46","1","1","","1","0","2","0","33","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-22","164","7","352","0","0","0","74","32","19","0","1","0","0","1","0","1","402","0","54","9","122","2","0","4","0","1","6","0","1","0","219","","3","2","0","32","0","0","5","0","0","1","4","13","46","2","1","","1","0","2","0","33","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-23","167","7","360","0","0","0","74","32","19","0","1","0","0","1","0","1","403","0","55","9","122","2","0","4","0","1","6","0","1","0","220","","3","2","0","32","0","0","5","1","0","1","4","13","46","2","1","","1","0","2","0","33","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-24","167","7","360","0","0","0","74","32","19","0","1","0","0","1","0","1","403","0","56","9","125","2","0","4","0","1","6","0","1","0","220","","3","2","0","32","0","0","5","1","0","1","4","13","46","2","1","","1","0","2","0","33","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-25","167","7","360","0","0","0","74","32","19","0","1","0","0","1","0","1","405","0","56","9","125","2","0","4","0","1","6","0","1","0","221","","3","2","0","32","0","0","5","1","0","1","4","13","46","3","1","","1","0","2","0","33","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-26","167","7","360","0","0","0","74","32","19","0","1","0","0","1","0","1","405","0","56","9","125","2","0","4","0","1","6","0","1","0","221","","3","2","0","32","0","0","5","1","0","1","4","13","46","3","1","","1","0","2","0","33","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-27","167","7","360","0","0","0","74","32","19","0","1","0","0","1","0","1","405","0","56","9","127","2","0","4","0","1","6","0","1","0","223","","3","2","0","32","0","0","5","1","0","1","4","13","46","3","1","","1","0","2","0","34","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-28","168","8","362","0","0","0","74","32","19","0","1","0","0","1","0","1","407","0","56","9","127","2","0","4","0","1","6","0","1","0","224","","3","2","0","33","0","0","5","1","0","1","4","13","46","3","1","","1","0","2","0","34","0","2","6","2","0","0","0","4","2","","0","139","0"
"2020-07-29","168","8","362","0","0","0","75","33","19","0","1","0","0","1","0","1","408","0","58","9","130","2","0","4","0","1","6","0","1","0","225","","3","2","0","34","0","0","5","2","0","1","4","13","46","4","1","","1","0","2","0","34","0","2","6","2","0","0","1","4","2","","0","141","0"
"2020-07-30","168","8","362","0","0","0","75","32","19","0","1","0","0","1","0","1","408","0","58","9","130","2","0","4","0","1","6","0","1","0","226","","3","2","0","34","0","0","5","2","0","1","4","13","46","4","1","","1","0","2","0","34","0","2","6","2","0","0","1","4","2","","0","141","0"
"2020-07-31","171","9","362","0","0","0","75","32","19","0","1","0","0","1","0","1","410","0","58","9","135","2","0","4","0","1","6","0","1","0","227","","3","2","0","35","0","0","5","3","0","1","4","13","46","5","1","","1","0","2","0","34","0","2","6","2","0","0","1","4","3","","0","141","0"
"2020-08-01","171","9","363","0","0","0","75","32","19","0","1","0","0","1","0","1","413","0","59","9","135","2","0","4","0","1","6","0","1","0","227","","3","2","0","35","0","0","5","3","0","1","4","13","46","6","1","","1","0","2","0","34","0","2","6","2","0","0","1","4","3","","0","141","0"
"2020-08-02","171","9","363","0","0","0","75","32","19","0","1","0","0","1","0","1","412","0","59","9","136","2","0","4","0","1","6","0","1","0","227","","3","2","0","35","0","0","5","3","0","1","4","13","46","6","1","","1","0","2","0","34","0","2","6","2","0","0","1","4","3","","0","141","0"
"2020-08-03","171","9","363","0","0","0","75","32","19","0","1","0","0","1","0","1","412","0","59","9","136","2","0","4","0","1","6","0","1","0","227","","3","2","0","35","0","0","5","3","0","1","4","13","46","6","1","","1","0","2","0","34","0","2","6","2","0","0","1","4","3","","0","141","0"
"2020-08-04","173","9","364","0","0","0","75","32","19","0","1","0","0","1","0","1","412","0","59","9","137","2","0","4","0","1","6","0","1","0","227","","3","2","0","35","0","0","5","3","0","1","4","13","46","6","1","","1","0","2","0","34","0","2","6","2","0","0","1","4","3","","0","142","0"
"2020-08-05","175","9","364","0","0","0","75","32","19","0","1","0","0","1","0","1","412","0","59","9","137","2","0","4","0","1","6","0","1","0","227","","3","2","0","35","0","0","5","3","0","1","4","13","46","6","1","","1","0","2","0","34","0","2","6","2","0","0","1","4","3","","0","142","0"
"2020-08-06","175","9","363","0","0","0","75","32","19","0","1","0","0","1","0","1","413","0","59","9","137","2","0","4","0","1","6","0","1","0","227","","3","2","0","35","0","0","5","4","0","1","4","13","46","6","1","","1","0","2","0","34","0","2","6","2","0","0","1","4","3","","0","142","0"
"2020-08-07","176","9","364","0","0","0","75","32","19","0","1","0","0","1","0","1","414","0","59","9","137","2","0","4","0","1","6","0","1","0","228","","3","2","0","35","0","0","5","4","0","1","4","13","46","6","1","","1","0","2","0","34","0","2","7","2","0","0","1","4","3","","0","142","0"
"2020-08-08","176","9","364","0","0","0","75","32","19","0","1","0","0","1","0","1","414","0","59","9","137","2","0","4","0","1","6","0","1","0","228","","3","2","0","35","0","0","5","4","0","1","4","13","46","6","1","","1","0","2","0","34","0","2","7","2","0","0","1","4","3","","0","142","0"
"2020-08-09","176","9","364","0","0","0","75","32","19","0","1","0","0","1","0","1","414","0","59","9","137","2","0","4","0","1","6","0","1","0","228","","3","2","0","35","0","0","5","4","0","1","4","13","46","6","1","","1","0","2","0","34","0","2","7","2","0","0","1","4","3","","0","143","0"
"2020-08-10","176","9","364","0","0","0","74","32","19","0","1","0","0","1","0","1","415","0","59","9","138","2","0","4","0","1","6","0","1","0","228","","3","2","0","35","0","0","5","4","0","1","4","13","46","6","1","","1","0","2","0","34","0","2","8","2","0","0","1","4","3","","0","145","0"
"2020-08-11","177","9","362","0","0","0","76","32","19","0","1","0","0","1","0","1","417","0","59","9","140","2","0","4","0","1","6","0","1","0","233","","3","2","0","37","0","0","5","4","0","1","4","13","46","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-12","176","9","363","0","0","0","76","32","19","0","1","0","0","1","0","1","417","0","59","9","140","2","0","4","0","1","7","0","1","0","233","","3","2","0","37","0","0","5","4","0","1","4","13","46","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-13","178","9","363","0","0","0","76","32","19","0","1","0","0","1","0","1","417","0","59","9","142","2","0","4","0","1","7","0","1","0","233","","3","3","0","37","0","0","5","4","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-14","181","9","363","0","0","0","76","32","19","0","1","0","0","1","0","1","418","0","59","9","143","2","0","4","0","1","7","0","1","0","234","","3","3","0","37","0","0","5","4","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-15","183","9","364","0","0","0","77","32","19","0","1","0","0","1","0","1","420","0","59","9","144","2","0","4","0","1","7","0","1","0","235","","3","3","0","36","0","0","5","5","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-16","184","9","364","0","0","0","77","32","19","0","1","0","0","1","0","1","420","0","59","9","144","2","0","4","0","1","7","0","1","0","235","","3","2","0","36","0","0","5","5","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-17","184","9","364","0","0","0","77","32","19","0","1","0","0","1","0","1","420","0","59","9","144","2","0","4","0","1","7","0","1","0","235","","3","2","0","36","0","0","5","5","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-18","185","9","364","0","0","0","77","32","19","0","1","0","0","1","0","1","421","0","59","9","144","2","0","4","0","1","7","0","1","0","235","","3","2","0","37","0","0","5","5","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-19","186","9","364","0","0","0","78","32","19","0","1","0","0","1","0","1","421","0","59","9","144","2","0","4","0","1","7","0","1","0","234","","3","2","0","37","0","0","5","5","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-20","186","9","364","0","0","0","78","32","19","0","1","0","0","1","0","1","421","0","59","9","147","2","0","4","0","1","7","0","1","0","234","","3","2","0","37","0","0","5","5","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-21","189","9","364","0","0","0","79","32","19","0","1","0","0","1","0","1","422","0","59","9","149","2","0","4","0","1","7","0","1","0","234","","3","2","0","37","0","0","5","5","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","145","0"
"2020-08-22","194","9","364","0","0","0","79","32","19","0","1","0","0","1","0","1","422","0","59","9","150","2","0","4","0","1","7","0","1","0","235","0","3","2","0","37","0","0","5","5","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","146","0"
"2020-08-23","194","9","364","0","0","0","79","32","19","0","1","0","0","1","0","1","422","0","59","9","150","2","0","4","0","1","7","0","1","0","235","0","3","2","0","37","0","0","5","5","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","146","0"
"2020-08-24","194","9","364","0","0","0","79","32","19","0","1","0","0","1","0","1","422","0","59","10","150","2","0","4","0","1","7","0","1","0","235","0","3","2","0","37","0","0","5","5","0","1","5","13","47","6","1","0","1","0","2","0","34","0","2","8","2","0","0","1","4","3","0","0","146","0"
