"date","Florida/Alachua","Florida/Baker","Florida/Bay","Florida/Bradford","Florida/Brevard","Florida/Broward","Florida/Calhoun","Florida/Charlotte","Florida/Citrus","Florida/Clay","Florida/Collier","Florida/Columbia","Florida/DeSoto","Florida/Desoto","Florida/Dixie","Florida/Duval","Florida/Escambia","Florida/Flagler","Florida/Franklin","Florida/Gadsden","Florida/Gilchrist","Florida/Glades","Florida/Gulf","Florida/Hamilton","Florida/Hardee","Florida/Hendry","Florida/Hernando","Florida/Highlands","Florida/Hillsborough","Florida/Holmes","Florida/Indian River","Florida/Jackson","Florida/Jefferson","Florida/Lafayette","Florida/Lake","Florida/Lee","Florida/Leon","Florida/Levy","Florida/Liberty","Florida/Madison","Florida/Manatee","Florida/Marion","Florida/Martin","Florida/Miami-Dade","Florida/Monroe","Florida/Nassau","Florida/Okaloosa","Florida/Okeechobee","Florida/Orange","Florida/Osceola","Florida/Palm Beach","Florida/Pasco","Florida/Pinellas","Florida/Polk","Florida/Putnam","Florida/Santa Rosa","Florida/Sarasota","Florida/Seminole","Florida/St. Johns","Florida/St. Lucie","Florida/Sumter","Florida/Suwannee","Florida/Taylor","Florida/Unassigned","Florida/Union","Florida/Volusia","Florida/Wakulla","Florida/Walton","Florida/Washington"
"2020-06-17","16","1","4","3","42","314","0","8","5","7","88","15","4","","0","82","32","6","0","3","0","1","0","2","8","16","1","5","244","1","22","3","3","0","54","172","2","4","0","2","40","6","15","532","6","2","7","5","147","26","210","23","161","68","7","8","14","40","14","56","1","9","2","8","0","26","1","5","1"
"2020-06-18","20","0","6","0","38","299","-1","2","5","6","66","3","6","","0","115","37","2","0","4","1","2","0","2","7","25","4","3","337","1","28","-2","0","1","31","167","10","1","0","7","25","14","13","581","9","1","15","7","316","34","382","44","203","68","4","14","30","100","18","20","1","7","0","5","0","62","1","0","0"
"2020-06-19","33","4","8","2","60","337","0","17","6","12","109","0","19","","1","175","38","0","0","3","1","0","0","4","16","24","7","6","372","12","33","2","0","2","63","121","13","5","0","5","101","20","97","522","4","4","25","23","374","34","262","59","266","154","4","11","35","125","33","74","7","5","0","3","1","60","0","8","1"
"2020-06-20","40","0","13","3","69","389","3","11","15","13","105","14","8","","0","211","43","8","0","3","0","0","0","2","28","23","13","9","337","2","52","1","0","0","25","81","49","0","0","11","137","24","39","704","8","10","7","10","295","47","390","64","285","114","8","12","58","88","35","38","5","23","1","4","1","51","1","9","0"
"2020-06-21","43","2","2","0","33","318","1","6","6","13","62","8","11","","0","207","28","2","0","0","0","21","0","2","17","12","14","11","261","0","20","3","0","1","62","71","16","2","1","14","104","6","65","710","4","4","2","5","345","45","248","59","229","72","16","2","36","76","28","45","2","58","2","1","1","50","2","7","0"
"2020-06-22","22","3","15","2","28","172","0","10","10","25","47","5","18","","0","183","4","11","2","4","11","0","0","13","16","4","15","12","393","11","20","5","0","1","30","39","14","8","0","19","87","17","57","449","3","5","21","5","243","28","189","63","187","183","1","6","30","96","35","12","2","-20","3","1","1","45","0","5","0"
"2020-06-23","22","-2","25","1","40","417","19","8","5","-8","169","1","19","","1","117","42","7","0","3","0","0","2","2","13","17","6","20","203","63","13","3","2","0","32","79","9","4","-1","1","36","12","29","583","1","6","15","6","345","67","237","82","179","54","4","5","39","90","14","23","4","49","1","7","1","38","1","2","2"
"2020-06-24","47","0","10","5","104","473","-18","12","15","12","81","10","26","","0","217","68","6","0","3","2","1","1","11","16","16","12","12","716","16","35","1","0","0","43","199","18","3","0","0","119","43","28","957","8","2","21","20","554","75","356","130","354","175","19","16","60","173","38","84","9","10","1","4","1","68","0","10","3"
"2020-06-25","56","2","8","4","127","367","0","9","7","19","65","3","8","","1","305","92","11","0","5","0","8","2","2","6","14","9","9","437","10","22","5","3","2","43","118","28","3","0","13","70","26","34","885","14","8","43","13","730","99","304","86","282","117","10","40","48","144","51","51","9","11","0","0","2","95","1","7","1"
"2020-06-26","82","3","39","3","148","736","9","31","14","38","257","4","18","","0","447","155","13","2","15","1","3","1","0","33","41","33","5","689","3","62","3","0","5","94","695","53","8","0","14","166","31","40","1532","14","10","41","18","1062","164","658","156","430","209","14","26","106","198","83","57","5","13","1","4","2","141","4","1","-1"
"2020-06-27","88","4","18","4","250","726","-7","30","24","36","188","11","35","","2","677","52","5","0","13","5","4","5","5","30","44","52","89","1112","11","79","3","4","4","123","199","80","3","1","9","274","74","137","1366","2","12","22","26","989","164","430","304","614","402","12","5","96","236","74","135","6","20","2","5","10","140","1","4","5"
"2020-06-28","91","4","17","2","84","574","4","27","13","43","121","8","11","","0","740","49","14","0","8","3","3","0","3","8","28","34","-49","788","0","35","6","2","-1","94","232","176","3","0","8","95","33","60","2152","15","11","38","10","834","184","461","150","307","313","21","26","60","164","81","76","8","40","1","4","3","188","7","1","4"
"2020-06-29","35","2","25","1","85","425","-1","35","7","23","60","12","15","","0","251","42","9","0","3","-1","6","0","2","15","15","15","21","405","0","31","0","-1","1","60","175","47","2","1","4","73","24","69","1508","17","6","35","17","343","86","322","129","240","187","9","14","46","111","58","39","7","6","2","-5","0","91","1","2","2"
"2020-06-30","38","6","37","0","77","579","1","26","7","31","78","6","4","","3","368","250","8","0","3","1","8","1","7","4","15","12","5","429","16","11","4","3","1","50","225","116","1","0","4","46","17","76","1598","23","7","30","17","300","107","439","83","227","154","12","111","35","89","53","33","11","60","3","7","1","81","5","32","1"
"2020-07-01","48","9","24","1","169","531","1","18","32","16","151","9","30","","1","273","94","13","0","10","5","-11","0","11","10","27","35","15","713","4","42","2","2","0","108","281","35","7","0","5","159","55","57","1141","11","14","38","6","560","138","297","141","374","212","42","24","119","116","41","88","23","33","1","22","0","114","5","12","-1"
"2020-07-02","87","8","173","5","218","961","8","43","22","72","163","20","27","","0","767","194","17","3","17","4","3","9","31","28","13","43","7","911","10","33","16","6","1","98","354","228","1","8","18","160","62","39","2304","26","29","66","7","584","185","412","141","388","279","52","59","106","155","99","64","19","29","5","5","9","153","6","34","5"
"2020-07-03","91","4","44","3","186","1113","12","24","19","70","162","15","15","","3","714","157","19","2","22","3","5","2","4","28","28","21","18","668","5","48","13","0","1","95","445","89","10","8","2","86","28","57","2046","26","28","50","12","620","177","465","169","448","333","56","67","107","150","100","107","14","20","6","15","3","124","1","4","1"
"2020-07-04","83","14","59","2","87","1346","-4","27","8","65","179","17","57","","3","653","200","10","0","18","3","2","0","2","8","31","49","7","656","-1","77","7","1","2","91","547","172","10","0","19","293","51","43","2418","15","24","60","11","1184","255","825","165","419","246","27","72","245","218","71","126","7","16","6","14","8","108","12","10","2"
"2020-07-05","72","4","29","1","68","1664","4","35","6","55","139","13","15","","3","532","212","14","4","22","2","5","20","2","2","33","20","8","636","4","35","5","0","0","151","283","160","8","6","8","162","59","69","2282","30","36","26","10","770","185","687","149","417","290","24","52","101","134","66","73","12","17","2","25","3","81","3","13","1"
"2020-07-06","58","4","31","0","70","617","0","13","21","26","57","3","4","","2","341","133","9","0","0","2","9","0","5","3","16","16","11","341","0","21","5","7","4","45","163","72","1","0","8","69","59","102","1981","13","12","11","16","375","102","406","93","226","276","10","35","31","91","58","82","16","16","2","4","4","119","3","6","0"
"2020-07-07","65","4","74","7","114","739","4","9","20","57","125","13","8","","4","348","117","18","0","6","6","0","3","3","8","10","35","19","685","2","16","4","2","2","108","198","41","7","1","10","105","57","39","2066","18","21","21","12","361","122","396","154","273","193","16","39","58","92","50","91","42","16","1","1","3","147","3","48","10"
"2020-07-08","91","10","62","3","107","1186","5","30","38","84","232","15","15","","6","604","129","14","4","7","2","1","2","13","19","18","67","22","737","6","23","89","2","6","89","266","44","7","4","8","190","68","42","2916","29","29","31","1","426","112","593","189","363","230","27","52","85","130","84","78","38","27","7","20","7","119","1","23","5"
"2020-07-09","79","7","60","8","173","1321","16","30","12","96","144","29","24","","5","589","144","10","5","14","5","0","7","4","12","6","49","16","567","5","53","13","3","1","94","215","92","10","8","10","186","51","42","1987","18","30","46","7","401","164","425","137","431","311","26","40","97","154","115","50","33","13","7","11","2","164","8","39","4"
"2020-07-10","107","8","87","6","119","1603","11","44","31","74","200","12","10","","8","744","153","22","1","33","4","7","13","3","47","11","58","15","996","11","67","39","5","3","117","234","114","6","5","19","166","145","89","2380","25","33","68","42","553","192","577","229","467","405","34","52","117","161","98","178","40","24","7","9","4","220","14","50","7"
"2020-07-11","65","16","80","11","133","1548","19","26","23","75","191","29","21","","3","515","177","17","6","46","1","4","9","5","1","17","52","29","698","2","46","25","3","1","96","274","85","14","11","18","200","96","46","2527","74","44","47","17","482","203","614","189","303","372","42","57","93","116","58","78","33","14","7","8","4","180","6","54","4"
"2020-07-12","55","11","86","3","132","1772","22","43","23","105","252","13","1","","2","577","484","20","2","14","1","3","2","8","6","33","43","15","790","2","27","6","1","0","123","1275","102","8","1","15","480","86","54","3576","28","42","155","9","1371","306","1171","127","248","263","43","189","465","146","55","123","33","11","6","18","5","171","6","23","12"
"2020-07-13","75","13","129","11","141","1459","-12","41","31","49","245","114","55","","9","506","189","16","11","27","8","6","8","9","5","45","48","25","678","2","74","45","6","3","128","221","100","10","2","32","154","153","130","3269","39","22","100","39","936","275","788","185","598","384","37","48","113","237","62","199","24","15","7","21","0","167","9","21","28"
"2020-07-14","85","5","108","1","122","1330","10","54","41","45","266","35","65","","8","354","148","20","1","9","13","0","3","5","6","26","37","33","680","5","78","20","6","5","138","287","72","9","0","15","153","132","36","2090","30","24","60","15","440","133","473","129","312","251","60","33","115","70","114","73","2","11","6","10","6","191","27","40","13"
"2020-07-15","64","7","93","16","90","1339","12","69","47","39","141","305","46","","10","428","262","28","2","63","13","4","8","5","20","21","41","37","510","24","49","23","7","3","99","218","86","14","5","20","145","164","35","2514","29","30","87","5","532","176","509","174","326","325","20","111","113","129","60","75","40","27","9","4","3","192","42","27","10"
"2020-07-16","75","15","79","12","82","1413","14","32","37","150","204","158","18","","11","840","309","18","1","34","7","2","9","25","16","22","29","29","539","7","45","7","2","3","127","872","103","15","3","13","350","119","50","3108","45","26","91","11","1390","519","923","126","288","292","16","140","277","177","99","92","36","47","27","40","10","217","17","44","11"
"2020-07-17","68","13","135","7","141","1347","3","29","35","109","238","63","30","","9","649","292","25","2","15","15","8","6","29","28","15","61","31","945","10","32","74","7","0","130","322","108","14","5","8","219","99","38","2442","53","34","75","13","750","286","650","165","346","274","26","77","156","188","92","110","13","28","7","11","6","196","12","34","8"
"2020-07-18","66","5","115","5","115","1218","-2","40","29","80","263","31","10","","5","262","211","12","2","43","10","41","11","7","17","22","33","21","601","11","41","13","1","4","67","354","67","7","4","8","147","103","35","3159","42","22","55","23","469","169","684","115","305","258","29","82","185","120","56","89","17","15","8","18","2","191","23","39","18"
"2020-07-19","88","12","148","5","162","1150","23","49","30","103","238","64","12","","19","643","208","38","4","29","16","17","6","4","12","8","69","57","603","17","81","62","3","2","137","314","121","26","10","13","289","164","50","3212","49","63","60","18","741","285","740","174","463","494","36","87","180","179","105","127","40","4","6","-13","1","229","21","25","46"
"2020-07-20","64","6","105","5","81","1695","7","39","59","54","119","127","19","","11","699","135","9","21","46","13","5","37","7","4","34","28","13","429","10","64","26","0","0","48","195","135","17","8","7","169","127","44","2797","35","39","160","11","325","258","641","107","223","353","22","67","93","82","110","79","16","13","8","16","0","109","18","31","13"
"2020-07-21","54","7","90","3","110","1601","0","30","19","60","142","84","13","","9","299","174","24","3","58","36","1","14","3","7","20","22","31","415","10","36","30","5","1","82","219","125","23","5","26","133","171","41","2522","41","27","89","22","427","211","525","111","220","195","22","42","94","108","71","101","16","31","7","7","3","233","12","44","23"
"2020-07-22","72","5","74","7","148","1170","1","36","37","52","173","67","13","","4","435","228","13","1","45","11","2","13","4","9","18","44","67","341","8","44","29","4","0","121","270","54","16","4","15","207","105","57","2788","43","27","42","10","689","208","555","99","266","237","44","72","135","114","58","89","22","8","5","9","16","127","32","32","34"
"2020-07-23","81","4","87","7","97","1263","2","24","43","81","152","269","11","","5","378","159","28","1","83","6","3","7","4","7","24","23","36","541","17","38","47","34","1","163","373","161","10","0","12","174","101","64","2723","20","27","30","76","554","157","761","103","180","236","33","57","77","103","38","108","21","6","18","13","8","146","78","33","22"
"2020-07-24","94","11","121","9","98","1566","10","46","55","59","200","217","21","","5","424","223","32","1","50","7","1","24","10","26","29","52","56","605","16","70","16","4","4","133","278","88","17","7","10","268","178","43","3362","84","30","68","27","698","306","737","163","355","364","25","141","193","116","88","149","39","39","5","14","9","166","36","33","13"
"2020-07-25","66","20","385","7","142","1611","5","54","47","84","124","65","20","","12","507","170","23","2","52","13","91","6","16","17","15","70","50","589","7","104","241","9","3","98","246","88","8","5","5","189","119","31","3424","32","24","73","5","607","257","703","148","259","288","42","77","169","117","75","163","27","14","8","15","5","164","22","52","13"
"2020-07-26","94","15","110","5","68","1163","7","23","27","65","70","48","8","","5","465","164","22","3","46","5","1","-1","4","5","17","36","21","451","4","33","46","5","1","102","123","104","13","3","7","150","202","32","2901","12","22","93","10","421","207","618","129","162","226","19","142","97","65","58","85","24","20","9","27","29","107","30","41","18"
"2020-07-27","42","10","54","3","103","1434","7","34","19","39","75","81","33","","1","248","140","12","-1","9","7","-2","8","3","8","61","36","29","406","9","57","4","3","0","79","125","108","12","4","27","123","155","31","2560","19","26","43","25","413","114","633","108","192","294","7","282","65","82","64","145","11","11","6","12","22","101","8","9","4"
"2020-07-28","111","12","120","4","86","873","4","67","21","38","199","82","22","","7","137","92","25","8","27","9","6","16","5","16","16","31","35","340","15","42","27","7","9","90","176","81","19","1","7","108","347","34","3037","30","19","71","16","427","245","640","81","202","176","15","156","106","115","64","168","25","14","19","16","13","132","20","28","23"
"2020-07-29","56","7","111","67","99","1313","6","23","37","82","109","38","13","","3","260","179","12","8","43","10","1","21","-1","7","17","58","12","445","3","45","247","4","3","67","161","55","16","8","4","97","386","42","2791","23","23","95","5","371","157","573","109","259","166","32","180","75","102","79","91","17","22","-3","11","-47","99","8","25","9"
"2020-07-30","95","14","100","9","79","1342","7","82","32","61","177","114","11","","6","418","169","17","2","48","-29","-1","15","3","7","12","38","17","474","11","49","9","4","5","82","260","98","37","8","19","150","368","34","2773","32","28","127","20","400","151","525","100","314","222","38","154","94","86","32","98","13","22","31","31","6","135","22","30","19"
"2020-07-31","78","13","118","9","87","1099","3","57","13","50","226","39","13","","5","222","140","34","3","32","4","0","35","3","14","14","57","31","374","9","37","13","37","2","108","279","69","29","14","21","180","210","30","2546","70","17","61","15","420","189","578","98","242","207","40","57","145","68","48","99","19","49","11","11","9","127","7","56","7"
"2020-08-01","64","15","145","7","101","1386","6","38","23","45","81","74","21","","12","284","170","18","8","90","20","2","37","4","8","17","33","34","473","11","66","22","108","9","96","135","123","8","29","14","138","177","35","2745","25","25","85","27","455","179","580","95","248","247","16","63","84","79","48","104","14","24","30","31","3","125","26","34","63"
"2020-08-02","72","15","53","5","66","1178","32","40","63","55","72","22","7","","8","343","99","11","14","115","5","0","6","13","16","3","42","55","529","12","32","25","7","-1","49","123","93","12","10","25","78","104","11","1483","32","25","81","25","233","133","372","85","170","256","51","55","52","73","59","104","40","16","12","32","7","138","13","6","32"
"2020-08-03","87","17","28","3","32","556","9","38","8","27","77","26","5","","5","165","118","15","28","24","-3","1","11","-1","0","15","17","25","332","10","38","5","19","3","47","125","61","23","3","12","92","113","7","954","22","17","100","13","228","112","324","69","112","146","11","30","90","48","39","46","11","19","24","-2","0","97","1","11","7"
"2020-08-04","59","20","220","1","52","422","5","14","23","49","86","39","11","","7","204","137","16","31","24","3","0","25","6","0","24","36","19","348","2","29","25","54","0","61","75","41","9","6","6","62","148","14","1115","10","17","75","9","213","124","379","88","161","94","18","68","40","73","60","73","21","13","155","7","2","94","15","30","79"
"2020-08-05","54","6","67","2","41","401","1","28","51","37","153","35","5","","5","181","105","14","8","14","-4","4","21","3","9","3","40","15","399","3","16","102","16","0","25","87","48","5","-25","2","51","109","31","1190","15","17","54","8","285","138","354","72","155","188","25","58","86","66","28","67","17","21","217","1","32","84","8","15","40"
"2020-08-06","90","99","89","35","82","704","22","40","56","89","68","59","8","","86","353","148","14","79","49","9","2","54","3","24","15","64","17","366","16","39","52","5","4","46","129","106","13","-9","12","112","164","23","1728","34","29","132","14","351","130","454","94","156","235","24","90","85","106","62","118","28","78","89","7","-15","116","16","22","31"
"2020-08-07","54","102","117","56","57","688","61","30","44","76","84","53","6","","49","321","242","19","101","118","6","0","79","14","18","16","23","27","302","10","26","35","9","12","118","158","171","7","11","11","74","277","55","1732","18","18","99","24","250","115","377","91","183","185","19","91","70","44","40","111","29","54","79","14","47","166","11","22","60"
"2020-08-08","82","197","194","35","112","868","45","40","41","59","63","51","12","","51","277","540","44","21","85","10","3","30","5","42","25","46","41","403","8","38","-15","1","5","115","183","108","21","5","14","75","276","35","1808","58","17","57","14","369","167","486","89","184","285","16","66","69","72","41","70","47","48","11","18","6","125","18","38","32"
"2020-08-09","54","80","52","25","101","654","13","24","25","37","69","38","12","","72","271","211","18","20","18","8","0","49","1","13","12","47","39","319","11","35","4","5","12","88","98","43","11","0","0","89","251","23","1244","12","14","54","12","324","128","420","98","154","177","27","82","67","70","42","77","19","50","14","17","13","97","12","25","28"
"2020-08-10","29","25","7","14","35","630","0","19","9","16","114","20","7","","6","93","124","8","12","19","3","4","11","0","13","21","6","14","144","2","20","76","2","2","16","103","41","3","0","8","52","62","13","1162","5","6","39","16","132","73","277","34","62","174","11","24","25","34","25","52","4","17","4","2","64","84","15","6","5"
"2020-08-11","75","32","76","11","91","707","6","24","46","29","39","24","19","","9","211","175","17","3","25","3","1","26","5","10","22","41","25","265","2","12","39","7","41","52","86","110","11","7","2","55","95","14","1507","17","14","46","22","191","89","344","58","162","170","20","50","58","67","78","96","37","36","16","24","61","80","19","14","5"
"2020-08-12","63","80","28","16","58","475","1","16","20","8","43","24","5","","4","231","122","6","0","36","11","2","10","2","6","9","37","27","202","4","19","17","0","4","62","154","34","11","0","22","73","130","11","4141","8","17","21","4","299","78","293","41","114","167","11","40","80","45","36","48","39","412","19","-18","13","89","4","15","10"
"2020-08-13","82","8","93","10","65","661","2","24","49","34","110","17","11","","4","190","106","6","15","20","7","2","17","0","6","25","18","22","230","5","10","43","0","276","100","167","85","11","0","6","86","123","20","1713","21","10","24","6","234","101","274","70","112","180","9","35","85","59","43","72","27","233","27","17","8","77","17","7","9"
"2020-08-14","92","7","76","9","79","628","4","19","45","20","94","27","5","","2","138","87","20","1","15","11","9","8","4","8","13","36","25","266","6","34","11","0","308","98","139","55","16","3","10","108","109","24","1678","26","16","21","6","286","109","367","65","137","116","17","37","125","47","66","85","26","51","42","15","3","102","6","16","14"
"2020-08-15","61","11","67","9","86","642","9","29","42","51","106","42","15","","12","209","83","27","15","24","1","0","6","5","3","26","40","33","346","4","22","11","5","159","98","127","73","18","1","6","73","131","6","1745","19","20","43","32","319","82","327","58","194","204","26","48","48","54","65","67","39","33","23","23","22","94","11","10","12"
"2020-08-16","85","7","34","6","33","436","6","9","28","21","51","11","7","","7","120","60","6","9","14","3","2","17","1","2","1","25","27","198","5","12","12","0","53","32","96","39","13","0","9","46","86","10","900","11","18","32","17","202","86","227","47","70","117","9","50","37","47","23","62","65","17","8","12","7","50","9","10","7"
"2020-08-17","41","1","15","4","27","379","0","10","21","23","27","7","2","","4","102","52","3","-1","9","3","1","13","0","1","5","30","24","130","1","9","6","2","20","31","50","41","18","0","3","62","72","14","719","10","11","14","6","104","59","145","37","44","77","0","14","39","21","7","29","18","6","2","6","1","30","8","5","4"
"2020-08-18","43","8","50","8","76","367","3","6","24","28","59","26","2","","14","105","88","7","7","14","11","1","4","5","7","2","29","7","237","22","7","75","5","21","48","44","73","9","1","6","48","129","30","964","7","9","31","7","223","51","186","37","102","101","13","27","36","38","43","43","28","33","8","4","4","61","10","15","1"
"2020-08-19","46","2","52","8","53","341","5","21","11","26","39","24","2","","12","130","94","11","1","8","4","2","5","2","4","5","33","21","246","1","11","48","-1","92","58","101","45","9","-2","6","33","166","30","1103","16","18","30","14","237","56","202","33","118","116","16","39","50","38","12","54","25","2","4","6","8","65","5","20","23"
"2020-08-20","54","10","65","24","86","534","6","20","48","42","79","30","12","","4","151","96","13","5","17","0","7","5","3","22","9","47","19","210","5","14","21","4","7","96","134","82","18","2","4","73","77","18","1069","9","24","44","8","189","71","224","48","93","164","29","38","36","73","42","78","17","5","11","12","4","58","19","9","8"
"2020-08-21","52","10","55","5","44","474","14","27","26","29","49","33","5","","18","199","89","20","13","26","8","8","12","8","4","17","32","18","232","10","28","18","4","14","95","86","62","14","1","25","62","116","31","1143","12","39","31","6","186","68","271","43","160","128","20","44","55","32","31","87","52","18","17","14","9","95","12","13","5"
"2020-08-22","54","3","62","22","92","349","3","31","41","41","57","20","6","","14","138","68","24","11","45","6","4","5","13","1","6","27","18","281","9","15","22","7","16","57","140","103","12","3","15","64","119","21","909","7","21","43","12","217","62","230","42","105","143","20","33","75","62","31","40","24","6","4","23","12","106","21","14","4"
"2020-08-23","31","6","24","9","23","245","3","26","20","22","44","36","2","","2","104","38","10","2","26","5","0","9","6","9","11","18","20","147","6","11","9","3","5","42","53","43","8","4","8","47","81","16","772","-1","42","34","7","124","51","183","65","79","93","14","25","41","21","16","43","13","33","8","3","4","47","6","16","1"
"2020-08-24","31","1","37","11","34","247","1","19","1","18","23","12","-1","","1","100","42","9","8","12","2","0","4","1","5","4","8","5","93","2","9","7","0","1","43","55","57","3","4","2","39","39","8","626","1","14","10","0","119","40","176","19","47","71","2","19","-5","22","7","23","1","1","4","13","3","38","5","2","3"
