"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-12-22","   .10 %"," ##.## %","  9.00 %","   .42 %"," ##.## %","  1.05 %","   .56 %","   .73 %","  2.04 %"," ##.## %","   .17 %"," ##.## %","   .49 %","  1.76 %","  1.07 %"," ##.## %","  1.61 %"
"2020-12-23","   .10 %"," ##.## %","  6.37 %","   .39 %"," ##.## %","  1.07 %","   .54 %","   .71 %","  1.97 %"," ##.## %","   .17 %"," ##.## %","   .50 %","  1.56 %","   .99 %"," ##.## %","  1.69 %"
"2020-12-24","   .08 %"," ##.## %","  4.07 %","   .34 %"," ##.## %","  1.04 %","   .53 %","   .72 %","  1.98 %"," ##.## %","   .11 %"," ##.## %","   .63 %","  1.56 %","   .94 %"," ##.## %","  1.78 %"
"2020-12-25","   .07 %","  7.49 %","   .62 %","   .32 %"," ##.## %","  1.04 %","   .53 %","   .76 %","  2.02 %"," 11.07 %","   .07 %"," ##.## %","   .63 %","  1.56 %","   .91 %"," ##.## %","  1.72 %"
"2020-12-26","   .06 %"," ##.## %","  2.96 %","   .29 %"," ##.## %","  1.02 %","   .52 %","   .75 %","  2.02 %"," ##.## %","   .22 %"," ##.## %","   .39 %","  1.56 %","   .86 %"," ##.## %","  1.70 %"
"2020-12-27","   .07 %"," ##.## %","  4.76 %","   .41 %"," ##.## %","  1.02 %","   .50 %","   .70 %","  1.88 %"," ##.## %","   .15 %"," ##.## %","   .27 %","   .34 %","   .81 %"," ##.## %","  1.63 %"
"2020-12-28","   .06 %"," ##.## %","  7.55 %","   .38 %"," ##.## %","   .96 %","   .49 %","   .64 %","  1.87 %"," ##.## %","   .22 %"," ##.## %","   .40 %","   .00 %","   .76 %"," ##.## %","  1.62 %"
"2020-12-29","   .08 %"," ##.## %"," 10.67 %","   .42 %"," ##.## %","   .97 %","   .49 %","   .57 %","  1.76 %"," ##.## %","   .22 %"," ##.## %","   .41 %","  1.64 %","   .73 %"," ##.## %","  1.72 %"
"2020-12-30","   .08 %"," ##.## %"," 10.04 %","   .42 %"," ##.## %","   .98 %","   .49 %","   .54 %","  1.67 %"," ##.## %","   .32 %"," ##.## %","   .59 %","  2.05 %","   .71 %"," ##.## %","  1.84 %"
"2020-12-31","   .08 %"," ##.## %"," 10.91 %","   .49 %"," ##.## %","  1.01 %","   .50 %","   .66 %","  1.67 %"," ##.## %","   .17 %"," ##.## %","   .78 %","  2.05 %","   .70 %"," ##.## %","  1.98 %"
"2021-01-01","   .09 %"," ##.## %","  7.37 %","   .36 %"," ##.## %","  1.04 %","   .51 %","   .79 %","  1.65 %"," ##.## %","   .17 %"," ##.## %","   .78 %","  2.05 %","   .67 %"," ##.## %","  2.13 %"
"2021-01-02","   .10 %"," ##.## %","  5.76 %","   .34 %"," ##.## %","  1.07 %","   .51 %","   .81 %","  1.49 %"," ##.## %","   .28 %"," ##.## %","   .52 %","  2.05 %","   .63 %"," ##.## %","  2.22 %"
"2021-01-03","   .09 %"," ##.## %","  4.78 %","   .24 %"," ##.## %","  1.03 %","   .51 %","   .84 %","  1.46 %"," ##.## %","   .28 %"," ##.## %","   .37 %","   .41 %","   .57 %"," ##.## %","  2.18 %"
"2021-01-04","   .08 %"," ##.## %","  4.88 %","   .21 %"," ##.## %","   .99 %","   .50 %","   .78 %","  1.36 %"," ##.## %","   .22 %"," ##.## %","   .51 %","   .00 %","   .55 %"," ##.## %","  2.21 %"
"2021-01-05","   .08 %"," 58.49 %","  2.82 %","   .30 %"," ##.## %","   .96 %","   .49 %","   .70 %","  1.28 %"," 83.25 %","   .22 %"," ##.## %","   .56 %","  1.48 %","   .55 %"," ##.## %","  2.20 %"
"2021-01-06","   .06 %"," ##.## %","  6.33 %","   .30 %"," ##.## %","   .97 %","   .49 %","   .67 %","  1.28 %"," ##.## %","   .24 %"," ##.## %","   .56 %","  1.48 %","   .56 %"," ##.## %","  2.22 %"
"2021-01-07","   .06 %"," ##.## %","  4.37 %","   .35 %"," ##.## %","  1.01 %","   .49 %","   .73 %","  1.27 %"," ##.## %","   .06 %"," ##.## %","   .99 %","  2.01 %","   .57 %"," ##.## %","  2.14 %"
"2021-01-08","   .05 %"," ##.## %","  2.73 %","   .43 %"," ##.## %","  1.10 %","   .49 %","   .75 %","  1.14 %"," ##.## %","   .06 %"," ##.## %","  1.24 %","  2.31 %","   .58 %"," 76.00 %","  2.18 %"
"2021-01-09","   .05 %"," ##.## %","  2.99 %","   .54 %"," ##.## %","  1.17 %","   .49 %","   .83 %","  1.11 %"," ##.## %","   .30 %"," ##.## %","   .92 %","  2.31 %","   .54 %"," 77.98 %","  2.15 %"
"2021-01-10","   .05 %"," ##.## %","  3.01 %","   .40 %"," ##.## %","  1.21 %","   .49 %","   .86 %","   .98 %"," ##.## %","   .33 %"," ##.## %","   .68 %","   .83 %","   .49 %"," ##.## %","  2.06 %"
"2021-01-11","   .06 %"," ##.## %","  3.15 %","   .41 %"," ##.## %","  1.20 %","   .48 %","   .78 %","   .87 %"," ##.## %","   .31 %"," ##.## %","  1.28 %","   .83 %","   .46 %"," ##.## %","  1.91 %"
"2021-01-12","   .06 %"," ##.## %","  7.26 %","   .46 %"," ##.## %","  1.20 %","   .48 %","   .74 %","   .83 %"," ##.## %","   .36 %"," ##.## %","  1.09 %","  1.01 %","   .43 %"," ##.## %","  1.83 %"
"2021-01-13","   .05 %"," ##.## %","  9.91 %","   .45 %"," ##.## %","  1.20 %","   .48 %","   .71 %","   .79 %"," ##.## %","   .36 %"," ##.## %","  1.20 %","   .92 %","   .41 %"," ##.## %","  1.66 %"
"2021-01-14","   .05 %"," ##.## %"," 12.25 %","   .39 %"," ##.## %","  1.22 %","   .49 %","   .69 %","   .74 %"," ##.## %","   .24 %"," ##.## %","  1.53 %","  1.18 %","   .41 %"," ##.## %","  1.56 %"
"2021-01-15","   .05 %"," ##.## %"," 12.49 %","   .53 %"," ##.## %","  1.28 %","   .49 %","   .66 %","   .77 %"," ##.## %","   .22 %"," ##.## %","  1.90 %","  1.36 %","   .40 %"," ##.## %","  1.54 %"
"2021-01-16","   .05 %"," ##.## %"," 12.86 %","   .55 %"," ##.## %","  1.39 %","   .49 %","   .69 %","   .76 %"," ##.## %","   .30 %"," ##.## %","  1.30 %","  1.36 %","   .38 %"," ##.## %","  1.49 %"
"2021-01-17","   .05 %"," ##.## %"," 11.19 %","   .48 %"," ##.## %","  1.40 %","   .48 %","   .67 %","   .71 %"," ##.## %","   .30 %"," ##.## %","  1.06 %","   .65 %","   .35 %"," ##.## %","  1.42 %"
"2021-01-18","   .05 %"," ##.## %"," 11.96 %","   .42 %"," ##.## %","  1.34 %","   .47 %","   .61 %","   .67 %"," ##.## %","   .30 %"," ##.## %","  1.44 %","   .44 %","   .31 %"," ##.## %","  1.34 %"
"2021-01-19","   .05 %"," ##.## %"," 13.25 %","   .53 %"," ##.## %","  1.30 %","   .46 %","   .54 %","   .63 %"," ##.## %","   .19 %"," ##.## %","  1.41 %","   .55 %","   .29 %"," ##.## %","  1.24 %"
"2021-01-20","   .04 %"," ##.## %"," 13.71 %","   .46 %"," ##.## %","  1.27 %","   .45 %","   .52 %","   .58 %"," ##.## %","   .19 %"," ##.## %","  1.39 %","   .55 %","   .28 %"," ##.## %","  1.12 %"
"2021-01-21","   .03 %"," ##.## %"," 12.91 %","   .47 %"," ##.## %","  1.20 %","   .45 %","   .50 %","   .53 %"," ##.## %","   .18 %"," ##.## %","  1.76 %","   .74 %","   .27 %"," ##.## %","  1.09 %"
"2021-01-22","   .03 %"," ##.## %"," 14.89 %","   .51 %"," ##.## %","  1.23 %","   .45 %","   .50 %","   .53 %"," ##.## %","   .12 %"," ##.## %","  2.11 %","   .89 %","   .26 %"," ##.## %","  1.08 %"
"2021-01-23","   .02 %"," ##.## %"," 11.86 %","   .64 %"," ##.## %","  1.29 %","   .46 %","   .54 %","   .53 %"," ##.## %","   .19 %"," ##.## %","  1.36 %","   .89 %","   .26 %"," ##.## %","  1.05 %"
"2021-01-24","   .03 %"," ##.## %"," 10.65 %","   .59 %"," ##.## %","  1.30 %","   .46 %","   .55 %","   .54 %"," ##.## %","   .18 %"," ##.## %","  1.07 %","   .52 %","   .25 %"," ##.## %","  1.02 %"
"2021-01-25","   .02 %"," ##.## %"," 10.65 %","   .49 %"," ##.## %","  1.23 %","   .46 %","   .50 %","   .52 %"," ##.## %","   .20 %"," ##.## %","  1.47 %","   .34 %","   .24 %"," ##.## %","   .92 %"
"2021-01-26","   .02 %"," ##.## %","  7.94 %","   .47 %"," ##.## %","  1.24 %","   .46 %","   .47 %","   .58 %"," ##.## %","   .17 %"," ##.## %","  1.38 %","   .49 %","   .25 %"," ##.## %","   .81 %"
"2021-01-27","   .02 %"," 39.35 %","  5.07 %","   .38 %"," 39.60 %","  1.19 %","   .46 %","   .48 %","   .59 %"," 62.40 %","   .20 %"," 78.97 %","  1.34 %","   .48 %","   .26 %"," ##.## %","   .72 %"
"2021-01-28","   .02 %"," 38.96 %","  5.07 %","   .43 %"," 39.38 %","  1.21 %","   .46 %","   .49 %","   .61 %"," 62.05 %","   .19 %"," 77.81 %","  1.60 %","   .63 %","   .27 %"," ##.## %","   .69 %"
"2021-01-29","   .02 %"," 48.76 %","  5.56 %","   .45 %"," 53.46 %","  1.23 %","   .47 %","   .50 %","   .61 %"," 79.50 %","   .13 %"," ##.## %","  1.88 %","   .71 %","   .28 %"," ##.## %","   .68 %"
"2021-01-30","   .02 %"," 48.58 %","  5.66 %","   .48 %"," 47.35 %","  1.31 %","   .47 %","   .53 %","   .61 %"," 79.32 %","   .12 %"," ##.## %","  1.13 %","   .71 %","   .29 %"," 69.68 %","   .68 %"
"2021-01-31","   .02 %"," ##.## %","  9.73 %","   .45 %"," ##.## %","  1.27 %","   .46 %","   .53 %","   .54 %"," ##.## %","   .08 %"," ##.## %","   .85 %","   .38 %","   .29 %"," ##.## %","   .68 %"
"2021-02-01","   .02 %"," ##.## %"," 11.06 %","   .45 %"," ##.## %","  1.24 %","   .46 %","   .47 %","   .49 %"," ##.## %","   .07 %"," ##.## %","  1.12 %","   .23 %","   .29 %"," ##.## %","   .64 %"
"2021-02-02","   .02 %"," ##.## %"," 12.47 %","   .44 %"," ##.## %","  1.16 %","   .46 %","   .43 %","   .49 %"," ##.## %","   .03 %"," ##.## %","  1.07 %","   .43 %","   .29 %"," ##.## %","   .58 %"
"2021-02-03","   .02 %"," ##.## %"," 13.13 %","   .45 %"," ##.## %","  1.11 %","   .46 %","   .43 %","   .49 %"," ##.## %","   .09 %"," ##.## %","  1.01 %","   .49 %","   .30 %"," ##.## %","   .52 %"
"2021-02-04","   .02 %"," ##.## %"," 13.64 %","   .53 %"," ##.## %","  1.04 %","   .47 %","   .43 %","   .49 %"," ##.## %","   .10 %"," ##.## %","  1.22 %","   .62 %","   .31 %"," ##.## %","   .50 %"
"2021-02-05","   .02 %"," ##.## %"," 13.74 %","   .58 %"," ##.## %","  1.03 %","   .48 %","   .46 %","   .51 %"," ##.## %","   .10 %"," ##.## %","  1.41 %","   .74 %","   .32 %"," ##.## %","   .49 %"
"2021-02-06","   .02 %"," ##.## %"," 16.36 %","   .96 %"," ##.## %","  1.04 %","   .48 %","   .50 %","   .52 %"," ##.## %","   .11 %"," ##.## %","   .83 %","   .74 %","   .32 %"," ##.## %","   .49 %"
"2021-02-07","   .02 %"," ##.## %"," 17.99 %","   .76 %"," ##.## %","  1.04 %","   .48 %","   .51 %","   .47 %"," ##.## %","   .10 %"," ##.## %","   .63 %","   .39 %","   .31 %"," ##.## %","   .48 %"
"2021-02-08","   .02 %"," ##.## %"," 19.86 %","   .62 %"," ##.## %","   .96 %","   .49 %","   .47 %","   .43 %"," ##.## %","   .08 %"," ##.## %","   .72 %","   .25 %","   .31 %"," ##.## %","   .45 %"
"2021-02-09","   .02 %"," ##.## %"," 20.89 %","   .66 %"," ##.## %","   .90 %","   .49 %","   .44 %","   .45 %"," ##.## %","   .08 %"," ##.## %","   .63 %","   .39 %","   .31 %"," ##.## %","   .41 %"
"2021-02-10","   .02 %"," ##.## %"," 16.67 %","   .73 %"," ##.## %","   .84 %","   .50 %","   .43 %","   .47 %"," ##.## %","   .08 %"," ##.## %","   .55 %","   .41 %","   .32 %"," ##.## %","   .37 %"
"2021-02-11","   .02 %"," ##.## %"," 13.91 %","   .55 %"," ##.## %","   .77 %","   .50 %","   .44 %","   .48 %"," ##.## %","   .05 %"," ##.## %","   .67 %","   .56 %","   .31 %"," ##.## %","   .35 %"
"2021-02-12","   .02 %"," ##.## %"," 12.00 %","   .73 %"," ##.## %","   .75 %","   .50 %","   .46 %","   .49 %"," ##.## %","   .07 %"," ##.## %","   .76 %","   .68 %","   .32 %"," ##.## %","   .34 %"
"2021-02-13","   .03 %"," ##.## %","  9.36 %","   .83 %"," ##.## %","   .75 %","   .50 %","   .50 %","   .50 %"," ##.## %","   .07 %"," ##.## %","   .44 %","   .68 %","   .32 %"," ##.## %","   .34 %"
"2021-02-14","   .02 %"," 82.99 %","  8.26 %","   .88 %"," 91.06 %","   .72 %","   .49 %","   .50 %","   .47 %"," ##.## %","   .10 %"," ##.## %","   .33 %","   .41 %","   .30 %"," ##.## %","   .33 %"
"2021-02-15","   .02 %"," ##.## %"," 13.31 %","   .72 %"," ##.## %","   .67 %","   .49 %","   .45 %","   .45 %"," ##.## %","   .11 %"," ##.## %","   .41 %","   .27 %","   .29 %"," ##.## %","   .31 %"
"2021-02-16","   .02 %"," ##.## %"," 15.39 %","   .57 %"," ##.## %","   .69 %","   .50 %","   .42 %","   .50 %"," ##.## %","   .12 %"," ##.## %","   .36 %","   .44 %","   .29 %"," ##.## %","   .30 %"
"2021-02-17","   .01 %"," ##.## %"," 13.22 %","   .57 %"," ##.## %","   .69 %","   .50 %","   .40 %","   .56 %"," ##.## %","   .14 %"," ##.## %","   .33 %","   .45 %","   .29 %"," ##.## %","   .28 %"
"2021-02-18","   .01 %"," ##.## %"," 11.38 %","   .75 %"," ##.## %","   .68 %","   .51 %","   .40 %","   .62 %"," ##.## %","   .15 %"," ##.## %","   .43 %","   .61 %","   .28 %"," ##.## %","   .28 %"
"2021-02-19","   .01 %"," ##.## %"," 10.80 %","   .53 %"," ##.## %","   .74 %","   .52 %","   .43 %","   .64 %"," ##.## %","   .12 %"," ##.## %","   .50 %","   .74 %","   .29 %"," ##.## %","   .28 %"
"2021-02-20","   .01 %"," ##.## %","  5.85 %","   .77 %"," ##.## %","   .76 %","   .52 %","   .48 %","   .62 %"," ##.## %","   .11 %"," ##.## %","   .30 %","   .74 %","   .29 %"," ##.## %","   .28 %"
"2021-02-21","   .01 %"," ##.## %","  3.88 %","   .81 %"," ##.## %","   .71 %","   .52 %","   .50 %","   .55 %"," ##.## %","   .14 %"," ##.## %","   .24 %","   .43 %","   .28 %"," ##.## %","   .28 %"
"2021-02-22","   .02 %"," ##.## %","  8.19 %","   .64 %"," ##.## %","   .72 %","   .52 %","   .48 %","   .49 %"," ##.## %","   .16 %"," ##.## %","   .30 %","   .29 %","   .28 %"," ##.## %","   .27 %"
"2021-02-23","   .01 %"," ##.## %"," 10.22 %","   .57 %"," ##.## %","   .72 %","   .52 %","   .48 %","   .46 %"," ##.## %","   .14 %"," ##.## %","   .25 %","   .48 %","   .30 %"," ##.## %","   .25 %"
"2021-02-24","   .02 %"," ##.## %"," 10.32 %","   .64 %"," ##.## %","   .67 %","   .52 %","   .48 %","   .44 %"," ##.## %","   .15 %"," ##.## %","   .24 %","   .51 %","   .31 %"," ##.## %","   .24 %"
"2021-02-25","   .02 %"," ##.## %"," 14.30 %","   .61 %"," ##.## %","   .67 %","   .52 %","   .51 %","   .44 %"," ##.## %","   .18 %"," ##.## %","   .30 %","   .67 %","   .32 %"," ##.## %","   .24 %"
"2021-02-26","   .02 %"," ##.## %"," 16.10 %","   .56 %"," ##.## %","   .68 %","   .52 %","   .56 %","   .45 %"," ##.## %","   .13 %"," ##.## %","   .35 %","   .82 %","   .34 %"," ##.## %","   .23 %"
"2021-02-27","   .02 %"," ##.## %"," 13.49 %","   .70 %"," ##.## %","   .62 %","   .51 %","   .62 %","   .45 %"," ##.## %","   .11 %"," ##.## %","   .22 %","   .82 %","   .35 %"," ##.## %","   .21 %"
"2021-02-28","   .03 %"," ##.## %"," 11.42 %","   .48 %"," ##.## %","   .55 %","   .50 %","   .65 %","   .43 %"," ##.## %","   .11 %"," ##.## %","   .17 %","   .47 %","   .34 %"," ##.## %","   .20 %"
"2021-03-01","   .03 %"," ##.## %"," 13.30 %","   .59 %"," ##.## %","   .53 %","   .51 %","   .62 %","   .42 %"," ##.## %","   .12 %"," ##.## %","   .21 %","   .30 %","   .34 %"," ##.## %","   .18 %"
"2021-03-02","   .03 %"," ##.## %"," 13.55 %","   .38 %"," ##.## %","   .49 %","   .51 %","   .60 %","   .42 %"," ##.## %","   .11 %"," ##.## %","  -.31 %","   .51 %","   .36 %"," ##.## %","   .16 %"
"2021-03-03","   .03 %"," ##.## %"," 13.82 %","   .52 %"," ##.## %","   .46 %","   .51 %","   .60 %","   .43 %"," ##.## %","   .14 %"," ##.## %","  -.32 %","   .54 %","   .38 %"," ##.## %","   .15 %"
"2021-03-04","   .04 %"," ##.## %"," 14.26 %","   .39 %"," ##.## %","   .48 %","   .51 %","   .62 %","   .43 %"," ##.## %","   .11 %"," ##.## %","  -.29 %","   .69 %","   .39 %"," ##.## %","   .15 %"
"2021-03-05","   .04 %"," ##.## %"," 18.09 %","   .51 %"," ##.## %","   .50 %","   .51 %","   .66 %","   .45 %"," ##.## %","   .17 %"," ##.## %","  -.24 %","   .83 %","   .41 %"," ##.## %","   .15 %"
"2021-03-06","   .03 %"," ##.## %"," 16.86 %","   .49 %"," ##.## %","   .48 %","   .51 %","   .73 %","   .46 %"," ##.## %","   .14 %"," ##.## %","  -.34 %","   .83 %","   .42 %"," ##.## %","   .15 %"
"2021-03-07","   .03 %"," ##.## %"," 15.07 %","   .49 %"," ##.## %","   .48 %","   .50 %","   .75 %","   .44 %"," ##.## %","   .18 %"," ##.## %","   .12 %","   .47 %","   .42 %"," ##.## %","   .14 %"
"2021-03-08","   .04 %"," ##.## %"," 15.05 %","   .34 %"," ##.## %","   .48 %","   .49 %","   .70 %","   .44 %"," ##.## %","   .17 %"," ##.## %","   .16 %","   .29 %","   .43 %"," ##.## %","   .14 %"
"2021-03-09","   .04 %"," ##.## %"," 14.52 %","   .37 %"," ##.## %","   .46 %","   .49 %","   .67 %","   .45 %"," ##.## %","   .18 %"," ##.## %","   .14 %","   .46 %","   .44 %"," ##.## %","   .13 %"
"2021-03-10","   .04 %"," ##.## %"," 12.19 %","   .25 %"," ##.## %","   .44 %","   .49 %","   .65 %","   .46 %"," ##.## %","   .15 %"," ##.## %","   .15 %","   .49 %","   .46 %"," ##.## %","   .13 %"
"2021-03-11","   .05 %"," ##.## %"," 10.20 %","   .31 %"," ##.## %","   .43 %","   .49 %","   .66 %","   .47 %"," ##.## %","   .15 %"," ##.## %","   .19 %","   .64 %","   .48 %"," ##.## %","   .14 %"
"2021-03-12","   .05 %"," ##.## %","  8.03 %","   .34 %"," ##.## %","   .44 %","   .49 %","   .70 %","   .50 %"," ##.## %","   .14 %"," ##.## %","   .22 %","   .79 %","   .50 %"," ##.## %","   .14 %"
"2021-03-13","   .04 %"," ##.## %","  8.10 %","   .32 %"," ##.## %","   .40 %","   .48 %","   .77 %","   .50 %"," ##.## %","   .12 %"," ##.## %","   .14 %","   .79 %","   .51 %"," ##.## %","   .15 %"
"2021-03-14","   .04 %"," ##.## %","  6.80 %","   .39 %"," ##.## %","   .38 %","   .47 %","   .78 %","   .48 %"," ##.## %","   .17 %"," ##.## %","   .12 %","   .47 %","   .51 %"," ##.## %","   .14 %"
"2021-03-15","   .03 %"," ##.## %","  5.31 %","   .44 %"," ##.## %","   .38 %","   .46 %","   .73 %","   .46 %"," ##.## %","   .13 %"," ##.## %","   .14 %","   .30 %","   .51 %"," ##.## %","   .14 %"
"2021-03-16","   .04 %"," ##.## %","  4.47 %","   .23 %"," ##.## %","   .38 %","   .46 %","   .69 %","   .45 %"," ##.## %","   .14 %"," ##.## %","   .14 %","   .51 %","   .53 %"," ##.## %","   .13 %"
"2021-03-17","   .04 %"," ##.## %","  6.91 %","   .39 %"," ##.## %","   .38 %","   .45 %","   .66 %","   .44 %"," ##.## %","   .10 %"," ##.## %","   .14 %","   .55 %","   .55 %"," ##.## %","   .12 %"
"2021-03-18","   .05 %"," ##.## %","  7.43 %","   .38 %"," ##.## %","   .41 %","   .45 %","   .65 %","   .44 %"," ##.## %","   .17 %"," ##.## %","   .18 %","   .72 %","   .58 %"," ##.## %","   .13 %"
"2021-03-19","   .04 %"," ##.## %","  9.84 %","   .32 %"," ##.## %","   .43 %","   .45 %","   .67 %","   .45 %"," ##.## %","   .12 %"," ##.## %","   .18 %","   .88 %","   .63 %"," ##.## %","   .13 %"
"2021-03-20","   .04 %"," ##.## %","  9.78 %","   .28 %"," ##.## %","   .43 %","   .44 %","   .72 %","   .47 %"," ##.## %","   .17 %"," ##.## %","   .11 %","   .88 %","   .67 %"," ##.## %","   .13 %"
"2021-03-21","   .04 %"," ##.## %"," 11.94 %","   .40 %"," ##.## %","   .41 %","   .42 %","   .71 %","   .46 %"," ##.## %","   .23 %"," ##.## %","   .08 %","   .52 %","   .69 %"," ##.## %","   .13 %"
"2021-03-22","   .03 %"," ##.## %"," 10.60 %","   .21 %"," ##.## %","   .40 %","   .42 %","   .72 %","   .43 %"," ##.## %","   .23 %"," ##.## %","   .14 %","   .33 %","   .71 %"," ##.## %","   .13 %"
"2021-03-23","   .03 %"," ##.## %","  9.90 %","   .19 %"," ##.## %","   .38 %","   .41 %","   .67 %","   .42 %"," ##.## %","   .21 %"," ##.## %","   .14 %","   .53 %","   .74 %"," ##.## %","   .12 %"
"2021-03-24","   .03 %"," ##.## %","  7.42 %","   .41 %"," ##.## %","   .36 %","   .41 %","   .64 %","   .42 %"," ##.## %","   .26 %"," ##.## %","   .14 %","   .58 %","   .79 %"," ##.## %","   .13 %"
"2021-03-25","   .03 %"," ##.## %","  8.80 %","   .41 %"," ##.## %","   .37 %","   .41 %","   .64 %","   .42 %"," ##.## %","   .21 %"," ##.## %","   .22 %","   .78 %","   .84 %"," ##.## %","   .13 %"
"2021-03-26","   .03 %"," ##.## %","  6.72 %","   .32 %"," ##.## %","   .37 %","   .42 %","   .66 %","   .44 %"," ##.## %","   .15 %"," ##.## %","   .27 %","   .94 %","   .89 %"," ##.## %","   .13 %"
"2021-03-27","   .03 %"," ##.## %","  9.61 %","   .32 %"," ##.## %","   .35 %","   .42 %","   .65 %","   .47 %"," ##.## %","   .16 %"," ##.## %","   .16 %","   .94 %","   .93 %"," ##.## %","   .13 %"
"2021-03-28","   .04 %"," ##.## %","  7.32 %","   .50 %"," ##.## %","   .34 %","   .44 %","   .65 %","   .46 %"," ##.## %","   .19 %"," ##.## %","   .13 %","   .57 %","   .94 %"," ##.## %","   .12 %"
"2021-03-29","   .05 %"," ##.## %","  9.66 %","   .25 %"," ##.## %","   .33 %","   .45 %","   .60 %","   .46 %"," ##.## %","   .15 %"," ##.## %","   .22 %","   .36 %","   .95 %"," ##.## %","   .12 %"
"2021-03-30","   .04 %"," ##.## %"," 10.24 %","   .25 %"," ##.## %","   .31 %","   .48 %","   .55 %","   .46 %"," ##.## %","   .14 %"," ##.## %","   .17 %","   .58 %","   .99 %"," ##.## %","   .11 %"
"2021-03-31","   .05 %"," ##.## %"," 11.28 %","   .44 %"," ##.## %","   .32 %","   .50 %","   .55 %","   .46 %"," ##.## %","   .16 %"," ##.## %","   .18 %","   .63 %","  1.05 %"," ##.## %","   .10 %"
"2021-04-01","   .05 %"," ##.## %","  9.89 %","   .49 %"," 90.50 %","   .34 %","   .54 %","   .53 %","   .47 %"," ##.## %","   .15 %"," ##.## %","   .22 %","   .84 %","  1.10 %"," ##.## %","   .10 %"
"2021-04-02","   .04 %"," ##.## %","  8.29 %","   .28 %"," 87.21 %","   .36 %","   .57 %","   .54 %","   .50 %"," ##.## %","   .06 %"," ##.## %","   .22 %","   .84 %","  1.17 %"," ##.## %","   .10 %"
"2021-04-03","   .04 %"," ##.## %","  9.93 %","   .55 %"," ##.## %","   .35 %","   .59 %","   .59 %","   .52 %"," ##.## %","   .05 %"," ##.## %","   .18 %","   .84 %","  1.23 %"," ##.## %","   .09 %"
"2021-04-04","   .04 %"," ##.## %"," 11.92 %","   .54 %"," ##.## %","   .38 %","   .60 %","   .60 %","   .51 %"," ##.## %","   .08 %"," ##.## %","   .15 %","   .42 %","  1.24 %"," ##.## %","   .08 %"
"2021-04-05","   .03 %"," ##.## %"," 13.31 %","   .26 %"," ##.## %","   .34 %","   .63 %","   .52 %","   .50 %"," ##.## %","   .18 %"," ##.## %","   .16 %","   .21 %","  1.25 %"," ##.## %","   .08 %"
"2021-04-06","   .03 %"," ##.## %"," 10.59 %","   .21 %"," ##.## %","   .32 %","   .69 %","   .44 %","   .51 %"," ##.## %","   .24 %"," ##.## %","   .16 %","   .54 %","  1.28 %"," ##.## %","   .07 %"
"2021-04-07","   .03 %"," ##.## %"," 11.35 %","   .44 %"," ##.## %","   .32 %","   .78 %","   .39 %","   .54 %"," ##.## %","   .43 %"," ##.## %","   .21 %","   .70 %","  1.34 %"," ##.## %","   .06 %"
"2021-04-08","   .03 %"," ##.## %"," 11.56 %","   .24 %"," ##.## %","   .33 %","   .89 %","   .37 %","   .56 %"," ##.## %","   .48 %"," ##.## %","   .22 %","   .89 %","  1.38 %"," ##.## %","   .06 %"
"2021-04-09","   .03 %"," ##.## %","  7.65 %","   .27 %"," ##.## %","   .31 %","   .99 %","   .37 %","   .60 %"," ##.## %","   .51 %"," ##.## %","   .28 %","  1.07 %","  1.44 %"," ##.## %","   .03 %"
"2021-04-10","   .03 %"," ##.## %","  5.18 %","   .59 %"," ##.## %","   .32 %","  1.04 %","   .41 %","   .62 %"," ##.## %","   .39 %"," ##.## %","   .22 %","  1.07 %","  1.48 %"," ##.## %","   .03 %"
"2021-04-11","   .03 %"," ##.## %","  9.57 %","   .59 %"," ##.## %","   .32 %","  1.06 %","   .45 %","   .60 %"," ##.## %","   .41 %"," ##.## %","   .18 %","   .53 %","  1.46 %"," ##.## %","   .03 %"
"2021-04-12","   .03 %"," ##.## %","  8.75 %","   .39 %"," ##.## %","   .31 %","  1.08 %","   .42 %","   .57 %"," ##.## %","   .25 %"," ##.## %","   .26 %","   .37 %","  1.44 %"," ##.## %","   .03 %"
"2021-04-13","   .04 %"," ##.## %","  8.09 %","   .52 %"," ##.## %","   .32 %","  1.09 %","   .40 %","   .58 %"," ##.## %","   .22 %"," ##.## %","   .24 %","   .63 %","  1.44 %"," ##.## %","   .03 %"
"2021-04-14","   .05 %"," ##.## %"," 12.33 %","   .52 %"," ##.## %","   .32 %","  1.10 %","   .39 %","   .58 %"," ##.## %","   .16 %"," ##.## %","   .24 %","   .65 %","  1.45 %"," ##.## %","   .06 %"
"2021-04-15","   .05 %"," ##.## %"," 13.24 %","   .28 %"," ##.## %","   .34 %","  1.14 %","   .38 %","   .58 %"," ##.## %","   .13 %"," ##.## %","   .29 %","   .81 %","  1.48 %"," ##.## %","   .06 %"
"2021-04-16","   .05 %"," ##.## %","  9.07 %","   .30 %"," ##.## %","   .35 %","  1.17 %","   .38 %","   .59 %"," ##.## %","   .06 %"," ##.## %","   .35 %","   .98 %","  1.52 %"," ##.## %","   .07 %"
