"date","Pennsylvania/Adams","Pennsylvania/Allegheny","Pennsylvania/Armstrong","Pennsylvania/Beaver","Pennsylvania/Bedford","Pennsylvania/Berks","Pennsylvania/Blair","Pennsylvania/Bradford","Pennsylvania/Bucks","Pennsylvania/Butler","Pennsylvania/Cambria","Pennsylvania/Cameron","Pennsylvania/Carbon","Pennsylvania/Centre","Pennsylvania/Chester","Pennsylvania/Clarion","Pennsylvania/Clearfield","Pennsylvania/Clinton","Pennsylvania/Columbia","Pennsylvania/Crawford","Pennsylvania/Cumberland","Pennsylvania/Dauphin","Pennsylvania/Delaware","Pennsylvania/Elk","Pennsylvania/Erie","Pennsylvania/Fayette","Pennsylvania/Forest","Pennsylvania/Franklin","Pennsylvania/Fulton","Pennsylvania/Greene","Pennsylvania/Huntingdon","Pennsylvania/Indiana","Pennsylvania/Jefferson","Pennsylvania/Juniata","Pennsylvania/Lackawanna","Pennsylvania/Lancaster","Pennsylvania/Lawrence","Pennsylvania/Lebanon","Pennsylvania/Lehigh","Pennsylvania/Luzerne","Pennsylvania/Lycoming","Pennsylvania/McKean","Pennsylvania/Mercer","Pennsylvania/Mifflin","Pennsylvania/Monroe","Pennsylvania/Montgomery","Pennsylvania/Montour","Pennsylvania/Northampton","Pennsylvania/Northumberland","Pennsylvania/Perry","Pennsylvania/Philadelphia","Pennsylvania/Pike","Pennsylvania/Potter","Pennsylvania/Schuylkill","Pennsylvania/Snyder","Pennsylvania/Somerset","Pennsylvania/Sullivan","Pennsylvania/Susquehanna","Pennsylvania/Tioga","Pennsylvania/Unassigned","Pennsylvania/Union","Pennsylvania/Venango","Pennsylvania/Warren","Pennsylvania/Washington","Pennsylvania/Wayne","Pennsylvania/Westmoreland","Pennsylvania/Wyoming","Pennsylvania/York"
"2020-06-14","1","3","0","0","2","16","0","0","9","0","0","0","2","2","26","0","3","0","2","1","3","28","20","0","8","0","0","-1","0","0","0","0","0","1","1","33","0","20","14","6","0","0","0","0","0","33","0","8","2","1","0","0","0","4","0","0","0","1","0","0","2","0","0","0","0","3","0","5"
"2020-06-15","6","7","0","2","4","5","0","0","11","0","0","0","0","2","20","0","0","1","2","0","10","21","33","0","9","0","0","1","0","0","0","0","1","0","1","25","0","8","4","5","0","0","1","0","3","32","1","6","4","0","137","0","0","6","1","1","0","1","0","0","5","0","0","1","0","2","0","7"
"2020-06-16","2","27","2","0","1","17","0","0","13","3","0","0","0","6","28","0","2","0","5","-1","8","19","15","0","4","0","0","6","1","0","0","2","0","0","6","25","0","3","16","5","1","0","2","1","6","20","0","4","3","1","116","3","0","5","0","0","0","1","0","0","-4","0","0","0","0","1","0","14"
"2020-06-17","2","0","0","2","6","9","0","0","14","3","0","0","3","-5","24","0","0","0","2","0","5","19","31","0","6","3","0","3","0","0","0","0","0","0","3","28","1","7","5","1","0","0","0","0","1","40","2","5","3","3","64","1","0","2","0","0","0","0","0","0","-1","0","0","2","0","5","0","12"
"2020-06-18","4","9","0","1","2","9","0","2","32","0","0","0","0","0","30","0","4","1","2","0","7","15","14","0","19","2","0","3","0","0","0","2","1","1","0","37","1","10","19","4","0","0","1","1","6","24","1","15","18","1","68","1","0","4","1","1","0","1","0","0","0","0","0","0","2","4","0","14"
"2020-06-19","5","17","1","3","2","15","1","0","12","0","1","0","2","4","40","0","2","2","1","3","10","17","22","2","18","3","0","17","0","0","1","1","0","0","6","44","1","16","27","5","0","0","0","0","3","32","0","14","2","2","118","0","0","1","0","4","0","5","0","0","1","0","0","4","1","8","0","20"
"2020-06-20","2","20","0","2","2","14","2","0","25","0","-1","0","3","4","20","0","3","3","1","2","6","20","20","0","9","0","0","4","1","3","0","0","0","0","5","38","0","14","48","11","0","0","0","0","4","30","0","20","2","3","0","0","0","10","0","1","0","0","0","0","1","0","0","3","1","9","0","26"
"2020-06-21","3","16","0","3","1","19","0","1","12","5","0","0","0","0","29","0","0","0","1","0","12","17","15","0","8","1","0","3","0","2","0","0","0","-1","0","50","0","11","13","3","1","1","1","0","6","27","0","5","15","1","0","2","0","1","0","0","0","0","2","0","3","0","0","3","0","11","1","41"
"2020-06-22","3","45","0","1","0","12","0","0","20","3","0","0","0","4","27","0","1","1","5","2","6","48","13","1","3","0","0","3","0","0","0","0","0","0","5","30","2","10","6","6","0","1","0","0","2","20","0","3","8","0","275","0","0","1","0","1","0","0","1","0","1","0","0","0","0","16","0","55"
"2020-06-23","5","19","1","5","3","25","3","0","13","2","1","0","1","11","24","2","3","2","0","1","9","41","14","0","7","0","0","9","0","0","0","0","1","0","3","77","0","11","18","3","0","0","0","0","1","36","0","15","1","2","219","0","0","4","0","0","0","0","0","0","0","0","0","3","1","6","0","30"
"2020-06-24","-1","45","0","4","2","9","8","1","39","4","0","0","3","1","22","0","0","0","1","5","8","13","14","1","9","0","0","5","0","0","2","0","0","1","8","46","2","6","21","1","2","0","1","0","5","29","0","12","1","0","108","0","1","2","0","1","0","0","0","0","0","0","0","5","0","11","0","19"
"2020-06-25","2","37","0","3","1","8","0","0","30","3","2","0","0","1","19","0","1","1","1","2","16","29","16","0","8","0","0","4","0","0","0","3","0","0","10","60","5","13","34","9","1","0","6","0","4","56","0","13","3","0","0","0","0","9","0","3","0","0","0","0","0","0","0","8","2","15","0","18"
"2020-06-26","1","61","2","1","4","13","0","5","27","4","3","0","1","1","29","0","1","1","0","1","5","24","22","2","13","2","0","2","0","0","3","0","0","1","14","68","0","9","23","8","0","0","4","1","3","57","1","8","4","1","250","0","1","6","0","3","0","1","0","0","1","0","0","3","5","9","0","10"
"2020-06-27","3","90","1","4","1","13","2","0","28","7","6","1","1","2","32","0","0","0","0","2","3","15","16","0","10","4","0","10","0","0","0","0","0","1","18","46","2","9","18","7","0","0","2","0","10","50","1","17","6","0","89","3","0","3","2","2","1","2","1","0","0","1","0","10","-1","20","0","15"
"2020-06-28","1","96","0","6","4","11","0","0","14","4","4","0","1","1","19","2","0","0","0","0","7","10","21","1","7","1","0","1","0","4","0","1","0","0","4","62","1","15","9","5","1","0","3","0","4","26","3","12","5","0","0","1","0","1","2","4","1","0","0","0","0","0","0","14","2","13","0","13"
"2020-06-29","4","83","0","3","0","23","1","0","11","7","1","0","4","0","19","-1","0","2","1","0","7","29","16","0","6","1","0","2","0","0","6","2","0","0","10","26","-1","7","6","3","2","0","1","1","4","36","0","18","3","0","209","1","0","1","0","0","0","1","1","0","2","0","0","5","0","20","0","21"
"2020-06-30","7","109","1","18","1","6","-1","1","15","5","2","0","0","0","34","0","0","1","0","0","5","74","31","2","12","4","0","10","0","2","1","4","1","0","9","28","1","11","15","4","3","2","4","0","12","35","0","6","2","0","142","2","0","0","1","0","0","0","0","0","0","0","1","3","1","6","1","38"
"2020-07-01","2","110","2","9","5","32","1","1","33","4","3","0","2","4","20","1","0","2","3","4","4","14","29","0","13","1","0","15","0","0","0","3","2","0","4","22","1","8","23","5","5","1","0","0","2","35","1","12","10","0","124","0","1","6","0","0","0","0","0","0","-1","1","1","11","0","29","0","16"
"2020-07-02","1","233","1","10","1","4","2","0","24","8","2","0","3","6","20","1","3","0","2","2","10","61","23","0","6","10","0","10","0","0","0","1","0","2","7","40","4","11","22","12","6","0","2","0","5","31","1","16","2","0","143","2","0","3","1","1","1","1","0","0","2","4","0","14","0","36","0","24"
"2020-07-03","2","177","1","18","1","6","5","-1","28","11","5","0","1","7","30","4","-1","0","2","3","5","41","35","1","16","5","0","4","0","0","2","2","1","0","5","26","3","14","12","12","3","2","1","0","2","48","0","17","4","0","136","2","1","3","0","1","0","2","1","0","1","0","0","15","2","33","1","22"
"2020-07-04","5","150","1","14","0","2","2","0","15","10","4","1","2","6","19","2","0","0","1","0","10","13","15","3","4","3","0","1","0","1","0","0","3","0","6","42","4","5","11","11","12","0","7","1","4","27","0","5","3","0","29","2","0","1","1","0","4","0","0","0","1","0","0","20","-1","30","0","18"
"2020-07-05","3","127","-1","17","0","7","3","-1","39","6","2","0","1","3","31","6","0","0","3","4","9","20","31","1","4","5","0","1","0","2","0","0","2","0","8","17","5","3","8","6","6","0","4","0","2","21","1","8","4","0","0","1","0","0","0","0","0","0","1","0","0","4","0","16","0","27","0","14"
"2020-07-06","0","218","0","5","0","3","3","0","29","10","2","0","0","1","8","0","1","1","0","4","4","4","15","0","11","7","0","2","0","3","0","0","0","0","1","13","5","0","6","2","0","0","4","1","3","24","0","4","0","0","245","0","0","1","0","1","0","1","0","0","0","0","0","23","0","27","1","4"
"2020-07-07","6","204","1","28","1","25","2","3","36","14","6","0","1","2","24","0","4","0","1","2","8","22","35","4","18","2","0","12","0","3","0","2","0","1","6","21","5","6","17","6","3","0","1","1","5","48","0","10","1","2","91","1","0","4","0","0","0","4","0","0","1","1","0","21","0","35","0","41"
"2020-07-08","3","230","0","15","0","17","1","0","19","20","6","0","3","2","29","1","3","5","1","2","10","16","43","4","12","11","0","14","0","2","0","3","3","0","3","50","12","10","20","3","15","0","0","2","7","36","0","15","6","1","68","0","0","2","3","3","0","0","0","0","2","6","0","17","0","33","0","38"
"2020-07-09","5","158","1","11","1","24","3","0","36","6","3","0","2","3","26","0","0","5","3","2","10","11","20","1","8","3","0","5","1","4","0","2","1","0","6","38","5","5","16","12","2","0","2","2","5","31","0","13","5","0","259","0","0","4","1","2","0","0","0","0","-1","1","0","10","0","21","1","22"
"2020-07-10","11","180","4","13","1","16","6","0","27","7","10","0","3","4","36","11","3","4","1","1","8","21","48","0","5","15","0","4","0","5","2","0","3","0","4","72","13","15","21","13","5","0","1","0","6","41","1","14","3","1","113","0","0","4","0","4","0","2","0","0","0","-1","2","44","0","35","1","77"
"2020-07-11","8","215","0","14","0","17","3","0","34","7","9","0","1","2","38","0","0","0","2","0","5","11","18","0","3","16","0","4","0","6","1","20","0","2","3","33","12","10","33","10","1","0","4","2","8","38","0","19","1","1","26","0","1","4","0","3","0","1","2","0","1","1","0","20","0","23","2","39"
"2020-07-12","11","200","2","14","0","12","2","0","19","11","4","0","1","2","20","2","5","2","0","0","12","11","35","0","5","2","0","6","0","3","1","9","0","0","5","28","3","12","6","15","2","0","3","0","1","28","2","8","3","1","0","0","0","3","0","5","0","2","0","0","1","1","1","17","0","19","1","20"
"2020-07-13","2","71","0","8","0","8","1","0","22","8","1","0","1","8","4","1","3","-1","1","1","4","6","21","1","6","6","0","3","0","0","2","6","2","0","3","7","23","7","9","7","5","0","6","2","2","20","0","1","0","2","208","1","0","0","0","0","0","1","0","0","1","2","0","7","0","16","2","8"
"2020-07-14","1","331","2","25","1","10","2","0","32","15","0","0","2","2","37","3","2","0","1","2","10","13","37","1","22","11","0","10","0","2","0","13","2","0","6","25","3","26","11","1","2","0","11","0","1","31","1","3","5","1","148","2","0","3","2","3","0","-1","1","0","5","8","0","11","0","23","1","14"
"2020-07-15","0","246","6","14","1","34","6","2","52","0","6","1","5","9","55","0","1","4","3","21","21","16","45","0","7","7","0","3","0","3","3","-1","0","0","1","30","7","2","15","11","3","0","17","0","8","65","1","24","1","1","144","1","1","3","0","2","0","0","1","0","3","3","1","29","2","21","0","36"
"2020-07-16","10","140","2","9","1","19","5","0","39","12","10","0","3","0","21","1","0","0","3","3","3","17","45","1","9","3","0","14","0","2","0","6","0","0","6","45","2","5","30","6","7","0","5","2","5","27","1","19","3","0","157","1","0","10","0","2","0","0","1","0","0","0","0","24","1","35","0","34"
"2020-07-17","1","240","1","25","4","18","8","0","56","9","10","0","6","8","67","0","2","1","1","1","10","24","66","1","7","12","0","10","0","2","3","2","0","1","11","37","12","3","24","5","4","2","8","3","1","61","2","13","5","0","135","0","0","3","1","3","0","0","0","0","1","3","0","17","4","28","1","21"
"2020-07-18","2","135","0","31","1","17","3","1","36","9","1","0","4","7","49","1","1","2","0","2","13","34","53","2","6","20","0","9","0","1","1","2","5","0","8","31","4","5","22","15","1","3","7","2","6","31","0","17","1","0","37","2","0","18","4","1","0","0","0","0","1","-1","1","5","0","18","2","12"
"2020-07-19","1","138","17","9","5","23","6","2","33","5","3","0","2","2","50","-1","0","0","2","0","8","4","48","2","12","7","0","9","0","4","0","1","1","1","9","33","1","9","5","6","4","0","8","0","5","57","0","12","2","0","0","2","0","5","0","2","0","0","0","0","1","0","1","19","0","18","1","10"
"2020-07-20","1","172","5","10","0","24","7","3","34","2","5","0","3","9","31","1","0","1","3","2","8","16","40","0","6","10","0","13","0","3","2","1","0","2","3","32","9","2","18","3","6","0","14","1","4","34","2","6","1","0","396","1","0","6","2","0","0","0","0","0","3","0","0","21","1","21","0","21"
"2020-07-21","7","139","3","43","1","20","7","1","80","27","9","0","6","6","96","1","5","0","3","3","22","26","59","1","18","7","0","22","0","4","2","1","1","0","9","38","8","9","21","12","2","0","14","1","27","40","1","8","1","1","150","1","0","2","1","3","0","6","1","0","-1","2","1","12","0","19","0","46"
"2020-07-22","3","96","7","35","3","24","10","1","46","5","1","0","5","5","37","1","1","1","2","2","12","20","41","0","8","9","0","13","0","0","1","4","0","0","6","0","14","9","15","2","3","1","17","-1","4","60","-1","12","1","1","132","2","1","2","3","3","0","1","0","0","0","0","0","11","-1","21","1","15"
"2020-07-23","13","147","5","7","0","30","-2","2","29","6","9","0","1","5","58","1","2","0","5","0","8","14","46","0","5","6","0","37","1","2","1","1","0","1","10","0","4","11","9","6","3","0","6","2","2","29","0","17","3","3","228","0","0","2","0","5","0","1","0","0","2","0","0","10","3","20","3","31"
"2020-07-24","4","198","4","31","3","58","8","1","72","16","14","0","6","2","63","0","3","2","2","3","24","19","91","0","20","7","0","30","0","1","3","7","0","1","12","106","11","4","15","16","8","0","7","3","3","74","1","17","6","4","201","2","0","5","1","1","0","0","1","0","1","0","0","24","0","18","0","21"
"2020-07-25","1","146","13","17","1","31","6","3","50","9","10","0","3","7","0","1","4","0","1","1","16","27","110","1","9","6","0","10","1","3","3","13","1","0","6","35","8","8","43","23","2","0","4","2","12","59","2","24","4","1","0","2","0","8","1","0","0","1","1","0","3","0","0","17","1","19","0","33"
"2020-07-26","0","133","12","15","10","9","5","0","26","12","4","0","7","43","0","0","2","3","5","0","13","11","35","0","9","4","0","5","0","1","6","12","2","1","3","48","8","3","21","14","2","0","3","2","2","48","2","19","2","0","0","2","0","5","0","0","0","0","-1","0","4","2","0","15","1","31","0","9"
"2020-07-27","0","180","3","11","0","27","0","0","28","6","2","0","0","1","129","0","0","0","1","0","23","22","86","0","9","3","0","10","0","1","1","5","0","2","6","17","3","4","15","12","5","0","4","0","4","63","0","12","0","2","500","0","0","1","0","6","0","0","0","0","1","0","0","12","1","11","0","21"
"2020-07-28","6","119","3","37","0","36","15","1","53","15","11","0","2","8","71","0","4","0","1","0","23","26","118","1","6","22","2","22","0","1","1","11","4","0","6","48","17","6","30","35","2","0","3","2","5","66","1","22","9","2","142","1","0","11","3","1","0","2","0","0","4","4","0","18","0","14","1","14"
"2020-07-29","6","125","5","12","1","20","8","4","25","9","3","0","2","5","16","0","0","2","0","2","15","19","62","2","20","16","0","8","1","3","0","7","2","0","12","38","11","5","42","34","5","0","5","0","8","52","0","26","8","1","132","0","0","7","2","1","0","0","0","0","1","1","1","11","2","24","0","27"
"2020-07-30","7","132","4","13","3","25","2","0","51","7","4","0","0","-17","40","1","2","1","3","2","9","24","59","0","14","11","0","28","0","2","0","9","0","0","7","74","5","3","20","14","8","0","10","5","3","50","1","10","2","0","136","0","0","8","0","3","0","2","0","0","6","0","0","13","1","31","0","20"
"2020-07-31","1","244","1","23","1","27","3","0","55","4","11","0","0","4","49","2","9","0","1","2","14","12","59","1","18","24","0","9","0","2","0","6","0","0","9","37","14","1","15","13","11","2","13","2","7","38","0","11","1","2","141","0","0","5","1","3","0","1","1","0","-3","2","0","17","1","27","0","26"
"2020-08-01","7","66","5","7","0","16","10","1","57","3","9","1","3","-3","0","1","3","2","2","2","16","9","101","0","31","16","0","8","0","0","1","9","1","1","4","65","0","2","18","24","7","0","10","5","7","52","0","16","0","5","0","0","0","5","1","4","0","0","0","0","33","0","1","7","0","13","0","17"
"2020-08-02","5","82","3","13","2","22","10","0","36","2","8","0","1","3","0","0","2","0","2","1","6","8","34","1","13","5","0","5","2","1","0","7","0","0","2","64","5","6","21","48","5","0","7","1","4","22","0","17","2","2","0","1","0","7","3","0","0","1","0","0","7","0","2","9","0","16","0","39"
"2020-08-03","6","68","1","5","0","28","9","1","25","3","7","0","0","1","80","0","5","0","1","5","5","25","55","1","16","6","0","3","0","1","2","3","0","1","1","28","6","6","4","14","2","5","8","3","7","35","0","3","4","0","311","1","0","4","1","1","0","0","0","0","1","0","1","8","0","19","0","25"
"2020-08-04","1","132","4","24","3","30","5","2","36","10","8","0","4","1","49","1","1","0","2","1","9","20","97","1","42","9","0","10","1","1","0","4","2","1","2","23","4","4","18","14","3","0","8","2","10","38","1","15","9","0","106","0","0","4","2","3","0","2","1","0","18","0","1","9","-1","7","1","15"
"2020-08-05","2","70","4","8","1","19","3","1","29","9","30","0","0","2","26","0","2","3","4","3","20","21","76","0","12","8","0","11","0","0","5","4","1","0","9","20","6","3","16","25","9","0","12","2","3","44","3","13","5","0","106","0","0","5","0","-1","0","0","0","0","10","0","0","12","0","11","0","35"
"2020-08-06","7","100","4","11","2","35","14","0","33","13","10","0","3","3","35","0","6","0","2","2","11","18","44","2","9","34","0","18","1","0","1","14","0","1","4","31","24","7","14","22","3","1","13","2","3","31","1","11","6","0","109","0","0","2","1","0","0","0","1","0","5","1","0","23","0","9","0","44"
"2020-08-07","7","97","4","14","2","19","10","0","29","8","6","0","1","4","27","1","6","1","0","1","6","16","45","0","12","7","0","5","0","2","4","12","1","2","6","66","6","3","17","10","15","0","15","1","4","32","2","11","22","1","134","0","0","1","0","2","0","1","0","0","10","0","2","13","1","16","0","41"
"2020-08-08","1","87","4","18","3","32","9","0","26","11","7","0","2","2","0","0","10","0","1","2","6","17","49","0","36","13","1","15","1","2","5","4","6","1","5","34","1","1","16","29","12","0","15","4","6","62","1","5","11","2","0","0","0","1","1","4","0","1","1","0","2","0","1","8","2","23","2","16"
"2020-08-09","20","61","4","4","1","29","10","0","24","5","1","1","2","2","0","2","6","1","0","3","4","27","56","0","8","9","0","7","0","2","3","7","3","0","5","67","1","15","34","10","10","0","18","0","10","44","1","10","6","1","0","0","0","7","2","1","0","0","0","0","7","0","0","11","0","14","0","71"
"2020-08-10","6","75","4","10","1","25","9","1","13","10","5","0","0","0","55","0","2","2","6","10","14","28","48","1","8","7","0","18","0","0","0","2","2","1","8","52","1","7","7","14","9","0","5","0","2","28","0","3","9","0","328","0","0","3","2","1","0","0","0","0","13","1","0","15","2","16","1","19"
"2020-08-11","7","76","6","6","0","24","5","4","21","6","8","0","0","1","37","1","0","1","1","4","11","21","73","1","16","61","0","7","0","1","2","4","0","0","4","24","0","4","17","15","7","0","4","0","6","38","2","13","32","0","136","0","0","3","3","1","0","1","0","0","24","1","0","7","0","2","0","46"
"2020-08-12","4","70","8","19","2","39","4","0","44","18","2","0","5","4","40","2","3","1","3","4","16","23","89","4","17","20","0","10","0","1","-1","9","1","2","2","29","9","5","30","49","4","0","10","1","8","32","0","12","6","1","141","0","0","6","3","2","0","2","1","0","14","2","0","9","0","18","0","43"
"2020-08-13","4","114","7","23","0","21","2","1","43","12","2","1","2","3","30","1","5","1","2","-1","12","41","60","0","20","13","1","8","1","3","4","8","1","0","6","71","13","6","14","27","15","0","12","2","5","45","2","26","11","3","185","1","0","2","1","0","0","1","1","0","0","0","-1","9","0","13","1","71"
"2020-08-14","5","90","5","8","5","38","13","1","26","3","12","0","3","6","29","0","4","3","0","4","14","26","55","0","19","14","1","14","0","2","7","8","0","2","5","47","6","8","11","23","4","0","12","-1","2","43","0","9","2","4","147","0","1","8","3","2","0","1","1","0","3","0","0","11","0","7","1","50"
"2020-08-15","3","77","2","19","1","34","21","0","38","2","5","0","4","5","0","4","1","0","2","1","9","23","84","2","18","4","0","8","0","3","7","5","0","0","3","36","2","4","12","22","10","0","10","2","6","54","4","8","11","3","129","0","0","4","2","2","0","1","0","0","13","1","1","8","0","16","0","53"
"2020-08-16","1","74","-2","6","2","26","13","0","37","6","13","0","4","1","0","1","7","0","6","2","7","19","56","0","11","11","0","1","0","0","6","2","0","2","3","30","1","6","11","9","2","0","3","1","4","44","2","9","26","5","0","1","0","5","4","0","0","1","0","0","14","-1","0","4","2","11","0","30"
"2020-08-17","0","71","2","3","1","12","3","1","22","5","10","0","7","1","54","1","0","0","1","1","4","13","40","2","6","4","0","1","0","0","3","1","3","0","3","16","6","1","3","14","2","0","2","1","2","28","1","5","12","5","162","0","0","3","2","1","0","0","0","0","-1","0","0","7","0","7","0","23"
"2020-08-18","0","45","1","13","1","44","1","0","17","6","9","0","9","6","15","4","1","0","4","3","7","19","62","0","12","3","1","10","0","3","4","0","0","1","1","32","0","2","12","12","8","0","9","4","1","46","3","1","11","5","84","0","0","2","4","0","0","5","1","0","5","1","0","14","1","13","0","22"
"2020-08-19","4","27","5","14","1","38","11","0","23","3","5","0","2","7","55","-1","6","0","0","5","14","20","29","2","16","8","0","5","0","0","1","15","1","0","3","27","2","2","8","12","4","0","0","2","1","44","0","8","4","1","137","1","1","5","1","2","0","3","0","0","12","0","0","6","0","18","1","37"
"2020-08-20","5","100","16","10","1","22","10","1","31","5","5","0","3","1","10","2","0","1","3","1","16","29","84","3","19","5","0","7","0","2","2","8","1","2","5","41","2","8","10","6","1","0","6","0","8","45","3","14","5","3","105","2","0","5","2","1","0","6","3","0","22","0","0","11","3","20","0","45"
"2020-08-21","4","80","3","38","2","38","14","0","23","3","4","0","0","3","12","0","4","0","6","3","14","10","40","0","7","9","0","9","0","1","3","6","3","0","6","65","3","0","9","15","10","1","3","4","7","39","3","13","7","1","117","1","0","1","3","5","0","5","0","0","3","1","3","15","1","18","0","27"
"2020-08-22","5","61","7","11","1","38","3","1","27","4","5","0","2","5","0","0","2","0","9","3","13","31","65","1","12","3","0","9","3","1","0","8","5","0","6","35","3","2","7","12","4","0","5","2","2","60","1","1","15","3","145","1","0","7","3","2","0","5","0","0","7","0","-1","12","0","20","1","48"
"2020-08-23","2","86","6","5","1","33","10","0","18","2","7","0","1","2","0","0","2","1","7","2","8","18","34","0","13","2","0","12","0","1","5","3","5","1","8","37","2","7","9","12","8","0","8","0","2","46","0","9","8","2","0","0","2","1","3","3","0","1","1","0","5","0","1","8","1","15","0","33"
"2020-08-24","2","29","3","3","0","33","4","1","27","-1","2","0","2","6","66","0","1","0","6","4","13","22","33","0","1","3","0","3","0","1","-1","1","1","0","4","14","0","5","4","8","5","0","6","0","4","42","0","7","6","0","118","2","0","0","2","0","0","1","0","0","2","0","0","3","1","9","0","17"
