"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-08-01","221","29128","120","-145","51255","2012","2311","255","26","7752","0","8099","0","0","981","23725","2"
"2020-08-02","418","24894","111","0","40574","1056","2272","231","21","7660","0","3645","0","0","978","6804","3"
"2020-08-03","1","36100","95","-253","44306","1262","2126","129","72","10915","5","3411","0","0","1003","44757","1"
"2020-08-04","176","58508","121","-106","51706","1813","2307","177","54","4002","0","7863","0","0","994","15533","0"
"2020-08-05","142","32877","183","332","46121","1839","2397","210","95","4320","1","7534","0","0","1015","48872","1"
"2020-08-06","178","40181","175","129","49769","1756","2531","347","42","3547","0","7300","0","0","1040","20773","1"
"2020-08-07","441","41757","196","153","48900","1912","2261","319","86","4787","0","7209","0","0","1028","25246","0"
"2020-08-08","314","49238","181","-181","53879","1749","2398","305","13","7027","0","6578","0","0","1082","19248","2"
"2020-08-09","2","35446","156","0","54859","1646","2249","151","16","7307","2","3203","0","0","1103","13746","2"
"2020-08-10","268","33847","122","-48","47746","1284","2271","150","71","8728","0","3258","0","0","1211","13891","12"
"2020-08-11","251","58508","193","-83","56110","1474","1978","213","57","4118","0","6479","0","0","1185","44205","1"
"2020-08-12","384","56890","193","452","56383","2088","1624","236","31","3904","5","7104","0","0","934","38800","8"
"2020-08-13","222","14872","171","-176","55573","1760","1814","226","46","5401","0","6034","0","0","968","20888","7"
"2020-08-14","631","95881","152","293","57381","2060","1753","403","38","3896","0","6539","0","0","923","21678","2"
"2020-08-15","1","5897","152","-52","53322","1703","1819","314","9","7685","0","6422","0","0","992","22201","5"
"2020-08-16","450","32139","92","0","57584","1782","1856","146","7","6134","0","3549","0","0","997","14540","0"
"2020-08-17","453","44063","83","101","57829","1355","1671","182","17","6542","0","3129","0","0","1002","32513","4"
"2020-08-18","391","52166","125","-69","60145","1848","1724","174","72","2969","0","6472","0","0","942","32579","3"
"2020-08-19","320","50685","158","-58","58848","2351","1647","364","57","4566","0","6757","0","0","1002","26890","2"
"2020-08-20","2605","42387","97","-77","62282","2017","1708","180","57","4407","7","6066","0","0","882","21986","49"
"2020-08-21","606","11240","130","667","63631","2317","1630","274","49","5562","0","5771","0","0","772","18021","0"
"2020-08-22","300","58408","131","65","57989","2207","1836","243","31","4760","0","6115","0","0","801","20428","3"
"2020-08-23","473","33818","64","23","57469","2302","1762","267","19","5019","0","3152","0","0","795","12277","0"
"2020-08-24","370","28472","70","170","66550","3560","1901","192","67","8086","1","2451","0","0","743","23013","3"
"2020-08-25","497","56295","110","289","53754","1807","1693","353","82","2997","0","6603","0","0","887","32925","1"
"2020-08-26","1","49896","83","-62","65432","2542","1812","314","93","2991","15","6317","0","0","1002","30766","0"
"2020-08-27","266","40399","84","413","60177","3166","1768","225","90","3335","7","6352","0","0","995","16861","13"
"2020-08-28","266","35937","84","68","65050","2325","1632","348","214","4238","7","5869","0","0","1017","17041","51"
"2020-08-29","227","43402","65","-222","64935","1902","1577","1322","138","4513","2","5867","0","0","1003","22247","7"
"2020-08-30","256","35430","62","0","60868","1383","1574","312","70","5441","15","2576","0","0","1027","13325","2"
"2020-08-31","234","30976","48","258","65081","1774","1812","-883","225","6498","13","2398","0","0","1087","30886","58"
"2020-09-01","339","76649","58","190","62026","2098","1891","291","158","5500","8","6264","0","0","1003","17838","27"
"2020-09-02","3","42069","43","219","68584","1914","1677","257","173","2819","16","5440","0","0","947","29094","33"
