"date","Colorado/Adams","Colorado/Alamosa","Colorado/Arapahoe","Colorado/Archuleta","Colorado/Baca","Colorado/Bent","Colorado/Boulder","Colorado/Broomfield","Colorado/Chaffee","Colorado/Cheyenne","Colorado/Clear Creek","Colorado/Conejos","Colorado/Costilla","Colorado/Crowley","Colorado/Custer","Colorado/Delta","Colorado/Denver","Colorado/Dolores","Colorado/Douglas","Colorado/Eagle","Colorado/El Paso","Colorado/Elbert","Colorado/Fremont","Colorado/Garfield","Colorado/Gilpin","Colorado/Grand","Colorado/Gunnison","Colorado/Hinsdale","Colorado/Huerfano","Colorado/Jackson","Colorado/Jefferson","Colorado/Kiowa","Colorado/Kit Carson","Colorado/La Plata","Colorado/Lake","Colorado/Larimer","Colorado/Las Animas","Colorado/Lincoln","Colorado/Logan","Colorado/Mesa","Colorado/Mineral","Colorado/Moffat","Colorado/Montezuma","Colorado/Montrose","Colorado/Morgan","Colorado/Otero","Colorado/Ouray","Colorado/Out of CO","Colorado/Park","Colorado/Phillips","Colorado/Pitkin","Colorado/Prowers","Colorado/Pueblo","Colorado/Rio Blanco","Colorado/Rio Grande","Colorado/Routt","Colorado/Saguache","Colorado/San Juan","Colorado/San Miguel","Colorado/Sedgwick","Colorado/Summit","Colorado/Teller","Colorado/Unassigned","Colorado/Washington","Colorado/Weld","Colorado/Yuma"
"2020-05-26","  1.45 %","  2.66 %","   .89 %","   .00 %","   .00 %"," 20.00 %","  1.12 %","   .55 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.45 %","   .00 %","  3.33 %","  1.27 %","","   .60 %","   .10 %","  2.06 %","   .42 %","   .00 %","  3.34 %","   .00 %","  7.33 %","   .11 %","   .00 %","   .00 %","","  1.15 %","","   .00 %","  -.81 %","   .00 %","  1.02 %","  5.00 %","   .00 %","  3.73 %","  1.97 %","   .00 %","  3.33 %","  3.90 %","  2.10 %","   .91 %","  1.43 %","  2.86 %","","  1.90 %","  4.00 %","   .00 %","  1.82 %","  2.89 %","   .00 %","  2.76 %","   .00 %"," 13.50 %","-10.00 %","   .00 %","","  1.70 %","  -.61 %",""," 21.31 %","   .55 %"," 10.11 %"
"2020-05-27","  1.42 %","  2.31 %","   .95 %","   .00 %","   .00 %","   .00 %","  1.07 %","   .54 %","   .58 %","   .00 %","   .00 %","   .00 %"," 13.33 %","  7.99 %","   .00 %","  1.93 %","  1.01 %","","   .77 %","   .10 %","  1.85 %","  1.23 %","   .00 %","  2.44 %","   .00 %"," 10.19 %","   .00 %","   .00 %","   .00 %","","   .97 %","","   .00 %","  1.10 %","   .00 %","  1.20 %","   .00 %","   .00 %","  3.69 %","   .52 %","   .00 %","  3.33 %","   .57 %","  1.42 %","   .83 %","  1.43 %","  2.86 %","","  1.90 %","  4.00 %","   .00 %","  3.48 %","  3.69 %","   .00 %"," -2.42 %","   .68 %","  4.39 %","   .00 %","   .00 %","","  1.68 %","   .00 %",""," 21.94 %","   .53 %"," 10.11 %"
"2020-05-28","  1.46 %","  1.80 %","   .85 %","   .00 %","   .00 %","   .00 %","   .71 %","   .63 %","   .57 %","   .00 %","   .00 %","   .00 %"," 13.33 %","  2.08 %","   .00 %","   .62 %","  1.08 %","","   .70 %","   .14 %","  1.85 %","  1.23 %","   .00 %","  2.44 %","   .00 %"," 11.19 %","  -.11 %","   .00 %","   .00 %","","   .90 %","","   .00 %","   .28 %","   .00 %","  1.36 %","   .00 %","   .00 %","  3.71 %","  -.30 %","   .00 %","  3.33 %","  1.13 %","   .50 %","   .56 %","  5.43 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.67 %","  1.37 %","   .00 %"," -2.21 %","   .68 %","  9.92 %","   .00 %","   .00 %","","   .98 %","   .00 %","","  1.94 %","   .44 %","  6.16 %"
"2020-05-29","  1.84 %","  2.37 %","  1.04 %","   .00 %","   .00 %","   .00 %","   .76 %","  1.07 %","   .57 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .32 %","   .00 %","   .30 %","  1.49 %","","   .87 %","   .17 %","  2.15 %","  1.63 %","   .00 %","  2.56 %","   .00 %"," 15.19 %","  -.34 %","   .00 %","   .00 %","","  1.25 %","","   .00 %","   .79 %","  1.48 %","  1.20 %","   .00 %","   .00 %","   .65 %","  -.29 %","   .00 %","  3.33 %","  2.21 %","  1.12 %","   .62 %","  5.43 %","   .00 %","","   .00 %","  1.67 %","   .00 %","  1.67 %","  1.35 %","   .00 %","   .65 %","   .68 %"," 18.18 %","   .00 %","   .00 %","","  1.15 %","   .00 %","","  5.51 %","   .54 %"," 22.16 %"
"2020-05-30","  2.09 %","  5.14 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .89 %","  1.32 %","   .29 %","   .00 %","   .00 %","   .00 %"," 17.33 %","   .32 %","   .00 %","   .59 %","  1.76 %","","  1.07 %","   .34 %","  2.27 %","  1.21 %","   .00 %","  2.38 %","   .00 %"," 15.19 %","  -.22 %","   .00 %","   .00 %","","  1.28 %","","   .00 %","   .79 %","  1.48 %","  1.30 %","   .00 %","   .00 %","   .68 %","  -.29 %","   .00 %","  3.33 %","  3.69 %","  1.24 %","   .62 %","  4.00 %","   .00 %","","   .00 %","  1.67 %","   .35 %","  1.67 %","  1.92 %","   .00 %","  9.40 %","   .68 %"," 22.30 %","   .00 %","   .00 %","","  1.80 %","   .00 %","","  4.87 %","   .56 %"," 17.61 %"
"2020-05-31","  1.91 %","  5.68 %","  1.29 %","   .00 %","   .00 %","   .00 %","   .82 %","  1.39 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 17.33 %","   .32 %","   .00 %","   .59 %","  1.85 %","","  1.06 %","   .24 %","  1.84 %","  1.59 %","   .00 %","   .74 %","   .00 %"," 15.19 %","  -.11 %","   .00 %","   .00 %","","  1.23 %","","   .00 %","   .52 %","  2.86 %","  1.40 %","   .00 %","   .00 %","  1.08 %","  -.29 %","   .00 %","   .00 %","  4.62 %","  1.09 %","   .52 %","  5.11 %","   .00 %","","   .00 %","  1.67 %","   .35 %","  3.21 %","  2.26 %","   .00 %"," 18.09 %","  1.01 %"," 22.80 %","   .00 %","   .00 %","","  1.29 %","   .00 %","","  5.37 %","   .53 %"," 16.50 %"
"2020-06-01","  1.83 %","  6.56 %","  1.17 %","   .00 %","   .00 %","   .00 %","   .77 %","  1.38 %","  1.39 %","   .00 %","  1.25 %"," 20.00 %","  4.00 %","   .32 %","   .00 %","   .59 %","  1.77 %","","   .82 %","   .24 %","  1.79 %","   .78 %","   .00 %","  1.16 %","   .00 %"," 12.33 %","   .00 %","   .00 %","   .00 %","","  1.36 %","","   .00 %","  1.28 %","  2.86 %","  1.31 %","   .00 %","   .00 %","  1.24 %","  1.53 %","   .00 %","   .00 %","  5.06 %","  1.67 %","   .45 %","  5.11 %","   .00 %","","   .00 %","  3.21 %","   .35 %","  1.54 %","  1.34 %","   .00 %"," 23.05 %","   .33 %"," 30.89 %","   .00 %","   .00 %","","  1.55 %","   .62 %","","  4.74 %","   .58 %"," 19.35 %"
"2020-06-02","  1.69 %","  6.53 %","  1.17 %","   .00 %","   .00 %","   .00 %","   .62 %","  1.46 %","  1.37 %","   .00 %","  1.25 %"," 20.00 %","  4.00 %","   .32 %","   .00 %","  1.17 %","  1.50 %","","   .76 %","   .20 %","  1.49 %","   .78 %","   .77 %","  1.86 %","   .00 %","  8.76 %","   .11 %","   .00 %","   .00 %","","  1.31 %","","   .00 %","  1.28 %","  2.86 %","   .77 %","   .00 %","   .00 %","  1.17 %","   .75 %","   .00 %","  2.86 %","  4.51 %","  2.12 %","   .35 %","  1.11 %","   .00 %","","   .00 %","  3.21 %","   .35 %","  2.97 %","  1.34 %","   .00 %"," 22.66 %","   .33 %"," 24.49 %","   .00 %","   .00 %","","  1.81 %","   .62 %","","  4.74 %","   .49 %"," 18.30 %"
"2020-06-03","  1.47 %","  5.35 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .64 %","  1.10 %","  1.11 %","   .00 %","  1.25 %"," 20.00 %","  4.00 %","   .32 %","   .00 %","  1.16 %","  1.22 %","","   .78 %","   .44 %","  1.22 %","   .38 %","   .03 %","  1.84 %","  6.67 %","  4.76 %","   .11 %","   .00 %","   .00 %","","  1.11 %","","   .00 %","   .50 %","  2.02 %","  1.24 %","   .00 %","   .00 %","   .66 %","   .73 %","   .00 %","  2.86 %","  3.43 %","  1.51 %","   .38 %","  2.16 %","   .00 %","","   .00 %","  1.54 %","   .70 %","  2.97 %","  1.32 %","   .00 %"," 19.26 %","   .33 %"," 15.62 %","   .00 %","   .87 %","","  1.59 %","   .62 %","","   .50 %","   .39 %","  2.30 %"
"2020-06-04","  1.41 %","  2.58 %","   .90 %","   .00 %","   .00 %","   .00 %","   .61 %","  1.24 %","  1.11 %","   .00 %","  1.25 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .86 %","   .99 %","","   .85 %","   .41 %","   .81 %","   .38 %","   .03 %","  2.62 %","  6.67 %","  1.43 %","   .11 %","   .00 %","   .00 %","","  1.02 %","","  3.08 %","   .50 %","  3.27 %","  1.16 %","   .00 %","   .00 %","   .72 %","  1.81 %","   .00 %","  2.86 %","  1.37 %","  1.50 %","   .32 %","  3.16 %","   .00 %","","   .00 %","  1.54 %","   .34 %","  2.97 %","   .89 %","   .00 %"," 11.62 %","   .33 %","  2.48 %","   .00 %","   .87 %","","  1.31 %","   .62 %","","   .99 %","   .43 %","  3.86 %"
"2020-06-05","  1.53 %","  2.75 %","   .88 %","   .00 %","   .00 %","   .00 %","   .57 %","   .98 %","  1.38 %","   .00 %","  1.25 %"," 16.67 %","   .00 %","   .62 %","   .00 %","   .86 %","   .90 %","","   .85 %","   .54 %","   .80 %","   .00 %","   .03 %","  2.61 %","  6.67 %","  1.43 %","   .11 %","   .00 %","   .00 %","","  1.08 %","","  3.08 %","   .25 %","  2.48 %","  1.01 %","   .00 %","   .00 %","   .42 %","  2.14 %","   .00 %","  2.86 %","   .44 %","  1.25 %","   .38 %","  2.05 %","   .00 %","","   .00 %","  1.54 %","   .34 %","  1.43 %","   .74 %","   .00 %","  3.98 %","   .00 %","  2.65 %","   .00 %","   .04 %","","  1.13 %","   .62 %","","   .49 %","   .41 %","  4.33 %"
"2020-06-06","  1.54 %","  2.92 %","   .93 %","   .00 %","   .00 %","   .00 %","   .54 %","   .90 %","   .53 %","   .00 %","   .00 %"," 16.67 %","  3.33 %","   .62 %","   .00 %","  1.42 %","   .94 %","","   .79 %","   .67 %","   .78 %","   .38 %","   .03 %","  2.41 %"," 11.67 %","  1.43 %","   .11 %","   .00 %","   .00 %","","  1.10 %","","  3.08 %","   .00 %","  3.05 %","   .91 %","   .00 %","   .00 %","   .35 %","  2.44 %","   .00 %","  2.86 %","  1.74 %","   .89 %","   .35 %","  2.05 %","   .00 %","","   .00 %","   .00 %","   .68 %","  1.43 %","  1.06 %","   .00 %","  4.27 %","   .00 %","   .89 %","   .00 %","   .04 %","","  1.02 %","   .61 %","","   .49 %","   .51 %","  1.94 %"
"2020-06-07","  1.38 %","  2.78 %","   .81 %","   .00 %","   .00 %"," 10.00 %","   .60 %","   .89 %","   .26 %","   .00 %","   .00 %"," 21.67 %","  6.19 %","   .62 %","   .00 %","  1.38 %","   .85 %","","   .81 %","   .60 %","   .82 %","   .38 %","  -.74 %","  1.83 %"," 11.67 %","   .00 %","   .11 %","   .00 %","   .00 %","","   .93 %","","  3.08 %","   .00 %","  3.61 %","  1.00 %","   .00 %","   .00 %","   .35 %","  2.44 %","   .00 %","   .00 %","  4.54 %","   .76 %","   .41 %","  2.05 %","   .00 %","","   .00 %","   .00 %","   .35 %","   .00 %","  1.51 %","   .00 %","  4.05 %","   .00 %","   .89 %","   .00 %","   .04 %","","  1.26 %","   .61 %","","   .96 %","   .62 %","  2.40 %"
"2020-06-08","  1.31 %","  2.51 %","   .73 %","   .00 %","   .00 %"," 10.00 %","   .54 %","   .89 %","   .52 %","   .00 %","   .00 %"," 21.67 %","  6.19 %","   .62 %","   .00 %","  1.10 %","   .74 %","","   .65 %","   .36 %","   .93 %","  1.12 %","   .00 %","  1.81 %","  5.00 %","   .00 %","   .22 %","   .00 %","   .00 %","","   .77 %","","  3.08 %","   .00 %","  3.51 %","   .72 %","   .00 %","   .00 %","   .32 %","  2.08 %","   .00 %","   .00 %","  4.54 %","   .98 %","   .31 %","  1.95 %","   .00 %","","   .00 %","  1.43 %","   .68 %","  1.33 %","  1.30 %","   .00 %","  5.04 %","   .00 %","   .88 %","   .00 %","  -.83 %","","   .83 %","  1.78 %","","   .96 %","   .60 %","  3.73 %"
"2020-06-09","   .96 %","  3.77 %","   .58 %","   .00 %","   .00 %"," 10.00 %","   .45 %","   .55 %","   .52 %","   .00 %","   .00 %"," 11.67 %","  6.19 %","   .62 %","   .00 %","  1.10 %","   .66 %","","   .48 %","   .43 %","  1.01 %","  1.48 %","   .00 %","  1.12 %","  5.00 %","   .00 %","   .34 %","   .00 %","   .00 %","","   .75 %","","   .00 %","   .49 %","  2.26 %","   .71 %","  4.00 %","   .00 %","   .22 %","  1.65 %","   .00 %","   .00 %","  4.89 %","   .87 %","   .19 %","   .95 %","   .00 %","","   .00 %","  1.43 %","  1.01 %","  1.33 %","  1.36 %","   .00 %","  4.36 %","   .00 %","  1.11 %","   .00 %","  -.83 %","","   .75 %","  2.34 %","","   .48 %","   .55 %","  2.73 %"
"2020-06-10","   .72 %","  4.24 %","   .51 %","   .00 %","   .00 %"," 10.00 %","   .45 %","   .47 %","   .26 %","   .00 %","   .00 %","  5.00 %"," 11.19 %","   .00 %","   .00 %","  1.10 %","   .53 %","","   .53 %","   .40 %","   .94 %","   .42 %","   .00 %","  1.60 %","  5.00 %","   .00 %","   .34 %","   .00 %","   .00 %","","   .68 %","","   .00 %","   .49 %","  1.67 %","   .74 %","  4.00 %","   .00 %","   .13 %","  1.62 %","   .00 %","   .00 %","  4.89 %","   .76 %","   .09 %","   .95 %","   .00 %","","   .87 %","  1.43 %","  1.33 %","  1.33 %","  1.15 %","   .00 %","  3.73 %","   .32 %","   .65 %","   .00 %","   .00 %","","  1.07 %","  2.34 %","","   .48 %","   .59 %","  2.25 %"
"2020-06-11","   .62 %","  4.49 %","   .42 %","   .00 %","   .00 %"," 10.00 %","   .57 %","   .47 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 11.86 %","   .00 %","   .00 %","   .54 %","   .50 %","","   .68 %","   .33 %","   .97 %","   .05 %","   .00 %","  1.80 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","","   .55 %","","   .00 %","   .49 %","  1.10 %","   .61 %","  4.00 %","   .00 %","   .06 %","   .96 %","   .00 %","   .00 %","  3.15 %","   .64 %","   .12 %","   .95 %","   .00 %","","   .04 %","  1.43 %","  1.31 %","  2.58 %","   .82 %","   .00 %","  3.48 %","   .64 %","   .43 %","   .00 %","   .00 %","","   .81 %","  1.73 %","","   .94 %","   .49 %","  1.37 %"
"2020-06-12","   .68 %","  3.96 %","   .50 %","   .00 %","   .00 %","   .00 %","   .64 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .49 %","","   .88 %","   .42 %","   .92 %","   .05 %","   .00 %","  1.79 %","  4.00 %","   .00 %","   .22 %","   .00 %","   .00 %","","   .60 %","","   .00 %","   .49 %","   .54 %","   .58 %","  4.00 %","   .00 %","   .03 %","  1.27 %","   .00 %","   .00 %","   .70 %","   .32 %","   .03 %","   .95 %","   .00 %","","   .04 %","  1.43 %","  1.33 %","  2.58 %","   .74 %","   .00 %","  3.34 %","   .64 %","   .85 %","   .00 %","   .00 %","","   .48 %","  2.27 %","","   .47 %","   .48 %","   .92 %"
"2020-06-13","   .68 %","  4.09 %","   .53 %","   .00 %","   .00 %","   .00 %","   .83 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.33 %","   .00 %","   .00 %","   .00 %","   .53 %","","   .96 %","   .42 %","   .67 %","  -.70 %","  2.31 %","  2.00 %","  4.00 %","   .00 %","   .11 %","   .00 %","   .00 %","","   .61 %","","   .00 %","   .49 %","   .00 %","   .41 %","  4.00 %","   .00 %","   .03 %","  1.27 %","   .00 %","   .00 %","   .70 %","   .42 %","   .03 %","   .00 %","   .00 %","","   .04 %","   .00 %","  1.29 %","   .07 %","  1.58 %","   .00 %","  2.89 %","   .64 %","   .63 %","   .00 %","   .87 %","","   .72 %","  1.10 %","","   .47 %","   .41 %","  -.42 %"
"2020-06-14","   .63 %","  3.18 %","   .49 %","   .00 %","   .00 %","   .00 %","   .82 %","   .46 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.33 %","   .30 %","   .00 %","   .26 %","   .49 %","","   .95 %","   .42 %","   .55 %"," -1.05 %","  2.31 %","  2.08 %","  4.00 %","  1.33 %","   .00 %","   .00 %","   .00 %","","   .50 %","","   .67 %","   .00 %","   .53 %","   .47 %","   .00 %","   .00 %","   .06 %","  1.53 %","   .00 %","   .00 %","   .68 %","   .52 %","   .06 %","   .00 %","   .00 %","","   .04 %","   .00 %","   .96 %","   .07 %","  1.74 %","   .00 %","  2.46 %","   .64 %","   .84 %","   .00 %","   .87 %","","   .64 %","   .54 %","","   .47 %","   .40 %","   .01 %"
"2020-06-15","   .63 %","  3.51 %","   .46 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.76 %","   .60 %","   .00 %","   .52 %","   .55 %","","   .92 %","   .36 %","   .56 %","   .00 %","  2.31 %","  2.46 %","  4.00 %","  2.58 %","   .00 %","   .00 %","   .00 %","","   .34 %","","   .67 %","   .24 %","   .53 %","   .50 %","  3.33 %","   .00 %","   .06 %","  2.09 %","   .00 %","   .00 %","  1.35 %","   .52 %","   .06 %","   .00 %","   .00 %","","  -.83 %","   .00 %","  1.26 %","   .07 %","  1.68 %","   .00 %","  2.41 %","   .00 %","   .83 %","   .00 %","   .87 %","","   .39 %","   .54 %","","   .47 %","   .38 %","   .43 %"
"2020-06-16","   .58 %","  2.89 %","   .43 %","   .00 %","   .00 %","   .00 %","  1.13 %","   .69 %","   .00 %","   .00 %","   .00 %","  8.00 %","  4.76 %","   .60 %","   .00 %","   .52 %","   .54 %","","   .91 %","   .35 %","   .55 %","   .00 %","  2.31 %","  2.08 %","  4.00 %","  2.58 %","   .11 %","   .00 %","   .00 %","","   .33 %","","   .67 %","   .47 %","   .53 %","   .75 %","  3.33 %","   .00 %","   .03 %","  4.59 %","   .00 %","   .00 %","  2.32 %","   .62 %","   .03 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.43 %"," -1.18 %","  1.50 %"," 20.00 %","  1.53 %","  -.31 %","   .83 %","   .00 %","  1.70 %","","   .39 %","  1.07 %","","   .00 %","   .32 %","   .84 %"
"2020-06-17","   .50 %","  2.69 %","   .45 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .68 %","   .00 %","   .00 %","  1.18 %","  8.00 %","  4.76 %","   .60 %","   .00 %","   .78 %","   .59 %","","   .75 %","   .35 %","   .83 %","   .00 %","  3.00 %","  2.38 %","   .00 %","  2.58 %","   .11 %","   .00 %","   .00 %","","   .35 %","","   .67 %","   .24 %","  1.04 %","   .65 %","  3.33 %","   .00 %","   .06 %","  2.30 %","   .00 %","   .00 %","  1.97 %","   .72 %","   .03 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.58 %"," -1.18 %","  1.13 %"," 20.00 %","   .75 %","  -.31 %","   .41 %","   .00 %","  1.70 %","","   .62 %","   .53 %","","   .00 %","   .35 %","   .84 %"
"2020-06-18","   .48 %","  3.88 %","   .40 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .53 %","   .00 %","   .00 %","  1.18 %","  8.00 %","  4.10 %","   .60 %","   .00 %","  1.03 %","   .60 %","","   .77 %","   .32 %","  1.01 %","   .00 %","   .69 %","  2.53 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","","   .40 %","","   .67 %","   .48 %","  2.04 %","   .62 %","  3.33 %","   .00 %","   .06 %","  3.40 %","   .00 %","  2.50 %","  2.28 %","   .41 %","   .03 %","   .00 %","  2.50 %","","   .00 %","   .00 %","  3.74 %","   .00 %","   .29 %"," 20.00 %","  1.48 %","  -.31 %","   .21 %","   .00 %","  3.23 %","","   .47 %","   .53 %","","   .00 %","   .34 %","   .84 %"
"2020-06-19","   .58 %","  4.96 %","   .42 %","   .00 %","   .00 %","   .00 %","  2.51 %","   .75 %","   .00 %","   .00 %","  1.18 %"," 16.57 %","  4.10 %","   .30 %","   .00 %","   .77 %","   .73 %","","   .74 %","   .44 %","  1.32 %","   .00 %","   .69 %","  3.08 %","   .00 %","  2.43 %","   .11 %","   .00 %","   .00 %","","   .52 %","","   .00 %","   .24 %","  3.42 %","   .64 %","  3.33 %","   .00 %","   .06 %","  2.75 %","   .00 %","  2.50 %","  2.25 %","   .31 %","   .09 %","   .00 %","  2.50 %","","   .00 %","   .00 %","  4.25 %","   .00 %","  -.06 %"," 20.00 %","  3.23 %","  -.31 %","   .41 %","   .00 %","  3.23 %","","   .47 %","   .53 %","","   .00 %","   .37 %","   .42 %"
"2020-06-20","   .59 %","  4.64 %","   .42 %","   .00 %","   .00 %","   .00 %","  2.46 %","   .89 %","   .00 %","   .00 %","  1.18 %"," 20.57 %","  2.67 %","   .00 %","   .00 %","   .51 %","   .70 %","","   .78 %","   .48 %","  1.38 %","   .00 %","   .69 %","  2.38 %","   .00 %","  1.18 %","   .11 %","   .00 %","  6.67 %","","   .48 %","","   .00 %","   .24 %","  3.42 %","   .64 %","   .00 %","   .00 %","   .06 %","  2.14 %","   .00 %","  2.50 %","  1.58 %","   .41 %","   .09 %","   .00 %","  4.72 %","","   .00 %","   .00 %","  3.64 %","   .00 %","   .17 %"," 20.00 %","  2.85 %","   .00 %","   .21 %","   .00 %","  3.23 %","","   .39 %","   .53 %","","   .00 %","   .36 %","   .00 %"
"2020-06-21","   .72 %","  5.45 %","   .47 %","   .00 %","   .00 %","   .00 %","  2.48 %","   .74 %","   .00 %","   .00 %","  1.18 %"," 12.57 %","  2.67 %","   .00 %","   .00 %","   .51 %","   .71 %","","   .89 %","   .66 %","  1.40 %","   .00 %","  1.36 %","  2.63 %","   .00 %","  2.29 %","   .00 %","   .00 %","  6.67 %","","   .44 %","","   .00 %","   .01 %","  4.29 %","   .63 %","  2.86 %","  6.67 %","   .06 %","  -.36 %","   .00 %","  2.50 %","   .61 %","   .30 %","   .09 %","   .00 %","  4.72 %","","   .87 %","   .00 %","  2.15 %","   .00 %","   .34 %","   .00 %","  3.13 %","   .32 %","   .21 %","   .00 %","  2.40 %","","   .31 %","   .00 %","","   .00 %","   .37 %","   .41 %"
"2020-06-22","   .73 %","  5.42 %","   .46 %","   .00 %","   .00 %","  6.67 %","  2.06 %","   .73 %","   .00 %","   .00 %","   .00 %"," 12.57 %","  2.67 %","   .29 %","   .00 %","   .25 %","   .67 %","","  1.05 %","   .75 %","  1.10 %","   .00 %","   .67 %","  2.40 %","   .00 %","  1.23 %","   .00 %","   .00 %","  6.67 %","","   .44 %","","   .00 %","   .24 %","  3.77 %","   .66 %","  2.86 %","  6.67 %","   .03 %","  1.87 %","   .00 %","  2.50 %","   .91 %","   .30 %","   .09 %","   .00 %","  4.72 %","","  1.70 %","   .00 %","  1.31 %","   .00 %","   .40 %","   .00 %","  3.44 %","   .63 %","   .01 %","   .00 %","  2.40 %","","   .08 %","   .51 %","","   .00 %","   .23 %","   .41 %"
"2020-06-23","   .63 %","  4.59 %","   .44 %","  2.50 %","   .00 %","  6.67 %","  1.80 %","   .80 %","   .00 %","   .00 %","   .00 %"," 12.57 %","  1.18 %","   .29 %","   .00 %","   .00 %","   .63 %","","  1.05 %","   .84 %","  1.11 %","   .00 %","   .67 %","  2.87 %","   .00 %","  1.23 %","   .33 %","   .00 %","  6.67 %","","   .37 %","","   .00 %","   .47 %","  2.77 %","   .66 %","   .36 %","  6.67 %","   .03 %","  2.02 %"," 10.00 %","   .00 %","   .60 %","   .30 %","   .06 %","   .00 %","  2.22 %","","  2.50 %","   .00 %","  1.76 %","   .00 %","   .40 %","   .00 %","  3.02 %","  1.25 %","   .21 %","   .00 %","  2.86 %","","   .15 %","   .51 %","","   .00 %","   .24 %","   .41 %"
"2020-06-24","   .61 %","  3.39 %","   .47 %","   .28 %","   .00 %","  6.67 %","  1.51 %","   .72 %","   .00 %","   .00 %","   .00 %","  4.00 %","  1.18 %","   .29 %","   .00 %","   .25 %","   .63 %","","   .99 %","   .80 %","  1.04 %","   .00 %","   .67 %","  2.59 %","   .00 %","   .06 %","   .44 %","   .00 %","  6.67 %","","   .37 %","","   .00 %","   .93 %","   .87 %","   .53 %","  3.21 %","  6.67 %","   .00 %","  1.76 %"," 10.00 %","   .00 %","   .30 %","   .30 %","   .00 %","   .00 %","  2.22 %","","  3.27 %","   .00 %","  1.49 %","   .00 %","   .96 %","   .00 %","  1.57 %","  1.25 %","  -.20 %","   .00 %","  2.86 %","","   .15 %","   .51 %","","   .00 %","   .30 %","   .81 %"
"2020-06-25","   .72 %","  2.30 %","   .58 %","   .28 %","  1.67 %","  6.67 %","  1.47 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.40 %","   .29 %","   .00 %","   .25 %","   .69 %","","  1.30 %","   .89 %","  1.32 %","   .37 %","  1.31 %","  3.05 %","  3.33 %","   .06 %","   .44 %","   .00 %","   .00 %","   .00 %","   .53 %","","   .00 %","   .92 %","  1.70 %","   .56 %","   .71 %","  6.67 %","   .00 %","  1.97 %"," 23.33 %","   .00 %","   .59 %","   .30 %","   .00 %","   .00 %","   .00 %","","  3.27 %","   .00 %","  2.65 %","  1.25 %","   .78 %"," 10.00 %","  2.46 %","  1.84 %","   .00 %","   .00 %","  4.11 %","","   .23 %","  1.01 %","","   .00 %","   .32 %","   .81 %"
"2020-06-26","   .75 %","  1.51 %","   .64 %","   .28 %","  1.67 %","  6.67 %","  1.45 %","   .92 %","  -.26 %","   .00 %","   .00 %","   .00 %","  3.40 %","   .58 %","   .00 %","   .50 %","   .80 %","","  1.35 %","   .94 %","  1.53 %","   .73 %","  1.27 %","  3.22 %","  3.33 %"," -1.05 %","   .44 %","   .00 %","   .00 %","   .00 %","   .66 %","","   .00 %","  1.81 %","   .83 %","   .61 %"," -2.14 %","   .00 %","   .03 %","  2.20 %"," 23.33 %","  2.22 %","   .59 %","   .30 %","   .03 %","   .00 %","   .00 %","","  2.40 %","   .00 %","  3.09 %","  1.25 %","   .83 %"," 10.00 %","  2.39 %","  1.81 %","   .00 %","   .00 %","  4.70 %","","   .38 %","  1.01 %","","   .00 %","   .38 %","   .40 %"
"2020-06-27","   .81 %","  1.72 %","   .60 %","   .28 %","  1.67 %","   .00 %","  1.36 %","   .77 %","  -.26 %","   .00 %","   .00 %","  1.67 %","  3.40 %","   .29 %","   .00 %","   .50 %","   .84 %","","  1.31 %","   .87 %","  1.68 %","   .73 %","  1.88 %","  3.50 %","  3.33 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","   .70 %","","   .00 %","  1.81 %","   .83 %","   .95 %"," -2.14 %","   .00 %","   .03 %","  2.18 %"," 23.33 %","  2.22 %","   .58 %","   .20 %","   .06 %","   .00 %","   .00 %","","  1.57 %","   .00 %","  2.87 %","  2.43 %","  1.10 %"," 10.00 %","  2.36 %","  1.79 %","   .20 %","   .00 %","  4.70 %","","   .30 %","   .50 %","","   .00 %","   .43 %","   .40 %"
