"date","Odisha/Angul","Odisha/Balangir","Odisha/Balasore","Odisha/Bargarh","Odisha/Bhadrak","Odisha/Boudh","Odisha/Cuttack","Odisha/Deogarh","Odisha/Dhenkanal","Odisha/Gajapati","Odisha/Ganjam","Odisha/Jagatsinghpur","Odisha/Jajpur","Odisha/Jharsuguda","Odisha/Kalahandi","Odisha/Kandhamal","Odisha/Kendrapara","Odisha/Kendujhar","Odisha/Khordha","Odisha/Koraput","Odisha/Malkangiri","Odisha/Mayurbhanj","Odisha/Nabarangapur","Odisha/Nayagarh","Odisha/Nuapada","Odisha/Others","Odisha/Puri","Odisha/Rayagada","Odisha/Sambalpur","Odisha/State","Odisha/State Pool","Odisha/Subarnapur","Odisha/Sundargarh"
"2020-09-28","  5.00 %","  5.29 %","  3.11 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %"," 11.67 %","   .87 %","   .09 %","  2.86 %","  6.94 %","   .00 %","  2.86 %","  1.95 %"," 13.61 %","   .00 %","  2.84 %","  8.57 %","   .00 %","  5.44 %","  4.00 %","   .95 %","   .00 %","","  5.09 %","  1.13 %","   .00 %","","   .00 %","  6.19 %","   .00 %"
"2020-09-29","  5.00 %","  5.03 %","  5.18 %","   .00 %","   .00 %","   .00 %","  2.68 %","   .00 %"," 11.67 %","   .87 %","   .09 %","  2.86 %","  6.94 %"," 20.00 %","  2.86 %","  1.95 %","  6.94 %","   .00 %","  2.44 %","  8.57 %","   .00 %","  4.44 %","  7.33 %","   .00 %","   .00 %","","  3.96 %","   .56 %","   .00 %","","   .00 %","  2.86 %","   .47 %"
"2020-09-30","   .00 %","  3.91 %","  5.80 %","   .00 %","  1.25 %","   .00 %","  2.64 %","   .00 %"," 11.67 %","   .87 %","   .18 %","  2.86 %","  6.94 %"," 20.00 %","  5.36 %","  1.86 %","  4.44 %","   .00 %","  2.23 %","  8.57 %","   .00 %","  2.54 %","  7.33 %","  2.73 %","   .00 %","","  3.38 %","   .00 %","   .00 %","","   .00 %","  2.86 %","   .47 %"
"2020-10-01","  4.00 %","  3.73 %","  5.00 %","   .00 %","  2.43 %","   .00 %","  2.87 %","   .00 %"," 15.67 %","   .87 %","   .18 %","  2.50 %","  4.44 %"," 20.00 %","  7.58 %","  1.86 %","  6.26 %","   .00 %","  2.16 %","   .00 %","   .00 %","  1.67 %","  7.33 %","  4.33 %","   .00 %","","  2.52 %","   .54 %","   .00 %","","   .00 %","  2.86 %","   .47 %"
"2020-10-02","  4.00 %","  2.73 %","  6.21 %","  1.67 %","  2.43 %","   .00 %","  2.49 %","   .00 %","  9.00 %","   .00 %","   .18 %","  4.72 %","   .00 %"," 20.00 %","  9.58 %","  1.86 %","  1.82 %","   .00 %","  2.52 %","   .00 %","   .00 %","  1.67 %","  7.33 %","  6.55 %","   .00 %","","  2.52 %","   .54 %","   .00 %","","   .00 %","   .00 %","   .47 %"
"2020-10-03","  4.00 %","  1.78 %","  5.62 %","  1.67 %","  3.54 %","   .00 %","  2.20 %","   .00 %"," 14.00 %","   .00 %","   .18 %","  8.72 %","  1.82 %"," 20.00 %","  6.72 %","   .91 %","  1.82 %","   .00 %","  2.49 %","   .00 %","   .00 %","   .77 %","  3.33 %","  7.22 %","   .00 %","","  2.43 %","   .54 %","   .00 %","","   .00 %","   .00 %","   .47 %"
"2020-10-04","  4.00 %","   .87 %","  3.55 %","  1.67 %","  3.54 %"," 20.00 %","  2.11 %","   .00 %"," 16.22 %","   .00 %","   .18 %"," 10.39 %","  1.82 %","   .00 %","  6.72 %","   .91 %","  5.15 %","  1.67 %","  2.44 %","  2.00 %","  1.43 %","   .77 %","   .00 %","  7.22 %","   .00 %","","  1.71 %","   .54 %","   .91 %","","   .00 %","   .00 %","   .00 %"
"2020-10-05","  7.33 %","   .87 %","  3.98 %","  1.67 %","  2.29 %"," 40.00 %","  2.58 %","   .00 %"," 16.22 %","   .00 %","   .09 %"," 10.39 %","  1.82 %","   .00 %","  4.22 %","   .00 %","  5.15 %","  3.21 %","  2.26 %","  2.00 %","  1.43 %","   .77 %","  2.86 %","  4.49 %","   .00 %","","  1.97 %","  1.07 %","   .91 %","","   .00 %","   .00 %","   .45 %"
"2020-10-06","  6.19 %","   .00 %","  5.98 %","  1.67 %","  1.11 %"," 45.00 %","  2.51 %","   .00 %"," 12.22 %","   .00 %","   .09 %","  7.89 %","  1.82 %","   .00 %","  2.00 %","   .00 %","  3.33 %","  3.21 %","  2.08 %","  2.00 %","  1.43 %","  1.51 %","  5.36 %","  3.53 %","   .00 %","","  1.94 %","   .53 %","   .91 %","","   .00 %","  2.50 %","   .45 %"
"2020-10-07","  6.19 %","   .00 %","  6.59 %","   .00 %","  1.11 %"," 49.00 %","  1.99 %","   .00 %"," 12.22 %","   .00 %","   .09 %","  5.67 %","  3.48 %","   .00 %","   .00 %","   .87 %","  3.33 %","  3.21 %","  1.39 %","  3.82 %","  1.43 %","  2.22 %","  5.36 %","  2.56 %","   .00 %","","  2.55 %","   .53 %","  1.78 %","","   .00 %","  2.50 %","  1.34 %"
"2020-10-08","  6.19 %","   .00 %","  6.54 %","   .00 %","   .00 %"," 49.00 %","  1.99 %","   .00 %","  2.22 %","   .00 %","   .00 %","  1.67 %","  1.67 %"," 10.00 %","  3.64 %","   .87 %","  3.33 %","  3.21 %","  1.62 %","  3.82 %","  1.43 %","  2.83 %","  5.36 %","  3.07 %","   .00 %","","  1.88 %","   .53 %","  1.78 %","","   .00 %","  2.50 %","  1.77 %"
"2020-10-09","  6.19 %","   .00 %","  7.69 %","  1.54 %","   .00 %"," 29.00 %","  1.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %"," 10.00 %","  5.17 %","  1.70 %","   .00 %","  1.54 %","  1.70 %","  1.82 %","  1.33 %","  4.12 %","  5.36 %","  3.63 %","   .00 %","","  2.47 %","   .53 %","   .87 %","","   .00 %","  4.72 %","  1.77 %"
"2020-10-10","  2.86 %","   .83 %","  7.00 %","  1.54 %","   .00 %","  9.00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .09 %","  1.54 %","  3.21 %"," 10.00 %","  5.17 %","  1.70 %","  1.43 %","   .00 %","  2.03 %","  1.82 %","  1.33 %","  4.73 %","  2.50 %","  3.63 %","   .00 %","","  1.50 %","   .00 %","   .87 %","","   .00 %","  4.72 %","  1.73 %"
"2020-10-11","   .00 %","   .83 %","  6.43 %","  1.54 %","   .00 %","  4.00 %","   .47 %","   .00 %","  4.00 %","   .83 %","   .09 %","  1.54 %","  3.21 %"," 10.00 %","  6.60 %","  1.70 %","  2.76 %","   .00 %","  2.22 %","  3.48 %","  1.33 %","  3.99 %","   .00 %","  2.98 %","   .00 %","","  1.48 %","   .00 %","   .87 %","","   .00 %","  2.22 %","  1.73 %"
"2020-10-12","   .00 %","   .83 %","  5.61 %","  1.54 %","   .00 %","   .00 %","  1.37 %","   .00 %","  4.00 %","   .83 %","   .09 %","  2.97 %","  4.40 %"," 10.00 %","  6.60 %","   .83 %","  2.76 %","   .00 %","  2.43 %","  1.67 %","  1.33 %","  3.86 %","  2.22 %","  1.73 %","   .00 %","","  1.16 %","   .00 %","   .00 %","","   .00 %","  2.22 %","  1.66 %"
"2020-10-13","   .00 %","  1.63 %","  4.26 %","  1.54 %","   .00 %","   .00 %","  1.37 %","   .00 %","  4.00 %","   .83 %","   .09 %","  4.30 %","  4.40 %","  6.67 %","  2.97 %","   .83 %","  4.01 %","   .00 %","  2.26 %","  1.67 %","  1.33 %","  4.77 %","  2.22 %","   .56 %","   .00 %","","  1.71 %","   .00 %","   .83 %","","   .00 %","  2.22 %","  2.02 %"
"2020-10-14","   .00 %","  1.63 %","  3.42 %","   .00 %","   .00 %","  3.33 %","  2.03 %","   .00 %","  4.00 %","   .83 %","   .17 %","  4.30 %","  5.65 %","  6.67 %","  2.76 %","   .80 %","  5.19 %","   .00 %","  1.90 %","  1.67 %","   .00 %","  3.99 %","  2.22 %","   .00 %","   .00 %","","  1.39 %","   .51 %","   .83 %","","   .00 %","   .00 %","  2.39 %"
"2020-10-15","   .00 %","   .80 %","  3.37 %","   .00 %","   .00 %","  6.19 %","  2.19 %","   .00 %","  4.00 %","   .83 %","   .26 %","  2.76 %","  5.28 %","  6.67 %","  4.01 %","   .80 %","  3.76 %","   .00 %","  1.74 %","  1.67 %","   .00 %","  3.39 %","  2.22 %","   .54 %","   .00 %","","  1.39 %","   .51 %","   .83 %","","   .00 %","   .00 %","  3.09 %"
"2020-10-16","   .00 %","   .80 %","  2.24 %","  1.43 %","  1.05 %","  8.69 %","  3.21 %","   .00 %","   .00 %","   .00 %","   .43 %","  4.01 %","  6.39 %"," 11.67 %","  3.76 %","   .80 %","  3.54 %","   .00 %","  1.80 %","   .00 %","   .00 %","  3.39 %","  6.22 %","  1.07 %","   .00 %","","  1.37 %","   .51 %","  2.43 %","","   .00 %","   .00 %","  4.49 %"
"2020-10-17","  2.50 %","   .80 %","  1.54 %","  1.43 %","  1.05 %","  8.69 %","  2.69 %","   .00 %","   .00 %","   .00 %","   .43 %","  3.76 %","  3.54 %"," 11.67 %","  3.76 %","  1.57 %","  3.54 %","  1.43 %","  1.97 %","   .00 %","   .00 %","  3.30 %","  4.00 %","  1.58 %","   .00 %","","  1.36 %","   .51 %","  3.17 %","","   .00 %","   .00 %","  4.00 %"
"2020-10-18","  2.50 %","   .77 %","  1.22 %","  1.43 %","  1.05 %","  8.69 %","  3.07 %","   .00 %","  1.67 %","   .00 %","   .43 %","  4.65 %","  3.54 %","  5.00 %","  3.76 %","  2.31 %","  2.29 %","  1.43 %","  2.04 %","   .00 %","   .00 %","  1.50 %","  4.00 %","  1.58 %","   .00 %","","  1.06 %","   .51 %","  3.06 %","","   .00 %","   .00 %","  3.22 %"
"2020-10-19","  2.50 %","  2.25 %","   .91 %","  2.76 %","  1.05 %","  7.58 %","  2.98 %","   .00 %","  1.67 %","   .00 %","   .34 %","  5.65 %","  2.29 %"," 13.00 %","  2.43 %","  1.51 %","  1.11 %","  1.43 %","  2.22 %","   .00 %","   .00 %","  1.46 %","  4.00 %","  1.58 %"," 20.00 %","","   .79 %","   .00 %","  3.06 %","","   .00 %","  4.00 %","  2.84 %"
"2020-10-20","  2.50 %","  2.25 %","   .60 %","  2.76 %","  2.05 %","  4.72 %","  2.53 %","   .00 %","  1.67 %","   .00 %","   .17 %","  5.65 %","  1.11 %"," 15.86 %","  4.51 %","  1.51 %","  2.16 %","  1.43 %","  2.08 %","   .00 %","   .00 %","  3.32 %","  4.00 %","  1.04 %"," 40.00 %","","   .79 %","   .00 %","  3.06 %","","   .00 %","  4.00 %","  1.73 %"
"2020-10-21","  4.72 %","  2.94 %","   .59 %","  1.33 %","  1.00 %","  2.22 %","  1.51 %","   .00 %","  1.67 %","   .00 %","   .00 %","  4.40 %","   .00 %"," 10.86 %","  3.33 %","  1.51 %","  1.05 %","  1.43 %","  1.65 %","   .00 %","   .00 %","  5.03 %","   .00 %","   .51 %"," 45.00 %","","  1.29 %","   .00 %","  1.46 %","","   .00 %","  4.00 %","   .33 %"
"2020-10-22","  2.22 %","  2.94 %","   .29 %","  1.33 %","  1.00 %","  2.22 %","  1.12 %","   .00 %","  1.67 %","   .00 %","   .00 %","  3.22 %","   .00 %"," 10.86 %","  3.33 %","   .74 %","  1.05 %","   .00 %","  1.15 %","   .00 %","   .00 %","  4.53 %","   .00 %","   .00 %"," 45.00 %","","  1.03 %","   .00 %","   .71 %","","   .00 %","  4.00 %","   .00 %"
"2020-10-23"," 20.22 %","  2.17 %","   .29 %","  1.33 %","  1.95 %","  2.22 %","  1.10 %","   .00 %","  7.69 %","  2.40 %","   .00 %","  1.00 %","  2.11 %"," 10.86 %","  3.33 %","   .00 %","  1.05 %","   .00 %","  1.40 %","   .00 %","  1.25 %","  7.18 %","  1.67 %","   .00 %"," 45.00 %","","  1.51 %","   .00 %","   .00 %","","   .00 %"," 10.67 %","   .65 %"
"2020-10-24"," 20.22 %","   .69 %","   .29 %","   .00 %","  1.95 %","   .00 %","   .54 %","   .00 %","  7.69 %","  2.40 %","   .00 %","   .00 %","  2.11 %","  2.86 %","  3.33 %","   .00 %","  1.05 %","   .00 %","  1.11 %","   .00 %","  1.25 %","  6.70 %","  1.67 %","   .00 %"," 25.00 %","","  1.51 %","   .00 %","   .00 %","","   .00 %","  6.67 %","   .65 %"
"2020-10-25"," 23.38 %","   .69 %","  1.45 %","  3.75 %","  1.86 %","  2.00 %","   .36 %","   .00 %","  9.91 %","  4.54 %","   .09 %","   .00 %","  2.11 %","  5.00 %","   .00 %","  1.43 %","   .00 %","  1.33 %","  1.37 %","   .00 %","  2.43 %","  6.20 %","  1.67 %","   .00 %","  5.00 %","","  2.22 %","   .00 %","  1.38 %","","   .00 %","  6.67 %","  2.52 %"
"2020-10-26"," 21.16 %","   .00 %","  1.16 %","  4.80 %","  1.86 %","  2.00 %","   .36 %","   .00 %","  9.91 %","  4.54 %","   .17 %","   .00 %","  2.11 %","  5.00 %","   .00 %","  1.43 %","   .00 %","  3.83 %","  1.44 %","   .00 %","  2.43 %","  5.13 %","  1.67 %","   .00 %","  8.00 %","","  1.46 %","   .00 %","  2.02 %","","   .00 %","  6.67 %","  3.09 %"
"2020-10-27"," 21.16 %","   .00 %","  1.16 %","  4.80 %","  1.86 %","  2.00 %","   .36 %","   .00 %","  9.91 %","","   .17 %","   .00 %","  2.11 %","  9.00 %","   .00 %","  1.43 %","   .00 %","  6.06 %","  1.79 %","   .00 %","  3.54 %","  5.13 %","  1.67 %","   .00 %"," 16.57 %","","  1.46 %","   .00 %","  2.02 %","","   .00 %","  6.67 %","  3.37 %"
"2020-10-28","  3.16 %","   .00 %","  1.16 %","  4.80 %","   .91 %","  2.00 %","   .18 %","   .00 %","  2.22 %","  4.54 %","   .25 %","   .00 %","   .00 %"," 12.33 %","   .00 %","  1.43 %","   .00 %","  6.06 %","  1.31 %","   .00 %","  2.29 %","  1.99 %","  1.54 %","   .00 %"," 20.57 %","","   .94 %","   .00 %","  2.65 %","","   .00 %","   .00 %","  3.00 %"
"2020-10-29","  4.98 %","   .00 %","  1.71 %","  4.80 %","   .91 %","  2.00 %","   .53 %","   .00 %","  2.22 %","  2.14 %","   .25 %","   .95 %","   .00 %"," 12.33 %","   .00 %","  1.43 %","   .00 %","  7.06 %","  1.48 %","   .00 %","  2.29 %","  1.99 %","  1.54 %","   .00 %"," 23.90 %","","   .94 %","   .00 %","  3.26 %","","   .00 %","   .00 %","  3.00 %"
"2020-10-30","  2.65 %","   .00 %","   .55 %","  1.05 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","  2.14 %","   .25 %","   .95 %","   .00 %","  8.76 %","   .00 %","   .67 %","   .00 %","  5.72 %","  1.19 %","   .00 %","  1.11 %","   .63 %","  1.54 %","   .00 %"," 25.33 %","","   .23 %","   .50 %","  1.88 %","","   .00 %","   .00 %","  1.12 %"
"2020-10-31","  2.65 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .25 %","   .95 %","   .00 %"," 10.10 %","   .00 %","   .67 %","   .00 %","  5.13 %","  1.17 %","   .00 %","  1.11 %","   .00 %","  1.54 %","   .00 %"," 18.67 %","","   .46 %","   .50 %","  1.23 %","","   .00 %","   .00 %","  1.36 %"
"2020-11-01","  3.45 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","  1.04 %"," 20.00 %","   .00 %","   .00 %","   .25 %","   .95 %","   .00 %","  6.10 %","   .00 %","   .67 %","  1.00 %","  3.77 %","   .91 %","   .00 %","  1.05 %","   .00 %","  1.54 %","   .00 %"," 11.35 %","","   .46 %","   .50 %","  1.23 %","","   .00 %","   .00 %","  1.86 %"
"2020-11-02","  3.45 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","  1.03 %"," 20.00 %","   .00 %","   .00 %","   .17 %","   .95 %","   .00 %","  2.76 %","   .00 %","  1.31 %","  1.00 %","  3.77 %","   .82 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","  7.35 %","","   .45 %","   .50 %","  1.19 %","","   .00 %","  1.25 %","  2.34 %"
"2020-11-03","  1.63 %","   .00 %","   .27 %","   .00 %","   .87 %","   .00 %","   .85 %"," 20.00 %","  2.00 %","   .00 %","   .17 %","   .91 %","   .00 %","  2.76 %","   .95 %","  1.31 %","  1.00 %","  2.77 %","   .90 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","  5.19 %","","   .45 %","   .50 %","   .59 %","","   .00 %","  1.25 %","  2.58 %"
"2020-11-04","   .80 %","   .00 %","   .27 %","   .00 %","   .87 %","   .00 %","   .50 %"," 20.00 %","  2.00 %","   .00 %","   .08 %","   .91 %","   .95 %","  2.58 %","   .95 %","   .65 %","  1.00 %","  3.61 %","   .81 %","   .00 %","  4.05 %","   .92 %","   .00 %","   .00 %","  3.76 %","","   .45 %","   .49 %","   .59 %","","   .00 %","  1.25 %","  2.58 %"
"2020-11-05","   .80 %","   .00 %","   .27 %","   .00 %","   .87 %","   .00 %","   .83 %"," 20.00 %","  2.00 %","   .00 %","   .08 %","   .91 %","   .95 %","  1.25 %","   .95 %","   .65 %","  1.00 %","  1.70 %","   .80 %","   .00 %","  4.05 %","  1.81 %","  1.43 %","   .50 %","  2.43 %","","   .22 %","   .49 %","  1.16 %","","   .00 %","  1.25 %","  2.25 %"
"2020-11-06","   .00 %","   .67 %","   .53 %","  2.00 %","   .87 %","   .00 %","   .83 %","   .00 %","  2.00 %","   .00 %","   .08 %","   .91 %","   .95 %","  1.25 %","   .95 %","   .65 %","   .00 %","   .83 %","   .95 %","   .00 %","  3.87 %","  2.37 %","  1.43 %","   .50 %","  1.18 %","","   .45 %","   .49 %","  2.83 %","","   .00 %","  1.25 %","  1.47 %"
"2020-11-07","   .00 %","   .67 %","   .79 %","  3.82 %","  1.70 %","   .00 %","   .98 %","   .00 %","  2.00 %","   .00 %","   .08 %","   .91 %","   .95 %","  1.25 %","  1.86 %","   .00 %","   .95 %","   .83 %","  1.10 %","  1.54 %","  3.87 %","  2.92 %","  1.43 %","   .50 %","  1.18 %","","   .44 %","   .49 %","  3.26 %","","   .00 %","   .00 %","   .72 %"
"2020-11-08","   .00 %","  1.96 %","   .52 %","  5.48 %","   .83 %","   .00 %","   .97 %"," 10.00 %","   .00 %","   .00 %","   .17 %","   .00 %","   .95 %","  2.43 %","   .91 %","   .00 %","   .95 %","   .83 %","  1.09 %","  1.54 %","  3.87 %","  2.92 %","  1.43 %","   .50 %","   .00 %","","   .44 %","   .49 %","  4.73 %","","   .00 %","   .00 %","   .71 %"
"2020-11-09","   .00 %","  1.96 %","   .78 %","  6.25 %","   .83 %","  1.82 %","  1.13 %"," 10.00 %","   .00 %","   .00 %","   .17 %","   .00 %","   .91 %","  1.18 %","   .91 %","   .00 %","   .95 %","  2.40 %","  1.15 %","  1.54 %","   .87 %","  2.26 %","  1.43 %","   .99 %","   .00 %","","   .44 %","   .00 %","  5.64 %","","   .00 %","   .00 %","   .94 %"
"2020-11-10","   .00 %","  1.96 %","  1.03 %","  6.99 %","   .83 %","  1.82 %","   .80 %"," 10.00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .91 %","  1.18 %","   .91 %","   .00 %","   .95 %","  3.11 %","  1.07 %","  1.54 %","   .87 %","  2.17 %","   .00 %","   .49 %","   .00 %","","   .44 %","   .00 %","  6.37 %","","   .00 %","   .00 %","   .92 %"
"2020-11-11","   .77 %","  1.29 %","  1.77 %","  4.99 %","   .83 %","  1.82 %","  1.11 %"," 10.00 %","   .00 %","   .00 %","   .08 %","  1.74 %","   .91 %","  1.18 %","   .91 %","   .00 %","  2.77 %","  3.11 %","   .91 %","  1.54 %","   .00 %","  1.86 %","   .00 %","   .49 %","   .00 %","","   .22 %","   .00 %","  5.11 %","","   .00 %","   .00 %","   .92 %"
"2020-11-12","   .77 %","  1.29 %","  1.75 %","  3.89 %","   .00 %","  1.82 %","   .94 %"," 10.00 %","   .00 %","   .00 %","   .08 %","  1.74 %","   .91 %","  1.18 %","   .87 %","   .00 %","  2.65 %","  3.11 %","   .90 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .49 %","  2.22 %","","   .00 %","   .00 %","  4.49 %","","   .00 %","   .00 %","  1.36 %"
"2020-11-13","  1.51 %","   .00 %","  1.75 %","  2.22 %","   .00 %","  1.82 %","   .78 %","   .00 %","  1.82 %","   .00 %","   .00 %","  1.74 %","   .91 %","   .00 %","   .87 %","   .62 %","  2.65 %","  3.11 %","   .81 %","  1.43 %","   .00 %","  1.56 %","   .00 %","   .49 %","  2.22 %","","   .22 %","   .00 %","  3.41 %","","   .00 %","   .00 %","  1.78 %"
"2020-11-14","  1.51 %","   .00 %","  1.73 %","  1.46 %","   .00 %","   .00 %","   .62 %","   .00 %","  1.82 %","   .00 %","   .00 %","  2.54 %","   .00 %","   .00 %","   .87 %","  1.23 %","  2.65 %","   .71 %","   .88 %","  1.43 %","   .00 %","  1.79 %","   .00 %","   .00 %","  2.22 %","","   .43 %","   .00 %","  2.50 %","","   .00 %","   .00 %","  2.60 %"
"2020-11-15","  1.51 %","   .00 %","  1.47 %","  2.78 %","   .00 %","  1.67 %","   .62 %","   .00 %","  2.65 %","   .00 %","   .00 %","  2.54 %","   .00 %","   .00 %","  1.70 %","  1.23 %","  2.65 %","   .00 %","  1.01 %","  1.43 %","   .00 %","  1.00 %","   .00 %","   .00 %","  2.22 %","","   .43 %","   .00 %","  2.35 %","","   .00 %","   .00 %","  2.95 %"
"2020-11-16","   .74 %","   .00 %","   .47 %","  4.66 %","   .00 %","  1.67 %","   .15 %","  6.67 %","  2.65 %","   .00 %","   .00 %","   .80 %","   .00 %","  2.22 %","  1.70 %","  1.23 %","   .83 %","   .00 %","  1.01 %","  1.43 %","   .00 %","   .98 %","   .00 %","   .48 %","  2.22 %","","   .65 %","   .00 %","  2.31 %","","   .00 %","   .00 %","  3.91 %"
"2020-11-17","   .74 %","   .00 %","   .24 %","  4.52 %","   .80 %","  1.67 %","   .15 %","  6.67 %","  2.65 %","   .00 %","   .08 %","  2.34 %","   .00 %","  2.22 %","   .83 %","  1.23 %","   .00 %","   .00 %","   .86 %","  1.43 %","   .00 %","   .73 %","   .00 %","   .48 %","   .00 %","","   .86 %","   .00 %","  2.98 %","","   .00 %","  2.35 %","  4.20 %"
"2020-11-18","   .00 %","   .00 %","   .47 %","  4.52 %","   .80 %","  1.67 %","   .15 %","  6.67 %","   .83 %","  1.29 %","   .08 %","  2.34 %","   .87 %","  2.22 %","   .83 %","   .61 %","   .80 %","   .00 %","   .78 %","  1.33 %","   .00 %","   .97 %","   .00 %","   .48 %","   .00 %","","   .64 %","   .00 %","  3.27 %","","   .00 %","  4.46 %","  4.08 %"
"2020-11-19","   .00 %","   .00 %","   .23 %","  4.52 %","  1.57 %","  1.67 %","   .30 %","  6.67 %","   .83 %","  1.90 %","   .16 %","  1.54 %","   .87 %","  2.22 %","   .83 %","   .00 %","  1.57 %","   .00 %","   .63 %","  1.33 %","   .00 %","   .48 %","   .00 %","   .94 %","   .00 %","","   .42 %","   .48 %","  4.25 %","","   .00 %","  5.41 %","  3.72 %"
"2020-11-20","   .00 %","   .00 %","   .23 %","  3.00 %","  1.57 %","   .00 %","   .75 %","  6.67 %","   .00 %","  1.90 %","   .33 %","  2.25 %","   .87 %","  3.22 %","   .00 %","   .00 %","  1.57 %","   .00 %","   .35 %","  1.33 %","   .00 %","   .48 %","   .00 %","   .94 %","   .00 %","","   .63 %","   .48 %","  3.72 %","","   .00 %","  6.32 %","  3.58 %"
"2020-11-21","   .00 %","   .00 %","   .23 %","  1.13 %","  1.57 %","   .00 %","  1.04 %","  5.00 %","   .00 %","  1.90 %","   .49 %","  2.94 %","   .87 %","  1.00 %","   .00 %","   .00 %","  1.57 %","  2.07 %","   .35 %","  1.33 %","   .00 %","   .47 %","   .00 %","   .47 %","   .00 %","","   .63 %","   .48 %","  3.36 %","","   .00 %","  6.32 %","  3.43 %"
"2020-11-22","   .71 %","   .61 %","   .23 %","   .56 %","   .77 %","   .00 %","  1.32 %","  9.00 %","   .00 %","  1.90 %","   .65 %","  2.07 %","   .87 %","  1.95 %","   .00 %","   .00 %","  1.57 %","  5.19 %","   .55 %","  1.33 %","   .00 %","   .71 %","   .00 %","   .47 %","   .00 %","","   .62 %","   .48 %","  2.59 %","","   .00 %","  3.97 %","  4.09 %"
"2020-11-23","   .71 %","  1.19 %","   .00 %","  1.64 %","   .77 %","   .00 %","  1.32 %","  9.00 %","   .00 %","   .61 %","   .65 %","  2.07 %","   .00 %","  3.77 %","   .00 %","   .00 %","  1.51 %","  5.19 %","   .75 %","   .00 %","   .00 %","   .47 %","   .00 %","   .47 %","   .00 %","","   .62 %","   .48 %","  2.81 %","","   .00 %","  1.86 %","  4.14 %"
"2020-11-24","  1.40 %","  1.19 %","   .00 %","  1.64 %","   .00 %","   .00 %","  1.31 %","  9.00 %","   .00 %","   .00 %","   .57 %","  2.72 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .74 %","  5.19 %","   .68 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","  1.00 %","","   .62 %","   .47 %","  2.68 %","","   .00 %","   .91 %","  4.15 %"
"2020-11-25","  2.07 %","  1.19 %","   .00 %","  1.59 %","   .74 %","   .00 %","  1.00 %","  9.00 %","   .80 %","   .00 %","   .48 %","  2.00 %","   .83 %","  2.77 %","   .00 %","   .00 %","   .74 %","  5.19 %","   .82 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","  1.00 %","","  1.02 %","   .47 %","  2.06 %","","   .00 %","   .00 %","  4.03 %"
"2020-11-26","  3.36 %","  1.19 %","   .00 %","  1.59 %","   .74 %","   .00 %","   .71 %","  4.00 %","  1.57 %","   .00 %","   .32 %","  1.31 %","   .83 %","  2.77 %","   .80 %","   .00 %","   .74 %","  3.12 %","   .94 %","   .00 %","   .00 %","   .46 %","   .00 %","   .00 %","  1.00 %","","  1.59 %","   .47 %","  2.06 %","","   .00 %","   .00 %","  3.89 %"
"2020-11-27","  5.07 %","   .59 %","   .46 %","  1.59 %","   .74 %","   .00 %","   .28 %","   .00 %","  1.57 %","   .00 %","   .08 %","   .65 %","   .83 %","  1.82 %","   .80 %","   .00 %","   .74 %","   .00 %","   .80 %","   .00 %","   .00 %","   .23 %","   .00 %","   .45 %","  1.00 %","","  1.58 %","   .47 %","  1.75 %","","   .00 %","   .00 %","  3.00 %"
"2020-11-28","  6.15 %","   .00 %","   .68 %","   .51 %","   .74 %","   .00 %","   .28 %","   .00 %","  2.31 %","   .00 %","   .08 %","   .65 %","  1.63 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .73 %","   .00 %","   .00 %","   .23 %","   .00 %","   .45 %","  1.00 %","","  1.58 %","   .47 %","   .86 %","","   .00 %","   .00 %","  2.92 %"
"2020-11-29","  5.46 %","   .00 %","   .91 %","   .51 %","   .74 %","   .00 %","   .14 %","   .00 %","  3.02 %","","   .08 %","   .00 %","  1.63 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .79 %","   .00 %","   .00 %","   .23 %","   .00 %","   .45 %","   .00 %","","  1.58 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.22 %"
"2020-11-30","  4.80 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .85 %","   .00 %","   .00 %","   .23 %","   .00 %","   .45 %","  1.90 %","","   .97 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.68 %"
