"date","Odisha/Angul","Odisha/Balangir","Odisha/Balasore","Odisha/Bargarh","Odisha/Bhadrak","Odisha/Boudh","Odisha/Cuttack","Odisha/Deogarh","Odisha/Dhenkanal","Odisha/Gajapati","Odisha/Ganjam","Odisha/Jagatsinghpur","Odisha/Jajpur","Odisha/Jharsuguda","Odisha/Kalahandi","Odisha/Kandhamal","Odisha/Kendrapara","Odisha/Kendujhar","Odisha/Khordha","Odisha/Koraput","Odisha/Malkangiri","Odisha/Mayurbhanj","Odisha/Nabarangapur","Odisha/Nayagarh","Odisha/Nuapada","Odisha/Others","Odisha/Puri","Odisha/Rayagada","Odisha/Sambalpur","Odisha/State","Odisha/State Pool","Odisha/Subarnapur","Odisha/Sundargarh"
"2020-10-27","69","68","23","32","7","37","105","16","40","","17","54","32","35","40","11","49","41","206","26","11","71","12","14","38","","22","4","24","","29","18","96"
"2020-10-28","100","67","92","41","9","3","99","7","24","5","29","78","22","42","47","14","62","38","208","26","42","91","43","33","51","","49","10","32","","36","29","111"
"2020-10-29","75","68","76","35","30","19","128","11","45","8","20","80","40","39","84","14","54","53","222","32","17","85","33","40","59","","76","15","22","","36","8","93"
"2020-10-30","95","79","79","35","43","12","98","17","40","8","24","89","70","37","37","24","61","71","159","37","17","88","30","34","59","","59","9","23","","33","22","58"
"2020-10-31","76","63","56","61","19","17","126","5","17","8","22","76","42","39","31","11","75","51","170","24","25","50","34","31","61","","64","13","34","","30","27","112"
"2020-11-01","79","53","61","99","11","18","115","9","64","4","19","68","41","28","72","20","50","72","221","38","39","121","26","29","86","","58","16","43","","35","7","107"
"2020-11-02","69","70","59","71","52","7","101","9","20","4","11","53","46","35","27","18","80","49","142","13","25","55","24","22","59","","58","10","34","","31","35","100"
"2020-11-03","49","52","48","58","27","8","69","5","14","2","61","73","28","35","26","9","43","32","132","28","30","73","24","14","57","","43","15","31","","24","24","67"
"2020-11-04","76","89","78","68","19","5","120","7","18","5","33","67","39","39","36","19","56","69","175","23","29","52","30","20","46","","73","7","37","","30","5","104"
"2020-11-05","88","77","36","55","31","4","109","8","33","3","23","50","23","29","50","11","42","57","159","28","23","103","21","32","88","","35","10","30","","31","5","91"
"2020-11-06","83","79","102","54","19","16","112","5","28","6","26","60","37","38","35","12","56","69","153","21","18","93","32","34","55","","63","11","39","","30","12","96"
"2020-11-07","81","40","31","40","31","2","121","8","25","4","21","70","34","33","40","11","65","40","145","20","20","78","26","32","108","","53","11","37","","30","19","96"
"2020-11-08","90","66","99","65","31","6","141","5","21","6","17","68","33","31","35","12","54","50","144","25","14","80","27","17","35","","77","9","38","","28","12","98"
"2020-11-09","78","46","107","39","22","5","106","9","30","9","15","53","32","36","38","10","50","40","92","28","5","83","13","23","31","","34","7","32","","19","20","107"
"2020-11-10","86","43","25","31","4","7","85","2","22","0","9","45","27","34","23","8","60","30","86","7","4","84","22","11","41","","29","11","17","","18","9","107"
"2020-11-11","58","33","21","60","28","5","96","3","26","5","27","59","26","32","59","8","48","48","134","21","19","46","14","20","66","","60","5","40","","21","13","119"
"2020-11-12","64","26","43","34","10","8","81","5","26","3","15","54","28","19","42","13","44","49","112","14","6","57","15","10","38","","32","16","16","","23","3","80"
"2020-11-13","65","67","24","27","9","2","73","4","20","7","13","51","39","27","43","19","38","35","83","12","3","86","17","10","41","","38","0","46","","17","8","94"
"2020-11-14","50","37","39","37","8","26","70","2","17","4","8","42","25","23","16","6","36","51","68","10","5","88","15","19","26","","20","6","43","","13","7","85"
"2020-11-15","47","41","32","31","17","12","41","3","11","3","11","26","6","26","47","10","26","27","74","12","2","25","1","6","65","","34","5","20","","10","7","75"
"2020-11-16","45","24","38","24","15","0","37","2","31","5","7","48","18","24","14","7","30","41","88","3","10","78","17","6","14","","15","2","28","","21","2","55"
"2020-11-17","29","32","13","14","19","3","38","3","6","3","7","27","17","26","15","5","29","37","73","1","16","59","15","9","9","","34","1","15","","17","10","62"
"2020-11-18","41","36","52","26","6","4","65","9","15","1","25","38","31","22","36","10","39","19","102","15","3","46","12","5","33","","30","21","22","","20","2","82"
"2020-11-19","54","34","18","21","13","1","64","7","18","3","11","44","31","21","20","6","35","39","126","12","12","46","14","3","46","","28","7","18","","23","6","87"
"2020-11-20","75","35","34","12","19","0","67","1","9","1","13","42","27","25","37","4","29","26","70","8","8","43","10","6","41","","9","4","35","","14","1","52"
"2020-11-21","68","29","61","30","6","3","54","3","12","2","18","40","21","30","13","4","36","53","61","10","4","58","10","4","5","","20","4","40","","13","2","64"
"2020-11-22","108","52","82","57","13","7","93","8","23","2","26","90","50","53","34","7","69","84","131","19","8","123","23","9","9","","29","5","63","","26","3","110"
"2020-11-23","46","28","38","18","15","7","37","2","6","4","12","25","18","23","11","3","21","38","56","0","8","50","9","8","68","","23","2","25","","12","0","55"
"2020-11-24","46","16","25","15","20","3","26","4","16","2","6","18","15","21","7","3","16","70","62","10","4","41","4","2","69","","17","5","19","","12","2","66"
"2020-11-25","44","40","53","21","7","1","49","4","7","4","12","24","25","25","33","1","14","40","65","5","3","68","7","8","46","","29","8","9","","12","9","57"
"2020-11-26","50","32","11","19","11","2","64","2","5","2","18","26","17","21","35","1","27","42","49","10","4","36","11","4","36","","16","4","15","","10","2","62"
"2020-11-27","37","42","34","14","11","3","55","3","2","1","8","24","10","27","20","7","16","19","56","0","6","42","1","4","25","","37","5","17","","10","3","55"
"2020-11-28","53","21","21","25","5","2","35","7","5","0","4","19","19","25","19","0","16","13","49","2","3","40","8","2","31","","26","2","37","","11","3","47"
"2020-11-29","36","37","26","24","6","0","45","1","8","","10","16","18","16","6","4","17","25","40","9","4","49","1","0","23","","15","1","17","","8","4","52"
"2020-11-30","34","15","19","7","4","0","25","2","7","2","7","16","20","14","13","2","19","19","23","9","3","32","3","7","23","","13","17","17","","5","0","41"
"2020-12-01","38","22","14","3","7","0","24","1","5","","7","18","8","15","8","3","10","15","37","4","1","34","3","4","21","","19","0","14","","10","1","32"
"2020-12-26","23","27","18","10","10","2","26","1","1","1","5","3","13","14","5","1","16","5","30","1","0","20","0","1","13","","1","9","30","","7","1","40"
"2020-12-27","16","18","16","9","4","1","16","2","2","1","4","5","16","5","0","","31","23","31","1","","17","6","6","11","","1","","22","","8","1","30"
"2020-12-28","36","10","10","2","3","0","12","3","0","0","4","5","16","15","2","1","10","8","25","1","1","17","0","5","4","","0","0","9","","6","1","28"
"2020-12-29","20","22","19","23","2","5","7","1","0","","4","2","8","15","11","","10","7","19","0","1","10","2","5","5","","2","1","20","","5","5","32"
"2020-12-30","26","16","14","25","2","3","23","4","2","0","1","9","16","8","5","1","10","17","23","1","0","19","1","6","6","","1","1","28","","6","3","28"
"2020-12-31","20","40","15","14","1","0","41","2","1","0","3","5","15","7","2","0","10","7","24","3","2","17","3","4","26","","1","1","26","","6","2","17"
"2021-01-01","32","9","5","14","6","1","15","1","1","0","0","4","15","9","3","2","8","1","19","0","","17","0","2","5","","0","1","35","","5","1","34"
"2021-01-02","31","13","8","15","1","3","4","4","","0","3","2","14","13","0","","8","0","14","5","","4","","1","23","","12","","35","","3","1","34"
"2021-01-03","24","17","3","8","0","1","10","1","1","","1","2","9","13","0","","0","9","10","1","","9","1","1","4","","13","2","16","","2","1","33"
"2021-01-04","24","6","2","9","2","1","6","1","1","2","5","5","11","8","3","1","10","1","14","0","1","5","0","0","10","","6","0","10","","5","2","32"
"2021-01-05","34","14","3","10","3","1","9","","0","","3","4","6","5","2","","13","10","17","","","11","1","2","2","","9","0","9","","4","3","23"
"2021-01-06","21","11","8","25","5","1","11","2","2","3","4","2","12","15","1","","10","9","11","3","","8","2","2","1","","10","1","14","","3","2","32"
"2021-01-07","24","18","10","17","2","2","12","1","0","","4","5","15","14","1","","6","3","12","","","11","1","0","11","","10","0","15","","2","4","30"
"2021-01-08","20","40","16","13","3","2","5","3","1","","0","0","12","16","0","0","5","10","25","0","4","13","0","2","7","","6","1","3","","5","4","29"
"2021-01-09","27","26","2","16","2","2","6","1","1","5","3","0","10","9","0","","4","7","18","","0","8","","0","6","","4","1","16","","3","3","26"
"2021-01-10","21","9","2","19","6","2","24","4","1","18","5","1","9","15","8","3","2","10","11","1","1","11","2","0","8","","9","3","19","","2","3","31"
"2021-01-11","15","19","9","23","3","0","5","1","0","19","0","1","10","19","1","7","5","7","9","0","1","5","","0","4","","8","8","37","","2","4","22"
"2021-01-12","15","16","14","16","1","1","3","5","","4","1","2","5","15","6","1","0","11","15","","0","10","0","2","5","","15","3","15","","3","3","38"
"2021-01-13","24","7","9","8","2","","14","1","2","5","4","4","9","13","4","","2","1","13","0","8","8","0","0","5","","10","7","16","","3","1","30"
"2021-01-14","28","3","7","22","5","3","8","1","","3","0","1","9","23","1","0","0","5","12","1","","6","","8","8","","15","","21","","3","5","24"
"2021-01-15","18","2","11","15","8","","14","1","0","2","1","1","8","3","1","","3","2","7","1","","5","2","2","4","","14","1","20","","1","4","35"
"2021-01-16","4","5","7","10","4","0","4","2","","3","3","0","7","23","1","","0","","5","3","1","2","","","16","","19","2","24","","1","2","30"
"2021-01-17","20","3","6","10","1","1","7","2","","3","1","0","7","11","1","1","4","3","19","0","","8","","1","18","","13","0","19","","6","0","18"
"2021-01-18","5","3","9","3","0","2","2","0","0","1","1","1","7","12","1","","1","3","5","0","0","4","0","0","11","","16","0","19","","1","2","25"
"2021-01-19","10","2","1","6","5","0","3","1","","0","4","1","2","4","0","","0","0","5","0","","3","","","6","","17","0","23","","1","2","26"
"2021-01-20","8","3","12","7","1","1","5","0","","2","3","4","8","4","2","1","0","0","8","2","0","3","1","0","9","","20","2","18","","2","1","30"
"2021-01-21","13","2","8","12","0","1","6","1","","1","4","4","5","5","2","","2","2","9","2","0","2","","0","4","","23","0","16","","1","1","17"
"2021-01-22","10","3","11","9","8","1","9","","1","3","0","5","6","6","0","","1","5","12","0","","0","","1","4","","18","","19","","2","2","18"
"2021-01-23","12","","10","13","1","0","7","4","1","0","1","5","8","2","2","","1","1","6","4","","3","3","1","4","","15","0","10","","2","0","14"
"2021-01-24","16","5","17","31","8","2","22","5","","0","4","11","14","10","8","2","2","5","10","4","0","4","5","","7","","25","0","20","","3","2","36"
"2021-01-25","3","3","6","3","1","0","7","3","","3","0","4","3","9","5","1","2","2","4","","","6","3","1","6","","7","1","14","","1","1","32"
"2021-01-26","6","1","7","3","0","1","8","0","2","","1","0","4","1","","1","0","0","14","1","","3","","","8","","4","3","9","","3","","20"
"2021-01-27","3","1","6","7","4","1","26","2","","2","3","4","6","4","1","","0","3","8","","1","3","","","15","","9","1","9","","2","2","15"
"2021-01-28","10","6","4","8","3","0","9","0","","3","1","0","3","3","2","","1","0","8","","","2","","","11","","1","1","18","","2","0","17"
"2021-01-29","3","1","4","2","0","0","4","2","","0","1","1","5","1","1","0","4","0","1","1","1","3","","","11","","8","","7","","0","0","9"
"2021-01-30","8","","10","8","","","9","2","","3","0","4","7","4","1","0","3","1","4","0","","2","","1","8","","7","3","10","","1","0","12"
"2021-01-31","8","3","7","11","0","","7","1","","","5","2","6","2","0","","0","","9","0","","5","1","","8","","8","3","4","","2","1","21"
"2021-02-01","4","2","7","5","0","1","4","0","","2","","0","4","3","1","0","1","0","14","0","","2","0","0","3","","4","1","4","","3","4","10"
"2021-02-02","1","6","3","7","-8","2","3","1","0","1","0","1","1","0","0","0","0","1","8","0","","2","0","","2","","8","4","6","","2","1","8"
"2021-02-03","2","2","6","6","0","1","6","0","1","0","","0","3","1","3","","1","2","7","","","0","","","5","","6","1","6","","1","0","11"
"2021-02-04","0","1","0","2","","1","6","1","","1","4","1","2","3","0","0","","1","7","1","","9","","0","0","","8","4","6","","3","","26"
"2021-02-05","5","1","2","12","","","16","3","1","3","1","0","6","4","2","","1","2","6","","","4","","0","2","","3","4","2","","1","0","16"
"2021-02-06","9","5","3","6","0","","5","3","","1","2","0","3","2","1","","0","2","5","0","0","5","","","1","","2","2","7","","1","2","15"
"2021-02-07","10","2","5","4","0","1","5","1","","2","4","","3","7","3","","0","0","1","","0","4","1","","0","","3","0","2","","0","0","14"
"2021-02-08","2","2","6","6","1","","4","2","1","0","0","1","3","6","0","","0","","4","","","7","","","2","","8","2","2","","1","1","11"
"2021-02-09","3","3","3","5","5","","13","0","","0","3","1","4","5","","3","1","4","13","1","","5","","0","2","","7","3","3","","3","1","14"
"2021-02-10","1","2","5","14","","2","9","1","","","0","1","3","4","4","","0","6","6","1","","2","","","2","","7","2","8","","0","1","11"
"2021-02-11","8","1","2","4","","2","11","5","","","1","0","2","2","2","","","5","4","1","","3","0","","5","","9","","7","","1","0","20"
"2021-02-12","5","2","6","1","1","","0","2","","0","1","","5","1","1","","0","0","7","","2","4","","","3","","6","0","0","","1","","10"
"2021-02-13","7","0","4","9","","","2","2","0","0","","","2","1","2","","1","0","6","","","2","","","2","","3","0","7","","0","","9"
"2021-02-14","8","2","5","14","","","1","0","2","","1","","0","4","1","","0","0","5","","1","5","2","1","","","3","4","6","","1","2","5"
"2021-02-15","3","1","4","10","","1","1","1","","","0","0","4","3","1","","","5","3","","","7","","1","2","","9","0","4","","1","","27"
"2021-02-16","1","5","4","1","","","2","","","","","","1","1","1","","","0","2","","","2","","","6","","13","0","9","","1","2","9"
"2021-02-17","8","4","4","9","0","0","0","1","0","","1","1","3","3","","","","7","2","0","","3","","","2","","2","5","9","","0","0","11"
"2021-02-18","0","0","4","7","2","1","1","1","","","0","1","4","6","","0","1","2","6","1","","1","","","3","","4","1","6","","1","0","10"
"2021-02-19","0","1","1","4","2","1","3","0","","","0","","4","5","1","","","","3","3","","0","0","","3","","2","1","11","","","1","7"
"2021-02-20","5","","3","2","4","","4","3","","","0","","3","5","2","","","","7","3","","3","","","3","","1","","2","","1","","14"
"2021-02-21","2","5","2","3","0","2","4","2","","","0","","4","3","2","","","","1","","0","5","","1","3","","2","0","8","","0","1","8"
"2021-02-22","2","1","2","6","","1","2","4","","1","","","4","6","1","","0","0","3","","","0","","0","5","","2","2","12","","1","3","11"
"2021-02-23","1","1","2","8","1","","7","","0","","1","","3","2","0","","1","1","7","2","","2","","0","1","","1","2","12","","2","0","5"
"2021-02-24","3","6","6","1","","1","2","3","","1","1","","4","5","1","","","0","9","","1","3","1","","0","","3","1","7","","1","2","6"
"2021-02-25","2","6","9","6","","1","4","4","","","","0","5","4","1","","1","0","9","","1","3","1","","0","","4","0","14","","1","5","8"
"2021-02-26","4","1","8","10","","1","4","","","1","3","","4","5","1","3","1","1","8","0","","7","","","3","","2","0","17","","1","1","8"
"2021-02-27","3","6","7","4","0","0","5","2","","1","0","","4","4","1","","3","","9","2","","5","3","1","1","","4","","9","","1","1","10"
"2021-02-28","4","3","7","4","4","0","7","2","","","","","6","7","1","1","","","8","","","5","1","","1","","6","3","9","","2","","6"
"2021-03-01","1","3","7","1","0","","9","3","","0","0","","4","7","","","","1","5","","","8","","0","1","","12","","16","","1","1","6"
"2021-03-02","","3","5","3","2","","0","","","1","1","","3","6","0","","1","1","8","0","","5","","","0","","4","0","12","","2","4","13"
"2021-03-03","2","2","5","6","","0","4","1","","0","","1","5","6","2","","","4","14","","","6","4","2","","","6","0","13","","3","0","11"
"2021-03-04","1","0","6","7","4","0","3","1","","1","1","4","4","5","1","","1","","6","","1","8","1","","1","","2","0","15","","1","1","6"
"2021-03-05","1","1","12","0","9","1","1","1","","0","3","2","6","3","0","","","","10","","0","6","2","","0","","3","1","14","","2","","13"
"2021-03-06","0","0","7","1","1","0","3","1","1","","","","5","2","0","","0","0","6","","","3","","","0","","2","2","10","","2","1","7"
"2021-03-07","11","0","6","1","","0","3","2","2","","","","4","2","","0","","1","16","0","","0","0","0","0","","1","2","3","","4","0","12"
"2021-03-08","4","1","4","1","","","2","3","","1","0","","5","4","0","","0","3","3","0","","3","1","3","2","","2","2","9","","0","0","6"
"2021-03-09","5","1","0","2","0","","8","2","","","","","3","3","0","0","","","12","","","6","","","","","2","1","3","","2","","7"
"2021-03-10","5","1","6","0","","","11","2","","","0","","5","1","0","","","3","5","1","","8","1","","","","1","","4","","1","0","14"
"2021-03-11","1","","7","0","","","11","5","","","1","","3","1","2","","","","4","1","","14","0","0","1","","0","","4","","1","0","7"
"2021-03-12","2","2","1","4","0","","7","2","1","4","1","","5","2","3","","0","","7","","","8","0","","0","","0","1","2","","2","","10"
"2021-03-13","5","3","2","2","0","","13","0","","0","","","4","3","","","0","1","7","","0","7","0","","","","0","","3","","2","","13"
"2021-03-14","2","3","5","4","0","0","1","1","","3","6","","7","2","0","1","","0","11","1","","6","","2","2","","2","1","5","","2","0","4"
"2021-03-15","3","","5","10","0","","5","","0","0","2","0","6","4","","","","","9","0","","8","0","1","1","","0","","3","","2","0","7"
"2021-03-16","4","3","5","0","","","5","2","","","3","0","5","4","","","","0","5","","","9","","","1","","3","0","0","","1","","15"
"2021-03-17","2","4","6","7","","","5","1","3","0","3","2","4","2","","","2","2","9","","","11","4","","2","","0","2","2","","2","","7"
"2021-03-18","4","","1","9","1","","25","0","","","2","2","5","0","3","","","","4","1","","3","1","","","","3","5","4","","1","","10"
"2021-03-19","6","0","2","4","1","","20","2","1","0","6","2","5","4","2","1","","","15","1","","9","2","","9","","3","1","4","","3","","7"
"2021-03-20","1","2","4","1","3","","26","0","1","","4","1","4","3","1","","2","1","14","0","","15","1","","1","","3","3","10","","3","","16"
"2021-03-21","4","7","4","5","6","","9","2","","","0","","3","3","","1","1","","15","3","","8","2","0","3","","5","3","2","","3","2","7"
"2021-03-22","3","9","4","3","","","25","","0","","5","3","4","1","2","","1","0","35","0","","13","1","","12","","2","2","1","","8","","12"
"2021-03-23","5","3","2","1","","1","17","0","1","1","0","5","4","4","7","0","3","2","14","1","","11","","0","4","","0","1","3","","3","","20"
"2021-03-24","2","5","7","2","1","","23","3","","1","1","0","5","7","8","","1","2","23","2","","8","0","","27","","4","2","7","","6","1","22"
"2021-03-25","6","20","11","13","4","2","20","0","10","","4","2","5","3","5","1","1","0","33","10","","9","1","","2","","5","3","10","","7","","27"
"2021-03-26","3","15","3","24","8","","29","1","1","","2","6","4","4","17","","4","1","32","","","5","0","1","33","","6","2","11","","7","","15"
"2021-03-27","7","12","6","8","","","19","0","1","","3","","8","4","12","","2","1","51","","","8","1","2","23","","5","2","11","","12","","12"
"2021-03-28","10","9","6","15","6","","16","1","1","","7","3","5","21","9","0","","0","71","2","","10","0","","40","","6","9","11","","16","2","14"
"2021-03-29","3","4","8","22","0","1","15","","","","3","0","8","11","22","","3","","33","0","","9","1","","36","","9","1","5","","7","","7"
"2021-03-30","12","9","6","34","1","","16","","3","","6","3","4","1","13","1","0","2","25","","","5","6","3","29","","2","3","1","","6","1","26"
"2021-03-31","9","5","6","18","2","","17","0","1","","7","2","5","5","57","","2","12","33","5","","7","3","2","31","","6","0","17","","4","3","38"
"2021-04-01","24","10","5","34","4","","27","","4","0","7","2","7","6","43","","2","3","70","4","","19","3","1","40","","12","3","14","","15","4","31"
"2021-04-02","27","3","16","32","5","","22","0","0","0","5","0","8","13","36","4","2","2","69","4","","4","9","1","86","","9","7","16","","15","4","62"
"2021-04-03","12","15","5","19","4","","26","1","1","4","13","1","8","17","29","4","2","3","77","2","2","10","8","1","71","","11","5","10","","16","0","75"
"2021-04-04","10","36","15","5","6","","22","0","1","2","12","1","11","23","50","3","2","1","40","7","","16","17","4","42","","14","8","27","","9","2","85"
"2021-04-05","32","20","11","43","3","1","28","1","0","3","8","4","13","39","24","1","1","8","96","3","","13","3","1","60","","16","16","21","","22","2","80"
"2021-04-06","5","11","13","21","9","","30","4","6","1","27","3","15","31","64","3","","2","105","9","","9","8","7","29","","24","6","28","","23","11","84"
"2021-04-07","22","25","19","69","19","2","76","5","9","","36","12","31","62","102","7","1","41","223","18","2","33","31","14","60","","67","20","73","","50","18","231"
"2021-04-08","37","40","28","101","27","3","96","2","3","2","40","11","31","54","81","9","10","64","262","14","","53","42","13","92","","88","27","93","","59","9","278"
"2021-04-09","49","45","10","84","24","","63","3","2","1","32","3","26","36","108","7","6","6","192","8","","52","27","10","82","","28","15","82","","45","12","224"
"2021-04-10","33","12","17","59","30","2","51","8","5","8","20","9","25","52","45","3","4","24","193","8","","26","20","13","135","","44","47","77","","45","4","355"
"2021-04-11","27","54","33","68","36","1","56","4","4","3","31","6","19","42","30","10","6","30","158","9","6","49","71","18","90","","43","25","86","","35","14","317"
"2021-04-12","43","93","158","97","11","5","58","9","2","14","9","9","38","43","114","8","2","53","204","9","3","39","80","7","96","","54","35","121","","46","13","268"
"2021-04-13","20","91","72","87","30","4","59","12","2","16","80","7","33","10","68","13","18","54","201","10","1","27","67","14","303","","53","25","114","","46","6","241"
"2021-04-14","48","93","67","120","28","0","117","12","5","31","70","35","52","55","34","12","12","55","348","12","2","60","104","19","104","","70","27","120","","81","16","458"
"2021-04-15","65","110","83","126","34","10","208","23","21","15","63","24","51","84","260","8","11","77","438","14","2","38","43","12","151","","112","27","148","","94","6","631"
"2021-04-16","44","133","151","132","53","9","163","19","16","18","55","29","75","89","55","10","22","105","534","23","3","71","156","15","140","","114","38","153","","118","42","523"
"2021-04-17","49","92","28","156","51","7","140","21","1","67","44","18","76","119","53","13","15","128","497","18","4","68","96","29","395","","129","44","149","","110","4","523"
"2021-04-18","59","79","39","210","27","6","198","30","47","63","66","68","58","183","324","16","29","56","704","39","4","119","81","28","221","","143","57","199","","155","16","340"
"2021-04-19","87","168","123","178","43","21","251","35","20","10","62","33","58","231","273","29","35","75","587","21","9","100","127","50","437","","219","53","241","","125","22","722"
"2021-04-20","81","322","84","198","63","23","176","31","6","31","49","22","86","234","167","25","50","103","820","31","6","86","154","63","534","","193","60","183","","160","47","673"
"2021-04-21","111","227","52","318","73","22","304","35","31","35","151","39","64","290","79","27","58","166","703","62","31","78","194","66","486","","223","85","171","","145","9","516"
"2021-04-22","136","226","78","236","71","38","360","31","17","55","135","63","154","355","452","23","48","205","1132","45","16","136","207","99","459","","286","105","229","","241","99","427"
"2021-04-23","173","211","79","268","86","20","383","33","16","47","67","62","85","261","682","34","41","157","950","58","21","115","257","82","446","","306","70","263","","193","65","684"
"2021-04-24","141","234","53","290","41","39","336","34","34","96","161","65","133","343","361","26","47","183","1189","67","17","122","224","110","559","","395","116","175","","266","2","788"
"2021-04-25","151","189","102","262","87","32","343","39","8","78","134","73","324","254","321","36","46","118","875","71","32","158","318","99","430","","180","104","280","","179","8","785"
"2021-04-26","187","98","137","203","87","70","488","38","20","81","323","93","237","436","518","35","38","166","958","69","22","180","221","91","551","","145","117","226","","201","129","434"
"2021-04-27","239","457","78","286","65","64","198","36","12","79","209","62","107","359","277","34","64","266","1092","76","29","149","206","110","400","","226","77","158","","213","74","371"
"2021-04-28","347","358","202","257","67","83","496","61","21","96","209","129","270","433","126","53","49","175","1840","69","24","289","388","122","233","","259","75","307","","348","67","933"
"2021-04-29","325","236","97","330","91","65","517","74","22","121","128","104","226","396","292","45","77","160","919","57","30","308","255","121","420","","288","181","323","","185","131","474"
"2021-04-30","419","459","155","423","103","57","570","102","33","125","198","21","321","411","195","54","85","148","1408","113","34","220","368","160","304","","514","151","410","","277","98","745"
"2021-05-01","392","160","124","511","201","87","828","103","42","156","232","241","332","442","376","55","77","126","1796","68","54","247","378","218","418","","533","200","426","","360","130","1100"
"2021-05-02","525","198","100","390","145","103","482","101","86","120","169","149","194","386","174","61","70","75","1275","127","36","199","320","187","264","","306","154","441","","236","207","735"
"2021-05-03","331","291","179","452","351","175","587","103","149","165","262","109","232","304","236","62","132","104","1258","145","73","134","433","194","278","","530","157","520","","255","121","592"
"2021-05-04","394","305","302","375","63","98","447","98","47","121","69","106","347","316","238","77","87","129","1271","133","32","190","319","250","261","","402","232","385","","238","248","636"
"2021-05-05","443","326","151","483","52","129","790","75","90","117","310","156","282","386","414","52","133","195","1331","94","86","243","414","223","335","","436","129","470","","249","158","1137"
"2021-05-06","388","314","97","543","158","250","963","88","88","113","196","217","373","314","571","72","121","194","1477","182","83","288","404","224","304","","319","140","460","","282","112","1186"
"2021-05-07","480","260","437","475","381","128","916","60","142","91","312","168","318","306","580","69","192","179","1828","130","60","257","282","194","290","","369","201","544","","357","159","2073"
"2021-05-08","560","437","260","428","83","178","1052","115","177","105","341","134","302","421","402","92","145","231","1510","122","70","175","419","204","286","","454","138","533","","301","210","1922"
"2021-05-09","559","318","301","443","100","179","887","137","146","101","266","140","290","456","469","73","117","193","1564","127","79","179","336","253","324","","434","158","641","","273","149","943"
"2021-05-10","456","274","230","450","248","183","720","118","244","89","209","115","328","418","433","75","243","166","1329","142","62","207","306","269","311","","708","132","302","","271","169","824"
"2021-05-11","526","342","314","270","52","152","641","125","91","111","276","189","376","404","224","101","158","244","1511","174","63","199","302","254","401","","351","148","356","","280","140","1018"
"2021-05-12","539","426","303","431","231","180","885","127","189","111","177","232","349","380","370","134","141","253","1539","195","71","239","335","192","378","","398","212","454","","332","215","964"
"2021-05-13","557","198","503","391","216","232","930","112","220","104","245","278","307","368","263","69","185","175","1557","164","48","404","207","357","331","","335","163","494","","267","195","774"
"2021-05-14","532","461","340","507","412","228","719","108","174","115","387","259","436","413","210","102","137","208","2201","246","103","480","362","301","204","","469","187","677","","352","178","882"
"2021-05-15","668","358","303","421","300","246","1197","109","280","115","331","274","392","327","377","83","147","188","1414","196","94","374","239","280","307","","388","137","553","","284","214","1209"
"2021-05-16","700","401","472","363","414","277","870","129","153","77","259","330","383","391","274","84","139","220","1710","289","145","418","417","261","220","","390","245","538","","267","255","641"
"2021-05-17","606","507","354","404","443","133","973","102","289","141","209","219","281","388","125","87","148","208","909","282","123","454","386","227","502","","350","136","494","","200","245","832"
"2021-05-18","471","291","269","320","350","250","731","114","77","56","203","159","330","312","599","54","162","204","1566","338","77","458","334","273","145","","472","163","405","","246","73","819"
"2021-05-19","552","288","408","339","431","213","867","107","162","82","196","302","378","307","299","88","156","165","1460","280","102","507","351","277","232","","356","170","547","","242","252","983"
"2021-05-20","867","294","524","395","134","313","1107","114","251","86","228","325","378","247","205","101","204","193","1497","266","110","538","346","382","152","","424","233","393","","261","227","703"
"2021-05-21","930","296","510","315","177","365","1084","106","132","53","369","325","419","373","491","100","195","232","1842","233","73","546","383","315","129","","568","321","400","","324","202","715"
"2021-05-22","864","298","509","339","489","273","944","125","131","157","214","318","396","113","39","132","150","169","1451","251","100","635","357","332","114","","473","209","384","","254","180","708"
"2021-05-23","874","274","508","461","151","347","1073","105","482","77","340","300","337","399","668","104","285","180","1909","272","114","586","344","331","70","","472","198","355","","333","55","848"
