"date","Louisiana/Acadia","Louisiana/Allen","Louisiana/Ascension","Louisiana/Assumption","Louisiana/Avoyelles","Louisiana/Beauregard","Louisiana/Bienville","Louisiana/Bossier","Louisiana/Caddo","Louisiana/Calcasieu","Louisiana/Caldwell","Louisiana/Cameron","Louisiana/Catahoula","Louisiana/Claiborne","Louisiana/Concordia","Louisiana/De Soto","Louisiana/East Baton Rouge","Louisiana/East Carroll","Louisiana/East Feliciana","Louisiana/Evangeline","Louisiana/Franklin","Louisiana/Grant","Louisiana/Iberia","Louisiana/Iberville","Louisiana/Jackson","Louisiana/Jefferson","Louisiana/Jefferson Davis","Louisiana/LaSalle","Louisiana/Lafayette","Louisiana/Lafourche","Louisiana/Lincoln","Louisiana/Livingston","Louisiana/Madison","Louisiana/Morehouse","Louisiana/Natchitoches","Louisiana/Orleans","Louisiana/Ouachita","Louisiana/Out of LA","Louisiana/Plaquemines","Louisiana/Pointe Coupee","Louisiana/Rapides","Louisiana/Red River","Louisiana/Richland","Louisiana/Sabine","Louisiana/St. Bernard","Louisiana/St. Charles","Louisiana/St. Helena","Louisiana/St. James","Louisiana/St. John the Baptist","Louisiana/St. Landry","Louisiana/St. Martin","Louisiana/St. Mary","Louisiana/St. Tammany","Louisiana/Tangipahoa","Louisiana/Tensas","Louisiana/Terrebonne","Louisiana/Unassigned","Louisiana/Union","Louisiana/Vermilion","Louisiana/Vernon","Louisiana/Washington","Louisiana/Webster","Louisiana/West Baton Rouge","Louisiana/West Carroll","Louisiana/West Feliciana","Louisiana/Winn"
"2020-06-19","32","10","58","14","10","7","25","28","219","52","1","0","3","10","5","17","262","0","32","1","14","1","42","43","15","474","7","0","32","83","19","34","2","6","13","526","66","","17","27","48","8","3","1","23","46","1","28","85","55","28","35","170","42","0","59","112","20","5","4","43","9","30","3","14","5"
"2020-06-20","32","10","58","14","11","7","26","28","223","53","1","0","3","10","5","17","263","0","32","1","14","1","42","43","15","477","7","0","33","83","19","35","2","6","13","529","66","","17","27","50","8","3","1","23","46","1","28","85","55","28","35","170","42","0","60","112","20","5","4","44","9","30","3","14","5"
"2020-06-21","32","10","58","14","11","7","26","28","223","53","1","0","3","10","5","18","263","0","32","1","14","1","42","43","15","477","7","0","33","83","19","35","2","6","13","529","66","","17","27","50","8","3","1","23","46","1","28","85","55","28","35","170","42","0","60","112","20","5","4","44","9","30","3","14","5"
"2020-06-22","34","10","58","14","11","7","26","28","223","53","1","0","3","10","5","18","265","0","32","1","14","1","42","43","16","477","7","0","33","83","18","36","2","7","13","529","67","","17","27","51","8","3","1","23","46","1","28","85","55","28","35","172","42","0","60","113","20","5","5","44","9","30","3","14","5"
"2020-06-23","34","10","58","14","11","7","26","28","223","53","1","0","3","11","5","18","265","0","33","1","14","1","42","43","16","479","7","0","36","83","18","36","2","7","14","529","69","","17","27","53","8","4","1","23","46","1","28","85","57","26","36","172","42","0","60","113","21","5","6","45","9","30","3","14","5"
"2020-06-24","35","10","58","14","11","8","26","28","228","54","1","0","3","11","5","18","266","0","33","1","14","1","42","43","16","479","7","0","36","83","18","36","2","7","14","529","71","","17","27","55","8","4","1","23","46","1","28","86","57","26","37","172","43","0","60","113","23","5","6","45","9","30","3","14","5"
"2020-06-25","35","10","58","14","11","8","26","28","230","54","1","0","3","11","5","18","266","1","33","1","14","1","43","43","16","480","7","0","37","85","18","36","2","7","14","529","72","","17","27","56","8","4","1","23","48","1","28","86","57","26","37","172","43","0","60","113","23","5","6","45","9","30","3","14","5"
"2020-06-26","36","10","58","14","11","8","26","29","232","54","1","0","3","11","5","18","268","1","33","1","14","1","44","43","16","481","8","0","41","85","18","37","2","8","14","530","72","","17","27","57","8","4","1","23","49","1","28","86","57","26","38","173","43","0","60","113","24","5","7","46","10","30","5","14","5"
"2020-06-27","36","10","58","14","11","8","26","29","232","54","1","0","3","11","5","18","268","1","33","1","14","1","44","43","16","481","8","0","41","85","18","37","2","8","14","530","72","","17","27","57","8","4","1","23","49","1","28","86","57","26","38","173","43","0","60","113","24","5","7","46","10","30","5","14","5"
"2020-06-28","36","10","58","14","11","8","26","29","232","54","1","0","3","11","6","18","268","1","33","1","14","1","44","43","16","483","8","0","41","86","18","37","2","8","14","531","73","","17","27","57","8","4","1","23","49","1","28","86","57","26","38","174","43","0","61","113","24","6","7","46","10","30","5","14","5"
"2020-06-29","37","10","58","14","11","8","26","29","232","54","1","0","3","11","6","18","270","1","33","1","14","1","44","43","16","483","8","0","41","86","18","37","2","8","14","532","73","","17","27","57","8","4","1","23","49","1","28","86","57","26","38","175","43","0","61","108","24","6","7","46","10","30","5","14","5"
"2020-06-30","36","10","58","14","13","8","26","30","235","59","1","0","3","11","6","18","270","1","33","1","14","1","44","43","16","484","9","0","42","87","18","37","2","8","14","534","74","","17","27","59","8","4","1","23","49","1","29","86","57","26","38","175","43","0","61","108","24","6","8","46","11","30","5","14","5"
"2020-07-01","37","10","58","15","14","8","27","31","235","59","1","0","3","10","6","18","271","1","33","1","14","1","44","43","16","485","9","0","45","89","18","38","2","8","14","534","75","","17","27","62","8","4","1","23","49","1","29","87","57","26","38","175","43","0","61","108","24","6","8","46","11","30","5","14","5"
"2020-07-02","37","11","58","15","14","9","27","32","235","59","1","0","3","10","6","19","273","1","33","1","14","1","44","43","16","486","9","0","46","89","19","38","2","9","14","534","78","","17","28","65","8","4","1","23","49","1","29","87","57","26","38","175","43","0","61","108","24","6","8","46","11","30","5","14","5"
"2020-07-03","39","11","58","15","14","9","27","33","243","59","1","0","3","10","6","19","274","1","33","1","14","1","44","43","16","486","9","0","47","89","19","38","2","10","14","534","80","","17","28","66","8","4","1","23","49","1","29","87","57","28","38","178","43","0","61","108","24","6","8","46","12","30","5","14","5"
"2020-07-04","39","11","58","15","14","9","27","33","243","59","1","0","3","10","6","19","274","1","33","1","14","1","44","43","16","486","9","0","47","89","19","38","2","10","14","534","80","","17","28","66","8","4","1","23","49","1","29","87","57","28","38","178","43","0","61","108","24","6","8","46","12","30","5","14","5"
"2020-07-05","40","11","58","15","14","9","28","35","243","59","1","0","3","10","6","19","274","1","33","1","14","1","44","43","16","487","9","0","48","90","19","38","3","10","14","534","80","","17","28","67","8","4","1","23","49","1","29","87","57","27","38","178","43","0","61","108","25","6","8","47","12","30","5","14","5"
"2020-07-06","42","11","58","15","14","9","28","35","243","59","1","0","3","10","6","19","274","1","33","1","14","1","45","43","16","487","9","0","48","90","19","39","3","10","14","534","80","","17","28","68","8","5","1","23","49","1","29","87","57","27","38","179","43","0","61","108","26","6","8","47","12","30","5","14","5"
"2020-07-07","43","11","59","15","15","9","28","36","243","59","1","0","3","10","6","19","275","1","33","1","14","2","47","43","16","488","9","0","48","90","19","39","3","10","14","536","80","","17","28","72","9","5","1","23","49","1","29","87","57","27","39","181","43","0","63","108","27","6","9","47","12","30","5","14","5"
"2020-07-08","44","11","60","15","15","9","28","36","243","62","1","0","3","10","6","19","276","1","33","1","14","2","47","43","16","488","10","0","50","90","19","40","3","10","14","536","82","","17","28","75","9","5","1","23","49","1","30","87","59","27","39","181","43","0","63","108","27","6","9","48","12","31","5","14","5"
"2020-07-09","44","12","60","16","16","9","28","36","243","63","1","0","3","10","6","20","276","1","33","1","14","2","48","43","16","489","11","0","50","90","19","40","3","10","14","539","84","","17","28","76","9","5","1","23","49","1","30","87","59","27","39","183","43","0","63","108","27","6","9","48","12","31","5","14","5"
"2020-07-10","44","12","63","16","16","9","28","37","247","63","1","0","3","10","7","20","277","1","33","1","14","2","49","43","16","490","11","0","51","90","19","40","4","10","14","541","85","","17","28","79","9","5","1","23","49","1","30","87","59","27","39","184","44","0","65","108","27","6","9","49","12","31","5","14","5"
"2020-07-11","45","12","63","16","16","9","28","38","247","70","1","0","3","10","7","20","278","1","33","1","14","2","51","43","17","491","12","0","52","91","19","40","4","10","14","540","86","","18","28","79","9","5","1","24","49","1","30","87","59","27","39","185","44","0","66","108","28","7","9","49","12","31","5","14","5"
"2020-07-12","45","12","63","16","17","9","28","39","247","71","1","0","3","10","7","20","279","1","33","1","14","2","51","43","17","493","13","0","54","91","19","40","4","10","14","540","86","","18","28","79","9","5","1","24","49","1","30","87","59","27","39","187","44","0","66","108","28","7","9","51","12","31","5","14","5"
"2020-07-13","45","12","64","16","17","9","28","39","248","71","1","0","3","10","7","21","279","1","33","1","14","2","51","43","17","495","13","0","54","91","19","40","4","10","14","540","86","","18","28","79","9","5","1","24","49","1","30","87","60","27","39","187","44","0","67","108","28","7","9","51","12","31","5","14","5"
"2020-07-14","46","14","64","17","17","9","28","39","249","72","1","0","3","10","7","21","279","1","33","1","14","2","52","43","17","495","14","0","55","91","19","41","4","10","14","542","90","","18","28","79","9","5","1","24","49","1","30","88","60","29","39","187","44","0","67","108","28","8","10","51","12","32","5","14","5"
"2020-07-15","46","14","64","17","17","9","28","39","249","74","1","0","3","10","7","21","279","1","34","2","14","2","53","43","17","495","14","1","55","91","19","41","5","10","14","543","92","","18","28","81","9","5","1","24","49","1","30","88","60","29","39","187","45","0","67","110","29","8","10","51","12","32","5","14","5"
"2020-07-16","48","14","64","17","17","9","28","41","252","75","1","0","3","10","7","21","280","1","34","2","14","2","53","43","17","497","14","1","57","91","19","41","6","10","14","543","95","","18","28","81","9","5","1","24","50","1","30","88","60","30","39","188","46","0","67","110","30","9","11","51","12","32","5","14","5"
"2020-07-17","48","14","64","17","18","9","28","43","255","75","1","0","3","10","7","21","284","1","34","2","14","3","53","43","18","498","14","1","57","91","19","42","6","10","14","544","95","","18","28","83","9","5","3","24","50","1","30","88","63","30","39","188","46","0","68","110","30","9","12","51","12","32","5","14","5"
"2020-07-18","48","14","64","17","18","9","28","43","255","75","1","0","3","10","7","21","284","1","34","2","14","3","53","43","18","498","14","1","57","91","19","42","6","10","14","544","95","","18","28","83","9","5","3","24","50","1","30","88","63","30","39","188","46","0","68","110","30","9","12","51","12","32","5","14","5"
"2020-07-19","51","14","64","17","20","9","28","45","257","80","1","0","3","10","7","21","288","1","34","2","14","3","53","43","18","500","16","1","59","92","20","42","6","10","14","545","96","","18","28","85","9","5","3","24","50","1","30","88","63","31","39","189","47","0","68","110","30","9","13","51","12","32","5","14","5"
"2020-07-20","53","14","65","17","20","9","28","47","258","84","1","0","3","10","7","22","289","1","34","2","14","3","54","44","18","501","17","1","59","92","20","43","6","10","14","546","95","0","18","28","90","9","5","3","24","50","1","30","88","65","30","39","189","47","0","68","0","30","12","13","54","12","32","5","14","5"
"2020-07-21","53","14","65","17","20","9","28","52","261","91","1","0","3","10","7","23","290","1","34","2","15","3","53","44","18","504","17","1","61","92","20","44","6","11","15","546","98","0","18","28","92","9","5","3","24","50","1","30","88","66","31","39","189","47","0","69","0","30","12","15","54","12","33","5","14","5"
"2020-07-22","59","16","65","18","23","9","28","53","263","92","1","0","3","10","7","23","300","1","34","2","16","3","55","44","18","507","20","1","67","95","20","45","6","11","15","546","98","0","18","29","94","9","5","4","24","50","1","30","88","67","32","39","190","53","0","69","0","30","12","16","54","12","33","5","15","5"
"2020-07-23","61","16","65","18","23","9","28","53","263","92","1","0","3","10","7","23","301","1","34","2","16","3","56","44","18","507","22","1","71","94","20","46","6","11","15","546","97","0","18","29","94","9","5","4","24","50","1","30","88","68","34","40","190","53","0","69","0","31","12","17","55","12","33","5","15","5"
"2020-07-24","62","16","65","18","23","11","28","58","264","92","1","0","3","10","7","23","306","1","35","2","16","3","56","46","18","507","22","1","73","94","22","47","6","11","15","548","97","0","18","29","96","9","5","4","23","50","1","30","88","69","34","40","191","54","0","69","112","31","12","18","55","12","33","5","15","5"
"2020-07-25","62","16","65","18","23","11","28","58","264","92","1","0","3","10","7","23","306","1","35","2","16","3","56","46","18","507","22","1","73","94","22","47","6","11","15","548","97","0","18","29","96","9","5","4","23","50","1","30","88","69","34","40","191","54","0","69","112","31","12","18","55","12","33","5","15","5"
"2020-07-26","62","16","65","18","24","13","29","60","266","96","1","0","3","10","7","24","306","1","35","2","16","3","57","46","18","510","22","2","75","95","23","47","6","11","15","552","99","0","18","29","98","9","5","5","23","50","1","30","88","69","36","42","194","56","0","72","112","31","14","19","55","12","33","5","15","7"
"2020-07-27","63","16","65","18","24","13","29","60","266","107","1","0","3","10","7","24","310","1","35","2","16","3","58","46","18","510","22","2","78","95","23","47","6","11","15","552","99","0","18","29","98","9","5","6","23","50","1","30","88","69","36","42","195","56","0","72","112","31","14","19","56","12","33","5","15","7"
"2020-07-28","65","17","65","18","24","13","29","63","267","107","1","0","3","10","7","24","315","1","35","2","16","3","58","47","18","510","23","2","79","95","24","47","6","11","15","553","100","0","18","29","98","9","5","6","23","50","1","30","88","69","37","42","198","58","0","72","112","31","15","19","56","12","33","5","15","8"
"2020-07-29","70","18","66","19","26","13","29","64","274","116","1","0","3","10","7","24","320","1","35","2","16","6","60","47","18","510","23","2","80","96","24","48","6","11","16","559","103","0","18","30","100","9","5","7","23","50","1","30","88","70","40","47","200","58","0","73","114","31","15","21","56","13","34","5","15","7"
"2020-07-30","71","19","67","19","26","13","29","66","276","117","1","0","3","11","7","24","325","1","35","2","16","8","61","47","18","513","24","2","83","96","23","48","6","11","16","560","104","0","18","32","101","10","6","7","23","50","1","30","88","70","43","47","201","61","0","73","114","32","16","21","58","13","35","5","15","7"
"2020-07-31","71","19","68","19","26","14","30","67","277","121","1","0","4","11","7","24","326","1","35","2","16","8","62","47","18","513","24","2","84","96","23","48","6","11","17","560","105","0","19","32","102","10","6","7","23","50","1","31","88","72","42","48","201","62","0","74","114","32","17","21","58","13","36","5","15","7"
"2020-08-01","71","19","68","19","26","14","30","67","277","121","1","0","4","11","7","24","326","1","35","2","16","8","62","47","18","513","24","2","84","96","23","48","6","11","17","560","105","0","19","32","102","10","6","7","23","50","1","31","88","72","42","48","201","62","0","74","114","32","17","21","58","13","36","5","15","7"
"2020-08-02","72","23","68","19","27","17","30","73","281","127","2","0","4","11","8","24","327","1","35","2","17","9","63","47","18","518","24","2","86","96","24","49","6","11","17","560","105","0","19","32","104","11","6","9","23","50","1","31","88","74","42","49","203","63","0","78","114","33","17","22","58","13","36","5","16","7"
"2020-08-03","77","23","71","20","27","17","30","73","281","127","2","0","4","11","8","24","328","1","35","2","17","9","65","47","18","518","24","2","87","96","24","49","6","11","17","560","105","0","19","32","106","11","6","10","23","50","1","31","88","75","42","49","203","63","0","78","114","33","17","22","58","13","36","5","16","7"
"2020-08-04","77","25","71","20","27","17","30","73","285","127","2","0","5","11","8","24","329","1","35","2","17","11","66","47","18","518","24","2","89","96","24","49","6","11","17","560","107","0","19","32","107","11","6","10","23","50","1","32","88","78","42","49","206","63","0","80","114","33","19","22","58","13","36","5","16","7"
"2020-08-05","77","26","71","20","29","17","30","75","286","127","2","0","5","11","8","26","332","1","35","2","17","14","69","47","18","520","24","2","89","96","24","49","6","11","17","560","107","0","19","32","111","11","6","10","24","50","1","32","89","81","43","51","208","69","0","80","118","33","20","23","58","13","36","5","16","7"
"2020-08-06","79","28","71","20","29","17","30","75","289","130","2","0","5","11","9","26","338","1","35","3","17","16","70","47","18","521","26","2","91","96","28","50","6","11","17","561","109","0","19","32","112","11","7","10","24","51","1","32","91","83","43","51","208","69","0","84","118","33","22","25","58","14","36","5","16","7"
"2020-08-07","79","29","71","20","31","17","30","79","293","146","2","0","5","11","9","26","344","1","36","4","17","16","70","47","18","523","26","2","91","97","29","51","6","11","17","562","111","0","19","32","114","11","7","10","24","51","1","32","92","85","43","52","211","72","0","85","118","33","24","27","58","14","37","5","16","7"
"2020-08-08","79","29","71","20","31","17","30","79","293","146","2","0","5","11","9","26","344","1","36","4","17","16","70","47","18","523","26","2","91","97","29","51","6","11","17","562","111","0","19","32","114","11","7","10","24","51","1","32","92","85","43","52","211","72","0","85","118","33","24","27","58","14","37","5","16","7"
"2020-08-09","83","29","74","20","32","18","30","81","295","146","2","0","5","11","9","26","347","1","36","7","17","18","72","48","18","529","28","2","93","99","31","51","6","11","17","562","113","0","19","32","114","12","7","10","24","52","2","32","92","86","45","54","214","75","0","85","118","33","24","28","58","14","37","6","16","7"
"2020-08-10","85","30","74","20","32","18","30","81","295","146","3","0","5","11","9","26","350","2","36","7","18","18","72","48","18","529","28","2","96","99","31","51","6","12","17","562","113","0","19","32","114","12","8","10","24","52","2","32","92","90","46","55","214","77","0","85","118","33","26","28","58","14","37","6","16","7"
"2020-08-11","85","30","77","20","32","19","30","82","296","146","3","0","5","11","9","26","354","2","38","7","19","18","73","49","18","529","28","2","96","99","31","52","6","12","17","562","114","0","19","32","114","12","8","11","24","52","2","32","92","91","46","55","215","78","0","85","118","35","27","29","58","14","37","6","17","7"
"2020-08-12","87","30","78","20","34","20","30","82","296","147","3","0","5","11","9","26","360","2","39","7","19","19","73","50","18","529","28","2","100","100","32","52","6","13","17","564","114","0","19","33","119","13","8","11","24","55","2","32","92","92","46","56","216","78","0","86","118","35","28","29","58","16","37","6","18","7"
"2020-08-13","88","30","79","20","34","21","30","82","296","154","3","0","5","11","9","27","369","2","39","9","19","19","74","50","18","529","29","2","100","102","32","54","6","13","17","565","117","0","19","33","122","13","8","11","24","55","2","32","92","92","46","59","217","78","0","86","123","35","28","29","58","17","37","7","18","7"
"2020-08-14","89","32","79","20","36","21","30","82","297","154","3","0","5","11","9","27","372","2","39","9","19","21","75","50","19","530","29","3","100","104","34","54","6","14","17","566","117","0","19","33","123","14","8","11","24","54","2","32","93","93","47","59","218","80","0","86","123","35","28","30","58","16","37","7","18","7"
"2020-08-15","89","32","79","20","36","21","30","82","297","154","3","0","5","11","9","27","372","2","39","9","19","21","75","50","19","530","29","3","100","104","34","54","6","14","17","566","117","0","19","33","123","14","8","11","24","54","2","32","93","93","47","59","218","80","0","86","123","35","28","30","58","16","37","7","18","7"
"2020-08-16","90","32","81","20","37","25","30","84","299","156","3","0","5","12","9","28","383","2","40","13","22","22","78","50","19","531","30","4","101","104","35","56","6","14","18","568","117","0","19","33","127","16","8","11","24","54","2","32","93","96","47","61","220","83","0","90","123","35","30","31","59","17","37","8","18","9"
"2020-08-17","90","33","81","20","37","27","30","84","300","157","3","0","5","12","9","28","384","2","40","17","22","24","79","51","19","531","30","4","101","105","35","57","6","14","18","568","117","0","19","33","128","16","8","11","24","54","2","32","93","96","48","61","221","83","0","90","123","35","30","31","59","17","37","8","18","9"
"2020-08-18","91","33","81","20","38","28","30","84","304","157","3","1","5","12","9","28","388","2","40","17","23","24","79","51","19","532","30","4","102","105","36","59","6","14","19","568","117","0","19","33","128","16","8","12","24","54","2","32","93","98","49","62","221","85","0","90","123","35","31","31","59","17","37","8","18","10"
"2020-08-19","91","36","81","20","40","28","30","85","304","158","3","1","5","12","9","29","390","2","41","17","23","24","79","51","19","532","31","4","104","106","39","59","6","14","19","568","121","0","19","34","129","17","8","12","24","54","2","32","93","102","49","65","221","87","0","90","141","35","32","32","59","18","37","8","18","10"
"2020-08-20","92","36","83","20","40","28","30","86","304","160","3","1","5","12","9","30","392","2","41","17","24","24","80","52","19","534","31","4","104","107","40","60","6","15","20","569","121","0","19","34","130","17","8","13","24","54","2","33","94","102","49","65","221","87","1","90","141","35","32","33","59","19","38","8","18","10"
"2020-08-21","92","36","85","20","40","28","30","87","306","166","3","1","6","12","9","30","395","2","43","20","24","25","81","52","20","537","32","4","103","107","38","60","6","15","20","569","122","0","19","36","130","19","8","13","24","54","2","33","94","105","50","65","226","88","1","93","141","36","32","35","59","19","38","8","18","15"
"2020-08-22","92","36","85","20","40","28","30","87","306","166","3","1","6","12","9","30","395","2","43","20","24","25","81","52","20","537","32","4","103","107","38","60","6","15","20","569","122","0","19","36","130","19","8","13","24","54","2","33","94","105","50","65","226","88","1","93","141","36","32","35","59","19","38","8","18","15"
"2020-08-23","92","37","87","21","42","29","30","90","310","178","3","1","6","12","9","30","401","2","43","22","25","25","81","52","19","537","33","5","106","107","39","62","6","15","21","570","123","0","19","36","131","19","8","13","25","54","2","34","94","107","51","65","226","88","1","94","141","39","35","36","59","19","38","8","18","15"
"2020-08-24","93","37","87","21","43","29","30","91","310","178","3","1","6","12","9","30","403","2","43","23","26","25","81","52","20","538","34","5","106","107","39","62","6","15","22","570","124","0","19","36","131","19","9","13","25","54","2","34","94","108","51","65","226","88","1","94","141","39","38","36","59","19","38","8","19","15"
