"date","Idaho/Ada","Idaho/Adams","Idaho/Bannock","Idaho/Bear Lake","Idaho/Benewah","Idaho/Bingham","Idaho/Blaine","Idaho/Boise","Idaho/Bonner","Idaho/Bonneville","Idaho/Boundary","Idaho/Butte","Idaho/Camas","Idaho/Canyon","Idaho/Caribou","Idaho/Cassia","Idaho/Clark","Idaho/Clearwater","Idaho/Custer","Idaho/Elmore","Idaho/Franklin","Idaho/Fremont","Idaho/Gem","Idaho/Gooding","Idaho/Idaho","Idaho/Jefferson","Idaho/Jerome","Idaho/Kootenai","Idaho/Latah","Idaho/Lemhi","Idaho/Lewis","Idaho/Lincoln","Idaho/Madison","Idaho/Minidoka","Idaho/Nez Perce","Idaho/Oneida","Idaho/Owyhee","Idaho/Payette","Idaho/Power","Idaho/Shoshone","Idaho/Teton","Idaho/Twin Falls","Idaho/Unassigned","Idaho/Valley","Idaho/Washington"
"2020-07-05","  7.75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  2.63 %","  2.29 %","   .00 %","","   .00 %","  7.42 %","   .00 %","  1.53 %","","   .00 %","   .00 %","  9.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.74 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","  2.97 %","   .00 %","   .00 %","  2.00 %","  3.82 %","   .00 %"," 50.00 %","   .00 %","  1.06 %","   .00 %"," 17.65 %","  3.51 %"
"2020-07-06","  5.82 %","  9.09 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .56 %","   .00 %","  2.56 %","  5.22 %","   .00 %","","   .00 %","  3.94 %","   .00 %","  7.14 %",""," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 60.00 %","   .00 %","  1.62 %","  3.77 %","  8.00 %","   .00 %","   .00 %","   .00 %","  2.56 %","  6.73 %","  6.12 %","   .00 %","  3.92 %","  1.47 %","   .00 %","   .00 %","   .00 %","  2.39 %","   .00 %","   .00 %","   .00 %"
"2020-07-07","  8.40 %","   .00 %","  8.93 %","   .00 %","   .00 %"," 16.00 %","   .18 %","   .00 %","   .00 %"," 10.64 %","   .00 %","","   .00 %","  6.15 %","  9.09 %","   .00 %","","   .00 %","   .00 %","  7.14 %"," 11.11 %","   .00 %","   .00 %","  3.03 %","   .00 %","  5.26 %","  3.59 %","  5.45 %"," 11.11 %","   .00 %","   .00 %","  2.78 %","  7.50 %","  2.25 %","  1.92 %","   .00 %","  7.55 %","  2.17 %"," 11.76 %","   .00 %","  4.55 %","  6.13 %","   .00 %"," 10.00 %","  1.69 %"
"2020-07-08","  5.50 %","   .00 %","  5.74 %","   .00 %","   .00 %","  6.90 %","   .18 %"," 40.00 %"," 12.50 %","  1.92 %"," ##.## %","","   .00 %","  5.12 %"," 25.00 %","  4.21 %",""," 66.67 %","   .00 %","  6.67 %","   .00 %","   .00 %","  7.69 %","  4.41 %"," 25.00 %","   .00 %","  3.85 %","  9.27 %","  3.33 %","   .00 %","   .00 %","  2.70 %","  2.33 %","  4.85 %","   .94 %","   .00 %"," 15.79 %","  5.67 %","   .00 %"," ##.## %","   .00 %","  3.99 %","   .00 %","  4.55 %","  3.33 %"
"2020-07-09","  4.81 %","   .00 %","  3.88 %","   .00 %","   .00 %"," 11.29 %","   .37 %","   .00 %"," 20.00 %","  3.14 %","   .00 %","","   .00 %","  6.66 %","   .00 %","  3.37 %","","   .00 %","   .00 %","  2.50 %","  3.33 %"," 12.50 %","  4.76 %"," 11.27 %"," 10.00 %","  5.00 %","  3.70 %"," 10.26 %","  9.68 %","   .00 %","   .00 %","  5.26 %","  9.09 %","  5.04 %","   .93 %"," 25.00 %","  9.09 %","  3.36 %","   .00 %"," 16.67 %"," 13.04 %","  4.23 %","   .00 %","   .00 %","  4.03 %"
"2020-07-10","  5.39 %","   .00 %","  2.24 %","   .00 %","  4.35 %"," 10.14 %","   .37 %"," 14.29 %","  9.26 %","  7.93 %"," ##.## %","","   .00 %","  6.73 %","   .00 %","  1.30 %","","   .00 %"," 25.00 %","  3.66 %","  3.23 %"," 22.22 %","  9.09 %","  3.80 %","   .00 %","  9.52 %","  3.21 %"," 12.70 %","   .00 %"," 50.00 %","   .00 %","   .00 %"," 16.67 %","  1.20 %","   .00 %"," 20.00 %","  5.56 %","  7.79 %","  5.26 %"," 14.29 %","  7.69 %","  3.05 %","   .00 %","  4.35 %","   .78 %"
"2020-07-11","  4.88 %","   .00 %","  2.19 %","   .00 %"," 20.83 %","  2.63 %","   .18 %","   .00 %","   .00 %","  7.34 %","   .00 %","","   .00 %"," 13.11 %","  6.67 %","  3.86 %","","   .00 %","   .00 %","  7.06 %","   .00 %","   .00 %"," 18.75 %","  2.44 %","   .00 %","  4.35 %","  2.42 %","  7.62 %","  5.88 %","   .00 %","   .00 %","  7.50 %"," 17.86 %","  4.35 %","   .00 %","   .00 %"," 14.47 %","  3.61 %","   .00 %","   .00 %","  3.57 %","   .49 %","   .00 %","   .00 %","   .77 %"
"2020-07-12","  4.30 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .18 %"," 12.50 %"," 20.34 %","  3.68 %"," 40.00 %","","   .00 %","  4.78 %","  6.25 %","   .00 %","","   .00 %"," 20.00 %","  6.59 %","   .00 %","   .00 %"," 14.04 %","  1.19 %","   .00 %"," 29.17 %","  1.35 %","  5.01 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %"," 16.67 %","  6.90 %","  9.30 %","   .00 %","   .00 %"," 13.79 %","  1.72 %","   .00 %","   .00 %","   .00 %"
"2020-07-13","  7.28 %","   .00 %","  3.55 %","   .00 %","   .00 %","  7.69 %","   .18 %"," 11.11 %","  5.63 %","  5.58 %","   .00 %","","   .00 %","  3.42 %","  5.88 %","  2.17 %",""," 20.00 %","   .00 %","  6.19 %","   .00 %","   .00 %","  4.62 %","  1.18 %"," 18.18 %","  3.23 %","  4.67 %","  1.40 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","  4.92 %","  3.70 %","   .00 %","  3.23 %","  1.60 %","   .00 %","   .00 %","  6.06 %","  2.77 %","   .00 %","  8.33 %","   .00 %"
"2020-07-14","  2.09 %","   .00 %","  8.22 %","   .00 %","   .00 %","  8.33 %","   .00 %"," 10.00 %","  1.33 %","  8.17 %"," 42.86 %","","   .00 %","  4.73 %","  5.56 %","  2.73 %",""," 16.67 %","   .00 %","  1.94 %","  3.12 %","  9.09 %","  1.47 %","  1.16 %","   .00 %","  6.25 %","   .32 %","  3.46 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  4.17 %","  1.44 %","  3.57 %","   .00 %","  5.21 %","  3.66 %","   .00 %"," 12.50 %","   .00 %","   .94 %","   .00 %","   .00 %","   .76 %"
"2020-07-15","  6.50 %","   .00 %","  3.16 %","   .00 %","   .00 %","  4.40 %","   .54 %","  9.09 %","  2.63 %","  4.00 %","   .00 %","","   .00 %"," 12.01 %","   .00 %","   .59 %","","   .00 %","   .00 %","  2.86 %","   .00 %"," 25.00 %","  8.70 %","  5.75 %","   .00 %","  5.88 %","  3.49 %","  6.16 %","  5.56 %","   .00 %","   .00 %","   .00 %","  8.00 %","  1.78 %","   .00 %","   .00 %","  5.94 %","  7.07 %","   .00 %"," 44.44 %","  8.57 %","  1.51 %","   .00 %","  7.69 %","  2.27 %"
"2020-07-16","  6.12 %","  8.33 %","  7.98 %","   .00 %"," 17.24 %","  7.37 %","   .18 %","  8.33 %"," 12.82 %","  7.69 %","-20.00 %","","   .00 %","  6.85 %","  5.26 %","   .29 %","","   .00 %","   .00 %","  3.70 %","  3.03 %","  6.67 %"," 13.33 %","  1.09 %","  7.69 %","  2.78 %","  3.37 %","  8.95 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .70 %","   .00 %","   .00 %"," 10.28 %","  4.25 %","  5.00 %"," 30.77 %","  2.63 %","  2.29 %","-##.## %"," 14.29 %","  2.22 %"
"2020-07-17","  6.33 %","   .00 %","  3.98 %"," 50.00 %","   .00 %","  4.90 %","   .00 %"," 15.38 %","  1.14 %","  3.97 %"," 25.00 %","","   .00 %","  3.81 %","  5.00 %","   .88 %","","   .00 %","   .00 %","  4.46 %","  2.94 %"," 37.50 %","  2.35 %","  1.08 %"," 14.29 %"," 13.51 %","  2.37 %","  8.22 %","  5.26 %"," 50.00 %","   .00 %","  4.65 %","  7.14 %","  1.74 %","   .00 %","   .00 %","  4.24 %","  3.17 %","  4.76 %"," 23.53 %","  5.13 %","  1.45 %","   .00 %","  6.25 %","  4.35 %"
"2020-07-18","  4.87 %","   .00 %","  1.64 %","   .00 %","  2.94 %","   .00 %","   .18 %","   .00 %","  1.12 %","  3.44 %","   .00 %","","   .00 %","  5.36 %","   .00 %","  3.19 %","","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","  8.05 %","  1.06 %","   .00 %","  4.76 %","  1.16 %","  4.49 %","   .00 %","   .00 %","   .00 %","  2.22 %","  4.44 %","  2.39 %","   .00 %","   .00 %","  8.13 %","  3.07 %","   .00 %","   .00 %","  2.44 %","  1.43 %","   .00 %","  5.88 %","  1.39 %"
"2020-07-19","  3.09 %"," 15.38 %","  1.61 %","   .00 %","  2.86 %","   .00 %","   .00 %"," 33.33 %","  5.56 %"," 21.77 %"," 10.00 %","","   .00 %","  5.93 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  9.09 %","  5.32 %","   .00 %","   .00 %"," 20.45 %","   .57 %","  7.27 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.19 %","  2.67 %","   .00 %","   .00 %","  7.52 %","  2.55 %","   .00 %"," 19.05 %","  7.14 %","   .76 %","   .00 %","  2.78 %","   .68 %"
"2020-07-20","  1.34 %","   .00 %","  5.29 %","   .00 %","   .00 %","  5.61 %","   .36 %","   .00 %","  4.21 %","  8.48 %"," 18.18 %","","   .00 %","  4.87 %","   .00 %","  6.11 %","   .00 %"," 14.29 %","   .00 %","   .81 %","   .00 %","  8.33 %","  2.02 %","   .00 %","  6.25 %","  1.89 %","  1.42 %","  1.81 %"," 17.50 %","   .00 %","   .00 %","   .00 %","  3.09 %","  2.92 %","   .00 %","   .00 %","  2.80 %","  1.24 %","  9.09 %"," 12.00 %","  6.67 %","  2.05 %","   .00 %","   .00 %","  1.36 %"
"2020-07-21","  3.61 %","   .00 %","  7.04 %","   .00 %","  2.78 %","  7.08 %","   .54 %"," 10.00 %","  2.02 %","  3.35 %"," 46.15 %","","   .00 %","  5.31 %","   .00 %","  -.26 %","   .00 %","   .00 %"," 16.67 %","  2.40 %","  2.86 %"," 11.54 %","   .99 %","  2.11 %","  5.88 %","  9.26 %","  1.12 %","  4.59 %","  6.38 %"," 16.67 %","   .00 %"," -4.35 %","  4.00 %","  2.52 %","  1.72 %","   .00 %","  6.12 %","  3.28 %","   .00 %"," 10.71 %","  2.08 %","   .53 %","   .00 %","  2.70 %","  2.01 %"
"2020-07-22","  3.68 %","   .00 %","  3.76 %","   .00 %","   .00 %","  6.61 %","   .18 %"," 13.64 %","  1.98 %","  6.49 %","   .00 %","","   .00 %","  3.01 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","  2.34 %","  2.78 %","  6.90 %","  4.90 %","  3.09 %"," 22.22 %","  3.39 %","   .28 %","  4.03 %"," 12.00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .92 %","  1.69 %","   .00 %","  6.41 %","  2.78 %","  4.17 %","  3.23 %","   .00 %","   .95 %","   .00 %","  5.26 %","  4.61 %"
"2020-07-23","  2.55 %","   .00 %","  3.62 %","   .00 %","  2.70 %","  3.10 %","   .00 %","  4.00 %","   .97 %","  5.84 %"," 36.84 %","","   .00 %","  2.36 %","   .00 %","   .26 %","   .00 %"," 75.00 %","   .00 %","   .76 %","  2.70 %","  9.68 %","  8.41 %","  4.00 %","  9.09 %"," 11.48 %","   .00 %","  3.70 %","  5.36 %","   .00 %","   .00 %","  2.27 %","  2.78 %","  1.83 %","   .00 %","   .00 %","  1.81 %","   .00 %","  4.00 %","  9.38 %","   .00 %","  2.40 %","   .00 %","  2.50 %","   .00 %"
"2020-07-24","  2.20 %","   .00 %","  2.18 %"," ##.## %","  2.63 %","  5.26 %","   .00 %"," 11.54 %","  6.73 %"," 10.55 %","  3.85 %","","   .00 %","  3.56 %","   .00 %","  3.65 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","  5.88 %","   .86 %","  6.73 %","   .00 %"," 16.18 %","  1.66 %","  3.49 %"," 10.17 %"," 14.29 %","   .00 %","  4.44 %","  1.80 %","  6.29 %","  1.67 %","   .00 %","  3.55 %","  3.47 %","  3.85 %","  2.86 %","   .00 %","  4.07 %","   .00 %","   .00 %","  1.89 %"
"2020-07-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-26","  5.35 %","  6.67 %","  3.85 %","   .00 %","  7.69 %","  2.86 %","   .00 %"," 13.79 %"," 18.02 %","  9.76 %","  3.70 %","","   .00 %","  7.71 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .00 %","  8.09 %"," 18.42 %","  2.78 %","  5.98 %","  3.60 %","   .00 %"," 13.92 %","   .00 %","  4.98 %","   .00 %","   .00 %","   .00 %","  2.13 %","  3.54 %","  3.66 %","   .00 %"," 14.29 %","  6.29 %","  4.85 %","  7.41 %"," 11.11 %","  6.12 %","   .49 %","   .00 %","  2.44 %","  2.47 %"
"2020-07-27","  1.57 %","  6.25 %","  7.82 %","   .00 %","   .00 %","  2.78 %","   .18 %","   .00 %","  3.05 %","  8.30 %","   .00 %","","   .00 %","  3.58 %","   .00 %","  4.69 %","   .00 %","   .00 %","   .00 %","  2.04 %","   .00 %","   .00 %","  3.23 %","  3.48 %","  4.17 %","  7.78 %","  4.36 %","  2.37 %","  9.23 %","   .00 %","   .00 %","   .00 %","   .85 %","  6.25 %","   .82 %","   .00 %","  3.76 %","  2.49 %","  3.45 %"," 40.00 %","   .00 %","  3.50 %","   .00 %","  2.38 %","   .60 %"
"2020-07-28","  2.43 %","   .00 %","  6.49 %","   .00 %"," 14.29 %","  7.43 %","   .53 %","   .00 %","  3.70 %","  7.30 %","  3.57 %","","   .00 %","  1.83 %","   .00 %","  1.42 %","   .00 %","  7.14 %","   .00 %","  3.33 %","   .00 %","  8.11 %","  4.69 %","  4.20 %","   .00 %"," 10.31 %","  2.35 %","  2.84 %","   .00 %","   .00 %","   .00 %","  2.08 %","  5.93 %","  2.56 %","   .00 %","   .00 %","  2.07 %","   .69 %","  6.67 %","  3.57 %","  1.92 %","  6.95 %","   .00 %","  4.65 %","  2.40 %"
"2020-07-29","  1.86 %","  5.88 %","  3.94 %","   .00 %","  2.08 %","  3.14 %","   .18 %","  3.03 %","   .71 %","  2.55 %"," 10.34 %","","   .00 %","  2.68 %","  4.76 %","  1.16 %","   .00 %","   .00 %","   .00 %"," 18.71 %","   .00 %","  5.00 %","  4.48 %","  1.61 %","  8.00 %","  1.87 %","  1.53 %","  3.56 %","  2.82 %"," 37.50 %","   .00 %","  2.04 %","  2.40 %","  2.00 %","   .81 %","   .00 %","  4.57 %","  4.14 %","  9.38 %","  1.72 %","  1.89 %","   .70 %","   .00 %","   .00 %","  3.51 %"
"2020-07-30","  2.21 %","   .00 %","  3.10 %","   .00 %","   .00 %","  5.49 %","   .00 %","  2.94 %","  1.42 %","  5.47 %","  3.12 %","","   .00 %","  3.28 %","   .00 %","  2.99 %","   .00 %","   .00 %","   .00 %","  1.09 %","  4.44 %","  4.76 %","  2.86 %","  1.59 %","   .00 %"," 11.93 %","  2.76 %","  5.12 %","  1.37 %","   .00 %","   .00 %","   .00 %","  2.34 %","  1.71 %","  4.03 %","   .00 %","  8.25 %","  2.98 %"," 14.29 %","  1.69 %","  1.85 %","  2.18 %","   .00 %","  2.22 %","  2.26 %"
"2020-07-31","  1.91 %","   .00 %","   .67 %","   .00 %","  2.04 %","  1.73 %","   .18 %","  8.57 %","  1.40 %","  7.70 %","   .00 %","","   .00 %","  2.42 %","  4.55 %","  2.90 %","   .00 %","   .00 %","   .00 %","  5.91 %","   .00 %","  2.27 %","  4.17 %","  2.34 %","  7.41 %","  7.38 %","  1.22 %","  2.60 %","  5.41 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .72 %","   .78 %","   .00 %","  1.79 %","  3.86 %","  2.50 %"," 11.67 %","  3.64 %","  2.39 %","   .00 %","   .00 %","  1.10 %"
"2020-08-01","  2.25 %","   .00 %","   .33 %","   .00 %","  2.00 %","  1.70 %","   .18 %","   .00 %","  4.83 %","  3.50 %","   .00 %","","   .00 %","  1.53 %","   .00 %","  2.39 %","   .00 %","   .00 %","   .00 %","  1.52 %","   .00 %"," 11.11 %","   .67 %","  2.29 %","   .00 %","  3.05 %","  1.45 %","  2.34 %","  1.28 %","   .00 %","   .00 %","   .00 %","   .76 %","  2.15 %","   .00 %","   .00 %","  2.20 %","   .93 %","  2.44 %","  8.96 %","  1.75 %","   .58 %","   .00 %","   .00 %","  3.28 %"
"2020-08-02","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-03","   .81 %","   .00 %","  3.31 %"," 16.67 %"," 11.76 %","  4.47 %","   .18 %","  2.63 %","  2.63 %","  9.17 %","  3.03 %","","   .00 %","  3.79 %","   .00 %","  2.33 %"," ##.## %","   .00 %","   .00 %","   .50 %","   .00 %"," 26.00 %","  5.30 %","  5.97 %","  3.45 %","  8.15 %","  3.10 %","  2.92 %"," 11.39 %","   .00 %","   .00 %","  6.00 %","  2.27 %","  3.74 %","  3.08 %"," 12.50 %","  2.59 %","  5.21 %","  2.38 %","  6.85 %","  5.17 %","  2.65 %","   .00 %","  2.17 %","  1.06 %"
"2020-08-04","  2.61 %","   .00 %","  5.45 %"," 28.57 %","  1.75 %"," 10.70 %","   .18 %","  7.69 %","   .00 %","  4.39 %","   .00 %","","   .00 %","  3.07 %","   .00 %","  1.66 %"," 66.67 %","   .00 %","   .00 %","   .00 %","  6.38 %","  7.94 %","  1.26 %","  1.41 %","   .00 %","  8.22 %","  1.39 %","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.19 %","  2.03 %","  2.99 %"," 44.44 %","   .42 %","  1.46 %"," 23.26 %","   .00 %","  1.64 %","  1.53 %","   .00 %","  6.38 %","  1.57 %"
"2020-08-05","  1.63 %","   .00 %","  9.12 %"," 22.22 %","  1.72 %","  7.73 %","   .35 %","  2.38 %","  5.13 %","  6.19 %","   .00 %","","   .00 %","  1.72 %"," 21.74 %","  1.43 %"," 40.00 %","  6.67 %","   .00 %","   .50 %","   .00 %","  1.47 %","  2.48 %","  3.47 %","   .00 %","  3.80 %","  2.28 %","  2.14 %","  5.68 %","  8.33 %","   .00 %","  1.89 %","  1.41 %","  1.32 %","   .00 %","   .00 %","   .84 %","  1.72 %","  1.89 %","  3.85 %","  6.45 %","  2.07 %","-16.67 %","  8.00 %","  1.03 %"
"2020-08-06","  1.83 %","  5.56 %","  4.46 %","  9.09 %","  1.69 %","  2.69 %","   .35 %","   .00 %","  6.10 %","  6.53 %","  5.88 %","","   .00 %","  4.89 %"," 10.71 %","  1.00 %"," 14.29 %","   .00 %"," 28.57 %","  1.49 %","   .00 %","  4.35 %","  3.64 %","  2.01 %","   .00 %","  6.10 %","  2.00 %","  3.66 %","  2.15 %","  7.69 %","   .00 %","  3.70 %","  4.17 %","  1.09 %","  1.45 %","   .00 %","  5.81 %","  3.67 %","  1.85 %","  1.23 %","  6.06 %","  2.10 %","   .00 %","  3.70 %","  2.04 %"
"2020-08-07","  1.76 %","   .00 %","  3.47 %"," 25.00 %","  5.00 %","  3.06 %","   .00 %","  9.30 %","  2.30 %","  4.81 %","   .00 %","","   .00 %","  3.06 %","   .00 %","  1.99 %","   .00 %","   .00 %"," 11.11 %","   .98 %","  2.00 %","  6.94 %","  1.75 %","  3.29 %","  3.33 %","  6.32 %","   .66 %","  2.02 %","  4.21 %"," 14.29 %","   .00 %","   .00 %","  4.00 %","  1.08 %","  3.57 %","   .00 %","  1.18 %","  2.72 %","   .00 %","  6.10 %"," 10.00 %","   .23 %","   .00 %","   .00 %","   .50 %"
"2020-08-08","  2.43 %","   .00 %","   .77 %","   .00 %","  1.59 %","  2.97 %","   .00 %","  2.13 %","  2.81 %","  4.70 %"," -2.78 %","","   .00 %","  1.89 %","   .00 %","   .58 %","   .00 %","   .00 %","   .00 %","  2.42 %","   .00 %","  2.60 %","  2.87 %","  2.55 %","   .00 %","  2.70 %","  2.17 %","  1.47 %","   .00 %"," 43.75 %","   .00 %","   .00 %","  3.85 %","  1.28 %","  8.97 %","   .00 %","  1.55 %","  1.86 %","   .00 %"," 10.34 %","  6.49 %","  5.41 %","   .00 %","  5.36 %","  1.00 %"
"2020-08-09","   .19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .41 %","   .17 %","   .00 %","   .00 %","  4.89 %","   .00 %","","   .00 %","   .80 %","   .00 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.33 %","   .00 %","   .62 %","   .00 %","  4.21 %","   .64 %","   .06 %","   .00 %","  8.70 %","   .00 %","   .00 %","  1.85 %","   .63 %","   .63 %","   .00 %","   .38 %","   .00 %","   .00 %","  4.17 %","   .00 %","  2.02 %","   .00 %","   .00 %","   .99 %"
"2020-08-10","  2.18 %","   .00 %","  2.30 %"," 13.33 %","   .00 %","  4.10 %","   .17 %","  4.17 %","   .00 %","  2.19 %","  2.86 %","","   .00 %","  1.68 %","  3.23 %","  1.35 %","   .00 %","  6.25 %","   .00 %","   .47 %","  1.96 %","  1.19 %","   .56 %","  4.32 %","  3.23 %","  1.52 %","  1.90 %","   .06 %","  3.03 %","   .00 %","   .00 %","  5.36 %","  3.03 %","   .42 %","  1.26 %","  7.69 %","   .76 %","  2.60 %","  3.64 %","   .00 %","  1.22 %","  1.27 %","   .00 %","  3.39 %","  1.95 %"
"2020-08-11","  1.87 %","  5.26 %","  6.75 %","   .00 %"," 12.50 %","  5.91 %","   .17 %","  2.00 %","   .55 %","  3.44 %","  5.56 %","","   .00 %","  1.40 %","   .00 %","   .38 %"," 12.50 %","   .00 %"," 10.00 %","   .94 %","   .00 %","  2.35 %","   .00 %","   .59 %","   .00 %","  6.47 %","  1.04 %","  3.57 %","  4.90 %"," 12.00 %","-##.## %","   .00 %","  1.18 %","  -.21 %","   .00 %","  7.14 %","   .38 %","  2.79 %","  1.75 %"," 17.00 %","  2.41 %","   .35 %","   .00 %","  6.56 %","  3.35 %"
"2020-08-12","  1.18 %","   .00 %","  3.75 %"," 17.65 %","  6.94 %"," 10.41 %","   .00 %","   .00 %","  2.72 %","  5.76 %","   .00 %","","   .00 %","  1.90 %","  3.12 %","   .95 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %","  2.30 %","  1.67 %","  2.35 %","  3.12 %","  2.34 %","  2.25 %","  3.56 %","  5.61 %"," 25.00 %","   .00 %","   .00 %","  1.74 %","  1.46 %","   .62 %","  6.67 %","  1.13 %","  2.96 %","  6.90 %"," 12.82 %","  1.18 %","  2.02 %","   .00 %","  1.54 %","   .46 %"
"2020-08-13","  1.80 %","  5.00 %","  4.74 %","   .00 %","  3.90 %","  7.74 %","   .69 %","  1.96 %","   .00 %","  2.55 %","   .00 %","   .00 %","   .00 %","  1.20 %","  3.03 %","  2.07 %"," 11.11 %","   .00 %","   .00 %","  5.05 %","   .00 %","  1.12 %","  2.19 %","   .57 %","   .00 %","  4.57 %","  1.20 %","  1.25 %","  9.73 %","   .00 %","   .00 %","  1.69 %","  1.14 %","  2.47 %","  3.70 %","   .00 %","  1.12 %","  1.68 %","  3.23 %"," 16.67 %","  4.65 %","  1.23 %","   .00 %","  4.55 %","  3.23 %"
"2020-08-14","  1.65 %","  4.76 %","  5.17 %","  5.00 %","   .00 %","  5.62 %","   .34 %","   .00 %","  1.06 %","  4.98 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .18 %","   .00 %","   .00 %","   .00 %","   .44 %","   .00 %","  2.22 %","   .53 %","  2.29 %","  3.03 %","  4.37 %","  2.38 %","  1.34 %","  7.26 %"," 17.14 %","   .00 %","  1.67 %","  1.69 %","  1.00 %","  3.57 %","   .00 %","  1.47 %","  4.01 %","  3.12 %","  5.84 %","  5.56 %","  1.62 %","   .00 %","  2.90 %","  2.23 %"
"2020-08-15","  1.75 %","   .00 %","   .20 %","   .00 %","   .00 %","   .30 %","   .17 %","  1.92 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","   .18 %"," 10.00 %","   .00 %","   .00 %","  1.74 %","   .00 %","   .00 %","   .53 %","   .56 %","   .00 %","  1.26 %","   .77 %","   .86 %","   .00 %","  9.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .45 %","   .00 %","  1.84 %","  3.16 %","   .73 %","   .00 %","  4.23 %","  2.18 %"
"2020-08-16","   .44 %","   .00 %","  -.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.81 %","   .00 %","   .00 %","   .00 %","   .86 %","   .00 %","   .37 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .56 %","   .00 %","  4.13 %","   .77 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.64 %","  5.56 %","   .20 %","   .00 %","   .00 %","  1.09 %","   .90 %","   .00 %","   .00 %"," -1.02 %","   .26 %","-40.00 %","  2.70 %","  1.71 %"
"2020-08-17","   .62 %","   .00 %","  4.11 %","   .00 %","   .00 %","  3.54 %","   .17 %","  1.89 %","   .52 %","  1.59 %","  5.26 %","   .00 %","   .00 %","   .94 %","   .00 %","  1.10 %"," 16.67 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.17 %","  1.10 %","  5.88 %","  3.17 %","   .57 %","   .25 %","  9.77 %","  6.25 %","   .00 %","   .00 %","  2.63 %","   .60 %","  8.05 %","   .00 %","   .72 %","   .89 %","  1.52 %","  1.20 %","  4.12 %","   .79 %","   .00 %","   .00 %","  1.26 %"
"2020-08-18","  1.02 %","   .00 %","  4.34 %"," 14.29 %","  7.50 %","  2.56 %","   .68 %","   .00 %","   .00 %","  2.69 %","  5.00 %"," ##.## %","   .00 %","  1.23 %","   .00 %","  1.27 %","  7.14 %","   .00 %"," 36.36 %","  2.99 %","  1.92 %","  2.13 %","   .00 %","  1.09 %","   .00 %","  3.85 %","   .76 %","  1.05 %","  5.48 %","  3.92 %","   .00 %","   .00 %","  2.56 %","   .39 %","  3.19 %","   .00 %","   .36 %","  3.77 %"," 10.45 %","  2.38 %","   .99 %","   .26 %","   .00 %","   .00 %","  1.24 %"
