"date","Utah/Bear River","Utah/Beaver","Utah/Box Elder","Utah/Cache","Utah/Carbon","Utah/Central Utah","Utah/Daggett","Utah/Davis","Utah/Duchesne","Utah/Emery","Utah/Garfield","Utah/Grand","Utah/Iron","Utah/Juab","Utah/Kane","Utah/Millard","Utah/Morgan","Utah/Out of UT","Utah/Piute","Utah/Rich","Utah/Salt Lake","Utah/San Juan","Utah/Sanpete","Utah/Sevier","Utah/Southeast Utah","Utah/Southwest","Utah/Southwest Utah","Utah/Summit","Utah/Tooele","Utah/TriCounty","Utah/Uintah","Utah/Unassigned","Utah/Utah","Utah/Wasatch","Utah/Washington","Utah/Washington County","Utah/Wayne","Utah/Weber","Utah/Weber-Morgan","Utah/unassigned"
"2020-06-30","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .94 %"," 12.50 %","","","   .00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","  8.33 %",""
"2020-07-01","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .93 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-02"," 50.00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.85 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-03","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.82 %","   .00 %","","","   .00 %","","  9.09 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","  7.69 %",""
"2020-07-04","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-05","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .89 %","   .00 %","","","   .00 %","","  8.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.55 %","   .00 %","","","","","   .00 %",""
"2020-07-06","   .00 %","","","","","   .00 %",""," 20.00 %","","","","","","","","","","","","","  3.54 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 33.33 %","","","","","   .00 %",""
"2020-07-07","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  2.56 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.35 %","   .00 %","","","","","   .00 %",""
"2020-07-08","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.67 %"," 11.11 %","","","   .00 %","","  7.69 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 12.50 %","   .00 %","","","","","   .00 %",""
"2020-07-09","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.64 %"," 10.00 %","","","   .00 %","","  7.14 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-10","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .81 %","   .00 %","","","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-11","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  4.00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-12","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %",""," 12.50 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.70 %","   .00 %","","","","","   .00 %",""
"2020-07-13","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","  7.14 %",""
"2020-07-14"," 33.33 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %"," 54.55 %","","","   .00 %","","  5.56 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.57 %","   .00 %","","","","","  6.67 %",""
"2020-07-15","   .00 %","","","","","   .00 %",""," 16.67 %","","","","","","","","","","","","","  1.54 %","  5.88 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.45 %","   .00 %","","","",""," 12.50 %",""
"2020-07-16","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .76 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-17","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","  5.56 %",""
"2020-07-18","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  2.26 %","  5.56 %","","","   .00 %",""," 10.53 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","",""," 10.53 %",""
"2020-07-19","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-20","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.47 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.33 %","   .00 %","","","","","  4.76 %",""
"2020-07-21"," 25.00 %","","","","","   .00 %",""," 14.29 %","","","","","","","","","","","","","   .72 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","  4.55 %",""
"2020-07-22","   .00 %","","","","","   .00 %",""," 12.50 %","","","","","","","","","","","","","  4.32 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","  4.35 %",""
"2020-07-23","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  4.83 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-24","   .00 %","","","","","   .00 %",""," 11.11 %","","","","","","","","","","","","","  2.63 %","   .00 %","","","   .00 %","","  4.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-25","   .00 %","","","","","   .00 %",""," 10.00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-26","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-27","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  2.56 %"," 10.53 %","","","   .00 %","","  4.55 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-28","   .00 %","","","","","   .00 %","","  9.09 %","","","","","","","","","","","","","  1.25 %","  4.76 %","","","   .00 %","","  4.35 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-29","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  2.47 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.23 %","   .00 %","","","","","  4.17 %",""
"2020-07-30","   .00 %","","","",""," ##.## %","","  8.33 %","","","","","","","","","","","","","  3.01 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.12 %","   .00 %","","","","","   .00 %",""
"2020-07-31"," 20.00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.17 %","  4.55 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-01","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.73 %","  4.35 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  6.06 %","   .00 %","","","","","   .00 %",""
"2020-08-02","   .00 %","","","","","   .00 %","","  7.69 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-03","   .00 %","","","","","   .00 %","","  7.14 %","","","","","","","","","","","","","  1.14 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-04","   .00 %","","","","","   .00 %","","  6.67 %","","","","","","","","","","","","","  3.37 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-05","   .00 %","","","","","   .00 %",""," 12.50 %","","","","","","","","","","","","","   .54 %","  4.17 %","","","   .00 %","","  4.17 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.86 %","   .00 %","","","","","   .00 %",""
"2020-08-06","   .00 %","","","","","   .00 %","","  5.56 %","","","","","","","","","","","","","   .54 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.78 %","   .00 %","","","","","   .00 %",""
"2020-08-07","   .00 %","","","","","   .00 %",""," 10.53 %","","","","","","","","","","","","","  1.61 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-08","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-09"," 16.67 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-10","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  3.70 %","   .00 %","","","   .00 %","","  4.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-11","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  2.04 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-12","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-13","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .99 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-14","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  2.45 %","  4.00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.70 %","   .00 %","","","","","   .00 %",""
"2020-08-15","   .00 %","","","",""," 50.00 %","","   .00 %","","","","","","","","","","","","","   .96 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-16","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-17","   .00 %","","","","","-33.33 %","","   .00 %","","","","","","","","","","","","","   .47 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.63 %","   .00 %","","","","","   .00 %",""
"2020-08-18"," 14.29 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.42 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","  4.00 %",""
"2020-08-19"," 12.50 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .93 %","  3.85 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.13 %","   .00 %","","","","","  7.69 %",""
"2020-08-20","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.38 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.44 %","   .00 %","","","","","   .00 %",""
"2020-08-21","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .91 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-22","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .90 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-23","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-24","   .00 %","","","","","   .00 %","","  4.76 %","","","","","","","","","","","","","   .00 %","  3.70 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.38 %"," 25.00 %","","","","","   .00 %",""
