"date","Washington/Adams","Washington/Asotin","Washington/Benton","Washington/Chelan","Washington/Clallam","Washington/Clark","Washington/Columbia","Washington/Cowlitz","Washington/Douglas","Washington/Ferry","Washington/Franklin","Washington/Garfield","Washington/Garfield County","Washington/Grant","Washington/Grays Harbor","Washington/Island","Washington/Jefferson","Washington/King","Washington/Kitsap","Washington/Kittitas","Washington/Klickitat","Washington/Lewis","Washington/Lincoln","Washington/Mason","Washington/Okanogan","Washington/Pacific","Washington/Pend Oreille","Washington/Pierce","Washington/San Juan","Washington/Skagit","Washington/Skamania","Washington/Snohomish","Washington/Spokane","Washington/Stevens","Washington/Thurston","Washington/Unassigned","Washington/Wahkiakum","Washington/Walla Walla","Washington/Walla Walla County","Washington/Whatcom","Washington/Whitman","Washington/Yakima"
"2020-06-28"," 15.04 %","  5.00 %","  1.75 %","   .32 %","  2.86 %","   .72 %","   .00 %","   .00 %","  3.14 %","   .00 %","  1.48 %","   .00 %","","  3.28 %","  4.00 %","   .00 %","   .00 %","   .88 %","   .95 %","  4.27 %","  3.51 %","  6.67 %","   .00 %","  2.17 %","   .00 %","  8.33 %","   .00 %","   .81 %","   .00 %","   .20 %","   .00 %","   .20 %","  1.19 %","  6.25 %","  3.04 %"," -3.77 %","   .00 %","  3.95 %","","   .17 %","   .00 %","  1.35 %"
"2020-06-29","   .00 %","   .00 %","  1.90 %","  3.17 %","   .00 %","   .43 %","   .00 %","  1.18 %","  1.30 %","   .00 %","  2.03 %","   .00 %","","  3.18 %","   .00 %","   .00 %","  2.70 %","  1.25 %","  -.47 %","  4.10 %","  1.69 %","   .00 %","   .00 %","   .00 %","  4.48 %","   .00 %"," 33.33 %","  1.01 %","   .00 %","  1.79 %","   .00 %","   .73 %","  3.60 %","   .00 %","  1.69 %"," ##.## %","   .00 %","  1.90 %","","  2.50 %","   .00 %","  1.27 %"
"2020-06-30","  3.08 %","   .00 %","   .76 %","  1.54 %","   .00 %","  4.43 %","   .00 %","  4.07 %","   .00 %","   .00 %","  1.86 %","   .00 %","","  4.93 %","  3.85 %","   .00 %","   .00 %","  1.58 %","  4.25 %","   .79 %"," -1.67 %","  1.56 %"," 33.33 %","  6.38 %"," 10.00 %"," 30.77 %","   .00 %","  2.15 %","   .00 %","  1.37 %"," 25.00 %","  1.30 %","  8.74 %","  5.88 %","  4.98 %","-28.44 %","   .00 %","  3.11 %","","  1.14 %","  2.70 %","   .90 %"
"2020-07-01","  5.97 %","   .00 %","  3.87 %","  5.15 %","   .00 %","  2.46 %","   .00 %","  4.47 %","  3.86 %","   .00 %","  3.48 %","   .00 %","","   .00 %"," -3.70 %","   .52 %","   .00 %","  1.25 %","  1.81 %","  2.34 %","   .00 %","  4.62 %","   .00 %","  2.00 %"," 10.39 %","   .00 %","   .00 %","  1.01 %","   .00 %","  1.54 %","   .00 %","   .77 %","  3.35 %","   .00 %","  3.16 %"," ##.## %","   .00 %","  2.41 %","","  2.09 %","   .00 %","   .81 %"
"2020-07-02","  2.82 %","   .00 %","  3.11 %","  8.07 %"," 13.89 %","  2.54 %","   .00 %","  8.02 %","  4.55 %","   .00 %","  3.36 %","   .00 %","","  1.37 %","   .00 %","  1.04 %","   .00 %","  2.24 %","  2.22 %","  6.87 %"," 11.86 %","  4.41 %","   .00 %","  1.96 %","  2.35 %","  5.88 %","   .00 %","  2.20 %","   .00 %","   .19 %"," 20.00 %","  1.50 %","  3.89 %","   .00 %","  4.21 %","-48.54 %","   .00 %","   .59 %","","  2.20 %","  5.26 %","  1.99 %"
"2020-07-03","   .68 %","   .00 %","  1.89 %","  3.47 %","  2.44 %","  2.86 %","   .00 %","  2.48 %","  4.74 %","   .00 %","  2.22 %","   .00 %","","  2.12 %","   .00 %","   .51 %","   .00 %","  1.41 %","  3.91 %","   .00 %","   .00 %"," -1.41 %","   .00 %","  1.92 %","  1.15 %","   .00 %","   .00 %","  2.04 %","   .00 %","   .76 %"," 16.67 %","  1.42 %","  5.96 %","  5.56 %","  3.68 %"," 32.95 %","   .00 %","  2.92 %","","  1.54 %"," -5.00 %","  1.09 %"
"2020-07-04","  2.04 %","   .00 %","  1.38 %","  1.03 %","   .00 %"," 16.46 %","   .00 %"," -1.45 %","  3.02 %","   .00 %","  2.62 %","   .00 %","","  1.32 %","   .00 %","   .51 %","   .00 %","   .92 %","   .84 %","   .00 %","  1.52 %","  7.14 %","   .00 %","   .00 %","  4.55 %","   .00 %"," 25.00 %","  1.78 %","   .00 %","  3.20 %","   .00 %","   .60 %","  1.44 %","   .00 %","  1.77 %","-27.35 %","   .00 %","   .57 %","","   .61 %","  2.63 %","   .64 %"
"2020-07-05"," 10.67 %","   .00 %","  2.14 %","  2.81 %","  2.38 %","   .22 %","   .00 %","  1.96 %","  2.20 %","   .00 %","  3.15 %","   .00 %","","  2.99 %","   .00 %","   .51 %","  2.63 %","  1.47 %","   .83 %","  4.29 %","   .00 %","   .00 %","   .00 %","   .00 %"," 28.26 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %"," 28.57 %","   .96 %","  3.29 %","  5.26 %","   .70 %"," 64.71 %","   .00 %","  1.69 %","","   .60 %","   .00 %","  1.26 %"
"2020-07-06"," 18.07 %","   .00 %","  4.09 %","  8.19 %","  4.65 %","  1.19 %","   .00 %","   .96 %","  8.60 %","   .00 %","  7.38 %","   .00 %",""," 27.36 %"," 19.23 %"," -1.01 %","  5.13 %","  1.50 %","  2.06 %","  8.22 %","   .00 %","  2.67 %","   .00 %","  1.89 %"," 28.81 %","   .00 %","   .00 %","  1.57 %","  5.26 %","  1.46 %"," 11.11 %","   .70 %","  6.62 %","   .00 %","   .35 %"," 32.86 %","   .00 %","  3.89 %","","   .90 %","   .00 %","  1.94 %"
"2020-07-07","  3.57 %","   .00 %","  2.85 %","  1.38 %","  2.22 %","  3.11 %","   .00 %","  3.81 %","  1.65 %","   .00 %","  3.68 %","   .00 %","","   .85 %","  3.23 %","  1.02 %","   .00 %","   .69 %","  1.21 %","  1.27 %","  4.48 %","  1.30 %","   .00 %","  1.85 %","   .66 %","   .00 %"," 40.00 %","  1.05 %","   .00 %","   .18 %"," 40.00 %","  1.13 %","  3.22 %","   .00 %","  3.10 %","-37.63 %","   .00 %","  3.21 %","","  1.19 %","   .00 %","   .81 %"
"2020-07-08"," -1.97 %","   .00 %","  1.38 %","  9.05 %","   .00 %","  2.91 %","   .00 %","  5.05 %","  5.52 %","   .00 %","  1.28 %","   .00 %","","  1.55 %","   .00 %","   .51 %","   .00 %","   .91 %","  3.98 %","  1.25 %","  4.29 %","  1.28 %","   .00 %","   .00 %","  4.58 %","   .00 %","   .00 %","  1.88 %","   .00 %","  1.61 %"," 28.57 %","   .64 %","  3.18 %","   .00 %","  1.67 %"," 18.10 %","   .00 %","  1.04 %","","   .59 %","   .00 %","   .74 %"
"2020-07-09","  9.55 %","   .00 %","  2.83 %","  1.87 %","  2.17 %","  1.41 %","   .00 %","  2.18 %","  2.15 %","   .00 %","  3.36 %","   .00 %","","  2.50 %","  3.12 %","  1.51 %","   .00 %","  1.20 %","  3.07 %","  1.85 %","  4.11 %","  7.59 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","  2.15 %","   .00 %","   .71 %","  5.56 %","   .82 %","  1.81 %","  5.00 %","  1.97 %","  5.84 %","   .00 %","  2.05 %","","   .58 %"," 12.82 %","  1.48 %"
"2020-07-10","  1.83 %","   .00 %","  2.52 %","  4.68 %","  6.38 %","  2.89 %","   .00 %","  2.99 %","  4.82 %"," ##.## %","  3.12 %","   .00 %","","  2.98 %"," 15.15 %","   .50 %","   .00 %","  1.30 %","  2.97 %","   .00 %","   .00 %","  4.71 %","   .00 %","   .00 %"," 11.18 %","   .00 %"," 14.29 %","  2.14 %","   .00 %","   .35 %"," 15.79 %","  1.05 %","  2.75 %","  9.52 %","  3.87 %","-17.93 %","   .00 %","  2.51 %","","   .44 %","   .00 %","   .84 %"
"2020-07-11","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-07-12","  7.21 %","   .00 %","  4.60 %","  7.59 %"," 12.00 %","  3.10 %"," 12.50 %"," 11.20 %","  9.20 %"," ##.## %","  5.09 %","   .00 %","","  4.74 %"," 13.16 %","  1.48 %","   .00 %","  2.22 %","  5.05 %","  6.67 %","  2.63 %","  5.62 %","   .00 %","  9.09 %"," 13.41 %","   .00 %"," 12.50 %","  4.12 %","   .00 %","  5.58 %","  4.55 %","  2.77 %","  8.41 %"," 17.39 %","  9.32 %"," 15.13 %","   .00 %","  7.35 %","","  2.60 %","  2.27 %","  2.37 %"
"2020-07-13","  2.52 %","   .00 %","  1.96 %","  6.69 %","  7.14 %","  1.22 %","   .00 %","  7.09 %","  4.21 %","   .00 %","  2.84 %","   .00 %","","  7.16 %"," 18.60 %","   .00 %","  4.88 %","  2.13 %","  5.15 %","  2.84 %","  1.28 %","  7.45 %","   .00 %","  3.33 %"," 14.29 %","   .00 %"," 33.33 %","  2.26 %"," 10.00 %","  2.31 %"," 21.74 %","  1.69 %","  3.39 %","  3.70 %","  6.82 %"," 24.82 %","   .00 %","  5.02 %","","  1.13 %","   .00 %","  2.50 %"
"2020-07-14","  2.87 %","   .00 %","  4.19 %","   .51 %","  3.33 %","   .74 %","   .00 %","   .70 %","  1.01 %","   .00 %","  1.62 %"," ##.## %","","  1.52 %","  1.96 %","   .00 %","  2.33 %","  1.13 %","  1.96 %","  2.21 %","   .00 %","  2.97 %","   .00 %","  4.84 %","   .00 %","   .00 %","  8.33 %","  1.69 %","   .00 %","  1.29 %"," 21.43 %","   .97 %","  3.61 %","   .00 %","  2.13 %","-16.37 %","   .00 %","  2.17 %","","   .97 %","  6.67 %","   .38 %"
"2020-07-15","   .40 %","   .00 %","  5.43 %","  3.04 %","   .00 %","  3.59 %","   .00 %","  7.61 %","  1.75 %","   .00 %","  1.80 %","   .00 %","","   .81 %","  7.69 %","  1.46 %"," 13.64 %","   .92 %","  1.28 %","  8.11 %","   .00 %","  3.85 %","   .00 %","  1.54 %","  4.31 %","   .00 %","   .00 %","  2.51 %","   .00 %","  2.71 %","  5.88 %","  1.23 %","  2.99 %","  7.14 %","  2.60 %","-11.19 %","   .00 %","  3.83 %","","   .97 %","   .00 %","   .95 %"
"2020-07-16","   .00 %","   .00 %","  2.06 %","  6.22 %","  4.84 %","  1.78 %","   .00 %","  1.93 %","  3.69 %","   .00 %","   .94 %","   .00 %","","  -.11 %","  3.57 %","   .00 %","   .00 %","  1.89 %","  6.96 %"," 23.50 %","  1.27 %","  1.85 %"," 25.00 %","  6.06 %"," 10.33 %","   .00 %"," 38.46 %","  2.68 %","   .00 %","  1.71 %","  5.56 %","  1.43 %","  5.14 %"," 16.67 %","  3.55 %"," 57.48 %","   .00 %","  2.05 %","","  2.32 %","  6.25 %","  4.37 %"
"2020-07-17","  9.92 %","   .00 %","  1.83 %","  2.47 %","  3.08 %","   .61 %","   .00 %","  2.21 %","  1.90 %"," 50.00 %","  2.76 %","   .00 %","","  2.64 %","  8.62 %","  1.44 %","   .00 %","  1.66 %","  4.44 %"," 10.12 %","   .00 %","  4.55 %","   .00 %","  5.71 %","  9.74 %","   .00 %","   .00 %","  2.12 %","  9.09 %","   .31 %"," -2.63 %","  1.36 %","  2.42 %","  5.71 %","  3.68 %","-57.50 %","   .00 %","  5.62 %","","  1.47 %","   .00 %","  1.52 %"
"2020-07-18","  3.97 %","   .00 %","  2.28 %","  5.26 %","  2.99 %","  3.47 %","   .00 %","  4.32 %","  6.28 %","   .00 %","  2.16 %","   .00 %","","  3.35 %","  4.76 %","   .94 %","   .00 %","  1.46 %","  2.55 %","   .37 %","  1.25 %","  4.35 %","   .00 %","  1.35 %"," 10.24 %","  5.56 %","   .00 %","  2.33 %","   .00 %","  1.83 %","  8.11 %","  1.63 %","  4.98 %"," 16.22 %","  4.96 %"," -2.35 %","   .00 %","  3.80 %","","  1.58 %","  7.84 %","  1.13 %"
"2020-07-19","  2.78 %","   .00 %","  1.90 %","  4.43 %"," -1.45 %","   .08 %","   .00 %","  1.78 %","  7.44 %","   .00 %","  1.89 %","   .00 %","","  2.70 %"," -1.52 %","   .47 %","   .00 %","  1.54 %","  7.46 %","  2.56 %","  1.23 %","  5.83 %","   .00 %","  2.67 %"," 18.58 %","   .00 %"," 27.78 %","  2.91 %","   .00 %","  2.54 %","   .00 %","   .98 %","  3.50 %","  2.33 %","  2.93 %"," 38.55 %","   .00 %","  2.93 %","","  1.04 %","  1.82 %","   .94 %"
"2020-07-20","  3.72 %","   .00 %","  1.55 %","  4.79 %","   .00 %","   .67 %","   .00 %","   .87 %","  7.94 %","   .00 %","  1.49 %","   .00 %","","  2.32 %","  1.54 %","   .47 %","   .00 %","  1.26 %","  2.57 %","  6.07 %","  1.22 %","  1.57 %"," 20.00 %","  5.19 %"," 18.54 %","   .00 %","  8.70 %","  2.27 %","   .00 %","  3.06 %","  2.50 %","   .85 %","  2.97 %","   .00 %","  2.63 %","  -.87 %","   .00 %","  5.69 %","","  1.03 %","   .00 %","   .66 %"
"2020-07-21","  2.28 %","   .00 %","  2.15 %","  1.57 %","  5.88 %","  4.91 %"," 11.11 %","  5.19 %","  2.64 %","   .00 %","  1.86 %","   .00 %","","  2.06 %","   .00 %","   .46 %","   .00 %","   .98 %","  2.01 %","  2.02 %","   .00 %","  2.33 %","   .00 %","  3.70 %","  6.17 %"," 31.58 %","  4.00 %","  2.06 %","   .00 %","   .00 %","  9.76 %","  1.55 %","  2.84 %","  4.55 %","  1.28 %"," 57.02 %"," 20.00 %","  1.01 %","","  1.78 %","   .00 %","   .83 %"
"2020-07-22","  1.27 %","  4.76 %","  1.26 %","  5.14 %"," -1.39 %","   .87 %","   .00 %","   .55 %","  5.88 %","   .00 %","  1.26 %","   .00 %","","  1.21 %","   .00 %","   .92 %","   .00 %","  1.32 %","  3.93 %","   .33 %","  2.41 %","   .00 %","   .00 %","  4.76 %","  4.98 %","  4.00 %","   .00 %","  2.30 %","  4.17 %","   .71 %"," -4.44 %","  1.30 %","  2.70 %","  4.35 %","  1.89 %","-18.44 %","   .00 %","  2.67 %","","   .62 %","  1.79 %","   .55 %"
"2020-07-23","  1.26 %","   .00 %","  1.14 %","  2.20 %"," -1.41 %","  2.05 %","   .00 %","  3.00 %","   .87 %"," 16.67 %","   .87 %","   .00 %","","  1.10 %","  6.06 %","   .91 %","   .00 %","  1.53 %","  4.49 %","   .66 %","   .00 %","  3.79 %"," 16.67 %","  1.14 %","  3.56 %","  3.85 %","  7.69 %","  3.00 %","   .00 %","  1.54 %","  2.33 %","  1.11 %","  2.56 %","  4.17 %","  2.48 %"," 15.07 %","   .00 %","  1.95 %","","  1.36 %","  1.75 %","   .59 %"
"2020-07-24","  1.86 %","   .00 %","  1.99 %","  2.51 %","  4.29 %","   .85 %","   .00 %","  2.91 %","  2.75 %","   .00 %","  1.44 %","   .00 %","","  2.46 %","  7.14 %","   .45 %","   .00 %","  1.38 %","  7.01 %","   .98 %","  1.18 %","  2.19 %"," 14.29 %","  5.62 %","  5.15 %"," -3.70 %","   .00 %","  2.81 %","  4.00 %","   .28 %","   .00 %","  1.71 %","  1.78 %","  2.00 %","  3.43 %","-15.48 %","   .00 %","  3.50 %","","   .73 %","   .00 %","  1.00 %"
"2020-07-25","  4.27 %","   .00 %","  1.85 %","  4.08 %","  2.74 %","   .76 %"," 20.00 %","   .26 %","  3.52 %","   .00 %","  1.46 %","   .00 %","","  2.31 %","  5.33 %","   .45 %","   .00 %","  1.59 %","  4.44 %","  1.62 %","  2.33 %","  3.57 %"," 25.00 %","  8.51 %","  4.36 %","  3.85 %"," 14.29 %","  2.74 %","  7.69 %","  1.38 %","  2.27 %","  1.68 %","  4.70 %","  7.84 %","  4.87 %"," 14.79 %","-16.67 %","  4.62 %","","   .73 %","  1.72 %","  1.01 %"
"2020-07-26","  5.26 %","   .00 %","  1.02 %","  3.48 %","  4.00 %","   .76 %","   .00 %","  1.28 %","  3.24 %"," 28.57 %","  1.14 %","   .00 %","","  2.91 %","  2.53 %","   .90 %","   .00 %","  1.18 %","  5.26 %","   .64 %","  2.27 %","  1.38 %","-10.00 %","  9.80 %","  5.22 %"," 11.11 %","  6.25 %","  2.27 %","   .00 %","   .95 %","  4.44 %","   .59 %","  3.29 %","  7.27 %","  1.49 %","  4.29 %","   .00 %","  2.06 %","","  1.69 %","   .00 %","   .75 %"
"2020-07-27","   .83 %","   .00 %","  1.17 %","  3.03 %","  1.28 %","   .38 %","   .00 %","  1.77 %","  4.23 %"," 11.11 %","   .73 %","   .00 %","","  1.37 %","   .00 %","   .00 %","   .00 %","  1.12 %","  4.23 %","   .95 %","  1.11 %","  2.72 %","   .00 %","  2.68 %","  4.96 %","   .00 %","  5.88 %","  2.29 %","   .00 %","  1.48 %","   .00 %","   .88 %","  1.53 %","   .00 %","  3.30 %","  1.76 %","   .00 %","  2.02 %","","  1.07 %","   .00 %","   .74 %"
"2020-07-28","  1.38 %","   .00 %","  3.22 %","   .95 %","  8.86 %","  3.68 %","  8.33 %","  3.23 %","  2.41 %"," 10.00 %","  2.46 %","   .00 %","","  3.69 %","  4.94 %","  2.67 %","   .00 %","   .95 %","  4.06 %","   .31 %","  8.79 %","  3.31 %","   .00 %","  7.83 %","  3.15 %","  3.33 %","   .00 %","  1.54 %","   .00 %","   .93 %","   .00 %","  1.36 %","  3.10 %"," 11.86 %","  1.06 %","-12.14 %","   .00 %","  3.95 %","","  2.11 %"," 38.98 %","   .60 %"
"2020-07-29","   .82 %","   .00 %","  2.54 %","  3.96 %","  2.33 %","  1.16 %","   .00 %","  1.20 %","  3.67 %","  9.09 %","  1.60 %","   .00 %","","  2.00 %","  5.88 %","   .43 %","  2.00 %","   .94 %","  1.95 %","  1.88 %","  1.01 %","  2.56 %"," 11.11 %","  8.06 %","  2.75 %","  3.23 %"," -2.78 %","  2.38 %","   .00 %","   .79 %","   .00 %","  1.03 %","  2.60 %","  4.55 %","  1.40 %","  -.66 %","   .00 %","  4.08 %","","   .92 %","  2.44 %","   .47 %"
"2020-07-30","   .81 %","  9.09 %","  1.30 %","  2.10 %","  3.41 %","   .93 %","   .00 %","  1.43 %","  2.83 %","   .00 %","  1.17 %","   .00 %","","  1.02 %","  2.22 %","   .86 %","   .00 %","  1.14 %","  4.00 %","   .00 %","   .00 %","  3.75 %","   .00 %","  8.21 %","  2.38 %","  3.12 %","  2.86 %","  2.11 %","   .00 %","  2.22 %","   .00 %","   .94 %","  2.91 %"," 18.84 %","  4.33 %"," 23.18 %","   .00 %","  3.13 %","","  1.71 %","   .00 %","   .62 %"
"2020-07-31","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-01","  3.21 %","   .00 %","  1.49 %","  8.54 %","   .00 %","  7.23 %","   .00 %","  3.52 %","  8.54 %","  8.33 %","  2.21 %","   .00 %","","  3.79 %","  4.35 %","  1.28 %","   .00 %","  2.43 %","  5.85 %","  6.44 %","  3.00 %","  6.02 %"," 30.00 %","  2.76 %","  6.68 %"," 21.21 %"," -2.78 %","  4.71 %","   .00 %","  2.81 %"," 10.64 %","  2.79 %","  5.34 %","  8.54 %","  5.47 %"," 17.20 %","   .00 %","  4.56 %","","  1.79 %","  4.76 %","   .97 %"
"2020-08-02","  2.59 %","   .00 %","   .46 %","  2.44 %","  3.30 %","  6.41 %","   .00 %","  1.13 %","  2.54 %"," 38.46 %","   .85 %","   .00 %","","  3.66 %","  1.04 %","   .84 %","  3.92 %","   .72 %","  1.90 %","   .29 %","  2.91 %","  5.68 %","   .00 %","  5.37 %","  2.72 %","   .00 %","  2.86 %","  1.24 %","   .00 %","  1.24 %","  1.92 %","  1.10 %","  1.50 %","   .00 %","   .31 %","-27.06 %","   .00 %","  1.69 %","","  1.32 %","   .00 %","   .56 %"
"2020-08-03","  1.01 %","   .00 %","   .37 %","  3.88 %","   .00 %","   .62 %","   .00 %","   .00 %","  2.72 %","   .00 %","   .48 %","   .00 %","","  1.41 %","  2.06 %","   .00 %","   .00 %","   .66 %","  2.02 %","   .00 %","   .00 %","  1.61 %","   .00 %","  3.82 %","  2.12 %","   .00 %","   .00 %","  1.74 %","   .00 %","  1.35 %","   .00 %","   .31 %","  1.19 %","  3.37 %","   .31 %"," 18.24 %","   .00 %","  8.10 %","","  1.52 %"," -1.14 %","   .30 %"
"2020-08-04","  1.75 %","   .00 %","  1.57 %","  1.10 %","  2.13 %","  2.90 %","   .00 %","  1.57 %","  1.20 %"," 11.11 %","  1.47 %","   .00 %","","  2.09 %","  2.02 %","   .84 %","  1.89 %","   .79 %","  2.43 %","  1.44 %","   .00 %","   .53 %"," 15.38 %","  7.36 %","  1.56 %","  2.50 %","  2.78 %","  1.23 %","  3.57 %","  1.21 %","  1.89 %","  1.16 %","  2.46 %","  2.17 %","  1.41 %","-11.17 %","   .00 %","  1.32 %","","   .53 %","   .00 %","   .34 %"
"2020-08-05","   .00 %","   .00 %","  1.23 %","  2.86 %","  2.08 %","  2.28 %","   .00 %","   .22 %","  3.33 %"," 20.00 %","   .47 %","   .00 %","","   .91 %","  7.92 %","   .00 %","   .00 %","   .88 %","  2.37 %","   .28 %","  1.89 %","  2.11 %"," 26.67 %","  3.43 %","  1.53 %","  7.32 %","  5.41 %","  1.29 %"," -3.45 %","  1.56 %","  3.70 %","   .80 %","  2.07 %","  2.13 %","  1.54 %"," 13.77 %","   .00 %","  2.17 %","","  1.70 %","   .00 %","   .61 %"
"2020-08-06","  2.46 %","  4.17 %","   .53 %","  2.53 %","  2.04 %","   .41 %","   .00 %","  1.76 %","  2.53 %","-12.50 %","   .65 %","   .00 %","","  4.50 %","   .00 %","   .00 %","   .00 %","  1.34 %","  2.46 %","   .28 %","   .00 %","  1.55 %","  5.26 %","  3.31 %","  3.14 %","  6.82 %"," -2.56 %","  2.41 %","   .00 %","  1.06 %"," -1.79 %","  1.24 %","  2.54 %","  3.12 %","  3.19 %","  2.11 %","   .00 %","  3.62 %","","   .84 %","  2.30 %","   .25 %"
"2020-08-07","  1.44 %","   .00 %","  1.60 %","  1.67 %","  2.00 %","  2.16 %","   .00 %","  2.16 %","  2.02 %","  4.76 %","  1.03 %","   .00 %","","  2.08 %","   .00 %","  2.49 %","   .00 %","   .90 %","  1.98 %","  1.41 %","   .93 %","  5.08 %"," 10.00 %","  7.49 %","  1.95 %","  2.13 %","  2.63 %","   .82 %","   .00 %","   .00 %","  3.64 %","   .81 %","  2.03 %","  6.06 %","  2.06 %","-13.40 %","   .00 %","  1.64 %","","   .52 %"," 15.73 %","   .42 %"
"2020-08-08","  2.60 %","  8.00 %","   .65 %","  2.35 %","   .98 %","  1.03 %","   .00 %","  1.06 %","  3.30 %","   .00 %","  1.13 %"," ##.## %","","  2.60 %","  9.17 %","   .81 %","   .00 %","  1.34 %","  1.25 %","  3.61 %","  1.83 %","  2.90 %"," 27.27 %","  5.47 %","  2.99 %","  2.08 %","  2.56 %","  1.52 %","   .00 %","  2.10 %","   .00 %","  1.01 %","  3.23 %","  2.86 %","  2.02 %"," 14.29 %","   .00 %","  5.45 %","","  1.24 %","   .97 %","   .58 %"
"2020-08-09","  1.38 %","   .00 %","   .24 %","  2.14 %"," 16.50 %","   .57 %","   .00 %","  1.05 %","  1.07 %","   .00 %","   .60 %","   .00 %","","  2.19 %","   .84 %","   .40 %","   .00 %","   .80 %","  1.23 %","   .00 %","  1.80 %","  3.29 %"," -3.57 %","  2.36 %","   .35 %","  4.08 %","  2.50 %","  1.36 %","   .00 %","   .46 %","   .00 %","   .77 %","   .61 %","  1.85 %","  1.27 %","  8.33 %","   .00 %","  2.11 %","","   .71 %","   .00 %","   .55 %"
"2020-08-10","  2.73 %","   .00 %","   .67 %","  1.80 %","  1.67 %","   .56 %","   .00 %","   .62 %","  1.37 %","  4.55 %","   .94 %","   .00 %","","  3.29 %","  1.67 %"," -1.20 %","   .00 %","   .83 %","   .95 %","   .54 %","   .00 %","  2.27 %","   .00 %","  4.15 %","  1.50 %"," -1.96 %","  7.32 %","  1.21 %","   .00 %","  1.14 %","   .00 %","   .38 %","  1.40 %","   .00 %","  2.09 %"," -2.88 %","   .00 %","  2.63 %","","   .10 %","   .96 %","   .41 %"
"2020-08-11","  1.11 %","  3.70 %","   .75 %","   .37 %"," 13.93 %","  2.01 %","   .00 %","  2.06 %","   .42 %","   .00 %","   .56 %","   .00 %","","  1.43 %","   .00 %","   .81 %","  1.85 %","   .60 %","  2.01 %","  5.07 %","  4.42 %","  1.78 %","   .00 %","  1.33 %","   .00 %","  2.00 %","   .00 %","   .87 %","  7.14 %","   .11 %","   .00 %","   .84 %","  1.27 %","  1.82 %","  1.37 %","  3.47 %","   .00 %","   .37 %","","   .10 %","  4.76 %","   .21 %"
"2020-08-12","   .00 %","   .00 %","   .29 %","  3.08 %","  2.16 %","  1.43 %","   .00 %","   .20 %","  1.14 %"," -4.35 %","   .48 %","   .00 %","","  1.41 %","  2.46 %","   .00 %","   .00 %","   .79 %","   .92 %","  4.57 %","   .85 %","   .87 %","   .00 %","  5.68 %","   .46 %","  7.84 %","  4.55 %","  1.26 %","   .00 %","  1.46 %","   .00 %","   .90 %","   .90 %","   .00 %","  1.35 %"," -2.39 %","   .00 %","  2.73 %","","   .91 %","  2.73 %","   .22 %"
"2020-08-13","   .66 %"," 10.71 %","   .40 %","  3.13 %","  1.41 %","  1.35 %","   .00 %","  1.21 %","   .92 %","   .00 %","   .78 %","   .00 %","","  2.71 %","  1.60 %","   .00 %","  1.82 %","  1.04 %","  1.30 %","   .00 %","   .00 %","   .87 %","   .00 %","  -.83 %","   .45 %"," -1.82 %","   .00 %","  1.12 %","   .00 %","   .55 %","   .00 %","   .70 %","  1.41 %","   .89 %","  1.20 %","  2.94 %","   .00 %","  1.42 %","","   .70 %","  4.42 %","   .53 %"
"2020-08-14","  4.13 %","  6.45 %","   .34 %","  2.28 %","  1.39 %","  1.23 %","   .00 %","   .40 %","  2.23 %","   .00 %","  1.72 %","   .00 %","","  3.01 %","  3.94 %","   .00 %","  1.79 %","  1.11 %","  1.93 %","  3.40 %","  1.68 %","  3.43 %"," 11.11 %","  5.83 %","  2.03 %","  1.85 %","   .00 %","  1.65 %","   .00 %","   .77 %","  1.75 %","   .84 %","  1.20 %","   .88 %","  1.71 %","  3.33 %","   .00 %","  1.57 %","","   .50 %","  1.69 %","   .54 %"
"2020-08-15","  3.13 %"," 18.18 %","   .79 %","  1.28 %","  4.11 %","  1.58 %","   .00 %","   .00 %","   .40 %","   .00 %","  1.04 %","   .00 %","","  4.18 %","  4.55 %","   .40 %","   .00 %","  1.06 %","  1.01 %","  4.46 %","  9.92 %","  6.64 %","  3.33 %","  1.18 %","   .44 %","  3.64 %","  4.35 %","   .93 %","   .00 %","   .66 %","   .00 %","   .85 %","   .74 %","  2.63 %","   .90 %"," 15.21 %","   .00 %","  1.03 %","","   .59 %","  3.33 %","   .64 %"
