"date","South Dakota/Aurora","South Dakota/Beadle","South Dakota/Bennett","South Dakota/Bon Homme","South Dakota/Brookings","South Dakota/Brown","South Dakota/Brule","South Dakota/Buffalo","South Dakota/Butte","South Dakota/Campbell","South Dakota/Charles Mix","South Dakota/Clark","South Dakota/Clay","South Dakota/Codington","South Dakota/Corson","South Dakota/Custer","South Dakota/Davison","South Dakota/Day","South Dakota/Deuel","South Dakota/Dewey","South Dakota/Douglas","South Dakota/Edmunds","South Dakota/Fall River","South Dakota/Faulk","South Dakota/Grant","South Dakota/Gregory","South Dakota/Haakon","South Dakota/Hamlin","South Dakota/Hand","South Dakota/Hanson","South Dakota/Harding","South Dakota/Hughes","South Dakota/Hutchinson","South Dakota/Hyde","South Dakota/Jackson","South Dakota/Jerauld","South Dakota/Jones","South Dakota/Kingsbury","South Dakota/Lake","South Dakota/Lawrence","South Dakota/Lincoln","South Dakota/Lyman","South Dakota/Marshall","South Dakota/McCook","South Dakota/McPherson","South Dakota/Meade","South Dakota/Mellette","South Dakota/Miner","South Dakota/Minnehaha","South Dakota/Moody","South Dakota/Oglala Lakota","South Dakota/Pennington","South Dakota/Perkins","South Dakota/Potter","South Dakota/Roberts","South Dakota/Sanborn","South Dakota/Spink","South Dakota/Stanley","South Dakota/Sully","South Dakota/Todd","South Dakota/Tripp","South Dakota/Turner","South Dakota/Unassigned","South Dakota/Union","South Dakota/Walworth","South Dakota/Yankton","South Dakota/Ziebach"
"2020-06-27","0","3","1","0","1","4","0","2","0","","10","1","1","2","0","1","1","2","0","0","0","1","0","0","0","0","","0","0","0","","7","1","0","0","0","","0","0","1","5","2","0","0","1","1","0","0","9","0","15","11","","","0","0","0","0","0","3","0","1","0","1","0","3","0"
"2020-06-28","0","4","0","0","3","2","0","1","0","","2","0","0","4","0","0","2","1","0","0","0","0","1","0","0","0","","0","0","0","","2","1","0","0","0","","0","1","0","2","2","0","0","-1","0","0","1","12","0","1","10","","","1","0","0","0","0","0","0","-1","0","2","0","1","1"
"2020-06-29","0","1","0","0","0","1","2","-1","0","","5","0","0","4","0","0","1","0","0","0","0","0","1","0","0","1","","0","0","1","","1","0","0","0","0","","0","1","0","2","0","0","0","0","0","0","0","2","0","1","6","","","4","0","0","0","0","1","1","0","0","0","0","0","0"
"2020-06-30","0","1","-1","0","1","0","3","0","0","","7","1","2","2","1","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","","3","0","0","0","0","","0","0","0","2","3","0","0","0","1","0","0","10","1","0","5","","","2","0","0","0","0","0","0","0","0","2","3","-1","-1"
"2020-07-01","0","3","0","0","3","0","1","0","0","","3","0","1","7","0","1","0","0","0","1","0","0","0","0","0","1","","1","0","0","","3","0","0","0","0","","0","0","0","4","3","0","0","0","1","1","0","17","1","2","5","","","0","0","0","0","0","0","0","1","0","1","1","0","0"
"2020-07-02","0","5","0","0","3","2","2","1","0","","1","0","2","2","0","1","2","1","0","1","1","0","0","0","0","0","","0","0","1","","2","1","0","0","0","","0","1","0","5","3","0","0","0","0","1","0","11","0","1","13","","","0","0","0","0","0","0","1","0","0","2","1","1","-1"
"2020-07-03","0","7","0","0","2","0","3","4","0","1","4","0","2","3","0","0","1","0","0","2","2","0","0","0","0","0","","1","0","0","","4","0","0","0","0","","0","0","0","5","1","0","2","0","1","0","0","17","0","1","10","","","2","0","1","1","0","0","1","0","0","6","0","1","0"
"2020-07-04","0","0","0","0","3","-1","0","0","0","0","1","0","0","8","1","0","0","0","1","0","0","1","0","0","0","0","","0","0","1","","0","1","0","0","0","","0","0","0","8","1","0","1","1","0","2","0","4","0","5","10","","","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2020-07-05","0","1","0","1","6","4","0","0","0","0","0","0","0","0","0","0","2","1","0","0","2","0","0","0","0","0","","0","0","1","","0","0","0","0","0","","0","0","0","0","0","0","0","0","1","0","1","4","0","1","4","","","3","0","0","1","0","0","0","0","0","0","0","2","0"
"2020-07-06","0","1","0","0","2","2","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","","1","1","0","0","0","","0","0","0","1","0","0","0","0","0","0","0","4","0","4","15","","","0","0","0","0","0","0","0","2","0","4","0","1","0"
"2020-07-07","0","4","0","0","2","1","0","1","0","0","-1","0","1","2","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","2","","0","0","0","0","0","","0","0","0","5","2","0","1","0","1","-1","0","18","0","1","15","","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-08","0","4","0","0","3","0","1","2","1","0","5","0","0","1","0","0","3","0","0","3","0","0","1","0","0","0","0","0","0","0","","1","0","0","0","0","1","0","0","0","5","3","0","0","0","1","0","0","21","0","3","16","","","0","0","0","0","0","2","0","0","0","1","1","0","0"
"2020-07-09","0","2","0","1","0","2","3","5","0","0","1","0","2","4","0","0","1","0","0","15","0","0","0","0","2","1","0","0","0","1","","2","0","0","0","0","0","0","1","0","5","5","0","1","0","0","0","0","17","0","5","10","","","1","0","0","0","0","2","0","1","0","2","0","1","1"
"2020-07-10","0","0","0","0","4","2","0","-1","1","0","0","0","1","2","0","0","1","0","0","6","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","3","0","3","4","0","0","0","0","0","0","15","0","0","8","","","0","0","0","0","0","4","1","0","0","8","0","1","1"
"2020-07-11","0","0","0","0","4","2","0","2","1","0","0","0","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","3","1","6","-2","0","1","0","0","3","0","13","0","1","6","1","","3","0","0","0","0","0","0","1","0","2","0","0","0"
"2020-07-12","0","2","0","1","1","2","1","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","1","0","0","0","0","0","","1","2","0","1","0","0","2","0","0","6","0","0","1","1","0","0","0","5","0","3","5","0","","1","0","2","0","0","1","0","0","0","1","0","1","0"
"2020-07-13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","6","0","1","0","0","0","0","1","0","0","4","0","0","6","0","","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-14","0","0","0","-1","0","2","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","","2","1","0","0","0","0","0","2","1","3","0","0","0","0","0","0","0","18","0","-1","8","0","","0","0","0","0","0","-2","0","0","0","5","0","3","0"
"2020-07-15","0","4","0","0","1","1","0","0","0","0","1","1","0","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","4","0","4","0","0","2","0","0","1","0","18","1","7","25","0","","1","0","0","0","0","1","0","1","0","0","0","0","0"
"2020-07-16","1","1","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","","2","0","0","0","0","0","0","2","0","1","0","0","0","0","4","2","0","6","0","4","5","2","","0","0","2","0","0","0","0","0","0","1","1","0","0"
"2020-07-17","0","3","0","0","5","2","0","2","1","0","0","0","1","5","0","0","8","0","0","2","2","0","0","0","-1","0","0","0","0","0","","1","2","0","0","0","0","0","4","0","1","1","0","2","0","0","1","0","20","0","4","25","1","","0","0","0","0","0","0","0","0","0","0","1","2","0"
"2020-07-18","0","5","0","0","1","1","3","8","1","0","0","0","0","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2","1","5","0","0","0","0","0","0","0","24","2","0","9","0","","3","0","0","0","0","0","0","1","0","2","0","0","0"
"2020-07-19","0","5","1","0","1","0","0","5","0","0","0","0","2","0","0","0","1","0","0","3","1","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","0","0","-1","0","2","1","0","0","0","0","1","0","8","0","1","7","0","","0","0","0","0","0","0","0","2","0","2","0","0","0"
"2020-07-20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","0","1","0","0","0","0","0","0","1","5","0","0","0","0","0","0","1","15","0","2","5","0","","0","0","0","0","0","0","0","0","0","3","0","1","0"
"2020-07-21","0","0","0","0","1","2","1","0","2","0","0","0","2","4","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","1","4","0","0","0","0","1","3","0","20","0","3","25","0","","0","0","1","0","0","0","0","0","0","2","0","0","0"
"2020-07-22","1","3","0","0","2","1","0","1","0","0","0","0","1","1","0","0","2","1","0","2","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","6","0","9","0","1","0","0","1","0","0","18","0","0","6","0","","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2020-07-23","0","1","0","0","0","2","0","-1","0","0","0","0","1","1","0","0","2","0","1","2","1","0","0","0","1","0","0","0","0","0","","3","0","0","0","0","0","1","2","2","9","0","0","1","0","3","4","0","13","0","0","9","0","1","0","0","0","0","0","0","0","1","0","2","0","4","0"
"2020-07-24","1","1","0","0","1","2","0","0","1","0","1","0","2","0","1","0","1","0","0","3","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","-1","8","0","0","1","0","1","0","0","21","0","-1","2","0","0","0","0","1","0","0","0","0","5","0","3","0","1","0"
"2020-07-25","0","4","0","0","0","1","0","1","0","0","0","0","1","0","0","0","2","1","1","1","0","0","0","1","0","0","0","0","0","1","","1","2","0","0","0","0","1","6","0","19","0","2","0","0","-1","0","0","42","1","1","7","0","0","1","0","0","0","0","0","1","3","0","1","0","0","4"
"2020-07-26","0","2","0","0","3","5","0","0","0","0","0","0","2","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","0","0","0","0","0","3","0","14","0","0","0","0","2","0","1","35","1","2","4","0","0","0","1","0","0","0","0","0","1","0","3","0","4","0"
"2020-07-27","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","1","1","1","8","0","0","0","0","2","2","0","18","0","2","8","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"2020-07-28","0","0","0","0","0","6","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","0","0","0","0","0","0","0","2","0","8","0","0","1","0","0","0","1","22","0","0","1","0","0","1","0","0","0","0","0","0","-1","0","2","0","0","0"
"2020-07-29","0","2","0","0","0","5","0","0","2","0","0","0","3","5","2","1","2","0","1","1","0","0","0","0","0","0","0","0","0","2","","0","0","0","0","0","0","0","9","0","24","1","0","0","0","1","0","0","60","1","3","9","2","0","3","0","1","0","0","0","0","0","0","7","0","1","1"
"2020-07-30","0","0","0","0","1","5","1","0","0","0","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","0","1","0","0","0","0","0","1","0","2","0","0","0","0","1","1","0","15","1","1","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-31","0","1","0","0","1","2","1","1","0","1","0","0","2","0","0","5","2","0","0","2","0","3","0","0","0","0","0","0","0","0","","0","1","0","1","0","1","1","-1","0","19","2","0","0","0","2","0","1","17","0","1","7","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0"
"2020-08-01","0","1","0","0","5","9","0","1","0","0","0","0","1","1","2","1","1","0","-1","1","0","0","1","0","1","0","1","0","0","0","","0","0","0","0","0","0","0","1","1","19","1","0","0","0","0","0","0","39","0","5","7","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0"
"2020-08-02","1","0","1","0","1","1","0","0","1","0","0","0","3","0","0","4","1","0","0","0","0","0","1","0","4","0","0","0","0","1","","1","0","0","1","1","0","0","2","3","10","0","0","0","0","3","0","1","34","0","2","8","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2020-08-03","0","0","0","0","1","3","0","1","0","0","1","0","1","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","0","1","0","1","0","0","2","3","2","8","0","0","0","1","2","0","0","10","0","1","19","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0"
"2020-08-04","-1","0","0","0","1","2","0","0","0","0","0","0","2","1","0","0","5","0","1","2","0","0","2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","25","0","2","3","0","0","1","0","1","0","0","0","0","4","0","2","0","1","0"
"2020-08-05","1","0","0","0","1","7","5","1","1","1","0","0","0","3","1","0","0","0","0","1","0","0","2","0","0","0","0","2","0","0","","0","0","0","1","0","0","0","2","3","6","0","0","2","0","4","0","0","27","0","1","10","0","0","0","0","0","0","0","1","0","1","0","3","0","1","1"
"2020-08-06","0","0","0","0","5","3","0","0","2","0","0","0","3","1","0","3","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","4","0","0","0","0","0","0","3","5","14","0","0","0","1","0","0","0","44","2","0","5","0","0","2","0","0","0","0","0","0","0","0","4","0","0","1"
"2020-08-07","0","0","0","0","1","6","0","0","0","0","1","0","1","5","2","3","0","0","1","-15","1","1","2","0","0","0","0","1","0","0","","0","0","0","0","-1","0","0","1","6","7","0","0","0","0","5","0","0","20","0","1","12","0","0","2","0","2","0","1","1","0","1","0","1","0","6","23"
"2020-08-08","0","4","0","0","5","8","0","0","0","0","0","0","0","0","0","3","0","2","0","-1","0","0","0","0","2","0","0","1","0","0","","4","1","0","0","0","0","0","1","6","12","1","1","1","0","4","0","0","27","0","1","6","0","0","6","0","0","0","1","1","0","1","0","4","0","3","1"
"2020-08-09","0","2","0","0","4","6","0","0","3","0","4","0","4","4","1","3","3","0","1","-1","0","1","0","0","0","0","0","3","0","0","","1","1","0","0","0","0","0","3","3","17","1","0","1","0","3","0","0","46","0","1","10","0","0","-1","0","1","0","0","0","0","0","0","1","0","1","1"
"2020-08-10","0","1","0","0","2","4","0","0","1","0","-1","0","2","4","1","1","0","0","0","0","0","1","0","1","1","0","0","1","1","0","","0","0","0","0","0","0","0","0","5","4","0","0","1","0","0","0","0","15","0","1","5","0","0","0","0","1","0","0","0","0","1","0","2","0","3","0"
"2020-08-11","0","0","0","0","1","5","1","0","0","0","-1","0","1","1","2","0","-1","0","0","0","2","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","1","11","0","0","0","0","2","0","0","20","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"2020-08-12","0","0","0","0","2","1","0","0","0","0","0","0","1","5","1","0","0","0","0","1","0","1","0","1","0","0","0","2","1","0","","0","1","1","0","0","0","0","1","1","14","0","1","1","0","1","0","0","41","0","0","12","0","0","0","0","0","0","0","4","0","1","0","1","0","6","0"
"2020-08-13","0","2","0","1","1","4","0","0","0","0","0","1","3","4","0","0","3","1","2","0","0","0","0","1","1","0","0","1","1","1","2","0","-1","0","0","0","0","0","5","0","5","1","2","0","0","1","0","0","23","0","1","5","0","1","0","0","0","0","0","1","0","3","0","3","0","3","0"
"2020-08-14","1","0","0","1","2","7","0","0","0","0","6","0","1","4","4","1","0","0","0","8","0","1","0","0","3","0","0","2","0","0","0","4","0","0","0","0","0","0","0","1","15","0","0","2","0","-1","0","0","40","1","0","9","0","0","3","0","0","1","1","1","0","0","0","1","0","8","0"
"2020-08-15","1","2","0","2","6","3","1","0","1","0","3","0","1","5","5","2","1","1","2","0","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","6","7","0","0","1","0","0","0","0","23","0","1","6","0","0","0","0","0","0","0","0","0","3","0","2","0","5","0"
"2020-08-16","0","0","0","7","3","7","0","0","1","0","1","0","5","7","1","6","0","1","4","1","0","0","0","0","1","0","0","3","2","0","0","1","0","0","1","0","0","1","1","4","14","0","0","3","0","7","0","0","45","0","0","12","0","0","4","0","1","0","0","0","0","0","0","0","0","12","0"
"2020-08-17","0","0","0","2","2","12","0","0","0","0","0","0","-1","6","0","2","1","2","5","1","1","0","0","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","2","1","3","0","0","0","0","2","0","0","26","0","0","9","0","0","0","0","0","1","0","0","0","1","0","0","0","4","0"
"2020-08-18","0","0","0","0","1","6","0","0","0","0","0","0","0","4","1","2","0","1","0","0","0","2","0","0","1","0","0","1","0","0","0","0","4","0","0","0","0","0","1","3","12","0","0","1","0","6","0","0","27","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2020-08-19","0","0","0","2","5","5","0","0","1","0","1","0","1","10","1","2","0","0","2","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","1","5","15","0","0","0","0","8","0","0","45","1","1","4","0","0","0","0","0","1","0","0","0","3","0","1","5","1","0"
"2020-08-20","0","4","0","4","4","7","1","0","1","1","0","0","0","8","0","7","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","12","0","1","0","0","7","0","0","30","0","0","13","0","1","0","0","0","2","0","0","0","1","0","6","1","5","0"
"2020-08-21","0","3","0","4","3","18","0","0","2","0","2","0","0","4","3","6","0","0","1","1","0","0","0","0","4","0","0","2","0","0","0","2","0","0","0","0","0","1","0","7","18","1","0","0","1","11","0","0","62","0","1","19","0","0","1","0","2","1","2","1","0","1","0","1","3","2","3"
"2020-08-22","1","7","0","2","5","16","2","0","2","0","0","0","10","12","0","10","2","0","0","2","0","3","0","0","1","0","0","4","1","-1","0","2","0","0","0","1","1","0","2","10","13","1","0","2","1","14","0","0","56","2","3","34","0","1","1","0","5","0","1","0","0","3","0","1","3","9","6"
"2020-08-23","1","2","0","0","8","12","0","0","1","0","0","0","6","10","0","8","2","1","6","1","0","0","0","0","0","0","0","1","0","0","0","3","0","1","0","0","0","1","1","12","6","1","2","0","0","12","0","0","21","1","0","14","0","0","0","0","1","0","0","0","0","0","0","0","1","4","1"
"2020-08-24","0","2","5","1","6","6","0","0","2","0","0","1","14","3","0","4","0","1","1","0","2","0","1","0","0","1","0","1","0","1","0","3","0","0","0","0","0","0","0","8","8","0","0","0","0","6","0","0","28","1","0","28","2","0","2","0","0","0","1","0","0","1","0","3","1","4","1"
