"date","Madhya Pradesh/Agar Malwa","Madhya Pradesh/Alirajpur","Madhya Pradesh/Anuppur","Madhya Pradesh/Ashoknagar","Madhya Pradesh/Balaghat","Madhya Pradesh/Barwani","Madhya Pradesh/Betul","Madhya Pradesh/Bhind","Madhya Pradesh/Bhopal","Madhya Pradesh/Burhanpur","Madhya Pradesh/Chhatarpur","Madhya Pradesh/Chhindwara","Madhya Pradesh/Damoh","Madhya Pradesh/Datia","Madhya Pradesh/Dewas","Madhya Pradesh/Dhar","Madhya Pradesh/Dindori","Madhya Pradesh/Guna","Madhya Pradesh/Gwalior","Madhya Pradesh/Harda","Madhya Pradesh/Hoshangabad","Madhya Pradesh/Indore","Madhya Pradesh/Jabalpur","Madhya Pradesh/Jhabua","Madhya Pradesh/Katni","Madhya Pradesh/Khandwa","Madhya Pradesh/Khargone","Madhya Pradesh/Mandi","Madhya Pradesh/Mandla","Madhya Pradesh/Mandsaur","Madhya Pradesh/Morena","Madhya Pradesh/Narsinghpur","Madhya Pradesh/Neemuch","Madhya Pradesh/Niwari","Madhya Pradesh/Other Region","Madhya Pradesh/Panna","Madhya Pradesh/Raisen","Madhya Pradesh/Rajgarh","Madhya Pradesh/Ratlam","Madhya Pradesh/Rewa","Madhya Pradesh/Sagar","Madhya Pradesh/Satna","Madhya Pradesh/Sehore","Madhya Pradesh/Seoni","Madhya Pradesh/Shahdol","Madhya Pradesh/Shajapur","Madhya Pradesh/Sheopur","Madhya Pradesh/Shivpuri","Madhya Pradesh/Sidhi","Madhya Pradesh/Singrauli","Madhya Pradesh/Tikamgarh","Madhya Pradesh/Ujjain","Madhya Pradesh/Umaria","Madhya Pradesh/Vidisha","Madhya Pradesh/bhind","Madhya Pradesh/bhopal","Madhya Pradesh/dewas","Madhya Pradesh/dhar","Madhya Pradesh/khargone","Madhya Pradesh/sheopur","Madhya Pradesh/ujjain","Madhya Pradesh/vidisha"
"2020-07-28","2","3","","1","4","33","2","2","170","3","48","13","2","","3","6","","0","51","5","5","73","23","0","6","10","0","","","6","12","0","16","","","1","3","7","8","22","13","7","25","1","7","1","4","7","2","1","0","8","4","8","","","","","","","",""
"2020-07-29","","7","2","2","4","101","7","13","199","2","9","19","26","0","7","11","","2","79","3","14","74","41","3","19","13","25","","0","3","24","3","13","","","0","11","35","11","35","10","27","3","","3","3","16","6","7","1","1","13","0","10","","","","","","","",""
"2020-07-30","3","6","0","","16","73","2","5","233","3","6","18","6","8","1","16","2","4","44","7","8","84","47","4","2","13","2","","1","4","12","17","14","4","","2","13","12","21","25","16","18","27","1","2","2","2","2","0","3","4","12","4","3","","","","","","","",""
"2020-07-31","2","24","1","4","","52","7","4","208","6","20","5","5","1","6","8","","2","39","0","20","112","48","7","5","13","47","","1","10","6","0","33","4","","","12","16","6","29","7","16","8","1","","9","5","6","","1","1","8","1","12","","","","","","","",""
"2020-08-01","4","3","","1","0","40","11","0","156","2","9","4","10","3","5","1","","4","52","7","10","120","125","7","11","13","23","","1","7","16","0","30","3","","3","3","19","15","8","11","2","18","","","1","0","16","0","","1","13","","20","","","","","","","",""
"2020-08-02","2","2","0","2","1","56","12","","158","4","5","8","6","12","6","10","10","1","129","3","22","107","65","2","3","13","22","","14","14","38","14","21","1","","4","21","23","17","18","8","0","13","4","","3","0","12","","","0","21","0","14","","","","","","","",""
"2020-08-03","","7","0","8","4","8","16","5","166","0","10","9","19","1","5","35","","1","76","8","5","91","64","2","8","11","21","","0","12","16","4","18","1","","2","9","27","11","10","14","0","6","3","2","1","2","5","7","0","3","10","","7","","","","","","","",""
"2020-08-04","0","0","","1","9","38","5","16","172","2","2","7","6","2","3","5","2","8","83","1","26","89","60","0","5","9","12","","2","6","43","12","6","1","","6","2","6","22","10","12","6","9","2","8","0","2","14","12","25","2","12","","14","","","","","","","",""
"2020-08-05","5","3","3","","5","0","3","3","150","2","5","5","18","1","0","8","3","2","69","3","4","122","58","19","0","3","10","","3","13","4","12","11","1","","","8","13","9","11","15","10","5","1","0","4","0","8","2","0","7","8","1","2","","","","","","","",""
"2020-08-06","5","5","","4","0","27","4","17","155","1","7","0","22","6","2","19","2","","89","1","19","157","77","18","13","8","28","","2","9","4","5","1","3","","5","11","0","9","14","9","10","7","0","2","5","2","4","6","14","3","13","","6","","","","","","","",""
"2020-08-07","0","0","0","7","7","25","8","","131","3","6","5","1","2","7","9","","2","26","1","2","145","63","11","3","2","44","","2","6","24","4","17","1","","11","10","6","6","18","15","10","10","4","6","1","4","12","11","20","4","18","0","4","","","","","","","",""
"2020-08-08","0","10","8","0","5","22","7","3","138","1","6","6","10","9","8","6","1","1","35","4","3","184","61","11","31","8","0","","3","9","32","17","16","8","","5","15","16","24","7","13","14","15","12","1","1","4","5","","32","5","14","1","12","","","","","","","",""
"2020-08-09","1","10","2","9","3","24","4","1","142","4","7","8","32","35","8","9","1","4","76","3","3","173","49","10","3","5","19","","3","13","19","0","14","","","1","6","7","13","3","14","14","20","4","9","1","15","4","10","4","6","27","0","16","","","","","","","",""
"2020-08-10","4","6","0","","2","2","6","7","89","1","4","12","23","17","7","5","1","4","90","0","2","208","71","2","24","9","15","","20","11","38","7","6","1","","21","2","8","15","5","10","15","9","0","16","4","14","12","","4","2","19","9","7","","","","","","","",""
"2020-08-11","4","2","5","5","7","16","4","1","100","4","4","6","27","20","16","6","1","6","89","4","3","176","54","20","17","8","20","","1","12","7","2","1","0","","5","10","0","18","16","19","11","12","4","24","8","6","19","","2","1","12","","28","","","","","","","",""
"2020-08-12","8","17","5","1","3","8","16","6","91","1","0","12","9","24","4","7","16","4","36","4","17","169","40","3","16","11","28","","7","8","10","6","17","","","10","17","15","21","28","7","9","4","11","18","9","20","9","31","14","0","24","","19","","","","","","","",""
"2020-08-13","10","3","6","5","6","16","11","5","110","2","6","11","14","10","10","8","9","7","76","0","11","188","83","6","11","6","20","","2","22","23","10","11","1","","5","16","36","14","9","13","11","22","15","17","5","12","21","41","10","4","11","3","30","","","","","","","",""
"2020-08-14","5","3","4","3","4","15","3","4","68","0","10","8","7","5","2","14","4","9","54","1","21","157","92","3","15","9","31","","3","14","23","3","9","4","","8","6","7","28","19","9","3","10","6","8","1","3","0","0","29","2","14","3","33","","","","","","","",""
"2020-08-15","2","37","10","2","1","6","18","4","108","0","15","12","9","7","9","14","12","16","94","26","8","176","113","20","4","8","29","","5","12","9","2","7","0","","4","4","28","24","7","14","0","18","7","9","13","15","16","","7","2","18","9","29","","","","","","","",""
"2020-08-16","4","3","2","2","12","0","15","1","123","3","6","13","9","2","5","15","1","0","65","9","21","214","126","25","8","8","34","","1","10","10","0","22","","","15","10","18","20","11","18","12","29","5","12","16","2","22","3","25","3","16","2","14","","","","","","","",""
"2020-08-17","0","11","7","5","10","8","15","0","92","8","7","13","11","29","10","15","","20","20","13","15","245","93","11","15","8","36","","3","10","6","9","9","3","","0","5","9","17","10","13","18","14","4","9","1","8","7","1","17","1","19","4","16","","","","","","","",""
"2020-08-18","5","30","14","3","4","17","13","0","110","3","15","10","25","9","10","24","0","3","83","3","8","142","88","22","7","8","34","","4","8","3","18","24","3","","0","22","39","18","4","20","19","16","13","7","1","9","19","10","4","4","21","3","11","","","","","","","",""
"2020-08-19","6","11","7","1","5","13","16","3","114","5","4","7","15","17","7","13","2","10","97","13","10","179","91","12","8","14","24","","8","7","13","2","13","7","","6","6","7","13","15","25","10","14","15","20","8","10","17","11","0","2","23","3","17","","","","","","","",""
"2020-08-20","9","5","8","1","4","11","12","3","162","4","13","9","17","15","16","19","3","20","130","13","10","189","85","37","10","7","21","","5","21","15","2","34","","","1","25","32","1","7","7","9","9","15","18","10","8","28","8","3","3","25","1","22","","","","","","","",""
"2020-08-21","2","27","19","5","11","2","32","8","140","2","24","5","15","17","8","18","3","13","121","8","13","227","117","7","2","9","15","","5","13","10","13","4","7","","5","15","29","27","25","6","2","14","6","20","4","10","10","0","1","5","22","0","24","","","","","","","",""
"2020-08-22","4","10","32","2","0","1","48","7","135","5","11","9","14","33","6","14","3","6","159","18","13","181","111","20","7","14","39","","1","12","17","4","35","3","","5","13","30","13","19","29","12","11","2","25","7","13","19","4","4","4","19","5","18","","","","","","","",""
"2020-08-23","7","4","7","0","3","22","32","3","161","6","11","13","14","10","12","20","23","15","118","29","9","194","118","39","17","18","28","","8","18","22","2","17","25","","4","11","30","20","12","13","17","11","7","17","13","9","35","2","0","3","1","5","28","","","","","","","",""
"2020-08-24","0","39","70","5","1","10","29","5","129","2","12","20","12","15","11","26","-20","10","88","9","14","247","103","37","18","17","26","","4","17","5","8","20","8","","4","20","29","30","14","15","14","16","13","22","9","11","19","7","6","3","33","6","24","","","","","","","",""
"2020-08-25","2","2","25","5","12","14","11","9","128","4","0","18","11","35","12","24","11","5","143","9","13","265","140","40","14","7","22","","12","22","17","11","42","21","","7","7","11","23","12","19","19","16","10","33","3","8","38","12","11","4","16","5","19","","","","","","","",""
"2020-08-26","3","1","29","1","6","1","10","8","129","1","2","12","12","19","13","25","","10","102","14","7","187","117","2","10","3","33","","2","5","12","6","9","1","","1","7","10","27","9","35","19","6","6","29","2","5","44","3","9","5","21","5","29","","","","","","","",""
"2020-08-27","2","30","13","7","10","17","11","8","155","2","10","13","23","27","11","36","1","7","156","6","20","171","126","49","9","15","36","","3","14","17","10","10","5","","2","12","14","17","2","31","15","14","11","30","9","16","43","12","5","5","34","2","13","","","","","","","",""
"2020-08-28","7","46","7","10","8","12","18","6","131","2","12","15","7","10","22","34","2","18","118","0","10","198","124","2","16","13","49","","11","22","13","14","31","7","","14","5","14","33","6","11","11","5","9","29","8","15","39","3","3","10","15","4","23","","","","","","","",""
"2020-08-29","5","30","12","8","12","18","25","4","175","1","12","7","13","38","16","19","6","16","168","9","15","226","126","18","14","10","49","","2","13","17","25","10","6","","9","12","23","24","18","18","17","12","6","31","4","11","47","9","6","7","22","5","36","","","","","","","",""
"2020-08-30","2","40","34","12","3","12","16","15","176","5","10","9","14","24","20","25","7","24","218","7","3","265","138","15","0","13","29","","16","10","10","6","17","6","","0","7","25","25","17","8","20","11","2","43","17","18","57","1","9","5","52","4","36","","","","","","","",""
"2020-08-31","3","23","8","15","0","18","28","12","189","4","14","3","9","10","15","10","3","17","195","2","8","272","135","39","15","18","36","","5","22","13","11","27","1","","11","15","9","28","32","17","17","17","7","23","3","7","56","22","10","13","28","3","34","","","","","","","",""
"2020-09-01","17","8","6","4","8","3","42","8","199","2","18","3","20","22","8","28","11","5","206","12","14","258","129","5","11","13","43","","19","12","21","18","10","4","","4","17","24","33","30","21","20","19","4","47","0","8","49","0","17","8","15","0","22","","","","","","","",""
"2020-09-02","3","33","21","1","4","14","14","7","163","2","21","7","38","7","18","18","13","0","104","11","13","243","89","3","6","14","40","","59","10","9","19","22","9","","5","9","10","44","30","18","21","39","5","58","1","9","64","9","3","5","26","7","26","","","","","","","",""
"2020-09-03","3","13","21","15","1","10","19","0","198","6","22","14","25","30","17","15","8","9","246","21","15","259","129","25","12","13","37","","9","39","8","40","22","9","","4","21","4","44","21","24","18","25","13","41","13","12","33","2","6","3","46","4","28","","","","","","","",""
"2020-09-04","5","21","1","9","36","38","24","5","209","1","20","12","22","33","20","36","1","12","193","9","12","279","170","22","7","12","67","","6","33","15","19","18","5","","9","9","15","27","22","19","14","26","13","0","4","8","29","5","16","15","29","3","23","","","","","","","",""
"2020-09-05","7","32","22","20","11","22","5","9","172","4","17","13","30","10","14","34","7","10","160","13","20","284","116","43","13","18","45","","13","28","20","28","34","3","","6","18","8","37","31","18","17","28","4","5","11","19","71","5","5","13","34","5","24","","","","","","","",""
"2020-09-06","5","33","13","1","18","32","18","1","197","5","17","13","14","28","20","49","17","3","134","14","16","276","196","42","7","21","76","","8","18","6","33","16","6","","0","17","3","43","24","21","19","27","15","25","6","15","42","4","5","6","25","9","35","","","","","","","",""
"2020-09-07","10","22","4","5","16","30","30","8","187","0","20","25","27","17","16","35","3","23","186","7","30","279","213","3","12","18","70","","23","27","21","41","21","13","","9","30","17","36","35","30","23","29","14","5","21","15","67","16","11","10","31","16","28","","","","","","","",""
"2020-09-08","3","6","10","16","34","27","30","7","205","1","11","24","36","31","2","49","0","13","167","15","40","295","182","44","11","23","34","","7","33","20","46","22","5","","13","39","30","28","32","19","27","29","12","6","11","10","48","21","11","21","31","5","22","","","","","","","",""
"2020-09-09","8","12","3","5","24","11","46","13","215","2","15","28","33","16","23","48","7","10","204","7","40","287","187","8","3","24","50","","11","41","7","37","31","2","","2","20","18","47","36","24","32","29","15","17","10","2","44","39","0","10","34","12","20","","","","","","","",""
"2020-09-10","19","32","4","9","32","7","51","0","205","10","12","28","38","16","21","33","16","7","184","22","38","312","167","28","8","29","90","","11","28","14","137","24","14","","8","35","15","51","33","81","36","39","17","10","27","11","59","41","1","9","49","2","17","","","","","","","",""
"2020-09-11","9","24","1","8","36","34","49","16","235","13","26","24","50","21","21","36","21","10","188","27","39","326","170","39","22","18","63","","13","33","7","66","34","2","","6","31","12","27","22","54","38","47","18","21","38","34","57","26","8","10","51","11","48","","","","","","","",""
"2020-09-12","7","13","15","2","28","31","57","6","264","3","10","30","48","26","26","65","3","5","207","13","37","341","165","40","7","25","93","","4","16","19","159","15","5","","19","40","14","50","39","29","35","41","19","48","46","10","53","22","11","15","37","11","23","","","","","","","",""
"2020-09-13","12","8","22","1","6","44","41","7","242","5","13","37","70","30","26","72","7","17","156","16","37","351","196","37","34","18","71","","14","28","17","63","34","3","","14","20","11","36","38","71","39","44","20","59","15","5","48","14","17","17","47","8","23","","","","","","","",""
"2020-09-14","4","8","11","12","19","24","59","10","244","2","48","27","25","20","26","44","13","17","185","35","35","379","227","44","64","27","89","","9","32","21","136","32","0","","18","18","25","23","41","56","38","29","25","71","17","11","61","11","10","22","49","4","26","","","","","","","",""
"2020-09-15","1","24","42","6","16","8","57","15","215","9","28","21","11","24","24","46","11","33","204","18","40","386","202","16","59","13","84","","5","19","27","98","35","0","","0","7","11","21","49","71","39","28","25","83","13","17","32","16","18","11","31","22","32","","","","","","","",""
"2020-09-16","5","11","6","8","31","32","49","8","256","5","23","27","46","8","29","70","25","10","226","22","36","393","124","34","63","13","82","","22","29","13","85","31","14","","47","24","14","35","36","50","36","45","25","71","17","7","54","13","36","11","59","12","34","","","","","","","",""
"2020-09-17","7","4","29","14","23","67","48","9","213","22","26","33","54","8","20","74","12","27","201","8","38","381","184","19","27","16","78","","9","49","38","77","32","1","","35","11","17","49","55","45","39","40","18","23","33","14","36","15","31","2","37","12","31","","","","","","","",""
"2020-09-18","6","4","24","13","36","13","49","22","224","8","28","35","43","32","30","65","22","24","264","8","41","396","200","7","35","16","77","","23","29","17","109","40","7","","17","13","24","33","53","44","42","39","25","87","9","8","31","19","16","9","49","67","20","","","","","","","",""
"2020-09-19","6","8","74","20","20","18","73","18","263","3","26","30","54","28","24","51","8","29","218","7","40","408","242","8","29","27","42","","17","24","34","77","54","12","","26","23","24","32","51","77","47","27","45","79","4","12","24","5","18","32","52","13","24","","","","","","","",""
"2020-09-20","8","3","67","16","51","20","43","9","272","9","37","45","55","27","23","35","16","15","195","25","47","393","243","22","49","20","35","","40","24","15","62","46","3","","32","7","16","41","38","70","48","14","48","76","16","18","34","7","13","27","58","10","36","","","","","","","",""
"2020-09-21","7","1","25","9","29","20","56","15","248","2","26","43","14","10","26","58","15","22","220","5","42","419","251","21","51","23","55","","35","42","31","98","15","0","","17","13","17","28","25","58","44","30","44","86","4","9","29","21","18","8","70","40","28","","","","","","","",""
"2020-09-22","7","4","52","9","42","22","22","16","272","3","30","49","20","10","28","57","13","14","164","13","41","446","249","25","33","26","62","","21","39","19","66","40","17","","14","12","19","29","34","58","42","24","47","89","20","10","23","21","35","33","36","32","35","","","","","","","",""
"2020-09-23","12","14","30","7","41","35","31","49","249","3","27","56","23","14","30","60","11","9","172","9","39","451","245","42","15","30","56","","11","8","15","64","35","6","","17","24","15","24","22","35","44","25","26","69","6","6","25","20","18","11","47","4","9","","","","","","","",""
"2020-09-24","6","3","52","2","28","30","39","14","267","7","30","46","37","14","30","51","23","32","129","11","41","414","187","23","12","26","41","","11","25","7","81","24","5","","4","18","7","31","33","42","37","25","45","83","13","15","25","28","3","15","61","27","44","","","","","","","",""
"2020-09-25","3","6","9","19","17","11","34","33","277","3","18","39","25","10","32","51","20","7","152","5","49","436","212","22","47","31","54","","12","18","10","63","16","0","","19","20","11","26","17","46","34","28","22","68","20","13","23","31","25","7","26","26","24","","","","","","","",""
"2020-09-26","4","4","33","9","37","23","14","6","273","5","8","39","41","14","26","71","6","15","151","17","45","445","199","35","22","22","68","","37","8","29","79","11","2","","13","21","17","34","41","61","24","25","39","43","6","15","21","39","31","9","37","24","13","","","","","","","",""
"2020-09-27","6","5","5","3","33","15","39","9","262","5","16","39","41","16","45","35","5","9","112","33","53","478","228","40","33","18","52","","26","13","11","95","22","","","27","9","12","26","32","76","39","30","20","40","27","11","13","26","17","4","47","22","30","","","","","","","",""
"2020-09-28","1","13","31","11","30","6","20","3","260","3","22","28","37","5","43","27","14","15","98","18","67","468","190","14","20","8","26","","19","21","1","44","11","0","","7","29","7","23","20","36","29","21","25","26","11","8","21","18","12","12","41","20","17","","","","","","","",""
"2020-09-29","6","4","26","3","51","10","38","8","148","2","12","34","48","17","33","25","5","7","75","23","50","449","201","18","13","23","39","","14","6","9","42","6","2","","0","21","17","31","23","47","29","16","45","33","12","1","34","20","28","14","15","27","17","","","","","","","",""
"2020-09-30","1","11","29","7","59","13","35","7","278","2","22","53","27","5","27","24","0","5","123","4","47","482","176","42","9","12","53","","9","21","11","41","23","3","","8","9","12","16","17","23","22","19","40","37","14","4","17","34","22","9","17","8","15","","","","","","","",""
"2020-10-01","3","2","37","8","53","19","49","6","265","4","15","48","25","9","31","24","10","10","118","54","84","469","133","11","18","14","16","","6","9","24","39","23","1","","20","23","10","17","21","51","22","24","26","29","15","4","32","18","28","6","27","7","24","","","","","","","",""
"2020-10-02","5","2","22","6","38","21","27","4","242","2","8","31","32","7","38","26","12","13","97","22","93","495","172","28","20","3","34","","13","6","8","45","21","5","","8","7","25","15","20","36","28","40","21","22","12","6","47","13","29","20","21","33","18","","","","","","","",""
"2020-10-03","0","3","6","4","24","14","15","3","248","3","16","29","23","4","13","21","15","5","66","18","55","481","182","23","18","4","25","","17","8","7","42","17","2","","2","26","6","16","22","42","29","36","17","17","14","5","39","35","29","10","25","15","15","","","","","","","",""
"2020-10-04","1","5","20","7","30","13","27","3","202","6","12","37","12","6","38","17","5","5","33","36","52","477","164","8","20","16","17","","24","4","9","39","18","1","","1","17","28","18","15","36","34","13","2","12","12","8","27","31","30","8","20","20","24","","","","","","","",""
"2020-10-05","2","0","4","1","28","6","23","2","154","2","5","37","16","3","43","20","3","4","36","6","53","454","153","13","10","13","13","","2","6","2","34","23","4","","4","15","15","16","22","23","24","14","21","16","7","6","31","16","12","5","15","14","9","","","","","","","",""
"2020-10-06","0","2","18","3","36","14","41","6","170","7","5","33","28","14","17","27","6","12","70","16","33","425","141","10","29","3","11","","19","11","17","40","10","0","","6","9","13","16","19","32","22","16","1","18","8","25","27","13","21","6","8","25","11","","","","","","","",""
"2020-10-07","6","4","12","4","35","9","29","2","242","5","16","44","17","1","14","22","13","8","62","9","24","482","144","11","14","12","21","","14","6","8","30","4","4","","19","26","14","17","24","16","17","13","7","22","10","7","31","8","28","4","24","10","14","","","","","","","",""
"2020-10-08","2","16","13","5","31","24","21","10","219","7","3","23","19","7","19","20","9","5","65","9","22","469","132","17","18","25","44","","14","10","11","33","8","10","","15","38","22","32","35","40","19","17","6","19","11","7","26","14","9","10","19","22","14","","","","","","","",""
"2020-10-09","3","4","27","2","37","8","15","4","188","6","17","26","5","16","16","9","7","6","92","35","25","441","114","25","19","11","28","","23","10","10","22","2","9","","0","37","30","19","46","27","23","15","5","21","7","11","34","19","8","2","13","16","12","","","","","","","",""
"2020-10-10","3","5","40","5","34","11","39","8","234","3","8","17","14","7","14","22","12","11","29","6","24","439","109","12","64","8","12","","3","7","7","29","6","1","","8","35","15","15","26","34","23","30","7","15","11","12","41","22","33","6","6","12","22","","","","","","","",""
"2020-10-11","0","8","20","4","40","12","23","1","256","4","8","16","19","0","9","19","6","4","45","38","22","429","103","5","45","9","12","","15","11","5","15","10","5","","5","25","9","9","36","37","22","45","5","13","18","2","33","12","25","4","20","25","12","","","","","","","",""
"2020-10-12","2","2","7","3","36","6","7","19","203","2","7","14","10","4","15","12","9","2","54","3","25","453","95","19","14","4","22","","4","8","2","24","4","4","","2","47","13","14","27","27","23","106","6","13","9","3","20","15","17","3","20","9","9","","","","","","","",""
"2020-10-13","8","3","37","6","42","18","33","4","213","2","6","13","20","4","15","16","5","7","50","45","24","418","74","7","13","9","20","","10","14","8","31","6","1","","2","9","5","20","25","34","24","39","2","17","5","8","30","15","23","2","10","6","5","","","","","","","",""
"2020-10-14","1","3","39","2","124","39","37","45","1289","5","52","395","22","4","16","35","19","5","330","17","411","444","373","11","150","26","28","","61","235","10","49","123","3","","13","17","5","14","134","78","139","24","38","248","24","11","86","11","50","43","101","11","65","","","","","","","",""
"2020-10-15","9","6","10","1","28","7","25","2","181","2","6","3","22","4","12","18","17","5","45","22","48","372","69","9","15","7","23","","10","7","2","14","10","0","","3","19","24","17","28","43","12","20","4","13","12","14","10","19","16","9","16","3","15","","","","","","","",""
"2020-10-16","3","4","32","2","28","5","13","2","222","2","13","6","10","3","16","21","3","3","37","26","25","342","78","8","5","13","28","","4","8","5","12","4","2","","7","15","8","20","38","36","23","4","17","11","54","7","18","35","15","5","29","5","20","","","","","","","",""
"2020-10-17","2","2","16","3","32","9","29","4","231","2","6","12","8","10","15","32","6","6","49","13","24","312","58","6","11","5","30","","4","9","9","5","5","6","","2","17","6","19","17","16","21","11","16","16","7","2","19","20","14","2","22","15","9","","","","","","","",""
"2020-10-18","0","3","5","4","36","7","23","4","203","2","5","12","6","3","13","23","4","1","40","5","23","215","62","7","4","2","12","","8","18","1","9","10","6","","6","11","10","14","31","35","14","3","5","15","22","7","10","8","15","1","18","6","23","","","","","","","",""
"2020-10-19","0","0","19","3","39","4","34","0","190","1","6","3","8","7","7","18","14","2","24","8","19","181","60","6","7","3","9","","8","8","5","9","10","1","","8","4","7","22","20","54","27","10","6","9","10","11","13","43","10","2","27","7","12","","","","","","","",""
"2020-10-20","1","0","5","2","28","13","37","1","158","0","4","5","11","13","9","18","6","2","48","15","15","226","69","6","3","1","6","","3","8","4","19","12","14","","3","4","5","11","23","36","22","9","6","8","9","11","9","14","24","2","4","9","4","","","","","","","",""
"2020-10-21","2","0","26","4","38","2","20","2","223","1","20","6","8","9","8","17","14","6","48","15","18","260","72","7","0","11","11","","8","10","4","7","8","1","","0","6","8","16","20","31","28","9","3","5","7","2","12","27","5","1","23","19","10","","","","","","","",""
"2020-10-22","9","2","9","5","40","17","21","5","183","0","7","9","8","10","4","21","11","14","22","27","19","242","39","4","2","0","7","","13","12","9","11","17","1","","3","15","23","16","19","37","23","11","9","10","2","6","4","16","15","5","16","5","10","","","","","","","",""
"2020-10-23","4","2","17","6","24","9","23","0","175","1","6","8","10","3","6","7","6","1","37","21","20","251","51","3","9","18","13","","4","10","6","7","7","3","","1","13","11","14","10","21","19","11","6","9","8","2","4","16","10","1","14","3","12","","","","","","","",""
"2020-10-24","1","2","18","5","24","2","35","3","191","0","5","9","10","5","8","8","0","3","53","12","17","271","61","5","2","9","8","","7","15","4","6","2","6","","2","15","17","19","15","27","17","6","4","6","3","2","8","3","13","0","16","7","17","","","","","","","",""
"2020-10-25","1","1","11","1","15","5","22","3","213","1","6","10","9","4","7","9","1","5","27","10","15","263","54","5","2","10","21","","1","7","2","2","6","3","","1","11","5","15","20","40","15","6","13","7","9","11","5","8","2","5","11","3","12","","","","","","","",""
"2020-10-26","2","","10","3","21","1","4","6","167","1","1","7","3","1","7","10","2","3","23","5","12","142","53","7","3","8","4","","5","5","3","9","5","0","","0","9","7","14","16","34","15","5","6","5","4","6","10","8","13","7","6","13","9","","","","","","","",""
"2020-10-27","0","0","11","0","14","2","14","4","86","1","0","2","0","1","8","7","1","3","15","18","11","112","46","5","2","12","18","","1","3","2","3","5","","","1","3","4","8","9","12","13","2","1","3","3","6","3","14","6","0","8","3","8","","","","","","","",""
