"date","Montana/Beaverhead","Montana/Big Horn","Montana/Blaine","Montana/Broadwater","Montana/Carbon","Montana/Carter","Montana/Cascade","Montana/Chouteau","Montana/Custer","Montana/Daniels","Montana/Dawson","Montana/Deer Lodge","Montana/Fallon","Montana/Fergus","Montana/Flathead","Montana/Gallatin","Montana/Garfield","Montana/Glacier","Montana/Golden Valley","Montana/Granite","Montana/Hill","Montana/Jefferson","Montana/Judith Basin","Montana/Lake","Montana/Lewis and Clark","Montana/Liberty","Montana/Lincoln","Montana/Madison","Montana/McCone","Montana/Meagher","Montana/Mineral","Montana/Missoula","Montana/Musselshell","Montana/Park","Montana/Petroleum","Montana/Phillips","Montana/Pondera","Montana/Powder River","Montana/Powell","Montana/Prairie","Montana/Ravalli","Montana/Richland","Montana/Roosevelt","Montana/Rosebud","Montana/Sanders","Montana/Sheridan","Montana/Silver Bow","Montana/Stillwater","Montana/Sweet Grass","Montana/Teton","Montana/Toole","Montana/Treasure","Montana/Unassigned","Montana/Valley","Montana/Wheatland","Montana/Wibaux","Montana/Yellowstone"
"2020-07-26","26","217","7","10","47","","115","3","47","1","10","14","2","4","190","767","12","51","3","6","39","19","1","139","104","1","55","61","","4","","204","1","40","","","8","1","","","62","41","10","19","7","3","39","16","4","15","31","2","0","8","2","1","872"
"2020-07-27","26","226","7","10","47","","115","3","47","1","10","14","2","4","190","774","12","51","3","6","39","19","1","140","105","1","55","61","","4","","204","1","40","","","8","1","","","62","41","10","19","7","3","39","16","4","15","31","2","0","8","2","1","893"
"2020-07-28","27","226","7","10","47","","125","3","47","1","9","14","2","5","201","802","12","51","3","6","40","19","1","146","104","1","56","63","","4","","206","1","42","","","9","1","","","62","44","11","20","9","3","44","17","4","15","31","2","0","8","2","1","910"
"2020-07-29","32","271","7","10","48","","132","3","52","2","12","18","2","5","213","813","12","52","3","6","43","20","1","160","113","1","60","68","1","4","","224","2","44","","","9","1","1","","63","45","14","20","9","3","47","17","4","15","31","2","0","8","2","1","950"
"2020-07-30","33","301","7","10","50","","135","3","52","2","14","20","2","6","220","833","12","52","3","6","43","21","3","160","119","1","60","69","1","4","","234","2","47","","","9","1","2","","64","45","17","20","9","3","51","18","4","15","31","2","0","11","3","1","983"
"2020-07-31","45","312","7","10","57","","136","6","52","2","14","20","2","6","237","849","12","53","3","6","40","22","3","165","122","1","68","73","1","4","","247","2","47","","","9","1","2","","65","45","17","22","9","3","61","18","4","15","31","2","0","11","3","1","1022"
"2020-08-01","47","319","8","10","57","","144","6","52","2","16","20","2","6","253","864","12","54","3","7","40","25","3","165","129","1","69","74","1","4","","256","2","47","","","9","1","2","","72","46","19","22","9","3","64","19","4","15","31","2","0","11","3","3","1048"
"2020-08-02","47","338","9","10","58","","146","7","52","2","16","20","2","6","263","870","12","56","3","7","40","25","3","166","131","1","70","75","1","4","","266","2","48","","","9","1","2","","72","46","19","22","9","3","66","19","4","15","31","2","0","13","3","3","1098"
"2020-08-03","47","348","9","11","58","","150","7","52","2","16","20","2","7","263","868","12","58","3","8","40","27","3","164","135","1","70","76","1","4","","267","2","52","","","9","1","2","","73","46","19","22","9","3","66","19","4","15","31","2","0","13","3","3","1110"
"2020-08-04","50","363","9","11","60","","154","7","53","3","16","22","2","7","272","874","12","58","3","8","41","27","3","169","145","1","71","78","2","4","","267","2","52","","","9","1","2","1","74","46","20","23","9","3","67","20","4","15","35","2","0","13","3","3","1118"
"2020-08-05","57","375","10","11","60","","159","7","58","3","16","23","2","8","276","887","12","60","3","13","41","27","3","170","147","1","73","78","2","4","","267","2","54","","5","10","1","2","1","74","47","20","31","9","4","75","20","5","15","36","2","0","13","3","3","1144"
"2020-08-06","58","394","10","11","60","","161","7","58","3","16","23","2","9","301","908","12","63","3","13","41","27","3","176","151","1","73","79","3","4","","298","3","55","","5","10","1","2","1","74","47","21","32","9","4","75","22","5","15","40","2","0","14","3","3","1191"
"2020-08-07","61","407","10","11","67","","162","8","61","3","17","25","2","9","322","915","12","69","3","13","42","27","3","179","152","1","74","82","3","4","","318","3","55","","21","11","1","2","1","82","47","21","32","9","5","85","23","5","15","42","2","0","15","3","3","1212"
"2020-08-08","62","421","10","11","68","","164","10","61","3","17","25","2","9","330","930","12","72","3","16","42","28","3","179","156","1","76","87","3","4","","328","3","55","","28","11","1","2","1","82","47","23","33","9","5","85","23","5","15","45","2","0","14","3","3","1261"
"2020-08-09","64","428","10","12","69","","166","10","61","3","17","25","2","13","330","939","12","74","3","16","42","28","3","180","158","1","77","84","3","4","","329","3","55","","28","11","1","2","1","83","47","23","34","9","5","88","26","5","15","45","2","0","15","3","3","1285"
"2020-08-10","64","437","10","12","71","","166","10","61","3","17","25","2","14","347","947","12","76","3","16","42","29","3","181","158","1","77","84","3","4","","332","3","55","","28","11","1","2","1","83","47","23","34","9","5","95","26","5","15","45","2","0","19","3","3","1295"
"2020-08-11","64","444","11","12","73","","168","10","61","3","20","25","2","14","352","948","12","77","3","17","43","29","3","183","162","1","77","84","5","4","2","328","3","55","","55","11","1","2","1","83","47","23","34","9","5","101","26","5","15","44","2","0","23","3","3","1316"
"2020-08-12","65","464","13","14","74","","167","10","61","3","20","26","2","14","357","959","12","77","3","17","46","29","3","184","163","1","77","83","5","4","2","336","3","57","","68","11","1","2","1","83","47","24","53","10","5","102","28","5","15","44","2","0","23","3","3","1387"
"2020-08-13","68","477","13","14","75","","170","10","61","3","27","26","2","18","364","970","12","82","3","18","46","29","3","184","168","1","78","83","5","4","2","346","3","60","","78","11","1","2","1","84","48","25","58","11","5","103","29","5","15","44","2","0","30","3","3","1424"
"2020-08-14","68","492","14","14","75","","179","10","61","3","29","28","2","19","376","977","12","87","3","18","48","30","3","184","171","1","78","84","5","4","2","357","4","62","","85","11","1","2","1","85","48","29","65","11","5","104","29","5","15","44","2","0","30","3","3","1463"
"2020-08-15","68","510","15","14","75","","181","10","61","3","30","30","2","23","385","988","12","87","3","18","48","31","3","187","176","1","78","84","5","4","2","378","4","63","","91","11","1","2","1","85","48","30","71","11","5","103","31","5","15","45","2","0","30","3","3","1487"
"2020-08-16","68","519","15","14","75","","182","10","61","3","30","30","2","23","392","991","12","88","3","18","48","31","3","187","178","1","78","85","5","4","2","384","4","63","","92","11","1","2","1","85","50","35","78","18","5","105","31","6","15","46","2","0","30","3","3","1522"
"2020-08-17","68","529","14","14","77","","183","10","61","3","30","30","2","23","407","992","12","88","3","18","48","31","3","187","178","1","78","86","5","4","2","385","4","63","","93","11","1","2","1","85","50","35","78","18","5","105","31","6","15","46","2","0","30","3","3","1533"
"2020-08-18","68","543","14","14","77","","184","10","61","3","31","30","2","23","412","993","12","92","3","18","48","32","3","189","180","1","79","87","5","4","2","388","4","63","","93","13","1","2","1","88","50","30","79","18","5","106","32","7","16","47","2","0","36","3","3","1539"
"2020-08-19","68","552","14","14","80","0","185","10","62","3","30","30","2","24","414","996","12","92","3","18","48","33","3","191","183","1","79","89","5","4","2","390","4","64","0","96","12","1","2","1","89","50","30","97","20","5","106","32","7","16","47","2","0","36","3","4","1595"
"2020-08-20","68","558","15","14","81","0","190","10","62","3","30","31","2","24","432","1003","12","92","3","18","48","33","3","191","185","1","79","88","5","4","2","392","4","64","0","104","12","1","2","1","90","50","31","109","26","5","107","33","8","16","47","3","0","36","3","4","1637"
"2020-08-21","69","573","15","14","82","0","193","10","63","3","30","31","2","25","449","1004","12","99","3","18","52","34","3","193","188","1","80","90","5","4","2","400","6","65","0","105","12","1","2","1","90","52","31","124","28","5","107","33","8","16","47","3","0","36","3","5","1689"
"2020-08-22","70","585","15","14","82","0","196","10","63","3","31","32","2","24","469","1011","12","105","3","18","53","34","3","192","191","1","80","90","5","4","2","400","6","64","0","107","14","1","2","1","92","54","34","134","28","5","110","33","8","16","47","3","0","36","3","5","1773"
"2020-08-23","70","587","15","14","82","0","198","10","64","3","31","32","2","24","479","1012","12","111","3","18","53","34","3","192","191","1","81","91","5","4","2","404","6","64","0","108","15","1","3","1","92","54","34","134","28","5","110","33","9","17","47","3","0","37","3","5","1792"
"2020-08-24","69","591","15","15","83","0","217","10","64","3","31","32","2","24","490","1017","12","111","3","18","54","34","3","193","191","1","81","91","5","4","2","407","7","63","0","108","15","1","8","1","94","54","34","134","31","5","111","33","8","17","47","3","0","37","3","5","1797"
