"date","Idaho/Ada","Idaho/Adams","Idaho/Bannock","Idaho/Bear Lake","Idaho/Benewah","Idaho/Bingham","Idaho/Blaine","Idaho/Boise","Idaho/Bonner","Idaho/Bonneville","Idaho/Boundary","Idaho/Butte","Idaho/Camas","Idaho/Canyon","Idaho/Caribou","Idaho/Cassia","Idaho/Clark","Idaho/Clearwater","Idaho/Custer","Idaho/Elmore","Idaho/Franklin","Idaho/Fremont","Idaho/Gem","Idaho/Gooding","Idaho/Idaho","Idaho/Jefferson","Idaho/Jerome","Idaho/Kootenai","Idaho/Latah","Idaho/Lemhi","Idaho/Lewis","Idaho/Lincoln","Idaho/Madison","Idaho/Minidoka","Idaho/Nez Perce","Idaho/Oneida","Idaho/Owyhee","Idaho/Payette","Idaho/Power","Idaho/Shoshone","Idaho/Teton","Idaho/Twin Falls","Idaho/Unassigned","Idaho/Valley","Idaho/Washington"
"2020-03-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-26"," 30.63 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 29.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 85.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 29.17 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"
"2020-03-27"," 38.32 %","   .00 %","  3.33 %","   .00 %","   .00 %","-10.00 %"," 37.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 31.39 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 60.00 %","   .00 %","   .00 %"," 60.00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","","   .00 %","   .00 %"
"2020-03-28"," 42.83 %","   .00 %"," 13.33 %","   .00 %","   .00 %","-10.00 %"," 25.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 60.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 60.00 %","   .00 %","   .00 %"," 45.00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","","   .00 %","   .00 %"
"2020-03-29"," 37.81 %","   .00 %"," 13.33 %","   .00 %","   .00 %","-10.00 %"," 27.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 46.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 60.00 %","   .00 %","   .00 %"," 45.00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","","   .00 %","   .00 %"
"2020-03-30"," 37.12 %","   .00 %"," 13.33 %","   .00 %","   .00 %","-10.00 %"," 28.31 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 62.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 60.00 %","   .00 %","   .00 %"," 45.00 %","   .00 %","   .00 %","   .00 %"," 43.33 %","","   .00 %","   .00 %"
"2020-03-31"," 39.13 %",""," 10.00 %","",""," 10.00 %"," 24.85 %","","   .00 %"," 20.00 %","","","   .00 %"," 34.88 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %"," 46.67 %","","   .00 %","   .00 %","   .00 %"," 33.80 %","","",""," 20.00 %"," 30.00 %","   .00 %"," 85.00 %","","   .00 %"," 45.00 %","","","   .00 %"," 56.67 %",""," 20.00 %",""
"2020-04-01"," 31.44 %",""," 16.67 %","",""," 20.00 %"," 20.42 %","","   .00 %"," 20.00 %","","","   .00 %"," 21.58 %","","   .00 %","",""," 20.00 %"," 40.00 %","","   .00 %"," 51.67 %",""," 20.00 %"," 10.00 %","   .00 %"," 32.27 %","   .00 %","",""," 30.00 %"," 26.00 %","   .00 %"," 25.00 %","","   .00 %","-15.00 %","","","   .00 %"," 24.67 %",""," 20.00 %",""
"2020-04-02"," 35.29 %","   .00 %","  6.67 %","",""," 20.00 %"," 21.58 %","","   .00 %"," 20.00 %","","","   .00 %"," 27.24 %","","   .00 %","",""," 20.00 %"," 40.00 %","","   .00 %"," 47.67 %","   .00 %"," 20.00 %"," 10.00 %"," 50.00 %"," 30.94 %","   .00 %","",""," 43.33 %"," 26.00 %","   .00 %"," 36.11 %","","   .00 %"," 40.00 %","",""," 10.00 %"," 99.90 %",""," 20.00 %",""
"2020-04-03"," 30.76 %","   .00 %","  6.67 %","",""," 20.00 %"," 25.97 %","","   .00 %"," 30.00 %","","","   .00 %"," 31.34 %",""," 40.00 %","",""," 20.00 %"," 80.00 %","","   .00 %"," 57.67 %","   .00 %"," 10.00 %"," 10.00 %"," 52.86 %","  7.53 %","   .00 %","","   .00 %"," 43.33 %"," 26.00 %","   .00 %"," 34.68 %",""," 20.00 %"," 53.33 %","",""," 10.00 %"," ##.## %",""," 30.00 %","   .00 %"
"2020-04-04"," 29.65 %","   .00 %"," 11.67 %","",""," 20.00 %"," 26.24 %",""," 20.00 %"," 23.33 %","","","   .00 %"," 17.51 %",""," 46.67 %","",""," 20.00 %"," 82.22 %","","   .00 %"," 21.00 %","   .00 %"," 30.00 %"," 10.00 %"," 60.36 %","  7.53 %","   .00 %","","   .00 %"," 51.33 %"," 26.00 %","   .00 %"," 34.68 %",""," 20.00 %"," 53.33 %","",""," 10.00 %"," 91.17 %",""," 30.00 %","   .00 %"
"2020-04-05"," 16.52 %","   .00 %","  5.00 %","","","   .00 %"," 16.95 %",""," 20.00 %"," 27.33 %","","","   .00 %"," 15.76 %","   .00 %"," 46.67 %","",""," 20.00 %"," 84.22 %","","   .00 %"," 14.33 %","   .00 %"," 40.00 %"," 10.00 %"," 63.99 %","  6.85 %","   .00 %","","   .00 %"," 37.05 %"," -4.00 %","   .00 %","  9.68 %",""," 20.00 %"," 53.33 %","",""," 16.67 %"," 80.27 %",""," 10.00 %","   .00 %"
"2020-04-06"," 17.40 %","   .00 %","  5.00 %","","","   .00 %"," 13.20 %",""," 20.00 %"," 27.33 %","","","   .00 %"," 14.08 %","   .00 %"," 46.67 %","","","   .00 %"," 44.22 %","","   .00 %","  9.33 %","   .00 %"," 13.33 %","  6.67 %"," 63.99 %","  7.16 %","   .00 %","","   .00 %"," 27.05 %","   .00 %"," 40.00 %","  9.68 %",""," 20.00 %"," 57.33 %","",""," 16.67 %"," 72.27 %","","  3.33 %","   .00 %"
"2020-04-07","  6.25 %","   .00 %","  5.00 %","","","   .00 %"," 11.38 %",""," 30.00 %"," 27.33 %","","","   .00 %","  9.01 %","   .00 %"," 51.67 %","","","   .00 %"," 46.04 %",""," 20.00 %"," 16.19 %"," 40.00 %"," 23.33 %","  6.67 %"," 21.69 %","  6.97 %"," 20.00 %","","-20.00 %"," 20.38 %","   .00 %"," 40.00 %","  1.65 %",""," 20.00 %"," 17.33 %","",""," 11.67 %"," 12.34 %","","  3.33 %","   .00 %"
"2020-04-08","  7.48 %","   .00 %","  5.00 %","","","   .00 %","  4.19 %",""," 30.00 %"," 20.67 %","","","   .00 %","  7.70 %","   .00 %"," 11.67 %","","","   .00 %","  9.37 %",""," 20.00 %","  6.19 %"," 40.00 %"," 33.33 %","  6.67 %"," 18.83 %","  2.63 %"," 20.00 %","","-20.00 %"," 20.38 %","   .00 %"," 40.00 %","  5.74 %","","   .00 %","  4.00 %","   .00 %",""," 11.67 %"," 11.70 %","-20.00 %"," -6.67 %","   .00 %"
"2020-04-09","  4.44 %","   .00 %","   .00 %","","","   .00 %","  1.12 %",""," 10.00 %","  7.33 %","","","   .00 %","  6.40 %","   .00 %","  5.00 %","","","   .00 %","  7.15 %",""," 20.00 %","  2.86 %"," 46.67 %"," 13.33 %","  6.67 %"," 12.44 %","  2.63 %"," 20.00 %","","-20.00 %"," 12.38 %","   .00 %"," 40.00 %","  6.92 %","","   .00 %","  4.00 %","   .00 %",""," 15.67 %"," 11.83 %","-20.00 %"," -6.67 %","   .00 %"
"2020-04-10","  5.19 %","   .00 %","   .00 %","","","   .00 %","  1.71 %",""," 10.00 %"," 14.76 %","","","   .00 %","  7.12 %","   .00 %","  9.00 %","","","   .00 %","  8.01 %",""," 20.00 %","  2.86 %"," 51.67 %","  3.33 %","  6.67 %"," 14.07 %","  1.01 %"," 30.00 %","","-20.00 %"," 10.00 %","  5.00 %"," 46.67 %","  8.03 %",""," 20.00 %"," 10.67 %","   .00 %","","  9.00 %"," 14.86 %","   .00 %"," -6.67 %","   .00 %"
"2020-04-11","  5.04 %","   .00 %","   .00 %","","","   .00 %","  1.98 %",""," 16.67 %"," 14.76 %","","","   .00 %","  7.58 %","   .00 %"," 12.33 %","","","   .00 %","  8.01 %",""," 20.00 %","  5.36 %"," 51.67 %"," 10.00 %","   .00 %"," 17.40 %","   .96 %"," 30.00 %","","-20.00 %"," 10.00 %","  5.00 %","  6.67 %","  8.03 %",""," 20.00 %","  6.67 %","   .00 %","","  9.00 %"," 15.72 %","   .00 %","   .00 %","   .00 %"
"2020-04-12","  4.35 %","   .00 %","   .00 %","","","   .00 %","  1.44 %","","  6.67 %"," 16.58 %","","","   .00 %","  7.13 %","   .00 %","  7.33 %","","","   .00 %","  6.19 %","","   .00 %","  2.50 %"," 11.67 %","   .00 %","   .00 %"," 10.42 %","   .49 %"," 10.00 %","","   .00 %","  3.33 %","  5.00 %","  6.67 %","  4.95 %",""," 20.00 %","  6.67 %","   .00 %","","  4.00 %","  7.61 %","   .00 %","   .00 %","   .00 %"
"2020-04-13","  3.44 %","   .00 %","   .00 %","","","   .00 %","  1.20 %","","  6.67 %"," 14.91 %","   .00 %","","   .00 %","  6.44 %","   .00 %"," 10.19 %","","","   .00 %","  2.86 %","","   .00 %","  2.50 %"," 11.67 %","   .00 %","   .00 %"," 10.42 %","  1.41 %"," 10.00 %","","   .00 %","  4.76 %","  5.00 %"," 11.67 %","  2.29 %",""," 20.00 %","  6.67 %","   .00 %","","  4.00 %","  8.68 %","   .00 %","   .00 %","   .00 %"
"2020-04-14","  3.84 %","   .00 %","   .00 %","","","   .00 %","  1.37 %","","  6.67 %"," 16.45 %","   .00 %","","   .00 %","  5.98 %","   .00 %"," 15.19 %","","","   .00 %","  2.86 %","","   .00 %","  2.50 %","  5.00 %","   .00 %","   .00 %"," 10.00 %","  1.41 %"," 10.00 %","","   .00 %","  4.76 %","  5.00 %"," 15.67 %","  2.16 %",""," 20.00 %","  9.17 %","   .00 %","","   .00 %","  7.93 %","   .00 %","   .00 %","   .00 %"
"2020-04-15","  1.70 %","   .00 %","   .00 %","","","   .00 %","   .53 %","","  6.67 %","  7.88 %","-20.00 %","","   .00 %","  3.75 %","   .00 %"," 11.19 %","","","   .00 %","  2.50 %","","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","  4.74 %","  1.41 %","   .00 %","","   .00 %","  1.43 %","   .00 %","  9.00 %","  1.05 %","","   .00 %","  2.50 %","   .00 %","","   .00 %","  2.47 %","   .00 %","   .00 %","   .00 %"
"2020-04-16","  2.05 %","   .00 %"," 12.00 %","","","   .00 %","   .75 %","","   .00 %"," 17.88 %","-20.00 %","","   .00 %","  4.57 %","   .00 %","  5.86 %","","","   .00 %","  2.50 %","","   .00 %","  2.22 %","  8.00 %","   .00 %","  5.00 %","  6.74 %","  1.79 %","   .00 %","","   .00 %","  1.43 %"," 12.00 %"," 19.00 %","  8.05 %","","   .00 %","  4.72 %","   .00 %","","  3.33 %","  6.68 %","   .00 %","   .00 %","   .00 %"
"2020-04-17","  2.21 %","   .00 %"," 12.00 %","",""," 10.00 %","   .83 %","","   .00 %"," 16.06 %","-20.00 %","","   .00 %","  4.43 %","   .00 %","  8.08 %","","","   .00 %","  2.50 %","","   .00 %","  2.22 %","  8.00 %","   .00 %","  5.00 %","  7.60 %","  2.20 %","   .00 %","","   .00 %","  1.43 %"," 12.00 %"," 19.00 %","  9.53 %","","   .00 %","  4.72 %","   .00 %","","  3.33 %","  6.33 %","   .00 %","   .00 %","   .00 %"
"2020-04-18","  2.80 %","   .00 %"," 12.00 %","",""," 10.00 %","   .91 %","","   .00 %"," 14.40 %","-20.00 %","","   .00 %","  3.86 %","   .00 %","  5.22 %","","","   .00 %","  5.83 %","","   .00 %","  2.22 %","  8.00 %","   .00 %","  5.00 %","  9.07 %","  2.16 %","   .00 %","","   .00 %","  1.33 %"," 12.00 %"," 16.22 %"," 10.22 %","","   .00 %","  4.72 %","   .00 %","","  6.19 %","  7.27 %","   .00 %","   .00 %","   .00 %"
"2020-04-19","  2.15 %","   .00 %"," 12.00 %","",""," 10.00 %","   .74 %","","   .00 %"," 12.86 %","-20.00 %","","   .00 %","  3.08 %","   .00 %","   .22 %","","","   .00 %","  6.79 %","","   .00 %","  2.22 %"," 10.86 %","   .00 %","  5.00 %","  8.38 %","  2.16 %","   .00 %","","   .00 %","  2.58 %"," 12.00 %"," 12.22 %","  9.17 %","","   .00 %","  2.22 %","   .00 %","","  6.19 %","  8.17 %","   .00 %","   .00 %","   .00 %"
"2020-04-20","  2.15 %","   .00 %"," 12.00 %","",""," 10.00 %","   .78 %","","   .00 %"," 10.00 %","   .00 %","","   .00 %","  2.34 %","   .00 %","   .22 %","","","   .00 %","  4.29 %","","   .00 %","  2.22 %"," 10.86 %","   .00 %","  5.00 %","  8.38 %","  2.56 %","   .00 %","","   .00 %","  2.58 %"," 12.00 %"," 12.22 %","  9.17 %","","   .00 %","  2.22 %","   .00 %","","  6.19 %","  8.52 %","   .00 %","   .00 %","   .00 %"
"2020-04-21","  1.68 %"," 40.00 %","   .00 %","",""," 10.00 %","   .38 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  2.80 %","   .00 %","  4.22 %","","","   .00 %","  6.10 %","","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  3.04 %","  1.62 %","  6.67 %","","   .00 %","  2.58 %","   .00 %","  2.22 %","  8.84 %","","   .00 %","  2.00 %","   .00 %","","  2.86 %","  4.48 %","   .00 %","   .00 %","   .00 %"
"2020-04-22","  1.56 %"," 40.00 %","   .00 %","","","   .00 %","   .29 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  3.29 %","   .00 %","  2.00 %","","","   .00 %","  6.94 %","","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  1.46 %","  1.58 %","  6.67 %","","   .00 %","  3.76 %","   .00 %","  2.22 %","  9.36 %","","  5.00 %","  2.00 %","   .00 %","","  2.86 %","  5.75 %","   .00 %","   .00 %","   .00 %"
"2020-04-23","  1.38 %"," 40.00 %","   .00 %","","","   .00 %","   .42 %","","   .00 %","  3.33 %","   .00 %","","   .00 %","  3.57 %","   .00 %","  3.82 %","","","   .00 %","  9.20 %","","   .00 %","  2.00 %","  5.36 %","   .00 %","   .00 %","   .00 %","  3.44 %","  6.67 %","","   .00 %","  5.76 %","   .00 %","   .00 %"," 13.67 %","","  9.00 %","  2.00 %","   .00 %","","   .00 %","  4.81 %","   .00 %","   .00 %","   .00 %"
"2020-04-24","  1.44 %"," 40.00 %","   .00 %","","","   .00 %","   .58 %","","   .00 %","  3.33 %","   .00 %","","   .00 %","  3.93 %","   .00 %","  3.82 %","","","   .00 %","  8.25 %","","   .00 %","  2.00 %","  2.50 %","   .00 %","   .00 %","   .45 %","  3.44 %","  6.67 %","","   .00 %","  4.51 %","   .00 %","   .00 %"," 14.76 %",""," 15.67 %","  5.64 %","   .00 %","","   .00 %","  5.34 %","   .00 %","   .00 %"," 20.00 %"
"2020-04-25","  1.68 %"," 40.00 %","   .00 %","","","   .00 %","   .58 %","","   .00 %","  3.33 %","   .00 %","","   .00 %","  4.37 %","   .00 %","  3.82 %","","","   .00 %","  6.38 %","","   .00 %","  3.82 %","  2.50 %","   .00 %","   .00 %","   .90 %","  3.04 %","  6.67 %","   .00 %","   .00 %","  5.46 %","   .00 %","   .00 %"," 14.76 %",""," 15.67 %","  5.64 %","   .00 %","","   .00 %","  5.39 %","   .00 %","   .00 %"," 10.00 %"
"2020-04-26","  1.08 %","   .00 %","   .00 %","","","   .00 %","   .58 %","","   .00 %","  3.33 %","   .00 %","","   .00 %","  2.40 %","   .00 %","  1.82 %","","","   .00 %","  4.56 %","","   .00 %","  3.82 %","  2.50 %","   .00 %","   .00 %","   .90 %","  3.33 %","   .00 %","   .00 %","   .00 %","  5.46 %","   .00 %","   .00 %","  8.09 %",""," 15.67 %","  3.64 %","   .00 %","","   .00 %","  4.89 %","   .00 %","   .00 %"," 10.00 %"
"2020-04-27","   .89 %","   .00 %","   .00 %","","","   .00 %","   .50 %","","   .00 %","  3.33 %","   .00 %","","   .00 %","  1.92 %","   .00 %","  1.82 %","","","   .00 %","  3.73 %","","   .00 %","  3.82 %","  2.50 %","   .00 %","   .00 %","   .90 %","  2.94 %","   .00 %","   .00 %","   .00 %","  4.29 %","   .00 %","   .00 %","  6.09 %",""," 10.67 %","  3.64 %","   .00 %","","   .00 %","  3.43 %","   .00 %","   .00 %"," 10.00 %"
"2020-04-28","   .84 %","   .00 %","  5.00 %","","","   .00 %","   .49 %","","   .00 %","  -.71 %","   .00 %","","   .00 %","  2.44 %","   .00 %","   .00 %","","","   .00 %"," -1.19 %","","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","  1.77 %","   .68 %","  5.00 %","   .00 %","   .00 %","  2.77 %","  2.50 %","  2.00 %","  1.44 %","","  6.67 %","  5.17 %","   .00 %","","  2.50 %","  3.52 %","   .00 %","   .00 %"," 10.00 %"
"2020-04-29","   .62 %","   .00 %","  5.00 %","","","   .00 %","   .33 %","","   .00 %","  -.71 %","   .00 %","","   .00 %","  2.07 %","   .00 %","   .00 %","","","   .00 %"," -1.19 %","","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .68 %","  5.00 %","   .00 %","   .00 %","  2.77 %","  2.50 %","  2.00 %","   .34 %","","   .00 %","  1.54 %","   .00 %","","  2.50 %","  2.08 %","   .00 %","   .00 %","-10.00 %"
"2020-04-30","   .64 %","   .00 %","  7.00 %","","","  6.67 %","   .33 %","","   .00 %","   .03 %","   .00 %","","   .00 %","  1.79 %","   .00 %","   .00 %","","","   .00 %","   .69 %","","   .00 %","   .00 %","  4.44 %","   .00 %","   .00 %","  2.12 %","   .68 %","  5.00 %","   .00 %","   .00 %","  4.32 %","  4.72 %","  2.00 %","   .68 %","","   .00 %","  4.40 %","   .00 %","","  2.50 %","  2.29 %","   .00 %","   .00 %","   .00 %"
"2020-05-01","   .94 %","   .00 %","  7.00 %","","","  6.67 %","   .20 %","","   .00 %","   .03 %","   .00 %","","   .00 %","  1.86 %","   .00 %","  1.67 %","","","   .00 %","   .69 %","","   .00 %","  1.67 %","  6.26 %","   .00 %","   .00 %","  3.30 %","   .33 %","  5.00 %","   .00 %","   .00 %","  4.32 %","  6.72 %","  2.00 %","   .68 %","","   .00 %","  4.40 %","   .00 %","","  2.50 %","  3.05 %","   .00 %","   .00 %","   .00 %"
"2020-05-02","  1.64 %","   .00 %","  7.00 %","","","  6.67 %","   .20 %","","   .00 %","   .03 %","   .00 %","","   .00 %","  2.09 %","   .00 %","  1.67 %","","","   .00 %","   .69 %","","   .00 %","  1.67 %","  6.26 %","   .00 %","   .00 %","  3.67 %","   .33 %","  5.00 %","   .00 %","   .00 %","  5.80 %","  8.54 %","  2.00 %","   .68 %","","   .00 %","  4.40 %","   .00 %","","  2.50 %","  4.71 %","   .00 %","   .00 %","   .00 %"
"2020-05-03","  1.27 %","   .00 %","  2.00 %","","","  6.67 %","   .00 %","","   .00 %","   .74 %","   .00 %","","   .00 %","   .63 %","   .00 %","  1.67 %","","","   .00 %","   .00 %","","   .00 %","  1.67 %","  6.26 %","   .00 %","   .00 %","  2.80 %","   .33 %","   .00 %","   .00 %","   .00 %","  3.98 %","  6.04 %","   .00 %","   .34 %","","   .00 %","  2.86 %","   .00 %","","   .00 %","  3.56 %","   .00 %","   .00 %","   .00 %"
"2020-05-04","  1.42 %","   .00 %","  2.00 %","","","  6.67 %","   .04 %","","   .00 %","   .74 %","   .00 %","","   .00 %","  1.25 %","   .00 %","  1.67 %","","","   .00 %","   .00 %","","   .00 %","  3.21 %","  7.93 %","   .00 %","   .00 %","  3.52 %","   .33 %","   .00 %","   .00 %","   .00 %","  3.98 %","  6.04 %","   .00 %","  5.01 %","","   .00 %","  4.11 %","   .00 %","","   .00 %","  4.78 %","   .00 %","   .00 %","   .00 %"
"2020-05-05","  1.23 %","   .00 %","   .00 %","","","   .00 %","   .04 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.09 %","   .00 %","  1.67 %","","","   .00 %","   .00 %",""," 10.00 %","  3.21 %","  3.48 %","   .00 %","   .00 %","  3.68 %","   .33 %","   .00 %","   .00 %","   .00 %","  1.48 %","  5.48 %","   .00 %","  4.67 %","","   .00 %","  1.25 %","   .00 %","","  2.22 %","  5.14 %","   .00 %","   .00 %","   .00 %"
"2020-05-06","  1.04 %","   .00 %","  1.82 %","","","   .00 %","   .08 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.16 %","   .00 %","   .00 %","","","   .00 %","   .67 %",""," 10.00 %","  1.54 %","  3.21 %","   .00 %","   .00 %","  3.48 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.48 %","  3.48 %","   .00 %","  5.75 %","","   .00 %","  1.25 %","   .00 %","","  2.22 %","  5.04 %","   .00 %","   .00 %","   .00 %"
"2020-05-07","   .45 %","   .00 %","  1.82 %","","","   .00 %","   .08 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.07 %","   .00 %","   .00 %","","","   .00 %","   .67 %",""," 10.00 %","  1.54 %","  6.06 %","   .00 %","   .00 %","  3.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.28 %","   .00 %","  5.75 %","","   .00 %","  1.25 %","   .00 %","","  2.22 %","  4.07 %","   .00 %","   .00 %","   .00 %"
"2020-05-08","   .45 %","   .00 %","  1.82 %","","","   .00 %","   .08 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.07 %","   .00 %","   .00 %","","","   .00 %","   .67 %",""," 10.00 %","  1.54 %","  6.06 %","   .00 %","   .00 %","  3.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.28 %","   .00 %","  5.75 %","","   .00 %","  1.25 %","   .00 %","","  2.22 %","  4.07 %","   .00 %","   .00 %","   .00 %"
"2020-05-09","   .59 %","   .00 %","  1.82 %","","","   .00 %","   .04 %","","   .00 %","  1.43 %","   .00 %","","   .00 %","   .45 %","   .00 %","  1.54 %","","","   .00 %","   .67 %",""," 10.00 %","  2.86 %","  4.40 %","   .00 %","   .00 %","  3.31 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.28 %","   .00 %","  1.08 %","","   .00 %","   .00 %","   .00 %","","  2.22 %","  3.60 %","   .00 %","   .00 %","   .00 %"
"2020-05-10","   .56 %","   .00 %","  1.82 %","","","   .00 %","   .16 %","","   .00 %","  1.43 %","   .00 %","","   .00 %","   .45 %","   .00 %","  2.97 %","","","   .00 %","   .67 %","","   .00 %","  2.86 %","  5.65 %","   .00 %","   .00 %","  3.11 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.87 %","   .00 %","  1.08 %","","   .00 %","   .00 %","   .00 %","","  2.00 %","  3.53 %","   .00 %","   .00 %","   .00 %"
"2020-05-11","   .61 %","   .00 %","  1.67 %","","","   .00 %","   .28 %","","   .00 %","  1.43 %","   .00 %","","   .00 %","   .30 %","   .00 %","  2.97 %","","","   .00 %","   .00 %","","   .00 %","  2.86 %","  5.28 %","   .00 %","   .00 %","  3.25 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.04 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  2.00 %","  3.11 %","   .00 %","   .00 %"," 20.00 %"
"2020-05-12","   .63 %","   .00 %","  1.67 %","","","   .00 %","   .28 %","","   .00 %","  1.43 %","   .00 %","","   .00 %","   .15 %","   .00 %","  2.97 %","","","   .00 %","   .00 %","","   .00 %","  2.86 %","  4.65 %","   .00 %","   .00 %","  4.54 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","  1.82 %","   .26 %","","   .00 %","   .00 %"," 10.00 %","","  2.00 %","  3.23 %","   .00 %","   .00 %"," 80.00 %"
"2020-05-13","   .63 %","   .00 %","  1.67 %","","","   .00 %","   .28 %","","   .00 %","  1.43 %","   .00 %","","   .00 %","   .15 %","   .00 %","  2.97 %","","","   .00 %","   .00 %","","   .00 %","  2.86 %","  4.65 %","   .00 %","   .00 %","  4.54 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","  1.82 %","   .26 %","","   .00 %","   .00 %"," 10.00 %","","  2.00 %","  3.23 %","   .00 %","   .00 %"," 80.00 %"
"2020-05-14","   .76 %","   .00 %","  1.67 %","",""," 10.00 %","   .32 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .29 %","   .00 %","  2.76 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  6.65 %","   .00 %","   .00 %","  5.40 %","   .32 %","  4.00 %","   .00 %","   .00 %","   .00 %","  2.43 %","  6.82 %","   .26 %","","   .00 %","  2.35 %"," 10.00 %","","  2.00 %","  3.76 %","   .00 %","   .00 %"," 92.50 %"
"2020-05-15","   .70 %","   .00 %","  1.67 %","",""," 10.00 %","   .16 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .29 %","   .00 %","  1.33 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  5.40 %","   .00 %","   .00 %","  4.21 %","   .32 %","  4.00 %","   .00 %","   .00 %","   .00 %","  1.18 %","  6.82 %","   .26 %","","   .00 %","  2.35 %"," 10.00 %","","   .00 %","  2.88 %","   .00 %","   .00 %"," 92.50 %"
"2020-05-16","   .91 %","   .00 %","  1.54 %","",""," 10.00 %","   .08 %","","   .00 %","  2.00 %","   .00 %","","   .00 %","   .22 %","   .00 %","  3.83 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  6.95 %","   .00 %","  8.00 %","  4.92 %","   .31 %","  4.00 %","   .00 %","   .00 %","   .00 %","  1.11 %","  6.82 %","   .26 %","","   .00 %","  3.41 %"," 10.00 %","","   .00 %","  3.45 %","   .00 %","   .00 %"," 87.88 %"
