"date","North Dakota/Adams","North Dakota/Barnes","North Dakota/Benson","North Dakota/Billings","North Dakota/Bottineau","North Dakota/Bowman","North Dakota/Burke","North Dakota/Burleigh","North Dakota/Cass","North Dakota/Cavalier","North Dakota/Dickey","North Dakota/Divide","North Dakota/Dunn","North Dakota/Eddy","North Dakota/Emmons","North Dakota/Foster","North Dakota/Golden Valley","North Dakota/Grand Forks","North Dakota/Grant","North Dakota/Griggs","North Dakota/Hettinger","North Dakota/Kidder","North Dakota/LaMoure","North Dakota/Logan","North Dakota/McHenry","North Dakota/McIntosh","North Dakota/McKenzie","North Dakota/McLean","North Dakota/Mercer","North Dakota/Morton","North Dakota/Mountrail","North Dakota/Nelson","North Dakota/Oliver","North Dakota/Pembina","North Dakota/Pierce","North Dakota/Ramsey","North Dakota/Ransom","North Dakota/Renville","North Dakota/Richland","North Dakota/Rolette","North Dakota/Sargent","North Dakota/Sheridan","North Dakota/Sioux","North Dakota/Slope","North Dakota/Stark","North Dakota/Steele","North Dakota/Stutsman","North Dakota/Towner","North Dakota/Traill","North Dakota/Unassigned","North Dakota/Walsh","North Dakota/Ward","North Dakota/Wells","North Dakota/Williams"
"2020-07-20","","26","23","1","7","1","8","580","2663","25","8","1","27","5","9","3","2","533","4","3","6","4","14","1","11","10","52","14","12","172","91","3","3","20","8","25","23","8","52","13","8","4","46","3","121","6","75","4","31","0","79","110","11","157"
"2020-07-21","","27","27","1","7","1","8","595","2673","24","8","1","27","5","9","3","2","549","4","4","6","4","14","1","11","11","56","14","13","175","93","3","3","21","8","26","23","8","53","13","8","4","46","3","122","6","76","4","33","0","83","114","11","166"
"2020-07-22","","28","32","1","7","3","11","633","2715","25","8","1","27","6","10","3","3","555","4","4","6","5","14","1","11","11","58","16","14","187","97","3","4","21","8","26","24","8","57","13","9","4","47","3","124","6","84","4","33","0","85","119","12","177"
"2020-07-23","0","27","38","1","8","5","11","680","2734","26","8","1","26","8","10","3","3","560","4","4","6","6","14","1","12","11","61","17","14","198","98","3","4","21","8","28","25","8","58","14","8","4","47","3","126","6","85","4","33","0","86","130","12","185"
"2020-07-24","0","28","40","1","9","5","11","696","2762","28","8","1","26","8","11","7","3","569","4","8","6","7","14","1","12","11","61","20","18","205","100","4","4","22","8","28","25","9","66","16","9","4","48","3","132","7","90","4","34","0","87","132","12","190"
"2020-07-25","0","30","47","1","9","6","12","729","2765","28","8","1","26","8","12","9","4","575","4","11","6","8","14","1","12","11","62","21","18","218","101","5","5","24","8","28","25","9","69","17","8","5","49","3","142","8","93","5","35","0","95","139","12","195"
"2020-07-26","0","30","57","1","9","6","12","763","2794","28","8","1","26","8","14","9","4","596","4","11","6","8","14","1","12","11","65","25","18","226","102","5","5","26","8","29","25","9","71","17","8","5","51","3","149","11","94","5","35","0","95","147","13","196"
"2020-07-27","0","30","66","1","9","6","13","788","2816","29","9","1","26","12","14","10","4","601","4","13","6","10","14","1","12","15","65","25","19","231","101","5","6","27","8","30","25","9","75","18","8","5","51","3","152","10","101","5","36","0","95","151","13","202"
"2020-07-28","2","31","70","1","10","6","14","839","2841","29","10","1","26","13","14","11","4","605","4","18","6","10","14","2","12","16","66","28","20","242","102","8","6","28","8","31","25","9","77","20","8","5","54","3","164","10","101","5","39","0","94","158","14","207"
"2020-07-29","2","31","70","1","10","6","14","866","2850","29","10","1","26","13","14","11","4","607","4","20","6","10","14","3","14","16","71","29","20","252","107","10","6","28","8","34","25","9","77","21","8","5","56","3","164","10","103","5","42","0","94","164","14","210"
"2020-07-30","2","31","74","1","10","6","15","877","2872","30","10","1","27","13","15","12","4","608","4","21","6","10","14","3","14","16","73","30","20","254","108","11","6","27","8","35","26","9","82","22","9","5","57","3","166","10","104","5","42","0","94","165","14","220"
"2020-07-31","2","31","86","2","11","6","17","915","2897","31","11","1","28","13","15","12","4","619","4","25","6","11","14","4","14","18","73","35","23","262","108","13","6","27","11","37","26","9","87","29","8","5","57","3","182","10","105","6","41","0","96","174","15","224"
"2020-08-01","2","32","93","2","17","6","19","944","2917","31","11","1","29","13","15","17","4","624","4","29","6","11","14","4","14","19","78","37","23","268","113","17","6","27","11","40","26","9","91","32","8","5","58","3","187","10","109","6","42","0","98","176","15","229"
"2020-08-02","2","33","94","2","17","6","19","961","2922","31","11","1","29","13","15","17","4","626","4","30","6","11","14","5","14","24","79","37","23","272","115","17","7","27","11","43","26","9","92","33","8","5","58","3","192","10","115","5","42","0","98","177","15","230"
"2020-08-03","2","34","94","2","18","6","22","979","2932","31","11","1","30","13","16","19","4","637","4","30","6","11","14","6","15","26","79","39","23","281","119","18","7","27","11","47","26","9","93","34","9","5","59","3","214","11","118","5","46","0","98","191","17","233"
"2020-08-04","2","35","127","2","18","6","23","1007","2938","31","12","1","30","15","17","17","4","642","4","30","6","11","15","6","15","27","84","39","23","292","122","19","7","27","11","60","26","9","95","35","11","6","59","3","221","13","121","5","47","0","99","195","19","244"
"2020-08-05","2","36","130","2","18","6","23","1049","2958","31","12","1","30","17","17","23","4","650","4","30","6","12","15","7","15","27","84","42","24","297","122","22","7","27","11","65","26","8","101","38","10","6","59","3","227","13","121","5","49","0","101","197","20","247"
"2020-08-06","2","37","131","2","18","6","23","1082","2977","31","12","1","30","17","17","23","4","657","4","31","6","13","16","7","16","27","85","46","24","314","123","22","7","28","11","65","26","8","101","48","10","6","60","3","229","13","125","5","50","0","103","204","21","250"
"2020-08-07","2","37","132","2","18","6","23","1108","3006","31","12","2","30","15","17","27","4","662","4","32","6","13","16","7","16","27","86","51","26","333","123","24","7","27","11","66","27","9","104","52","11","8","63","3","248","14","126","5","52","0","103","209","21","263"
"2020-08-08","2","37","134","2","18","6","23","1142","3028","31","12","2","30","18","17","25","4","672","4","34","6","13","16","7","16","30","89","59","28","357","129","25","7","27","11","69","28","9","105","61","11","8","79","3","259","14","127","5","54","0","104","221","21","269"
"2020-08-09","2","37","136","2","19","6","23","1171","3039","31","13","2","30","18","17","25","4","677","4","34","6","14","16","7","16","30","89","61","29","367","130","25","7","27","12","69","28","9","109","72","10","8","83","3","261","14","127","5","55","0","104","222","21","270"
"2020-08-10","3","39","137","2","19","8","23","1201","3046","31","13","2","30","18","17","26","5","683","4","34","6","18","16","7","17","37","90","72","29","383","135","26","7","27","12","70","28","9","109","73","10","9","83","3","264","14","127","5","55","0","104","234","21","272"
"2020-08-11","3","38","142","2","20","10","23","1244","3058","31","13","2","31","18","17","27","5","701","4","35","6","18","16","7","17","37","91","77","32","402","136","26","7","27","12","75","28","9","110","82","10","9","86","4","292","15","128","5","57","0","106","237","21","276"
"2020-08-12","3","38","145","2","20","11","23","1255","3073","31","13","3","31","19","18","26","6","710","4","35","6","18","16","7","17","39","91","79","31","407","141","26","7","27","13","75","28","9","113","82","10","9","89","4","300","15","128","5","57","0","106","238","23","288"
"2020-08-13","3","39","157","3","21","11","23","1294","3088","31","13","4","31","20","18","26","8","728","4","37","6","19","16","7","19","41","91","83","32","425","146","26","7","27","15","80","28","9","114","85","10","9","91","4","349","15","127","5","58","0","107","245","23","293"
"2020-08-14","3","39","163","3","22","11","23","1325","3104","31","14","4","31","18","19","27","10","737","4","37","7","19","16","7","21","41","92","90","34","435","149","26","7","27","15","83","28","10","115","86","10","9","93","4","373","16","129","5","60","0","112","254","25","299"
"2020-08-15","3","43","165","3","22","11","23","1344","3117","31","14","4","31","19","23","26","11","775","4","37","7","22","16","7","21","41","92","98","34","440","151","27","7","27","16","85","28","10","115","88","10","9","93","4","375","16","130","5","62","0","114","263","24","301"
"2020-08-16","3","45","168","3","22","11","23","1388","3128","31","14","4","32","20","23","26","12","789","4","37","7","22","16","7","24","41","93","102","34","452","155","27","7","27","16","87","28","10","117","88","10","9","97","4","391","16","130","5","64","0","116","276","24","302"
"2020-08-17","3","46","173","3","22","11","23","1409","3135","31","14","4","32","20","23","27","12","799","4","37","8","23","16","7","24","41","94","102","34","455","155","27","7","27","16","89","28","10","117","88","10","9","97","4","395","16","130","6","64","0","116","277","24","303"
"2020-08-18","4","47","176","3","22","11","23","1460","3148","31","14","5","32","21","23","26","14","805","4","37","8","23","16","7","24","41","94","105","34","473","156","27","7","27","16","89","28","10","117","89","10","9","102","4","402","16","130","6","64","0","122","289","24","307"
"2020-08-19","5","48","177","3","23","14","24","1502","3182","31","14","5","33","21","23","26","14","827","4","38","8","24","16","7","25","42","94","108","34","484","156","27","7","27","18","89","30","10","119","92","10","9","104","4","418","16","131","6","64","0","127","309","26","313"
"2020-08-20","5","48","197","3","24","14","24","1552","3203","31","15","5","36","22","24","26","15","858","4","38","10","24","16","7","25","42","94","113","34","498","156","27","7","27","20","95","31","10","119","92","10","9","106","5","483","16","134","6","65","0","132","343","26","316"
"2020-08-21","5","51","202","3","23","15","24","1625","3223","31","15","5","37","22","24","27","15","903","5","38","10","24","17","7","25","43","96","116","35","516","159","27","7","27","21","98","33","10","121","97","10","9","106","5","491","17","135","6","67","0","137","363","27","319"
"2020-08-22","5","57","203","4","24","15","24","1673","3250","31","16","5","39","22","24","28","22","980","8","38","12","24","18","7","27","43","100","121","37","529","159","28","7","28","22","98","34","10","121","100","10","9","109","5","513","17","137","6","67","0","137","381","27","325"
"2020-08-23","5","58","203","4","24","15","24","1701","3274","31","16","5","39","23","24","28","22","1019","9","38","12","24","18","7","27","43","100","126","37","537","160","28","8","28","22","99","34","10","122","100","10","9","110","5","523","17","137","6","67","0","137","398","27","326"
"2020-08-24","5","59","205","4","24","15","24","1716","3289","31","19","5","40","24","24","28","23","1044","9","38","12","25","18","7","28","43","100","127","37","544","161","28","8","28","22","107","35","10","124","101","10","9","110","5","544","17","142","6","67","0","138","403","27","331"
