"date","Rajasthan/Ajmer","Rajasthan/Alwar","Rajasthan/BSF Camp","Rajasthan/Banswara","Rajasthan/Baran","Rajasthan/Barmer","Rajasthan/Bharatpur","Rajasthan/Bhilwara","Rajasthan/Bikaner","Rajasthan/Bundi","Rajasthan/Chittorgarh","Rajasthan/Churu","Rajasthan/Dausa","Rajasthan/Dholpur","Rajasthan/Dungarpur","Rajasthan/Evacuees","Rajasthan/Ganganagar","Rajasthan/Hanumangarh","Rajasthan/Jaipur","Rajasthan/Jaisalmer","Rajasthan/Jalore","Rajasthan/Jhalawar","Rajasthan/Jhunjhunu","Rajasthan/Jodhpur","Rajasthan/Karauli","Rajasthan/Kota","Rajasthan/Nagaur","Rajasthan/Other State","Rajasthan/Other state","Rajasthan/Pali","Rajasthan/Pratapgarh","Rajasthan/Rajsamand","Rajasthan/Sawai Madhopur","Rajasthan/Sikar","Rajasthan/Sirohi","Rajasthan/Tonk","Rajasthan/Udaipur"
"2020-09-30","105","41","","20","22","29","79","18","111","7","17","13","9","24","15","","15","4","300","10","20","10","12","139","10","97","45","","","62","11","24","19","32","21","18","50"
"2020-10-01","106","41","","20","23","29","80","19","112","7","18","14","9","24","16","","16","4","301","10","20","10","12","140","10","97","45","","","63","12","24","19","32","22","18","50"
"2020-10-02","107","42","","20","23","29","80","20","113","7","18","14","9","25","16","","16","4","302","11","20","11","13","141","11","98","46","","","64","12","24","19","32","22","20","50"
"2020-10-03","108","42","","21","23","30","80","21","114","7","18","14","9","25","16","","17","4","304","11","22","11","13","142","11","99","47","","","65","12","24","19","32","22","20","50"
"2020-10-04","109","44","","21","23","30","81","22","114","8","18","15","10","26","16","","17","4","304","11","22","11","14","143","13","99","48","","","65","12","24","19","33","22","20","50"
"2020-10-05","110","45","","22","24","30","81","23","115","8","18","15","10","26","17","","17","4","306","11","24","11","14","144","13","99","48","","","66","12","24","19","34","22","20","50"
"2020-10-06","111","45","","22","25","30","82","24","116","8","19","16","10","26","17","","18","4","307","11","25","11","14","145","13","100","48","","","67","12","24","19","35","22","20","51"
"2020-10-07","112","45","","23","25","30","83","25","117","8","20","16","10","26","17","","19","5","308","11","26","11","14","146","13","101","48","","","68","12","24","19","36","22","21","52"
"2020-10-08","113","45","","23","25","30","83","25","118","8","20","16","10","26","17","","19","7","310","11","27","11","15","147","13","101","48","","","69","13","24","20","37","23","21","53"
"2020-10-09","115","45","","23","25","30","83","25","120","8","20","17","10","26","17","","19","8","312","11","28","11","16","148","13","102","48","","","70","14","24","20","38","23","21","54"
"2020-10-10","117","45","","24","26","30","84","25","121","8","20","17","10","26","19","","19","8","313","11","28","12","17","149","13","103","48","","","70","14","25","20","39","23","21","54"
"2020-10-11","119","45","","25","26","30","84","26","122","8","20","17","10","26","20","","19","8","315","11","29","12","18","151","13","103","48","","","71","14","25","20","40","23","21","54"
"2020-10-12","120","45","","25","26","30","84","27","123","9","21","17","10","26","20","","20","8","317","11","29","13","18","152","13","104","48","","","71","14","26","20","41","23","22","55"
"2020-10-13","121","46","","26","26","30","84","28","124","9","22","17","10","26","20","","20","8","319","11","30","13","18","153","13","104","49","","","72","14","26","20","42","23","22","56"
"2020-10-14","122","47","","26","26","30","85","28","125","9","22","18","10","26","20","","20","8","321","11","31","13","19","155","13","105","50","","","73","14","26","20","42","23","22","57"
"2020-10-15","123","48","","26","26","30","86","28","126","9","22","19","10","26","20","","20","8","323","12","32","13","20","156","13","106","50","","","73","14","26","20","43","23","22","58"
"2020-10-16","124","49","","26","26","30","87","28","126","9","23","19","10","26","20","","21","8","325","13","33","13","21","158","13","107","51","","","73","14","26","20","43","23","22","59"
"2020-10-17","125","49","","26","26","30","87","28","127","9","24","19","10","26","21","","21","8","327","13","34","13","23","159","13","107","51","","","73","14","26","21","43","23","22","60"
"2020-10-18","127","49","","26","26","31","87","28","128","9","25","19","10","26","21","","22","8","329","13","34","13","24","161","13","108","51","38","","73","14","26","21","43","23","22","60"
"2020-10-19","128","49","","26","26","31","88","28","129","9","25","19","11","27","21","","22","8","331","14","34","13","25","162","13","108","51","37","","73","14","26","21","44","23","22","62"
"2020-10-20","129","50","","26","26","31","89","28","130","9","26","19","11","27","21","","23","8","332","14","34","13","25","164","13","109","51","","","73","14","27","21","45","24","23","62"
"2020-10-21","130","50","","26","26","33","89","28","131","9","26","19","11","28","21","","23","8","334","14","34","13","25","166","14","109","52","","","74","14","27","21","46","24","23","63"
"2020-10-22","131","50","","26","26","33","90","28","132","9","27","20","11","28","21","","24","8","336","14","34","13","25","167","14","109","53","","","74","14","27","21","47","24","23","64"
"2020-10-23","132","51","","26","26","33","91","28","133","9","27","20","11","28","21","","25","8","338","14","35","13","25","169","14","110","54","","","74","14","27","21","48","24","23","65"
"2020-10-24","134","52","","26","26","33","91","28","133","9","27","21","11","28","21","","25","8","340","14","35","13","25","171","14","111","55","","","74","14","27","21","49","24","23","66"
"2020-10-25","135","52","","26","26","34","91","29","134","9","27","21","11","29","21","","25","8","342","14","35","13","26","172","14","112","55","","","74","14","27","21","50","24","24","67"
"2020-10-26","136","52","","26","26","34","91","29","135","9","28","22","11","29","22","","25","8","344","14","36","13","27","173","14","112","55","","","74","14","28","21","51","25","24","68"
"2020-10-27","137","53","","26","26","34","91","29","136","9","29","22","11","29","23","","25","8","346","14","37","13","27","175","14","112","55","","","74","14","28","22","52","26","25","68"
"2020-10-28","138","53","","26","26","35","92","29","137","9","29","23","11","29","23","","25","8","347","14","37","13","28","175","14","112","55","","","74","14","29","22","53","26","25","69"
"2020-10-29","139","54","","26","26","35","92","29","137","9","30","23","11","29","24","","26","8","348","15","37","13","28","177","14","112","55","","","74","14","29","22","54","26","25","70"
"2020-10-30","140","55","","26","26","35","93","29","138","9","30","24","12","29","24","","26","8","350","15","37","13","28","177","14","112","55","","","74","14","30","22","54","26","25","71"
"2020-10-31","141","55","","26","26","35","93","29","138","9","30","24","12","29","24","","26","8","352","17","37","13","28","178","14","112","55","","","75","14","31","22","55","26","25","71"
"2020-11-01","142","56","","26","26","35","94","29","139","9","30","24","13","29","24","","26","8","354","17","37","13","28","180","14","112","55","","","75","14","31","22","56","26","25","71"
"2020-11-02","143","57","","26","26","35","94","29","140","9","31","24","13","29","24","","26","8","355","17","37","13","28","181","14","112","56","","","76","14","31","22","56","26","25","72"
"2020-11-03","144","57","","26","26","35","94","29","141","9","31","24","14","29","25","","26","8","356","17","37","13","28","182","14","112","56","","","76","14","32","23","57","26","25","73"
"2020-11-04","144","58","","26","26","36","94","29","141","9","31","25","14","29","25","","26","8","357","17","38","13","28","183","14","112","57","","","76","14","32","23","58","26","25","74"
"2020-11-05","145","59","","26","26","36","94","29","142","9","31","26","14","29","25","","26","8","358","17","39","13","29","184","14","112","57","","","76","14","32","23","59","26","25","75"
"2020-11-06","146","59","","26","26","37","94","29","142","9","31","27","14","29","26","","26","8","359","18","39","13","29","185","15","112","58","","","76","14","33","23","60","26","25","75"
"2020-11-07","147","59","","26","26","37","94","29","143","9","31","28","15","29","27","","26","8","361","18","40","13","30","187","16","112","59","","","76","14","33","23","60","26","25","75"
"2020-11-08","148","60","","26","26","37","95","29","144","9","31","29","15","29","27","","26","8","363","18","40","13","30","189","16","112","60","","","76","14","33","23","60","26","25","75"
"2020-11-09","149","60","","26","26","37","95","29","145","9","31","29","15","29","27","","26","8","365","18","41","13","30","190","16","112","61","","","76","14","33","23","61","26","26","75"
"2020-11-10","149","61","","26","26","37","96","29","146","9","31","30","15","29","27","","26","8","366","18","41","14","30","191","16","112","62","","","76","14","33","23","62","26","26","76"
"2020-11-11","150","62","","26","26","37","96","29","147","9","31","30","15","29","28","","26","8","367","19","41","14","31","192","16","112","63","","","76","14","33","23","63","26","26","77"
"2020-11-12","151","63","","26","26","37","96","29","148","9","32","30","15","29","28","","26","8","370","19","41","14","32","194","16","112","64","","","76","14","33","23","64","26","26","78"
"2020-11-13","152","64","","26","26","37","96","29","149","9","32","30","15","29","28","","27","8","371","19","41","14","33","195","16","113","65","","","77","14","33","23","65","26","26","79"
"2020-11-14","154","64","","26","26","37","96","29","150","9","32","30","15","29","28","","28","8","373","19","41","14","34","197","16","113","66","","","78","14","33","23","65","26","26","80"
"2020-11-15","156","65","","26","26","37","96","29","150","9","32","30","15","29","28","","30","8","375","19","41","14","34","199","16","113","67","","","78","14","33","23","65","26","26","80"
"2020-11-16","158","67","","26","26","37","96","29","151","9","32","30","15","29","28","","32","8","377","19","41","14","35","200","16","113","67","","","79","14","33","23","65","26","26","80"
"2020-11-17","159","67","","26","26","37","96","29","151","9","32","31","15","29","28","","32","8","379","19","41","14","35","202","17","114","67","","","80","14","33","23","67","26","26","80"
"2020-11-18","160","67","","26","26","38","96","29","152","9","32","31","15","29","28","","32","8","381","19","42","14","35","204","17","115","68","","","81","14","33","23","68","26","26","80"
"2020-11-19","160","68","","26","26","38","97","29","153","9","33","31","16","29","28","","33","9","382","19","42","14","36","205","17","116","69","","","81","14","33","23","69","26","27","81"
"2020-11-20","161","69","","26","26","38","98","29","154","9","34","32","16","29","28","","34","9","383","20","42","14","36","206","17","117","70","","","81","14","33","23","70","26","27","82"
"2020-11-21","162","69","","26","26","38","99","30","155","9","34","33","16","29","28","","34","9","387","20","42","14","36","207","17","118","71","","","81","14","33","24","71","26","28","83"
"2020-11-22","163","70","","26","26","38","99","30","157","9","34","33","16","29","28","","35","9","391","20","42","14","36","211","17","119","72","","","82","15","33","24","71","26","28","83"
"2020-11-23","165","70","","26","26","38","100","30","157","9","34","33","16","29","28","","36","10","395","20","42","14","36","215","17","121","72","","","82","16","33","24","72","26","28","84"
"2020-11-24","169","72","","26","26","38","101","30","157","9","34","33","16","29","28","","36","10","398","20","43","14","36","218","17","123","72","","","83","16","33","24","73","26","28","85"
"2020-11-25","173","72","","26","27","38","101","30","158","9","34","33","16","29","29","","37","11","400","20","43","15","36","220","17","125","72","","","84","16","33","24","73","26","28","86"
"2020-11-26","177","73","","26","27","38","102","30","158","9","34","34","16","29","29","","37","11","403","20","43","15","37","223","17","126","72","","","84","16","34","24","74","26","28","88"
"2020-11-27","181","73","","26","27","38","102","30","159","9","34","35","17","29","29","","37","11","405","20","43","15","37","225","17","129","72","","","85","16","34","24","75","26","28","90"
"2020-11-28","181","73","","27","28","38","102","32","160","10","34","35","17","29","30","","37","12","407","20","43","15","38","227","18","130","73","","","86","16","34","24","75","26","28","92"
"2020-11-29","184","73","","27","28","38","103","32","160","10","34","35","17","29","30","","37","12","409","20","43","16","38","229","19","131","74","","","89","16","35","24","76","26","28","93"
"2020-11-30","187","73","","27","28","38","104","32","160","10","34","35","17","29","30","","38","12","414","20","43","16","38","234","19","131","75","","","90","16","35","24","77","26","28","95"
"2020-12-01","188","73","","27","28","40","104","32","161","11","34","35","17","29","30","","38","12","418","21","43","17","38","237","19","133","75","","","90","16","35","24","78","26","29","96"
"2020-12-26","189","73","","28","28","41","104","32","161","11","34","35","18","29","30","","38","12","419","21","43","17","38","238","19","133","75","","","91","16","35","24","78","26","29","96"
"2020-12-27","190","73","","28","28","41","105","32","161","11","34","35","18","29","30","","39","12","420","21","43","18","38","239","19","133","75","","","91","16","35","24","78","26","29","96"
"2020-12-28","190","73","","29","28","41","105","32","161","11","36","35","18","29","30","","39","12","421","21","43","18","38","240","19","134","75","","","91","16","35","24","78","26","29","97"
"2020-12-29","190","74","","29","28","41","106","33","161","11","36","35","18","29","30","","39","12","422","21","43","19","38","241","19","134","75","","","91","16","35","24","78","26","29","97"
"2020-12-30","190","74","","29","28","42","106","33","162","12","36","35","18","29","30","","39","12","423","21","43","19","38","242","19","134","75","","","91","16","35","24","79","26","29","97"
"2020-12-31","190","74","","29","28","43","106","33","162","12","36","35","18","29","30","","39","12","424","21","44","19","38","243","19","135","75","","","91","16","35","24","80","27","29","97"
"2021-01-01","190","74","","29","28","43","106","33","162","12","36","35","18","29","30","","39","12","425","21","44","19","38","244","19","135","75","","","91","16","35","24","81","27","30","97"
"2021-01-02","190","74","","29","28","43","106","33","162","12","36","36","18","29","30","","39","12","426","21","44","19","38","245","19","135","76","","","91","16","35","24","81","27","30","98"
"2021-01-03","190","74","","29","28","44","106","33","162","12","37","36","18","29","30","","39","12","427","21","45","19","38","245","19","135","76","","","91","16","36","24","81","27","30","98"
"2021-01-04","191","74","","29","28","44","106","33","162","12","37","36","18","29","30","","39","12","427","21","45","19","39","246","19","136","76","","","91","16","36","24","81","27","30","98"
"2021-01-05","191","74","","29","28","44","106","33","162","12","38","36","18","29","30","","39","12","428","21","45","19","","247","19","136","77","","","91","16","36","24","81","27","30","99"
"2021-01-06","191","74","","29","28","44","106","33","162","12","38","36","18","29","30","","39","12","429","21","46","19","","247","19","136","78","","","91","17","36","24","81","27","30","99"
"2021-01-07","191","74","","29","28","44","106","33","162","12","38","36","18","29","30","","39","12","430","21","46","19","39","248","19","136","78","","","91","17","36","24","81","28","31","99"
"2021-01-08","191","74","","29","28","44","106","33","162","12","38","","18","29","30","","39","12","430","21","46","19","39","248","19","136","78","","","91","17","36","24","81","28","31","99"
"2021-01-09","191","74","","29","28","44","106","33","163","12","38","","18","29","30","","39","12","431","21","","19","39","249","19","136","79","","","91","17","36","24","81","28","31","99"
"2021-01-10","192","74","","29","28","44","106","33","163","12","38","36","18","29","30","","39","12","432","21","46","19","39","250","19","136","79","","","91","17","36","24","81","28","31","99"
"2021-01-11","192","74","","29","28","44","106","33","163","12","38","","18","29","30","","39","12","432","21","46","19","39","250","19","137","79","","","91","17","36","24","82","28","31","99"
"2021-01-12","192","74","","29","29","44","106","33","163","12","38","36","","29","30","","39","","432","21","46","19","39","251","19","137","80","","","91","17","36","24","82","28","31","99"
"2021-01-13","192","74","","29","29","45","106","33","163","12","38","36","18","29","30","","39","12","432","21","46","19","39","252","19","137","80","","","91","17","36","24","83","28","31","99"
"2021-01-14","192","74","","29","29","45","106","33","163","12","38","36","18","29","30","","39","12","432","21","46","19","39","253","19","137","80","","","91","17","37","24","83","28","31","99"
"2021-01-15","192","74","","29","29","45","106","33","163","12","38","36","","29","30","","39","12","432","21","46","19","39","253","","137","80","","","91","17","37","24","83","28","31","99"
"2021-01-16","192","74","","29","29","45","106","34","163","12","38","36","18","","30","","39","12","433","21","46","19","39","253","19","137","80","","","91","17","37","24","83","28","31","99"
"2021-01-17","192","74","","29","29","45","106","34","163","12","38","36","18","29","30","","39","12","434","21","46","19","39","253","19","137","80","","","91","17","37","24","83","28","31","99"
"2021-01-18","192","74","","29","29","45","106","34","163","12","38","","18","29","30","","39","12","435","21","46","19","39","254","19","138","80","","","91","17","37","","83","28","31","99"
"2021-01-19","192","74","","29","30","46","106","34","163","12","38","","18","29","30","","39","12","435","21","46","19","39","254","19","138","80","","","91","17","37","","83","28","31","99"
"2021-01-20","192","74","","29","30","46","106","34","163","12","38","36","18","29","30","","39","12","435","21","46","19","","254","19","138","80","","","91","18","37","24","83","28","","100"
"2021-01-21","192","74","","29","30","46","106","34","163","12","38","36","18","29","30","","39","12","436","21","46","19","","255","19","138","80","","","91","18","37","24","","28","31","100"
"2021-01-22","192","74","","29","30","46","106","34","","12","38","36","18","29","30","","39","","436","21","46","19","39","255","19","138","80","","","91","18","37","24","83","28","","100"
"2021-01-23","192","74","","29","30","","106","34","163","12","38","","18","29","30","","39","12","437","21","46","19","39","255","19","138","80","","","91","18","37","24","83","28","31","101"
"2021-01-24","192","74","","29","30","46","106","34","163","12","38","","18","","30","","39","12","437","21","","19","","255","19","138","80","","","91","18","37","24","83","28","","101"
"2021-01-25","192","74","","29","","46","106","34","163","12","38","36","","","30","","39","12","437","21","","19","39","255","19","138","80","","","91","18","37","25","83","28","31","102"
"2021-01-26","192","74","","29","","46","106","34","163","12","38","36","","29","30","","39","12","437","21","46","19","39","255","","138","80","","","91","18","37","","83","28","31","102"
"2021-01-27","192","74","","29","30","46","106","34","163","12","38","","","","30","","39","12","437","21","","19","39","255","19","138","80","","","91","19","37","","83","28","","102"
"2021-01-28","193","74","","29","","46","106","34","163","12","38","","","29","30","","39","12","437","","","19","39","255","19","138","80","","","91","19","37","","83","","31","103"
"2021-01-29","193","74","","29","31","46","106","34","163","12","38","","","29","30","","39","12","437","21","","19","39","255","19","138","80","","","91","19","37","","84","28","31","103"
"2021-01-30","193","74","","29","31","46","106","34","","12","38","","","29","30","","39","12","437","21","46","19","39","256","19","138","80","","","91","","37","","84","28","","103"
"2021-01-31","193","74","","29","","46","106","34","163","12","38","","","29","30","","39","","437","","","19","39","256","19","138","80","","","91","19","37","25","84","28","","103"
"2021-02-01","193","74","","29","","46","106","34","163","","38","","18","29","30","","39","","437","","46","19","39","256","19","138","80","","","91","19","37","","","","","103"
"2021-02-02","193","74","","29","31","46","","34","163","12","38","","18","29","30","","39","12","437","21","46","19","","256","19","138","80","","","91","19","37","","","","","105"
"2021-02-03","193","74","","29","","46","106","34","163","","38","","18","","30","","39","12","438","21","","19","39","256","","138","80","","","91","","37","","84","28","31","106"
"2021-02-04","193","74","","29","31","46","106","34","","12","38","","18","29","30","","39","","438","","46","19","","256","","138","80","","","91","19","37","","84","28","","106"
"2021-02-05","193","74","","29","31","46","106","34","163","","38","","","","30","","39","","439","21","","19","","256","","138","80","","","91","19","37","","84","28","","106"
"2021-02-06","193","74","","29","31","","106","34","163","12","38","","","","","","39","","439","21","","19","","257","19","138","80","","","91","19","37","","84","28","","106"
"2021-02-07","193","","","29","31","46","106","34","","12","38","","","29","","","39","12","439","21","","19","","257","","138","80","","","91","","37","","84","","","106"
"2021-02-08","193","74","","29","31","46","106","34","","","38","","","29","30","","39","","440","","","19","","257","","138","80","","","91","19","37","","","","","107"
"2021-02-09","193","74","","29","","","106","34","163","12","38","","18","","30","","39","","440","21","","19","39","257","19","138","80","","","91","19","","","84","28","","107"
"2021-02-10","193","74","","29","","46","","34","163","12","39","","","29","30","","39","","440","21","46","19","","258","19","138","80","","","","","37","","","28","31","108"
"2021-02-11","193","74","","29","31","46","106","34","163","12","39","","","","30","","39","","440","","46","19","","259","19","138","80","","","91","19","37","","84","28","31","109"
"2021-02-12","193","74","","29","","46","106","34","163","12","39","","","29","30","","39","","440","21","","19","40","259","19","138","80","","","91","19","37","","84","","31","109"
"2021-02-13","193","74","","29","31","46","106","34","163","12","39","","","","30","","39","","440","21","","19","41","259","","138","80","","","","19","37","25","84","28","","109"
"2021-02-14","193","74","","29","31","46","106","34","","","39","","","","30","","39","","440","","","19","41","259","","138","80","","","91","","37","","84","28","31","109"
"2021-02-15","193","74","","29","","46","106","34","","","39","","18","","30","","39","","440","21","","19","","259","","138","80","","","91","19","37","","","","","109"
"2021-02-16","193","74","","29","31","46","106","34","163","","39","","18","29","30","","39","","440","21","","19","","259","","138","80","","","91","19","37","","84","28","","109"
"2021-02-17","193","74","","29","31","46","","34","163","","39","","","29","30","","","","440","21","","19","","259","","138","80","","","91","","37","","84","","","110"
"2021-02-18","193","74","","29","31","46","106","34","163","","","","","29","30","","39","","440","","","19","","259","19","138","80","","","","","38","25","84","","","110"
"2021-02-19","193","","","29","31","46","106","34","","","39","","","","30","","39","","440","21","46","19","","259","19","138","80","","","91","","39","","","","31","110"
"2021-02-20","193","74","","29","31","46","106","34","","12","39","","18","29","30","","39","","441","21","","19","","259","","138","80","","","91","","39","","84","","31","110"
"2021-02-21","193","74","","29","31","46","","34","163","12","39","","","29","30","","39","","441","","","19","","259","","138","80","","","","","39","","","28","31","110"
"2021-02-22","193","74","","29","31","46","106","34","","12","39","","18","29","30","","39","","441","","","19","41","259","19","138","80","","","91","19","39","","84","","","110"
"2021-02-23","193","74","","29","31","","","34","","","39","","","","30","","39","","441","","","19","","259","","138","80","","","91","19","39","25","","28","31","110"
"2021-02-24","193","74","","29","","46","106","34","","","39","","","29","30","","","","441","21","","19","","259","","138","80","","","","19","39","","","","","110"
"2021-02-25","193","74","","29","","46","106","34","163","12","","","","29","30","","","","441","21","46","19","41","259","19","138","80","","","91","19","39","","84","","31","110"
"2021-02-26","193","74","","29","31","46","106","34","163","12","39","","","","30","","39","","441","","46","19","","260","19","138","80","","","","19","39","25","84","28","31","110"
"2021-02-27","193","74","","29","31","46","106","34","163","","39","","","","30","","39","","442","21","46","19","","260","19","138","80","","","91","","39","","84","28","","110"
"2021-02-28","193","74","","29","","46","106","34","163","","39","","","29","30","","39","12","442","21","46","19","41","260","","138","80","","","91","","39","25","84","","","110"
"2021-03-01","193","74","","29","31","46","106","34","","12","39","","","29","30","","39","12","442","21","46","19","41","260","19","138","80","","","91","19","39","25","84","","","110"
"2021-03-02","193","","","29","31","46","106","34","163","","","","","","","","","12","442","","","19","41","260","19","138","80","","","","19","39","25","84","28","","110"
"2021-03-03","193","74","","29","31","46","106","34","163","","39","","18","29","30","","39","12","442","","46","","41","260","","138","80","","","91","19","39","","","28","","110"
"2021-03-04","193","74","","30","","46","106","34","163","","39","","","29","30","","39","12","442","","46","19","41","260","","138","80","","","91","19","39","","","28","","110"
"2021-03-05","193","74","","30","31","46","106","34","163","12","39","","18","","30","","39","12","442","21","","19","","261","","138","80","","","","19","39","","84","28","","110"
"2021-03-06","193","74","","30","31","46","106","34","163","12","39","","18","","30","","39","12","442","21","","19","41","261","","138","80","","","91","19","39","","84","28","","110"
"2021-03-07","193","74","","30","31","46","106","34","163","12","39","","18","","30","","39","12","442","21","","19","","261","19","138","80","","","91","19","39","25","","28","","110"
"2021-03-08","193","74","","30","31","46","106","34","163","12","39","","","","30","","39","12","442","","","19","41","261","","138","80","","","91","","39","","84","","31","110"
"2021-03-09","193","74","","30","31","46","106","34","163","","39","36","","29","30","","39","12","442","","","19","41","261","19","138","80","","","91","19","39","","84","","31","110"
"2021-03-10","193","74","","30","31","46","","34","163","12","39","","18","29","30","","39","12","442","","46","19","41","261","","138","80","","","91","19","39","","84","28","","110"
"2021-03-11","193","74","","30","31","46","106","34","163","12","39","36","","","30","","39","","442","21","46","19","","261","19","138","80","","","","19","39","","84","","","110"
"2021-03-12","193","74","","30","31","46","","34","163","","39","36","","","30","","39","12","442","","46","19","41","261","","138","80","","","","19","39","25","84","","","110"
"2021-03-13","193","74","","30","31","","","34","","","39","","","29","","","39","12","442","","46","19","","261","19","138","80","","","91","19","39","","84","","","110"
"2021-03-14","193","74","","30","31","46","106","34","163","12","39","","","29","30","","","12","442","21","46","19","41","262","19","138","80","","","91","19","39","","84","28","","110"
"2021-03-15","193","74","","30","31","46","106","34","163","12","39","","","","30","","39","12","442","","46","19","41","262","19","138","80","","","91","19","39","","84","28","31","110"
"2021-03-16","193","74","","30","31","46","106","34","163","","39","","18","","31","","","12","442","21","46","19","41","262","","138","80","","","91","19","39","","84","","","110"
"2021-03-17","193","74","","30","31","46","","34","163","","39","","","29","31","","39","12","442","21","46","19","41","262","","138","80","","","91","19","39","","84","28","31","110"
"2021-03-18","193","74","","30","31","","106","34","163","12","40","","18","29","32","","39","12","442","","46","19","41","262","","138","80","","","91","19","39","","84","28","31","111"
"2021-03-19","194","74","","30","","46","","34","163","12","40","","18","29","32","","39","12","442","21","","19","41","262","19","138","80","","","91","19","39","25","84","28","31","112"
"2021-03-20","194","74","","30","31","46","106","34","163","12","40","","18","29","32","","39","12","442","","","19","41","262","19","138","80","","","91","","39","","84","","31","112"
"2021-03-21","194","74","","30","31","46","106","34","163","12","40","","18","29","32","","39","12","442","","46","19","41","262","19","138","80","","","91","19","41","25","84","28","","112"
"2021-03-22","194","74","","30","31","46","106","34","163","12","42","","18","","32","","39","12","443","","","19","41","262","19","138","80","","","91","19","41","25","84","28","31","114"
