"date","Iowa/Adair","Iowa/Adams","Iowa/Allamakee","Iowa/Appanoose","Iowa/Audubon","Iowa/Benton","Iowa/Black Hawk","Iowa/Boone","Iowa/Bremer","Iowa/Buchanan","Iowa/Buena Vista","Iowa/Butler","Iowa/Calhoun","Iowa/Carroll","Iowa/Cass","Iowa/Cedar","Iowa/Cerro Gordo","Iowa/Cherokee","Iowa/Chickasaw","Iowa/Clarke","Iowa/Clay","Iowa/Clayton","Iowa/Clinton","Iowa/Crawford","Iowa/Dallas","Iowa/Davis","Iowa/Decatur","Iowa/Delaware","Iowa/Des Moines","Iowa/Dickinson","Iowa/Dubuque","Iowa/Emmet","Iowa/Fayette","Iowa/Floyd","Iowa/Franklin","Iowa/Fremont","Iowa/Greene","Iowa/Grundy","Iowa/Guthrie","Iowa/Hamilton","Iowa/Hancock","Iowa/Hardin","Iowa/Harrison","Iowa/Henry","Iowa/Howard","Iowa/Humboldt","Iowa/Ida","Iowa/Iowa","Iowa/Jackson","Iowa/Jasper","Iowa/Jefferson","Iowa/Johnson","Iowa/Jones","Iowa/Keokuk","Iowa/Kossuth","Iowa/Lee","Iowa/Linn","Iowa/Louisa","Iowa/Lucas","Iowa/Lyon","Iowa/Madison","Iowa/Mahaska","Iowa/Marion","Iowa/Marshall","Iowa/Mills","Iowa/Mitchell","Iowa/Monona","Iowa/Monroe","Iowa/Montgomery","Iowa/Muscatine","Iowa/O'Brien","Iowa/Osceola","Iowa/Page","Iowa/Palo Alto","Iowa/Plymouth","Iowa/Pocahontas","Iowa/Polk","Iowa/Pottawattamie","Iowa/Poweshiek","Iowa/Ringgold","Iowa/Sac","Iowa/Scott","Iowa/Shelby","Iowa/Sioux","Iowa/Story","Iowa/Tama","Iowa/Taylor","Iowa/Unassigned","Iowa/Union","Iowa/Van Buren","Iowa/Wapello","Iowa/Warren","Iowa/Washington","Iowa/Wayne","Iowa/Webster","Iowa/Winnebago","Iowa/Winneshiek","Iowa/Woodbury","Iowa/Worth","Iowa/Wright"
"2020-04-12","   .00 %","","   .00 %","   .00 %","   .00 %","  6.25 %"," 14.63 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","","","   .00 %"," 33.33 %","   .00 %","  9.38 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 10.00 %","   .00 %","  4.64 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.40 %","  8.57 %",""," 50.00 %","   .00 %","   .00 %","   .00 %"," 10.71 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.49 %","   .00 %"," ##.## %","   .00 %","","   .00 %","","  8.59 %","   .00 %","   .00 %","","","  3.60 %","   .00 %","   .00 %","   .00 %"," 11.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  2.53 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-13","   .00 %","","  9.52 %","   .00 %","   .00 %"," 17.65 %"," 31.91 %","   .00 %"," 33.33 %"," 14.29 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 13.79 %","   .00 %"," -2.70 %","","","   .00 %"," 25.00 %","   .00 %","   .00 %",""," 25.00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","  5.26 %","   .00 %","","","   .00 %","   .00 %","  9.09 %","   .00 %","  3.45 %"," 25.00 %","   .00 %","   .00 %"," ##.## %","  6.17 %","  3.95 %",""," 33.33 %","   .00 %"," 25.00 %","   .00 %"," 19.35 %"," ##.## %","   .00 %","   .00 %","","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","","   .00 %",""," 10.17 %","   .00 %","   .00 %","","","  2.61 %","   .00 %","   .00 %"," 14.29 %"," 17.44 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," 50.00 %","-12.50 %","  9.88 %","","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %"
"2020-04-14","   .00 %","","  4.35 %","   .00 %","   .00 %","   .00 %"," 25.81 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.69 %","","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","  2.78 %","","","   .00 %"," 40.00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","","   .00 %","   .00 %"," 25.00 %","   .00 %","  2.86 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.71 %"," 88.61 %","","   .00 %"," 50.00 %","   .00 %","   .00 %"," 13.51 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 19.61 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  9.23 %"," 16.67 %","   .00 %","","","  5.08 %","   .00 %","   .00 %"," 37.50 %","  6.93 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  7.14 %","  6.74 %","","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %"
"2020-04-15","   .00 %","","   .00 %","   .00 %","   .00 %"," -5.00 %","  8.97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.76 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","  2.70 %","","","   .00 %","   .00 %","   .00 %","  5.71 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","-50.00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 13.33 %","   .00 %","  4.63 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.15 %"," 11.41 %","","   .00 %","   .00 %"," 40.00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","  9.02 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  5.16 %","   .00 %","   .00 %","","","  4.03 %"," 16.67 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  6.32 %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"
"2020-04-16","   .00 %","","  8.33 %"," ##.## %","   .00 %","  5.26 %"," 28.24 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.55 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %"," 10.53 %","","","   .00 %","   .00 %","   .00 %","  5.41 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","",""," 14.29 %","   .00 %"," 35.29 %","   .00 %","  3.54 %","  9.09 %","   .00 %","   .00 %"," 50.00 %","  1.45 %","   .00 %",""," 25.00 %","   .00 %","   .00 %","   .00 %"," 11.36 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 11.28 %","   .00 %","   .00 %","   .00 %",""," 25.00 %",""," 14.29 %","  7.14 %"," 16.67 %","",""," 13.18 %","   .00 %","   .00 %"," 45.45 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","-14.29 %","  6.25 %","  4.95 %","","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %"
"2020-04-17","   .00 %","","  3.85 %","   .00 %","   .00 %","  5.00 %"," 26.61 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","","","   .00 %"," 14.29 %","   .00 %","  2.56 %",""," 20.00 %","","   .00 %","","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","","","   .00 %","   .00 %"," 21.74 %","   .00 %","  5.13 %","  8.33 %","   .00 %","   .00 %","   .00 %","  8.57 %","  1.81 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 53.06 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 10.14 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","","  8.20 %"," 20.00 %","   .00 %","","","  6.16 %"," 28.57 %","   .00 %","  6.25 %","  6.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.83 %","","   .00 %","   .00 %","   .00 %"," 13.64 %","   .00 %","   .00 %"
"2020-04-18","   .00 %",""," 25.93 %","   .00 %","   .00 %","   .00 %"," 20.29 %","   .00 %"," 13.04 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  8.70 %","   .00 %","","   .00 %"," 50.00 %","   .00 %","   .00 %","  2.56 %","   .00 %","  2.27 %","","","   .00 %","   .00 %","   .00 %","  7.50 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," ##.## %","   .00 %","  3.85 %"," ##.## %","",""," 25.00 %","   .00 %"," 17.86 %","   .00 %","  7.72 %","  7.69 %"," ##.## %","   .00 %","   .00 %","  9.21 %","  4.73 %","","   .00 %","   .00 %","   .00 %"," 33.33 %"," 10.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.98 %","   .00 %"," 50.00 %","   .00 %",""," 33.33 %","","  5.78 %","   .00 %"," 14.29 %","","","  2.58 %","   .00 %","   .00 %","   .00 %","  1.65 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  5.88 %","  3.67 %",""," 50.00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %"
"2020-04-19","   .00 %","","  5.88 %","   .00 %","   .00 %","  9.52 %"," 15.66 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.00 %","   .00 %",""," 50.00 %","-33.33 %"," 50.00 %","   .00 %","  2.50 %","   .00 %","   .00 %","","","   .00 %"," 37.50 %","   .00 %","  2.33 %","","   .00 %","","   .00 %","","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","",""," 20.00 %","   .00 %","  9.09 %","   .00 %","  7.55 %","   .00 %","-25.00 %","   .00 %","   .00 %"," 18.98 %"," 19.77 %","","   .00 %","   .00 %"," 14.29 %","   .00 %"," 86.75 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 17.61 %","   .00 %","   .00 %"," 33.33 %","","   .00 %",""," 13.65 %","   .00 %"," 25.00 %","","","   .00 %","   .00 %","   .00 %","  5.88 %"," 52.03 %","   .00 %"," ##.## %","   .00 %","   .00 %","-14.29 %","   .00 %","  4.42 %","","   .00 %","   .00 %"," 20.00 %","  5.71 %","   .00 %","   .00 %"
"2020-04-20","   .00 %",""," 11.11 %","   .00 %","   .00 %","   .00 %"," 34.90 %","   .00 %","  7.69 %"," 37.50 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %"," 15.56 %","","","   .00 %"," 18.18 %","   .00 %","  4.55 %","","   .00 %","","   .00 %","","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","  7.69 %","   .00 %","   .00 %","","","  8.33 %"," 25.00 %"," 16.67 %"," 50.00 %","  6.32 %","  7.14 %","   .00 %","   .00 %","   .00 %","  3.54 %","  1.42 %","","   .00 %","   .00 %","   .00 %"," 25.00 %"," 11.61 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","  5.31 %","   .00 %","   .00 %","   .00 %","","   .00 %",""," 16.22 %","   .00 %"," 30.00 %","","","  7.55 %","   .00 %","   .00 %"," 11.11 %","  5.35 %","   .00 %","-71.43 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  2.54 %",""," 33.33 %","   .00 %","   .00 %"," 18.92 %","   .00 %","   .00 %"
"2020-04-21","   .00 %",""," 10.00 %","   .00 %","   .00 %","  4.35 %"," 41.31 %","   .00 %"," 14.29 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  4.76 %","   .00 %","  5.77 %","",""," 50.00 %","   .00 %"," ##.## %","  4.35 %",""," 16.67 %","","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  7.41 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 26.19 %"," 16.67 %"," 22.77 %","  6.67 %","   .00 %","   .00 %","   .00 %"," 12.47 %"," 12.56 %","","   .00 %"," 33.33 %","   .00 %","   .00 %"," 29.48 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.50 %","   .00 %"," 33.33 %","   .00 %",""," 12.50 %","","  7.24 %","   .00 %","  7.69 %","","","  4.68 %","   .00 %","   .00 %"," -5.00 %"," 13.20 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","  2.48 %","","-25.00 %","   .00 %"," 16.67 %"," 84.09 %","   .00 %"," ##.## %"
"2020-04-22","   .00 %","","  2.27 %","   .00 %","   .00 %","   .00 %","  3.55 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.27 %","","","   .00 %","   .00 %"," 50.00 %","  2.08 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  3.45 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.30 %","  6.25 %","   .00 %","   .00 %","   .00 %","  1.30 %","  2.48 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.70 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  5.30 %","   .00 %","   .00 %","","","  1.68 %","   .00 %","   .00 %","  5.26 %","   .90 %","   .00 %","-80.95 %","   .00 %","   .00 %","   .00 %","-10.00 %","   .00 %","","-33.33 %","   .00 %"," 14.29 %"," 23.46 %","   .00 %","   .00 %"
"2020-04-23","   .00 %","","  2.22 %","   .00 %","   .00 %","   .00 %"," 10.82 %","   .00 %","  3.03 %","   .00 %"," 50.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.56 %","","","   .00 %","   .00 %","   .00 %","  6.12 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"," 25.00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.77 %","   .00 %","   .77 %","  5.88 %","   .00 %","   .00 %","   .00 %","  2.79 %","  1.21 %","","   .00 %","-25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %"," 50.00 %"," 25.00 %","","   .00 %",""," 11.21 %","   .00 %"," 42.86 %","","","  3.30 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","-25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 12.50 %"," 20.00 %","   .00 %","   .00 %"
"2020-04-24","   .00 %","","  8.70 %","   .00 %","   .00 %","  4.17 %"," 26.19 %","   .00 %","  2.94 %"," 18.18 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.70 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 12.50 %","  6.82 %"," 33.33 %"," 47.76 %","","","   .00 %","  7.69 %"," 33.33 %"," 19.23 %",""," 42.86 %","","   .00 %","","   .00 %"," 16.67 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %"," ##.## %","","  7.69 %","   .00 %"," 32.73 %","-14.29 %","  4.86 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  6.26 %","  3.19 %","","   .00 %","   .00 %","   .00 %"," 20.00 %"," 13.39 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.14 %"," 66.67 %","   .00 %","   .00 %","","-11.11 %",""," 18.31 %"," 11.11 %"," 95.00 %","","","  4.26 %","   .00 %","   .00 %","   .00 %","  4.89 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," 16.67 %","  5.56 %","  5.65 %",""," ##.## %","   .00 %"," 22.22 %"," 57.50 %","   .00 %","   .00 %"
"2020-04-25","   .00 %",""," 12.00 %","   .00 %","   .00 %","  4.00 %"," 30.38 %","   .00 %","  8.57 %"," -7.69 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," 22.22 %","   .00 %"," 25.00 %"," 31.31 %","",""," 33.33 %"," 14.29 %"," 25.00 %"," 12.90 %",""," 20.00 %",""," ##.## %","","   .00 %"," 14.29 %"," 20.00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 14.29 %","   .00 %","  6.85 %","   .00 %","  1.95 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  7.66 %","   .77 %",""," 20.00 %","   .00 %","   .00 %","   .00 %"," 27.31 %","   .00 %","   .00 %","   .00 %","","   .00 %","  9.26 %","-20.00 %"," 16.67 %","   .00 %",""," 37.50 %",""," 14.78 %","   .00 %"," 28.21 %","","","  5.10 %","   .00 %","   .00 %","   .00 %"," 10.59 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .76 %","","   .00 %","   .00 %","  9.09 %"," 67.20 %","   .00 %","   .00 %"
"2020-04-26","   .00 %",""," 21.43 %","   .00 %","   .00 %","  3.85 %","  3.33 %"," 16.67 %","  7.89 %","   .00 %"," 33.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %"," 40.00 %"," 30.00 %","","","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %"," 25.00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","","  6.25 %","   .00 %","  6.41 %","   .00 %","  1.91 %","   .00 %","-50.00 %","   .00 %"," 25.00 %","  4.56 %","  1.92 %",""," 16.67 %","   .00 %"," 12.50 %"," 16.67 %"," 10.14 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.39 %"," 25.00 %","   .00 %","   .00 %","","   .00 %",""," 10.91 %"," 25.00 %","   .00 %","","","   .97 %","   .00 %","   .00 %","  4.55 %","   .77 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %","","   .00 %","   .00 %"," ##.## %"," 29.43 %","   .00 %","   .00 %"
"2020-04-27","   .00 %","","  5.88 %","   .00 %","   .00 %","   .00 %"," 18.21 %","   .00 %","  9.76 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","  2.13 %","   .00 %","  5.92 %","","","   .00 %","  6.25 %","   .00 %","  8.75 %","-##.## %","  6.67 %","","   .00 %",""," ##.## %"," 12.50 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  3.23 %","   .00 %","   .00 %","","  5.88 %","   .00 %","  9.64 %","   .00 %","  2.58 %","  5.56 %","   .00 %","   .00 %","   .00 %","  6.98 %","   .38 %",""," 28.57 %","   .00 %","   .00 %","   .00 %","  7.37 %"," 50.00 %","   .00 %","   .00 %","","   .00 %","  1.97 %"," 20.00 %"," 14.29 %","   .00 %",""," -9.09 %","   .00 %","  3.28 %","  8.00 %","   .00 %","","","  3.85 %","   .00 %","   .00 %","  8.70 %"," -1.52 %","   .00 %"," 16.67 %","   .00 %","   .00 %"," 11.11 %","  5.26 %","  3.03 %","","   .00 %","   .00 %","   .00 %"," 21.03 %","   .00 %","   .00 %"
"2020-04-28","   .00 %",""," 19.44 %","   .00 %","   .00 %"," 11.11 %"," 11.49 %"," 14.29 %","  6.67 %"," 16.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -7.69 %","   .00 %"," 35.71 %"," 10.61 %","","","   .00 %","   .00 %"," 20.00 %","  1.15 %","   .00 %","  6.25 %","","   .00 %","","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","","  5.56 %","   .00 %"," 19.78 %","   .00 %","  2.52 %","   .00 %","   .00 %","   .00 %"," 40.00 %","  3.10 %","   .75 %",""," 22.22 %"," 33.33 %","   .00 %"," 14.29 %","  6.37 %","-33.33 %","   .00 %","   .00 %","","   .00 %","  2.57 %"," 16.67 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","  7.54 %","  3.70 %","   .00 %","","","   .93 %","   .00 %"," 14.29 %","  4.00 %","  1.54 %","   .00 %"," 85.71 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.47 %","","   .00 %","   .00 %","-37.50 %"," 40.40 %","   .00 %","   .00 %"
"2020-04-29","   .00 %","","  2.33 %","   .00 %","   .00 %","   .00 %"," 14.98 %"," 25.00 %","  4.17 %"," 14.29 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %"," 30.30 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 10.23 %","   .00 %"," 17.65 %","","   .00 %","","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 42.86 %","   .00 %","","   .00 %","   .00 %"," 19.27 %","   .00 %","  1.12 %","  5.26 %","   .00 %","   .00 %"," 14.29 %","  3.16 %","   .00 %","","   .00 %"," 25.00 %","   .00 %","   .00 %","  5.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.13 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 11.32 %","  7.14 %"," 10.00 %","","","  1.83 %","   .00 %","   .00 %","  3.85 %","   .38 %","   .00 %"," 53.85 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .72 %",""," 25.00 %","   .00 %","   .00 %","  4.75 %","   .00 %"," ##.## %"
"2020-04-30","   .00 %","","  1.14 %","   .00 %","   .00 %","  3.33 %","  5.36 %"," 20.00 %","  2.00 %","  6.25 %","   .00 %"," 12.50 %",""," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," 16.67 %","   .00 %","   .00 %"," 23.26 %","   .00 %",""," ##.## %"," -5.88 %","   .00 %","  5.15 %","   .00 %","   .00 %","","   .00 %",""," ##.## %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.77 %","  5.00 %","   .00 %"," ##.## %","   .00 %","  2.61 %","   .00 %",""," 18.18 %","   .00 %"," 11.11 %","   .00 %","  1.74 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.13 %"," 14.29 %"," 12.50 %"," 20.00 %","","   .00 %","   .00 %","  8.84 %"," 10.00 %","  1.82 %","","","  1.80 %","   .00 %"," 12.50 %","   .00 %","   .76 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  4.76 %","  1.44 %","","   .00 %","   .00 %","   .00 %","  1.92 %","   .00 %","-25.00 %"
"2020-05-01","   .00 %","","  1.12 %"," 50.00 %"," ##.## %","   .00 %","  4.82 %"," 33.33 %","   .00 %","  5.88 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 21.43 %","  2.08 %"," 14.29 %"," 28.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.86 %","   .00 %","  5.00 %","   .00 %"," 50.00 %",""," 40.00 %","   .00 %","  8.33 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.26 %","   .00 %"," 19.23 %","   .00 %","  3.04 %","  4.76 %"," 50.00 %","   .00 %"," 12.50 %","   .60 %","  1.86 %","","   .00 %"," 60.00 %"," 40.00 %"," 25.00 %","  7.07 %","   .00 %"," 50.00 %"," 28.57 %","","   .00 %","  2.98 %"," 12.50 %"," 11.11 %"," 16.67 %",""," 16.67 %"," ##.## %"," 19.39 %"," 12.12 %","  1.79 %","","   .00 %","  1.77 %","   .00 %"," 22.22 %"," 14.81 %","  1.50 %","   .00 %"," ##.## %","   .00 %","   .00 %"," 70.00 %"," 13.64 %","  2.13 %","   .00 %","   .00 %","   .00 %"," 13.33 %"," 24.26 %","   .00 %","   .00 %"
"2020-05-02","   .00 %","","  3.33 %","   .00 %","   .00 %","  3.23 %","  5.02 %"," 43.75 %","  1.96 %","  5.56 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","  3.33 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","  5.88 %","  2.04 %"," 29.17 %"," 26.23 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 14.68 %","   .00 %","  4.76 %","   .00 %","   .00 %",""," 42.86 %"," 36.36 %"," 46.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 12.90 %","   .00 %","  2.53 %","  9.09 %","   .00 %","   .00 %"," 33.33 %","  4.75 %","  1.09 %","","   .00 %","   .00 %"," 14.29 %"," 20.00 %","  9.00 %"," 50.00 %","   .00 %"," 11.11 %","","   .00 %","  4.05 %"," 11.11 %","   .00 %"," 14.29 %",""," 21.43 %","   .00 %"," 14.80 %"," 10.81 %","  7.02 %","","   .00 %","  2.61 %","   .00 %","   .00 %","  3.23 %","  2.96 %","   .00 %"," 50.79 %","   .00 %","   .00 %"," 58.82 %","   .00 %","   .69 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 16.49 %","   .00 %","   .00 %"
"2020-05-03","   .00 %","","  5.38 %","   .00 %"," ##.## %","  3.12 %","  4.06 %","   .00 %","  1.92 %","  5.26 %"," 33.33 %","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %"," 50.00 %"," 25.00 %","-16.67 %","   .00 %"," 64.52 %","  4.27 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  8.80 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","   .00 %"," 15.79 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","","  5.00 %"," 20.00 %"," 10.29 %","   .00 %","  2.26 %","   .00 %","   .00 %","   .00 %","  8.33 %","  3.69 %","   .00 %","","  7.69 %"," 12.50 %","   .00 %","   .00 %"," 10.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %"," 10.00 %"," 30.00 %","   .00 %",""," 35.29 %","   .00 %","  9.33 %","  7.32 %"," 11.48 %","","   .00 %","  2.12 %"," 33.33 %"," 54.55 %","  3.12 %","  2.88 %","   .00 %"," 30.53 %","   .00 %","   .00 %"," ##.## %","  4.00 %","  2.07 %","   .00 %","   .00 %","   .00 %","  5.88 %","  3.54 %","   .00 %","   .00 %"
