"date","Washington/Adams","Washington/Asotin","Washington/Benton","Washington/Chelan","Washington/Clallam","Washington/Clark","Washington/Columbia","Washington/Cowlitz","Washington/Douglas","Washington/Ferry","Washington/Franklin","Washington/Garfield","Washington/Garfield County","Washington/Grant","Washington/Grays Harbor","Washington/Island","Washington/Jefferson","Washington/King","Washington/Kitsap","Washington/Kittitas","Washington/Klickitat","Washington/Lewis","Washington/Lincoln","Washington/Mason","Washington/Okanogan","Washington/Pacific","Washington/Pend Oreille","Washington/Pierce","Washington/San Juan","Washington/Skagit","Washington/Skamania","Washington/Snohomish","Washington/Spokane","Washington/Stevens","Washington/Thurston","Washington/Unassigned","Washington/Wahkiakum","Washington/Walla Walla","Washington/Walla Walla County","Washington/Whatcom","Washington/Whitman","Washington/Yakima"
"2020-08-13","3","3","15","44","2","25","0","6","9","0","28","0","","43","2","0","1","177","10","0","0","2","0","-2","4","-1","0","66","0","5","0","39","65","1","9","6","0","8","","7","5","55"
"2020-08-14","19","2","13","33","2","23","0","2","22","0","62","0","","49","5","0","1","190","15","14","2","8","3","14","18","1","0","98","0","7","1","47","56","1","13","7","0","9","","5","2","56"
"2020-08-15","15","6","30","19","6","30","0","0","4","0","38","0","","70","6","1","0","183","8","19","12","16","1","3","4","2","2","56","0","6","0","48","35","3","7","33","0","6","","6","4","67"
"2020-08-16","10","2","6","43","11","6","0","1","20","0","8","0","","75","4","3","2","132","5","1","1","4","0","5","17","1","2","56","0","10","0","14","33","0","9","3","0","51","","6","0","35"
"2020-08-17","0","0","9","4","6","5","0","1","3","0","22","0","","12","2","1","0","122","6","2","0","1","0","2","1","0","0","27","-1","2","0","11","15","-1","8","-29","0","4","","5","0","20"
"2020-08-18","5","1","32","5","2","41","0","4","7","3","23","0","","39","0","0","2","163","14","0","18","5","0","0","5","0","1","35","0","2","2","59","30","2","8","-1","0","8","","5","2","20"
"2020-08-19","-4","0","21","12","2","3","0","2","20","-3","0","0","","30","4","4","1","146","27","-2","2","11","0","6","3","1","0","65","0","11","-2","23","17","3","7","-9","-1","11","","-2","2","15"
"2020-08-20","16","2","19","12","1","18","0","2","21","1","18","0","","33","17","1","1","243","16","1","5","7","0","2","12","0","1","55","0","11","0","32","55","-1","25","9","2","17","","6","0","40"
"2020-08-21","3","1","17","15","3","28","0","0","1","0","27","0","","13","2","2","2","37","24","0","1","8","0","-1","1","0","1","51","0","6","0","42","34","0","4","19","0","6","","5","0","38"
"2020-08-22","12","1","32","45","9","23","0","5","20","0","22","0","","91","22","3","1","212","19","1","2","6","0","9","10","0","0","86","0","17","0","31","40","2","11","15","0","8","","7","16","38"
"2020-08-23","13","1","5","19","1","5","0","0","9","0","9","0","","21","19","0","1","116","17","0","2","4","0","4","14","1","0","68","0","0","0","19","29","0","8","-6","0","3","","4","11","20"
"2020-08-24","3","2","15","11","9","0","0","1","6","1","9","0","","19","7","1","2","135","8","0","2","5","0","8","1","0","0","27","0","2","0","18","33","1","7","-5","0","9","","3","5","14"
