"date","South Carolina/Abbeville","South Carolina/Aiken","South Carolina/Allendale","South Carolina/Anderson","South Carolina/Bamberg","South Carolina/Barnwell","South Carolina/Beaufort","South Carolina/Berkeley","South Carolina/Calhoun","South Carolina/Charleston","South Carolina/Cherokee","South Carolina/Chester","South Carolina/Chesterfield","South Carolina/Clarendon","South Carolina/Colleton","South Carolina/Darlington","South Carolina/Dillon","South Carolina/Dorchester","South Carolina/Edgefield","South Carolina/Fairfield","South Carolina/Florence","South Carolina/Georgetown","South Carolina/Greenville","South Carolina/Greenwood","South Carolina/Hampton","South Carolina/Horry","South Carolina/Jasper","South Carolina/Kershaw","South Carolina/Lancaster","South Carolina/Laurens","South Carolina/Lee","South Carolina/Lexington","South Carolina/Marion","South Carolina/Marlboro","South Carolina/McCormick","South Carolina/Newberry","South Carolina/Oconee","South Carolina/Orangeburg","South Carolina/Pickens","South Carolina/Richland","South Carolina/Saluda","South Carolina/Spartanburg","South Carolina/Sumter","South Carolina/Unassigned","South Carolina/Union","South Carolina/Williamsburg","South Carolina/York"
"2020-06-19","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.76 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.29 %","   .00 %","   .00 %"," 11.43 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  5.56 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-20","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-21","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.95 %","   .00 %","  2.63 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-22","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-23","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  1.35 %"," 20.00 %","   .00 %","  7.69 %","   .00 %"," -6.25 %"," -9.09 %","   .00 %","  5.00 %","  2.38 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  4.76 %","   .00 %","   .00 %","  8.33 %","   .00 %","  5.00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  4.76 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","  9.09 %"
"2020-06-26","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","  2.56 %"," 16.67 %"," ##.## %","  4.76 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","  4.44 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  2.27 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-28","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-29","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-30","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %"," 13.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %"," 50.00 %","   .00 %","  4.08 %","   .00 %","  1.25 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.08 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %"," 10.00 %"," 25.00 %","  1.22 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-01","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %"," ##.## %"," 26.92 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  4.76 %","  3.92 %","   .00 %","  2.47 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  8.33 %"," 40.00 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 27.27 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-02","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","  2.38 %","  4.76 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","  2.08 %","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-03","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","-12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  3.61 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %"," 14.29 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","  4.35 %","   .00 %","  2.94 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  1.82 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  5.66 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  7.14 %","   .00 %","  1.16 %","   .00 %","  2.04 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-05","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  4.00 %"," -3.85 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-06","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-07","   .00 %"," 10.00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.89 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %"," -5.88 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  6.67 %","   .00 %","   .00 %"," 12.73 %","   .00 %","  6.25 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %"," 20.00 %","  2.22 %"," ##.## %","  9.62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-09","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.51 %","   .00 %","   .00 %","   .00 %","  4.65 %","   .00 %","  6.25 %","   .00 %"," 16.67 %"," 33.33 %","   .00 %","   .00 %","-12.50 %","  5.21 %","   .00 %"," 50.00 %","  4.84 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %"," -1.75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","  1.09 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-10","   .00 %","   .00 %","   .00 %"," 18.75 %"," ##.## %","   .00 %","   .00 %","  4.17 %","   .00 %","  1.96 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  3.57 %","   .00 %","  1.98 %","   .00 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %"," 16.67 %","  4.30 %","   .00 %","   .00 %","  7.41 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-11","   .00 %"," 18.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.46 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.46 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","  3.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  1.03 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-12","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %"," 33.33 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","  3.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-13","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %"," 11.11 %","   .00 %","   .00 %","-20.00 %","   .00 %"," 19.05 %"," 14.29 %","  1.02 %","   .00 %","   .00 %"," -3.33 %","   .00 %","   .00 %","   .00 %","  8.33 %"
"2020-07-14","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.00 %","   .00 %","  9.84 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.72 %"," 28.57 %","   .00 %","   .00 %","   .00 %","  2.74 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %"," -1.72 %","  6.90 %","   .00 %","   .00 %","  6.67 %","   .00 %"
"2020-07-15","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-16"," ##.## %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 13.04 %"," 10.71 %","   .00 %"," 17.39 %","   .00 %"," 25.00 %","  6.67 %","   .00 %"," 13.04 %","  5.88 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  1.69 %"," 11.11 %"," 14.95 %"," 28.57 %","   .00 %","  5.33 %","   .00 %","  5.88 %","  5.88 %","   .00 %","   .00 %","  7.81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.38 %"," 25.00 %","  3.03 %"," 50.00 %","  3.51 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %"
"2020-07-17","   .00 %","  7.69 %","   .00 %"," 19.05 %","   .00 %","   .00 %","   .00 %","  6.45 %","   .00 %"," -1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.63 %"," 11.11 %","   .00 %","  2.53 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  2.94 %","   .00 %","  3.39 %","  3.23 %","   .00 %","   .00 %","  5.88 %","  7.69 %"
"2020-07-18","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","  7.50 %"," 11.11 %"," 20.00 %","  6.25 %","   .00 %","  7.69 %","  5.56 %","  5.88 %"," 30.00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","  7.14 %","  4.35 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .95 %"," 33.33 %","  1.64 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-19","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","  4.55 %","  1.59 %","   .00 %","  1.54 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  9.68 %"," 27.27 %","  1.89 %","   .00 %","  1.61 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-20","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .76 %","   .00 %"," 33.33 %","  2.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .93 %","   .00 %","  1.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-21","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.54 %","  2.78 %","   .00 %"," 17.05 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.57 %","  5.00 %","  5.56 %"," 38.46 %","   .00 %","   .00 %","  3.12 %","  9.09 %","  2.26 %"," 10.00 %","   .00 %","  3.45 %"," 33.33 %","   .00 %","   .00 %"," 13.33 %","   .00 %","  2.82 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.78 %","  7.14 %","  2.75 %","   .00 %","  4.69 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %"
"2020-07-22","   .00 %"," 11.11 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","  5.41 %"," 50.00 %"," 13.59 %"," 27.27 %","   .00 %","   .00 %","  2.13 %","   .00 %","  4.76 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  4.55 %","  8.33 %","   .74 %"," 18.18 %","   .00 %","  4.44 %"," 25.00 %","   .00 %","  5.56 %"," 35.29 %","  4.17 %","  2.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","  6.67 %","  3.57 %","   .00 %","  1.49 %","  2.94 %","   .00 %","   .00 %","   .00 %","  6.25 %"
"2020-07-23","   .00 %","   .00 %","   .00 %"," 10.71 %"," 33.33 %"," ##.## %","  6.90 %","  5.13 %","   .00 %","  2.56 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","  4.55 %","  5.26 %","  4.17 %","   .00 %","   .00 %","  7.25 %","   .00 %","  3.65 %","  7.69 %","   .00 %","  4.26 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","  5.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","  5.17 %"," 25.00 %","  1.47 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %"
"2020-07-24","   .00 %"," 10.00 %","   .00 %","  3.23 %"," 25.00 %","   .00 %","  6.45 %","  9.76 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","  5.00 %"," 16.00 %"," 25.00 %","   .00 %","  1.35 %","  7.69 %","  6.34 %","   .00 %","   .00 %","  4.08 %"," 20.00 %","   .00 %","  5.26 %","  8.33 %","   .00 %","  1.27 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.52 %","   .00 %","  1.64 %"," 20.00 %","  2.90 %","  8.57 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-25"," ##.## %","  4.55 %","   .00 %","  9.38 %"," 20.00 %","   .00 %","  3.03 %"," 17.78 %","   .00 %"," 10.00 %"," 26.67 %"," 16.67 %","  5.56 %","  2.08 %","   .00 %","  8.33 %","   .00 %"," 10.34 %"," 20.00 %","   .00 %","  5.33 %"," 14.29 %","  2.65 %","   .00 %"," 50.00 %","  2.94 %"," 16.67 %"," 10.53 %","   .00 %","  7.69 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","  2.17 %","   .00 %","  1.61 %","   .00 %","  4.23 %","  5.26 %","   .00 %","   .00 %","   .00 %"," 27.78 %"
"2020-07-26","   .00 %","   .00 %","   .00 %","  2.86 %"," 50.00 %","   .00 %","  2.94 %","  1.89 %"," 33.33 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.06 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","  2.35 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  2.13 %","   .00 %","   .79 %","   .00 %","  1.35 %"," -2.50 %","   .00 %","   .00 %","   .00 %","  4.35 %"
"2020-07-27","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  3.45 %"," 10.71 %","   .00 %","  3.12 %","   .00 %","   .00 %","  3.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-28"," 50.00 %","   .00 %","   .00 %","  5.26 %"," 11.11 %"," 50.00 %","  2.86 %","  3.70 %"," 50.00 %","  6.67 %","  5.26 %","   .00 %","  5.26 %","   .00 %","   .00 %","  3.23 %","   .00 %","  6.06 %","   .00 %","   .00 %","  1.16 %","  6.25 %","  5.10 %","   .00 %","   .00 %","  8.49 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","   .00 %","   .00 %"," 66.67 %","   .00 %","  5.88 %","   .00 %","   .00 %","  8.00 %","  2.56 %","   .00 %"," ##.## %","  5.56 %","  4.17 %"
"2020-07-29","   .00 %","  4.35 %","   .00 %","  2.50 %"," 10.00 %","   .00 %","  8.33 %","   .00 %","   .00 %","  6.94 %"," 10.00 %"," 25.00 %"," -5.00 %","   .00 %","   .00 %","  3.12 %","   .00 %","  2.86 %","   .00 %","   .00 %","  1.15 %","   .00 %","  2.42 %","   .00 %"," 16.67 %","  5.22 %"," 25.00 %","  4.76 %","   .00 %","  3.33 %","   .00 %","  4.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","  5.56 %","   .79 %"," 16.67 %","   .00 %","  5.00 %","   .00 %","   .00 %","  5.26 %","  4.00 %"
"2020-07-30"," 16.67 %","   .00 %","   .00 %","   .00 %"," 36.36 %"," 33.33 %"," 12.82 %","  1.79 %","   .00 %","  2.60 %","  9.09 %","   .00 %","   .00 %","  2.04 %","  3.33 %","   .00 %","  9.52 %","  2.78 %","   .00 %","   .00 %","  3.41 %","   .00 %","  3.55 %","  7.14 %"," 14.29 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  6.45 %","  4.00 %","  4.30 %","   .00 %","   .00 %","   .00 %"," 14.29 %"," 20.00 %","  4.00 %","  5.26 %","   .78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.00 %","  3.85 %"
"2020-07-31","   .00 %","   .00 %","   .00 %","  4.88 %","  6.67 %","   .00 %","  6.82 %","   .00 %"," 16.67 %","  2.53 %","  4.17 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .00 %","   .00 %","  2.20 %","  5.88 %","  5.14 %","   .00 %","   .00 %","  4.13 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.62 %"," 10.00 %","  1.55 %","   .00 %","  1.23 %","  2.38 %","   .00 %","   .00 %","  4.35 %","   .00 %"
