"date","Arizona/Apache","Arizona/Cochise","Arizona/Coconino","Arizona/Gila","Arizona/Graham","Arizona/Greenlee","Arizona/La Paz","Arizona/Maricopa","Arizona/Mohave","Arizona/Navajo","Arizona/Pima","Arizona/Pinal","Arizona/Santa Cruz","Arizona/Unassigned","Arizona/Yavapai","Arizona/Yuma"
"2020-07-22","  1.66 %","   .74 %","   .38 %","  4.80 %"," 11.67 %","   .00 %","  5.36 %","  3.09 %","  3.08 %","  1.82 %","  1.34 %","  3.36 %","  5.52 %","-20.00 %"," 14.52 %","  4.62 %"
"2020-07-23","  1.26 %","  1.40 %","   .75 %","  5.80 %","  5.00 %","   .00 %","  2.50 %","  2.72 %","  2.36 %","  1.26 %","  1.08 %","  1.87 %","  3.56 %","   .00 %","  6.87 %","  3.19 %"
"2020-07-24","  1.26 %","  5.92 %","   .75 %","  5.80 %","  5.00 %","   .00 %","  2.50 %","  3.13 %","  2.51 %","  1.13 %","  1.38 %","  1.87 %","  3.39 %","   .00 %","  6.48 %","  3.07 %"
"2020-07-25","  3.14 %","  8.55 %","  1.11 %","  5.80 %","  9.00 %","   .00 %","  2.50 %","  3.84 %","  2.95 %","  2.46 %","  1.77 %","  3.28 %","  4.69 %","   .00 %","  4.30 %","  3.81 %"
"2020-07-26","  2.23 %","  7.40 %","   .92 %","  2.05 %","  9.00 %","   .00 %","   .00 %","  3.06 %","  1.90 %","  1.82 %","  1.35 %","  2.48 %","  3.15 %","   .00 %","  2.39 %","  1.93 %"
"2020-07-27","  2.23 %","  8.06 %","   .92 %","  1.00 %","  4.00 %","   .00 %","   .00 %","  2.49 %","  2.04 %","  1.81 %","  1.30 %","  1.58 %","  2.68 %","   .00 %","  2.03 %","  1.43 %"
"2020-07-28","  1.88 %","  7.63 %","   .36 %","   .00 %","  4.00 %","   .00 %","   .00 %","  2.67 %","  1.95 %","  1.68 %","  1.26 %","  1.57 %","  2.21 %","   .00 %","  1.21 %","  1.50 %"
"2020-07-29","  1.88 %","  3.12 %","   .72 %","  2.86 %","  4.00 %","   .00 %","  2.22 %","  2.21 %","  2.22 %","  1.79 %","  1.06 %","  1.57 %","  1.30 %","-20.00 %","  1.61 %","  1.85 %"
"2020-07-30","   .16 %","  1.85 %","   .88 %","  7.02 %","  6.67 %","   .00 %","  2.22 %","  2.34 %","  2.15 %","  1.11 %","  1.55 %","  1.63 %","   .41 %","-20.00 %","  1.86 %","  2.38 %"
"2020-07-31","   .31 %","  2.74 %","   .88 %","  7.02 %","  9.17 %","   .00 %","  2.22 %","  2.60 %","  2.00 %","  1.11 %","  1.90 %","  2.07 %","   .41 %","-20.00 %","  1.83 %","  2.85 %"
"2020-08-01","  1.08 %","  3.16 %","   .88 %","  7.02 %","  9.17 %","   .00 %","  2.22 %","  2.95 %","  2.39 %","  1.11 %","  2.03 %","  2.82 %","   .41 %","-20.00 %","  2.19 %","  2.85 %"
"2020-08-02","  1.23 %","  2.21 %","   .54 %","  7.02 %","  9.17 %","   .00 %","  2.22 %","  2.24 %","  1.51 %","  1.00 %","  1.41 %","  2.80 %","   .41 %","-20.00 %","  2.52 %","  2.79 %"
"2020-08-03","  1.23 %","  2.61 %","   .36 %","  4.17 %","  9.17 %","   .00 %","   .00 %","  1.95 %","  1.09 %","   .88 %","  1.41 %","  2.80 %","   .41 %","   .00 %","  2.85 %","  2.75 %"
"2020-08-04","  1.07 %","  1.25 %","   .00 %","   .00 %","  6.94 %","   .00 %","   .00 %","  1.38 %","  1.06 %","   .53 %","   .66 %","  1.48 %","   .00 %","   .00 %","  1.65 %","  1.57 %"
"2020-08-05","  1.06 %","  1.62 %","   .00 %","  3.45 %","  6.26 %","   .00 %","   .00 %","  1.42 %","  1.57 %","  1.05 %","   .43 %","  1.30 %","   .40 %","   .00 %","  1.62 %","  1.68 %"
"2020-08-06","   .44 %","  1.21 %","  -.34 %","  4.62 %","  6.26 %","   .00 %","  2.00 %","  1.58 %","  1.03 %","   .95 %","   .77 %","   .98 %","   .40 %","   .00 %","  1.62 %","  1.68 %"
"2020-08-07","   .29 %","  1.21 %","   .35 %","  5.74 %","  7.93 %","   .00 %","  3.82 %","  1.89 %","  1.53 %","  1.15 %","   .85 %","  2.20 %","   .79 %","   .00 %","  1.90 %","  1.58 %"
"2020-08-08","   .44 %","   .80 %","   .18 %","  5.74 %"," 11.01 %","   .00 %","  3.82 %","  2.17 %","  1.53 %","  1.15 %","  1.14 %","  2.07 %","  1.18 %","   .00 %","  1.57 %","  1.70 %"
"2020-08-09","   .44 %","   .80 %","   .01 %","  5.74 %","  7.90 %","   .00 %","  3.82 %","  1.80 %","  1.37 %","   .82 %","  1.01 %","  1.93 %","  1.18 %","   .00 %","   .93 %","  1.53 %"
"2020-08-10","   .29 %","   .00 %","   .01 %","  2.29 %","  6.08 %","   .00 %","  3.82 %","  1.35 %","   .86 %","   .30 %","   .84 %","  1.51 %","   .78 %","   .00 %","   .62 %","   .93 %"
"2020-08-11","   .14 %","   .77 %","   .35 %","  2.16 %","  7.33 %","   .00 %","  1.82 %","  1.07 %","  1.22 %","   .50 %","   .86 %","  1.23 %","   .78 %","   .00 %","   .91 %","   .65 %"
"2020-08-12","   .14 %","  1.51 %","   .34 %","  1.55 %","  8.01 %","   .00 %","   .00 %","  1.58 %","  1.54 %","   .50 %","   .94 %","   .90 %","   .76 %","   .00 %","  1.18 %","   .71 %"
"2020-08-13","   .14 %","  1.87 %","   .34 %","  1.55 %","  4.94 %","   .00 %","   .00 %","  1.42 %","  1.76 %","   .50 %","   .89 %","  1.03 %","   .75 %","   .00 %","  1.18 %","   .35 %"
"2020-08-14","   .14 %","  1.87 %","   .34 %","  2.04 %","  4.66 %","   .00 %","   .00 %","  1.52 %","  1.51 %","   .50 %","  1.40 %","  1.27 %","   .75 %","   .00 %","  1.46 %","   .28 %"
"2020-08-15","   .43 %","  1.87 %","   .51 %","  2.04 %","  5.66 %","   .00 %","   .00 %","  1.88 %","  1.84 %","   .79 %","  1.63 %","  1.63 %","   .75 %","   .00 %","  1.74 %","   .21 %"
"2020-08-16","   .43 %","  1.10 %","   .51 %","   .99 %","  4.41 %","   .00 %","   .00 %","  1.75 %","  1.49 %","   .59 %","  1.17 %","  1.63 %","   .75 %","   .00 %","  1.44 %","   .63 %"
"2020-08-17","   .43 %","   .36 %","   .17 %","   .49 %","  2.05 %","   .00 %","   .00 %","   .82 %","   .67 %","   .39 %","  1.01 %","   .61 %","   .37 %","   .00 %","   .56 %","   .27 %"
"2020-08-18","   .29 %","   .00 %","   .33 %","   .49 %","  2.05 %","   .00 %","   .00 %","   .75 %","   .55 %","   .39 %","   .89 %","   .84 %","   .00 %","   .00 %","   .56 %","   .21 %"
"2020-08-19","   .57 %","   .00 %","   .33 %","   .00 %","  1.00 %","   .00 %","  1.67 %","  1.25 %","   .87 %","   .77 %","   .49 %","   .60 %","   .00 %","   .00 %","   .55 %","   .41 %"
"2020-08-20","   .42 %","   .00 %","   .17 %","   .00 %","   .00 %","   .00 %","  1.67 %","  1.17 %","   .75 %","   .48 %","   .15 %","   .82 %","   .00 %","   .00 %","   .81 %","   .48 %"
"2020-08-21","   .42 %","   .00 %","   .17 %","   .00 %","   .95 %","   .00 %","  1.67 %","  1.11 %","   .75 %","   .48 %","   .11 %","   .82 %","   .00 %","-20.00 %","   .81 %","   .34 %"
"2020-08-22","   .83 %","  -.35 %","   .33 %","   .48 %","   .95 %","   .00 %","  3.21 %","  1.36 %","  1.07 %","   .76 %","   .75 %","   .94 %","   .00 %","-20.00 %","   .81 %","   .67 %"
"2020-08-23","   .83 %","  -.35 %","   .17 %","   .48 %","   .95 %","   .00 %","  3.21 %","  1.33 %","   .96 %","   .76 %","   .64 %","   .70 %","   .00 %","-20.00 %","  1.08 %","   .67 %"
"2020-08-24","   .55 %","  -.35 %","   .17 %","   .48 %","   .95 %","   .00 %","  1.54 %","   .68 %","   .53 %","   .28 %","   .52 %","   .70 %","   .00 %","-20.00 %","   .80 %","   .40 %"
