"date","Jharkhand/Bokara","Jharkhand/Bokaro","Jharkhand/Chatra","Jharkhand/Deoghar","Jharkhand/Dhanbad","Jharkhand/Dumka","Jharkhand/East Singhbhum","Jharkhand/Garhwa","Jharkhand/Giridih","Jharkhand/Godda","Jharkhand/Gumla","Jharkhand/Hazaribagh","Jharkhand/Jamtara","Jharkhand/Khunti","Jharkhand/Koderma","Jharkhand/Latehar","Jharkhand/Lohardaga","Jharkhand/Pakur","Jharkhand/Palamu","Jharkhand/Ramgarh","Jharkhand/Ranchi","Jharkhand/Sahibganj","Jharkhand/Saraikela","Jharkhand/Saraikela-Kharsawan","Jharkhand/Simdega","Jharkhand/West Singhbhum"
"2020-11-16","","5808","1348","3319","6798","1289","16830","2604","3329","2014","2162","4124","1147","2012","3330","1766","1658","","3198","4137","26898","1559","","3536","","4546"
"2020-11-17","","5834","1349","3342","6821","1293","16851","2607","3334","2017","2164","4128","1154","2013","3331","1782","1659","882","3214","4139","26984","1564","","3538","1940","4550"
"2020-11-18","","5887","1350","3351","6850","1295","16867","2614","3339","","2175","4134","1157","2017","3332","1784","1661","883","3215","4150","27054","1567","","3542","1942","4558"
"2020-11-19","","5917","1352","3361","6867","","16900","2628","3344","2017","2180","4136","1158","","","1785","1664","","3225","4156","27120","1568","","3550","1945","4571"
"2020-11-20","","5925","1352","3374","6884","1298","16925","2630","3347","2019","2180","4138","1166","2019","","1786","1666","","3232","4164","27194","1570","","3551","","4576"
"2020-11-21","","5950","","3379","6907","1301","16953","2633","3348","2022","2182","4138","1167","2020","3334","","1666","","3234","4172","27253","1570","","3558","1946","4577"
"2020-11-22","","5957","","3384","6907","1304","16958","2645","3350","2028","2182","4142","1169","","3335","","","","3238","4176","27330","1570","","3561","1946","4579"
"2020-11-23","","5986","1354","3394","6920","1307","16985","2649","3353","2029","2184","4152","1170","2020","3337","1790","1677","","3246","4185","27398","1574","","3564","1947","4583"
"2020-11-24","","5997","1357","3405","6933","1312","17013","2654","3356","2029","2188","4152","1172","2024","3340","1791","1680","883","3247","4212","27491","1579","","3567","1949","4589"
"2020-11-25","","6015","1357","3415","6947","1314","17051","2658","3360","2032","2189","4158","1173","2030","3341","1793","1684","884","3250","4224","27583","1583","","3569","1953","4594"
"2020-11-26","","6035","1358","3429","6972","1317","17083","2659","3364","2033","2191","4164","1177","2035","3342","1799","1686","886","3262","4236","27647","1586","","3570","1957","4599"
"2020-11-27","","6042","1358","3433","6975","1319","17107","2668","3367","2034","2192","4175","1182","2035","3342","1813","1687","889","3269","4241","27718","1589","","3582","1958","4601"
"2020-11-28","","6066","","3444","7001","1320","17150","2672","3369","2037","","4184","1190","2037","","1818","1693","","3273","4243","27768","1591","","3583","1959","4606"
"2020-11-29","","6081","","3451","7008","1327","17179","2678","","2038","2201","4190","1200","","3342","1822","","","3280","4246","27837","1593","","3591","1963","4610"
"2020-11-30","","6089","","3456","7017","1329","17201","2679","3370","2038","","4192","1201","2037","3342","1832","1695","890","3284","4247","27896","1597","","3603","1969","4627"
"2020-12-01","","6096","1363","3459","7024","1333","17219","2682","3371","2039","2203","4197","1204","2037","3343","","1703","","3292","4250","27977","","","3605","1974","4641"
"2020-12-26","","6103","1363","3462","7039","1334","17264","","3373","2039","2206","4205","1206","2038","3343","1832","1704","","3305","4260","28052","1597","","3605","","4644"
"2020-12-27","","6109","1365","3465","7045","","17279","","3374","2041","2209","4209","","","3348","1834","1704","","3311","4270","28105","1597","","3605","1975","4650"
"2020-12-28","","6119","1366","3470","7048","1335","17309","2683","3376","2041","2213","4212","1207","2038","3348","1835","1705","","3316","4274","28176","1597","","3608","1976","4655"
"2020-12-29","","6134","1371","3470","7073","1335","17335","2683","3376","2045","2216","4219","1207","2039","3348","1846","1706","890","3326","4279","28283","1599","","3609","1979","4659"
"2020-12-30","","6154","1372","3476","7091","1336","17375","2686","3379","","2218","4232","","2041","3348","1847","1707","","3333","4287","28370","","","3614","1982","4661"
"2020-12-31","","6167","1373","3481","7117","","17406","2689","3379","2046","2220","4240","1207","2044","3349","1853","1710","","3339","4296","28480","","","3619","1983","4667"
"2021-01-01","","6170","","3483","7125","1339","17418","2690","","2046","","4241","1208","2046","","1855","1711","","3350","4300","28551","1602","","3621","1984","4667"
"2021-01-02","","6181","1374","3489","7132","1339","17438","2691","3379","2046","2221","4244","1208","2047","3351","1856","1712","","3356","4315","28622","1602","","3624","","4668"
"2021-01-03","","6184","1375","3493","7141","1340","17454","2695","","","2226","4248","1213","2047","3353","1858","1712","892","3360","4316","28692","1603","","3624","","4671"
"2021-01-04","","6196","","3498","7157","1341","17468","2700","3381","2046","2227","4250","1213","","3355","1861","1712","","3368","4319","28773","1604","","3626","1986","4671"
"2021-01-05","","6210","","3500","7174","1342","17480","2703","3384","2046","2231","4252","1215","2050","3360","1870","1713","","3384","4321","28820","","","3629","1987","4675"
"2021-01-06","","6225","1376","3501","7191","","17495","2709","3385","2048","2235","4253","1215","2051","3365","1872","1714","","3389","4330","28924","","","3629","","4679"
"2021-01-07","","6232","1377","3502","7213","1345","17511","2709","3385","2050","2236","4257","1216","2053","3366","1874","1717","","3399","4336","29026","","","3630","1988","4688"
"2021-01-08","","6244","","3505","7242","1346","17528","2711","3387","2056","2239","4259","","2055","3368","1877","1719","892","3409","4336","29128","1604","","3633","1990","4692"
"2021-01-09","","6253","","3507","7263","1348","17558","2711","3387","2057","2243","4266","","2058","3374","1881","1722","","3417","4341","29253","","","3634","1990","4697"
"2021-01-10","","6260","","3508","7270","1349","17581","2712","3388","2057","2248","4266","1217","","3375","1883","","","3423","4342","29339","1604","","3634","1991","4698"
"2021-01-11","","6272","","3512","7284","1349","17596","2712","3389","2059","2250","4266","1217","2058","","1887","1723","","3433","4343","29410","1605","","3634","1996","4699"
"2021-01-12","","6280","1379","3514","7307","1349","17614","2712","3389","2059","2253","4266","1217","","3379","1888","1725","","3435","4348","29462","","","3635","1997","4702"
"2021-01-13","","6287","1380","3517","7316","1350","17629","2712","","","2256","4278","1219","2060","3380","1894","1725","","3442","4349","29539","","","3637","1997","4705"
"2021-01-14","","6293","1381","3519","7325","1350","17656","2715","","2061","2257","4278","1220","2063","3382","1899","1726","","3442","4351","29616","","","3637","1998","4706"
"2021-01-15","","6299","1382","","7332","1351","17673","2716","","2062","2261","4284","","","3382","1900","1728","","3453","4351","29649","","","3638","1998","4710"
"2021-01-16","","6300","","","7342","1352","17688","2716","3389","","2262","4284","1222","","3383","1902","1733","","3457","4353","29720","","","3638","2000","4712"
"2021-01-17","","6305","","","7342","","17700","2717","3389","2065","","4286","","2063","3383","1904","","","3457","4354","29780","","","3638","","4713"
"2021-01-18","","6307","1385","","7350","","17717","2720","","2066","2265","4287","1223","2063","","1906","1740","","3461","4355","29824","1605","","3639","2001","4714"
"2021-01-19","","6316","1387","","7365","","17722","","","","2269","4289","1223","2065","3384","1907","1743","","3463","4355","29877","","","3639","2002","4715"
"2021-01-20","","6320","","","7370","1354","17739","2723","3389","2071","","4291","1224","","3384","1908","1743","","3470","4356","29942","1606","","3639","2009","4719"
"2021-01-21","","6325","1389","","7372","1355","17744","2724","","2072","2271","4292","","","3385","1910","1743","","3474","4357","29977","1606","","3639","2010","4722"
"2021-01-22","","6326","","3520","7374","1355","17752","2724","3389","2074","2276","4292","","","","1913","1745","","3474","4359","30025","","","","2010","4723"
"2021-01-23","","6327","","","7379","","17756","","","2074","2278","4293","1225","2065","","1914","","","3475","4363","30080","","","3641","2010","4724"
"2021-01-24","","6330","1390","","7380","","17762","2725","","2074","2278","4294","","","3386","","","","3475","4363","30120","","","","","4724"
"2021-01-25","","6331","","","7386","1355","17769","2725","","2074","","4295","1226","","3387","1915","1745","","3477","4364","30163","1607","","3642","2012","4730"
"2021-01-26","","6333","","","7388","","17774","2725","","2074","","","","","","","","","","4364","30216","","","","2015",""
"2021-01-27","","6335","","3521","7395","","17785","2726","3389","2074","2279","4295","","2067","3390","1915","1745","","3480","4365","30254","","","","2015","4730"
"2021-01-28","","6336","","3521","7396","1356","17792","2727","","","2281","4296","1227","","3392","","1745","","3481","4366","30297","","","3642","","4730"
"2021-01-29","","6337","1390","3521","7398","","17794","","","2074","2283","4297","","","3392","1916","1745","","3482","4366","30330","1609","","","","4730"
"2021-01-30","","6339","1391","3521","7403","1356","17797","2727","","2077","","4297","1227","2068","","1917","","","","4366","30361","1610","","","2015","4731"
"2021-01-31","","6342","","3521","7409","","17805","","","","2284","4298","","2069","","","","","","4366","30382","","","","",""
"2021-02-01","","6347","","","7412","1356","17815","2729","","","2286","4299","","","3392","","","","3482","4366","30401","","","","2015",""
"2021-02-02","","6352","","3522","7418","","17819","","3389","2078","2288","4300","","2070","3393","1918","","","3485","4366","30431","1610","","3642","2016","4733"
"2021-02-03","","6355","1393","3524","7421","","17827","2730","","","2291","4300","","","","1918","","","3487","4367","30451","","","","","4734"
"2021-02-04","","6357","","3524","7424","1359","17836","2731","","","2292","4300","","","3395","1920","","893","","4368","30484","","","","2016","4734"
"2021-02-05","","6359","","3525","7427","1360","17839","2731","","","","","1228","2070","3396","","","","","4368","30510","","","3645","",""
"2021-02-06","","6360","1393","3525","7427","1367","17845","2731","","","","4301","","","3397","1920","","","","","30535","","","","2016",""
"2021-02-07","","6362","","3526","7427","1368","17855","","","","","","1229","","3398","","","893","","","30557","","","","",""
"2021-02-08","","6363","","3528","7429","1369","17871","","","2078","2293","","1229","2070","3400","","","","","","30569","1611","","","","4734"
"2021-02-09","","6366","","3528","7434","1370","17874","","","","2294","","1229","","3401","","","","3487","","30614","1612","","","2017","4734"
"2021-02-10","","6369","1394","3528","7436","1371","17876","2732","","","2298","4302","","","3402","1921","","","3487","4370","30638","1612","","","2019","4734"
"2021-02-11","","6369","","3529","7441","","17886","2732","","","","4302","","","3402","1924","","","","","30662","","","","2021",""
"2021-02-12","","6369","","3530","7443","1372","17894","2732","","","2298","","1231","2072","","1928","","","","4370","30675","","","","2023","4735"
"2021-02-13","","6369","","3533","7444","","17904","","","","","","","2073","","1929","","","","4371","30699","","","","",""
"2021-02-14","","6369","","3536","7445","","17914","","","","","","","2074","","1930","","","","4372","30723","","","","",""
"2021-02-15","","6369","1394","3537","7448","1373","17919","","","","2300","4302","","","3405","","","","","4372","30745","1613","","","2023",""
"2021-02-16","","6371","","3537","7453","1373","17920","","","","2301","","","2075","3405","1929","","","","","30763","","","3650","","4735"
"2021-02-17","","6373","","3547","","","17927","","","2079","","","","","","","","","","4373","30786","","1","","2023",""
"2021-02-18","","6375","","3547","7453","","17937","","","","","","","","3405","","","","3487","","30812","","","3651","",""
"2021-02-19","","6376","","3548","7454","1374","17954","","","","","4302","","","3405","1930","1746","","3487","","30840","1613","","","","4735"
"2021-02-20","","6376","","","7460","1375","17961","","","","2302","4302","","2075","","1931","","","","4373","30861","","","","2023",""
"2021-02-21","","6376","","3549","7460","","17967","","3389","","","","","","3405","","","","","","30882","","","3654","",""
"2021-02-22","","6376","","3550","7460","1375","17971","","","","2303","","","","3405","1931","1751","","","4373","30909","","","","","4738"
"2021-02-23","","6378","1394","3550","7461","1375","17980","","","2079","2304","","1232","2076","","","","","","4374","30942","","","","2024",""
"2021-02-24","","6379","","3552","","1375","17986","","","2080","2306","","","","3405","1931","","","","4374","30961","","","3654","2025",""
"2021-02-25","","6381","1395","3554","","1376","17999","","","","","","","2078","","1932","","","","4375","31008","","","3660","",""
"2021-02-26","","6381","","3557","7466","","18019","2732","3390","","2308","","","2079","","1933","","","","","31042","1614","","","","4738"
"2021-02-27","","6384","1396","3558","","","18020","","","","","4304","1232","","","","","","","","31075","1614","","3661","",""
"2021-02-28","","6386","1397","3560","7466","","18025","2732","","","2310","4306","","2082","3406","","","","","4377","31098","","","3662","",""
"2021-03-01","","6388","","3561","7469","","18027","","","","2311","","1233","","3407","1934","1751","","","4377","31120","","","","2026","4740"
"2021-03-02","","6392","","3562","","1377","18034","","","","2313","","1236","","3409","","","","","","31148","","","3664","2027",""
"2021-03-03","","6393","1397","3563","7469","1377","18039","","3390","","","","","2082","","","1752","","","4378","31170","","","","",""
"2021-03-04","","6394","1398","3565","7471","1377","18055","","","","2314","4307","","","","","","","","4382","31201","1615","","","","4741"
"2021-03-05","","6398","","3567","7472","","18059","","","2080","2315","4309","","","","","","","","4383","31229","1616","","","",""
"2021-03-06","","6402","","3568","7475","","18061","","","","","4309","","","3410","1934","1752","","","4386","31257","","","3664","2027","4743"
"2021-03-07","","6404","","3570","7476","","18068","","","","","","","2082","","","","","","4387","31286","","","","","4743"
"2021-03-08","","6405","","3571","7477","1377","18084","","","","","","1237","","3410","","","","","4388","31317","","","","2028",""
"2021-03-09","","6409","","","7483","1379","18096","","","","2315","4311","","","","1934","","","","4390","31348","","","3665","2030",""
"2021-03-10","","6416","","","7486","","18111","","","","2317","","","","3410","1934","","","","","31383","","","","",""
"2021-03-11","","6416","","","7487","","18113","","","","2318","4311","","","3410","1935","1753","","","4390","31408","","","","","4743"
"2021-03-12","","6420","1398","3571","7491","1379","18119","","","2081","2319","4312","1237","","","1937","","","","4396","31438","","","","2032",""
"2021-03-13","","6422","","3573","7493","1380","18128","","","","2321","","","","3411","1939","1754","","","","31458","","","","2033",""
"2021-03-14","","6423","1399","","7495","1381","18139","","","","2325","","","","3412","1940","","895","","4397","31494","","","","",""
"2021-03-15","","6426","","3574","7496","1382","18150","2733","","","","4312","","","","","1754","","","4397","31542","1617","","3665","",""
"2021-03-16","","6429","","","7496","1384","18168","2734","3392","","2327","4312","","","3412","","","","","4397","31587","1618","","3665","2035","4743"
"2021-03-17","","6434","","3574","7499","1384","18185","","3392","","2332","","1237","","","1941","1755","","","","31632","","","3666","","4747"
"2021-03-18","","6442","1399","3575","7499","1385","18209","","","","2333","4313","","","3415","","1756","","","4405","31670","1619","","","2035","4757"
"2021-03-19","","6452","","3575","7505","1385","18233","2734","","2086","2336","4316","","2083","","1942","","896","","4413","31709","1621","","","2037",""
"2021-03-20","","6457","","3579","7513","1388","18260","","","","2341","4316","","2089","","1947","","","","4413","31766","1622","","","","4759"
"2021-03-21","","6460","","","7523","1389","18274","","","2087","","4319","","","3417","","1756","","","","31814","1623","","","",""
"2021-03-22","","6462","1399","3583","7532","","18302","","","2087","2347","4320","1239","2090","3418","1949","1756","","","4415","31860","1625","","3669","2037","4760"
"2021-03-23","","6469","","3587","7535","1394","18329","","","2088","2354","4322","1240","2091","3421","1949","1757","","","4420","31907","1637","","","2039","4762"
"2021-03-24","","6478","","3588","7538","1399","18363","2734","3393","2089","2359","4325","1241","2095","3422","1951","1760","899","","4421","32000","1650","","3675","","4767"
"2021-03-25","","6489","","3593","7550","1410","18385","","","2092","2365","4326","1242","","3425","","1762","900","","4432","32170","1660","","3682","2039","4769"
"2021-03-26","","6504","1408","3606","7563","1414","18405","2735","3397","2096","2372","4327","1243","","3428","1954","1763","910","","4435","32349","1673","","3685","","4770"
"2021-03-27","16","6504","1411","3615","7582","1422","18440","","","2101","2381","4332","1244","2101","3436","1960","1767","911","","4437","32536","1682","","3685","2041","4775"
"2021-03-28","","6519","","3623","7592","1426","18480","2736","","","2385","4335","1247","2102","3445","1962","1770","921","3488","4440","32718","1695","","","2042","4776"
"2021-03-29","","6524","","3624","7600","1428","18530","","","2105","","4337","1248","","3446","","","922","","4441","32780","1704","","","2048","4778"
"2021-03-30","","6536","","3630","7608","1429","18564","2738","","2116","2401","4338","1258","2108","3467","1963","1776","","3492","4444","33042","1713","","","2049","4782"
"2021-03-31","","6547","1414","3643","7616","1448","18685","","3404","2128","2414","4353","1260","2113","3483","1966","1782","933","3494","4462","33393","1728","","3692","2076","4790"
"2021-04-01","","6574","1416","3665","7647","1465","18756","2741","3414","2131","2428","4368","1266","2118","3503","1967","1786","954","3496","4474","33762","1747","","","2081","4801"
"2021-04-02","","6603","","3674","7680","1497","18849","2743","3420","2136","2446","4379","1273","2128","3512","1972","1789","978","3497","4479","34130","1763","","","2083","4807"
"2021-04-03","","6632","1420","3682","7706","1520","18950","2743","3424","2147","2466","4411","1294","2141","3526","1979","1795","996","3500","4499","34602","1774","","3697","2092","4823"
"2021-04-04","","6680","1421","3690","7733","1563","19044","2746","3429","2151","2473","4412","1313","2154","3541","1982","1798","997","3503","4507","35048","1791","","3696","2103","4831"
"2021-04-05","","6732","1424","3716","7757","1619","19143","2755","3437","2157","2496","4425","1335","2162","3561","2002","1813","1015","3505","4542","35617","1821","","","2114","4848"
"2021-04-06","","6797","1429","3763","7829","1650","19334","2764","3442","2175","2519","4440","1366","2181","3605","2013","1825","1038","3511","4561","36156","1858","","3701","2121","4878"
"2021-04-07","","6836","1439","3797","7897","1689","19483","2777","3459","2236","2552","4488","1392","2194","3631","2041","1841","1040","3514","4618","36718","1892","","3703","2132","4899"
"2021-04-08","","6906","1461","3869","7988","1756","19687","2794","3468","2280","2595","4582","1419","2229","3681","2046","1853","1051","3522","4654","37576","1932","","3715","2145","4941"
"2021-04-09","","6967","1480","3921","8082","1826","19943","2822","3480","2305","2632","4618","1474","2290","3746","2072","1878","1077","3555","4718","38330","1981","","3728","2160","4990"
"2021-04-10","","7034","1502","4007","8230","1916","20246","2839","3527","2324","2683","4785","1526","2322","3822","2104","1907","1098","3572","4769","39234","2024","","3764","2186","5027"
"2021-04-11","","7091","1512","4071","8276","2044","20608","2859","3532","2369","2713","4851","1570","2348","3892","2146","1932","1124","3575","4822","40310","2079","","3770","2196","5054"
"2021-04-12","","7182","1537","4160","8340","2094","20978","2887","3561","2393","2767","4944","1614","2454","4017","2199","1951","1138","3613","4964","41097","2138","","3779","2215","5088"
"2021-04-13","","7266","1621","4205","8457","2162","21412","2918","3600","2447","2820","5153","1639","2495","4107","2255","1993","1159","3664","5055","42146","2187","","3797","2257","5139"
"2021-04-14","","7396","1643","4305","8617","2250","21780","2984","3615","2490","2886","5280","1663","2549","4232","2328","2037","1178","3691","5172","43419","2294","","3813","2347","5183"
"2021-04-15","","7590","1668","4461","8753","2289","22272","3025","3629","2547","2980","5384","1696","2622","4377","2384","2074","1197","3743","5268","44812","2347","","3853","2418","5243"
"2021-04-16","","7730","1732","4634","8846","2351","22981","3080","3644","2598","3092","5566","1754","2668","4536","2411","2114","1219","3822","5394","46184","2419","","3865","2485","5350"
"2021-04-17","","7866","1770","4737","9026","2402","23502","3171","3698","2654","3191","5726","1775","2795","4729","2487","2188","1235","3876","5515","47594","2484","","","2558","5469"
"2021-04-18","","7979","1911","4878","9200","2465","24178","3243","3725","2709","3243","5841","1888","2942","5016","2588","2211","1237","3923","5595","48667","2627","","4000","2654","5585"
"2021-04-19","","8167","1943","4990","9349","2501","24817","3309","3778","2800","3328","6078","1937","3045","5246","2678","2246","1254","4017","5740","50071","2780","","4087","2791","5643"
"2021-04-20","","8345","1989","5106","9524","2554","25509","3384","3808","2879","3477","6255","2070","3359","5525","2770","2326","1258","4090","5909","51774","2900","","4126","2934","5804"
"2021-04-21","","8551","2159","5267","9776","2639","26227","3470","3877","2957","3582","6450","2137","3518","5851","2858","2413","1273","4222","6140","53135","2994","","4184","2981","6055"
"2021-04-22","","8983","2326","5726","9914","2789","26956","3524","3954","3040","3888","7515","2294","3646","6302","2966","2507","1280","4629","6682","54602","3162","","4338","3099","6189"
"2021-04-23","","9281","2422","5846","10176","2896","27766","","4046","3142","4062","7835","2590","3722","6530","3040","2707","1296","4879","7130","55966","3280","","4433","3175","6308"
