"date","Minnesota/Aitkin","Minnesota/Anoka","Minnesota/Becker","Minnesota/Beltrami","Minnesota/Benton","Minnesota/Big Stone","Minnesota/Blue Earth","Minnesota/Brown","Minnesota/Carlton","Minnesota/Carver","Minnesota/Cass","Minnesota/Chippewa","Minnesota/Chisago","Minnesota/Clay","Minnesota/Clearwater","Minnesota/Cook","Minnesota/Cottonwood","Minnesota/Crow Wing","Minnesota/Dakota","Minnesota/Dodge","Minnesota/Douglas","Minnesota/Faribault","Minnesota/Fillmore","Minnesota/Freeborn","Minnesota/Goodhue","Minnesota/Grant","Minnesota/Hennepin","Minnesota/Houston","Minnesota/Hubbard","Minnesota/Isanti","Minnesota/Itasca","Minnesota/Jackson","Minnesota/Kanabec","Minnesota/Kandiyohi","Minnesota/Kittson","Minnesota/Koochiching","Minnesota/Lac qui Parle","Minnesota/Lake","Minnesota/Lake of the Woods","Minnesota/Le Sueur","Minnesota/LeSeur","Minnesota/Lincoln","Minnesota/Lyon","Minnesota/Mahnomen","Minnesota/Marshall","Minnesota/Martin","Minnesota/McLeod","Minnesota/Meeker","Minnesota/Mille Lacs","Minnesota/Morrison","Minnesota/Mower","Minnesota/Murray","Minnesota/Nicollet","Minnesota/Nobles","Minnesota/Norman","Minnesota/Olmsted","Minnesota/Otter Tail","Minnesota/Pennington","Minnesota/Pine","Minnesota/Pipestone","Minnesota/Polk","Minnesota/Pope","Minnesota/Ramsey","Minnesota/Red Lake","Minnesota/Redwood","Minnesota/Renville","Minnesota/Rice","Minnesota/Rock","Minnesota/Roseau","Minnesota/Scott","Minnesota/Sherburne","Minnesota/Sibley","Minnesota/St. Louis","Minnesota/Stearns","Minnesota/Steele","Minnesota/Stevens","Minnesota/Swift","Minnesota/Todd","Minnesota/Traverse","Minnesota/Unassigned","Minnesota/Wabasha","Minnesota/Wadena","Minnesota/Waseca","Minnesota/Washington","Minnesota/Watonwan","Minnesota/Wilkin","Minnesota/Winona","Minnesota/Wright","Minnesota/Yellow Medicine"
"2020-05-05","   .00 %"," 15.05 %"," 15.38 %","   .00 %"," 37.14 %","   .00 %","  2.00 %","   .00 %","   .00 %"," 44.44 %","   .00 %","   .00 %","   .00 %","  5.79 %","   .00 %",""," 10.81 %","   .00 %"," 12.09 %","   .00 %"," 42.86 %","   .00 %"," -7.69 %","  2.78 %","   .00 %","   .00 %","  9.62 %","   .00 %","","   .00 %","  8.33 %","  4.17 %"," ##.## %","  6.38 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"," 11.11 %","   .00 %","   .00 %","  1.85 %"," 25.00 %","   .00 %"," 33.33 %"," 16.67 %","  3.12 %"," 17.65 %","   .00 %","  5.74 %","   .00 %","  2.62 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.97 %","   .00 %","   .00 %","   .00 %"," 25.00 %"," 12.50 %","   .00 %"," 17.46 %"," 16.39 %","   .00 %","  2.53 %"," 11.95 %","  4.17 %","","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %"," 50.00 %","   .00 %","  6.58 %","   .00 %","   .00 %","  1.49 %"," 11.11 %","   .00 %"
"2020-05-06","   .00 %"," 11.05 %","  6.67 %","   .00 %"," 22.92 %","   .00 %","  3.92 %","   .00 %","  1.67 %"," 30.77 %","   .00 %"," 33.33 %","  7.69 %","  6.97 %","   .00 %","","  2.44 %","   .00 %"," 21.16 %","   .00 %"," 20.00 %"," 14.29 %","   .00 %","  2.70 %","   .00 %","   .00 %","  9.73 %","   .00 %",""," 16.67 %"," 84.62 %","   .00 %","   .00 %","  5.50 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .91 %"," 20.00 %","  5.88 %"," 25.00 %"," 28.57 %","  6.06 %","   .00 %","  6.25 %","  1.22 %","   .00 %","  2.88 %","   .00 %","   .00 %","  1.67 %","   .00 %","  2.38 %","   .00 %"," 12.52 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 21.62 %"," 12.68 %","   .00 %","  6.17 %"," 19.63 %"," 16.00 %","","   .00 %"," 20.00 %","   .00 %","-50.00 %","   .00 %","   .00 %"," 16.67 %"," 11.73 %","   .00 %","   .00 %","   .00 %"," 15.00 %","   .00 %"
"2020-05-07","   .00 %"," 11.52 %"," 12.50 %","   .00 %","  8.47 %","   .00 %","  3.77 %","   .00 %","  1.64 %"," 13.73 %","   .00 %"," 25.00 %","   .00 %","  3.26 %","   .00 %","","  2.38 %","  9.52 %"," 10.27 %","   .00 %"," 16.67 %","-12.50 %","   .00 %","  2.63 %","  8.70 %","   .00 %","  7.16 %"," ##.## %","","   .00 %","   .00 %"," 16.00 %"," ##.## %"," 12.80 %","   .00 %","   .00 %","   .00 %","   .00 %","","  7.69 %","","   .00 %"," 36.36 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 22.22 %","  2.86 %"," 25.00 %","  5.88 %","  6.56 %","   .00 %","  4.35 %"," 10.53 %","   .00 %","   .00 %"," 25.00 %","   .00 %"," ##.## %","  9.30 %","   .00 %","   .00 %","   .00 %"," 60.00 %","  5.56 %","   .00 %"," 11.11 %"," 10.00 %","   .00 %","  3.49 %"," 19.08 %"," 27.59 %","   .00 %","   .00 %"," 44.44 %","   .00 %"," 81.82 %"," 20.00 %"," 33.33 %"," 71.43 %","  6.63 %"," 20.00 %","   .00 %","   .00 %","  5.80 %","   .00 %"
"2020-05-08"," ##.## %"," 11.97 %"," 22.22 %","   .00 %"," 18.75 %","   .00 %","   .00 %","   .00 %","  3.23 %"," 18.97 %","   .00 %","   .00 %"," 28.57 %","  3.15 %","   .00 %","","   .00 %","  4.35 %"," 13.04 %"," 14.29 %","  7.14 %","   .00 %","   .00 %","  5.13 %","   .00 %"," ##.## %","  6.45 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 25.00 %","  9.66 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," 11.11 %","   .00 %","  9.09 %","  2.78 %","  4.00 %","   .00 %","  2.08 %","   .00 %","  4.46 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.65 %"," 66.67 %"," 11.58 %","   .00 %","   .00 %","   .00 %"," 68.75 %","   .00 %","   .00 %"," 21.00 %","  7.95 %"," 50.00 %","  1.12 %","  9.73 %"," 21.62 %","   .00 %"," 50.00 %"," 11.54 %"," 50.00 %"," 55.00 %","  8.33 %","   .00 %","  8.33 %","  9.33 %","  5.56 %","   .00 %","   .00 %"," 13.70 %","   .00 %"
"2020-05-09","   .00 %","  8.60 %"," 13.64 %","   .00 %"," 14.47 %","   .00 %"," 16.36 %","   .00 %","   .00 %"," 13.04 %"," 14.29 %","   .00 %","  5.56 %","  1.75 %","   .00 %","","  4.65 %","   .00 %"," 12.09 %","   .00 %","   .00 %"," 42.86 %","   .00 %","  4.88 %","   .00 %","   .00 %","  7.17 %","   .00 %","","   .00 %","  4.17 %","  6.90 %"," 80.00 %","  5.75 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  6.25 %","   .00 %","   .00 %","   .90 %","   .00 %","  5.00 %"," 16.67 %","  8.33 %"," 13.51 %","  3.85 %"," 16.67 %","  4.50 %","   .00 %","  3.42 %","  9.52 %","   .00 %"," 13.11 %"," 16.67 %","  6.67 %","   .00 %","  9.38 %","   .00 %","   .00 %","   .00 %"," 25.93 %","   .00 %","   .00 %","  6.61 %"," 12.63 %","   .00 %","  1.11 %","  5.81 %"," 28.89 %","   .00 %","   .00 %"," 13.79 %","   .00 %","-45.16 %","   .00 %","   .00 %"," 23.08 %","  9.48 %"," 15.79 %","   .00 %","  2.94 %"," 10.84 %","   .00 %"
"2020-05-10","   .00 %","  5.98 %","   .00 %","   .00 %","  5.75 %","   .00 %","  1.56 %","   .00 %","   .00 %","  5.13 %","   .00 %"," 20.00 %","  5.26 %","   .86 %","   .00 %","","  2.22 %"," -4.17 %","  5.39 %","  8.33 %","  6.67 %"," 20.00 %","  8.33 %","  2.33 %","   .00 %","   .00 %","  5.30 %","   .00 %","","   .00 %"," 12.00 %","  3.23 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.57 %","","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","  7.69 %","  7.14 %","  7.41 %","   .00 %","  2.03 %"," 11.11 %","  1.38 %","   .00 %","   .00 %","  5.80 %","   .00 %","  8.33 %","   .00 %","  5.14 %"," ##.## %","   .00 %","   .00 %"," 11.76 %","   .00 %","   .00 %","  8.53 %","  1.87 %"," 33.33 %","  1.10 %","  4.23 %","  3.45 %","   .00 %"," 66.67 %","  9.09 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","  6.93 %","   .00 %","   .00 %","  1.43 %"," 10.87 %","   .00 %"
"2020-05-11","   .00 %","  4.01 %","   .00 %","   .00 %","  1.09 %","   .00 %","  3.08 %","   .00 %","   .00 %"," 12.20 %","   .00 %"," ##.## %","   .00 %","  5.11 %","   .00 %","","  2.17 %","   .00 %","  9.53 %","   .00 %","   .00 %","-16.67 %","   .00 %","  4.55 %","   .00 %","   .00 %","  5.23 %","   .00 %",""," 14.29 %"," 17.86 %","  3.12 %"," 11.11 %"," 11.27 %","   .00 %"," ##.## %","   .00 %","   .00 %","","  3.45 %",""," 33.33 %","  5.88 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","  1.63 %","  8.70 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .00 %","  7.17 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %"," 10.71 %","  4.59 %","   .00 %","  4.35 %","  2.70 %","  8.33 %","   .00 %"," 60.00 %","  5.56 %","   .00 %"," 38.89 %","   .00 %","   .00 %","   .00 %","  3.64 %"," 13.64 %","   .00 %","   .00 %","  7.84 %","   .00 %"
"2020-05-12","   .00 %","  7.36 %","   .00 %","   .00 %","  7.53 %","   .00 %","   .00 %","   .00 %","  1.56 %","  3.26 %","   .00 %"," 50.00 %"," 15.00 %","  2.83 %","   .00 %","","   .00 %","   .00 %","  7.86 %","   .00 %","  6.25 %","   .00 %","  7.69 %","   .00 %","  4.00 %","   .00 %","  7.72 %","   .00 %",""," 25.00 %","  6.06 %","   .00 %","   .00 %"," 16.14 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.33 %","","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  7.69 %","  9.52 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  4.76 %","  1.73 %"," 10.00 %","  1.07 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","  6.69 %","   .00 %","   .00 %","   .00 %","  6.35 %","   .00 %","   .00 %","  8.39 %","  7.02 %","   .00 %","   .00 %","  4.78 %"," 12.31 %","   .00 %"," 12.50 %"," 10.53 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  3.91 %"," 12.00 %","   .00 %","   .00 %","  8.18 %","   .00 %"
"2020-05-13","   .00 %","  4.40 %"," 12.00 %","   .00 %","  2.00 %","   .00 %","  2.99 %"," 11.11 %","   .00 %","  4.21 %","   .00 %"," 23.81 %","  8.70 %","   .79 %","   .00 %","","   .00 %","   .00 %","  3.15 %","   .00 %","   .00 %","-20.00 %","   .00 %","  2.17 %","  3.85 %","   .00 %","  3.72 %","   .00 %","","   .00 %"," 14.29 %","   .00 %"," 10.00 %","  4.36 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .89 %","  7.14 %","   .00 %","   .00 %"," 12.50 %","  6.67 %","  3.45 %","  4.55 %","  -.08 %","   .00 %","  1.85 %","  8.00 %","   .00 %","   .00 %"," 14.29 %","  1.85 %","   .00 %","  6.84 %","   .00 %","   .00 %","   .00 %"," 14.18 %","   .00 %","   .00 %","  5.36 %","  3.28 %","   .00 %","  3.12 %","  3.04 %","  5.48 %","   .00 %"," 11.11 %","  4.76 %","   .00 %","-46.67 %"," 15.38 %","   .00 %"," 12.50 %","  3.01 %","  7.14 %","   .00 %","  1.41 %","  4.20 %","   .00 %"
"2020-05-14","   .00 %","  5.94 %","  7.14 %"," 33.33 %","  6.86 %","   .00 %","  2.90 %","   .00 %","  1.54 %","  4.04 %"," 12.50 %","  3.85 %","   .00 %","  6.64 %","   .00 %","","  8.51 %","  4.35 %","  7.25 %","  7.69 %","   .00 %"," 12.50 %"," 14.29 %"," 10.64 %","  7.41 %","   .00 %","  3.54 %","   .00 %",""," 10.00 %","  2.50 %","  3.03 %"," -9.09 %","   .78 %","   .00 %"," 50.00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %"," 16.67 %","  4.17 %","   .00 %","   .00 %","  2.25 %","   .00 %","  3.64 %"," 22.22 %","   .00 %","  9.59 %"," 12.50 %","   .00 %","   .00 %","  3.83 %","   .00 %","   .00 %","-16.67 %"," 18.30 %","   .00 %","   .00 %","  5.08 %","  3.17 %","   .00 %","  1.01 %","  3.27 %"," 10.39 %","   .00 %","   .00 %","  4.55 %","   .00 %"," 31.25 %","  6.67 %","   .00 %","   .00 %","  2.92 %","  6.67 %","   .00 %","  2.78 %","  4.84 %","   .00 %"
"2020-05-15","   .00 %","  7.08 %","  3.33 %"," 12.50 %","  7.34 %","   .00 %","  7.04 %","   .00 %","   .00 %","  1.94 %","-11.11 %","   .00 %","  8.00 %","  2.20 %","   .00 %","","  1.96 %","  4.17 %"," 10.85 %","  7.14 %","  5.88 %"," 33.33 %","  6.25 %","  5.77 %","   .00 %","   .00 %","  7.92 %","   .00 %",""," 45.45 %","  2.44 %","   .00 %","-10.00 %","  2.07 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.45 %","","   .00 %"," 13.64 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %"," 14.29 %","  9.52 %","  8.00 %","   .00 %"," 21.74 %","  1.74 %","   .00 %","  4.51 %","  6.06 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %"," 10.28 %","   .00 %","   .00 %","   .00 %","  8.84 %","   .00 %","   .00 %"," 11.29 %","  3.85 %","   .00 %","   .00 %","  1.99 %","  8.24 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  5.56 %","  8.16 %","  3.12 %","   .00 %","  1.35 %","  7.69 %","   .00 %"
"2020-05-16"," 50.00 %","  6.06 %","  6.45 %","   .00 %","  4.27 %","   .00 %","  3.95 %","   .00 %","   .00 %","  5.71 %"," 12.50 %","  3.70 %"," 11.11 %","  4.30 %","   .00 %","","  3.85 %"," -4.00 %","  6.90 %"," 13.33 %","   .00 %","-25.00 %","   .00 %"," 10.91 %"," 10.34 %","   .00 %","  5.48 %","   .00 %","","  6.25 %","  2.38 %","  2.94 %","   .00 %","  2.79 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.03 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","  6.67 %"," 33.33 %"," 12.50 %","  4.35 %","  3.70 %","  3.33 %"," 17.86 %","   .82 %","   .00 %","  4.32 %","  2.86 %","   .00 %","  1.22 %","   .00 %","   .00 %","   .00 %"," 10.02 %"," 50.00 %","   .00 %","   .00 %"," 12.18 %","  5.26 %","   .00 %","  7.73 %","  6.67 %"," 75.00 %","  1.00 %","  2.07 %","  8.70 %","","  9.09 %"," 13.04 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  5.26 %","  6.89 %","  9.09 %","   .00 %","   .00 %","  8.57 %","   .00 %"
"2020-05-17","   .00 %","  6.62 %","   .00 %","   .00 %","  7.38 %","   .00 %","  5.06 %","   .00 %","   .00 %","  1.80 %","   .00 %","  7.14 %"," 13.33 %","   .69 %","   .00 %","","  3.70 %","  4.17 %"," 11.41 %","  2.94 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  3.12 %","   .00 %","  4.62 %","   .00 %",""," 17.65 %","  6.98 %","  2.86 %","   .00 %","  1.73 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.94 %","","   .00 %","  4.00 %","   .00 %","   .00 %","   .85 %"," 12.50 %","  6.25 %"," 11.11 %","  4.17 %","  3.57 %","   .00 %"," 12.12 %","   .59 %","   .00 %","  2.99 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.05 %","   .00 %","   .00 %","   .00 %","  8.60 %","   .00 %","   .00 %","  6.73 %","  4.17 %"," 28.57 %","   .99 %","  2.27 %","  5.00 %","","  8.33 %"," 15.38 %","   .00 %","  3.57 %","   .00 %"," 25.00 %","   .00 %"," 11.35 %"," 13.89 %","   .00 %","   .00 %","  6.58 %","   .00 %"
"2020-05-18"," 33.33 %","  5.85 %","   .00 %","   .00 %","  5.34 %"," 50.00 %","  4.82 %","   .00 %","   .00 %","  3.54 %"," 11.11 %","  6.67 %","  8.82 %","  5.80 %","   .00 %","","  3.57 %"," 20.00 %","  8.09 %","  2.86 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","  4.87 %","   .00 %",""," -5.00 %","  6.52 %","   .00 %","   .00 %","   .73 %","   .00 %"," 66.67 %"," 50.00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","  5.88 %"," 20.00 %","  8.00 %"," 12.07 %","  6.45 %","  5.41 %","  1.91 %","   .00 %","  2.90 %"," 23.68 %"," ##.## %","   .00 %"," 11.11 %","  1.82 %","   .00 %","  6.21 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","  8.82 %","  3.33 %"," 11.11 %","  2.94 %","  1.58 %","  5.71 %","","   .00 %"," 21.67 %","   .00 %"," -3.45 %","   .00 %","   .00 %","   .00 %","  4.13 %","   .00 %","   .00 %","   .00 %","  6.17 %","   .00 %"
"2020-05-19","   .00 %","  5.75 %"," -3.03 %","   .00 %","  2.90 %","   .00 %","  6.90 %","   .00 %","  1.52 %","  9.40 %"," 10.00 %","  6.25 %","  2.70 %","  2.58 %","   .00 %","","  1.72 %","   .00 %","  4.86 %","  8.33 %","  9.52 %"," 10.00 %","   .00 %","  3.28 %","  5.88 %","   .00 %","  4.46 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.86 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","  5.56 %","  8.33 %","  7.41 %"," 10.77 %","   .00 %"," 10.26 %","   .50 %","   .00 %","  3.90 %","  8.51 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.85 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","  4.63 %","  5.81 %","   .00 %","  1.90 %","  2.41 %","  3.60 %","","   .00 %"," 19.18 %","   .00 %"," 25.00 %","   .00 %"," 20.00 %","  5.00 %","  5.29 %","   .00 %","   .00 %","   .00 %","  5.81 %"," 33.33 %"
"2020-05-20","   .00 %","  3.92 %","   .00 %","   .00 %","  4.23 %","   .00 %","  5.38 %","   .00 %","  4.48 %","  2.34 %","   .00 %","  5.88 %","   .00 %","  3.14 %","   .00 %","","   .00 %"," 26.67 %","  5.23 %","  2.56 %","  4.35 %"," -9.09 %","   .00 %","  6.35 %","  5.56 %","   .00 %","  3.33 %","   .00 %","","  5.26 %","  2.04 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","  5.26 %"," 15.38 %","  6.90 %","  8.33 %","   .00 %","  2.33 %","   .14 %","   .00 %","  1.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %"," 20.00 %","  7.33 %","   .00 %","   .00 %","   .00 %","  9.26 %","   .00 %","   .00 %","  7.38 %","  8.54 %"," 10.00 %","  2.80 %","  2.75 %","   .87 %","","   .00 %"," 26.44 %","   .00 %"," -8.57 %","   .00 %","   .00 %","  4.76 %","  4.02 %","  2.44 %","   .00 %","   .00 %","  8.79 %"," 25.00 %"
"2020-05-21","   .00 %","  4.19 %","  3.12 %","   .00 %","  2.70 %","   .00 %","  6.12 %","   .00 %","  1.43 %","  5.34 %"," -9.09 %","  2.78 %","  2.63 %","  4.88 %","   .00 %","","   .00 %","   .00 %","  4.97 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  8.96 %","  5.26 %","   .00 %","  3.27 %","   .00 %","","   .00 %","  2.00 %","   .00 %"," 11.11 %","   .47 %","   .00 %","-20.00 %","   .00 %","   .00 %","","  5.56 %","","   .00 %","  7.69 %","   .00 %","   .00 %","   .81 %"," 10.53 %","   .00 %"," -6.67 %","  3.23 %"," 11.54 %","   .00 %"," 15.91 %","  1.29 %","   .00 %","  1.02 %","  1.96 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.28 %","   .00 %","   .00 %","   .00 %","  4.07 %","   .00 %","   .00 %","  2.41 %","  2.81 %","  9.09 %","  -.91 %","  1.20 %","  5.17 %","","  7.69 %","  5.45 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  4.11 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %"
"2020-05-22","   .00 %","  4.92 %","   .00 %"," 11.11 %","  3.95 %","   .00 %","  3.85 %"," 10.00 %","   .00 %","  5.80 %","   .00 %","  5.41 %","  5.13 %","  3.49 %","   .00 %","","  3.39 %"," 10.53 %","  3.44 %","  2.50 %"," 12.50 %","   .00 %","   .00 %","  4.11 %","  7.50 %","   .00 %","  5.32 %","   .00 %","","  5.00 %","   .00 %","  2.78 %"," 10.00 %","  3.50 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.63 %","","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  2.50 %","  7.14 %","  6.25 %"," 28.74 %","  3.03 %"," 23.53 %","  1.27 %","   .00 %","  6.49 %","   .00 %"," 50.00 %","  1.20 %","   .00 %","   .00 %","   .00 %","  4.83 %","   .00 %","   .00 %","   .00 %","  6.84 %","   .00 %","   .00 %","  6.04 %","  5.46 %","   .00 %","   .00 %","  1.51 %","  9.84 %","","  7.14 %"," 20.69 %","   .00 %","-41.18 %","   .00 %","   .00 %","  4.55 %","  5.10 %","  7.14 %","   .00 %","  1.33 %","  6.50 %","   .00 %"
"2020-05-23"," 50.00 %","  4.60 %"," -3.03 %"," 20.00 %","  1.90 %","   .00 %","  1.85 %","   .00 %","   .00 %","  5.48 %"," 10.00 %","   .00 %","  7.32 %","  1.40 %","   .00 %","","  1.64 %","   .00 %","  3.95 %","  4.88 %","   .00 %","   .00 %","   .00 %","  7.89 %"," 16.28 %","   .00 %","  4.71 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  2.70 %","   .00 %","  1.35 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.13 %",""," 25.00 %","  6.90 %","   .00 %","   .00 %","   .00 %","  8.33 %","  4.88 %","   .00 %","  5.88 %"," 23.21 %","  2.94 %","  1.59 %","   .84 %","   .00 %","  3.24 %","  1.92 %"," 16.67 %","   .00 %","   .00 %","  3.51 %","   .00 %","  7.23 %","   .00 %","   .00 %","   .00 %","  7.32 %","   .00 %","   .00 %","  5.70 %","  4.66 %","   .00 %","   .92 %","  1.97 %","  2.99 %","","   .00 %"," 30.71 %","   .00 %","-20.00 %","   .00 %","   .00 %","  4.35 %","  7.06 %","  2.22 %","   .00 %","  1.32 %","  8.45 %","   .00 %"
"2020-05-24","   .00 %","  6.59 %","   .00 %","   .00 %","  3.11 %","   .00 %","  1.82 %","   .00 %","  2.82 %","  4.55 %","   .00 %","  2.56 %","  9.09 %","  1.39 %","   .00 %","","   .00 %","   .00 %","  6.01 %","   .00 %","  7.41 %","   .00 %","   .00 %","  2.44 %","  4.00 %","   .00 %","  4.05 %","   .00 %","   .00 %","  4.17 %","  1.96 %","  2.63 %","   .00 %","  1.11 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.33 %","  6.67 %","  5.56 %","  8.70 %","   .00 %","  6.25 %","   .90 %","   .00 %","  1.66 %","  3.77 %","   .00 %","  1.19 %","   .00 %"," -1.69 %"," 16.67 %","  7.02 %","   .00 %","   .00 %","   .00 %","  3.69 %","  5.00 %","   .00 %","  3.59 %","  2.97 %","   .00 %","   .91 %","   .26 %","  1.45 %","","   .00 %","  7.65 %","   .00 %"," 18.75 %","   .00 %","   .00 %","   .00 %","  4.33 %","  8.70 %","   .00 %","   .00 %","  3.90 %","   .00 %"
"2020-05-25","   .00 %","  3.95 %"," 15.62 %","   .00 %","   .60 %","   .00 %","  2.68 %","  9.09 %","   .00 %","  8.07 %","   .00 %","  5.00 %","   .00 %","  1.91 %"," 50.00 %","","  3.23 %"," 33.33 %","  4.06 %","  2.33 %","   .00 %","  9.09 %","   .00 %"," 10.71 %","  5.77 %","   .00 %","  3.61 %","   .00 %","   .00 %"," 12.00 %","  1.92 %","   .00 %","   .00 %","  3.08 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  9.68 %","   .00 %"," 12.50 %","   .81 %","  3.85 %","   .00 %","  6.25 %","   .00 %"," 26.00 %","   .00 %","  1.47 %","   .82 %","   .00 %","  2.00 %","  9.09 %"," 28.57 %","   .00 %","   .00 %","  1.72 %"," 14.29 %","  5.22 %","   .00 %","   .00 %","   .00 %","  5.75 %","   .00 %","   .00 %","  3.47 %","  2.88 %","   .00 %","   .00 %","  1.40 %","   .71 %","","  6.67 %","  3.55 %","   .00 %"," 15.79 %","   .00 %","   .00 %","  4.17 %","  4.15 %"," 12.00 %","   .00 %","  1.30 %","  5.42 %"," 20.00 %"
"2020-05-26"," 16.67 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","  8.33 %","   .00 %","  4.60 %","   .00 %","   .00 %","  2.08 %","  3.49 %","   .00 %","","  1.56 %","   .00 %","  5.63 %","  4.55 %","  3.45 %","  8.33 %","   .00 %","  4.30 %","  5.45 %"," 50.00 %","  3.53 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  5.88 %","   .00 %","   .00 %","   .80 %","  3.70 %","   .00 %","   .00 %","  2.63 %","  8.99 %","   .00 %","  2.90 %","   .61 %","   .00 %","  1.42 %"," -1.67 %"," 55.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.68 %","   .00 %","   .00 %","   .00 %","  2.59 %","   .00 %","   .00 %","  4.47 %","  1.40 %","  8.33 %","  2.70 %","   .46 %","  2.13 %","","   .00 %","  7.84 %","   .00 %","-31.82 %","  6.25 %"," 33.33 %"," -4.00 %","  4.93 %","  3.57 %","   .00 %","   .00 %","  3.95 %","   .00 %"
