"date","Pennsylvania/Adams","Pennsylvania/Allegheny","Pennsylvania/Armstrong","Pennsylvania/Beaver","Pennsylvania/Bedford","Pennsylvania/Berks","Pennsylvania/Blair","Pennsylvania/Bradford","Pennsylvania/Bucks","Pennsylvania/Butler","Pennsylvania/Cambria","Pennsylvania/Cameron","Pennsylvania/Carbon","Pennsylvania/Centre","Pennsylvania/Chester","Pennsylvania/Clarion","Pennsylvania/Clearfield","Pennsylvania/Clinton","Pennsylvania/Columbia","Pennsylvania/Crawford","Pennsylvania/Cumberland","Pennsylvania/Dauphin","Pennsylvania/Delaware","Pennsylvania/Elk","Pennsylvania/Erie","Pennsylvania/Fayette","Pennsylvania/Forest","Pennsylvania/Franklin","Pennsylvania/Fulton","Pennsylvania/Greene","Pennsylvania/Huntingdon","Pennsylvania/Indiana","Pennsylvania/Jefferson","Pennsylvania/Juniata","Pennsylvania/Lackawanna","Pennsylvania/Lancaster","Pennsylvania/Lawrence","Pennsylvania/Lebanon","Pennsylvania/Lehigh","Pennsylvania/Luzerne","Pennsylvania/Lycoming","Pennsylvania/McKean","Pennsylvania/Mercer","Pennsylvania/Mifflin","Pennsylvania/Monroe","Pennsylvania/Montgomery","Pennsylvania/Montour","Pennsylvania/Northampton","Pennsylvania/Northumberland","Pennsylvania/Perry","Pennsylvania/Philadelphia","Pennsylvania/Pike","Pennsylvania/Potter","Pennsylvania/Schuylkill","Pennsylvania/Snyder","Pennsylvania/Somerset","Pennsylvania/Sullivan","Pennsylvania/Susquehanna","Pennsylvania/Tioga","Pennsylvania/Unassigned","Pennsylvania/Union","Pennsylvania/Venango","Pennsylvania/Warren","Pennsylvania/Washington","Pennsylvania/Wayne","Pennsylvania/Westmoreland","Pennsylvania/Wyoming","Pennsylvania/York"
"2020-05-19","   .67 %","   .85 %","-12.00 %"," -2.89 %"," 20.00 %","  6.19 %","   .00 %"," 10.00 %","  1.54 %"," 20.00 %"," 20.00 %","   .00 %","  5.88 %"," -3.33 %","  1.55 %"," 20.00 %","   .00 %","   .00 %"," -1.13 %","   .00 %","  3.15 %","  5.17 %","   .25 %","-20.00 %","  6.67 %","   .00 %","   .00 %"," 18.02 %","   .00 %","-20.00 %","   .00 %"," -2.67 %","   .00 %"," 20.00 %","  -.89 %","  1.43 %","  2.86 %","  4.96 %","  6.82 %","   .02 %","  5.36 %","   .00 %"," 20.00 %","   .00 %","  5.66 %","  -.32 %","-20.00 %","  -.38 %"," 20.00 %","   .00 %","  1.94 %"," -2.74 %","   .00 %","  9.10 %"," 10.00 %","-20.00 %","   .00 %","  1.43 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  8.00 %","  3.75 %","  6.67 %","  3.92 %"
"2020-05-20"," -3.33 %","   .84 %","-12.00 %"," -3.13 %"," 20.00 %","  5.91 %","   .00 %"," 10.00 %","  1.01 %"," 20.00 %"," 20.00 %","   .00 %","  5.88 %"," -3.33 %","  1.52 %"," 20.00 %","   .00 %","   .00 %"," -2.42 %","   .00 %","  1.46 %","  5.07 %","   .38 %","-20.00 %","  6.67 %","   .00 %","   .00 %"," 15.36 %","   .00 %","-20.00 %","   .00 %"," -6.67 %","   .00 %"," 20.00 %","  -.99 %","  1.33 %","  2.86 %","  4.96 %","  7.03 %","   .19 %","  5.36 %","   .00 %"," 20.00 %","   .00 %","  6.27 %","  -.30 %","-20.00 %"," -1.24 %"," 20.00 %","   .00 %","  2.46 %"," -2.52 %","   .00 %","  7.67 %","-10.00 %","-20.00 %","   .00 %","  1.43 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  3.75 %"," 15.67 %","  3.69 %"
"2020-05-21"," -3.33 %","   .69 %","-12.00 %"," -2.85 %"," 20.00 %","  6.25 %","   .00 %"," 10.00 %","   .99 %"," 20.00 %"," 20.00 %","   .00 %","  5.88 %"," -3.33 %","  1.59 %"," 20.00 %","   .00 %","   .00 %"," -2.42 %","   .00 %"," -1.95 %","  6.43 %","   .24 %","-20.00 %","  6.67 %","   .00 %","   .00 %"," 20.80 %","   .00 %","-20.00 %","   .00 %"," -6.67 %","   .00 %"," 30.00 %"," -1.08 %","  1.24 %","  2.86 %","  4.96 %","  7.02 %","   .50 %","  7.58 %","   .00 %"," 20.00 %","   .00 %","  6.70 %","  -.13 %","-20.00 %","  -.80 %"," 20.00 %","   .00 %","  2.71 %"," -2.52 %","   .00 %"," 11.48 %","-10.00 %","-20.00 %","   .00 %","  1.43 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  3.75 %"," 12.33 %","  7.05 %"
"2020-05-22"," -3.33 %","  1.50 %","-12.00 %"," -2.85 %"," 20.00 %","  6.54 %","   .00 %"," 10.00 %","  1.48 %"," 20.00 %"," 20.00 %","   .00 %","  5.88 %"," -3.33 %","  1.93 %"," 20.00 %","   .00 %","   .00 %"," -2.42 %","   .00 %"," -1.95 %","  8.36 %","  1.07 %","-20.00 %","  6.67 %","   .00 %","   .00 %"," 20.80 %","   .00 %","-20.00 %","   .00 %"," -6.67 %","   .00 %"," 36.67 %","   .25 %","  1.30 %","  2.86 %","  4.96 %","  7.54 %","   .96 %"," 11.58 %","   .00 %"," 20.00 %","   .00 %","  7.12 %","   .07 %","-20.00 %","  -.46 %"," 20.00 %","   .00 %","  3.44 %"," -2.52 %","   .00 %"," 12.28 %","-10.00 %","-20.00 %","   .00 %","  1.43 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  3.75 %"," 12.33 %","  6.67 %"
"2020-05-23","  4.00 %","  2.02 %"," 10.00 %","   .57 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.98 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.36 %","  4.47 %","  3.31 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 16.67 %","  4.01 %","  1.19 %","   .00 %","  2.86 %","  3.15 %","  2.05 %"," 10.39 %","   .00 %","   .00 %","   .00 %","  2.39 %","  2.27 %","   .00 %","  2.87 %"," 30.00 %","   .00 %","  2.69 %","  3.84 %","   .00 %","  5.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 12.33 %","  4.17 %"
"2020-05-24","  7.33 %","  1.87 %"," 10.00 %","   .57 %","   .00 %","  2.48 %","   .00 %","   .00 %","  1.60 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","  1.87 %","  4.79 %","  2.66 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 16.67 %","  3.82 %","  1.19 %","   .00 %","  2.50 %","  2.51 %","  1.72 %","  9.43 %","   .00 %","   .00 %","   .00 %","  2.16 %","  1.95 %","   .00 %","  2.39 %"," 10.00 %","   .00 %","  2.15 %","  1.18 %","   .00 %","  5.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","  4.17 %"
"2020-05-25","  7.33 %","  1.72 %"," 10.00 %","   .57 %","   .00 %","  1.64 %","   .00 %","   .00 %","  1.36 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  1.33 %","   .00 %","   .00 %","   .00 %","  1.36 %","   .00 %","  1.40 %","  4.39 %","  1.73 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 16.67 %","  3.04 %","  1.04 %","   .00 %","  2.50 %","  2.14 %","  1.07 %","  9.43 %","   .00 %","   .00 %","   .00 %","  1.26 %","  1.22 %","   .00 %","  1.81 %"," 10.00 %","   .00 %","  1.38 %","   .00 %","   .00 %","  5.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  3.06 %"
"2020-05-26","  7.33 %","  1.58 %"," 10.00 %","   .28 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .85 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  1.15 %","   .00 %","   .00 %","   .00 %","  1.36 %","   .00 %","  1.40 %","  4.00 %","  1.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  6.67 %","  2.54 %","   .88 %","   .00 %","  2.50 %","  1.81 %","   .76 %","  7.21 %","   .00 %","   .00 %","   .00 %","   .83 %","   .91 %","   .00 %","  1.37 %"," 10.00 %","   .00 %","  1.09 %","   .00 %","   .00 %","  1.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %"
"2020-05-27","  7.33 %","   .77 %"," 16.67 %","   .28 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  1.45 %","   .00 %","   .00 %","   .00 %","  1.36 %","   .00 %","  1.83 %","  3.03 %","  1.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %"," 20.00 %","  5.00 %","   .00 %","   .00 %","  1.45 %","   .73 %","   .00 %","  5.46 %","  1.77 %","   .75 %","  4.63 %","   .00 %","   .00 %","   .00 %","   .61 %","   .80 %","   .00 %","  1.13 %"," 10.00 %","   .00 %","   .66 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-28","  3.33 %","   .38 %","  6.67 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.97 %","   .00 %","   .00 %"," 20.00 %","  1.36 %","   .00 %","   .43 %","  2.79 %","  1.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.41 %","   .50 %","   .00 %","  6.75 %","  1.54 %","   .59 %","  4.30 %","   .00 %","   .00 %","   .00 %","   .40 %","   .72 %","   .00 %","   .90 %","   .00 %"," 20.00 %","   .78 %","   .00 %","   .00 %","  3.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %"
"2020-05-29","   .00 %","   .38 %","  6.67 %","   .28 %","   .00 %","  1.00 %","   .00 %","   .00 %","  1.36 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","  2.24 %","   .00 %","   .00 %"," 20.00 %","   .67 %","   .00 %","   .86 %","  2.75 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.29 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.65 %","   .92 %","   .00 %","  4.25 %","  1.51 %","  1.31 %","  2.76 %","   .00 %","  5.00 %","   .00 %","   .40 %","  1.27 %","   .00 %","   .90 %","   .00 %"," 20.00 %","  1.07 %","  1.11 %","   .00 %","  3.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.53 %"
"2020-05-30","  2.86 %","   .37 %","  6.67 %","   .28 %","   .00 %","  1.32 %","   .00 %","   .00 %","  1.68 %","   .00 %","   .00 %","   .00 %","  1.78 %","  3.33 %","  2.22 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","  1.69 %","  3.03 %","  1.66 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.88 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.13 %","  1.05 %","   .00 %","  4.25 %","  1.76 %","  1.73 %","  4.01 %","   .00 %","  5.00 %","   .00 %","   .40 %","  1.51 %","   .00 %","  1.08 %","   .00 %"," 30.00 %","  1.19 %","  1.11 %","   .00 %","  4.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  3.53 %"
"2020-05-31","  2.86 %","   .37 %","  6.67 %","   .28 %","   .00 %","  1.38 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .00 %","  1.78 %","  3.33 %","  2.21 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","  1.69 %","  3.03 %","  1.66 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.88 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.87 %","  1.12 %","   .00 %","  4.25 %","  1.66 %","  2.00 %","  4.01 %","   .00 %","  5.00 %","   .00 %","   .40 %","  1.50 %","   .00 %","  1.08 %","   .00 %"," 30.00 %","  1.15 %","  1.11 %","   .00 %","  4.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  3.53 %"
"2020-06-01","  2.86 %","   .50 %","   .00 %","   .28 %","   .00 %","  1.04 %","   .00 %","   .00 %","  1.24 %","   .00 %","   .00 %","   .00 %","  1.78 %","  3.33 %","  1.58 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","  2.06 %","  2.35 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.47 %","  1.04 %","   .00 %","  1.29 %","  1.19 %","  1.55 %","  2.58 %","   .00 %","  5.00 %","   .00 %","   .20 %","  1.28 %","   .00 %","   .68 %","   .00 %"," 30.00 %","   .90 %","  1.11 %","   .00 %","  4.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  3.53 %"
"2020-06-02","  2.86 %","   .49 %","  5.00 %","   .55 %","   .00 %","   .83 %","   .00 %","   .00 %","  1.17 %","   .00 %","   .00 %","   .00 %","  1.78 %","  3.33 %","  1.02 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.06 %","  1.64 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.32 %","  1.37 %","   .00 %","   .00 %","  1.52 %","  1.95 %","  1.25 %","   .00 %","  5.00 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .67 %","   .00 %"," 10.00 %","   .98 %","  2.16 %","   .00 %","  3.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  2.86 %","   .00 %","   .00 %","   .80 %"
"2020-06-03","  2.86 %","   .49 %","  5.00 %","   .27 %","   .00 %","   .70 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","   .00 %","   .87 %","  3.33 %","   .71 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.02 %","  3.44 %","   .93 %","   .00 %","  5.00 %","   .00 %","   .00 %","  1.72 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  1.64 %","  1.21 %","   .00 %","   .61 %","  1.50 %","  1.49 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .20 %","   .82 %","   .00 %","  1.23 %","   .00 %"," 10.00 %","   .89 %","  1.05 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  2.86 %","   .00 %","   .00 %","   .77 %"
"2020-06-04","   .00 %","   .37 %","  5.00 %","   .27 %","   .00 %","   .44 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.56 %","  3.63 %","   .92 %","   .00 %","  5.00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  1.38 %","  1.33 %","   .00 %","  1.78 %","  1.21 %","  1.20 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .20 %","   .89 %","   .00 %","  1.40 %","   .00 %","   .00 %","  1.29 %","  1.05 %","   .00 %","  1.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  1.51 %"
"2020-06-05","   .00 %","   .61 %","  5.00 %","   .27 %","   .00 %","   .75 %","   .00 %","   .00 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.30 %","  3.86 %","  1.16 %","   .00 %","  5.00 %","   .00 %","   .00 %","  2.19 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  1.71 %","  1.32 %","   .00 %","  1.78 %","  1.45 %","  1.06 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .20 %","  1.06 %","   .00 %","  1.75 %","   .00 %","   .00 %","  1.41 %","  1.05 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  2.50 %","   .00 %","   .00 %","  1.51 %"
"2020-06-06","   .00 %","   .48 %","  5.00 %","   .27 %","   .00 %","   .99 %","   .00 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.86 %","  4.04 %","  1.29 %","   .00 %","  5.00 %","   .00 %","   .00 %","  2.19 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  1.81 %","  1.32 %","   .00 %","  2.34 %","  1.70 %","  1.06 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .20 %","  1.08 %","   .00 %","  1.93 %","   .00 %","   .00 %","  1.39 %","  1.05 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  4.00 %","  2.50 %","   .00 %","   .00 %","  2.22 %"
"2020-06-07","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .74 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.86 %","  3.46 %","  1.04 %","   .00 %","  5.00 %","   .00 %","   .00 %","  1.62 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .77 %","   .00 %","  2.34 %","  1.08 %","   .52 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .20 %","   .82 %","   .00 %","  1.73 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","  1.62 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  2.22 %"
"2020-06-08","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .74 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.48 %","  1.38 %","   .72 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.07 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .88 %","   .51 %","   .00 %","  1.73 %","   .82 %","   .38 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .70 %","   .00 %","  1.07 %","   .00 %","   .00 %","   .90 %","   .00 %","   .00 %","  1.62 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  1.46 %"
"2020-06-09","  2.50 %","   .36 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","  2.01 %","   .61 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  5.00 %","   .76 %","   .32 %","   .00 %","  1.10 %","   .89 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .58 %","   .00 %","   .96 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","  2.09 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  1.40 %"
"2020-06-10","  2.50 %","   .24 %","   .00 %","   .00 %","   .00 %","   .30 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .71 %","  2.82 %","   .40 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .43 %","   .31 %","   .00 %","  1.10 %","  1.12 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .78 %","   .00 %","  6.67 %","   .60 %","   .00 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %"
"2020-06-11","  2.50 %","   .36 %","   .00 %","   .27 %","   .00 %","   .18 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .35 %","  2.96 %","   .30 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .42 %","   .31 %","   .00 %","   .54 %","  1.19 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .66 %","   .00 %","   .60 %","   .00 %","  6.67 %","   .79 %","   .00 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %"
"2020-06-12","  2.50 %","   .36 %","   .00 %","   .27 %","   .00 %","   .30 %","   .00 %","   .00 %","   .45 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .35 %","  3.31 %","   .50 %","   .00 %","  7.33 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .42 %","   .44 %","   .00 %","  1.07 %","  1.26 %","   .63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .76 %","   .00 %","   .51 %","  6.67 %"," 11.67 %","   .93 %","   .00 %","   .00 %","  1.99 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %"
"2020-06-13","  2.50 %","   .35 %","   .00 %","   .27 %","   .00 %","   .24 %","   .00 %","   .00 %","   .49 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .70 %","  3.31 %","   .63 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .63 %","   .68 %","   .00 %","  1.07 %","  1.41 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","   .97 %","   .00 %","   .77 %","  6.67 %"," 11.67 %","  1.11 %","   .00 %","   .00 %","  1.99 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %"
"2020-06-14","   .00 %","   .35 %","   .00 %","   .27 %","   .00 %","   .24 %","   .00 %","   .00 %","   .37 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .34 %","  2.21 %","   .46 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","   .56 %","   .00 %","  1.04 %","  1.09 %","   .50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","   .78 %","   .00 %","   .42 %","  6.67 %"," 11.67 %","   .94 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %"
"2020-06-15","   .00 %","   .47 %","   .00 %","   .80 %","   .00 %","   .24 %","   .00 %","   .00 %","   .30 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," -2.86 %","   .20 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","   .68 %","  1.17 %","   .56 %","   .00 %","  2.86 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .73 %","   .55 %","   .00 %","  1.04 %","   .76 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .58 %","   .64 %","   .00 %","   .42 %","  6.67 %","  5.00 %","   .75 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.31 %"
"2020-06-16","  2.22 %","   .69 %","   .00 %","   .53 %","   .00 %","   .12 %","   .00 %","   .00 %","   .15 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," -2.86 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .76 %","   .56 %","   .00 %","  2.86 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .67 %","   .00 %","  1.04 %","   .60 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","   .56 %","   .00 %","   .50 %","  6.67 %","  5.00 %","   .63 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %"
