"date","New Mexico/Bernalillo","New Mexico/Catron","New Mexico/Chaves","New Mexico/Cibola","New Mexico/Colfax","New Mexico/Curry","New Mexico/De Baca","New Mexico/Dona Ana","New Mexico/Doña Ana","New Mexico/Eddy","New Mexico/Grant","New Mexico/Guadalupe","New Mexico/Harding","New Mexico/Hidalgo","New Mexico/Lea","New Mexico/Lincoln","New Mexico/Los Alamos","New Mexico/Luna","New Mexico/McKinley","New Mexico/Mora","New Mexico/Otero","New Mexico/Quay","New Mexico/Rio Arriba","New Mexico/Roosevelt","New Mexico/San Juan","New Mexico/San Miguel","New Mexico/Sandoval","New Mexico/Santa Fe","New Mexico/Sierra","New Mexico/Socorro","New Mexico/Taos","New Mexico/Torrance","New Mexico/Unassigned","New Mexico/Union","New Mexico/Valencia"
"2020-07-11","  2.77 %"," 50.00 %","  1.27 %","   .82 %","   .00 %","  5.11 %","   .00 %","  2.07 %",""," 10.40 %","  6.67 %","   .00 %","   .00 %","   .00 %","  2.67 %"," 15.79 %","   .00 %","  6.09 %","   .39 %"," ##.## %","  1.39 %"," 16.67 %","   .74 %","   .00 %","  1.05 %","   .00 %","   .98 %","  1.86 %","   .00 %","  1.61 %","  1.96 %","   .00 %","   .11 %","   .00 %","  1.71 %"
"2020-07-12","  3.71 %","   .00 %","  1.25 %","   .81 %","   .00 %","  1.62 %","   .00 %","  1.89 %","","  1.45 %","  3.12 %","   .00 %","   .00 %","   .00 %","  4.09 %","  9.09 %","  9.09 %","   .00 %","   .55 %"," 50.00 %","  5.48 %"," 14.29 %","  1.46 %","  1.28 %","   .89 %","  4.00 %","  2.07 %","  2.74 %","   .00 %","  1.59 %","  1.92 %","  4.26 %","   .11 %","   .00 %","  4.49 %"
"2020-07-13","  1.89 %","   .00 %"," 10.49 %","   .80 %","   .00 %","  4.38 %","   .00 %","  5.91 %","","  2.86 %","  6.06 %","   .00 %","   .00 %","  2.78 %","  1.79 %","   .00 %","   .00 %","  4.92 %","   .63 %","   .00 %","  2.60 %","   .00 %","   .00 %","   .00 %","   .74 %","  3.85 %","  1.07 %","  1.19 %"," 14.29 %","  3.12 %","  7.55 %","   .00 %","   .00 %","   .00 %","  3.23 %"
"2020-07-14","  2.11 %","   .00 %","  2.79 %","   .80 %","   .00 %","  1.91 %","   .00 %","  3.30 %","","  4.17 %"," 17.14 %","   .00 %","   .00 %","  1.35 %","  2.11 %","  4.17 %","  8.33 %","  3.12 %","   .60 %","-33.33 %","  5.06 %","  6.25 %","   .72 %","  2.53 %","   .40 %","  3.70 %","   .71 %","  3.23 %","   .00 %"," -1.52 %","  3.51 %","   .00 %","   .00 %"," 75.00 %","  3.12 %"
"2020-07-15","  5.06 %","   .00 %","  1.09 %","  1.19 %"," 11.11 %","  1.50 %","   .00 %","  2.28 %","","  2.67 %","  7.32 %","   .00 %","   .00 %","   .00 %","  2.75 %"," 16.00 %","   .00 %","   .76 %","   .27 %","   .00 %","  1.20 %"," 11.76 %","  5.00 %","  2.47 %","   .88 %","   .00 %","  1.64 %","  7.95 %","  6.25 %","   .00 %","  3.39 %","   .00 %","   .11 %","   .00 %","  4.04 %"
"2020-07-16","  3.03 %"," 33.33 %","  1.08 %","  1.17 %","   .00 %","  4.06 %","   .00 %","  2.48 %","","  8.44 %","  4.55 %"," 20.00 %","   .00 %","  1.33 %","  7.69 %"," 10.34 %","  7.69 %","  1.50 %","   .54 %","   .00 %","  5.95 %","   .00 %","  6.12 %","   .00 %","   .58 %","  3.57 %","  1.85 %","  2.37 %","   .00 %"," -1.54 %","  6.56 %","   .00 %","   .00 %","   .00 %","  5.34 %"
"2020-07-17","  3.29 %","   .00 %","   .53 %","   .00 %"," 10.00 %","  3.19 %","   .00 %","  2.17 %","","   .60 %","  2.17 %","   .00 %","   .00 %","  1.32 %","  3.42 %","   .00 %","   .00 %","  3.70 %","   .40 %"," 50.00 %","  7.87 %"," 15.79 %"," 23.72 %","  1.20 %","   .93 %","  3.45 %","  1.36 %","  1.80 %","   .00 %"," -1.56 %","  6.15 %","   .00 %","   .21 %","   .00 %"," 11.06 %"
"2020-07-18","  2.82 %","   .00 %","  4.23 %","   .00 %","   .00 %","  3.44 %","   .00 %","  2.61 %","","  2.98 %","   .00 %","   .00 %","   .00 %","  1.30 %","  3.00 %","  6.25 %","   .00 %","  2.86 %","   .51 %","   .00 %","  4.17 %","   .00 %","  1.04 %","  2.38 %","   .75 %","  3.33 %","  1.12 %","  2.78 %"," 11.76 %","  1.59 %","   .00 %","  2.04 %","  1.70 %","   .00 %","  2.49 %"
"2020-07-19","  2.61 %","   .00 %","   .00 %","  1.16 %","   .00 %","   .33 %","   .00 %","  1.72 %","","  4.62 %","  4.26 %","   .00 %","   .00 %","   .00 %"," 10.20 %","  5.88 %","   .00 %","   .69 %","   .29 %","   .00 %","  2.00 %","   .00 %","  2.05 %","  3.49 %","   .18 %","  3.23 %","  1.55 %","  2.46 %","  5.26 %","  1.56 %","   .00 %","  2.00 %","   .00 %","   .00 %","  2.02 %"
"2020-07-20","  2.28 %","   .00 %","  7.61 %","  1.91 %","   .00 %","  4.64 %","   .00 %","  1.16 %","","  3.31 %","  8.16 %","   .00 %","   .00 %","   .00 %","   .26 %","  5.56 %","   .00 %","  6.90 %","   .35 %","   .00 %","  3.92 %","  9.09 %","  3.02 %","  3.37 %","   .28 %","  6.25 %","  1.52 %","  3.84 %","  5.00 %","  3.08 %","  2.90 %","   .00 %","   .00 %","   .00 %","  3.17 %"
"2020-07-21","  1.53 %","   .00 %","  5.19 %","  1.50 %","   .00 %","  3.48 %","   .00 %","  2.82 %","","  4.81 %","  3.77 %","  8.33 %","   .00 %","  2.56 %","  8.44 %","  7.89 %"," 14.29 %","  6.45 %","   .42 %","   .00 %","  6.60 %","  8.33 %"," 22.44 %","   .00 %","   .67 %","   .00 %","   .96 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %"
"2020-07-22","  2.17 %","   .00 %","  2.69 %","  2.58 %","   .00 %","   .31 %","   .00 %","  2.91 %","","  3.06 %","  7.27 %","   .00 %","   .00 %","  1.25 %","  4.87 %","  7.32 %","   .00 %","  1.82 %","   .93 %"," ##.## %","  6.19 %","  7.69 %","  1.99 %","  3.26 %","   .28 %","  5.88 %","  1.59 %","  4.59 %","   .00 %","   .00 %","  4.23 %","   .00 %","   .63 %","   .00 %","  5.30 %"
"2020-07-23","  3.15 %","   .00 %","  2.62 %","  1.80 %","   .00 %","  2.13 %","   .00 %","  1.41 %","","  2.48 %","  6.78 %","  3.85 %","   .00 %","  3.70 %","  7.89 %","  6.82 %","   .00 %","  4.17 %","   .68 %","   .00 %","  5.83 %","   .00 %","  1.95 %","  6.32 %","   .73 %"," -2.78 %","  1.57 %","  1.32 %","  4.76 %","  1.49 %","  9.46 %","  1.96 %","   .31 %"," 21.43 %","  2.52 %"
"2020-07-24","  2.32 %","   .00 %","  7.23 %","  1.41 %","   .00 %","  2.99 %","   .00 %","  2.25 %","","  2.90 %","  1.59 %","   .00 %","   .00 %","  1.19 %","  3.01 %"," 36.17 %","   .00 %","  4.57 %","   .62 %","   .00 %","  7.87 %","   .00 %","  2.30 %","  2.97 %","   .38 %","  2.86 %","  1.13 %","  2.60 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .31 %"," 23.53 %","  3.51 %"
"2020-07-25","  2.15 %","   .00 %","  3.17 %","  1.74 %","  9.09 %","  3.48 %","   .00 %","  3.25 %","","  1.88 %"," -1.56 %","  3.70 %","   .00 %","   .00 %","  5.64 %","  6.25 %","   .00 %","  1.09 %","   .72 %","   .00 %","  3.65 %","  7.14 %","  1.50 %","  3.85 %","   .31 %","  2.78 %","  1.12 %","  1.69 %"," 13.64 %","   .00 %","  1.22 %","   .00 %","  1.45 %","   .00 %","  2.37 %"
"2020-07-26","  2.01 %","   .00 %","  2.69 %","   .68 %","   .00 %","  6.16 %","   .00 %","  1.12 %","","  1.84 %","   .00 %","  3.57 %","   .00 %","   .00 %","  3.36 %"," 10.29 %","   .00 %","  2.70 %","   .33 %","   .00 %","  3.52 %","  3.33 %","  1.48 %","  1.85 %","   .17 %","  5.41 %","  1.51 %","  3.11 %","  4.00 %","  4.41 %","  1.20 %","   .00 %","   .00 %","  9.52 %","  3.64 %"
"2020-07-27","  1.38 %","   .00 %","  1.12 %","  2.72 %","  8.33 %","  4.22 %","   .00 %","  3.72 %","","  1.81 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.40 %","   .00 %","  6.25 %","  3.68 %","   .31 %","   .00 %"," 14.29 %","   .00 %","  1.82 %","  6.36 %","   .38 %","   .00 %","   .89 %","  2.62 %","   .00 %","   .00 %","  2.38 %","  7.69 %"," 17.53 %","   .00 %","  1.92 %"
"2020-07-28","  1.70 %","   .00 %","  7.04 %"," -3.31 %","   .00 %","  3.80 %","   .00 %","   .87 %","","  3.56 %","  3.17 %","  6.90 %","   .00 %","   .00 %","  4.58 %","  5.33 %","   .00 %","  9.14 %","   .33 %","   .00 %","  3.57 %","   .00 %","   .36 %","  4.27 %","   .68 %","  2.56 %","  1.38 %","  2.75 %","  3.85 %","   .00 %","  1.16 %","  3.57 %","  1.65 %","  4.35 %","  4.39 %"
"2020-07-29","  1.87 %","   .00 %","  3.81 %","  4.79 %","   .00 %","  3.90 %","   .00 %","  1.73 %","","  1.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.75 %"," 11.39 %","   .00 %","  1.40 %","   .20 %","   .00 %","  1.15 %","   .00 %","  1.42 %","  7.38 %","   .61 %","   .00 %","  1.65 %","  2.10 %","  3.70 %","   .00 %","  2.30 %","  1.72 %","  6.48 %","   .00 %","  2.70 %"
"2020-07-30","  1.32 %","   .00 %","  5.67 %","  3.92 %","   .00 %","  1.17 %","   .00 %","   .99 %","","  1.27 %","  1.54 %","   .00 %","   .00 %","   .00 %","  2.58 %","  3.41 %","  5.88 %","   .92 %","   .89 %","   .00 %","  1.14 %","   .00 %","  2.46 %","  2.29 %","   .74 %","  2.50 %","  1.33 %","  2.80 %","   .00 %","  2.82 %","  2.25 %","   .00 %","   .24 %","  4.17 %","  1.17 %"
"2020-07-31","  1.00 %","   .00 %","  5.36 %","  4.09 %","   .00 %","  5.10 %","   .00 %","  1.50 %","","  1.26 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.51 %","  6.59 %"," 11.11 %","  1.36 %","   .28 %","   .00 %","  2.25 %","   .00 %","   .34 %","  3.73 %","   .27 %","   .00 %","   .66 %","  2.00 %","   .00 %","   .00 %","  3.30 %","   .00 %","   .00 %","   .00 %","  2.31 %"
"2020-08-01","  1.37 %","   .00 %","  4.19 %","   .60 %","   .00 %","  1.32 %","   .00 %","   .32 %","","  2.07 %","  1.52 %","   .00 %","   .00 %","  3.53 %","  3.47 %","  2.06 %","   .00 %","   .90 %","   .28 %","   .00 %","   .55 %","   .00 %","   .34 %","   .72 %","   .17 %","   .00 %","  1.12 %","  2.67 %","  3.57 %","   .00 %","  2.13 %","   .00 %","  1.12 %","  8.00 %","   .85 %"
"2020-08-02","  1.25 %","   .00 %","  4.02 %","   .90 %","  7.69 %","  4.58 %","   .00 %","  1.65 %","","  2.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.40 %","  6.06 %","   .00 %","   .44 %","   .08 %","   .00 %","   .55 %","  3.23 %","   .00 %","   .71 %","   .10 %","  2.44 %","  1.20 %","  3.30 %","   .00 %","   .00 %","  2.08 %","  1.69 %","   .00 %","   .00 %","  3.36 %"
"2020-08-03","   .39 %","   .00 %","  1.38 %","  1.19 %","   .00 %","   .62 %","   .00 %","  1.17 %","","  1.98 %","  1.49 %","   .00 %","   .00 %","   .00 %","  2.34 %","  3.81 %","   .00 %","  3.98 %","   .05 %","   .00 %","  2.17 %","  3.12 %","   .68 %","   .71 %","   .03 %","   .00 %","   .09 %","   .34 %","  3.45 %","   .00 %","  1.02 %","   .00 %","   .24 %","   .00 %","  1.08 %"
"2020-08-04","  1.39 %","   .00 %","  4.63 %","  1.47 %","   .00 %","  2.07 %","   .00 %","  1.43 %","","  3.49 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.51 %","   .92 %","   .00 %","  1.28 %","   .12 %","   .00 %","  2.66 %","  3.03 %","   .68 %","  1.41 %","   .17 %","   .00 %","   .73 %","   .84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","  2.14 %"
"2020-08-05","   .85 %","   .00 %","  2.86 %","   .00 %","  7.14 %","  2.64 %","   .00 %","  1.89 %","","   .75 %","  2.94 %","   .00 %","   .00 %","   .00 %","  3.98 %","  2.73 %","   .00 %","   .84 %","   .40 %","   .00 %","  1.04 %","   .00 %","  2.68 %","  5.56 %","   .30 %","   .00 %","   .63 %","  1.33 %","  3.33 %","   .00 %","  3.03 %","   .00 %","   .79 %","   .00 %","  2.10 %"
"2020-08-06","   .80 %"," 25.00 %","  4.05 %","   .29 %","  6.67 %","  1.98 %","   .00 %","  1.43 %","","  3.35 %","  1.43 %","   .00 %","   .00 %","  1.14 %","  3.26 %","  3.54 %","   .00 %","   .42 %","   .20 %","   .00 %","  1.03 %","   .00 %","  1.96 %","  3.29 %","   .30 %","   .00 %","   .54 %","  1.31 %","   .00 %","   .00 %","  3.92 %","  1.67 %","   .55 %","   .00 %","  2.57 %"
"2020-08-07","   .60 %","   .00 %","  1.95 %","  4.34 %","  6.25 %","  3.29 %","   .00 %","  2.13 %","","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.51 %","   .85 %","   .00 %","   .00 %","   .10 %","   .00 %","  1.02 %","   .00 %","   .32 %","  1.91 %","   .36 %","   .00 %","   .81 %","  1.29 %","   .00 %"," -1.37 %","   .00 %","   .00 %","   .78 %","  3.57 %","  1.25 %"
"2020-08-08","   .59 %","   .00 %","  3.82 %","   .28 %","  5.88 %","  1.50 %","   .00 %","   .79 %","","  3.17 %","   .00 %","   .00 %","   .00 %","  1.12 %","  1.49 %","  5.93 %","  5.00 %","  2.49 %","   .15 %","   .00 %","  1.01 %","   .00 %","   .96 %","   .62 %","   .10 %","  2.38 %","   .00 %","  1.76 %","  3.23 %","  1.39 %","  1.89 %","   .00 %","   .54 %","   .00 %","   .50 %"
"2020-08-09","   .92 %","   .00 %","  5.06 %","  1.10 %","   .00 %","  2.03 %","   .00 %","  1.24 %","","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  2.40 %","  4.76 %","  2.83 %","   .07 %","   .00 %","   .00 %","   .00 %","   .63 %","  1.86 %","   .13 %","   .00 %","   .62 %","  2.04 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","  3.45 %","  1.97 %"
"2020-08-10","   .49 %","   .00 %","  1.09 %","   .82 %","   .00 %","  1.09 %","   .00 %","   .78 %","","  1.66 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.84 %","   .00 %","  4.55 %","   .00 %","   .27 %","   .00 %","  1.00 %","   .00 %","   .00 %","  1.22 %","   .10 %","  2.33 %","   .35 %","   .62 %","   .00 %","  1.35 %","   .93 %","   .00 %","   .00 %","   .00 %","  3.38 %"
"2020-08-11","   .68 %","   .00 %","  2.81 %","   .54 %","   .00 %","  1.08 %","   .00 %","  2.07 %","","  3.92 %","   .00 %","  3.23 %","   .00 %","   .00 %","  4.01 %","  1.56 %","   .00 %","   .39 %","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .60 %","   .56 %","  2.27 %","   .44 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","   .93 %"
"2020-08-12","   .58 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .89 %","   .00 %","  1.47 %","","  5.66 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.98 %","   .00 %","  4.35 %","  -.39 %","   .25 %","   .00 %","   .49 %","  8.82 %","   .31 %","   .60 %","   .16 %","  2.22 %","   .35 %","   .30 %","   .00 %","   .00 %","  2.75 %","   .00 %","   .00 %","   .00 %","  2.08 %"
"2020-08-13","   .73 %","   .00 %","  3.92 %","   .81 %","   .00 %","  1.05 %","   .00 %","   .70 %","","  4.17 %","  1.41 %","   .00 %","   .00 %","   .00 %","  1.51 %"," 10.77 %","   .00 %","   .39 %","   .25 %","   .00 %","   .00 %"," 10.81 %","  1.25 %","   .60 %","   .10 %","   .00 %","   .26 %","  1.82 %","   .00 %","   .00 %","   .00 %","  1.64 %","   .08 %","   .00 %","  1.13 %"
"2020-08-14","   .74 %"," 20.00 %","  2.78 %","   .80 %","   .00 %","  1.39 %","   .00 %","  1.17 %","","   .57 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.60 %","  4.17 %","   .00 %","   .39 %","   .42 %","   .00 %","   .00 %","  7.32 %","   .00 %","   .59 %","   .39 %"," 10.87 %","   .26 %","  1.34 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .67 %"
"2020-08-15","   .28 %","   .00 %","  1.74 %","   .80 %","   .00 %","  1.37 %","   .00 %","   .61 %","","  3.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .67 %","   .00 %","   .39 %","   .39 %","   .00 %","  1.47 %","  6.82 %","  1.24 %","  2.94 %","   .29 %","  3.92 %","   .52 %","   .73 %","  6.25 %","   .00 %","   .88 %","  1.61 %","   .00 %","   .00 %","  1.56 %"
"2020-08-16","   .36 %","   .00 %","  2.09 %","   .26 %","   .00 %","   .51 %","   .00 %","   .46 %","","  2.47 %","   .00 %","   .00 %"," ##.## %","   .00 %","  2.10 %","  2.65 %","   .00 %","   .00 %","   .02 %","   .00 %","   .97 %","  6.38 %","  -.31 %","   .00 %","   .29 %","   .00 %","   .00 %","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %"
"2020-08-17","   .52 %","   .00 %","  1.12 %","   .52 %","   .00 %","   .51 %","   .00 %","   .38 %","","   .80 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .87 %","  1.29 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","  3.77 %","   .26 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .46 %","   .00 %","   .87 %"
"2020-08-18","   .34 %","-16.67 %","   .74 %","   .52 %","  5.56 %","  1.01 %","   .00 %","   .30 %","","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.29 %","   .00 %"," -4.17 %","   .00 %","   .15 %","   .00 %","   .96 %","  2.00 %","   .31 %","   .57 %","   .06 %","   .00 %","   .09 %","  1.43 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .43 %"
"2020-08-19","   .61 %","   .00 %","  3.47 %","   .78 %","   .00 %","  1.33 %","   .00 %","   .60 %","","  3.96 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","  1.91 %","  4.35 %","   .78 %","   .07 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .57 %","   .32 %","  1.82 %","   .86 %","  1.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .23 %","  3.33 %","   .43 %"
"2020-08-20","  1.07 %","   .00 %","  2.47 %","   .77 %","   .00 %","  1.31 %","   .00 %","   .79 %","","   .76 %","  4.17 %","   .00 %","   .00 %","   .00 %","  2.69 %","   .62 %","   .00 %","  1.54 %","   .17 %","   .00 %","   .47 %"," 13.73 %","  1.51 %","  4.52 %","   .22 %","  3.57 %","   .34 %","  1.80 %","  5.88 %","   .00 %","  -.86 %","   .00 %","   .00 %","   .00 %","  1.28 %"
"2020-08-21","   .51 %","   .00 %","  2.07 %","   .26 %","   .00 %","   .32 %","   .00 %","   .52 %","","  2.77 %","  1.33 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .62 %","   .00 %","   .38 %","   .17 %","   .00 %","   .47 %","  3.45 %","  2.08 %","  1.62 %","   .26 %","  5.17 %","   .43 %","  1.63 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %"
"2020-08-22","   .44 %","   .00 %","  2.36 %"," -2.04 %","   .00 %","  2.42 %","   .00 %","  -.56 %","","  1.47 %"," -2.63 %","  6.25 %","   .00 %","   .00 %","   .69 %","   .00 %","   .00 %"," -1.14 %","  -.70 %","   .00 %"," -1.41 %","  1.67 %","   .29 %","  2.66 %","  -.48 %","  1.64 %","  -.42 %","   .67 %","   .00 %","   .00 %","  -.87 %","   .00 %"," 15.37 %"," -6.45 %","  1.46 %"
"2020-08-23","  1.36 %","   .00 %","  2.47 %","  2.08 %","   .00 %","   .31 %","   .00 %","  1.19 %","","   .72 %","  2.70 %"," -2.94 %","   .00 %","   .00 %","  1.87 %","  1.23 %","   .00 %","  3.07 %","   .92 %","   .00 %","  2.38 %"," -1.64 %","   .29 %"," -1.04 %","   .96 %","  8.06 %","  1.53 %","  3.19 %","  2.78 %","   .00 %","   .88 %","   .00 %","-13.19 %","  6.90 %","  1.44 %"
"2020-08-24","   .32 %","   .00 %","   .48 %","   .00 %","   .00 %","   .31 %","   .00 %","   .37 %","","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","  1.49 %","   .05 %","   .00 %","   .47 %","   .00 %","   .58 %","   .00 %","   .10 %","   .00 %","   .42 %","   .39 %","   .00 %","   .00 %","   .87 %","   .00 %","  5.55 %","   .00 %","   .20 %"
