"date","North Dakota/Adams","North Dakota/Barnes","North Dakota/Benson","North Dakota/Billings","North Dakota/Bottineau","North Dakota/Bowman","North Dakota/Burke","North Dakota/Burleigh","North Dakota/Cass","North Dakota/Cavalier","North Dakota/Dickey","North Dakota/Divide","North Dakota/Dunn","North Dakota/Eddy","North Dakota/Emmons","North Dakota/Foster","North Dakota/Golden Valley","North Dakota/Grand Forks","North Dakota/Grant","North Dakota/Griggs","North Dakota/Hettinger","North Dakota/Kidder","North Dakota/LaMoure","North Dakota/Logan","North Dakota/McHenry","North Dakota/McIntosh","North Dakota/McKenzie","North Dakota/McLean","North Dakota/Mercer","North Dakota/Morton","North Dakota/Mountrail","North Dakota/Nelson","North Dakota/Oliver","North Dakota/Pembina","North Dakota/Pierce","North Dakota/Ramsey","North Dakota/Ransom","North Dakota/Renville","North Dakota/Richland","North Dakota/Rolette","North Dakota/Sargent","North Dakota/Sheridan","North Dakota/Sioux","North Dakota/Slope","North Dakota/Stark","North Dakota/Steele","North Dakota/Stutsman","North Dakota/Towner","North Dakota/Traill","North Dakota/Unassigned","North Dakota/Walsh","North Dakota/Ward","North Dakota/Wells","North Dakota/Williams"
"2020-06-25","","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .50 %"," 23.33 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %"," 20.00 %","","   .66 %","   .00 %"," 20.00 %","","   .00 %","  2.00 %","","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .85 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","  5.13 %","  4.41 %","  6.67 %","  1.55 %","  4.72 %","  5.00 %","   .00 %"," 12.72 %","   .00 %","   .89 %","   .00 %","   .67 %","","   .00 %","   .00 %","  3.41 %","  2.64 %","   .00 %","  1.54 %"
"2020-06-26","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .40 %"," 23.33 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %"," 20.00 %","","   .82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","  1.12 %","   .47 %","   .00 %","   .00 %","  5.71 %","   .00 %","  5.13 %","  1.33 %"," 11.67 %","  1.55 %","  2.22 %","  9.00 %","   .00 %"," 12.72 %","   .00 %","   .87 %","   .00 %","   .32 %","","   .00 %","   .00 %","  3.41 %","  2.59 %","   .00 %","  2.25 %"
"2020-06-27","","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.01 %","   .46 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.64 %","","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","  2.20 %","   .47 %","   .00 %","   .00 %","  5.71 %","   .00 %","  2.63 %","  2.58 %"," 11.67 %","  1.03 %","  2.22 %","  9.00 %","   .00 %","  2.05 %","   .00 %","   .87 %","   .00 %","   .32 %","","  1.33 %","   .00 %","  4.41 %","  2.20 %","   .00 %","  2.25 %"
"2020-06-28","","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","   .57 %"," -6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.02 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.64 %","","   .00 %"," 20.00 %","  2.43 %","   .00 %","   .00 %","  2.20 %","   .92 %","   .00 %","   .00 %","  5.71 %","   .00 %","  2.63 %","  2.58 %","  5.00 %","  1.03 %","  2.22 %","  9.00 %","   .00 %","  2.05 %","   .00 %","  1.44 %","   .00 %","   .32 %","","  2.58 %","   .00 %","  5.36 %","  1.83 %","   .00 %","  4.32 %"
"2020-06-29","","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.08 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.02 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.64 %","","   .00 %"," 20.00 %","  1.60 %","   .00 %","   .00 %","  2.40 %","  1.81 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," -1.82 %","  1.25 %","  5.00 %","  1.03 %","  2.22 %","  9.00 %","   .00 %","  3.86 %","   .00 %","  1.44 %","   .00 %","   .32 %","","  2.58 %","   .00 %","  3.01 %","  2.17 %","   .00 %","  4.32 %"
"2020-06-30","","  1.11 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.52 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .64 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.64 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  4.59 %","  3.09 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","   .00 %","  1.25 %","  5.00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  3.86 %","   .00 %","   .85 %","   .00 %","   .32 %","","  2.58 %","   .00 %","  2.86 %","   .68 %","   .00 %","  2.78 %"
"2020-07-01","","  1.11 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.67 %","   .71 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .58 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.64 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.33 %","  4.32 %","  2.62 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.86 %","   .00 %","  1.11 %"," 20.00 %","   .00 %","","  4.94 %","   .00 %","  3.73 %","   .34 %","   .00 %","  5.19 %"
"2020-07-02","","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.73 %","   .75 %"," 10.00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .57 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.67 %"," 20.00 %","   .00 %","   .00 %","  3.33 %","  3.68 %","  2.62 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.02 %","   .00 %","  1.64 %"," 20.00 %","   .00 %","","  4.66 %","   .00 %","  3.56 %","   .34 %","  2.50 %","  5.19 %"
"2020-07-03","","  1.05 %","  6.67 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.63 %","   .78 %"," 10.00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","  3.33 %","  5.18 %","  2.57 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","  2.00 %","   .00 %","   .00 %","   .49 %","  2.00 %","   .00 %","   .00 %","  3.76 %","   .00 %","  1.08 %"," 20.00 %","   .00 %","","  4.41 %","   .00 %","  3.41 %","   .67 %","  2.50 %","  3.67 %"
"2020-07-04","","  1.05 %","  6.67 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.76 %","   .79 %"," 10.00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 11.67 %","   .00 %","   .00 %","   .00 %","  3.33 %","  4.61 %","  2.85 %","   .00 %","   .00 %","  2.22 %","  5.00 %","  2.00 %","  1.18 %","   .00 %","   .96 %","  2.00 %","   .00 %","   .00 %","   .91 %","   .00 %","  1.08 %"," 20.00 %","   .00 %","","  4.41 %","   .00 %","  3.41 %","  1.32 %","  2.50 %","  4.19 %"
"2020-07-05","","  2.05 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.55 %","   .78 %"," 16.67 %","   .00 %","   .00 %","  2.97 %","   .00 %","   .00 %","   .00 %","","   .92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 11.67 %","   .00 %","   .00 %","   .00 %","  3.33 %","  2.54 %","  1.58 %","   .00 %","   .00 %","  2.22 %","   .00 %","  3.82 %","  1.18 %","   .00 %","   .96 %","  2.00 %","   .00 %","   .00 %","   .91 %","   .00 %","  1.86 %"," 20.00 %","   .32 %","","  4.41 %","   .00 %","  4.04 %","  1.63 %","  2.50 %","  6.24 %"
"2020-07-06","","  3.01 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.22 %","   .79 %"," 21.67 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.54 %","  1.58 %","   .00 %","   .00 %","  2.22 %","   .00 %","  3.82 %","  2.29 %","   .00 %","   .96 %","  2.00 %","   .00 %","   .00 %","   .91 %","   .00 %","  1.31 %"," 10.00 %","   .63 %","","  3.01 %","   .00 %","  3.89 %","  1.63 %","  2.50 %","  3.12 %"
"2020-07-07","","  3.91 %","  5.00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.09 %","   .70 %"," 15.67 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.00 %","   .00 %","   .74 %","   .00 %","   .00 %","  3.27 %","  1.58 %","   .00 %","   .00 %","  4.22 %","   .00 %","  3.82 %","  2.29 %","   .00 %","   .96 %","  2.00 %","  3.33 %","   .00 %","  2.54 %","   .00 %","  1.28 %"," 10.00 %","   .63 %","   .00 %","  1.95 %","   .00 %","  3.74 %","  1.94 %","   .00 %","  6.37 %"
"2020-07-08","","  2.86 %"," 21.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.76 %","   .67 %"," 15.67 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %"," 20.00 %","","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %"," 10.00 %","  1.46 %","   .00 %","   .00 %","  3.05 %","  1.18 %"," 20.00 %","   .00 %","  7.86 %","  4.00 %"," 11.82 %","  2.29 %","   .00 %","   .48 %","   .00 %","  3.33 %"," 20.00 %","  3.11 %","   .00 %","  1.52 %"," 10.00 %","   .63 %","   .00 %","   .95 %","   .00 %","  3.61 %","  1.30 %","   .00 %","  7.03 %"
"2020-07-09","","  2.86 %"," 25.44 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.18 %","   .67 %"," 29.00 %","  5.00 %","   .00 %","  5.43 %","   .00 %","   .00 %"," 20.00 %","","   .49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 16.67 %","  2.83 %","   .00 %","   .00 %","  3.71 %","   .37 %"," 20.00 %","   .00 %","  7.17 %","  4.00 %"," 11.82 %","  3.22 %","   .00 %","   .47 %","   .00 %","  3.33 %"," 20.00 %","  5.18 %","   .00 %","  2.01 %"," 10.00 %","   .94 %","   .00 %","  1.86 %","   .00 %"," 10.06 %","   .93 %","   .00 %","  8.77 %"
"2020-07-10","","  1.86 %"," 25.44 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.91 %","   .74 %"," 28.33 %","  5.00 %","   .00 %","  5.11 %","   .00 %","   .00 %"," 15.00 %","","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 21.67 %","  2.83 %","   .00 %","  2.86 %","  3.64 %","  1.82 %"," 20.00 %","   .00 %","  7.17 %","  7.33 %"," 11.11 %","  3.22 %","   .00 %","   .92 %","   .00 %","  3.33 %"," 20.00 %","  5.80 %","   .00 %","  2.17 %"," 16.67 %","   .62 %"," 20.00 %","  3.60 %","   .00 %","  9.99 %","  1.22 %","   .00 %","  7.74 %"
"2020-07-11","","  1.78 %"," 30.90 %","   .00 %","   .00 %","   .00 %","  3.33 %","  5.32 %","   .76 %"," 24.87 %","  5.00 %","   .00 %","  9.32 %","   .00 %","   .00 %"," 15.00 %","","  1.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %"," 14.00 %"," 25.67 %","  4.12 %","   .00 %","  5.36 %","  4.13 %","  2.50 %"," 20.00 %","   .00 %","  7.17 %"," 10.19 %"," 11.11 %","  2.11 %","   .00 %","  1.81 %","  1.82 %","  3.33 %"," 20.00 %","  7.62 %","   .00 %","  2.84 %","  6.67 %","   .31 %"," 30.00 %","  4.25 %","   .00 %"," 10.18 %","  1.80 %","  2.22 %","  8.70 %"
"2020-07-12","","   .87 %"," 28.76 %","   .00 %","   .00 %","   .00 %","  3.33 %","  5.30 %","   .88 %"," 22.30 %","  5.00 %","   .00 %","  9.32 %","   .00 %","   .00 %"," 15.00 %","","  1.85 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","-20.00 %"," 14.00 %"," 29.00 %","  3.38 %","   .00 %","  5.36 %","  3.76 %","  3.49 %"," 20.00 %","   .00 %","  5.17 %"," 10.19 %"," 12.16 %","  2.11 %","  8.00 %","  1.81 %","  1.82 %","  2.86 %"," 20.00 %","  7.38 %","   .00 %","  3.65 %","  6.67 %","   .31 %"," 30.00 %","  4.99 %","   .00 %"," 10.36 %","  2.05 %","  2.22 %","  6.68 %"
"2020-07-13","","   .87 %"," 12.76 %","   .00 %","  4.00 %","   .00 %","  3.33 %","  5.13 %","   .98 %"," 24.97 %","  9.00 %","   .00 %"," 11.06 %","   .00 %","   .00 %"," -5.00 %","","  2.20 %","  6.67 %","   .00 %","   .00 %"," 10.00 %","  1.54 %","-20.00 %"," 10.00 %"," 21.86 %","  5.70 %","   .00 %","  5.36 %","  3.08 %","  4.11 %","   .00 %","   .00 %","  1.54 %","  6.19 %","  4.16 %","  2.11 %","  8.00 %","  1.81 %","  1.82 %","  2.86 %","   .00 %","  5.07 %","   .00 %","  3.61 %","  6.67 %","   .91 %"," 30.00 %","  4.99 %","   .00 %"," 14.28 %","  3.18 %","  2.22 %","  7.80 %"
"2020-07-14","","  1.70 %","  8.31 %","   .00 %","  7.33 %","   .00 %","  3.33 %","  4.04 %","   .83 %"," 12.81 %","  4.00 %","   .00 %","  7.86 %","   .00 %","  5.00 %"," -5.00 %","   .00 %","  2.28 %","  6.67 %","   .00 %","   .00 %"," 10.00 %","  1.54 %","-20.00 %"," 10.00 %"," 15.19 %","  4.85 %","  1.82 %","  5.36 %","  2.82 %","  4.65 %","   .00 %","   .00 %","  1.43 %","  6.19 %","  4.16 %","   .00 %","  8.00 %","  1.34 %","  1.82 %","  2.86 %","   .00 %","  3.54 %","   .00 %","  3.12 %","  6.67 %","   .90 %"," 30.00 %","  4.08 %","   .00 %","  8.16 %","  2.56 %","  2.22 %","  9.43 %"
"2020-07-15","","  1.70 %","  8.31 %","   .00 %","  7.33 %","   .00 %","  3.33 %","  3.18 %","   .82 %","  6.81 %","  4.00 %","   .00 %","  6.75 %","   .00 %","  5.00 %","   .00 %","   .00 %","  1.84 %","  6.67 %","   .00 %"," 20.00 %"," 16.67 %","  1.54 %","-20.00 %"," 10.00 %"," 10.19 %","  6.90 %","  1.82 %","  2.50 %","  2.63 %","  7.54 %","   .00 %","   .00 %","  1.43 %","  2.86 %","  3.96 %","   .00 %","  8.00 %","   .89 %","  1.82 %","  2.86 %","   .00 %","  3.44 %","   .00 %","  2.99 %","   .00 %","   .90 %"," 10.00 %","  2.34 %","   .00 %","  8.37 %","  2.49 %","  4.22 %","  9.94 %"
"2020-07-16","","   .83 %","  5.36 %","   .00 %","  7.33 %","   .00 %","   .00 %","  3.32 %","   .85 %","  8.61 %","  4.00 %","   .00 %","  2.54 %","   .00 %"," 13.00 %","   .00 %","   .00 %","  1.76 %","  6.67 %","   .00 %"," 20.00 %"," 16.67 %","  1.54 %","   .00 %","  2.22 %","  6.19 %","  6.54 %","  1.82 %","   .00 %","  2.71 %","  8.06 %","   .00 %","   .00 %","  1.43 %","   .00 %","  4.83 %","   .00 %","  8.00 %","   .43 %","   .00 %","  2.86 %"," 10.00 %","  2.65 %","   .00 %","  3.29 %","   .00 %","  1.48 %","   .00 %","   .74 %","   .00 %","  7.77 %","  3.19 %","  2.00 %"," 11.19 %"
"2020-07-17","","  1.63 %","  5.83 %","   .00 %","  7.33 %","   .00 %","   .00 %","  3.42 %","   .96 %","  9.08 %","  4.00 %","   .00 %","  3.31 %","   .00 %"," 13.00 %","   .00 %"," 20.00 %","  1.48 %","  6.67 %","   .00 %"," 20.00 %","  6.67 %","  1.54 %","   .00 %","  2.22 %","  2.86 %","  6.98 %","  1.82 %","  6.67 %","  2.47 %","  7.30 %","   .00 %","   .00 %","  4.10 %","   .00 %","  3.78 %","   .95 %","   .00 %","   .84 %","   .00 %","  2.50 %"," 10.00 %","  3.56 %","   .00 %","  2.54 %","   .00 %","  1.76 %","   .00 %","   .71 %","   .00 %","  6.90 %","  5.76 %","  2.00 %"," 11.41 %"
"2020-07-18","","  1.63 %","  7.74 %","   .00 %","  3.33 %","   .00 %","   .00 %","  3.31 %","   .95 %","  7.28 %","  6.67 %","   .00 %","  1.57 %","   .00 %"," 13.00 %","   .00 %"," 20.00 %","  1.07 %","   .00 %"," 10.00 %"," 60.00 %","  6.67 %","   .00 %","   .00 %","  4.22 %","   .00 %","  6.13 %","  3.48 %","  6.67 %","  2.94 %","  6.45 %"," 10.00 %"," 10.00 %","  5.27 %","   .00 %","  2.61 %","  1.86 %","  2.86 %","   .84 %","  1.67 %","   .28 %"," 16.67 %","  4.01 %","   .00 %","  4.14 %","  5.00 %","  1.71 %","   .00 %","   .71 %","   .00 %","  3.53 %","  5.77 %","  2.00 %"," 10.45 %"
"2020-07-19","","   .80 %","  7.74 %","   .00 %","   .00 %","   .00 %","  2.86 %","  3.76 %","  1.06 %","  6.94 %","  6.67 %","   .00 %","   .77 %","   .00 %"," 10.86 %","   .00 %"," 20.00 %","  2.02 %","   .00 %"," 10.00 %"," 60.00 %","  6.67 %","   .00 %","   .00 %","  4.22 %","  2.50 %","  5.99 %","  3.21 %","  6.67 %","  3.89 %","  5.77 %"," 10.00 %"," 10.00 %","  6.07 %","   .00 %","  2.61 %","  1.86 %","  2.86 %","  1.66 %","  1.67 %","   .28 %"," 16.67 %","  3.91 %","   .00 %","  3.97 %","  9.00 %","  1.42 %","  6.67 %","  1.40 %","   .00 %","  5.19 %","  6.17 %","  2.00 %","  7.98 %"
"2020-07-20","","   .80 %","  7.74 %","   .00 %","   .00 %","   .00 %","  2.86 %","  3.95 %","  1.09 %","  6.94 %","  6.67 %","   .00 %","   .77 %","   .00 %"," 13.36 %","   .00 %"," 20.00 %","  2.92 %","   .00 %"," 10.00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  4.22 %","  4.72 %","  3.94 %","  3.21 %","  6.67 %","  4.22 %","  1.64 %"," 10.00 %"," 10.00 %","  6.07 %","   .00 %","  1.70 %","  1.86 %","  2.86 %","  2.05 %","  1.67 %","   .28 %"," 16.67 %","  3.39 %","   .00 %","  3.33 %","  9.00 %","  1.69 %","  6.67 %","  2.07 %","   .00 %","  4.04 %","  7.22 %","   .00 %","  9.72 %"
"2020-07-21","","  1.57 %","  8.72 %","   .00 %","   .00 %","   .00 %","  2.86 %","  3.54 %","   .97 %","  2.81 %","  6.67 %","   .00 %","   .77 %","   .00 %","  5.36 %","   .00 %"," 20.00 %","  3.17 %","   .00 %"," 16.67 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  2.00 %","  6.72 %","  4.55 %","  3.21 %","  8.33 %","  4.00 %","   .89 %"," 10.00 %"," 10.00 %","  7.07 %","   .00 %","  1.63 %","  1.86 %","  2.86 %","  2.01 %","  1.67 %","   .28 %","  6.67 %","  2.36 %","   .00 %","  2.52 %","  9.00 %","  1.37 %","  6.67 %","  3.36 %","   .00 %","  4.74 %","  6.66 %","   .00 %","  8.64 %"
"2020-07-22","","  1.51 %","  9.09 %","   .00 %","   .00 %"," 40.00 %"," 10.36 %","  3.82 %","   .99 %","  1.74 %","  6.67 %","   .00 %","   .00 %","  4.00 %","  7.58 %","   .00 %"," 10.00 %","  2.92 %","   .00 %"," 16.67 %"," 40.00 %","  5.00 %","   .00 %","   .00 %","  2.00 %","  6.72 %","  4.82 %","  6.06 %","  3.21 %","  4.82 %","  1.52 %"," 10.00 %"," 16.67 %","  4.40 %","   .00 %","  1.63 %","  1.78 %","  2.86 %","  3.10 %","  1.67 %","   .28 %","  6.67 %","  1.33 %","   .00 %","  2.30 %","  9.00 %","  3.20 %","  6.67 %","  2.65 %","   .00 %","  5.23 %","  4.41 %","  1.82 %","  8.52 %"
"2020-07-23","   .00 %","   .80 %"," 10.93 %","   .00 %","  2.86 %"," 53.33 %"," 10.36 %","  4.43 %","   .91 %","  1.67 %","   .00 %","   .00 %","  -.74 %"," 10.67 %","  7.58 %","   .00 %"," 10.00 %","  3.02 %","   .00 %","  6.67 %","   .00 %","  9.00 %","   .00 %","   .00 %","  1.82 %","  6.72 %","  3.68 %","  5.65 %","  3.21 %","  4.91 %","  1.95 %","   .00 %","  6.67 %","  3.22 %","   .00 %","  2.34 %","  1.70 %","   .00 %","  3.45 %","  1.54 %","   .28 %","   .00 %","   .88 %","   .00 %","   .82 %","  4.00 %","  2.88 %","  6.67 %","  2.65 %","   .00 %","  4.25 %","  5.42 %","  1.82 %","  8.06 %"
"2020-07-24","   .00 %","  1.54 %"," 11.98 %","   .00 %","  5.36 %"," 53.33 %","  7.50 %","  4.32 %","   .92 %","  2.37 %","   .00 %","   .00 %","  -.74 %"," 10.67 %","  6.72 %"," 26.67 %"," 10.00 %","  2.26 %","   .00 %"," 26.67 %","   .00 %"," 12.33 %","   .00 %","   .00 %","  1.82 %","  4.22 %","  3.29 %","  7.64 %","  8.92 %","  4.08 %","  2.14 %","  6.67 %","  6.67 %","  1.95 %","   .00 %","  2.34 %","  1.70 %","  2.50 %","  5.40 %","  4.40 %","  2.78 %","   .00 %","   .86 %","   .00 %","  1.93 %","  3.33 %","  4.06 %","   .00 %","  2.56 %","   .00 %","  2.48 %","  5.33 %","  1.82 %","  7.18 %"
"2020-07-25","   .00 %","  2.96 %"," 15.48 %","   .00 %","  5.36 %"," 57.33 %","  9.32 %","  4.70 %","   .76 %","  2.37 %","   .00 %","   .00 %","  -.74 %"," 10.67 %","  6.04 %"," 32.38 %"," 16.67 %","  1.53 %","   .00 %"," 34.17 %","   .00 %"," 15.19 %","   .00 %","   .00 %","  1.82 %","  2.00 %","  3.62 %","  8.64 %","  8.92 %","  4.87 %","  2.11 %"," 11.67 %"," 11.67 %","  3.77 %","   .00 %","  2.34 %","  1.70 %","  2.50 %","  5.91 %","  5.65 %","   .56 %","  5.00 %","  1.28 %","   .00 %","  3.28 %","  6.19 %","  4.45 %","  5.00 %","  2.48 %","   .00 %","  3.80 %","  4.82 %","  1.82 %","  4.44 %"
"2020-07-26","   .00 %","  2.20 %"," 16.26 %","   .00 %","  5.36 %"," 57.33 %","  9.32 %","  5.11 %","   .89 %","  3.17 %","   .00 %","   .00 %","  -.74 %"," 10.67 %","  9.37 %"," 32.38 %"," 16.67 %","  1.66 %","   .00 %"," 27.50 %","   .00 %"," 15.19 %","   .00 %","   .00 %","  1.82 %","   .00 %","  3.04 %"," 12.45 %","  7.25 %","  5.26 %","  1.87 %"," 11.67 %"," 11.67 %","  4.44 %","   .00 %","  2.25 %","  1.70 %","  2.50 %","  6.11 %","  5.65 %","   .56 %","  5.00 %","  2.09 %","   .00 %","  4.10 %"," 13.69 %","  4.40 %","  5.00 %","  1.19 %","   .00 %","  2.79 %","  5.25 %","  3.48 %","  3.40 %"
"2020-07-27","   .00 %","  1.46 %"," 15.72 %","   .00 %","  5.36 %"," 17.33 %","  3.48 %","  4.49 %","   .73 %","  3.05 %","  2.50 %","   .00 %","  -.74 %"," 16.67 %","  7.15 %"," 34.60 %","  6.67 %","  1.61 %","   .00 %"," 31.14 %","   .00 %"," 15.19 %","   .00 %","   .00 %","  1.82 %","  7.27 %","  2.33 %","  9.59 %","  6.83 %","  4.33 %","   .82 %"," 11.67 %","  9.00 %","  5.21 %","   .00 %","  2.94 %","   .83 %","  2.50 %","  5.73 %","  6.82 %"," -1.94 %","  5.00 %","  1.66 %","   .00 %","  4.18 %"," 11.87 %","  3.79 %","  5.00 %","  1.77 %","   .00 %","  2.31 %","  4.91 %","  1.67 %","  2.69 %"
"2020-07-28","   .00 %","  2.84 %"," 13.18 %","   .00 %","  4.72 %","  4.00 %","  5.02 %","  4.30 %","   .77 %","  2.25 %","  4.72 %","   .00 %","   .00 %"," 11.67 %","  7.15 %"," 36.60 %","  6.67 %","  1.56 %","   .00 %"," 38.83 %","   .00 %"," 11.19 %","   .00 %"," 20.00 %","   .00 %","  8.61 %","  1.60 %"," 10.74 %","  7.88 %","  4.10 %","   .81 %"," 23.67 %","  9.00 %","  5.95 %","   .00 %","  2.07 %","   .00 %","  2.50 %","  5.91 %","  7.51 %","   .28 %","  5.00 %","  2.83 %","   .00 %","  5.44 %"," 11.87 %","  3.55 %","  5.00 %","  3.43 %","   .00 %","  1.86 %","  3.99 %","  3.21 %","  2.28 %"
"2020-07-29","   .00 %","  2.10 %"," 12.13 %","   .00 %","  2.22 %","  4.00 %","  5.02 %","  4.47 %","   .63 %","   .71 %","  4.72 %","   .00 %","   .00 %"," 11.67 %","  5.15 %","  9.94 %","  6.67 %","  1.31 %","   .00 %"," 21.05 %","   .00 %","  7.86 %","   .00 %"," 30.00 %","  3.33 %","  8.61 %","  3.12 %","  7.92 %","  2.16 %","  4.22 %","  1.38 %"," 22.00 %","  9.00 %","  4.99 %","   .00 %","  4.01 %","   .00 %","   .00 %","  3.15 %","  5.65 %"," -2.22 %","  5.00 %","  3.15 %","   .00 %","  4.48 %","  8.54 %","  2.77 %","  5.00 %","  4.36 %","   .00 %","  1.63 %","  4.44 %","  3.21 %","  2.03 %"
"2020-07-30","   .00 %","   .67 %","  9.77 %","   .00 %","  2.22 %","   .00 %","  4.63 %","  3.78 %","   .76 %","  1.40 %","  4.72 %","   .00 %","   .77 %"," 11.67 %","  4.76 %","  6.04 %","   .00 %","  1.13 %","   .00 %"," 14.55 %","   .00 %","  5.00 %","   .00 %"," 30.00 %","  3.33 %","  8.61 %","  3.35 %","  7.61 %","  2.16 %","  3.11 %","  1.37 %"," 19.00 %","  4.00 %","  2.46 %","   .00 %","  4.59 %","   .80 %","   .00 %","  3.54 %","  5.35 %","  2.50 %","   .00 %","  3.09 %","   .00 %","  3.21 %","  5.68 %","  2.29 %","   .00 %","  3.78 %","   .00 %","  -.21 %","  3.50 %","  3.21 %","  2.45 %"
"2020-07-31","   .00 %","   .67 %","  8.76 %"," 20.00 %","  4.22 %","   .00 %","  7.30 %","  3.71 %","   .73 %","  2.07 %","  6.72 %","   .00 %","  1.51 %"," 11.67 %","  1.43 %","  6.04 %","   .00 %","   .76 %","   .00 %"," 18.36 %","   .00 %","  7.00 %","   .00 %"," 36.67 %","  3.33 %"," 11.11 %","  2.39 %","  7.14 %","  5.16 %","  3.01 %","  1.17 %"," 22.64 %","  4.00 %","   .80 %","  7.50 %","  5.02 %","   .80 %","   .00 %","  4.18 %"," 11.71 %","   .28 %","   .00 %","  2.27 %","   .00 %","  4.15 %"," -1.82 %","  2.27 %","  4.00 %","  3.30 %","   .00 %","   .22 %","  3.44 %","  2.97 %","  2.71 %"
