"date","New York/Albany","New York/Allegany","New York/Bronx","New York/Broome","New York/Cattaraugus","New York/Cayuga","New York/Chautauqua","New York/Chemung","New York/Chenango","New York/Clinton","New York/Columbia","New York/Cortland","New York/Delaware","New York/Dutchess","New York/Erie","New York/Essex","New York/Franklin","New York/Fulton","New York/Genesee","New York/Greene","New York/Hamilton","New York/Herkimer","New York/Jefferson","New York/Kings","New York/Lewis","New York/Livingston","New York/Madison","New York/Monroe","New York/Montgomery","New York/Nassau","New York/New York City","New York/Niagara","New York/Oneida","New York/Onondaga","New York/Ontario","New York/Orange","New York/Orleans","New York/Oswego","New York/Otsego","New York/Putnam","New York/Queens","New York/Rensselaer","New York/Richmond","New York/Rockland","New York/Saratoga","New York/Schenectady","New York/Schoharie","New York/Schuyler","New York/Seneca","New York/St. Lawrence","New York/Steuben","New York/Suffolk","New York/Sullivan","New York/Tioga","New York/Tompkins","New York/Ulster","New York/Unassigned","New York/Warren","New York/Washington","New York/Wayne","New York/Westchester","New York/Wyoming","New York/Yates"
"2020-06-28","6","1","","2","0","2","0","1","0","0","2","2","0","7","22","0","0","6","1","0","0","4","0","","3","2","1","14","2","29","316","3","39","25","2","3","1","1","0","4","","1","","10","2","6","1","0","0","0","2","53","0","0","1","5","0","0","1","1","32","0","0"
"2020-06-29","2","0","","7","0","1","0","0","-68","118","0","3","0","3","21","17","1","1","0","59","0","1","6","","8","0","23","19","0","26","189","2","30","6","1","31","0","1","0","176","","2","","4","1","75","0","2","0","1","19","33","0","2","1","18","0","0","0","3","18","0","1"
"2020-06-30","3","0","","6","0","1","4","1","68","-118","1","-2","0","6","43","-17","0","0","0","-59","0","0","-5","","-7","1","-18","33","0","27","240","6","11","20","2","-21","0","1","0","-173","","0","","10","0","-67","0","-2","0","0","-19","46","0","-1","0","-15","0","0","0","5","40","0","0"
"2020-07-01","10","2","","6","0","4","0","3","0","0","2","0","0","6","45","0","1","1","0","0","0","3","2","","0","1","0","38","0","46","296","3","15","21","6","7","0","4","0","3","","2","","12","1","5","0","1","1","0","2","42","1","0","0","1","0","0","0","4","28","0","0"
"2020-07-02","13","1","","7","1","0","0","0","2","0","6","0","0","12","33","0","1","3","0","0","0","2","2","","0","0","2","53","1","57","427","11","30","34","3","14","1","5","0","3","","1","","10","5","11","0","0","0","1","0","64","1","0","1","8","0","1","0","2","46","0","0"
"2020-07-03","5","1","","7","0","1","2","1","0","0","2","1","0","6","57","4","1","1","1","3","0","8","3","","0","0","1","52","0","37","460","14","36","12","7","15","0","0","0","1","","3","","11","6","8","0","0","0","2","0","47","2","0","0","25","0","2","0","5","68","0","0"
"2020-07-04","15","0","","16","3","0","2","1","1","0","0","2","0","7","35","1","0","0","0","0","0","0","0","","1","1","3","37","0","41","368","15","17","19","3","7","0","0","2","2","","4","","6","1","7","0","0","0","1","1","47","1","2","0","10","0","2","0","2","40","1","2"
"2020-07-05","7","0","","1","0","0","1","0","1","2","1","1","0","5","13","1","0","0","0","0","0","1","1","","0","1","0","31","0","43","239","7","17","21","2","9","0","0","0","1","","2","","19","4","3","1","0","1","1","1","57","0","1","1","9","0","1","0","2","23","1","0"
"2020-07-06","8","0","","4","1","2","2","0","6","0","2","1","0","3","25","1","0","1","3","0","0","6","0","","0","1","1","21","1","22","247","6","7","14","2","6","2","0","0","1","","3","","8","6","4","0","0","0","2","1","43","1","2","0","6","0","3","1","1","41","0","0"
"2020-07-07","4","0","","5","0","0","1","1","1","2","2","1","0","2","44","0","0","0","0","0","0","2","0","","0","1","3","30","1","35","272","7","11","34","1","17","1","1","0","3","","3","","12","6","5","0","0","0","0","0","45","2","2","0","3","0","1","0","5","22","0","0"
"2020-07-08","11","1","","4","2","0","14","0","2","1","3","1","0","2","52","0","0","0","2","0","0","0","0","","0","3","1","42","0","34","289","10","16","32","3","8","1","3","0","4","","9","","11","4","1","1","0","0","1","0","69","1","0","1","2","0","0","0","2","48","1","0"
"2020-07-09","8","0","","4","1","2","3","1","4","1","0","1","0","5","28","2","1","1","0","0","0","1","1","","0","3","0","28","4","42","275","8","15","21","4","4","0","1","0","4","","6","","4","3","4","1","0","2","0","1","50","0","1","0","6","0","0","1","2","29","1","0"
"2020-07-10","7","0","","14","3","0","3","0","3","0","0","1","0","7","36","0","1","1","2","1","0","2","0","","0","4","3","46","3","68","351","12","15","28","3","10","1","5","2","7","","2","","8","2","4","1","0","0","0","0","62","4","8","1","2","0","1","1","6","43","2","0"
"2020-07-11","18","2","","23","4","2","15","0","0","1","3","2","0","7","51","0","0","1","1","1","0","4","0","","0","1","3","33","2","35","307","7","12","22","3","10","0","3","0","6","","5","","9","8","4","0","2","1","3","2","76","0","1","2","2","0","0","0","2","34","0","0"
"2020-07-12","11","0","","13","0","0","0","0","0","1","1","0","1","7","31","0","1","0","3","1","0","4","2","","0","2","0","24","2","40","341","6","5","24","4","5","0","1","1","0","","23","","16","7","8","0","0","0","0","0","41","1","1","3","4","0","3","0","2","37","0","0"
"2020-07-13","6","0","","7","0","0","1","0","3","0","1","1","0","4","24","0","0","0","0","0","0","1","2","","0","0","1","23","1","47","250","2","7","18","2","6","0","2","0","4","","1","","3","8","4","0","0","0","1","2","84","0","0","0","3","0","3","0","4","30","1","0"
"2020-07-14","22","2","","14","1","1","9","1","2","1","2","0","0","38","67","0","0","1","2","1","0","2","1","","1","4","1","47","8","69","315","9","17","37","5","9","1","3","1","11","","8","","14","6","15","0","0","0","2","2","102","1","0","0","10","0","0","1","5","39","1","1"
"2020-07-15","33","1","","11","2","1","6","2","4","1","0","2","0","19","58","0","1","0","2","4","0","2","0","","0","0","0","34","0","39","366","5","13","24","5","28","0","1","1","6","","7","","10","7","8","0","0","2","1","1","53","1","2","12","16","0","4","0","7","28","0","1"
"2020-07-16","10","1","","9","1","0","5","0","3","0","0","2","0","20","36","0","1","0","0","0","0","5","2","","0","2","1","36","0","44","385","8","8","22","5","17","0","1","1","3","","7","","20","1","5","0","0","0","3","0","66","2","0","0","6","0","1","0","2","28","0","0"
"2020-07-17","20","1","","9","3","1","1","0","3","0","1","4","0","6","55","0","1","0","0","0","0","2","1","","0","2","2","36","0","49","367","7","41","15","2","13","0","0","2","1","","4","","12","6","6","0","0","1","1","0","49","0","5","0","4","0","1","0","0","41","0","1"
"2020-07-18","5","0","","7","0","0","2","2","1","0","1","1","1","10","34","0","1","0","2","0","0","0","1","","0","2","3","30","2","39","387","4","28","22","5","13","0","2","0","4","","7","","9","5","8","0","1","1","4","1","58","4","1","1","2","0","0","0","2","40","1","0"
"2020-07-19","3","0","","6","0","0","0","1","0","2","1","1","0","3","19","0","0","1","1","1","0","2","1","","1","1","1","18","0","28","298","7","3","16","0","10","0","0","4","1","","1","","9","2","5","0","0","2","0","1","26","0","1","9","1","0","1","0","2","12","0","0"
"2020-07-20","4","0","","19","0","2","0","1","2","0","0","0","0","0","11","0","0","0","1","0","0","0","1","","0","1","1","21","0","56","284","2","2","12","2","7","0","0","0","1","","2","","5","2","0","0","4","0","4","1","30","0","3","1","0","0","0","0","1","36","0","0"
"2020-07-21","29","1","","15","2","0","12","0","4","1","3","4","0","4","60","0","2","0","0","0","0","2","6","","0","1","3","30","1","51","391","4","20","22","3","15","0","2","2","1","","5","","8","7","11","2","0","0","1","1","79","0","1","0","5","0","1","0","4","36","3","0"
"2020-07-22","18","0","","13","0","3","4","1","3","0","2","4","0","7","29","3","0","0","0","0","0","3","1","","0","1","1","40","0","36","350","7","13","14","4","7","0","1","1","1","","10","","6","4","10","0","0","0","3","0","46","0","1","0","3","0","0","1","4","49","1","0"
"2020-07-23","32","0","","4","1","1","2","1","3","0","0","3","2","13","52","0","0","1","2","1","0","2","7","","1","0","0","19","1","51","388","10","5","18","1","8","0","2","1","3","","1","","8","13","10","2","0","0","3","1","94","2","0","4","2","0","2","1","2","31","0","0"
"2020-07-24","25","2","","20","2","2","0","1","2","3","1","2","2","8","47","0","0","0","1","5","1","10","3","","0","0","2","26","1","44","360","3","10","16","3","8","1","0","0","2","","7","","10","2","9","1","0","3","1","1","58","0","1","8","1","0","2","0","1","33","2","0"
"2020-07-25","12","0","","12","0","2","4","2","7","2","2","2","1","4","48","0","0","2","0","1","0","1","3","","0","1","0","32","1","55","340","12","10","18","1","18","0","2","1","4","","5","","7","14","20","0","0","0","3","3","49","1","2","2","4","0","1","0","1","38","0","0"
"2020-07-26","13","0","","12","1","0","2","0","0","1","0","1","0","13","19","0","2","0","3","2","0","6","1","","0","0","0","22","1","45","229","2","0","11","3","4","1","2","0","1","","3","","2","6","12","1","0","0","1","0","61","0","1","1","9","0","1","1","1","39","0","0"
"2020-07-27","2","0","","8","2","1","0","0","0","0","3","2","0","15","26","1","0","0","2","1","0","4","1","","0","0","0","29","0","57","290","2","10","9","2","12","0","1","0","4","","3","","2","3","3","0","0","0","0","0","84","0","1","1","1","0","0","1","2","22","0","1"
"2020-07-28","15","0","","6","0","0","1","0","0","3","1","2","1","7","37","0","3","0","0","1","0","2","0","","0","0","1","12","4","42","198","0","18","21","2","14","0","0","2","4","","3","","4","3","8","0","0","1","0","1","57","0","0","0","16","0","4","0","0","39","1","0"
"2020-07-29","12","0","","23","4","1","4","1","2","0","6","1","2","6","46","0","1","0","1","2","0","0","0","","0","1","2","24","0","41","302","6","25","18","2","10","1","0","2","4","","4","","7","10","12","0","0","0","1","1","60","0","3","0","31","0","0","0","0","36","0","0"
"2020-07-30","13","0","","14","0","0","1","1","1","2","3","0","0","15","24","0","0","5","3","2","0","3","0","","0","1","3","21","0","58","312","4","9","22","2","38","0","1","0","2","","24","","8","8","8","0","0","0","1","0","86","3","1","2","37","0","0","0","0","39","0","0"
"2020-07-31","10","0","","8","1","2","4","1","1","1","3","1","1","22","58","0","2","0","0","2","0","0","1","","0","1","2","33","2","45","285","6","8","5","0","10","2","1","5","3","","6","","4","6","5","0","1","0","0","0","54","1","3","1","11","0","2","0","2","20","1","1"
"2020-08-01","12","0","","11","0","1","3","0","2","1","3","0","1","14","56","0","0","7","2","0","0","1","1","","0","1","1","32","1","68","312","4","11","13","0","6","2","3","0","4","","10","","16","11","9","0","1","1","1","0","76","3","1","2","5","0","0","1","0","41","0","2"
"2020-08-02","6","0","","6","1","4","1","0","2","0","3","1","0","16","24","0","0","1","0","0","0","1","4","","1","1","1","26","2","51","263","2","6","8","0","5","0","2","0","3","","2","","2","6","3","0","0","1","1","2","45","0","1","0","2","0","0","0","1","24","0","0"
"2020-08-03","10","1","","10","3","0","2","0","0","0","1","0","1","23","54","0","0","2","1","0","0","5","0","","0","0","1","22","3","58","241","3","3","5","2","3","0","2","2","5","","4","","3","1","2","0","0","0","0","0","50","0","1","0","3","0","0","0","1","16","1","0"
"2020-08-04","12","0","","14","2","2","7","0","1","0","6","1","0","14","41","0","0","0","0","0","0","16","5","","2","3","4","31","0","56","316","9","13","25","1","9","0","1","1","4","","8","","8","6","4","0","0","0","0","2","73","1","1","0","8","0","2","0","1","35","0","1"
"2020-08-05","13","1","","4","0","0","0","2","0","0","2","1","0","11","35","0","2","2","1","0","0","2","1","","0","1","1","20","1","46","301","8","11","10","0","8","2","1","0","2","","7","","10","5","4","0","0","0","0","3","85","1","2","1","0","0","2","0","0","26","1","0"
"2020-08-06","9","2","","12","0","1","3","0","0","0","3","0","0","14","35","0","0","4","0","1","1","4","0","","2","2","3","27","8","52","333","4","3","10","3","14","0","1","0","5","","3","","15","3","5","1","0","0","1","0","77","0","0","1","6","0","0","1","1","32","1","0"
"2020-08-07","8","1","","21","0","0","5","3","3","0","1","1","0","7","54","0","2","2","3","1","0","2","0","","0","1","3","33","1","46","344","21","12","21","2","2","0","0","1","2","","1","","7","5","5","0","0","1","0","0","51","3","0","1","4","0","3","0","0","29","1","0"
"2020-08-08","8","0","","5","1","0","4","3","0","0","4","0","1","11","59","0","0","2","0","0","0","3","0","","2","2","0","21","2","48","326","3","13","9","0","27","1","2","0","1","","2","","11","3","3","0","0","2","0","1","68","0","0","1","8","0","1","1","0","44","0","0"
"2020-08-09","14","0","","6","0","1","0","0","1","0","1","0","0","7","54","0","0","1","0","1","0","1","2","","0","0","0","34","4","27","248","4","4","11","3","3","0","0","0","2","","4","","6","2","0","0","0","0","0","0","37","1","0","0","5","0","0","2","1","25","2","1"
"2020-08-10","5","1","","5","1","0","4","1","0","1","1","0","0","6","14","0","0","1","0","1","0","0","0","","0","0","0","20","1","35","237","2","4","9","1","9","0","0","0","0","","1","","7","3","2","0","0","1","0","0","58","0","0","0","10","0","4","1","2","28","0","0"
"2020-08-11","14","0","","12","2","5","1","4","2","1","5","0","1","6","69","1","0","0","2","1","0","3","0","","4","0","1","26","0","34","274","12","25","17","1","12","0","2","2","0","","4","","5","7","15","0","0","1","0","2","49","1","1","0","4","0","0","0","0","39","0","0"
"2020-08-12","10","0","","7","0","4","0","1","0","0","2","1","0","12","26","0","0","2","1","1","0","0","0","","1","0","1","33","0","37","386","2","5","11","1","11","0","2","0","1","","10","","12","1","4","0","0","0","0","0","55","1","0","0","1","0","0","0","6","52","0","0"
"2020-08-13","12","0","","3","1","1","2","7","0","0","2","1","1","9","20","0","0","1","0","1","0","1","0","","1","0","3","44","2","34","438","4","3","14","2","19","1","1","0","5","","2","","7","6","5","0","0","1","0","1","39","0","0","0","4","0","0","0","5","33","0","1"
"2020-08-14","3","0","","12","0","1","0","3","0","1","1","0","0","15","31","1","0","3","4","0","0","0","1","","0","2","2","43","2","45","367","6","6","19","1","7","0","6","0","2","","3","","8","8","8","0","0","1","0","2","58","0","1","2","5","0","0","0","2","45","0","0"
"2020-08-15","4","0","","0","1","0","3","1","0","1","0","0","0","13","50","2","0","0","0","1","0","4","0","","0","0","2","21","3","51","382","5","6","17","1","12","1","7","0","2","","4","","16","1","9","0","1","0","0","3","64","2","0","2","3","0","0","1","4","33","0","1"
"2020-08-16","11","0","","1","1","1","0","1","0","1","1","0","0","18","33","0","0","0","1","1","3","1","0","","0","0","0","22","3","38","307","3","3","11","1","25","1","0","0","2","","6","","10","9","18","0","0","0","0","0","50","0","0","0","6","0","0","0","0","18","0","0"
"2020-08-17","3","0","","6","0","0","2","1","0","1","0","0","0","14","10","0","0","0","0","0","0","1","0","","0","0","0","18","1","26","235","0","3","6","1","2","1","1","0","2","","0","","4","3","2","0","0","1","0","1","26","0","1","0","3","0","0","0","0","33","0","0"
"2020-08-18","4","0","","5","1","0","6","0","0","1","6","0","0","4","30","4","1","2","3","2","0","0","0","","0","0","2","30","0","46","284","3","12","16","2","13","0","0","2","0","","6","","42","5","9","0","0","1","0","0","50","0","2","0","2","0","1","1","1","54","2","0"
"2020-08-19","14","0","","12","1","0","1","1","0","0","1","0","1","6","54","0","1","0","1","0","0","0","0","","0","0","1","28","1","62","273","9","5","16","0","13","1","2","2","3","","3","","14","0","3","0","0","0","1","0","70","1","1","0","6","0","0","0","0","23","0","0"
"2020-08-20","9","1","","7","1","0","3","2","1","1","1","1","1","11","42","22","0","0","1","1","1","0","0","","0","0","0","15","1","49","273","3","4","7","2","10","0","2","1","2","","5","","22","2","10","0","0","0","0","0","48","1","4","2","7","0","0","2","0","23","0","0"
"2020-08-21","7","3","","15","0","0","3","0","3","1","1","0","0","13","81","0","0","1","0","3","0","5","1","","0","0","7","17","3","50","286","9","11","24","0","24","0","3","1","2","","1","","17","6","16","0","1","0","1","1","47","0","0","4","2","0","1","0","2","35","1","0"
"2020-08-22","2","0","","16","4","2","9","1","1","5","0","0","0","19","49","13","0","2","0","1","0","0","0","","0","1","1","24","0","43","267","10","9","13","5","12","1","2","0","3","","3","","12","5","13","0","0","0","0","1","56","0","1","0","11","0","1","2","3","30","0","0"
"2020-08-23","6","1","","12","2","1","2","0","0","0","1","0","0","14","52","2","0","1","0","0","0","0","1","","0","1","0","20","1","40","279","9","2","2","3","6","0","1","0","0","","4","","11","2","7","0","0","0","2","1","42","0","2","0","1","0","0","0","0","38","2","1"
"2020-08-24","2","0","","11","2","0","0","0","0","1","0","0","0","10","26","0","0","0","0","0","0","0","0","","0","0","0","13","2","39","214","1","1","10","0","9","0","0","0","2","","1","","10","1","3","0","0","0","0","0","21","0","0","0","7","0","0","0","0","21","1","0"
