"date","Virginia/Accomack","Virginia/Albemarle","Virginia/Alexandria","Virginia/Alleghany","Virginia/Amelia","Virginia/Amherst","Virginia/Appomattox","Virginia/Arlington","Virginia/Augusta","Virginia/Bath","Virginia/Bedford","Virginia/Bland","Virginia/Botetourt","Virginia/Bristol","Virginia/Brunswick","Virginia/Buchanan","Virginia/Buckingham","Virginia/Buena Vista","Virginia/Campbell","Virginia/Caroline","Virginia/Carroll","Virginia/Charles City","Virginia/Charlotte","Virginia/Charlottesville","Virginia/Chesapeake","Virginia/Chesterfield","Virginia/Clarke","Virginia/Colonial Heights","Virginia/Covington","Virginia/Craig","Virginia/Culpeper","Virginia/Cumberland","Virginia/Danville","Virginia/Dickenson","Virginia/Dinwiddie","Virginia/Emporia","Virginia/Essex","Virginia/Fairfax","Virginia/Fairfax City","Virginia/Falls Church","Virginia/Fauquier","Virginia/Floyd","Virginia/Fluvanna","Virginia/Franklin","Virginia/Franklin City","Virginia/Frederick","Virginia/Fredericksburg","Virginia/Galax","Virginia/Giles","Virginia/Gloucester","Virginia/Goochland","Virginia/Grayson","Virginia/Greene","Virginia/Greensville","Virginia/Halifax","Virginia/Hampton","Virginia/Hanover","Virginia/Harrisonburg","Virginia/Henrico","Virginia/Henry","Virginia/Highland","Virginia/Hopewell","Virginia/Isle of Wight","Virginia/James City","Virginia/King George","Virginia/King William","Virginia/King and Queen","Virginia/Lancaster","Virginia/Lee","Virginia/Lexington","Virginia/Loudoun","Virginia/Louisa","Virginia/Lunenburg","Virginia/Lynchburg","Virginia/Madison","Virginia/Manassas","Virginia/Manassas Park","Virginia/Martinsville","Virginia/Mathews","Virginia/Mecklenburg","Virginia/Middlesex","Virginia/Montgomery","Virginia/Nelson","Virginia/New Kent","Virginia/Newport News","Virginia/Norfolk","Virginia/Northampton","Virginia/Northumberland","Virginia/Norton","Virginia/Nottoway","Virginia/Orange","Virginia/Page","Virginia/Patrick","Virginia/Petersburg","Virginia/Pittsylvania","Virginia/Poquoson","Virginia/Portsmouth","Virginia/Powhatan","Virginia/Prince Edward","Virginia/Prince George","Virginia/Prince William","Virginia/Pulaski","Virginia/Radford","Virginia/Rappahannock","Virginia/Richmond","Virginia/Richmond City","Virginia/Roanoke","Virginia/Roanoke City","Virginia/Rockbridge","Virginia/Rockingham","Virginia/Russell","Virginia/Salem","Virginia/Scott","Virginia/Shenandoah","Virginia/Smyth","Virginia/Southampton","Virginia/Spotsylvania","Virginia/Stafford","Virginia/Staunton","Virginia/Suffolk","Virginia/Surry","Virginia/Sussex","Virginia/Tazewell","Virginia/Unassigned","Virginia/Virginia Beach","Virginia/Warren","Virginia/Washington","Virginia/Waynesboro","Virginia/Westmoreland","Virginia/Williamsburg","Virginia/Winchester","Virginia/Wise","Virginia/Wythe","Virginia/York"
"2020-04-01","0","0","2","0","0","2","","15","1","","1","","1","0","0","","0","","1","","0","1","","2","8","16","","","1","","2","","0","","","","","44","-1","","0","","0","0","0","3","0","0","","1","0","","0","0","0","1","0","4","16","1","","0","1","6","1","0","0","0","0","","18","3","","2","0","1","0","","0","0","","0","0","0","6","6","0","0","","0","2","0","","2","0","1","1","-1","0","1","12","","0","","","7","1","0","0","4","","","","1","1","0","1","4","","1","0","1","0","0","23","0","0","0","","1","2","","1","2"
"2020-04-02","3","2","1","1","2","1","","9","1","","0","","2","0","0","","0","","0","","0","2","","1","8","14","1","","0","","1","1","3","","","","","40","0","","1","","1","1","0","1","1","0","","0","2","","0","0","0","2","2","5","9","0","","1","3","2","0","0","0","0","0","","16","0","","2","0","3","0","","0","1","","0","0","2","4","4","0","0","","0","0","0","","0","0","0","3","0","0","0","11","","0","","","19","0","3","0","2","","1","","1","0","1","1","-1","1","1","0","0","0","0","23","0","0","0","","0","0","","0","1"
"2020-04-03","-2","3","23","0","1","0","","7","2","","0","","0","0","0","","1","1","0","1","0","0","","0","11","16","1","","0","","1","0","2","","","1","","44","","","1","","1","3","2","4","2","0","","0","-1","","0","1","0","13","4","7","25","1","","2","3","7","2","0","0","0","0","2","9","0","","0","-1","1","1","","0","2","","0","0","3","4","6","1","0","","0","0","1","","4","0","0","1","1","0","2","14","1","0","","1","24","5","-5","0","0","","0","","1","0","2","2","2","","4","2","1","0","0","17","1","1","1","1","0","4","1","0","0"
"2020-04-04","0","1","12","0","1","0","","15","3","","1","","6","0","0","","1","0","0","0","0","0","1","4","15","17","0","","0","","1","1","3","","","1","","15","","","1","","0","1","1","4","3","0","","1","2","","1","0","0","10","0","0","62","0","","2","7","7","2","0","0","0","0","1","20","1","","1","0","1","0","","0","1","","5","0","2","11","12","0","0","","0","1","0","","2","1","0","9","0","1","6","28","0","0","","","20","-4","6","1","4","","0","","0","0","1","7","9","0","10","0","1","0","0","32","0","0","-1","1","1","1","","0","2"
"2020-04-05","3","5","6","0","0","0","0","31","1","0","0","0","1","0","0","0","0","3","0","0","0","0","0","2","7","2","0","0","0","","0","0","0","0","0","0","0","39","0","0","0","0","2","0","0","3","0","0","0","1","5","0","1","0","1","1","0","3","20","0","0","1","0","6","0","1","0","0","0","0","17","1","0","0","1","0","0","0","0","4","0","0","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","16","0","0","0","0","3","0","0","0","1","0","0","0","2","0","0","6","3","0","2","0","1","0","3","10","0","2","0","0","2","1","0","0","1"
"2020-04-06","0","2","19","0","0","0","1","22","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","5","0","0","0","0","","0","0","1","0","0","0","0","62","0","0","1","0","2","0","0","4","0","0","1","2","2","0","1","0","0","1","1","2","13","0","0","0","4","1","2","0","0","0","0","0","21","0","0","1","1","3","2","0","0","0","0","1","0","3","3","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","18","0","0","0","0","6","0","1","0","-1","1","0","0","1","0","0","2","2","0","6","0","0","1","-3","8","1","0","1","1","1","2","0","1","1"
"2020-04-07","0","4","33","0","1","2","2","34","1","0","3","0","3","0","0","1","2","0","1","3","1","0","0","1","3","20","0","0","0","2","1","4","2","0","1","0","0","44","0","0","7","0","0","1","0","12","1","0","1","3","5","0","0","1","0","2","6","0","60","1","0","3","1","1","0","0","0","0","0","0","21","0","2","9","0","3","0","0","0","0","0","9","0","0","3","12","0","0","0","2","2","1","0","0","0","1","9","0","0","3","43","1","0","1","1","5","3","1","0","1","0","0","0","0","1","0","3","6","0","2","0","1","1","0","22","1","5","0","0","1","1","2","0","4"
"2020-04-08","0","3","17","0","1","0","0","17","3","0","4","0","0","0","0","0","3","0","1","0","0","1","0","0","19","17","1","1","0","0","1","0","0","0","1","2","0","38","0","0","-1","0","3","1","1","3","0","0","0","1","2","0","0","0","0","10","3","9","24","0","0","0","0","3","1","0","0","0","1","0","29","2","0","0","1","0","1","0","0","4","0","0","1","-1","3","5","0","0","0","0","0","0","0","-1","0","0","5","0","0","3","27","0","0","0","0","9","1","2","0","4","0","0","0","0","2","0","2","-1","0","1","0","1","0","0","7","2","2","-1","2","2","1","1","3","0"
"2020-04-09","0","2","6","0","0","1","1","26","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","2","13","0","1","0","0","3","0","4","0","0","1","0","120","0","0","3","1","4","1","1","8","2","0","0","0","0","0","0","1","2","0","7","3","28","1","0","0","1","1","2","0","1","0","0","0","20","1","0","1","0","5","0","0","0","9","2","1","0","0","4","7","0","0","0","0","2","2","0","3","1","1","3","0","0","1","36","1","0","0","1","7","0","1","0","1","0","0","0","2","3","0","5","6","0","0","0","0","0","0","12","1","3","1","0","0","1","1","0","0"
"2020-04-10","1","0","25","0","1","0","1","32","2","0","3","0","3","0","1","0","1","0","3","2","0","2","1","1","8","21","0","2","0","0","1","2","1","0","1","0","0","87","1","0","3","-1","-1","0","0","8","0","0","0","2","2","0","0","1","1","9","2","18","23","0","0","1","0","2","1","0","0","0","0","0","16","3","0","6","0","4","2","0","0","23","1","1","1","2","4","4","2","0","0","0","5","0","0","1","0","1","4","0","2","1","38","1","0","0","2","13","4","1","0","10","0","0","3","0","1","0","7","6","0","4","0","2","0","0","5","1","2","2","3","1","0","3","1","0"
"2020-04-11","3","3","14","2","0","1","2","37","2","0","0","0","1","0","1","1","4","0","2","0","0","1","0","3","6","24","0","2","0","0","3","0","0","0","3","2","0","169","0","0","2","1","4","1","0","1","1","0","0","2","0","0","0","1","2","2","7","22","26","3","0","0","4","1","-1","0","0","0","3","0","22","5","1","4","1","5","3","0","0","5","0","13","0","-1","7","2","0","1","0","1","-1","1","0","4","0","0","1","1","3","0","53","0","0","0","0","9","0","1","0","13","0","0","0","1","0","0","4","7","0","5","0","0","0","0","12","5","7","0","0","0","3","0","0","2"
"2020-04-12","0","0","10","0","0","0","0","17","0","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","6","6","0","0","0","0","2","0","0","0","0","0","0","62","0","2","0","0","2","0","0","2","1","0","1","0","6","0","0","0","0","1","0","2","11","0","0","0","3","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","0","2","0","1","1","0","3","0","0","0","0","1","0","0","0","0","0","0","2","0","1","0","-1","0","0","0","0","6","1","3","0","-1","0","0","0","1","0","0","3","5","0","8","0","0","0","0","7","0","0","0","0","0","0","0","0","2"
"2020-04-13","0","3","37","0","0","0","0","24","0","0","1","0","1","0","0","0","2","0","1","0","0","0","0","2","5","2","0","4","0","0","1","0","1","0","0","0","0","156","0","0","3","0","2","0","1","1","1","0","1","0","6","0","1","2","0","7","1","6","18","0","0","0","2","0","0","0","0","0","1","0","15","2","1","2","0","7","0","0","1","2","0","0","0","1","10","9","0","0","0","0","1","0","0","2","0","0","3","0","4","1","45","0","0","0","0","13","4","1","0","6","0","0","0","0","2","0","1","15","1","3","0","0","0","0","8","2","4","1","0","3","1","5","0","4"
"2020-04-14","0","1","12","0","0","0","0","11","0","0","0","0","0","0","6","10","2","0","1","1","0","0","0","3","10","30","2","6","0","0","4","0","1","0","1","1","0","43","0","0","0","0","17","1","0","5","1","0","0","0","1","0","0","5","0","1","13","8","35","0","0","0","27","2","2","0","0","0","0","0","20","0","0","0","1","8","3","0","0","0","0","1","0","2","5","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","74","0","0","0","2","8","0","0","0","7","1","2","0","6","0","1","5","8","0","6","0","0","0","0","1","2","0","0","0","0","0","1","0","2"
"2020-04-15","0","3","7","0","1","0","0","19","1","0","0","0","-1","0","0","0","4","0","0","2","0","0","1","2","4","13","1","1","0","0","1","0","0","0","0","-1","0","91","-1","-2","1","0","22","0","0","2","1","0","0","0","1","0","0","1","0","2","1","6","21","0","0","0","0","4","1","0","0","0","-1","0","23","2","-1","1","1","4","1","0","0","0","0","1","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","28","0","0","0","0","2","-1","1","0","11","0","0","0","4","0","0","4","13","0","2","0","2","0","0","4","1","-1","0","0","-1","1","1","0","0"
"2020-04-16","4","1","21","0","3","0","0","33","1","0","0","0","0","0","1","0","1","0","-2","2","0","0","3","0","3","13","0","1","0","0","4","-1","0","0","0","0","2","77","0","0","3","0","2","0","2","-1","0","0","0","0","1","0","0","0","0","2","8","18","44","0","0","0","3","3","1","0","0","0","0","0","11","1","0","0","0","9","2","0","0","4","0","0","0","0","2","6","0","1","0","0","1","1","0","0","1","0","3","0","0","-1","46","1","0","0","0","11","2","2","0","2","0","1","0","1","0","0","2","12","1","6","0","-1","0","0","2","1","0","0","1","0","0","3","0","2"
"2020-04-17","9","2","46","0","0","0","0","32","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","2","4","24","0","1","0","0","3","1","0","0","0","0","0","101","2","0","3","0","0","0","0","4","0","0","0","0","11","0","2","2","0","1","9","95","35","2","0","0","6","3","0","0","0","0","1","0","7","3","0","4","0","10","5","0","0","1","0","6","0","1","3","3","1","0","0","0","1","3","0","2","1","0","1","2","2","2","62","3","0","0","1","13","1","0","2","14","0","2","0","5","0","1","7","8","1","5","0","2","0","0","7","1","1","1","0","0","1","-1","1","1"
"2020-04-18","5","0","33","0","0","0","0","35","3","0","0","0","0","0","2","0","1","0","0","2","0","1","0","1","7","19","0","4","0","0","7","2","2","0","0","0","0","157","1","0","1","0","2","0","3","5","0","0","0","1","3","0","1","0","1","1","9","19","27","0","0","2","14","1","0","0","0","0","0","0","28","0","0","0","0","10","0","0","0","2","0","2","0","0","2","1","0","0","1","1","1","3","0","0","0","0","2","2","0","0","56","0","0","0","0","10","0","0","0","17","0","0","1","6","1","2","3","15","1","11","0","0","0","0","6","2","-1","0","1","0","3","1","0","0"
"2020-04-19","9","1","29","1","1","0","0","55","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","8","1","0","0","0","0","4","0","3","0","0","0","0","176","8","0","3","0","0","0","3","0","2","0","0","0","0","0","0","0","0","4","5","3","25","0","0","0","3","2","0","0","0","0","0","0","12","0","0","0","0","11","4","0","0","1","0","0","0","0","0","2","2","0","1","2","0","0","0","0","0","0","0","0","0","0","42","0","0","0","1","20","2","0","0","0","0","0","0","0","0","7","2","9","0","10","0","0","0","0","2","0","2","0","0","0","0","0","2","6"
"2020-04-20","10","4","38","0","0","0","0","18","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","20","0","3","0","0","8","0","1","0","1","4","0","116","10","24","2","0","2","1","-3","0","0","0","0","0","3","0","0","3","2","7","7","16","14","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","3","5","0","0","0","0","2","0","1","0","2","0","0","0","0","1","1","0","0","0","0","0","-1","0","0","51","0","0","0","0","5","2","0","0","6","0","0","0","2","1","1","3","9","3","1","1","1","0","0","8","0","0","1","0","0","0","0","0","0"
"2020-04-21","0","5","41","0","1","0","0","32","4","0","1","0","1","0","0","0","1","0","1","3","0","0","0","0","10","15","0","10","0","0","14","0","1","0","0","1","0","152","1","0","8","0","0","0","0","2","0","0","0","0","4","0","0","2","2","2","2","12","23","0","0","0","2","5","1","0","0","0","0","0","22","2","0","5","4","14","1","0","0","3","0","4","1","2","-1","5","0","0","0","0","0","0","1","3","1","0","17","0","2","0","74","0","0","0","44","10","1","1","0","16","0","0","1","4","0","1","2","3","2","19","0","11","0","0","7","2","0","0","0","-4","2","0","0","-1"
"2020-04-22","7","2","12","0","0","0","3","38","2","0","1","0","1","0","1","0","0","0","0","3","0","0","0","3","4","10","0","1","0","0","8","0","0","0","0","0","0","179","3","1","7","0","1","1","2","3","0","0","0","0","1","0","1","1","0","5","4","54","63","0","1","0","2","1","1","0","0","0","0","0","7","2","0","0","0","7","3","0","0","1","0","2","1","0","0","8","1","0","0","0","1","2","0","0","2","0","11","1","0","0","57","1","1","0","0","4","6","2","0","23","0","2","0","8","0","1","4","6","0","15","0","0","0","0","25","1","0","0","2","-1","2","0","1","0"
"2020-04-23","17","3","38","0","0","-1","2","23","3","0","1","0","0","0","0","0","4","0","0","1","0","1","0","0","6","46","1","4","0","0","11","0","2","0","4","6","1","106","1","0","8","0","3","0","1","1","3","0","0","0","0","0","1","6","1","2","2","28","34","0","0","3","1","2","1","1","0","0","0","0","23","1","0","4","2","10","4","0","0","2","0","0","0","0","4","10","4","1","0","0","0","6","0","3","2","0","5","0","10","1","103","0","0","0","13","9","3","1","0","18","0","0","0","5","0","52","11","10","0","10","0","2","0","0","15","3","1","1","2","0","1","2","0","0"
"2020-04-24","24","1","35","0","0","0","0","36","1","0","2","0","1","0","1","0","0","0","0","0","0","0","0","1","11","21","0","0","0","0","6","0","0","0","0","0","0","172","0","-1","9","0","0","2","0","0","1","0","0","0","6","0","0","0","3","0","1","9","11","2","0","0","0","1","2","0","0","0","1","0","31","0","0","1","0","10","6","0","0","3","0","0","0","0","2","5","3","0","0","2","0","8","1","0","0","0","2","0","5","0","83","1","0","0","0","8","5","5","0","13","0","0","0","7","0","4","3","13","0","2","0","3","0","0","3","6","0","1","0","0","1","0","0","0"
"2020-04-25","46","1","28","0","0","0","0","42","2","0","1","0","0","0","0","1","3","0","0","0","0","0","-1","3","3","17","0","2","0","0","5","0","1","0","0","0","1","211","0","2","7","0","0","0","1","6","2","0","0","1","0","0","0","0","0","2","3","15","35","1","0","2","0","1","2","2","0","0","0","0","35","1","1","0","0","17","0","0","1","11","1","1","0","0","2","28","5","2","0","1","3","52","0","0","0","0","3","2","3","1","74","0","1","1","13","20","0","0","0","8","1","0","0","7","0","0","4","5","0","3","0","0","0","0","4","6","0","0","3","1","2","0","0","1"
"2020-04-26","41","3","16","0","0","0","5","26","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","8","17","0","2","0","0","8","0","1","0","2","0","2","144","0","0","7","0","0","0","0","0","0","3","0","0","1","0","0","0","1","3","2","1","28","1","0","1","2","2","2","0","0","0","0","0","32","1","0","2","0","4","1","0","0","9","0","0","0","0","2","10","4","0","0","0","1","2","0","0","0","0","5","0","4","0","81","0","0","0","10","14","0","0","0","0","0","1","1","2","0","40","6","15","0","6","0","0","0","0","10","1","4","0","3","0","0","0","0","0"
"2020-04-27","8","1","36","0","0","0","0","46","0","0","1","0","0","0","0","1","10","0","0","0","1","0","0","1","6","0","0","0","0","0","10","0","0","0","1","2","0","113","1","0","9","0","1","0","0","2","1","0","0","0","2","0","0","6","0","4","3","12","25","1","0","2","0","1","1","0","0","0","0","0","32","1","0","1","0","7","5","0","0","4","0","3","0","0","1","5","4","0","0","0","0","3","0","3","0","0","6","0","0","1","88","0","0","0","43","3","2","0","0","9","0","2","0","4","0","0","12","5","0","0","0","2","1","0","10","1","0","1","0","0","0","1","0","0"
"2020-04-28","28","3","26","0","0","0","0","29","3","0","0","0","0","0","-1","2","10","0","0","1","0","0","0","1","6","31","0","2","0","0","13","1","0","0","0","0","0","276","0","0","9","0","0","1","2","2","3","0","0","0","2","1","-1","0","0","0","1","23","18","1","1","0","3","1","2","0","0","0","1","0","60","0","0","0","0","10","3","2","0","2","0","0","0","1","0","4","7","0","0","0","1","2","0","0","0","0","35","0","0","0","96","-1","0","1","9","8","0","2","0","23","0","1","1","1","0","0","7","3","1","5","0","0","0","0","4","3","0","0","1","3","3","1","0","1"
"2020-04-29","6","1","47","1","0","2","1","47","2","0","2","0","1","0","1","0","0","0","1","3","5","0","0","1","12","13","1","2","0","0","3","0","1","0","0","2","0","170","0","0","4","1","0","1","1","4","1","0","0","1","0","0","1","2","0","1","4","5","11","0","0","0","0","0","0","0","0","0","0","0","39","0","0","1","0","21","7","0","0","0","0","1","0","2","2","4","1","0","0","1","0","2","0","1","1","0","1","1","5","2","78","0","0","0","2","11","6","22","0","4","0","4","0","16","0","0","5","4","1","2","0","0","1","0","6","4","2","0","1","0","0","0","0","0"
"2020-04-30","35","22","54","0","0","1","2","55","2","0","3","0","0","0","0","0","3","1","0","2","2","0","0","4","10","30","0","5","0","1","12","2","1","0","1","1","1","163","0","0","2","0","0","0","1","4","5","0","0","0","2","1","0","1","1","6","5","15","30","0","0","0","3","3","2","0","0","1","0","0","19","2","0","1","0","20","1","0","0","0","4","1","1","0","4","6","28","1","0","0","4","9","0","0","1","0","8","1","3","0","118","0","0","2","1","16","4","16","1","20","0","10","0","13","0","10","12","15","0","15","0","1","0","0","20","1","0","0","-1","0","1","0","0","1"
"2020-05-01","39","0","48","0","1","1","0","37","1","0","3","0","0","0","0","0","36","0","0","5","1","0","1","2","14","26","1","0","0","0","21","0","0","0","0","0","1","286","2","0","17","1","1","0","3","10","1","5","0","1","2","0","0","0","0","4","14","30","22","0","0","1","0","2","2","0","0","1","1","1","86","2","0","5","0","6","7","0","0","3","-1","0","0","0","2","6","18","0","0","1","5","4","0","2","0","0","12","1","2","1","136","0","0","0","-2","25","2","7","1","9","1","0","0","12","0","0","12","11","0","6","0","0","0","0","11","5","2","2","2","2","4","0","0","0"
