"date","Colorado/Adams","Colorado/Alamosa","Colorado/Arapahoe","Colorado/Archuleta","Colorado/Baca","Colorado/Bent","Colorado/Boulder","Colorado/Broomfield","Colorado/Chaffee","Colorado/Cheyenne","Colorado/Clear Creek","Colorado/Conejos","Colorado/Costilla","Colorado/Crowley","Colorado/Custer","Colorado/Delta","Colorado/Denver","Colorado/Dolores","Colorado/Douglas","Colorado/Eagle","Colorado/El Paso","Colorado/Elbert","Colorado/Fremont","Colorado/Garfield","Colorado/Gilpin","Colorado/Grand","Colorado/Gunnison","Colorado/Hinsdale","Colorado/Huerfano","Colorado/Jackson","Colorado/Jefferson","Colorado/Kiowa","Colorado/Kit Carson","Colorado/La Plata","Colorado/Lake","Colorado/Larimer","Colorado/Las Animas","Colorado/Lincoln","Colorado/Logan","Colorado/Mesa","Colorado/Mineral","Colorado/Moffat","Colorado/Montezuma","Colorado/Montrose","Colorado/Morgan","Colorado/Otero","Colorado/Ouray","Colorado/Out of CO","Colorado/Park","Colorado/Phillips","Colorado/Pitkin","Colorado/Prowers","Colorado/Pueblo","Colorado/Rio Blanco","Colorado/Rio Grande","Colorado/Routt","Colorado/Saguache","Colorado/San Juan","Colorado/San Miguel","Colorado/Sedgwick","Colorado/Summit","Colorado/Teller","Colorado/Unassigned","Colorado/Washington","Colorado/Weld","Colorado/Yuma"
"2020-05-24","   .46 %","  5.45 %","   .30 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.77 %","   .00 %","  3.08 %","   .43 %","","   .00 %","   .17 %","   .80 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","","   .49 %","","   .00 %","  1.32 %","   .00 %","  1.32 %","   .00 %","   .00 %"," 18.05 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","","  1.97 %","   .00 %","  -.79 %","  3.33 %","   .63 %","   .00 %"
"2020-05-25","  1.36 %","   .00 %","   .89 %","   .00 %","   .00 %","   .00 %","   .43 %","   .45 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.61 %","   .00 %","   .00 %","   .83 %","","   .44 %","  -.69 %","  1.99 %","  2.08 %","   .00 %","  1.65 %","   .00 %"," 16.67 %","  -.56 %","   .00 %","   .00 %","","  1.03 %","","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .83 %","  7.14 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 44.00 %","   .00 %","   .00 %","","  -.97 %","   .00 %","","  3.23 %","   .25 %"," 20.00 %"
"2020-05-26","  1.93 %","   .00 %","  1.13 %","   .00 %","   .00 %","   .00 %","   .97 %","  1.36 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","","   .74 %","   .52 %","  3.00 %","   .00 %","   .00 %","  8.94 %","   .00 %","   .00 %","  -.56 %","   .00 %","   .00 %","","  1.41 %","","   .00 %","  2.60 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  2.52 %","   .66 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.41 %","   .00 %","","   .00 %","   .46 %","  5.56 %"
"2020-05-27","  1.42 %"," -1.72 %","  1.09 %","   .00 %","   .00 %","   .00 %","   .64 %","   .89 %"," -1.39 %","   .00 %","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","   .89 %","","  1.76 %","   .00 %","  1.20 %","  4.08 %","   .00 %","   .75 %","   .00 %"," 14.29 %","  -.56 %","   .00 %","   .00 %","","   .38 %","","   .00 %"," -2.53 %","   .00 %","  1.47 %","   .00 %","   .00 %","   .00 %"," -7.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .49 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  8.33 %","  5.30 %","   .00 %","-18.75 %","  3.39 %","-30.56 %","   .00 %","   .00 %","","   .94 %","   .00 %","","  3.12 %","   .29 %","   .00 %"
"2020-05-28","  2.13 %","  5.26 %","   .84 %","   .00 %","   .00 %","   .00 %","   .95 %","   .44 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","","   .58 %","   .69 %","  2.25 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","","  1.19 %","","   .00 %","   .00 %","   .00 %","  2.72 %","   .00 %","   .00 %","   .52 %","  3.92 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .65 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %"," 32.00 %","   .00 %","   .00 %","","  -.47 %","   .00 %","","   .00 %","   .58 %","  5.26 %"
"2020-05-29","  2.35 %","  8.33 %","  1.26 %","   .00 %","   .00 %","   .00 %","   .84 %","  2.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","  2.48 %","","   .86 %","   .34 %","  2.32 %","  1.96 %","   .00 %","  1.48 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","  2.26 %","","   .00 %","  3.90 %","  7.41 %","   .53 %","   .00 %","   .00 %","  2.74 %","  1.89 %","   .00 %","   .00 %","  5.41 %","  3.07 %","   .48 %","   .00 %","   .00 %","","   .00 %","  8.33 %","   .00 %","   .00 %","  1.08 %","   .00 %"," 14.29 %","   .00 %"," 45.45 %","   .00 %","   .00 %","","  2.82 %","   .00 %",""," 21.21 %","  1.15 %"," 80.00 %"
"2020-05-30","  2.61 %"," 13.85 %","  2.33 %","   .00 %","   .00 %","   .00 %","  1.04 %","  1.72 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  1.59 %","   .00 %","  1.47 %","  2.17 %","","  1.42 %","   .17 %","  2.57 %","   .00 %","   .00 %","   .73 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","","  1.15 %","","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","   .00 %"," 10.26 %","   .60 %","   .80 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.75 %","   .00 %","  2.85 %","   .00 %"," 43.75 %","   .00 %"," 64.58 %","   .00 %","   .00 %","","  2.28 %","   .00 %","","   .00 %","   .32 %"," -2.78 %"
"2020-05-31","  1.05 %","  2.70 %","   .94 %","   .00 %","   .00 %","   .00 %","   .62 %","  1.69 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","","   .70 %","   .00 %","   .87 %","  1.92 %","   .00 %","   .72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.14 %","","   .00 %","  1.25 %","  6.90 %","  1.22 %","   .00 %","   .00 %","  1.99 %","   .00 %","   .00 %","   .00 %","  4.65 %","  1.78 %","   .16 %","  5.56 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.69 %","  2.08 %","   .00 %"," 43.48 %","  1.64 %","  2.53 %","   .00 %","   .00 %","","   .89 %","   .00 %","","  2.50 %","   .32 %","   .00 %"
"2020-06-01","  1.01 %","  2.63 %","   .50 %","   .00 %","   .00 %","   .00 %","   .41 %","   .83 %","  5.56 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","","   .56 %","   .00 %","   .92 %","   .00 %","   .00 %","  2.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.04 %","","   .00 %","  1.23 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .81 %","  1.85 %","   .00 %","   .00 %","  2.22 %","  2.91 %","   .16 %","   .00 %","   .00 %","","   .00 %","  7.69 %","   .00 %","   .00 %","   .68 %","   .00 %","  6.06 %","   .00 %","  9.88 %","   .00 %","   .00 %","","  2.21 %","  3.12 %","","   .00 %","   .52 %"," 14.29 %"
"2020-06-02","  1.43 %","  5.13 %","   .84 %","   .00 %","   .00 %","   .00 %","   .20 %","   .83 %","  1.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.90 %","   .90 %","","   .28 %","   .51 %","   .74 %","   .00 %","  3.85 %","  3.50 %","   .00 %","  7.14 %","   .56 %","   .00 %","   .00 %","","   .98 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  2.26 %","   .16 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .87 %","   .00 %","","   .00 %","   .16 %","   .00 %"
"2020-06-03","  1.23 %","  2.44 %","   .97 %","   .00 %","   .00 %","   .00 %","   .91 %","   .41 %"," -1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.41 %","  1.08 %","","   .96 %","  1.53 %","   .97 %","   .00 %"," -3.70 %","  1.35 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.24 %","","   .00 %","   .00 %","  3.23 %","  2.89 %","   .00 %","   .00 %","   .16 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","  5.26 %","   .00 %","","   .00 %","   .00 %","  1.72 %","   .00 %","  1.01 %","   .00 %"," -2.70 %","   .00 %","  1.12 %","   .00 %","  4.35 %","","  1.72 %","   .00 %","","   .00 %","   .64 %","   .00 %"
"2020-06-04","  2.34 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .90 %","  2.45 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","","  1.77 %","   .00 %","   .56 %","   .00 %","   .00 %","  4.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .70 %",""," 15.38 %","   .00 %","  6.25 %","   .66 %","   .00 %","   .00 %","   .48 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .55 %","   .47 %","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","  5.56 %","   .00 %"," -1.11 %","   .00 %","   .00 %","","   .84 %","   .00 %","","  2.44 %","   .52 %","  5.00 %"
"2020-06-05","  1.65 %","  3.57 %","   .83 %","   .00 %","   .00 %","   .00 %","   .40 %","   .40 %","  1.32 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  3.12 %","   .00 %","   .00 %","  1.07 %","","   .67 %","   .67 %","   .78 %","   .00 %","   .00 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.43 %","","   .00 %","   .00 %","  2.94 %","   .49 %","   .00 %","   .00 %","   .48 %","  1.69 %","   .00 %","   .00 %","   .00 %","   .55 %","   .47 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.32 %","   .00 %","  5.26 %","   .00 %","  3.37 %","   .00 %"," -4.17 %","","   .00 %","   .00 %","","   .00 %","   .24 %","  2.38 %"
"2020-06-06","  1.05 %","  3.45 %","   .76 %","   .00 %","   .00 %","   .00 %","   .30 %","   .40 %","  1.30 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  2.78 %","   .63 %","","   .27 %","   .66 %","   .83 %","  1.89 %","   .00 %","  1.90 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.15 %","","   .00 %","   .00 %","  2.86 %","   .49 %","   .00 %","   .00 %","   .48 %","  3.33 %","   .00 %","   .00 %","  8.70 %","  1.09 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.69 %","   .00 %","  2.29 %","   .00 %","  7.50 %","   .00 %","  1.09 %","   .00 %","   .00 %","","  1.67 %","  3.03 %","","   .00 %","  1.02 %","  2.33 %"
"2020-06-07","   .65 %","  4.44 %","   .24 %","   .00 %","   .00 %"," 50.00 %","   .49 %","   .79 %","   .00 %","   .00 %","   .00 %"," 25.00 %"," 14.29 %","   .00 %","   .00 %","  2.70 %","   .44 %","","   .40 %","   .16 %","   .94 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","","   .13 %","","   .00 %","   .00 %","  2.78 %","   .49 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %"," 14.00 %","  1.62 %","   .47 %","   .00 %","   .00 %","","   .00 %","   .00 %"," -1.67 %","   .00 %","  2.24 %","   .00 %","  4.65 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.06 %","   .00 %","","  2.38 %","   .66 %","  2.27 %"
"2020-06-08","   .84 %","  1.06 %","   .56 %","   .00 %","   .00 %","   .00 %","   .59 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .52 %","","   .13 %","   .33 %","  1.53 %","  3.70 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","","   .46 %","","   .00 %","   .00 %","  2.70 %","  1.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .16 %","  4.76 %","   .00 %","","   .00 %","  7.14 %","  3.39 %","  6.67 %","   .00 %","   .00 %","  2.22 %","   .00 %","  1.08 %","   .00 %","   .00 %","","  -.40 %","  5.88 %","","   .00 %","   .58 %","  6.67 %"
"2020-06-09","   .61 %","  6.32 %","   .51 %","   .00 %","   .00 %","   .00 %","   .49 %","   .78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","","   .92 %","   .33 %","   .97 %","  1.79 %","   .00 %","  1.22 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","","   .59 %","","   .00 %","  2.44 %","   .00 %","   .64 %"," 20.00 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","  1.75 %","   .00 %","  -.16 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.64 %","   .00 %","   .94 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .40 %","  2.78 %","","   .00 %","   .23 %","   .00 %"
"2020-06-10","   .44 %","  5.94 %","   .47 %","   .00 %","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .45 %","","   .92 %","   .49 %","   .43 %"," -5.26 %","   .00 %","  3.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.08 %","","   .00 %","   .00 %","   .00 %","   .63 %","   .00 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  4.35 %","   .00 %","  1.61 %","   .00 %","   .31 %","   .00 %","  2.13 %","  1.61 %","  1.06 %","   .00 %","   .00 %","","  1.61 %","   .00 %","","   .00 %","   .46 %","   .00 %"
"2020-06-11","   .55 %","  4.67 %","   .30 %","   .00 %","   .00 %","   .00 %","   .87 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .45 %","","  1.04 %","   .33 %","  1.01 %","   .00 %","   .00 %","  2.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .50 %","","   .00 %","   .00 %","   .00 %","  -.16 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","   .16 %","   .00 %","   .00 %",""," -4.17 %","   .00 %","  1.59 %","  6.25 %","   .62 %","   .00 %","  6.25 %","  1.59 %","   .00 %","   .00 %","   .00 %","","   .40 %","   .00 %","","  2.33 %","   .50 %"," -2.08 %"
"2020-06-12","   .96 %","  1.79 %","   .66 %","   .00 %","   .00 %","   .00 %","   .87 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %","","  1.41 %","   .65 %","   .68 %","   .00 %","   .00 %","   .57 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .37 %","","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","  1.72 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," -1.56 %","   .00 %","  1.84 %","   .00 %","  3.92 %","   .00 %","  2.11 %","   .00 %","   .00 %","","   .40 %","  2.70 %","","   .00 %","   .65 %","   .00 %"
"2020-06-13","   .84 %","  1.75 %","   .72 %","   .00 %","   .00 %","   .00 %","  1.53 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .70 %","","   .51 %","   .32 %","   .26 %","   .00 %"," 11.54 %","  2.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .53 %","","   .00 %","   .00 %","   .00 %","   .63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.57 %","   .16 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.17 %"," -5.88 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","","   .79 %","   .00 %","","   .00 %","   .23 %","   .00 %"
"2020-06-14","   .38 %","  1.72 %","   .31 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.52 %","   .00 %","  1.32 %","   .46 %","","   .88 %","   .32 %","   .36 %","   .00 %","   .00 %","  1.66 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  3.33 %","   .00 %","  2.63 %","   .94 %","   .00 %","   .00 %","   .16 %","  4.55 %","   .00 %","   .00 %","  1.69 %","   .52 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.73 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .15 %","  2.13 %"
"2020-06-15","   .43 %","  7.63 %","   .31 %","   .00 %","   .00 %","   .00 %","  1.68 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  1.49 %","   .00 %","  1.30 %","   .73 %","","   .75 %","   .16 %","   .47 %","   .00 %","   .00 %","  4.89 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","","   .33 %","","   .00 %","  1.19 %","   .00 %","   .77 %"," 16.67 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","  1.89 %"," -1.56 %","  1.02 %","   .00 %","   .00 %","","   .39 %","   .00 %","","   .00 %","   .38 %","  2.08 %"
"2020-06-16","   .32 %","  1.57 %","   .17 %","   .00 %","   .00 %","   .00 %","  1.10 %","  1.13 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","","   .99 %","   .32 %","   .98 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","   .55 %","   .00 %","   .00 %","","   .45 %","","   .00 %","  1.18 %","   .00 %","  1.07 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  4.84 %","  1.03 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  7.46 %","   .00 %","  -.28 %"," ##.## %","  1.85 %","   .00 %","   .00 %","   .00 %","  4.17 %","","   .39 %","  2.63 %","","   .00 %","   .19 %","   .00 %"
"2020-06-17","   .53 %","   .78 %","   .73 %","   .00 %","   .00 %","   .00 %","  3.36 %","   .75 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.28 %","   .69 %","","   .61 %","   .64 %","  2.09 %","   .00 %","  3.45 %","  2.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .44 %","","   .00 %"," -1.16 %","  2.56 %","  -.15 %","   .00 %","   .00 %","   .16 %"," -9.88 %","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.55 %","   .00 %","","   .00 %","   .82 %","   .00 %"
"2020-06-18","   .74 %","  7.69 %","   .49 %","   .00 %","   .00 %","   .00 %","  3.17 %","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","  1.27 %","   .74 %","","   .61 %","   .16 %","  1.15 %","   .00 %","   .00 %","  3.02 %","   .00 %","   .00 %","  -.55 %","   .00 %","   .00 %","","   .80 %","","   .00 %","  1.18 %","  5.00 %","   .46 %","   .00 %","   .00 %","   .00 %","  5.48 %","   .00 %"," 12.50 %","  1.54 %","   .00 %","   .15 %","   .00 %"," 12.50 %","","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %"," -1.01 %","   .00 %"," 12.00 %","","   .00 %","   .00 %","","   .00 %","   .19 %","   .00 %"
"2020-06-19","   .86 %","  7.14 %","   .41 %","   .00 %","   .00 %","   .00 %","  3.24 %","  1.11 %","   .00 %","   .00 %","   .00 %"," 42.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","","   .73 %","   .95 %","  1.93 %","   .00 %","   .00 %","  4.39 %","   .00 %","  5.88 %","   .55 %","   .00 %","   .00 %","","   .56 %","","   .00 %"," -1.16 %","  9.52 %","  1.06 %","   .00 %","   .00 %","   .16 %","  1.30 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .31 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","  8.77 %","   .00 %","  2.04 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .26 %","   .00 %"
"2020-06-20","   .52 %","  6.00 %","   .33 %","   .00 %","   .00 %","   .00 %","  1.40 %","  1.09 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .58 %","","   .96 %","   .31 %","   .78 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","","   .16 %","","   .00 %","  1.18 %","   .00 %","   .75 %","   .00 %","   .00 %","   .00 %","  1.28 %","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %"," 11.11 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .33 %","   .00 %"
"2020-06-21","   .96 %","  5.66 %","   .41 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .41 %","","  1.55 %","  1.25 %","  1.06 %","   .00 %","  3.33 %","  2.30 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","","   .24 %","","   .00 %","   .00 %","  4.35 %","  1.04 %"," 14.29 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","   .00 %","   .00 %","   .00 %","","  4.35 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","  3.23 %","  1.59 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .26 %","  2.04 %"
"2020-06-22","   .59 %","   .60 %","   .69 %","   .00 %","   .00 %"," 33.33 %","  1.29 %","   .72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .00 %","   .50 %","","  1.41 %","  1.08 %","   .57 %","   .00 %","   .00 %","   .90 %","   .00 %"," -5.26 %","   .00 %","   .00 %","   .00 %","","   .43 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","  1.49 %","   .50 %","   .00 %","   .00 %","   .00 %","","  4.17 %","   .00 %","   .00 %","   .00 %","   .28 %","   .00 %","  1.56 %","  1.56 %"," -1.00 %","   .00 %","   .00 %","","   .38 %","  2.56 %","","   .00 %","   .11 %","   .00 %"
"2020-06-23","   .23 %","  3.55 %","   .36 %"," 12.50 %","   .00 %","   .00 %","  1.83 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .56 %","","   .58 %","   .61 %","  1.23 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","  1.10 %","   .00 %","   .00 %","","   .47 %","","   .00 %","  2.33 %","   .00 %","   .44 %","-12.50 %","   .00 %","   .00 %","  6.25 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  4.00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  1.54 %","  3.08 %","   .00 %","   .00 %"," 14.29 %","","   .38 %","   .00 %","","   .00 %","   .22 %","   .00 %"
"2020-06-24","   .76 %","  1.14 %","   .58 %","-11.11 %","   .00 %","   .00 %","  1.79 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","  1.12 %","","   .46 %","   .76 %","  1.59 %","   .00 %","   .00 %","  2.97 %","   .00 %","   .00 %","  1.09 %","   .00 %","   .00 %","","   .55 %","","   .00 %","  1.14 %","   .00 %","   .44 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.85 %","   .00 %","  1.18 %","   .00 %","  2.79 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .59 %","  2.00 %"
"2020-06-25","  1.06 %","   .56 %","   .88 %","   .00 %","  8.33 %","   .00 %","  1.23 %","  1.06 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .89 %","","  2.52 %","   .75 %","  2.16 %","  1.85 %","  3.23 %","  3.70 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .97 %","","   .00 %","  1.12 %","  4.17 %","   .87 %","-12.50 %","   .00 %","   .00 %","  2.35 %"," 66.67 %","   .00 %","  1.47 %","   .50 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.81 %","  6.25 %","   .27 %"," 50.00 %","  4.48 %","  2.99 %","  1.01 %","   .00 %","  6.25 %","","   .38 %","  2.50 %","","   .00 %","   .40 %","   .00 %"
