"date","Georgia/Appling","Georgia/Atkinson","Georgia/Bacon","Georgia/Baker","Georgia/Baldwin","Georgia/Banks","Georgia/Barrow","Georgia/Bartow","Georgia/Ben Hill","Georgia/Berrien","Georgia/Bibb","Georgia/Bleckley","Georgia/Brantley","Georgia/Brooks","Georgia/Bryan","Georgia/Bulloch","Georgia/Burke","Georgia/Butts","Georgia/Calhoun","Georgia/Camden","Georgia/Candler","Georgia/Carroll","Georgia/Catoosa","Georgia/Charlton","Georgia/Chatham","Georgia/Chattahoochee","Georgia/Chattooga","Georgia/Cherokee","Georgia/Clarke","Georgia/Clay","Georgia/Clayton","Georgia/Clinch","Georgia/Cobb","Georgia/Coffee","Georgia/Colquitt","Georgia/Columbia","Georgia/Cook","Georgia/Coweta","Georgia/Crawford","Georgia/Crisp","Georgia/Dade","Georgia/Dawson","Georgia/DeKalb","Georgia/Decatur","Georgia/Dodge","Georgia/Dooly","Georgia/Dougherty","Georgia/Douglas","Georgia/Early","Georgia/Echols","Georgia/Effingham","Georgia/Elbert","Georgia/Emanuel","Georgia/Evans","Georgia/Fannin","Georgia/Fayette","Georgia/Floyd","Georgia/Forsyth","Georgia/Franklin","Georgia/Fulton","Georgia/Gilmer","Georgia/Glascock","Georgia/Glynn","Georgia/Gordon","Georgia/Grady","Georgia/Greene","Georgia/Gwinnett","Georgia/Habersham","Georgia/Hall","Georgia/Hancock","Georgia/Haralson","Georgia/Harris","Georgia/Hart","Georgia/Heard","Georgia/Henry","Georgia/Houston","Georgia/Irwin","Georgia/Jackson","Georgia/Jasper","Georgia/Jeff Davis","Georgia/Jefferson","Georgia/Jenkins","Georgia/Johnson","Georgia/Jones","Georgia/Lamar","Georgia/Lanier","Georgia/Laurens","Georgia/Lee","Georgia/Liberty","Georgia/Lincoln","Georgia/Long","Georgia/Lowndes","Georgia/Lumpkin","Georgia/Macon","Georgia/Madison","Georgia/Marion","Georgia/McDuffie","Georgia/McIntosh","Georgia/Meriwether","Georgia/Miller","Georgia/Mitchell","Georgia/Monroe","Georgia/Montgomery","Georgia/Morgan","Georgia/Murray","Georgia/Muscogee","Georgia/Newton","Georgia/Oconee","Georgia/Oglethorpe","Georgia/Out of GA","Georgia/Paulding","Georgia/Peach","Georgia/Pickens","Georgia/Pierce","Georgia/Pike","Georgia/Polk","Georgia/Pulaski","Georgia/Putnam","Georgia/Quitman","Georgia/Rabun","Georgia/Randolph","Georgia/Richmond","Georgia/Rockdale","Georgia/Schley","Georgia/Screven","Georgia/Seminole","Georgia/Spalding","Georgia/Stephens","Georgia/Stewart","Georgia/Sumter","Georgia/Talbot","Georgia/Taliaferro","Georgia/Tattnall","Georgia/Taylor","Georgia/Telfair","Georgia/Terrell","Georgia/Thomas","Georgia/Tift","Georgia/Toombs","Georgia/Towns","Georgia/Treutlen","Georgia/Troup","Georgia/Turner","Georgia/Twiggs","Georgia/Unassigned","Georgia/Union","Georgia/Upson","Georgia/Walker","Georgia/Walton","Georgia/Ware","Georgia/Warren","Georgia/Washington","Georgia/Wayne","Georgia/Webster","Georgia/Wheeler","Georgia/White","Georgia/Whitfield","Georgia/Wilcox","Georgia/Wilkes","Georgia/Wilkinson","Georgia/Worth"
"2020-06-12","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","  2.90 %","   .00 %","   .00 %","-20.00 %","  3.19 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 10.00 %","   .00 %","  3.17 %","   .00 %","   .00 %","   .00 %","  5.95 %","   .00 %","   .00 %","  1.46 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","  5.02 %","   .00 %","  2.19 %","   .00 %","  1.33 %","   .00 %","-10.00 %","  4.22 %","   .00 %","  5.00 %","   .00 %"," 30.00 %","  2.62 %","  3.33 %","   .00 %","  1.67 %","   .13 %","  2.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.33 %","   .00 %","  1.67 %","   .00 %","  2.15 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","  2.86 %","  2.12 %","  3.05 %","  1.93 %","  2.31 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.05 %","  1.05 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 34.00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.73 %","  5.02 %","   .00 %","   .00 %","   .00 %","  3.60 %","  2.00 %","   .00 %","   .00 %","  1.45 %","  1.67 %"," 10.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %"," 20.00 %","  2.05 %","  3.78 %","  2.50 %","   .00 %","  6.67 %","   .00 %","  2.73 %","  6.67 %","   .00 %","  2.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.05 %","   .00 %","   .00 %","   .00 %"," 17.33 %","  1.54 %","   .00 %","   .00 %"," 20.00 %","  1.68 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.94 %","  1.54 %","   .00 %","   .00 %","   .00 %"
"2020-06-13","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %","   .00 %","  2.90 %","   .00 %","   .00 %","-20.00 %","  2.52 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  5.31 %","   .00 %","   .00 %","   .00 %","  5.95 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","  1.68 %","   .00 %","   .00 %","  5.86 %","   .00 %","  1.88 %","   .00 %","  2.58 %","   .00 %","   .00 %","  4.22 %","   .00 %","  5.00 %","   .00 %"," 30.00 %","  3.04 %","  3.33 %","   .00 %","  1.67 %","   .13 %","  2.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.33 %","   .00 %","  1.67 %","   .00 %","  2.12 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","  2.86 %","  1.83 %","  2.94 %","  1.93 %","  3.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.77 %","  1.05 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 34.00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  1.73 %","  5.02 %","   .00 %","   .00 %","   .00 %","  3.45 %","  2.00 %","   .00 %","   .00 %","  2.04 %","   .00 %","  8.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %"," 20.00 %","  2.05 %","  2.44 %","  2.50 %","   .00 %","  6.67 %","   .00 %","  2.73 %","  6.67 %","   .00 %","  1.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %"," 18.24 %","  1.54 %","   .00 %"," 40.00 %"," 20.00 %","  1.68 %","   .00 %","  6.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-14","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","  2.52 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  5.13 %","   .00 %","   .00 %","   .00 %","  2.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.68 %","   .00 %","   .00 %","  5.09 %","   .00 %","  1.26 %","   .00 %","  1.25 %","   .00 %","   .00 %","  2.00 %","   .00 %","  5.00 %","   .00 %"," 30.00 %","  1.44 %","  3.33 %","   .00 %","   .13 %","   .13 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.33 %","   .00 %","  1.67 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","  2.86 %","  1.25 %","  2.94 %","  1.53 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.77 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 34.00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .56 %","  3.21 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .17 %","   .00 %","  3.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %"," 20.00 %","  1.00 %","  1.19 %","  2.50 %","   .00 %","  6.67 %","   .00 %","  1.78 %","  6.67 %","   .00 %","   .82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.24 %","  1.54 %","   .00 %"," 50.00 %"," 20.00 %","  2.16 %"," 20.00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-15","   .00 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  4.33 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","  1.38 %","   .00 %","   .00 %","  1.68 %","   .00 %","   .00 %","  4.48 %","   .00 %","   .66 %","   .00 %","  1.25 %","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.71 %","  2.86 %","   .00 %","   .13 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","  1.67 %","   .00 %","  1.22 %","   .00 %","   .00 %"," 10.00 %","  1.18 %","   .00 %","  2.86 %","  1.79 %","  3.61 %","  1.14 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.64 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .56 %","  1.54 %","   .00 %","   .00 %","   .00 %","  4.08 %","   .00 %","   .00 %","   .00 %","   .17 %","   .00 %","  3.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %"," 30.00 %","  1.95 %","  1.13 %","  2.50 %","   .00 %","  6.67 %","   .00 %","   .87 %"," 11.67 %","   .00 %","   .82 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.42 %","  1.54 %","   .00 %"," 63.33 %"," 10.00 %","  2.16 %"," 20.00 %","  1.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-16","   .00 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .00 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  4.33 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %"," 20.00 %","   .73 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","  4.41 %","   .00 %","   .37 %","   .00 %","  1.25 %","   .00 %","   .00 %","  1.82 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.81 %","  2.86 %","   .00 %"," -1.54 %","   .13 %","  3.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","  1.56 %"," 20.00 %","   .00 %"," 10.00 %","  1.18 %","   .00 %","  2.86 %","   .79 %","  2.07 %","   .73 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.47 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.05 %","   .00 %","   .00 %","   .00 %","  -.37 %","   .00 %","   .28 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  2.15 %","   .00 %"," 10.00 %","  2.86 %","  1.68 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .83 %","  9.00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .77 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 14.76 %","   .00 %","   .00 %"," 31.33 %"," 10.00 %","  2.05 %"," 30.00 %","  1.86 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-17","   .00 %","   .00 %","   .00 %","  6.67 %","  1.94 %","-20.00 %","  1.74 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  2.79 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %"," 20.00 %","  1.40 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .64 %","  1.43 %","  1.25 %","   .00 %","   .00 %","  3.48 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.77 %","  2.86 %","   .00 %"," -1.54 %","   .13 %","  3.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","  1.32 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .78 %","  2.65 %","  1.08 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .54 %","  1.43 %","   .00 %","   .00 %","   .00 %","  5.12 %","   .00 %","  2.22 %","   .00 %","  2.81 %","   .00 %","  2.78 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","  2.15 %","   .00 %"," 10.00 %","  1.86 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.03 %","  9.00 %","   .00 %","  -.40 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .77 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  2.65 %","  1.43 %","   .00 %"," 41.33 %"," 10.00 %","  2.05 %"," 36.67 %","  3.60 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-18","   .00 %","   .00 %","   .00 %","  1.67 %","  1.27 %","-20.00 %","  1.74 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","  1.59 %"," 20.00 %"," 20.00 %","  1.40 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .82 %","  1.43 %","   .00 %","   .00 %","   .00 %","  5.02 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.74 %","  2.86 %","   .00 %"," -1.54 %","   .13 %","  4.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","  1.54 %","   .00 %","  1.17 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .91 %","  1.96 %","  1.08 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  1.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.07 %","  1.43 %","   .00 %","   .00 %","   .00 %","  4.95 %","   .00 %","  2.22 %","   .00 %","  2.74 %","  1.54 %","   .28 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .15 %","   .00 %"," 16.67 %","  1.86 %","  2.66 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","  5.67 %","   .00 %","  -.40 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .77 %","   .00 %","   .91 %","  5.00 %","   .00 %","   .00 %","   .94 %","  1.43 %","   .00 %"," -8.67 %"," 10.00 %","  2.05 %"," 41.67 %","  2.65 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %"
"2020-06-19","   .00 %","   .00 %","   .00 %","  1.67 %","  1.27 %","-20.00 %","  1.74 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %"," 20.00 %"," 20.00 %","  2.05 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","  1.96 %","   .00 %","  1.18 %","  1.43 %","   .00 %","   .00 %","   .00 %","  5.02 %","   .00 %","  2.00 %","   .00 %","   .00 %","  2.50 %","  2.86 %","   .00 %","   .00 %","   .13 %","  4.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","  1.54 %","   .00 %","  1.30 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.50 %","  1.16 %","  2.56 %","  1.08 %","   .67 %","   .00 %","  6.67 %","   .00 %","   .00 %","  1.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %"," -6.67 %","   .00 %","   .55 %","  1.43 %","   .00 %","   .00 %","   .00 %","  5.55 %","   .00 %","  2.22 %","   .00 %","  2.74 %","  1.54 %","  2.50 %","  5.00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .15 %","   .00 %"," 16.67 %","  1.86 %","  3.15 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","  5.67 %","   .00 %","  -.40 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .77 %","   .00 %","  2.65 %","  5.00 %","   .00 %","   .00 %","  1.77 %","  2.76 %","   .00 %"," 11.33 %"," 10.00 %","  1.48 %"," 21.67 %","  2.65 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %"
"2020-06-20","   .00 %","   .00 %","  6.67 %","  1.67 %","   .62 %","-20.00 %","  1.74 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.09 %"," 20.00 %"," 20.00 %","   .67 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","  1.09 %","   .00 %","  1.09 %","  1.43 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","  2.00 %","   .00 %","   .00 %","  2.20 %","   .00 %","   .00 %","   .00 %","   .13 %","  4.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  1.54 %","   .00 %","   .95 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .89 %","  1.90 %","  1.08 %","  1.31 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.05 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.50 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %"," -6.67 %","   .00 %","   .55 %","  1.43 %","   .00 %","   .00 %","   .00 %","  4.01 %","   .00 %","  2.22 %","   .00 %","  1.59 %","  1.54 %","  2.50 %","  5.00 %","   .00 %","  1.67 %","   .00 %","   .00 %"," -1.67 %","   .00 %","  6.67 %","   .91 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .67 %","   .00 %","  -.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .77 %","   .00 %","  2.65 %","  5.00 %","   .00 %","   .00 %","  2.57 %","  2.76 %","   .00 %","-12.00 %","   .00 %","  1.48 %"," 21.67 %","  1.74 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %"
"2020-06-21","   .00 %","   .00 %","  6.67 %","  1.67 %","   .62 %","-20.00 %","  1.74 %","   .00 %","   .00 %","   .00 %","  1.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .01 %"," 20.00 %","   .00 %","  1.31 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","   .81 %","   .00 %","  1.08 %","  1.43 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .76 %","  1.90 %","   .71 %","  1.31 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.50 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %"," -6.67 %","   .00 %","   .01 %","  1.43 %","   .00 %","   .00 %","   .00 %","  3.30 %","   .00 %","  2.22 %","   .00 %","  1.59 %","  1.54 %","  2.50 %","  5.00 %","   .00 %"," -5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.58 %"," -3.33 %","   .00 %","  -.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .00 %","   .00 %","  2.57 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .48 %"," 11.67 %","  1.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %"
"2020-06-22","   .00 %","   .00 %","  6.67 %"," -5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.50 %"," 20.00 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .63 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .13 %","  1.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .50 %","   .61 %","   .00 %","  1.31 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","  2.50 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %"," -6.67 %","   .00 %","   .01 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .11 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.38 %"," -3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .00 %","   .00 %","  2.37 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .48 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %"
