"date","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wuhan Evacuee","Wyoming"
"2020-05-11"," ##.## %","   .00 %","  2.37 %"," ##.## %"," ##.## %"," ##.## %","   .63 %","  4.59 %","  1.87 %"," ##.## %"," ##.## %","   .32 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.81 %","  2.41 %","   .86 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .52 %","  2.90 %","  1.05 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.56 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.78 %","  -.11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  1.06 %"
"2020-05-12"," ##.## %","  1.06 %","  3.10 %"," ##.## %"," ##.## %"," ##.## %","  1.68 %","  2.68 %","  1.50 %"," 59.32 %"," 90.83 %","   .16 %"," 37.47 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 33.94 %","  1.03 %","  2.06 %","  1.11 %"," 52.82 %"," ##.## %"," ##.## %"," 78.81 %","  6.47 %"," ##.## %","  2.62 %","  2.50 %","   .51 %"," ##.## %"," 36.59 %"," ##.## %"," ##.## %"," ##.## %"," 84.34 %"," 75.81 %"," 86.34 %"," 89.53 %","  1.43 %"," 81.11 %"," ##.## %"," ##.## %"," ##.## %","  1.10 %","   .11 %"," ##.## %"," 41.41 %"," 54.83 %"," ##.## %","","   .90 %"
"2020-05-13"," -9.10 %","   .00 %","  4.09 %","-10.99 %"," -9.19 %"," -6.67 %","  1.52 %","  3.13 %","  1.53 %"," -6.99 %"," -5.73 %","   .47 %"," -5.21 %","-10.08 %"," -8.30 %"," -9.30 %"," -5.47 %","-10.86 %"," -5.14 %","  2.57 %","  2.20 %","  1.47 %"," -5.38 %","-17.56 %","-10.68 %"," -6.34 %"," -1.28 %","-12.43 %","  2.58 %","  1.85 %","   .46 %"," -9.67 %"," -2.70 %","-12.43 %","-13.32 %"," -7.89 %"," -8.51 %"," -5.71 %"," -5.48 %","-11.98 %","  1.90 %"," -8.92 %"," -6.40 %"," -5.70 %","-11.11 %","  2.92 %","   .22 %","-11.98 %"," -5.00 %"," -6.30 %","-13.08 %","","  1.93 %"
"2020-05-14","-93.44 %","   .00 %","  3.75 %","-95.48 %","-91.38 %","-74.56 %","  1.75 %","  3.90 %","  2.31 %","-94.20 %","-89.30 %","  -.16 %","-95.35 %","-73.72 %","-81.55 %","-86.86 %","-88.75 %","-91.42 %","-80.74 %","  3.30 %","  3.13 %","  2.09 %","-68.40 %","-88.53 %","-90.31 %","-93.06 %","-97.79 %","-83.29 %","   .43 %","  2.52 %","   .81 %","-84.26 %","-28.44 %","-92.90 %","-94.23 %","-85.01 %","-95.22 %","-90.97 %","-65.42 %","-95.67 %","  1.53 %","-94.92 %","-87.77 %","-92.51 %","-94.69 %","  1.95 %","   .32 %","-82.89 %","-81.52 %","-92.52 %","-93.05 %","","  1.89 %"
"2020-05-15"," ##.## %","  1.31 %","  3.91 %"," ##.## %"," ##.## %"," ##.## %","  1.75 %","  2.08 %","  2.00 %"," ##.## %"," ##.## %","   .16 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.43 %","  3.02 %","  1.51 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.52 %","  2.10 %","   .90 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.69 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.43 %","   .11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  2.14 %"
"2020-05-16"," ##.## %","   .00 %","  3.77 %"," ##.## %"," ##.## %"," ##.## %","  1.71 %","  2.36 %","  2.49 %"," ##.## %"," ##.## %","   .16 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.81 %","  2.66 %","  1.81 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 92.59 %"," ##.## %","  1.19 %","  2.98 %","   .77 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.76 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.24 %","   .11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  3.49 %"
"2020-05-17"," 30.12 %","   .00 %","  2.04 %"," 28.52 %"," 28.99 %"," 19.42 %","  1.95 %","  1.63 %","  1.15 %"," 17.41 %"," 18.85 %","   .16 %"," 11.07 %"," 32.90 %"," 23.44 %"," 32.48 %"," 25.60 %"," 25.44 %"," 12.33 %","  2.37 %","  2.20 %","  1.27 %"," 11.80 %"," 67.30 %"," 30.05 %"," 15.94 %","  2.63 %"," 38.76 %","  2.00 %","  1.12 %","   .98 %"," 32.16 %","  6.92 %"," 37.91 %"," 38.58 %"," 26.17 %"," 22.63 %"," 21.21 %"," 17.41 %"," 30.28 %","  1.93 %"," 23.44 %"," 37.20 %"," 23.15 %"," 34.30 %","  2.41 %","   .64 %"," 40.88 %"," 13.57 %"," 15.93 %"," 36.12 %","","  1.75 %"
"2020-05-18","-87.49 %","   .00 %","  1.89 %","-89.77 %","-84.95 %","-55.07 %","  1.86 %","  2.59 %","  2.06 %","-90.90 %","-81.32 %","   .00 %","-89.51 %","-49.14 %","-60.21 %","-68.55 %","-71.97 %","-76.14 %","-72.72 %","  1.54 %","  2.47 %","  1.21 %","-45.15 %","-72.08 %","-82.25 %","-80.20 %","-89.79 %","-61.81 %","  1.61 %","  1.56 %","  1.18 %","-72.00 %","-16.13 %","-85.43 %","-73.09 %","-70.81 %","-86.96 %","-81.77 %","-45.01 %","-86.41 %","   .95 %","-90.76 %","-56.57 %","-84.52 %","-89.84 %","  2.02 %","   .00 %","-67.52 %","-69.45 %","-79.36 %","-78.04 %","","  1.59 %"
"2020-05-19","-88.19 %","  3.09 %","  2.59 %"," ##.## %"," ##.## %"," ##.## %","   .82 %","  2.13 %","  2.26 %"," ##.## %"," ##.## %","   .16 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.63 %","  4.49 %","  1.00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %","   .50 %","  1.89 %","   .75 %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-88.35 %","  1.22 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.81 %","   .43 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","","  1.31 %"
"2020-05-20"," 93.36 %","   .25 %","  2.26 %"," 59.99 %"," 86.29 %"," 59.24 %","  1.53 %","  1.95 %","  1.57 %"," 44.52 %"," 59.70 %","   .31 %"," 28.38 %"," ##.## %"," 76.48 %"," ##.## %"," ##.## %"," 86.67 %"," 29.43 %","  4.48 %","  1.87 %","  1.19 %"," 35.01 %"," ##.## %"," 88.69 %"," 54.74 %","  5.99 %"," ##.## %","  4.11 %","  3.95 %","   .95 %"," ##.## %"," 20.08 %"," ##.## %"," ##.## %"," 75.54 %"," 62.23 %"," 59.37 %"," 50.93 %"," ##.## %","  3.13 %"," 59.98 %"," 80.59 %"," 83.17 %"," 96.05 %","  2.55 %","   .00 %"," ##.## %"," 37.05 %"," 43.11 %"," ##.## %","","  1.42 %"
"2020-05-21","-88.61 %","   .00 %","  2.97 %","-90.41 %","-86.97 %","-58.08 %","   .49 %","  2.34 %","  3.14 %","-91.93 %","-84.13 %","   .62 %","-91.66 %","-53.99 %","-65.82 %","-71.59 %","-77.62 %","-81.12 %","-74.57 %","  3.19 %","  2.85 %","  1.25 %","-50.31 %","-74.11 %","-84.41 %","-84.74 %","-92.62 %","-64.34 %","   .16 %","  1.73 %","   .54 %","-73.63 %","-17.13 %","-86.88 %","-77.71 %","-73.92 %","-89.39 %","-84.83 %","-48.40 %","-90.49 %","  1.61 %","-91.67 %","-63.44 %","-86.89 %","-91.13 %","  2.13 %","   .64 %","-69.96 %","-73.21 %","-82.90 %","-80.40 %","","  1.78 %"
"2020-05-22","-91.82 %","   .50 %","  1.80 %","-94.04 %","-89.52 %","-70.66 %","  1.10 %","  1.71 %","  1.35 %","-93.31 %","-87.55 %","  -.77 %","-94.73 %","-67.83 %","-77.98 %","-83.74 %","-86.68 %","-89.69 %","-78.63 %","  3.78 %","  2.05 %","   .89 %","-64.73 %","-83.41 %","-88.08 %","-91.91 %","-97.56 %","-78.22 %","  1.69 %","  2.01 %","   .66 %","-80.35 %","-24.87 %","-90.57 %","-91.80 %","-82.06 %","-94.24 %","-89.77 %","-60.92 %","-94.44 %","  1.22 %","-93.93 %","-85.15 %","-91.14 %","-93.52 %","  2.32 %","   .21 %","-78.22 %","-79.67 %","-90.81 %","-90.74 %","","   .25 %"
"2020-05-23","-86.30 %","   .99 %","  2.75 %","-88.46 %","-83.88 %","-53.03 %","   .96 %","   .00 %","   .92 %","-90.66 %","-80.71 %","   .16 %","-89.66 %","-45.20 %","-58.79 %","-65.63 %","-71.31 %","-75.69 %","-72.02 %","  3.34 %","  2.41 %","   .85 %","-44.13 %","-67.74 %","-80.78 %","-80.18 %","-90.45 %","-58.31 %","   .01 %","  1.87 %","   .37 %","-70.48 %","-14.58 %","-83.38 %","-69.34 %","-69.13 %","-86.44 %","-81.91 %","-42.84 %","-86.42 %","  1.57 %","-90.22 %","-53.80 %","-84.03 %","-89.25 %","  2.52 %","   .21 %","-64.52 %","-69.73 %","-78.02 %","-75.64 %","","  1.25 %"
"2020-05-24"," ##.## %","   .00 %","  2.02 %"," ##.## %"," ##.## %"," ##.## %","  1.11 %","  3.28 %","  1.81 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.09 %","  1.80 %","  1.11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.72 %","  1.47 %","   .66 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .81 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.60 %","   .21 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  3.08 %"
"2020-05-25"," 43.21 %","   .25 %","  1.21 %"," 44.79 %"," 35.82 %"," 20.34 %","  1.00 %","  1.77 %","  1.42 %"," 23.43 %"," 24.27 %","   .00 %"," 14.52 %"," 34.93 %"," 26.22 %"," 35.97 %"," 26.04 %"," 25.07 %"," 17.97 %","   .92 %","  1.81 %","   .64 %"," 14.29 %"," 70.60 %"," 35.83 %"," 21.49 %","  3.90 %"," 44.89 %","   .95 %","  1.16 %","   .61 %"," 34.80 %","  7.17 %"," 53.99 %"," 56.40 %"," 28.62 %"," 28.70 %"," 17.60 %"," 17.31 %"," 41.80 %","   .00 %"," 28.40 %"," 25.20 %"," 27.46 %"," 36.15 %","  1.54 %","   .63 %"," 46.23 %"," ##.## %"," 28.74 %"," 46.87 %","","   .60 %"
"2020-05-26","-83.11 %","   .49 %","  1.74 %","-86.14 %","-80.77 %","-48.80 %","  1.05 %","  1.13 %","  1.33 %","-89.38 %","-77.49 %","   .00 %","-87.88 %","-38.66 %","-53.12 %","-61.44 %","-67.65 %","-71.59 %","-68.51 %","  1.69 %","  1.13 %","   .45 %","-40.35 %","-61.17 %","-77.54 %","-76.36 %","-88.68 %","-53.19 %","  1.27 %","   .81 %","   .43 %","-66.26 %","-12.72 %","-80.84 %","-64.30 %","-64.87 %","-84.10 %","-79.52 %","-38.79 %","-82.31 %","  1.03 %","-88.79 %","-48.41 %","-81.11 %","-87.47 %","  1.16 %","   .52 %","-57.74 %","-65.63 %","-74.58 %","-71.33 %","","   .83 %"
"2020-05-27","-85.47 %","   .24 %","  2.69 %","-88.26 %","-84.16 %","-53.83 %","  -.04 %","   .33 %","   .86 %","-90.92 %","-81.53 %","   .16 %","-90.47 %","-45.81 %","-60.37 %","-65.47 %","-73.36 %","-77.48 %","-72.33 %","  1.33 %","  1.54 %","   .56 %","-46.22 %","-66.01 %","-80.82 %","-81.71 %","-91.77 %","-56.51 %","  1.15 %","  1.30 %","   .55 %","-69.24 %","-14.44 %","-83.02 %","-72.23 %","-69.58 %","-87.37 %","-82.94 %","-43.52 %","-87.74 %","  1.01 %","-90.13 %","-54.89 %","-84.32 %","-89.71 %","  1.00 %","   .41 %","-62.83 %","-70.11 %","-78.27 %","-75.13 %","","  1.18 %"
"2020-05-28","-35.47 %","  3.16 %","  3.23 %","   .00 %"," ##.## %"," ##.## %","   .66 %","   .82 %","  1.02 %"," ##.## %"," ##.## %","   .47 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.43 %","  2.66 %","   .72 %","   .00 %"," ##.## %","   .00 %"," ##.## %","   .00 %"," ##.## %","  1.20 %","  2.40 %","   .36 %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-40.01 %","   .98 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  2.47 %","   .31 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","","  1.86 %"
"2020-05-29"," ##.## %","  1.18 %","  3.33 %"," ##.## %"," ##.## %"," ##.## %","   .49 %","   .71 %","   .54 %"," 83.81 %"," ##.## %","   .31 %"," 50.87 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 50.75 %","  1.69 %","  2.57 %","   .65 %"," 60.42 %"," ##.## %"," ##.## %"," ##.## %"," 11.54 %"," ##.## %","  1.55 %","  2.35 %","  1.06 %"," ##.## %"," 39.79 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 94.22 %"," 95.38 %"," ##.## %","   .97 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.84 %","   .10 %"," ##.## %"," 65.22 %"," 98.88 %"," ##.## %","","  1.71 %"
"2020-05-30"," ##.## %","   .93 %","  4.26 %"," ##.## %"," ##.## %"," ##.## %","   .62 %","  2.01 %","  2.10 %"," ##.## %"," ##.## %","   .31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.52 %","  2.01 %","   .83 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.68 %","   .00 %","   .48 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.26 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.90 %","   .21 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","   .79 %"
"2020-05-31","-86.56 %","  6.00 %","  3.52 %","-89.01 %","-84.96 %","-55.80 %","   .43 %","   .81 %","   .96 %","-91.36 %","-83.51 %","   .15 %","-91.64 %","-52.70 %","-65.69 %","-72.47 %","-79.37 %","-81.80 %","-73.98 %","  1.88 %","  1.47 %","   .69 %","-51.73 %","-69.55 %","-82.23 %","-86.03 %","-93.86 %","-61.33 %","  1.30 %","  3.54 %","   .52 %","-70.63 %","-15.84 %","-83.89 %","-81.42 %","-73.09 %","-90.13 %","-85.04 %","-47.55 %","-89.36 %","   .74 %","-90.58 %","-67.58 %","-86.39 %","-90.24 %","  2.77 %","   .41 %","-65.25 %","-72.01 %","-82.76 %","-77.69 %","","   .56 %"
"2020-06-01"," ##.## %","  1.53 %","   .97 %"," ##.## %"," ##.## %"," ##.## %","  1.28 %","  1.13 %","   .64 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.03 %","  1.04 %","  3.96 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .86 %","   .73 %","   .29 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .42 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.06 %","   .20 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","   .78 %"
"2020-06-02","-83.31 %","  4.29 %","  5.64 %","-85.72 %","-82.03 %","-50.61 %","   .56 %","   .83 %","   .33 %","-90.24 %","-80.46 %","   .15 %","-89.92 %","-42.88 %","-57.69 %","-63.29 %","-72.25 %","-75.53 %","-71.07 %","  1.19 %","  1.59 %","   .36 %","-44.82 %","-62.10 %","-78.74 %","-80.63 %","-91.39 %","-53.38 %","  1.79 %","  1.37 %","   .39 %","-66.50 %","-12.80 %","-79.97 %","-71.37 %","-67.55 %","-86.79 %","-82.06 %","-41.36 %","-86.02 %","   .81 %","-88.64 %","-52.60 %","-82.51 %","-88.39 %","  2.03 %","   .51 %","-57.92 %","-68.07 %","-77.12 %","-72.28 %","","   .22 %"
"2020-06-03"," ##.## %","  3.70 %","  5.14 %"," ##.## %"," 96.89 %"," 51.67 %","   .26 %","   .28 %","  1.46 %"," 54.63 %"," 59.04 %","   .00 %"," 35.91 %"," 81.48 %"," 63.29 %"," 95.12 %"," 68.40 %"," 75.43 %"," 35.31 %","  1.72 %","  1.49 %","   .42 %"," 28.46 %"," ##.## %"," 93.76 %"," 52.19 %"," 15.13 %"," ##.## %","  1.05 %","   .97 %","   .32 %"," 89.70 %"," 15.47 %"," ##.## %"," ##.## %"," 70.52 %"," 61.95 %"," 50.86 %"," 41.93 %"," ##.## %","   .71 %"," 78.99 %"," 85.68 %"," 78.17 %"," 97.20 %","  2.89 %","   .20 %"," ##.## %"," 41.36 %"," 67.23 %"," ##.## %","","   .33 %"
"2020-06-04","-87.53 %","  1.59 %","  2.37 %","   .00 %","   .00 %","   .00 %","   .34 %","   .35 %","  1.15 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %","  1.59 %","   .46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.99 %","  1.69 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-90.49 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.01 %","  3.64 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .66 %"
"2020-06-05","-87.47 %","  2.15 %","  6.79 %","-89.66 %","-84.65 %","-60.86 %","   .51 %","   .28 %","   .87 %","-91.30 %","-84.08 %","  1.37 %","-92.60 %","-57.42 %","-69.52 %","-76.30 %","-82.54 %","-84.05 %","-74.71 %","  1.47 %","  1.63 %","   .48 %","-53.79 %","-72.78 %","-82.92 %","-88.50 %","-95.86 %","-66.19 %","  1.97 %","  1.58 %","   .50 %","-70.54 %","-17.97 %","-84.19 %","-87.43 %","-75.48 %","-91.96 %","-86.36 %","-51.97 %","-90.52 %","   .76 %","-90.91 %","-76.43 %","-86.92 %","-90.61 %","  4.06 %","   .10 %","-67.23 %","-73.73 %","-86.63 %","-83.44 %","","  1.30 %"
"2020-06-06","-81.52 %","  2.29 %","  4.14 %","-82.72 %","-79.39 %","-47.64 %","   .82 %","   .74 %","   .76 %","-89.06 %","-78.33 %","  1.36 %","-88.65 %","-38.82 %","-53.99 %","-59.05 %","-69.42 %","-71.01 %","-69.19 %","  1.69 %","  1.25 %","   .56 %","-37.19 %","-57.79 %","-76.38 %","-78.08 %","-90.61 %","-48.73 %","  1.96 %","  1.33 %","   .34 %","-62.41 %","-11.33 %","-76.05 %","-67.21 %","-64.81 %","-85.40 %","-80.35 %","-38.40 %","-81.10 %","   .00 %","-87.37 %","-47.76 %","-80.42 %","-86.59 %","  4.85 %","  1.85 %","-53.70 %","-65.25 %","-75.07 %","-68.71 %","","   .64 %"
"2020-06-07","-81.19 %","  1.50 %","  6.04 %","-82.24 %","-79.25 %","-47.54 %","   .34 %","   .99 %","   .68 %","-88.90 %","-78.27 %","   .30 %","-88.76 %","-38.93 %","-53.83 %","-58.90 %","-69.94 %","-71.56 %","-69.08 %","  1.82 %","   .85 %","   .29 %","-37.08 %","-57.57 %","-76.15 %","-78.30 %","-90.59 %","-48.75 %","  1.88 %","   .48 %","   .17 %","-61.96 %","-11.23 %","-75.52 %","-66.91 %","-64.72 %","-85.32 %","-80.12 %","-38.36 %","-81.37 %","   .00 %","-86.64 %","-47.51 %","-80.34 %","-86.56 %","  2.27 %","  1.63 %","-52.82 %","-64.96 %","-75.19 %","-68.53 %","","   .85 %"
"2020-06-08"," ##.## %","  3.50 %","  2.55 %"," ##.## %"," ##.## %"," ##.## %","   .28 %","   .30 %","   .61 %"," ##.## %"," ##.## %","   .15 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 91.06 %","   .70 %","   .74 %","   .18 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 32.05 %"," ##.## %","  1.52 %","   .71 %","   .20 %"," ##.## %"," 69.34 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.30 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.12 %","  1.13 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  1.37 %"
"2020-06-09","-85.94 %","  1.78 %","  2.23 %","-87.59 %","-83.13 %","-58.97 %","   .20 %","   .48 %","   .91 %","-90.58 %","-83.08 %","   .89 %","-92.05 %","-55.50 %","-67.62 %","-74.33 %","-81.35 %","-82.39 %","-73.54 %","   .70 %","   .86 %","   .25 %","-51.63 %","-70.51 %","-81.29 %","-87.72 %","-95.42 %","-63.87 %","  2.33 %","   .00 %","   .18 %","-68.43 %","-16.71 %","-82.05 %","-86.00 %","-74.03 %","-91.27 %","-84.80 %","-49.69 %","-88.80 %","   .31 %","-89.56 %","-74.36 %","-85.71 %","-89.69 %","  1.92 %","   .84 %","-64.56 %","-71.77 %","-85.87 %","-81.61 %","","  1.04 %"
"2020-06-10"," ##.## %","  3.50 %","  5.50 %"," ##.## %"," ##.## %"," 86.36 %","   .38 %","   .36 %","   .66 %"," 99.97 %"," ##.## %","   .44 %"," 64.31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 57.24 %","  1.19 %","   .95 %","   .26 %"," 57.52 %"," ##.## %"," ##.## %"," 98.41 %"," 23.84 %"," ##.## %","  1.72 %","  1.95 %","   .33 %"," ##.## %"," 24.90 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 69.51 %"," ##.## %","   .41 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.43 %","  1.01 %"," ##.## %"," 69.99 %"," 95.02 %"," ##.## %","","  1.03 %"
"2020-06-11"," ##.## %","  2.87 %","  4.74 %"," ##.## %"," ##.## %"," ##.## %","   .26 %","   .50 %","   .55 %"," ##.## %"," ##.## %","  1.02 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.14 %","  1.23 %","   .49 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 45.48 %"," ##.## %","  2.50 %","   .60 %","   .28 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .67 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.02 %","  1.37 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  2.96 %"
"2020-06-12","-54.36 %","  2.46 %","  5.67 %","-58.56 %","-53.99 %","-21.23 %","   .51 %","   .66 %","   .68 %","-72.11 %","-51.24 %","  2.02 %","-68.08 %","-14.86 %","-23.36 %","-32.63 %","-41.28 %","-36.37 %","-41.42 %","  2.02 %","   .69 %","   .37 %","-14.01 %","-28.33 %","-46.10 %","-42.05 %","-65.83 %","-21.32 %","  2.21 %","   .81 %","   .21 %","-35.52 %"," -4.82 %","-50.64 %","-28.92 %","-37.05 %","-60.32 %","-54.63 %","-16.87 %","-40.89 %","   .54 %","-68.61 %","-22.97 %","-52.27 %","-66.62 %","  2.45 %","   .81 %","-23.75 %","-35.82 %","-45.75 %","-37.65 %","","  1.78 %"
"2020-06-13","-63.29 %","  4.65 %","  4.91 %","-63.60 %","-61.23 %","-27.72 %","   .68 %","   .55 %","   .57 %","-78.99 %","-60.31 %","  2.41 %","-77.46 %","-18.97 %","-30.10 %","-38.89 %","-49.90 %","-46.27 %","-49.53 %","  1.32 %","  1.14 %","   .32 %","-19.58 %","-34.70 %","-54.62 %","-51.58 %","-76.79 %","-26.32 %","  2.74 %","   .91 %","   .27 %","-43.31 %"," -5.94 %","-57.07 %","-39.07 %","-45.48 %","-68.05 %","-63.12 %","-21.29 %","-52.83 %","   .00 %","-74.34 %","-26.22 %","-62.17 %","-74.08 %","  2.98 %","   .54 %","-30.43 %","-45.60 %","-54.43 %","-46.78 %","","  2.24 %"
"2020-06-14","   .00 %","  1.07 %","  3.02 %"," ##.## %"," ##.## %"," ##.## %","   .21 %","   .34 %","   .60 %"," ##.## %"," ##.## %","   .69 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.31 %","   .65 %","   .20 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.86 %","   .36 %","   .17 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.37 %","   .18 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","","   .95 %"
"2020-06-15","-52.70 %","   .45 %","  3.19 %","-55.36 %","-53.29 %","-21.32 %","   .33 %","   .74 %","   .33 %","-72.62 %","-51.55 %","  1.10 %","-70.19 %","-14.70 %","-22.31 %","-32.41 %","-42.38 %","-35.65 %","-40.91 %","   .61 %","   .54 %","   .08 %","-14.40 %","-28.24 %","-46.02 %","-41.28 %","-66.96 %","-21.25 %","  1.02 %","   .51 %","   .13 %","-35.62 %"," -4.55 %","-48.54 %","-30.19 %","-37.81 %","-59.43 %","-53.21 %","-16.69 %","-41.16 %","   .92 %","-66.69 %","-21.21 %","-52.50 %","-66.56 %","  2.06 %","   .09 %","-23.39 %","-37.36 %","-46.16 %","-37.92 %","","  1.79 %"
