"date","Nebraska/Adams","Nebraska/Antelope","Nebraska/Arthur","Nebraska/Banner","Nebraska/Blaine","Nebraska/Boone","Nebraska/Box Butte","Nebraska/Boyd","Nebraska/Brown","Nebraska/Buffalo","Nebraska/Burt","Nebraska/Butler","Nebraska/Cass","Nebraska/Cedar","Nebraska/Chase","Nebraska/Cherry","Nebraska/Cheyenne","Nebraska/Clay","Nebraska/Colfax","Nebraska/Cuming","Nebraska/Custer","Nebraska/Dakota","Nebraska/Dawes","Nebraska/Dawson","Nebraska/Deuel","Nebraska/Dixon","Nebraska/Dodge","Nebraska/Douglas","Nebraska/Dundy","Nebraska/Fillmore","Nebraska/Franklin","Nebraska/Frontier","Nebraska/Furnas","Nebraska/Gage","Nebraska/Garden","Nebraska/Garfield","Nebraska/Gosper","Nebraska/Grant","Nebraska/Greeley","Nebraska/Hall","Nebraska/Hamilton","Nebraska/Harlan","Nebraska/Hayes","Nebraska/Hitchcock","Nebraska/Holt","Nebraska/Hooker","Nebraska/Howard","Nebraska/Jefferson","Nebraska/Johnson","Nebraska/Kearney","Nebraska/Keith","Nebraska/Keya Paha","Nebraska/Kimball","Nebraska/Knox","Nebraska/Lancaster","Nebraska/Lincoln","Nebraska/Logan","Nebraska/Loup","Nebraska/Madison","Nebraska/McPherson","Nebraska/Merrick","Nebraska/Morrill","Nebraska/Nance","Nebraska/Nemaha","Nebraska/Nuckolls","Nebraska/Otoe","Nebraska/Pawnee","Nebraska/Perkins","Nebraska/Phelps","Nebraska/Pierce","Nebraska/Platte","Nebraska/Polk","Nebraska/Red Willow","Nebraska/Richardson","Nebraska/Rock","Nebraska/Saline","Nebraska/Sarpy","Nebraska/Saunders","Nebraska/Scotts Bluff","Nebraska/Seward","Nebraska/Sheridan","Nebraska/Sherman","Nebraska/Sioux","Nebraska/Stanton","Nebraska/Thayer","Nebraska/Thomas","Nebraska/Thurston","Nebraska/Unassigned","Nebraska/Valley","Nebraska/Washington","Nebraska/Wayne","Nebraska/Webster","Nebraska/Wheeler","Nebraska/York"
"2020-05-17","   .40 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 12.50 %","  5.88 %","  1.57 %","  6.25 %","   .00 %","   .28 %","-50.00 %","   .12 %","","  3.85 %","  2.54 %","  2.47 %","","   .00 %","   .00 %","   .00 %"," 20.00 %"," -2.38 %","","","   .00 %","","   .00 %","   .42 %","  4.17 %","","","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %"," 16.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.14 %","  2.33 %","   .00 %","","   .37 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.32 %","   .00 %","  5.88 %","  4.17 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","-##.## %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.45 %"
"2020-05-18","   .00 %"," 20.00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","  6.90 %"," 16.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .75 %","","   .00 %","  9.92 %","  3.56 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","","","   .00 %","","   .00 %","   .21 %","  2.00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 11.50 %","  2.27 %","   .00 %","","  -.74 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","","  4.60 %","  2.05 %","  5.00 %","   .00 %","  4.00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-19","  1.19 %"," 16.67 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","  9.68 %","  9.52 %","   .00 %","","   .00 %","   .00 %","  5.56 %","   .76 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","  3.01 %","  5.60 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","","","   .00 %","","   .00 %","   .14 %","  1.96 %","","","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.24 %","   .00 %","   .00 %","","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  4.11 %","   .00 %","   .00 %","   .00 %","","   .93 %","  4.87 %","  4.76 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-20","   .39 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","  8.82 %"," 13.04 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.08 %","  5.88 %"," -3.45 %","  -.07 %","-50.00 %","   .12 %","","   .00 %","  2.92 %","  4.22 %",""," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .42 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-11.11 %","   .00 %","  2.41 %","  2.22 %","   .00 %","","  6.64 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""," 23.08 %","   .00 %","  4.99 %","   .00 %","   .00 %","   .00 %","","  2.75 %","  4.37 %","   .00 %","  1.85 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  5.26 %","  4.94 %","   .00 %","  8.33 %","   .00 %","   .00 %","","   .00 %"
"2020-05-21","   .78 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %"," 40.00 %","   .00 %","  3.85 %","   .00 %","","   .00 %","   .00 %","  5.26 %","  2.50 %"," 44.44 %","  3.57 %","   .95 %","   .00 %","   .12 %","","   .00 %","  4.61 %","  3.94 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.33 %","","","   .00 %","","   .00 %","   .76 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.53 %","  4.35 %","   .00 %","","  1.73 %","   .00 %","  6.67 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," ##.## %","  1.98 %","   .00 %","   .00 %","   .00 %","","  3.35 %","  5.76 %","   .00 %","  5.45 %","  3.85 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 15.00 %","   .00 %","   .00 %","   .00 %"," 75.00 %","   .00 %","","   .00 %"
"2020-05-22","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .74 %"," 14.29 %"," 18.92 %","  3.70 %"," 16.67 %","","   .00 %","   .00 %"," 10.00 %","  1.22 %","   .00 %","  3.45 %","  5.31 %","   .00 %","   .12 %","","-11.11 %","  6.44 %","  2.97 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .41 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-##.## %","   .00 %","   .00 %","   .70 %"," -4.17 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .19 %","   .00 %","   .00 %","   .00 %","","   .43 %","  3.71 %"," 13.64 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.35 %","  -.59 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 16.67 %"
"2020-05-23","  2.33 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  2.19 %","   .00 %","  2.27 %"," 21.43 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.07 %"," 23.08 %","   .00 %","   .45 %","   .00 %","   .25 %","","   .00 %"," 11.78 %","  4.96 %","","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","","","   .00 %",""," 50.00 %","   .14 %","  3.85 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.09 %","  2.17 %","   .00 %","","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""," 12.50 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %","","   .43 %","  3.58 %","  8.00 %","  6.90 %","   .00 %","   .00 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 71.43 %","   .00 %","","   .00 %"
"2020-05-24","   .38 %","   .00 %","   .00 %","","","   .00 %"," ##.## %","","","  1.43 %","   .00 %","   .00 %","  8.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %"," -3.12 %","  3.33 %","   .44 %","   .00 %","   .49 %","","  4.17 %","  1.14 %","  2.31 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .27 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %","   .00 %","   .00 %","","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""," 11.11 %","   .00 %","   .19 %","   .00 %","   .00 %","   .00 %","","   .43 %","  3.23 %","   .00 %","  8.06 %","   .00 %","   .00 %","   .00 %","","  6.25 %","   .00 %","   .00 %"," 16.67 %"," 11.83 %","   .00 %","   .00 %","  8.33 %","   .00 %","","   .00 %"
"2020-05-25","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","   .00 %","   .00 %","  1.90 %","   .00 %","   .00 %","","   .00 %","  5.92 %","  2.97 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .14 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  3.53 %","   .00 %","   .00 %","","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.34 %","   .00 %","   .00 %","   .00 %","","  2.77 %","  3.35 %","  3.70 %","   .00 %","   .00 %","   .00 %"," 50.00 %","","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-26","   .00 %"," 14.29 %","   .00 %","","","   .00 %","   .00 %","","","  2.11 %"," 12.50 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .33 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .73 %","","   .00 %","  3.72 %","  4.49 %","","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","","","   .00 %","","   .00 %","   .27 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  1.29 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 50.00 %","   .75 %","   .00 %","   .00 %","   .00 %","","   .41 %","  2.81 %","  7.14 %","  7.46 %","   .00 %","   .00 %"," 33.33 %",""," 17.65 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","","   .00 %"
"2020-05-27","  -.38 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  2.07 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .12 %","","   .00 %","  4.36 %","  7.63 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","-33.33 %","   .14 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.91 %","   .00 %","   .00 %","","  2.01 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  2.43 %"," 11.11 %","   .00 %","   .00 %","","  1.45 %","  5.67 %","  3.33 %","  4.17 %","   .00 %","   .00 %","   .00 %","","  5.00 %","   .00 %","   .00 %","  8.82 %","  1.59 %","   .00 %","  3.70 %","   .00 %","   .00 %","","   .00 %"
"2020-05-28","   .38 %","   .00 %","   .00 %","",""," 33.33 %","   .00 %","","","  1.35 %","   .00 %","  4.44 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .67 %","   .00 %","   .73 %","","  4.00 %","  1.47 %","  4.27 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .27 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.88 %","   .00 %","   .00 %","","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 66.67 %","   .37 %","   .00 %","   .00 %","   .00 %","","   .81 %","  5.57 %","  6.45 %"," 12.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","","   .00 %"
"2020-05-29","  1.13 %","   .00 %","   .00 %","",""," 25.00 %","   .00 %","","","  2.00 %","   .00 %","   .00 %","  9.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  6.30 %","  5.86 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","","   .00 %","   .00 %","","   .00 %","   .54 %","   .00 %","-##.## %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," -8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.16 %","   .00 %","   .00 %","","  1.96 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %"," 16.67 %","","","   .00 %","   .00 %","  2.00 %"," 10.00 %","   .00 %","   .00 %","","   .61 %","  8.85 %","  3.03 %","  4.76 %","   .00 %","   .00 %","   .00 %",""," -4.76 %","   .00 %","   .00 %","  7.89 %","  7.81 %"," 33.33 %","  3.57 %","   .00 %","   .00 %","","  2.86 %"
"2020-05-30","   .75 %","   .00 %","   .00 %","",""," 20.00 %","   .00 %","","","  1.96 %","   .00 %","  2.13 %","  2.17 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .24 %","","  3.85 %","  5.47 %","  2.98 %",""," 20.00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","","-##.## %","   .00 %","","   .00 %","   .74 %","  1.85 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.53 %","   .00 %","   .00 %","","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 20.00 %","  1.96 %","   .00 %","   .00 %","   .00 %","","  -.20 %","  3.11 %","  5.88 %"," 15.91 %","  3.70 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.32 %","  4.83 %","   .00 %","   .00 %","  7.14 %","   .00 %","","   .00 %"
"2020-05-31","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .64 %","   .00 %","   .00 %","  6.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","   .00 %","   .12 %","   .00 %","   .36 %","","   .00 %","   .43 %","  3.07 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .54 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .92 %","  2.13 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.55 %","   .92 %","   .00 %","  3.45 %","   .00 %","   .00 %","","   .00 %"
"2020-06-01","   .74 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","  1.27 %","-11.11 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","  3.23 %","   .00 %","   .12 %","   .00 %","   .12 %","","  7.41 %","  2.80 %","  3.17 %",""," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .80 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.41 %","   .00 %","   .00 %","","  1.27 %","   .00 %"," -3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","","  1.41 %","  4.84 %","  5.56 %","  4.90 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," -2.17 %"," -1.83 %","   .00 %","  6.67 %","   .00 %","   .00 %","","   .00 %"
"2020-06-02","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","  4.40 %","   .00 %","  2.08 %","  3.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","  6.25 %","   .00 %","   .60 %","   .00 %","   .00 %","","   .00 %","  1.88 %","  3.35 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .46 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.80 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","","   .40 %","  4.62 %","  5.26 %","  4.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  8.89 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %"
"2020-06-03","   .37 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","  1.20 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .54 %","   .00 %","   .12 %","","   .00 %","  3.29 %","  3.66 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %","   .20 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %","","   .63 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","","   .40 %","  3.38 %","  5.00 %","  7.14 %","  3.57 %","   .00 %","   .00 %","","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-04","   .73 %","   .00 %","   .00 %","",""," 16.67 %","   .00 %","   .00 %","","  1.79 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","  6.45 %","   .48 %","   .00 %","   .12 %","","   .00 %","  5.57 %","  2.78 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .46 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %"," -2.08 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %","   .00 %","","   .39 %","  4.69 %","  9.52 %","  3.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.04 %","   .93 %"," 25.00 %","  3.12 %","   .00 %","   .00 %","","   .00 %"
"2020-06-05","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .58 %"," 11.11 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .80 %","   .00 %","  3.03 %","   .59 %","   .00 %","   .12 %",""," 10.34 %","  4.90 %","  2.60 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 50.00 %","   .46 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","  2.13 %","   .00 %","","   .94 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %"," 42.86 %","","","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","","   .59 %","  2.31 %","  2.17 %"," 10.48 %","   .00 %","   .00 %"," 25.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 27.78 %","   .00 %","","  2.78 %"
"2020-06-06","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","  1.16 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.44 %","  1.82 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .19 %","  1.82 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  2.29 %","  2.08 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","","   .39 %","  1.59 %","  8.51 %","  2.19 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","  4.35 %","   .00 %","","   .00 %"
"2020-06-07","   .00 %","   .00 %","   .00 %","","","   .00 %"," 50.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .12 %","   .00 %","   .12 %","","   .00 %","   .35 %","  1.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .06 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","","   .31 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","","   .39 %","  1.05 %","   .00 %","  2.14 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  5.88 %","  4.17 %","   .00 %","","   .00 %"
"2020-06-08","   .36 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","","   .00 %","   .71 %","  1.19 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .19 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","","   .31 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","","   .19 %","  1.81 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.84 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-09","   .36 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .57 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","","   .00 %","  1.93 %","  1.41 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .26 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","  2.04 %","   .00 %","","   .92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .16 %","  9.09 %","   .00 %","   .00 %","","   .00 %","  1.14 %","  5.88 %","  2.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","","   .00 %"
"2020-06-10","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .12 %","","  6.25 %","  1.55 %","  1.57 %",""," 28.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .19 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.24 %","  2.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.63 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  8.93 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","","   .00 %"
