"date","New Mexico/Bernalillo","New Mexico/Catron","New Mexico/Chaves","New Mexico/Cibola","New Mexico/Colfax","New Mexico/Curry","New Mexico/De Baca","New Mexico/Dona Ana","New Mexico/Doña Ana","New Mexico/Eddy","New Mexico/Grant","New Mexico/Guadalupe","New Mexico/Harding","New Mexico/Hidalgo","New Mexico/Lea","New Mexico/Lincoln","New Mexico/Los Alamos","New Mexico/Luna","New Mexico/McKinley","New Mexico/Mora","New Mexico/Otero","New Mexico/Quay","New Mexico/Rio Arriba","New Mexico/Roosevelt","New Mexico/San Juan","New Mexico/San Miguel","New Mexico/Sandoval","New Mexico/Santa Fe","New Mexico/Sierra","New Mexico/Socorro","New Mexico/Taos","New Mexico/Torrance","New Mexico/Unassigned","New Mexico/Union","New Mexico/Valencia"
"2020-05-25","   .97 %","   .00 %","  3.99 %","  2.57 %","   .00 %","   .45 %","   .00 %","  5.44 %","","  2.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.11 %","   .00 %","   .00 %"," -2.50 %","  1.74 %",""," 13.33 %","   .00 %","  2.37 %","  6.22 %","  1.66 %","  9.27 %","   .09 %","   .78 %","   .00 %","   .00 %","  1.82 %","   .05 %"," ##.## %","   .00 %","   .58 %"
"2020-05-26","  1.37 %","   .00 %","  4.39 %","  2.90 %","   .00 %","  2.20 %","   .00 %","  3.46 %","","  2.29 %"," -1.25 %","  1.05 %","   .00 %","   .00 %","  2.77 %"," -6.67 %","   .00 %"," -2.50 %","  1.83 %",""," 17.62 %","   .00 %","   .56 %","  6.96 %","  2.05 %","  9.27 %","   .68 %","   .93 %","   .00 %","   .00 %","  1.82 %"," 13.05 %","  7.03 %","   .00 %","  1.14 %"
"2020-05-27","  1.05 %","   .00 %","  3.80 %","  1.92 %","   .00 %","  2.16 %","   .00 %","  3.54 %","","  2.29 %"," -1.25 %","  1.05 %","   .00 %","   .00 %","  2.77 %"," -6.67 %","   .00 %"," -2.50 %","  1.72 %","","  7.62 %","   .00 %","  1.10 %","  3.67 %","  1.97 %","  7.94 %","   .82 %","  1.22 %","   .00 %","   .00 %","  1.82 %"," 13.68 %","  7.33 %","   .00 %","   .85 %"
"2020-05-28","  1.78 %","   .00 %","  3.80 %","  2.22 %","   .00 %","  2.56 %","   .00 %","  3.67 %","","  4.39 %"," -1.25 %","  1.05 %","   .00 %","   .00 %","  2.77 %"," -6.67 %","   .00 %"," -2.50 %","  1.90 %","","  8.80 %","   .00 %","  2.68 %","  3.67 %","  2.22 %","  7.94 %","  1.00 %","  1.36 %","   .00 %","   .41 %","  1.82 %"," 13.68 %","  7.42 %","   .00 %","   .85 %"
"2020-05-29","  1.57 %","   .00 %","  2.47 %","  1.22 %","   .00 %","  2.50 %","   .00 %","  1.99 %","","  2.26 %"," -1.25 %","  1.05 %","   .00 %","   .00 %","  2.54 %"," -6.67 %","   .00 %","   .36 %","  1.39 %","","  9.91 %","   .00 %","  3.10 %","  1.73 %","  1.66 %","  7.37 %","   .58 %","   .75 %","   .00 %","   .41 %","   .83 %"," 12.62 %","  2.76 %","  6.67 %","   .55 %"
"2020-05-30","  1.69 %","   .00 %","  2.41 %","  1.51 %","   .00 %","  2.12 %","   .00 %","  1.69 %","","  1.15 %"," -1.25 %","  1.05 %","   .00 %","   .00 %","  1.67 %"," -6.67 %","   .00 %","  2.86 %","  1.67 %","","  9.91 %","   .00 %","  3.56 %","  1.10 %","  1.64 %","   .10 %","   .80 %","  1.04 %","   .00 %","   .41 %","   .83 %"," 12.02 %","  3.40 %","  6.67 %","   .28 %"
"2020-05-31","  1.63 %","   .00 %","  2.30 %","  1.64 %","   .00 %","  1.21 %","   .00 %","  1.72 %","","  3.15 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","  2.86 %","  1.56 %","","  5.62 %","   .00 %","  4.92 %","  2.15 %","  1.55 %","   .10 %","   .79 %","  1.33 %","   .00 %","   .41 %","   .03 %","   .02 %","  2.07 %","  6.67 %","   .28 %"
"2020-06-01","  1.45 %","   .00 %","  3.57 %","  1.31 %","   .00 %","  1.18 %","   .00 %","  1.63 %","","  4.97 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","  2.86 %","  1.55 %","","  5.62 %","   .00 %","  4.81 %","  2.59 %","  1.52 %","  1.43 %","   .61 %","  1.01 %","   .00 %","   .81 %","  4.20 %","  -.61 %","  1.60 %","  6.67 %","   .28 %"
"2020-06-02","   .89 %","   .00 %","  3.97 %","  1.29 %","   .00 %","  1.54 %","   .00 %","  1.62 %","","  2.03 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %"," 20.00 %","   .00 %","  5.36 %","  1.60 %","","  4.44 %","   .00 %","  3.65 %","  2.12 %","  1.76 %","  1.43 %","   .57 %","  1.42 %","   .00 %","   .79 %","  4.89 %","  -.61 %"," 11.90 %","  6.67 %","  1.09 %"
"2020-06-03","  1.07 %","   .00 %","  2.63 %","  1.42 %","   .00 %","  1.51 %","   .00 %","  1.68 %","","  2.98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  4.72 %","  1.39 %","","   .00 %","   .00 %","  3.90 %","  2.12 %","  1.48 %","   .00 %","   .57 %","  1.83 %","   .00 %","   .79 %","  4.06 %","  -.61 %"," 12.79 %","   .00 %","  1.33 %"
"2020-06-04","  1.06 %","   .00 %","  2.57 %","  1.26 %","   .00 %","  2.25 %","   .00 %","  2.05 %","","  5.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  2.72 %","  1.11 %","","   .91 %","   .00 %","  3.43 %","  2.06 %","  1.44 %","   .00 %","   .42 %","  1.39 %","   .00 %","  1.56 %","  4.72 %","   .62 %"," 18.04 %","   .00 %","  1.86 %"
"2020-06-05","  1.10 %","   .00 %","  1.29 %","  1.52 %","   .00 %","  3.61 %","   .00 %","  2.81 %","","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.31 %"," 25.00 %","   .00 %","  7.17 %","  1.62 %","","  2.65 %","   .00 %","  2.84 %","  1.01 %","  1.79 %","   .00 %","   .38 %","  1.11 %","   .00 %","  1.56 %","  5.52 %","  1.23 %"," 23.05 %","  5.00 %","  1.83 %"
"2020-06-06","  1.17 %","   .00 %","  -.38 %","  2.15 %","   .00 %","  3.23 %","   .00 %","  3.24 %","","  4.74 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.31 %"," 25.00 %","   .00 %","  7.17 %","  1.63 %","","  2.65 %","   .00 %","  2.41 %","   .01 %","  1.66 %","   .00 %","   .59 %","   .83 %","   .00 %","  1.53 %","  1.36 %","  1.82 %"," 23.32 %","  5.00 %","  1.83 %"
"2020-06-07","  1.21 %","   .00 %","  -.78 %","  2.75 %","   .00 %","  2.48 %","   .00 %","  3.55 %","","  8.91 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.31 %","  5.00 %","   .00 %","  6.48 %","  1.67 %","","  3.45 %","   .00 %","  1.99 %","   .49 %","  1.64 %","   .00 %","   .86 %","   .94 %","   .00 %","  1.14 %","   .67 %","  1.82 %"," 12.92 %","  5.00 %","  1.02 %"
"2020-06-08","   .98 %","   .00 %","  -.39 %","  2.72 %","   .00 %","  2.76 %","   .00 %","  3.77 %",""," 10.62 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.38 %","   .00 %","   .00 %","  4.26 %","  1.78 %","","  4.22 %","   .00 %","  1.88 %","  1.92 %","  1.79 %","  1.33 %","   .86 %","   .67 %","   .00 %","  1.14 %","   .67 %","  1.82 %"," 11.46 %","  5.00 %","   .50 %"
"2020-06-09","   .88 %","   .00 %"," -1.20 %","  2.70 %","   .00 %","  2.40 %","   .00 %","  2.98 %","","  8.01 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  6.26 %","  1.64 %","","  4.05 %"," -4.00 %","  1.88 %","  1.43 %","  1.65 %","  1.33 %","   .89 %","   .67 %","   .00 %","   .37 %","   .00 %","  1.19 %","  5.60 %","  5.00 %","   .25 %"
"2020-06-10","   .81 %","   .00 %","   .03 %","  2.28 %","  4.00 %","  1.90 %","   .00 %","  2.84 %","","  8.58 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.30 %","   .00 %","   .00 %","  1.82 %","  1.41 %","","  2.31 %"," -4.00 %","  1.81 %","  1.87 %","  1.45 %","  1.33 %","   .85 %","  1.31 %"," 40.00 %","   .37 %","   .00 %","   .59 %","   .13 %","   .00 %","   .74 %"
"2020-06-11","   .96 %","   .00 %","  1.23 %","  1.59 %","  4.00 %","  1.90 %","   .00 %","  2.53 %","","  8.58 %","  1.33 %","   .00 %","   .00 %","   .00 %","  3.89 %","   .00 %","   .00 %"," 15.15 %","  1.21 %","","  2.31 %"," -4.00 %","  2.15 %","  4.05 %","  1.22 %","  1.33 %","   .74 %","  1.44 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","  1.22 %"
"2020-06-12","   .95 %","   .00 %","  1.61 %","  1.64 %","   .67 %","  2.78 %","   .00 %","  2.26 %","","  5.69 %","  2.58 %","   .00 %","   .00 %"," 20.00 %","  5.60 %","   .00 %","   .00 %"," 13.33 %","  1.28 %","","  2.94 %"," -4.00 %","  2.15 %","  4.83 %","  1.15 %","  1.33 %","   .40 %","  1.27 %"," 40.00 %","   .00 %","   .65 %","  -.57 %","  1.36 %","   .00 %","  1.45 %"
"2020-06-13","  1.01 %","   .00 %","  2.74 %","  1.74 %","  8.67 %","  3.82 %","   .00 %","  1.91 %","","  3.98 %","  1.41 %","   .00 %","   .00 %"," 30.00 %","  5.11 %","   .00 %","   .00 %"," 19.33 %","  1.07 %","","  2.17 %"," -4.00 %","  1.04 %","  3.40 %","   .92 %","   .00 %","   .53 %","  1.87 %"," 46.67 %","   .00 %","   .65 %","  -.57 %","  1.67 %","   .00 %","  1.45 %"
"2020-06-14","   .99 %","   .00 %","  4.22 %","  1.73 %","  8.67 %","  4.86 %","   .00 %","  2.25 %","","  4.41 %","  1.41 %","   .00 %","   .00 %"," 30.00 %","  4.98 %","  4.00 %","  3.33 %"," 20.10 %","  1.10 %","","   .76 %","   .00 %","  1.04 %","  3.40 %","   .97 %","   .00 %","   .85 %","  1.87 %"," 46.67 %","   .00 %","   .65 %","  -.57 %","  2.11 %","   .00 %","  1.91 %"
"2020-06-15","   .99 %","   .00 %","  3.39 %","  1.72 %","  7.52 %","  4.11 %","   .00 %","  1.33 %","","  2.31 %","  1.41 %","   .00 %","   .00 %"," ##.## %","  5.32 %","  4.00 %","  3.33 %"," 21.58 %","   .90 %","","  1.45 %","   .00 %","   .01 %","  2.96 %","   .86 %","   .00 %","   .98 %","  1.58 %","  6.67 %","   .00 %","  1.27 %","  -.57 %","  3.06 %","   .00 %","  1.17 %"
"2020-06-16","   .96 %","   .00 %","  2.59 %","  1.59 %","  7.52 %","  5.55 %","   .00 %","   .84 %","","  1.30 %","   .07 %","   .00 %","   .00 %"," ##.## %","  7.01 %","  4.00 %","  3.33 %"," 10.32 %","   .89 %","","  1.45 %","   .00 %","  -.33 %","   .78 %","   .83 %","   .00 %","  1.13 %","  2.03 %","  6.67 %","   .00 %","  1.27 %","  -.57 %","  2.56 %","   .00 %","  1.59 %"
"2020-06-17","   .98 %","   .00 %","  2.88 %","   .66 %"," 10.86 %","  5.34 %","   .00 %","  1.20 %","","   .86 %"," -1.18 %","   .00 %","   .00 %"," ##.## %","  7.74 %","  4.00 %","  3.33 %"," 10.32 %","   .67 %","","   .69 %","   .00 %","   .34 %","   .00 %","   .56 %","   .00 %","  1.34 %","  1.99 %","  6.67 %","   .00 %","   .62 %","   .00 %","  2.89 %","   .00 %","  1.57 %"
"2020-06-18","   .68 %","   .00 %","  1.75 %","   .54 %","  2.86 %","  4.74 %","   .00 %","  1.22 %","","  1.28 %","   .00 %","   .00 %","   .00 %"," ##.## %","  5.80 %","  7.33 %","  3.33 %"," 11.82 %","   .62 %","","   .04 %","  5.00 %","  1.98 %","   .38 %","   .62 %","  2.50 %","  1.27 %","  1.60 %","  5.00 %","   .00 %","   .62 %","   .00 %","  3.44 %","   .00 %","   .72 %"
"2020-06-19","   .98 %","   .00 %","  1.66 %","  1.07 %","  2.86 %","  4.53 %","   .00 %","  1.02 %","","   .84 %","   .00 %","   .00 %","   .00 %"," ##.## %","  6.79 %","  3.33 %","   .00 %"," 12.41 %","   .66 %","","  2.04 %","  5.00 %","  4.11 %","   .38 %","   .63 %","  2.50 %","  1.00 %","  2.03 %","  5.00 %","   .00 %","   .62 %","   .00 %","  2.27 %","   .00 %","  1.37 %"
"2020-06-20","  1.00 %","   .00 %","  1.66 %","   .96 %","  2.50 %","  5.42 %","   .00 %","  1.28 %","","  1.66 %","   .00 %","   .00 %","   .00 %","  5.61 %","  8.60 %","  3.33 %","   .00 %"," 11.78 %","   .71 %","","  1.35 %","  5.00 %","  6.08 %","   .01 %","   .47 %","  2.50 %","  1.17 %","  2.21 %","  5.00 %","   .00 %","   .00 %","  1.18 %","  3.11 %","   .00 %","  1.58 %"
"2020-06-21","   .82 %","   .00 %","  1.66 %","  1.06 %","  2.50 %","  4.34 %","   .00 %","  1.73 %","","  2.02 %","  1.25 %","   .00 %","   .00 %","  4.15 %","  6.63 %","  3.33 %","   .00 %"," 11.76 %","   .83 %","","   .73 %","  5.00 %","  6.08 %","   .01 %","   .50 %","  2.50 %","  1.01 %","  1.95 %","  5.00 %","   .36 %","   .00 %","  1.18 %","  4.02 %","   .00 %","   .69 %"
"2020-06-22","   .86 %","   .00 %","  1.61 %","  1.16 %","  2.50 %","  3.85 %","   .00 %","  1.66 %","","  3.15 %","  1.25 %","   .00 %","   .00 %"," 12.00 %","  6.57 %","  3.33 %","   .00 %"," 12.13 %","   .91 %","","   .71 %","  5.00 %","  5.40 %","   .38 %","   .50 %","  2.50 %","   .91 %","  2.01 %"," 13.00 %","  1.08 %","  1.21 %","  1.18 %","  2.95 %","   .00 %","   .68 %"
"2020-06-23","  1.21 %","   .00 %","  1.31 %","  1.05 %","  2.50 %","  3.48 %","   .00 %","  1.56 %","","  3.45 %","  1.25 %","   .00 %","   .00 %"," 12.00 %","  8.00 %","   .00 %","   .00 %","  5.35 %","  1.10 %","","  1.35 %","   .00 %","  4.52 %","  -.36 %","   .80 %","   .00 %","   .87 %","  1.89 %","  8.00 %","  1.08 %","  1.21 %","  2.29 %","  2.24 %","   .00 %","  1.53 %"
"2020-06-24","  1.12 %","   .00 %","  1.55 %","   .61 %","  2.50 %","  4.05 %","   .00 %","  1.90 %","","  4.48 %","  1.25 %","   .00 %","   .00 %","  9.40 %","  8.29 %","  2.86 %","   .00 %","  3.99 %","  1.11 %","","   .65 %","   .00 %","  3.38 %","   .01 %","   .77 %","   .00 %","   .92 %","  1.55 %","  8.00 %","  1.08 %","  2.35 %","  3.34 %","  3.19 %","  4.00 %","   .63 %"
"2020-06-25","  1.57 %","   .00 %","  2.13 %","  1.01 %","   .00 %","  2.99 %","   .00 %","  2.87 %","","  4.32 %","  1.25 %","   .00 %","   .00 %","  9.91 %","  6.23 %","  5.36 %","   .00 %","  5.24 %","  1.12 %","","  1.25 %","   .00 %","  2.43 %","   .75 %","   .86 %","   .00 %","   .85 %","  1.32 %"," 13.71 %","  1.42 %","  2.35 %","  3.16 %","  1.53 %","  4.00 %","   .62 %"
"2020-06-26","  1.94 %","   .00 %","  4.39 %","  1.00 %","   .00 %","  3.74 %","   .00 %","  3.25 %","","  3.22 %","   .00 %","   .00 %","   .00 %","  7.87 %","  7.05 %","  9.80 %","   .00 %","  3.52 %","  1.36 %","","  2.46 %","  4.00 %","  2.88 %","   .75 %","   .84 %","  2.22 %","   .90 %","  1.39 %"," 18.16 %","  1.06 %","  2.90 %","  2.69 %","   .69 %","  7.33 %","  1.02 %"
"2020-06-27","  2.03 %","   .00 %","  3.76 %","  1.00 %","   .00 %","  4.16 %","   .00 %","  3.43 %","","  3.38 %","  1.18 %","   .00 %","   .00 %","  3.60 %","  5.94 %","  9.80 %","   .00 %","  4.09 %","  1.28 %","","  1.82 %","  4.00 %","  3.32 %","   .38 %","  1.45 %","  2.22 %","   .92 %","  1.64 %"," 11.98 %","   .34 %","  2.21 %","  2.69 %","   .69 %","  7.33 %","  1.41 %"
"2020-06-28","  2.24 %","   .00 %","  5.08 %","  1.28 %","   .00 %","  4.32 %","   .00 %","  3.88 %","","  3.57 %","  1.18 %","   .00 %","   .00 %","  3.60 %","  6.07 %","  9.80 %","  2.86 %","  5.15 %","  1.12 %","","  3.53 %","  4.00 %","  2.56 %","  1.48 %","  1.37 %","  3.22 %","   .89 %","  2.46 %"," 11.98 %","   .34 %","  2.72 %","  2.06 %","   .68 %","  7.33 %","  1.60 %"
"2020-06-29","  2.34 %","   .00 %","  5.29 %","  1.08 %","   .00 %","  4.48 %","   .00 %","  4.10 %","","  5.15 %","  1.18 %","   .00 %","   .00 %","  4.91 %","  5.62 %","  6.94 %","  2.86 %","  6.25 %","  1.04 %","","  4.49 %","  4.00 %","  2.23 %","  1.10 %","  1.35 %","  3.22 %","   .77 %","  2.89 %"," 11.98 %","   .68 %","  1.58 %","  1.49 %","   .34 %","  3.33 %","  3.49 %"
"2020-06-30","  2.04 %","   .00 %","  5.84 %","   .77 %","   .00 %","  5.46 %","   .00 %","  3.32 %","","  5.00 %","  1.18 %","   .00 %","   .00 %","  4.39 %","  8.28 %","  4.44 %","  2.86 %","  4.66 %","   .98 %","","  4.37 %","  4.00 %","  1.95 %","  1.43 %","  1.33 %","  3.22 %","   .76 %","  2.85 %","  4.60 %","   .34 %","  2.58 %","   .49 %","   .43 %","  3.33 %","  4.15 %"
"2020-07-01","  1.85 %","   .00 %","  3.79 %","   .58 %","   .00 %","  4.59 %","   .00 %","  2.60 %","","  5.82 %","  2.29 %","   .00 %","   .00 %","  4.89 %","  7.46 %","   .00 %","  2.86 %","  4.60 %","   .65 %","","  4.26 %","   .00 %","  2.11 %","  1.43 %","  1.57 %","  1.00 %","   .70 %","  2.72 %","  1.97 %","   .34 %","  2.52 %","   .96 %","   .33 %","  2.86 %","  4.24 %"
"2020-07-02","  2.42 %","   .00 %","  4.85 %","   .67 %","  2.22 %","  6.04 %","   .00 %","  2.86 %","","  5.02 %","  2.16 %","   .00 %","   .00 %","  3.35 %","  7.38 %","  1.82 %","  2.86 %","  4.16 %","   .59 %","","  4.72 %","   .00 %","  2.47 %","  2.45 %","   .96 %","  1.95 %","   .75 %","  2.45 %","  1.82 %","   .34 %","  1.99 %","   .96 %","   .36 %","  2.86 %","  4.94 %"
"2020-07-03","  2.47 %","   .00 %","  4.83 %","   .94 %","  2.22 %","  5.60 %","   .00 %","  3.04 %","","  6.01 %","  3.16 %","   .00 %","   .00 %","  3.35 %","  6.88 %","  3.48 %","   .00 %","  5.05 %","   .67 %","","  6.19 %","   .00 %","  2.66 %","  3.65 %","   .84 %","   .95 %","  1.01 %","  2.10 %","  1.82 %","   .34 %","  2.87 %","   .48 %","   .55 %","  2.86 %","  5.35 %"
"2020-07-04","  2.71 %","   .00 %","  4.72 %","  1.84 %","  2.22 %","  4.48 %","   .00 %","  3.34 %","","  5.58 %","  4.12 %","   .00 %","   .00 %","  3.52 %","  8.97 %","  3.48 %","   .00 %","  4.82 %","   .80 %","","  7.36 %","   .00 %","  2.01 %","  4.24 %","   .90 %","   .95 %","  1.11 %","  2.05 %","  3.36 %","   .00 %","  3.74 %","  1.40 %","   .55 %","  2.86 %","  3.84 %"
"2020-07-05","  2.89 %","   .00 %","  5.03 %","  1.92 %","   .22 %","  3.49 %","   .00 %","  3.53 %","","  5.26 %","  5.93 %","   .00 %","   .00 %","  3.87 %","  7.35 %","  3.48 %","   .00 %","  5.12 %","   .74 %","","  6.87 %","   .00 %","  1.59 %","  3.83 %","   .97 %","   .95 %","   .89 %","  2.41 %","  5.02 %","   .00 %","  2.74 %","  2.26 %","   .44 %","  2.86 %","  3.84 %"
"2020-07-06","  3.05 %","   .00 %","  5.98 %","  2.61 %","   .22 %","  3.87 %","   .00 %","  4.83 %","","  4.96 %","  4.82 %","   .00 %","   .00 %","  4.21 %","  8.86 %","  5.02 %","  2.50 %","  5.46 %","   .69 %","","  7.08 %","  3.33 %","  1.74 %","  4.11 %","   .80 %","   .95 %","  1.02 %","  2.76 %","  3.21 %","   .33 %","  2.68 %","  2.26 %","   .42 %","   .00 %","  4.03 %"
"2020-07-07","  2.83 %","   .00 %","  5.87 %","  2.50 %"," -2.00 %","  2.01 %","   .00 %","  4.32 %","","  5.05 %","  3.77 %","   .00 %","   .00 %","  2.50 %","  8.35 %","  3.21 %","  6.94 %","  6.50 %","   .68 %","","  7.62 %","  6.19 %","  2.58 %","  3.65 %","   .97 %","   .91 %","   .96 %","  2.84 %","  1.54 %","   .33 %","  2.68 %","  2.26 %","   .42 %","   .00 %","  3.27 %"
"2020-07-08","  3.11 %","   .00 %","  6.98 %","  1.93 %"," -2.00 %","  2.17 %","   .00 %","  4.36 %","","  4.82 %","  5.27 %","   .00 %","   .00 %","  2.83 %","  8.79 %","  4.40 %","  6.94 %","  4.00 %","   .56 %","","  5.07 %","  8.69 %","  3.23 %","  1.71 %","   .93 %","   .91 %","  1.04 %","  2.98 %","  1.54 %","   .33 %","  2.10 %","  1.85 %","   .19 %","   .00 %","  3.69 %"
"2020-07-09","  3.16 %","   .00 %","  6.19 %","  1.11 %"," -2.00 %","  3.67 %","   .00 %","  3.63 %","","  3.68 %","  5.80 %","   .00 %","   .00 %","  1.99 %","  6.01 %","  6.90 %","  6.94 %","  3.14 %","   .48 %","","  2.94 %"," 15.36 %","  3.88 %","  1.66 %","   .88 %","   .91 %","  1.06 %","  3.12 %","   .00 %","   .33 %","  1.23 %","   .45 %","   .19 %","   .00 %","  3.72 %"
"2020-07-10","  3.16 %","   .00 %","  5.69 %","  1.02 %","   .00 %","  4.06 %","   .00 %","  3.68 %","","  3.98 %","  4.67 %","   .00 %","   .00 %","  4.15 %","  7.05 %","  8.01 %","  6.94 %","  2.67 %","   .55 %","   .00 %","  4.43 %"," 15.36 %","  5.13 %","  1.90 %","   .90 %","  2.65 %","  1.33 %","  3.83 %","   .00 %","   .66 %","  1.23 %","  -.42 %","   .19 %","   .00 %","  3.69 %"
"2020-07-11","  3.22 %"," 10.00 %","  4.77 %","   .49 %","   .00 %","  4.46 %","   .00 %","  2.62 %","","  5.87 %","  6.00 %","   .00 %","   .00 %","  3.81 %","  5.77 %","  9.63 %","  4.44 %","  3.29 %","   .56 %"," 20.00 %","  4.02 %"," 15.36 %","  4.52 %","  1.62 %","   .97 %","  2.65 %","  1.32 %","  3.60 %","   .00 %","   .65 %","  1.21 %","  -.42 %","   .17 %","   .00 %","  3.35 %"
"2020-07-12","  3.28 %"," 10.00 %","  4.08 %","   .57 %","   .00 %","  4.58 %","   .00 %","  2.64 %","","  5.58 %","  6.63 %","   .00 %","   .00 %","  3.47 %","  5.90 %"," 11.44 %","  1.82 %","  1.75 %","   .61 %"," 30.00 %","  4.12 %"," 15.36 %","  3.17 %","  1.32 %","   .89 %","  2.54 %","  1.55 %","  3.57 %","   .00 %","   .97 %","  1.59 %","   .43 %","   .17 %","   .00 %","  3.72 %"
"2020-07-13","  2.90 %"," 10.00 %","  4.07 %","   .65 %","   .00 %","  4.86 %","   .00 %","  2.98 %","","  4.47 %","  5.34 %","   .00 %","   .00 %","  3.70 %","  5.12 %","  8.59 %","  1.82 %","  2.55 %","   .61 %"," 30.00 %","  4.00 %"," 12.86 %","  2.33 %","  1.32 %","   .90 %","  3.31 %","  1.33 %","  3.10 %","  2.86 %","  1.59 %","  2.29 %","   .85 %","   .06 %","   .00 %","  3.33 %"
"2020-07-14","  2.59 %"," 10.00 %","  4.09 %","   .73 %","   .00 %","  3.31 %","   .00 %","  3.31 %","","  4.27 %","  7.29 %","   .00 %","   .00 %","  3.33 %","  4.91 %","  6.92 %","  3.48 %","  3.18 %","   .62 %"," 23.33 %","  4.40 %","  7.44 %","  1.83 %","  1.29 %","   .85 %","  4.05 %","  1.24 %","  3.13 %","  2.86 %","  1.29 %","  2.99 %","   .85 %","   .04 %"," 15.00 %","  3.35 %"
"2020-07-15","  3.11 %"," 10.00 %","  3.38 %","   .88 %","  2.22 %","  2.90 %","   .00 %","  3.09 %","","  4.31 %","  8.06 %","   .00 %","   .00 %","   .83 %","  2.68 %","  9.01 %","  3.48 %","  2.98 %","   .49 %"," 23.33 %","  3.15 %","  9.79 %","  1.58 %","  1.26 %","   .79 %","  2.31 %","  1.30 %","  3.39 %","  4.11 %","   .96 %","  3.67 %","   .85 %","   .06 %"," 15.00 %","  3.32 %"
"2020-07-16","  3.16 %","  6.67 %","  3.34 %","   .95 %","  2.22 %","  2.69 %","   .00 %","  3.17 %","","  3.92 %","  7.64 %","  4.00 %","   .00 %","  1.09 %","  3.68 %","  7.92 %","  5.02 %","  2.06 %","   .52 %","  3.33 %","  4.06 %","  6.46 %","  2.66 %","  1.26 %","   .70 %","  3.02 %","  1.47 %","  3.50 %","  4.11 %","   .33 %","  4.59 %","   .85 %","   .04 %"," 15.00 %","  4.05 %"
"2020-07-17","  3.08 %","  6.67 %","  3.20 %","   .79 %","  4.22 %","  3.01 %","   .00 %","  3.23 %","","  3.75 %","  7.45 %","  4.00 %","   .00 %","  1.36 %","  3.55 %","  6.10 %","  3.21 %","  2.80 %","   .49 %","  3.33 %","  4.54 %","  6.76 %","  7.11 %","  1.24 %","   .71 %","  2.91 %","  1.33 %","  3.31 %","  4.11 %","  -.30 %","  5.43 %","   .00 %","   .06 %"," 15.00 %","  5.36 %"
"2020-07-18","  3.26 %","  6.67 %","  1.94 %","   .63 %","  4.22 %","  2.82 %","   .00 %","  2.57 %","","  3.77 %","  6.24 %","  4.00 %","   .00 %","  1.06 %","  3.79 %","  7.35 %","  3.21 %","  2.39 %","   .47 %","  3.33 %","  4.85 %","  6.76 %","  7.32 %","  1.72 %","   .71 %","  2.81 %","  1.33 %","  3.63 %","  3.60 %","  -.61 %","  3.92 %","   .41 %","   .40 %"," 15.00 %","  5.21 %"
"2020-07-19","  3.36 %","  6.67 %","  1.39 %","   .70 %","  4.22 %","  2.50 %","   .00 %","  2.25 %","","  3.86 %","  3.66 %","  4.00 %","   .00 %","   .79 %","  5.41 %","  7.70 %","  1.54 %","  1.90 %","   .40 %"," 10.00 %","  4.24 %","  5.51 %","  7.59 %","  1.91 %","   .66 %","  2.72 %","  1.50 %","  3.47 %","  4.66 %","   .01 %","  3.22 %","   .81 %","   .40 %","   .00 %","  4.99 %"
"2020-07-20","  2.81 %","  6.67 %","  2.69 %","   .85 %","  2.00 %","  3.13 %","   .00 %","  2.03 %","","  3.99 %","  3.83 %","  4.00 %","   .00 %","   .79 %","  4.92 %","  5.61 %","  1.54 %","  3.13 %","   .42 %"," 10.00 %","  4.78 %","  4.98 %","  7.19 %","  2.09 %","   .54 %","  3.97 %","  1.48 %","  2.65 %","  4.41 %","   .63 %","  3.12 %","   .81 %","   .38 %","   .00 %","  4.82 %"
"2020-07-21","  2.51 %","   .00 %","  3.51 %","   .91 %","  2.00 %","  3.02 %","   .00 %","  2.10 %","","  3.27 %","  3.67 %","  1.67 %","   .00 %","  1.04 %","  5.07 %","  5.12 %","  2.86 %","  4.12 %","   .40 %"," 10.00 %","  4.91 %","  6.64 %"," 10.45 %","  2.09 %","   .56 %","  3.25 %","  1.30 %","  2.31 %","  4.41 %","   .93 %","  1.81 %","   .81 %","   .38 %","   .00 %","  4.06 %"
