"date","Maharashtra/Ahmednagar","Maharashtra/Akola","Maharashtra/Amravati","Maharashtra/Aurangabad","Maharashtra/Beed","Maharashtra/Bhandara","Maharashtra/Buldhana","Maharashtra/Chandrapur","Maharashtra/Dhule","Maharashtra/Gadchiroli","Maharashtra/Gondia","Maharashtra/Hingoli","Maharashtra/Jalgaon","Maharashtra/Jalna","Maharashtra/Kolhapur","Maharashtra/Latur","Maharashtra/Mumbai","Maharashtra/Nagpur","Maharashtra/Nanded","Maharashtra/Nandurbar","Maharashtra/Nashik","Maharashtra/Osmanabad","Maharashtra/Other State","Maharashtra/Other State ","Maharashtra/Palghar","Maharashtra/Parbhani","Maharashtra/Pune","Maharashtra/Raigad","Maharashtra/Ratnagiri","Maharashtra/Sangli","Maharashtra/Satara","Maharashtra/Sindhudurg","Maharashtra/Solapur","Maharashtra/Thane","Maharashtra/Unknown","Maharashtra/Wardha","Maharashtra/Washim","Maharashtra/Yavatmal"
"2020-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-11","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"2020-03-12","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","",""
"2020-03-13","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","","","","","","","","","","",""
"2020-03-14","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","",""
"2020-03-15","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",""
"2020-03-16","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","2","","","","1"
"2020-03-17","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","",""
"2020-03-18","","","","","","","","","","","","","","","","","1","","","","","","","","","","2","","","","","","","","","","",""
"2020-03-19","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","",""
"2020-03-20","","","","","","","","","","","","","","","","","2","","","","","","","","","","2","","","","","","","","","","",""
"2020-03-21","","","","","","","","","","","","","","","","","7","","","","","","","","","","2","","","","","","","1","","","","1"
"2020-03-22","","","","","","","","","","","","","","","","","5","","","","","","","","","","4","","","","","","","1","","","",""
"2020-03-23","","","","","","","","","","","","","","","","","11","","","","","","","","","","1","","","","","","","2","","","",""
"2020-03-24","1","","","","","","","","","","","","","","","","6","","","","","","","","","","2","","","","","","","2","","","",""
"2020-03-25","","","","","","","","","","","","","","","","","7","","","","","","","","","","","1","","5","","","","2","","","",""
"2020-03-26","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","",""
"2020-03-27","","","","","","","","","","","","","","","","","3","4","","","","","","","1","","1","","","15","","","","2","","","",""
"2020-03-28","","","","","","","","","","","","","","","","","22","2","","","","","","","3","","","","","","","","","1","","","",""
"2020-03-29","2","","","","","","","","","","","","","","","","5","3","","","","","","","","","5","","","1","","","","4","","","",""
"2020-03-30","","","","","","","","","","","","","","","1","","7","2","","","","","","","","","6","","","","","","","","","","",""
"2020-03-31","3","","","","","","2","","","","","","","","","","59","","","","","","","","","","5","","","","","","","13","","","",""
"2020-04-01","","","","","","","1","","","","","","","","","","30","","","","","","","","","","2","","","","","","","","","","",""
"2020-04-02","9","","","2","","","1","","","","","","","","","","54","","","","","","","","","","10","","","","1","","","9","","","",""
"2020-04-03","","","","","","","","","","","","","","","","","43","","","","","","","","","","6","","1","","","","","10","","","",""
"2020-04-04","","","","","","","","","","","","","1","","","","99","1","","","","2","","","","","10","1","","","","","","21","","","",""
"2020-04-05","4","","","4","","","","","","","","","","","","","81","","","","","","","","1","","17","3","","","","","","1","","","",""
"2020-04-06","2","","","3","","","","","","","","","","","","","67","","","","1","","","","4","","41","","","","2","","","","","","",""
"2020-04-07","2","","","3","","","2","","","","","","","","","","124","2","","","","","","","3","","10","","1","1","1","","","","","","",""
"2020-04-08","","","","","","","1","","","","","","","","","","72","","","","","","","","","","38","","","","","","","5","","","",""
"2020-04-09","","8","3","4","","","3","","","","","","","","2","","162","","","","5","","","","1","","17","","1","","1","","","15","","","",""
"2020-04-10","","3","","","","","2","","","","","","","","","","132","6","","","","","","","1","","42","","1","","","","","22","","","",""
"2020-04-11","1","","","2","","","","","","","","","","","1","","138","","","","7","","","","3","","9","1","","","","","","24","","","",""
"2020-04-12","","1","","","","","","","","","","","","","","","152","17","","","4","","","","7","","6","5","","","","","","42","","","",""
"2020-04-13","1","","","4","","","4","","","","","","","","","","242","3","","","15","","","","5","","45","2","","","","","","21","","","","1"
"2020-04-14","","","1","","","","","","","","","","","","","","216","9","","","11","","","","4","","43","1","1","","","","2","60","","","",""
"2020-04-15","","1","","","","","4","","","","","","","","","","140","1","","","","","","","3","","55","","","","","","7","14","","","",""
"2020-04-16","1","","","5","","","","","","","","","","1","","","177","3","","","2","","","","4","","66","3","","","","","2","13","","","","8"
"2020-04-17","","","","","","","","","","","","","","","","","12","1","","","6","","","","34","","31","18","","","","","","18","","","",""
"2020-04-18","0","1","1","1","","","","","","","","","","","","","183","4","","","","","","","8","","87","6","","","4","","2","30","","","",""
"2020-04-19","1","1","","1","","","","","","","","","","-1","1","","456","10","","","34","","","","19","","20","-2","","","","","1","7","","","","1"
"2020-04-20","","","","","","","","","","","","","","","2","","308","7","","","8","","","","22","","52","8","1","","2","","6","55","","","","1"
"2020-04-21","","","","5","","","","","3","","","","1","","1","","419","10","","3","","","","","","","53","2","1","","","","4","44","","","","1"
"2020-04-22","","5","1","3","","","3","","5","","","6","3","1","","","232","10","","3","10","","","","10","","89","1","","1","3","","5","30","","","","2"
"2020-04-23","3","-1","","2","","","","","8","","","","2","","","","522","","","","15","","","","-4","","105","-1","","-1","4","","3","117","","","","-1"
"2020-04-24","1","3","6","2","","","-3","","5","","","","","","1","1","242","1","","","7","","","","5","","51","4","","","","","6","48","","","","6"
"2020-04-25","2","","6","8","","","","","3","","","1","5","","","","602","6","","4","4","","","","4","","69","2","","","9","","7","74","","","","5"
"2020-04-26","1","6","1","","","","","","","","","","6","","","","358","","","","","","","","2","","22","1","","1","","","1","21","","","","20"
"2020-04-27","6","0","2","2","","","0","","","","","","1","","1","1","369","20","2","","15","","","","5","","47","4","","","0","","18","14","","","","14"
"2020-04-28","","5","6","38","","","0","","","","","7","20","","1","2","393","8","","","49","","","","18","","75","5","","","3","","17","72","","","","9"
"2020-04-29","","5","","15","","","","","","","","","","","","","475","3","","","","","","","5","0","18","3","","2","0","1","3","58","","","1","8"
"2020-04-30","","","","26","","","","","","","","","","0","2","","417","1","","","2","","","","0","1","56","2","","","0","","14","61","","","",""
"2020-05-01","","","","30","","","0","1","1","","","7","4","1","1","","751","","1","","45","","1","","10","1","68","3","","1","","0","9","73","","","",""
"2020-05-02","0","10","3","59","","","","","1","","","15","2","5","1","","547","7","","1","20","","0","","9","","23","2","2","1","4","1","7","70","","","",""
"2020-05-03","1","13","3","24","","","","1","1","","","5","","","","","441","6","27","","22","","1","","8","","57","9","1","","1","","1","56","","","",""
"2020-05-04","-1","-7","24","69","","","3","","4","","","10","11","","-2","7","510","22","0","6","98","","1","","8","-1","622","20","-1","3","42","-1","13","96","","","-1","12"
"2020-05-05","11","8","3","27","","","","","","","","3","1","","1","","635","7","","1","27","","1","","-12","","44","58","","","0","1","1","166","","","","1"
"2020-05-06","0","20","12","33","","","0","","0","","","3","7","","1","","769","1","","0","54","","2","","19","","25","12","6","1","10","1","45","212","","","",""
"2020-05-07","","16","","27","","","","","0","","","","13","","0","6","680","24","1","","70","","2","","22","","42","26","","","5","0","8","273","","","0","1"
"2020-05-08","","22","7","23","","","0","","0","","","","18","4","","","748","6","","","24","","","","7","","48","12","1","0","0","1","2","164","","","0","2"
"2020-05-09","7","22","2","19","","","","","18","","","","37","","3","","722","12","1","","38","","1","","8","","48","13","1","","4","","5","204","","","",""
"2020-05-10","3","16","0","126","","","0","","4","","","1","45","","","1","875","27","10","3","64","","1","","15","","454","4","18","2","21","1","60","191","","","0","1"
"2020-05-11","","3","1","16","","","1","","0","","","1","2","2","","5","782","8","2","","37","","5","","23","","110","32","6","0","2","","46","144","","","","1"
"2020-05-12","1","7","6","69","","","","","9","","","1","12","2","","0","426","9","1","","45","1","","","15","","148","13","13","1","2","","21","222","","","1","1"
"2020-05-13","0","23","0","27","","","","","8","","","0","14","","3","1","800","49","11","","10","","","","25","","224","33","5","3","2","1","3","251","","","1","1"
"2020-05-14","6","16","3","36","","","1","1","","","","0","17","4","3","0","991","14","0","0","56","","","","11","","153","19","23","2","","","24","222","","","",""
"2020-05-15","1","18","6","62","","0","0","","3","","","5","23","1","","","933","3","0","","18","2","","","26","4","167","65","3","1","1","","21","212","","1","",""
"2020-05-16","1","10","4","95","","","0","","3","","","0","4","0","2","2","884","18","2","0","10","1","","","27","","166","22","5","1","5","3","6","335","","","",""
"2020-05-17","3","33","8","66","2","2","4","","3","","","30","16","7","9","10","1595","5","10","1","16","","","","30","","174","31","4","5","0","0","2","281","","","","0"
"2020-05-18","9","5","5","35","","","","","3","","","8","26","8","16","6","1185","18","9","2","6","4","2","","17","1","250","27","6","3","9","","56","287","","1","","1"
"2020-05-19","-24","13","4","54","2","4","3","","1","","","3","11","2","29","","1411","13","1","","-17","","3","","26","1","169","36","1","2","2","","10","312","","","","1"
"2020-05-20","4","23","4","54","","","1","0","0","1","2","","0","","58","0","1372","35","1","","28","0","2","","12","1","237","24","14","2","28","","66","186","","","5","1"
"2020-05-21","2","34","17","44","8","2","4","10","11","1","","3","28","5","22","4","1382","14","12","1","39","8","","","52","9","188","24","7","6","14","0","17","368","","","","9"
"2020-05-22","5","23","5","61","13","","1","","2","2","25","2","64","3","34","7","1751","23","6","6","11","7","","","31","4","328","25","12","8","20","","10","449","","","","2"
"2020-05-23","1","6","11","32","","","0","1","0","4","11","0","8","8","34","6","1566","5","0","","13","3","","","52","","354","35","7","3","0","","35","413","","","",""
"2020-05-24","1","29","12","37","","1","1","3","21","","","","8","2","30","4","1725","6","","","5","2","1","","66","","335","126","13","6","75","0","34","495","","1","","2"
"2020-05-25","4","18","14","33","6","4","1","5","","2","4","20","7","7","8","11","1430","4","","","37","6","2","","41","2","314","49","12","3","35","","22","333","","2","",""
"2020-05-26","7","17","11","21","","","8","1","11","11","4","1","29","10","73","0","1002","6","7","","19","0","1","","35","1","339","54","4","4","25","9","23","357","","1","",""
"2020-05-27","3","50","1","25","8","5","4","0","0","","1","","58","6","6","12","1044","3","0","0","20","8","1","","19","","279","51","21","7","56","","33","466","","3","0","0"
"2020-05-28","5","42","3","35","1","1","2","","0","2","3","10","21","8","5","13","1467","11","3","","31","9","1","","54","15","282","48","12","7","34","","32","439","","1","","1"
"2020-05-29","4","8","5","40","5","5","1","0","6","3","7","0","29","30","28","1","1447","16","0","1","27","10","2","","88","2","327","55","12","3","30","2","58","418","","","0","12"
"2020-05-30","12","34","11","52","","4","2","0","5","1","3","6","52","2","50","10","1510","45","0","1","41","2","3","","55","15","314","43","26","8","31","12","103","485","","","","2"
"2020-05-31","12","13","13","39","1","3","4","","0","3","5","0","9","6","28","7","1244","18","3","1","24","7","","","50","6","382","66","22","0","33","0","25","462","","1","","0"
"2020-06-01","","19","6","42","0","","1","1","5","1","0","41","80","4","52","","1413","18","12","0","47","3","1","","53","","126","40","0","0","4","","36","356","","-3","",""
"2020-06-02","21","39","13","49","","","10","0","28","2","0","1","64","1","34","0","1117","22","6","2","30","4","2","","51","8","151","61","40","12","35","19","1","463","","","","1"
