"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-06-09","6740","396737","79451","2890","134670","11414","138457","168646","10611","74981","1482","241917","150376","0","144598","524860","1257"
"2020-06-10","6759","413916","79456","2920","135206","12129","140590","169939","10654","77559","1482","252295","150376","0","146839","533504","1269"
"2020-06-11","6782","429965","79464","2925","147195","12636","142663","171338","10669","80241","1482","260649","150376","0","147860","540292","1278"
"2020-06-12","6803","445123","79472","3117","147195","13213","144649","173085","10691","83262","1482","268862","150376","0","149102","547386","1282"
"2020-06-13","6838","459436","79475","3148","154330","13776","146748","174865","10718","85926","1482","274128","150376","0","150087","556606","1283"
"2020-06-14","6851","469141","79482","3162","162379","14531","148674","176370","10730","88594","1482","279536","150376","0","151417","561816","1283"
"2020-06-15","6856","477709","79489","3449","180013","15123","150590","177010","10760","92856","1482","284021","150376","0","152364","576334","1284"
"2020-06-16","6861","490005","79493","3516","186935","15703","152675","178526","10774","95420","1482","293780","150376","0","153379","583503","1293"
"2020-06-17","6877","521046","79510","3568","194325","16243","154812","179455","10800","98047","1482","303800","150376","0","154640","592191","1304"
"2020-06-18","6878","534580","79515","3689","204711","16798","156991","180544","10835","101099","1482","313409","150376","0","156022","599115","1313"
"2020-06-19","6881","551631","79515","3745","213831","17349","159192","181907","10856","104724","1482","323851","150376","0","157516","606715","1319"
"2020-06-20","6896","589074","79534","3795","227756","17883","161384","182453","10868","108409","1482","334024","150376","0","158828","617460","1319"
"2020-06-21","6903","600576","79535","3835","237196","18404","163591","182893","10881","111505","1482","339142","150376","0","160240","622133","1319"
"2020-06-22","6915","601736","79547","3999","248190","18735","166427","183426","10908","115774","1483","343847","150376","0","161533","640198","1322"
"2020-06-23","6924","627963","79555","4043","258685","19241","169160","184585","10930","119493","1483","355847","150376","0","162848","647548","1330"
"2020-06-24","6931","660469","79562","4113","271697","19658","172096","186111","10974","123680","1484","368222","150376","0","164234","656161","1345"
"2020-06-25","6958","679524","79572","4153","285637","20449","175103","186725","11172","127022","1484","374557","150376","0","165706","663562","1361"
"2020-06-26","6960","702399","79580","4223","295881","21333","177852","187615","11317","130932","1484","383524","150376","0","167198","670809","1363"
"2020-06-27","6993","727715","79591","4318","309713","21909","180661","188584","11364","134369","1484","392703","150376","0","169182","679308","1364"
"2020-06-28","7007","746018","79609","4319","321723","22936","183310","188891","11429","137843","1484","398436","150376","0","170595","685164","1364"
"2020-06-29","7037","757811","79619","4529","334822","23800","186180","189196","11537","142690","1484","402778","150376","0","171809","705203","1368"
"2020-06-30","7040","788318","79632","4685","347979","24806","188758","190248","11613","146638","1484","411973","150376","0","173111","720631","1370"
"2020-07-01","7090","926192","79650","4795","359860","25595","191487","190717","11684","150230","1490","422235","150376","0","175422","729994","1372"
"2020-07-02","7130","957692","79665","4873","379892","26667","194098","191083","11759","154856","1490","428276","150376","0","176965","781970","1373"
"2020-07-03","7319","984615","79680","5004","394227","27568","196446","191467","11811","159620","1490","437155","150376","0","178278","790404","1375"
"2020-07-04","7399","990731","79706","5093","409083","28219","198949","191944","11832","165318","1490","446127","150376","0","179492","894325","1375"
"2020-07-05","7420","1029045","79718","5093","424433","29105","201330","192108","11848","169106","1490","449995","150376","0","180680","906763","1375"
"2020-07-06","7455","1062542","79725","5211","439934","29919","204083","192241","11914","173536","1492","453570","150376","0","182995","924148","1375"
"2020-07-07","7487","1107012","79754","5417","456831","30785","207000","192815","11970","177643","1492","463103","150376","0","185292","936476","1375"
"2020-07-08","7573","1139844","79802","5647","476378","31585","209463","193640","12019","181858","1494","471718","150376","0","187511","953420","1378"
"2020-07-09","7576","1171447","79802","5887","495513","32651","212176","193978","12065","186599","1497","480494","150376","0","190390","969111","1378"
"2020-07-10","7733","1217361","79802","6117","515386","33529","215015","194273","12144","191716","1497","488234","150376","0","191883","983185","1378"
"2020-07-11","7727","1244088","79876","6313","534618","34719","217666","194579","12178","195778","1497","496594","150376","0","193217","995576","1378"
"2020-07-12","7769","1264843","79907","6313","553471","35638","219993","194928","12204","200268","1497","500208","150376","0","194515","1006326","1378"
"2020-07-13","7835","1291251","79907","6542","571460","36689","222539","195106","12282","204934","1498","503168","150376","0","195671","1031939","1384"
"2020-07-14","7928","1323425","79967","6804","592032","37636","225270","195441","12348","210091","1498","511958","150376","0","196720","1049098","1385"
"2020-07-15","8035","1350098","80005","7171","612768","39050","227561","196016","12396","215976","1499","522375","150376","0","197733","1075882","1386"
"2020-07-16","8114","1397531","80018","7251","635757","40345","230608","196246","12460","220836","1506","530801","150376","0","198820","1090645","1403"
"2020-07-17","8162","1428520","80018","7392","653751","41834","232873","196483","12519","226846","1506","538467","150376","0","199834","1107204","1403"
"2020-07-18","8274","1447408","80018","7732","677423","43268","235300","196806","12556","233286","1506","545909","150376","0","201013","1122720","1413"
"2020-07-19","8395","1459072","80018","7732","700087","45401","237788","196949","12572","218891","1506","549387","150376","0","202010","1131121","1413"
"2020-07-20","8398","1514300","80018","8174","724578","46977","240087","197162","12643","226490","1506","552644","150376","0","203002","1160087","1413"
"2020-07-21","8545","1555339","80018","8479","753050","48466","242351","197431","12698","230303","1506","561397","150376","0","204011","1182018","1414"
"2020-07-22","8775","1591975","80244","8846","782607","50255","244840","197628","12758","232687","1511","571049","150376","0","205214","1210849","1416"
"2020-07-23","8775","1620313","80297","8982","817209","52164","247230","197842","12817","237753","1513","579295","150376","0","206365","1233269","1425"
"2020-07-24","8938","1693214","80341","9132","849432","53945","249212","198192","12866","244969","1513","587728","150376","0","207374","1261624","1425"
"2020-07-25","9019","1785359","80409","9379","885573","55354","251319","198320","12890","250107","1513","596064","150376","0","208477","1279414","1427"
"2020-07-26","9174","1812913","80459","9379","917568","56655","253213","198446","12905","256117","1513","599172","150376","0","209487","1297863","1434"
"2020-07-27","9311","1846641","80466","9715","951166","58173","255144","198593","13007","264164","1514","602249","150376","0","210469","1325804","1437"
"2020-07-28","9617","1868749","80517","9774","952743","60539","257019","198756","13069","268073","1514","611109","150376","0","211561","1355363","1438"
"2020-07-29","9619","1922802","80594","9846","1019735","62138","259116","199031","13132","274002","1514","619204","150376","0","212557","1389425","1438"
"2020-07-30","9759","1956807","80680","9989","1055348","64292","261200","199796","13183","278939","1518","628482","150376","0","213539","1414155","1438"
"2020-07-31","9983","2008854","80787","10108","1094374","65907","263519","199974","13233","285499","1518","637217","150376","0","214535","1438160","1439"
"2020-08-01","10204","2037982","80907","10253","1145629","67919","265830","200229","13259","292653","1518","645316","150376","0","215516","1461885","1441"
"2020-08-02","10622","2062876","81018","10253","1186203","68975","268102","200460","13280","299666","1518","648961","150376","0","216494","1468689","1444"
"2020-08-03","10623","2098976","81113","10506","1230509","70237","270228","200589","13352","309718","1523","652372","150376","0","217497","1513446","1445"
"2020-08-04","10799","2157484","81234","10612","1282215","72050","272535","200766","13406","313400","1523","660235","150376","0","218491","1528979","1445"
"2020-08-05","10941","2190361","81417","10814","1328336","73889","274932","200976","13501","317339","1524","667769","150376","0","219506","1577851","1446"
"2020-08-06","11119","2230542","81592","10979","1378105","75645","277463","201323","13543","320604","1524","675069","150376","0","220546","1598624","1447"
"2020-08-07","11560","2272299","81788","11202","1427005","77557","279724","201642","13629","325070","1524","682278","150376","0","221574","1623870","1447"
"2020-08-08","11874","2321537","81969","11383","1480884","79306","282122","201947","13642","331577","1524","688856","150376","0","222656","1643118","1449"
"2020-08-09","11876","2356983","82125","11386","1535743","80952","284371","202098","13658","338077","1526","692059","150376","0","223759","1656864","1451"
"2020-08-10","12144","2390830","82247","11434","1583489","82236","286642","202248","13729","346089","1526","695317","150376","0","224970","1670755","1463"
"2020-08-11","12395","2449338","82440","11517","1639599","83710","288620","202461","13786","350060","1526","701796","150376","0","226155","1714960","1464"
"2020-08-12","12779","2506228","82633","11703","1695982","85798","290244","202697","13817","353288","1531","708900","150376","0","227089","1753760","1472"
"2020-08-13","13001","2521100","82804","11882","1751555","87558","292058","202923","13863","358375","1531","714934","150376","0","228057","1774648","1479"
"2020-08-14","13632","2616981","82956","11970","1808936","89618","293811","203326","13901","361767","1531","721473","150376","0","228980","1796326","1481"
"2020-08-15","13633","2622878","83108","12022","1862258","91321","295630","203640","13910","368610","1531","727895","150376","0","229972","1818527","1486"
"2020-08-16","14083","2655017","83200","12022","1919842","93103","297486","203786","13917","374136","1531","731444","150376","0","230969","1833067","1486"
"2020-08-17","14536","2699080","83283","12142","1977671","94458","299157","203968","13934","380089","1531","734573","150376","0","231971","1865580","1490"
"2020-08-18","14927","2751246","83408","12211","2037816","96306","300881","204142","14006","382779","1531","741045","150376","0","232913","1898159","1493"
"2020-08-19","15247","2801931","83566","12269","2096664","98657","302528","204506","14063","386893","1531","747802","150376","0","233915","1925049","1495"
"2020-08-20","17852","2844318","83663","12346","2158946","100674","304236","204686","14120","391289","1538","753868","150376","0","234797","1947035","1544"
"2020-08-21","18458","2855558","83793","12446","2222577","102991","305866","204960","14169","396168","1538","759639","150376","0","235569","1965056","1544"
"2020-08-22","18758","2913966","83924","12502","2280566","105198","307702","205203","14200","400565","1538","765754","150376","0","236370","1985484","1547"
"2020-08-23","19231","2947784","83988","12502","2338035","107500","309464","205470","14219","405358","1538","768906","150376","0","237165","1997761","1547"
"2020-08-24","19601","2976256","84058","12559","2404585","111060","311365","205662","14286","412732","1539","771357","150376","0","237908","2020774","1550"
"2020-08-25","20098","3032551","84168","12675","2458339","112867","313058","206015","14368","415315","1539","777960","150376","0","238795","2053699","1551"
"2020-08-26","20099","3082447","84251","12791","2523771","115409","314870","206329","14461","417893","1554","784277","150376","0","239797","2084465","1551"
"2020-08-27","20365","3122846","84335","12838","2583948","118575","316638","206554","14551","420845","1561","790629","150376","0","240792","2101326","1564"
"2020-08-28","20631","3158783","84419","12994","2648998","120900","318270","206902","14765","424701","1568","796498","150376","0","241809","2118367","1615"
"2020-08-29","20858","3202185","84484","13216","2713933","122802","319847","208224","14903","428848","1570","802365","150376","0","242812","2140614","1622"
"2020-08-30","21114","3237615","84546","13216","2774801","124185","321421","208536","14973","433807","1585","804941","150376","0","243839","2153939","1624"
"2020-08-31","21348","3268591","84594","13253","2839882","125959","323233","207653","15198","439847","1598","807339","150376","0","244926","2184825","1682"
"2020-09-01","21687","3345240","84652","13309","2901908","128057","325124","207944","15356","444585","1606","813603","150376","0","245929","2202663","1709"
"2020-09-02","21690","3387309","84695","13472","2970492","129971","326801","208201","15529","447275","1622","819043","150376","0","246876","2231757","1742"
"2020-09-03","21912","3429435","84737","13505","3037151","132055","328595","208490","15783","452773","1630","824783","150376","0","248087","2266957","1750"
"2020-09-04","22170","3464278","84782","13550","3107223","134181","330308","209027","16009","456367","1631","830532","150376","0","249108","2283454","1756"
"2020-09-05","22328","3498999","84837","14061","3180865","136401","332131","209610","16146","460344","1632","835884","150376","0","250092","2302187","1806"
"2020-09-06","22465","3522155","84873","14061","3250429","138575","333900","210015","16297","465819","1634","838680","150376","0","251105","2315995","1824"
"2020-09-07","22602","3549201","84900","14261","3323950","140652","335572","210238","16636","471995","1635","840997","150376","0","252152","2333551","1824"
"2020-09-08","22723","3572421","84932","14307","3398844","142958","337414","210801","17023","475444","1639","847746","150376","0","253245","2359111","1827"
"2020-09-09","22861","3611632","84957","14375","3471783","145200","339111","211272","17360","478713","1648","854069","150376","0","254188","2387479","1831"
"2020-09-10","23037","3657701","85005","14477","3542663","147510","340842","211885","17616","481752","1655","859961","150376","0","255407","2403511","1845"
"2020-09-11","23327","3695158","85025","14582","3624196","150217","342539","212432","18029","486451","1663","865646","150376","0","256524","2417878","1848"
"2020-09-12","23338","3723206","85054","15137","3702595","152458","344516","213191","18226","490334","1676","871000","150376","0","257731","2434658","1880"
"2020-09-13","23463","3723206","85086","15137","3702595","155010","346242","213634","18489","495820","1678","873684","150376","0","258833","2451406","2146"
"2020-09-14","23577","3770138","85101","15293","3780107","158405","348013","213950","18878","502012","1694","876152","150376","0","260058","2474570","2152"
"2020-09-15","23650","3811505","85129","15339","3942360","161065","349984","214645","19310","506894","1698","881693","150376","0","261260","2495127","2184"
"2020-09-16","23790","3845464","85155","15372","3942360","164101","352019","215265","19543","511103","1707","887457","150376","0","262602","2525573","2190"
"2020-09-17","23852","3873934","85181","15885","4025079","166686","353848","215954","19771","515600","1714","893145","150376","0","263745","2540334","2201"
"2020-09-18","23859","3897539","85204","16117","4112551","170774","355505","216807","19970","518208","1719","898420","150376","0","264805","2556465","2213"
"2020-09-19","23966","3936893","85226","17003","4208431","174350","357632","217716","20158","521862","1719","903545","150376","0","266117","2577446","2227"
"2020-09-20","24061","3963446","85239","17003","4303043","177327","359570","218351","20248","525728","1728","906431","150376","0","267233","2590671","2228"
"2020-09-21","24155","3993432","85257","17035","4396399","180797","361523","218703","20441","531155","1729","909026","150376","0","268435","2615949","2228"
"2020-09-22","24329","4016831","85275","17204","4497867","184298","363737","219670","20650","533473","1737","914923","150376","0","269696","2646959","2238"
"2020-09-23","24446","4046827","85304","18741","4587613","187958","365846","220665","20832","535811","1737","920602","150376","0","270723","2670256","2247"
"2020-09-24","24521","4102954","85323","18766","4674987","191853","367829","221762","20978","539854","1744","926663","150376","0","271964","2710183","2282"
"2020-09-25","24521","4128490","85343","19217","4756164","196196","369842","222716","21166","542877","1745","930955","150376","0","273282","2727335","2303"
"2020-09-26","24571","4153307","85360","19245","4849584","199403","372051","223693","21248","546045","1749","936881","150376","0","274514","2750459","2333"
"2020-09-27","24631","4172711","85381","19245","4941627","203014","374170","224417","21292","549981","1753","939921","150376","0","275630","2766280","2339"
"2020-09-28","24679","4197372","85398","19281","5101397","206870","376531","225190","21470","555236","1755","942619","150376","0","277052","2794608","2352"
"2020-09-29","24750","4237152","85423","19410","5101397","210437","378727","226506","21590","558013","1767","948985","150376","0","278504","2813305","2368"
"2020-09-30","24782","4274774","85460","19504","5187825","214947","380956","227704","21666","560269","1770","954788","150376","0","279749","2840688","2373"
"2020-10-01","24786","4299659","85479","19576","5273201","218487","383368","228844","21733","561871","1780","960729","150376","0","281151","2860650","2383"
"2020-10-02","24848","4299659","85494","20192","5352078","221340","385264","229970","21787","565745","1783","966724","150376","0","282657","2873369","2389"
"2020-10-03","24864","4361108","85511","20220","5427706","225052","387675","231217","21845","569356","1788","972249","150376","0","283868","2897322","2396"
"2020-10-04","24888","4375354","85530","20220","5509966","228453","389966","231914","21886","575592","1790","975488","150376","0","285050","2911699","2403"
