"date","Pennsylvania/Adams","Pennsylvania/Allegheny","Pennsylvania/Armstrong","Pennsylvania/Beaver","Pennsylvania/Bedford","Pennsylvania/Berks","Pennsylvania/Blair","Pennsylvania/Bradford","Pennsylvania/Bucks","Pennsylvania/Butler","Pennsylvania/Cambria","Pennsylvania/Cameron","Pennsylvania/Carbon","Pennsylvania/Centre","Pennsylvania/Chester","Pennsylvania/Clarion","Pennsylvania/Clearfield","Pennsylvania/Clinton","Pennsylvania/Columbia","Pennsylvania/Crawford","Pennsylvania/Cumberland","Pennsylvania/Dauphin","Pennsylvania/Delaware","Pennsylvania/Elk","Pennsylvania/Erie","Pennsylvania/Fayette","Pennsylvania/Forest","Pennsylvania/Franklin","Pennsylvania/Fulton","Pennsylvania/Greene","Pennsylvania/Huntingdon","Pennsylvania/Indiana","Pennsylvania/Jefferson","Pennsylvania/Juniata","Pennsylvania/Lackawanna","Pennsylvania/Lancaster","Pennsylvania/Lawrence","Pennsylvania/Lebanon","Pennsylvania/Lehigh","Pennsylvania/Luzerne","Pennsylvania/Lycoming","Pennsylvania/McKean","Pennsylvania/Mercer","Pennsylvania/Mifflin","Pennsylvania/Monroe","Pennsylvania/Montgomery","Pennsylvania/Montour","Pennsylvania/Northampton","Pennsylvania/Northumberland","Pennsylvania/Perry","Pennsylvania/Philadelphia","Pennsylvania/Pike","Pennsylvania/Potter","Pennsylvania/Schuylkill","Pennsylvania/Snyder","Pennsylvania/Somerset","Pennsylvania/Sullivan","Pennsylvania/Susquehanna","Pennsylvania/Tioga","Pennsylvania/Unassigned","Pennsylvania/Union","Pennsylvania/Venango","Pennsylvania/Warren","Pennsylvania/Washington","Pennsylvania/Wayne","Pennsylvania/Westmoreland","Pennsylvania/Wyoming","Pennsylvania/York"
"2020-05-11","  5.03 %","   .53 %","   .00 %","   .00 %","   .00 %","  1.36 %","  3.57 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .00 %","  1.23 %","  5.00 %","  3.92 %","   .85 %","  1.41 %","   .00 %","  -.81 %","   .00 %","   .00 %","  4.06 %","   .00 %","   .00 %","  3.31 %","   .00 %","   .00 %","   .00 %","  1.28 %","  1.48 %","   .00 %","   .49 %","   .56 %","   .41 %","   .76 %","   .00 %","  2.74 %","   .00 %","   .49 %","   .61 %","   .00 %","   .49 %","   .81 %","   .00 %","   .56 %","   .23 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .24 %","   .00 %","  1.42 %"
"2020-05-12","   .00 %","   .99 %","   .00 %","   .41 %","   .00 %","  1.05 %","  3.45 %"," -2.63 %","  2.18 %","  1.54 %","   .00 %","   .00 %","   .00 %","  2.52 %","  2.39 %","   .00 %"," 20.00 %","   .00 %","   .61 %","   .00 %","  2.22 %","  2.53 %","   .75 %","   .00 %","   .81 %","   .00 %","   .00 %","  1.75 %","   .00 %","   .00 %","  1.60 %","   .00 %","   .00 %","  1.08 %","  2.02 %","  1.73 %","  1.43 %","  1.23 %","   .83 %","   .95 %","   .00 %"," 33.33 %","  2.67 %","   .00 %","   .41 %","  2.83 %","   .00 %","  1.38 %","   .80 %","   .00 %","  1.22 %","  1.85 %","   .00 %","  1.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.61 %","   .00 %","   .24 %","  3.33 %","  1.15 %"
"2020-05-13","  1.20 %","  1.25 %","  1.82 %","  3.25 %","   .00 %","   .93 %","  3.33 %","  5.41 %","  1.21 %","  -.51 %","  2.27 %","   .00 %","  3.54 %","  3.28 %","  1.35 %","  4.35 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .43 %","  2.35 %","  1.44 %"," 20.00 %","   .81 %","   .00 %","   .00 %","  4.41 %","   .00 %","   .00 %","  3.68 %","  2.63 %","   .00 %","   .00 %","  1.73 %","  1.31 %","   .00 %","  2.91 %","   .97 %","   .73 %","  5.30 %","   .00 %","  1.30 %","  1.92 %","  -.08 %","  1.30 %","  2.04 %","   .76 %","  1.59 %","   .00 %","  1.31 %","  2.27 %","   .00 %","  4.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %"," ##.## %","   .79 %"," -8.55 %","   .00 %","   .00 %","  1.26 %"
"2020-05-14","  2.96 %","   .39 %","   .00 %","   .59 %","  3.45 %","  1.29 %","  3.23 %","  5.13 %","  1.97 %","  1.02 %","   .00 %","   .00 %","   .49 %","  1.59 %","  2.71 %","   .00 %","  6.45 %","  4.88 %","   .91 %","   .00 %","  3.02 %","  2.76 %","  1.84 %","   .00 %","  1.60 %","  2.35 %","   .00 %","  3.30 %"," 37.50 %","   .00 %","  1.52 %","  5.13 %","   .00 %","   .00 %","  1.95 %","  1.68 %","   .00 %","   .82 %","  1.81 %","   .41 %","   .00 %","   .00 %","  3.85 %","  1.89 %","   .98 %","  1.27 %","   .00 %","  1.91 %","  3.12 %","  2.86 %","  1.67 %","   .67 %","   .00 %","  2.51 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","  1.57 %","   .00 %","   .72 %","   .00 %","  1.74 %"
"2020-05-15","  5.17 %","  2.00 %","  1.79 %","   .78 %","   .00 %","  1.78 %","   .00 %","   .00 %","  1.81 %","  1.51 %","  8.89 %","   .00 %","   .00 %","   .78 %","  2.59 %","   .00 %","   .00 %","   .00 %","   .30 %","   .00 %","  3.14 %","  1.90 %","  2.99 %","   .00 %","  1.57 %","   .00 %","   .00 %","  3.02 %","   .00 %","   .00 %","  2.00 %","  2.44 %","   .00 %","   .00 %","  1.35 %","  2.71 %","  1.41 %","   .82 %","   .53 %","   .57 %","  1.44 %"," 25.00 %","  2.47 %","  5.56 %","   .16 %","  2.04 %","   .00 %","  1.33 %","  3.03 %","   .00 %","  1.34 %","   .88 %","   .00 %","  3.27 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .24 %"," -9.68 %","  1.35 %"
"2020-05-16","  1.09 %","   .82 %","  1.75 %","   .39 %","  6.67 %","  1.39 %","  6.25 %","   .00 %","  1.53 %","   .00 %","  8.16 %","   .00 %","  1.94 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","  4.67 %","  2.85 %","  2.70 %","   .00 %","  3.88 %","  1.15 %","   .00 %","  3.62 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","  4.24 %","  1.73 %","   .00 %","  1.16 %","  1.30 %","   .88 %","  3.55 %","   .00 %","  9.64 %","   .00 %","   .48 %","  1.76 %","   .00 %","  2.27 %","  2.21 %"," 11.11 %","  1.33 %","   .44 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .78 %","   .93 %","   .00 %","  3.57 %","   .85 %"
"2020-05-17","  2.16 %","   .50 %","   .00 %","  -.19 %","   .00 %","   .93 %"," 11.76 %","   .00 %","  1.09 %","   .50 %","  1.89 %","   .00 %","  1.90 %","  1.55 %","   .86 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","  1.36 %","  2.67 %","  1.15 %","   .00 %","  2.24 %","  1.14 %","   .00 %","  3.33 %","   .00 %","   .00 %","  2.88 %","   .00 %","   .00 %","   .00 %","  1.28 %","  1.54 %","   .00 %","   .11 %","   .87 %","   .52 %","   .68 %"," 10.00 %","   .00 %","   .00 %","   .48 %","  1.29 %","   .00 %","  1.65 %","  1.44 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.54 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %"," 14.29 %","   .00 %","   .77 %","   .00 %","   .95 %","   .00 %","  1.92 %"
"2020-05-18","  2.65 %","  2.37 %","   .00 %","  3.09 %","   .00 %","  1.14 %","   .00 %","   .00 %","  1.73 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.53 %","  1.65 %","   .00 %","   .00 %","   .00 %","   .30 %","   .00 %","   .57 %","  1.56 %","  1.25 %","   .00 %","  5.84 %","  2.25 %","   .00 %","  1.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.41 %","  1.75 %","   .00 %","   .34 %","   .61 %","   .24 %","  1.36 %","   .00 %","  3.30 %","   .00 %","   .40 %","  2.38 %","   .00 %","   .89 %","  1.42 %","  2.50 %","  1.77 %","   .22 %","   .00 %","   .76 %","   .00 %","  9.09 %","   .00 %","  2.41 %","   .00 %","   .00 %","  8.51 %","   .00 %","   .00 %","  1.53 %","   .00 %","  1.17 %","  3.45 %","   .71 %"
"2020-05-19","   .00 %","  1.04 %","   .00 %","   .19 %","   .00 %","   .43 %","   .00 %","   .00 %","  1.26 %","  1.48 %","   .00 %","   .00 %","   .00 %","  -.75 %","  2.14 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","  2.86 %","  1.12 %","  1.14 %","   .00 %","  1.38 %","  1.10 %","   .00 %","  2.06 %","  9.09 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .81 %","  1.61 %","  1.39 %","   .34 %","   .63 %","   .87 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .64 %","   .85 %","   .00 %","  1.14 %","  1.40 %","   .00 %","   .90 %","  1.74 %","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.96 %","   .00 %","   .00 %"," -2.26 %","  1.85 %","  -.23 %","   .00 %","  1.05 %"
"2020-05-20","  1.55 %","  1.75 %","   .00 %","   .94 %","   .00 %","   .75 %","  2.63 %","   .00 %","  1.95 %","   .97 %","   .00 %","   .00 %","  2.34 %","   .76 %","   .82 %","  4.17 %","   .00 %","   .00 %","   .89 %","   .00 %","   .93 %","  2.33 %","  1.56 %","   .00 %"," 10.88 %","  1.09 %","   .00 %","  2.80 %","  8.33 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .23 %","   .00 %","   .57 %","  1.05 %","   .70 %","  2.01 %","   .00 %","   .00 %","   .00 %","   .87 %","  1.50 %","   .00 %","   .76 %","  3.45 %","  2.44 %","  1.13 %","   .21 %","   .00 %","  1.31 %","   .00 %","  2.78 %","   .00 %","  2.35 %","   .00 %","   .00 %"," 12.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","   .69 %"
"2020-05-21","  3.55 %","  1.84 %","   .00 %","   .00 %"," 12.50 %","   .56 %"," 12.82 %","  4.88 %","  1.37 %","   .48 %","  1.85 %","   .00 %","   .91 %","  2.26 %","  2.26 %","   .00 %","   .00 %","  6.67 %","   .59 %","   .00 %","  3.67 %","  2.17 %","  2.14 %","   .00 %","  8.59 %","   .00 %","   .00 %","  2.27 %","  7.69 %","   .00 %","  2.79 %","  2.33 %","   .00 %","   .00 %","  2.29 %","  3.50 %","   .00 %","   .23 %","  1.01 %","   .86 %","   .00 %","   .00 %","  1.04 %","   .00 %","  1.02 %","  1.85 %","  2.00 %","  1.26 %","   .00 %","  2.38 %","  1.67 %","   .64 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","  8.93 %","   .00 %"," 50.00 %","   .00 %","  1.82 %","   .46 %","  6.67 %","  1.26 %"
"2020-05-22","  4.90 %","  1.22 %","   .00 %","  2.04 %","   .00 %","  1.43 %","  4.55 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","  1.36 %","  1.47 %","  2.34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.24 %","  1.45 %","  1.52 %","   .00 %","  7.34 %","   .00 %","   .00 %","  2.95 %","   .00 %","   .00 %","   .90 %","  1.14 %","   .00 %","   .00 %","  1.33 %","  1.71 %","   .00 %","   .56 %","   .75 %","  1.00 %","  1.97 %","   .00 %","  5.15 %","   .00 %","   .31 %","  1.56 %","   .00 %","  1.00 %","  3.33 %","   .00 %","  1.49 %","   .42 %","   .00 %","  2.19 %","  6.06 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.08 %","  2.68 %","   .46 %","  3.12 %","  1.36 %"
"2020-05-23","  3.74 %","   .81 %","   .00 %","   .36 %","  2.78 %","   .18 %","   .00 %","  2.33 %","  1.57 %","  3.35 %","  1.82 %","   .00 %","  1.34 %","  3.62 %","  1.90 %"," 12.00 %","  3.03 %","  2.08 %","   .00 %","   .00 %","  2.10 %","  1.14 %","   .89 %","   .00 %"," 10.53 %","  1.08 %","   .00 %","  2.01 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .00 %","  1.72 %","  1.97 %","  1.37 %","   .90 %","   .42 %","   .42 %","  1.94 %","   .00 %","   .98 %","   .00 %","   .54 %","  1.54 %"," -1.96 %","   .84 %","  5.81 %","  4.65 %","  1.07 %","   .21 %","   .00 %","  2.86 %","  8.57 %","   .00 %","   .00 %","  2.15 %","   .00 %","   .00 %","-14.75 %","   .00 %","   .00 %","   .75 %","  1.74 %","   .23 %","   .00 %","  1.01 %"
"2020-05-24","  1.80 %","  1.37 %","   .00 %","   .36 %","   .00 %","  1.04 %","   .00 %","   .00 %","   .58 %","  1.39 %","  1.79 %","   .00 %","   .88 %","  2.10 %","  1.10 %","  3.57 %","   .00 %","  2.04 %","   .58 %","  4.76 %","  1.37 %","  3.58 %","  1.06 %","   .00 %","  -.48 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .44 %","   .00 %","   .00 %","  1.06 %","  1.02 %","  2.29 %","   .00 %","  1.00 %","   .63 %","   .53 %","   .00 %","   .00 %","   .97 %","  1.75 %","   .15 %","   .94 %","   .00 %","  1.57 %","  3.66 %","  4.44 %","   .00 %","   .21 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .69 %","   .00 %","  2.21 %"
"2020-05-25","   .44 %","  1.58 %","   .00 %","  2.53 %","   .00 %","   .46 %","  4.35 %","   .00 %","   .55 %","   .46 %","   .00 %","   .00 %","   .87 %","   .68 %","  1.59 %","   .00 %","   .00 %","  2.00 %","  -.29 %","   .00 %","  1.01 %","  2.18 %","   .50 %","   .00 %","  3.83 %","   .00 %","   .00 %","   .82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","  1.47 %","   .00 %","   .33 %","   .44 %","   .23 %","  1.27 %","  9.09 %","   .96 %","   .00 %","   .08 %","   .78 %","   .00 %","   .31 %","  2.35 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .85 %","   .23 %","   .00 %","   .65 %"
"2020-05-26","  2.64 %","   .61 %","  1.72 %","   .35 %","   .00 %","   .41 %","   .00 %","  2.27 %","   .45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .68 %","  1.07 %","   .00 %","  8.82 %","  5.88 %","   .00 %","   .00 %","   .67 %","  1.25 %","   .53 %","   .00 %","  2.76 %","  1.06 %","   .00 %","   .81 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .60 %","  3.07 %","   .00 %","  1.10 %","   .25 %","   .41 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %","   .45 %","  1.72 %","  2.13 %","  2.37 %","  -.21 %","   .00 %","  1.35 %","   .00 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","  1.40 %"
"2020-05-27","  1.29 %","   .66 %","  3.39 %","   .00 %","  2.70 %","   .84 %","   .00 %","  2.22 %","   .28 %","   .91 %","   .00 %","   .00 %","   .43 %","   .68 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .87 %","  4.55 %","  1.50 %","  3.25 %","   .74 %","   .00 %","  5.38 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .53 %","  1.54 %","   .00 %","  1.52 %","   .63 %","   .56 %","   .00 %","   .00 %","   .95 %","   .00 %","   .38 %","  2.12 %","   .00 %","   .85 %","  2.82 %"," 10.42 %","  1.09 %","   .00 %","   .00 %","   .17 %","  2.63 %","   .00 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.38 %"
"2020-05-28","  1.69 %","  1.26 %","  1.64 %","  1.58 %","   .00 %","   .53 %","  2.08 %","   .00 %","   .73 %","  1.80 %","   .00 %","   .00 %","   .00 %","   .67 %","  2.04 %","-13.79 %","   .00 %","  1.85 %","   .00 %","   .00 %","  1.15 %","  3.24 %","   .76 %","   .00 %","  2.98 %","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .82 %","   .00 %","   .85 %","   .54 %","   .45 %","   .62 %","   .00 %","   .00 %","   .00 %","   .08 %","  1.08 %","   .00 %","  2.16 %","  2.20 %","  1.89 %","   .80 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %","   .00 %","   .23 %","  3.03 %","  1.46 %"
"2020-05-29","   .42 %","  1.03 %","   .00 %","   .52 %","  2.63 %","   .38 %","   .00 %","   .00 %","   .93 %","   .44 %","   .00 %","   .00 %","   .86 %","   .67 %","  2.04 %","  4.00 %","  2.70 %","   .00 %","   .00 %"," 30.43 %","   .49 %","  1.57 %","   .66 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .79 %","  1.60 %","  2.70 %","   .64 %","   .51 %","   .82 %","   .00 %","   .00 %","   .94 %","   .00 %","   .31 %","  1.39 %","   .00 %","   .76 %","   .00 %","  3.70 %","  1.15 %","   .00 %","   .00 %","  1.65 %","   .00 %","   .00 %"," 50.00 %"," 10.10 %","  6.25 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .85 %","   .23 %","   .00 %","  2.16 %"
"2020-05-30","  1.66 %","  1.44 %","   .00 %","  1.20 %","   .00 %","   .35 %","  2.04 %","   .00 %","   .76 %","   .88 %","   .00 %","   .00 %","   .43 %","   .66 %","  2.38 %","  3.85 %","  2.63 %","  1.82 %","   .00 %"," -3.33 %","   .81 %","  2.19 %","   .64 %","   .00 %","  8.30 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","   .88 %","  1.11 %"," 28.57 %","   .00 %","   .98 %","   .84 %","  3.95 %","   .84 %","   .24 %","   .41 %","  1.23 %","   .00 %","   .00 %","  1.72 %","   .23 %","  1.45 %","   .00 %","   .56 %","  2.15 %","  1.79 %","  1.00 %","   .00 %","   .00 %","  1.14 %","  7.69 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.51 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .68 %","   .00 %","   .91 %"
"2020-05-31","  2.45 %","   .74 %","   .00 %","   .17 %","   .00 %","  1.47 %","   .00 %","   .00 %","   .63 %","   .44 %","   .00 %","   .00 %","   .00 %","   .66 %","  2.25 %","   .00 %","   .00 %","   .00 %","   .58 %","   .00 %","   .48 %","  1.51 %","   .64 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .96 %","  1.27 %","  1.15 %","   .48 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .79 %","  4.00 %","   .69 %","  1.05 %","  3.51 %","   .00 %","   .00 %","   .00 %","  1.28 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .45 %","   .00 %","   .70 %"
"2020-06-01","  -.40 %","   .42 %","   .00 %","   .00 %","  2.56 %","   .32 %","   .00 %","   .00 %","   .35 %","   .00 %","  1.75 %","   .00 %","   .85 %","   .65 %","  2.02 %","   .00 %","  2.56 %","  1.79 %","   .00 %","   .00 %","   .95 %","  2.04 %","   .31 %","   .00 %","  5.73 %","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .26 %","   .89 %","   .00 %","   .31 %","   .13 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .45 %","  1.92 %","  -.03 %","  1.04 %","  3.39 %","  1.11 %","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .92 %","   .00 %","   .00 %","  5.08 %","   .00 %","   .00 %","   .72 %","   .84 %","   .00 %","   .00 %","   .60 %"
"2020-06-02","  2.00 %","   .47 %","   .00 %","   .17 %","   .00 %","   .81 %","  2.00 %","  4.35 %","   .31 %","   .87 %","  1.72 %","   .00 %","  1.69 %","   .00 %","  1.40 %","   .00 %","  5.00 %","  5.26 %","   .29 %","   .00 %","  1.42 %","  4.30 %","   .23 %","   .00 %","  4.07 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .26 %","   .91 %","  1.25 %","   .82 %","   .27 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","  1.11 %","   .00 %","   .84 %","  2.06 %","  1.64 %","   .67 %","   .21 %","   .00 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.76 %","   .00 %"," -3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .45 %","   .00 %","  1.48 %"
"2020-06-03","  1.96 %","  1.24 %","  3.23 %","   .51 %","  2.50 %","   .61 %","  1.96 %"," -4.17 %","   .41 %","  1.29 %","   .00 %","   .00 %","  -.83 %","   .00 %","  1.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.55 %","  1.91 %","   .80 %","   .00 %","  2.28 %","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %","   .43 %","   .00 %"," 16.67 %","   .00 %","   .06 %","  1.52 %","  2.47 %","  1.43 %","   .58 %","   .58 %","  1.22 %","   .00 %","   .00 %","   .00 %","   .08 %","   .98 %","   .00 %","   .39 %","   .51 %","   .00 %","   .55 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .44 %","   .00 %","   .88 %"
"2020-06-04","  1.15 %","   .67 %","   .00 %","   .84 %","  2.44 %","   .48 %","   .00 %","   .00 %","   .41 %","  2.13 %","   .00 %","   .00 %","  4.60 %","   .00 %","  1.36 %","   .00 %","   .00 %","   .00 %","   .86 %","  3.45 %","   .46 %","  1.37 %","   .60 %","   .00 %","  4.14 %","   .00 %","   .00 %","   .38 %","  6.67 %","   .00 %","   .86 %","   .00 %","   .00 %","   .00 %","   .84 %","  1.04 %"," -1.20 %","   .30 %","   .39 %","   .25 %","   .00 %","  8.33 %","  2.80 %","   .00 %","   .53 %","  1.51 %","   .00 %","   .13 %","  1.01 %","  3.23 %","   .52 %","   .00 %"," 50.00 %","   .77 %"," 13.33 %","   .00 %","   .00 %"," 10.81 %","   .00 %","   .00 %","  3.17 %"," 11.11 %"," 25.00 %","   .00 %","   .83 %","   .44 %","   .00 %","   .10 %"
"2020-06-05","   .38 %","   .41 %","   .00 %","  -.17 %","  2.38 %","   .36 %","  1.92 %","   .00 %","   .76 %","  -.42 %","   .00 %","   .00 %"," -2.00 %","   .00 %","  1.96 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .30 %","  2.14 %","   .32 %","   .00 %","  1.53 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .38 %","  1.09 %","   .00 %","   .30 %","   .31 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .88 %","   .00 %","   .38 %","  2.49 %","  4.69 %","   .54 %","   .00 %"," 33.33 %","   .31 %","  3.92 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","  7.69 %"," 50.00 %","   .00 %","   .71 %","  1.65 %","   .22 %","   .00 %","   .19 %"
"2020-06-06","  1.89 %","   .81 %","  1.56 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .89 %","  2.09 %","   .00 %","   .00 %","  1.22 %","   .65 %","  1.86 %","   .00 %","  2.33 %","   .00 %","  2.56 %","   .00 %","   .91 %","  1.19 %","   .77 %","   .00 %","  9.34 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .85 %","   .00 %","  6.67 %","  1.05 %","   .25 %","  2.01 %","  2.44 %","  2.10 %","   .44 %","   .32 %","   .00 %","   .00 %","   .91 %","   .00 %","   .22 %","  1.70 %","   .00 %","   .26 %","   .97 %","   .00 %","   .52 %","   .63 %"," 37.50 %","   .46 %","  1.89 %","  2.63 %","   .00 %","  7.26 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","  3.55 %","   .00 %","   .22 %","   .00 %","   .87 %"
"2020-06-07","  1.49 %","   .70 %","   .00 %","   .84 %","  2.33 %","   .41 %","   .00 %","   .00 %","   .34 %","  1.23 %","   .00 %","   .00 %","   .40 %","   .65 %","  1.29 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .60 %","  2.07 %","   .44 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","  1.10 %","   .00 %","  1.04 %","   .25 %","  1.67 %","  1.19 %","  4.02 %","   .31 %","   .07 %","   .60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","   .00 %","   .22 %","   .48 %","  1.49 %","   .00 %","   .21 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %"," 11.28 %","   .00 %","   .00 %","  2.82 %","   .00 %","   .00 %","   .68 %","  2.44 %","   .44 %","   .00 %","  3.15 %"
"2020-06-08","   .73 %","   .25 %","   .00 %","   .00 %","  2.27 %","   .40 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .64 %","  1.60 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .45 %","  1.22 %","   .15 %","   .00 %","  3.00 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.06 %","   .06 %","  1.21 %","   .00 %","   .94 %","   .34 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","   .22 %","   .37 %","   .00 %","   .54 %","   .00 %","   .00 %","   .69 %","   .00 %","   .00 %","   .15 %","   .00 %","   .00 %","   .00 %","  4.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %"," -1.59 %","   .44 %","  2.94 %","   .37 %"
