"date","South Dakota/Aurora","South Dakota/Beadle","South Dakota/Bennett","South Dakota/Bon Homme","South Dakota/Brookings","South Dakota/Brown","South Dakota/Brule","South Dakota/Buffalo","South Dakota/Butte","South Dakota/Campbell","South Dakota/Charles Mix","South Dakota/Clark","South Dakota/Clay","South Dakota/Codington","South Dakota/Corson","South Dakota/Custer","South Dakota/Davison","South Dakota/Day","South Dakota/Deuel","South Dakota/Dewey","South Dakota/Douglas","South Dakota/Edmunds","South Dakota/Fall River","South Dakota/Faulk","South Dakota/Grant","South Dakota/Gregory","South Dakota/Haakon","South Dakota/Hamlin","South Dakota/Hand","South Dakota/Hanson","South Dakota/Harding","South Dakota/Hughes","South Dakota/Hutchinson","South Dakota/Hyde","South Dakota/Jackson","South Dakota/Jerauld","South Dakota/Jones","South Dakota/Kingsbury","South Dakota/Lake","South Dakota/Lawrence","South Dakota/Lincoln","South Dakota/Lyman","South Dakota/Marshall","South Dakota/McCook","South Dakota/McPherson","South Dakota/Meade","South Dakota/Mellette","South Dakota/Miner","South Dakota/Minnehaha","South Dakota/Moody","South Dakota/Oglala Lakota","South Dakota/Pennington","South Dakota/Perkins","South Dakota/Potter","South Dakota/Roberts","South Dakota/Sanborn","South Dakota/Spink","South Dakota/Stanley","South Dakota/Sully","South Dakota/Todd","South Dakota/Tripp","South Dakota/Turner","South Dakota/Unassigned","South Dakota/Union","South Dakota/Walworth","South Dakota/Yankton","South Dakota/Ziebach"
"2020-06-26","34","515","4","11","57","335","18","69","0","","58","13","79","51","17","7","36","13","3","4","4","6","10","23","13","2","","11","7","6","","42","10","3","6","39","","6","19","18","332","55","5","10","4","46","3","8","3577","21","68","486","","","40","12","11","12","1","53","15","24","0","118","9","74","2"
"2020-06-27","34","518","5","11","58","339","18","71","0","","68","14","80","53","17","8","37","15","3","4","4","7","10","23","13","2","","11","7","6","","49","11","3","6","39","","6","19","19","337","57","5","10","5","47","3","8","3586","21","83","497","","","40","12","11","12","1","56","15","25","0","119","9","77","2"
"2020-06-28","34","522","5","11","61","341","18","72","0","","70","14","80","57","17","8","39","16","3","4","4","7","11","23","13","2","","11","7","6","","51","12","3","6","39","","6","20","19","339","59","5","10","4","47","3","9","3598","21","84","507","","","41","12","11","12","1","56","15","24","0","121","9","78","3"
"2020-06-29","34","523","5","11","61","342","20","71","0","","75","14","80","61","17","8","40","16","3","4","4","7","12","23","13","3","","11","7","7","","52","12","3","6","39","","6","21","19","341","59","5","10","4","47","3","9","3600","21","85","513","","","45","12","11","12","1","57","16","24","0","121","9","78","3"
"2020-06-30","34","524","4","11","62","342","23","71","0","","82","15","82","63","18","8","41","16","3","4","4","7","12","23","13","3","","11","7","7","","55","12","3","6","39","","6","21","19","343","62","5","10","4","48","3","9","3610","22","85","518","","","47","12","11","12","1","57","16","24","0","123","12","77","2"
"2020-07-01","34","527","4","11","65","342","24","71","0","","85","15","83","70","18","9","41","16","3","5","4","7","12","23","13","4","","12","7","7","","58","12","3","6","39","","6","21","19","347","65","5","10","4","49","4","9","3627","23","87","523","","","47","12","11","12","1","57","16","25","0","124","13","77","2"
"2020-07-02","34","532","4","11","68","344","26","72","0","","86","15","85","72","18","10","43","17","3","6","5","7","12","23","13","4","","12","7","8","","60","13","3","6","39","","6","22","19","352","68","5","10","4","49","5","9","3638","23","88","536","","","47","12","11","12","1","57","17","25","0","126","14","78","1"
"2020-07-03","34","539","4","11","70","344","29","76","0","1","90","15","87","75","18","10","44","17","3","8","7","7","12","23","13","4","","13","7","8","","64","13","3","6","39","","6","22","19","357","69","5","12","4","50","5","9","3655","23","89","546","","","49","12","12","13","1","57","18","25","0","132","14","79","1"
"2020-07-04","34","539","4","11","73","343","29","76","0","1","91","15","87","83","19","10","44","17","4","8","7","8","12","23","13","4","","13","7","9","","64","14","3","6","39","","6","22","19","365","70","5","13","5","50","7","9","3659","23","94","556","","","49","12","12","13","1","57","18","25","0","133","15","79","1"
"2020-07-05","34","540","4","12","79","347","29","76","0","1","91","15","87","83","19","10","46","18","4","8","9","8","12","23","13","4","","13","7","10","","64","14","3","6","39","","6","22","19","365","70","5","13","5","51","7","10","3663","23","95","560","","","52","12","12","14","1","57","18","25","0","133","15","81","1"
"2020-07-06","34","541","4","12","81","349","29","76","0","1","91","15","89","83","19","10","47","18","4","8","9","8","12","23","13","4","1","13","7","10","","65","15","3","6","39","","6","22","19","366","70","5","13","5","51","7","10","3667","23","99","575","","","52","12","12","14","1","57","18","27","0","137","15","82","1"
"2020-07-07","34","545","4","12","83","350","29","77","0","1","90","15","90","85","19","10","47","19","4","9","10","8","12","23","14","4","1","13","7","12","","65","15","3","6","39","","6","22","19","371","72","5","14","5","52","6","10","3685","23","100","590","","","52","12","12","14","1","57","18","27","0","137","15","82","1"
"2020-07-08","34","549","4","12","86","350","30","79","1","1","95","15","90","86","19","10","50","19","4","12","10","8","13","23","14","4","1","13","7","12","","66","15","3","6","39","1","6","22","19","376","75","5","14","5","53","6","10","3706","23","103","606","","","52","12","12","14","1","59","18","27","0","138","16","82","1"
"2020-07-09","34","551","4","13","86","352","33","84","1","1","96","15","92","90","19","10","51","19","4","27","10","8","13","23","16","5","1","13","7","13","","68","15","3","6","39","1","6","23","19","381","80","5","15","5","53","6","10","3723","23","108","616","","","53","12","12","14","1","61","18","28","0","140","16","83","2"
"2020-07-10","34","551","4","13","90","354","33","83","2","1","96","15","93","92","19","10","52","19","4","33","10","8","13","24","16","5","1","13","7","13","","68","15","3","6","39","1","6","26","19","384","84","5","15","5","53","6","10","3738","23","108","624","","","53","12","12","14","1","65","19","28","0","148","16","84","3"
"2020-07-11","34","551","4","13","94","356","33","85","3","1","96","15","93","92","20","10","54","19","5","33","10","8","13","24","16","5","1","13","7","13","","69","15","3","6","39","1","6","29","20","390","82","5","16","5","53","9","10","3751","23","109","630","1","","56","12","12","14","1","65","19","29","0","150","16","84","3"
"2020-07-12","34","553","4","14","95","358","34","86","3","1","96","15","93","92","20","10","55","19","5","35","10","8","13","24","17","5","1","13","7","13","","70","17","3","7","39","1","8","29","20","396","82","5","17","6","53","9","10","3756","23","112","635","1","","57","12","14","14","1","66","19","29","0","151","16","85","3"
"2020-07-13","34","553","4","14","95","359","34","86","3","1","96","15","93","92","20","11","56","19","5","37","10","8","13","24","17","5","1","13","7","14","","70","17","3","7","39","1","8","35","20","397","82","5","17","6","54","9","10","3760","23","112","641","1","","58","12","14","14","1","66","19","29","0","151","16","85","3"
"2020-07-14","34","553","4","13","95","361","34","86","3","1","97","15","94","93","20","11","57","19","5","37","10","9","13","24","18","6","1","13","7","14","","72","18","3","7","39","1","8","37","21","400","82","5","17","6","54","9","10","3778","23","111","649","1","","58","12","14","14","1","64","19","29","0","156","16","88","3"
"2020-07-15","34","557","4","13","96","362","34","86","3","1","98","16","94","96","22","11","57","19","5","38","10","9","13","24","18","6","1","13","7","14","","73","18","3","7","39","1","8","41","21","404","82","5","19","6","54","10","10","3796","24","118","674","1","","59","12","14","14","1","65","19","30","0","156","16","88","3"
"2020-07-16","35","558","4","13","97","363","34","89","3","1","98","16","94","96","22","11","57","19","5","40","10","9","14","24","18","6","1","13","7","14","","75","18","3","7","39","1","8","43","21","405","82","5","19","6","58","12","10","3802","24","122","679","3","","59","12","16","14","1","65","19","30","0","157","17","88","3"
"2020-07-17","35","561","4","13","102","365","34","91","4","1","98","16","95","101","22","11","65","19","5","42","12","9","14","24","17","6","1","13","7","14","","76","20","3","7","39","1","8","47","21","406","83","5","21","6","58","13","10","3822","24","126","704","4","","59","12","16","14","1","65","19","30","0","157","18","90","3"
"2020-07-18","35","566","4","13","103","366","37","99","5","1","98","16","95","103","22","11","66","19","5","42","13","10","14","24","17","6","1","13","7","14","","76","20","3","7","39","1","8","49","22","411","83","5","21","6","58","13","10","3846","26","126","713","4","","62","12","16","14","1","65","19","31","0","159","18","90","3"
"2020-07-19","35","571","5","13","104","366","37","104","5","1","98","16","97","103","22","11","67","19","5","45","14","10","14","24","17","6","1","13","7","14","","78","20","3","7","39","1","8","48","22","413","84","5","21","6","58","14","10","3854","26","127","720","4","","62","12","16","14","1","65","19","33","0","161","18","90","3"
"2020-07-20","35","571","5","13","104","366","37","104","5","1","98","16","97","103","22","11","69","19","5","45","15","10","14","24","17","6","1","13","7","14","","78","21","3","7","39","1","8","48","23","418","84","5","21","6","58","14","11","3869","26","129","725","4","","62","12","16","14","1","65","19","33","0","164","18","91","3"
"2020-07-21","35","571","5","13","105","368","38","104","7","1","98","16","99","107","23","11","71","19","5","45","15","10","14","24","17","6","1","13","7","15","","78","21","3","7","39","1","8","48","24","422","84","5","21","6","59","17","11","3889","26","132","750","4","","62","12","17","14","1","65","19","33","0","166","18","91","3"
"2020-07-22","36","574","5","13","107","369","38","105","7","1","98","16","100","108","23","11","73","20","5","47","15","10","14","24","17","6","1","14","7","15","","78","21","3","7","39","1","8","54","24","431","84","6","21","6","60","17","11","3907","26","132","756","4","","62","12","17","14","1","66","19","33","0","166","18","91","3"
"2020-07-23","36","575","5","13","107","371","38","104","7","1","98","16","101","109","23","11","75","20","6","49","16","10","14","24","18","6","1","14","7","15","","81","21","3","7","39","1","9","56","26","440","84","6","22","6","63","21","11","3920","26","132","765","4","1","62","12","17","14","1","66","19","34","0","168","18","95","3"
"2020-07-24","37","576","5","13","108","373","38","104","8","1","99","16","103","109","24","11","76","20","6","52","16","10","14","25","18","6","1","14","7","15","","81","21","3","7","39","1","9","57","25","448","84","6","23","6","64","21","11","3941","26","131","767","4","1","62","12","18","14","1","66","19","39","0","171","18","96","3"
"2020-07-25","37","580","5","13","108","374","38","105","8","1","99","16","104","109","24","11","78","21","7","53","16","10","14","26","18","6","1","14","7","16","","82","23","3","7","39","1","10","63","25","467","84","8","23","6","63","21","11","3983","27","132","774","4","1","63","12","18","14","1","66","20","42","0","172","18","96","7"
"2020-07-26","37","582","5","13","111","379","38","105","8","1","99","16","106","111","24","11","81","21","7","53","16","10","14","26","18","6","1","14","7","16","","83","24","3","7","39","1","10","66","25","481","84","8","23","6","65","21","12","4018","28","134","778","4","1","63","13","18","14","1","66","20","43","0","175","18","100","7"
"2020-07-27","37","583","5","13","111","379","38","105","8","1","99","16","106","111","24","11","81","21","8","53","16","10","14","26","18","6","1","14","7","17","","83","24","3","7","39","1","11","67","26","489","84","8","23","6","67","23","12","4036","28","136","786","4","1","63","13","18","14","1","66","20","43","0","178","18","100","7"
"2020-07-28","37","583","5","13","111","385","38","105","8","1","99","16","107","112","24","12","81","21","8","53","16","10","14","26","18","7","1","14","7","18","","83","24","3","7","39","1","11","69","26","497","84","8","24","6","67","23","13","4058","28","136","787","4","1","64","13","18","14","1","66","20","42","0","180","18","100","7"
"2020-07-29","37","585","5","13","111","390","38","105","10","1","99","16","110","117","26","13","83","21","9","54","16","10","14","26","18","7","1","14","7","20","","83","24","3","7","39","1","11","78","26","521","85","8","24","6","68","23","13","4118","29","139","796","6","1","67","13","19","14","1","66","20","42","0","187","18","101","8"
"2020-07-30","37","585","5","13","112","395","39","105","10","1","99","16","111","117","26","13","84","21","9","56","16","10","14","26","18","7","1","14","7","20","","83","25","3","7","39","1","11","79","26","523","85","8","24","6","69","24","13","4133","30","140","804","6","1","69","13","19","14","1","66","20","42","0","187","18","101","8"
"2020-07-31","37","586","5","13","113","397","40","106","10","2","99","16","113","117","26","18","86","21","9","58","16","13","14","26","18","7","1","14","7","20","","83","26","3","8","39","2","12","78","26","542","87","8","24","6","71","24","14","4150","30","141","811","6","1","69","13","19","14","1","66","20","44","0","191","18","101","8"
"2020-08-01","37","587","5","13","118","406","40","107","10","2","99","16","114","118","28","19","87","21","8","59","16","13","15","26","19","7","2","14","7","20","","83","26","3","8","39","2","12","79","27","561","88","8","24","6","71","24","14","4189","30","146","818","6","1","70","13","19","14","1","66","20","44","0","195","18","101","8"
"2020-08-02","38","587","6","13","119","407","40","107","11","2","99","16","117","118","28","23","88","21","8","59","16","13","16","26","23","7","2","14","7","21","","84","26","3","9","40","2","12","81","30","571","88","8","24","6","74","24","15","4223","30","148","826","6","1","70","13","20","14","1","66","20","44","0","196","18","102","8"
"2020-08-03","38","587","6","13","120","410","40","108","11","2","100","16","118","119","29","23","88","21","8","61","16","13","16","26","23","7","2","14","7","21","","84","27","3","10","40","2","14","84","32","579","88","8","24","7","76","24","15","4233","30","149","845","6","1","70","13","21","14","1","66","20","44","0","199","18","102","8"
"2020-08-04","37","587","6","13","121","412","40","108","11","2","100","16","120","120","29","23","93","21","9","63","16","13","18","26","23","7","2","14","7","21","","84","27","3","10","40","2","14","84","32","582","88","8","24","7","78","24","15","4258","30","151","848","6","1","71","13","22","14","1","66","20","48","0","201","18","103","8"
"2020-08-05","38","587","6","13","122","419","45","109","12","3","100","16","120","123","30","23","93","21","9","64","16","13","20","26","23","7","2","16","7","21","","84","27","3","11","40","2","14","86","35","588","88","8","26","7","82","24","15","4285","30","152","858","6","1","71","13","22","14","1","67","20","49","0","204","18","104","9"
"2020-08-06","38","587","6","13","127","422","45","109","14","3","100","16","123","124","30","26","94","21","9","65","16","13","20","26","24","7","2","16","7","21","","88","27","3","11","40","2","14","89","40","602","88","8","26","8","82","24","15","4329","32","152","863","6","1","73","13","22","14","1","67","20","49","0","208","18","104","10"
"2020-08-07","38","587","6","13","128","428","45","109","14","3","101","16","124","129","32","29","94","21","10","50","17","14","22","26","24","7","2","17","7","21","","88","27","3","11","39","2","14","90","46","609","88","8","26","8","87","24","15","4349","32","153","875","6","1","75","13","24","14","2","68","20","50","0","209","18","110","33"
"2020-08-08","38","591","6","13","133","436","45","109","14","3","101","16","124","129","32","32","94","23","10","49","17","14","22","26","26","7","2","18","7","21","","92","28","3","11","39","2","14","91","52","621","89","9","27","8","91","24","15","4376","32","154","881","6","1","81","13","24","14","3","69","20","51","0","213","18","113","34"
"2020-08-09","38","593","6","13","137","442","45","109","17","3","105","16","128","133","33","35","97","23","11","48","17","15","22","26","26","7","2","21","7","21","","93","29","3","11","39","2","14","94","55","638","90","9","28","8","94","24","15","4422","32","155","891","6","1","80","13","25","14","3","69","20","51","0","214","18","114","35"
"2020-08-10","38","594","6","13","139","446","45","109","18","3","104","16","130","137","34","36","97","23","11","48","17","16","22","27","27","7","2","22","8","21","","93","29","3","11","39","2","14","94","60","642","90","9","29","8","94","24","15","4437","32","156","896","6","1","80","13","26","14","3","69","20","52","0","216","18","117","35"
"2020-08-11","38","594","6","13","140","451","46","109","18","3","103","16","131","138","36","36","96","23","11","48","19","17","22","27","27","7","2","22","8","21","","93","29","3","11","39","2","14","94","61","653","90","9","29","8","96","24","15","4457","32","156","898","6","1","80","13","26","14","3","69","20","52","0","216","18","119","35"
"2020-08-12","38","594","6","13","142","452","46","109","18","3","103","16","132","143","37","36","96","23","11","49","19","18","22","28","27","7","2","24","9","21","","93","30","4","11","39","2","14","95","62","667","90","10","30","8","97","24","15","4498","32","156","910","6","1","80","13","26","14","3","73","20","53","0","217","18","125","35"
"2020-08-13","38","596","6","14","143","456","46","109","18","3","103","17","135","147","37","36","99","24","13","49","19","18","22","29","28","7","2","25","10","22","2","93","29","4","11","39","2","14","100","62","672","91","12","30","8","98","24","15","4521","32","157","915","6","2","80","13","26","14","3","74","20","56","0","220","18","128","35"
"2020-08-14","39","596","6","15","145","463","46","109","18","3","109","17","136","151","41","37","99","24","13","57","19","19","22","29","31","7","2","27","10","22","2","97","29","4","11","39","2","14","100","63","687","91","12","32","8","97","24","15","4561","33","157","924","6","2","83","13","26","15","4","75","20","56","0","221","18","136","35"
"2020-08-15","40","598","6","17","151","466","47","109","19","3","112","17","137","156","46","39","100","25","15","57","19","19","23","29","32","7","2","27","10","22","2","97","31","4","11","39","2","14","100","69","694","91","12","33","8","97","24","15","4584","33","158","930","6","2","83","13","26","15","4","75","20","59","0","223","18","141","35"
"2020-08-16","40","598","6","24","154","473","47","109","20","3","113","17","142","163","47","45","100","26","19","58","19","19","23","29","33","7","2","30","12","22","2","98","31","4","12","39","2","15","101","73","708","91","12","36","8","104","24","15","4629","33","158","942","6","2","87","13","27","15","4","75","20","59","0","223","18","153","35"
"2020-08-17","40","598","6","26","156","485","47","109","20","3","113","17","141","169","47","47","101","28","24","59","20","19","23","29","33","8","2","31","12","22","2","100","31","4","12","39","2","15","103","74","711","91","12","36","8","106","24","15","4655","33","158","951","6","2","87","13","27","16","4","75","20","60","0","223","18","157","35"
"2020-08-18","40","598","6","26","157","491","47","109","20","3","113","17","141","173","48","49","101","29","24","59","20","21","23","29","34","8","2","32","12","22","2","100","35","4","12","39","2","15","104","77","723","91","12","37","8","112","24","15","4682","33","158","958","6","2","87","13","27","16","4","75","20","60","0","223","18","158","35"
"2020-08-19","40","598","6","28","162","496","47","109","21","3","114","17","142","183","49","51","101","29","26","60","20","21","23","29","34","8","3","34","12","22","2","100","35","4","12","39","2","15","105","82","738","91","12","37","8","120","24","15","4727","34","159","962","6","2","87","13","27","17","4","75","20","63","0","224","23","159","35"
"2020-08-20","40","602","6","32","166","503","48","109","22","4","114","17","142","191","49","58","104","30","26","61","20","22","23","29","34","8","3","34","12","22","2","101","35","4","12","39","2","16","105","83","750","91","13","37","8","127","24","15","4757","34","159","975","6","3","87","13","27","19","4","75","20","64","0","230","24","164","35"
"2020-08-21","40","605","6","36","169","521","48","109","24","4","116","17","142","195","52","64","104","30","27","62","20","22","23","29","38","8","3","36","12","22","2","103","35","4","12","39","2","17","105","90","768","92","13","37","9","138","24","15","4819","34","160","994","6","3","88","13","29","20","6","76","20","65","0","231","27","166","38"
"2020-08-22","41","612","6","38","174","537","50","109","26","4","116","17","152","207","52","74","106","30","27","64","20","25","23","29","39","8","3","40","13","21","2","105","35","4","12","40","3","17","107","100","781","93","13","39","10","152","24","15","4875","36","163","1028","6","4","89","13","34","20","7","76","20","68","0","232","30","175","44"
"2020-08-23","42","614","6","38","182","549","50","109","27","4","116","17","158","217","52","82","108","31","33","65","20","25","23","29","39","8","3","41","13","21","2","108","35","5","12","40","3","18","108","112","787","94","15","39","10","164","24","15","4896","37","163","1042","6","4","89","13","35","20","7","76","20","68","0","232","31","179","45"
"2020-08-24","42","616","11","39","188","555","50","109","29","4","116","18","172","220","52","86","108","32","34","65","22","25","24","29","39","9","3","42","13","22","2","111","35","5","12","40","3","18","108","120","795","94","15","39","10","170","24","15","4924","38","163","1070","8","4","91","13","35","20","8","76","20","69","0","235","32","183","46"
