"date","Odisha/Angul","Odisha/Balangir","Odisha/Balasore","Odisha/Bargarh","Odisha/Bhadrak","Odisha/Boudh","Odisha/Cuttack","Odisha/Deogarh","Odisha/Dhenkanal","Odisha/Gajapati","Odisha/Ganjam","Odisha/Jagatsinghpur","Odisha/Jajpur","Odisha/Jharsuguda","Odisha/Kalahandi","Odisha/Kandhamal","Odisha/Kendrapara","Odisha/Kendujhar","Odisha/Khordha","Odisha/Koraput","Odisha/Malkangiri","Odisha/Mayurbhanj","Odisha/Nabarangapur","Odisha/Nayagarh","Odisha/Nuapada","Odisha/Others","Odisha/Puri","Odisha/Rayagada","Odisha/Sambalpur","Odisha/State","Odisha/State Pool","Odisha/Subarnapur","Odisha/Sundargarh"
"2021-06-24","37486","21932","28645","28961","19821","11588","69662","5756","16144","8920","32294","19856","32241","22739","22833","10110","18592","17833","126181","16702","9514","32181","22211","18254","21946","","36071","17805","28856","","22041","12218","56546"
"2021-06-25","37651","21966","28939","29042","20000","11633","70081","5786","16219","8943","32321","19974","32563","22759","22868","10159","18737","17899","126683","16764","9565","32291","22310","18366","21979","","36264","17916","28901","","22123","12261","56620"
"2021-06-26","38048","21994","29234","29087","20178","11670","70436","5806","16297","8968","32348","20089","32861","22774","22908","10204","18846","17944","127129","16843","9658","32446","22357","18537","22005","","36459","18010","28933","","22187","12307","56702"
"2021-06-27","38164","22034","29496","29140","20336","11705","70863","5818","16378","8996","32378","20209","33207","22786","22951","10244","18985","17988","127651","16933","9713","32602","22433","18649","22017","","36672","18097","28961","","22282","12334","56821"
"2021-06-28","38427","22111","29977","29240","20635","11771","71698","5841","16494","9038","32425","20454","33959","22817","23029","10327","19242","18062","128575","17132","9841","32986","22556","18889","22047","","37119","18232","29018","","22459","12393","57012"
"2021-06-29","38536","22141","30238","29286","20818","11830","71966","5851","16563","9062","32443","20847","34295","22827","23068","10364","19358","18122","129134","17207","9884","33151","22624","19020","22057","","37294","18289","29045","","22543","12412","57051"
"2021-06-30","38711","22178","30441","29322","20951","11867","72260","5861","16607","9075","32453","20990","34629","22832","23107","10424","19505","18189","129722","17243","9954","33279","22653","19124","22075","","37509","18342","29083","","22621","12428","57124"
"2021-07-01","38782","22206","30730","29360","21136","11914","72777","5865","16691","9088","32472","21127","34888","22848","23144","10452","19611","18258","130119","17349","10028","33452","22710","19239","22085","","37796","18444","29116","","22691","12456","57182"
"2021-07-02","38898","22222","30976","29428","21335","11939","73244","5870","16753","9108","32490","21289","35155","22857","23164","10476","19679","18312","130586","17448","10085","33589","22768","19346","22094","","37982","18502","29143","","22772","12499","57272"
"2021-07-03","38980","22234","31150","29468","21503","11980","73628","5876","16789","9127","32509","21401","35487","22882","23187","10498","19797","18404","131097","17522","10149","33753","22809","19495","22108","","38141","18566","29158","","22861","12508","57372"
"2021-07-04","39090","22265","31428","29494","21639","11998","74112","5881","16894","9143","32522","21546","35777","22888","23220","10541","19907","18497","131483","17588","10199","33950","22858","19669","22115","","38370","18646","29183","","22926","12529","57439"
"2021-07-05","39161","22287","31648","29520","21796","12030","74640","5884","16940","9165","32536","21698","36033","22897","23236","10573","20037","18609","132023","17639","10277","34103","22889","19819","22118","","38580","18687","29211","","23026","12556","57505"
