"date","New York/Albany","New York/Allegany","New York/Bronx","New York/Broome","New York/Cattaraugus","New York/Cayuga","New York/Chautauqua","New York/Chemung","New York/Chenango","New York/Clinton","New York/Columbia","New York/Cortland","New York/Delaware","New York/Dutchess","New York/Erie","New York/Essex","New York/Franklin","New York/Fulton","New York/Genesee","New York/Greene","New York/Hamilton","New York/Herkimer","New York/Jefferson","New York/Kings","New York/Lewis","New York/Livingston","New York/Madison","New York/Monroe","New York/Montgomery","New York/Nassau","New York/New York City","New York/Niagara","New York/Oneida","New York/Onondaga","New York/Ontario","New York/Orange","New York/Orleans","New York/Oswego","New York/Otsego","New York/Putnam","New York/Queens","New York/Rensselaer","New York/Richmond","New York/Rockland","New York/Saratoga","New York/Schenectady","New York/Schoharie","New York/Schuyler","New York/Seneca","New York/St. Lawrence","New York/Steuben","New York/Suffolk","New York/Sullivan","New York/Tioga","New York/Tompkins","New York/Ulster","New York/Unassigned","New York/Warren","New York/Washington","New York/Wayne","New York/Westchester","New York/Wyoming","New York/Yates"
"2020-05-30","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","  1.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.23 %","   .00 %","   .17 %","   .24 %","  1.36 %","  4.21 %","  2.72 %","   .00 %","   .70 %","  8.70 %","   .00 %","   .00 %","   .69 %","","   .00 %","","   .42 %","  5.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","  1.36 %","   .00 %","   .00 %","   .56 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %"
"2020-05-31","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","  1.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.23 %","   .00 %","   .14 %","   .24 %","  1.36 %","  4.21 %","  2.72 %","   .00 %","   .70 %","  8.70 %","   .00 %","   .00 %","   .69 %","","   .00 %","","   .42 %","  5.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","  1.36 %","   .00 %","   .00 %","   .56 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %"
"2020-06-01","  9.47 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .58 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  -.11 %","   .23 %","   .63 %","  1.30 %","  1.85 %","   .00 %","   .05 %","  2.42 %","   .00 %","   .00 %","   .69 %","","   .00 %","","   .64 %","  5.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .67 %","   .00 %","   .00 %","   .81 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %"
"2020-06-02","  9.47 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .58 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .12 %","   .22 %","   .63 %","  1.30 %","  1.85 %","   .00 %","   .05 %","  2.42 %","   .00 %","   .00 %","   .69 %","","   .00 %","","   .64 %","  5.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %","   .67 %","   .00 %","   .00 %","   .81 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %"
"2020-06-03","  9.47 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .43 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","   .20 %","   .63 %","  1.30 %","  1.22 %","   .00 %","   .00 %","  2.42 %","   .00 %","   .00 %","   .69 %","","   .00 %","","   .48 %","  5.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","   .67 %","   .00 %","   .00 %","   .81 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %"
"2020-06-04","  9.47 %","   .00 %","","   .45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .43 %","  1.26 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","  1.30 %","   .00 %","   .10 %","   .22 %","  2.17 %","  4.98 %","  2.66 %","   .00 %","   .00 %","  4.59 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .25 %","   .00 %","   .95 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %"
"2020-06-05","  9.47 %","   .00 %","","  3.57 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .43 %","  1.26 %","   .00 %","   .00 %","  6.67 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","  1.30 %","   .00 %","   .09 %","   .20 %","  2.17 %","  4.98 %","  2.66 %","   .00 %","   .00 %","  4.59 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .75 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .18 %","   .00 %","   .95 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %"
"2020-06-06","   .00 %","   .00 %","","  3.57 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","   .00 %","   .00 %","  6.67 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","  1.30 %","   .00 %","   .09 %","   .19 %","  1.54 %","  3.67 %","  1.44 %","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .28 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .18 %","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %"
"2020-06-07","   .54 %","   .00 %","","  3.57 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .00 %","  6.67 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","  1.82 %","   .00 %","   .14 %","   .18 %","  1.54 %","  4.71 %","  1.71 %","   .00 %","   .95 %","  2.16 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .34 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","   .95 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %"
"2020-06-08","   .54 %","   .00 %","","  3.57 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .00 %","  6.67 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","  1.82 %","   .00 %","   .14 %","   .17 %","  1.54 %","  4.71 %","  1.71 %","   .00 %","   .95 %","  2.16 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .34 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .95 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %"
"2020-06-09","   .54 %","   .00 %","","  3.11 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .12 %","   .15 %","   .00 %","  1.03 %","   .27 %","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .06 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %"
"2020-06-10","   .54 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .18 %","   .16 %","   .00 %","  1.03 %","   .27 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %"
"2020-06-11","   .54 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .15 %","   .16 %","   .00 %","  1.03 %","   .27 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %"
"2020-06-12","   .52 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .42 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.86 %","  2.67 %","   .93 %","   .00 %","   .20 %","   .18 %","  2.29 %","  5.25 %","  1.99 %","   .00 %","   .34 %","  3.90 %","   .00 %","   .00 %","   .67 %","","   .00 %","","   .12 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .14 %","  9.03 %","  1.82 %","   .00 %","  1.01 %","   .00 %","  1.43 %","  1.54 %","   .00 %","   .14 %","   .00 %","   .00 %"
"2020-06-13","   .52 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .42 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.86 %","  2.67 %","   .93 %","   .00 %","   .17 %","   .18 %","  2.29 %","  5.25 %","  1.99 %","   .00 %","   .34 %","  3.90 %","   .00 %","   .00 %","   .67 %","","   .00 %","","   .12 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .12 %","  9.03 %","  1.82 %","   .00 %","  1.01 %","   .00 %","  1.43 %","  1.54 %","   .00 %","   .13 %","   .00 %","   .00 %"
"2020-06-14","   .52 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .42 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.86 %","  2.67 %","   .93 %","   .00 %","   .19 %","   .17 %","  2.29 %","  5.25 %","  1.99 %","   .00 %","   .34 %","  3.90 %","   .00 %","   .00 %","   .67 %","","   .00 %","","   .12 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","  9.03 %","  1.82 %","   .00 %","  1.01 %","   .00 %","  1.43 %","  1.54 %","   .00 %","   .13 %","   .00 %","   .00 %"
"2020-06-15","   .52 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .42 %","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.86 %","  2.67 %","   .93 %","   .00 %","   .15 %","   .15 %","  2.29 %","  5.25 %","  1.99 %","   .00 %","   .26 %","  3.90 %","   .00 %","   .00 %","   .67 %","","   .00 %","","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .14 %","  9.03 %","  1.82 %","   .00 %","  1.01 %","   .00 %","  1.43 %","  1.54 %","   .00 %","   .09 %","   .00 %","   .00 %"
"2020-06-16","   .52 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .42 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.86 %","  2.67 %","   .93 %","   .00 %","   .18 %","   .14 %","  2.29 %","  5.25 %","  2.95 %","   .00 %","   .26 %","  3.90 %","   .00 %","   .00 %","   .67 %","","   .00 %","","   .12 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .12 %","  9.03 %","  1.82 %","   .00 %","  1.01 %","   .00 %","  1.43 %","  1.54 %","   .00 %","   .07 %","   .00 %","   .00 %"
"2020-06-17","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .07 %","   .12 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .07 %","   .00 %","   .00 %"
"2020-06-18","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .11 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .09 %","   .00 %","   .00 %"
"2020-06-19","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .09 %","   .12 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .09 %","   .00 %","   .00 %"
"2020-06-20","   .34 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","  1.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .97 %","   .00 %","   .07 %","   .11 %","  2.31 %","   .00 %","  1.42 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %"
"2020-06-21","   .34 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .97 %","   .00 %","   .07 %","   .12 %","  2.31 %","   .00 %","   .46 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .07 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %"
"2020-06-22","   .34 %","   .00 %","","  1.54 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .97 %","   .00 %","   .06 %","   .13 %","  2.31 %","   .00 %","   .46 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .07 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %"
"2020-06-23","   .34 %","   .00 %","","  2.25 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .97 %","   .00 %","   .06 %","   .13 %","  2.54 %","  2.60 %","   .91 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .06 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .09 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %"
"2020-06-24","   .34 %","   .00 %","","  2.25 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .97 %","   .00 %","   .05 %","   .12 %","  2.54 %","  2.60 %","   .91 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .06 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %"
"2020-06-25","   .17 %","   .00 %","","  2.25 %","  4.00 %","   .00 %"," 15.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .05 %","   .13 %","   .23 %","  3.29 %","   .67 %","   .00 %","   .21 %","   .40 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .04 %","   .00 %","   .00 %"
"2020-06-26","   .17 %","   .00 %","","  2.25 %","  4.00 %","   .00 %"," 15.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .03 %","   .13 %","   .23 %","  3.29 %","   .67 %","   .00 %","   .21 %","   .40 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %"
"2020-06-27","   .17 %","   .00 %","","   .71 %","   .00 %","   .00 %"," 15.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .04 %","   .11 %","   .23 %","  3.29 %","   .67 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .32 %","","   .00 %","","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %"
"2020-06-28","   .17 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 15.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .03 %","   .11 %","   .00 %","   .69 %","   .22 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .32 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .04 %","   .00 %","   .00 %"
"2020-06-29","   .17 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 15.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .02 %","   .09 %","   .00 %","   .69 %","   .22 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .32 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %"
"2020-06-30","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .02 %","   .63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %"
"2020-07-01","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .02 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","","   .00 %","","   .03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %"
"2020-07-02","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .02 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .03 %","   .00 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %"
"2020-07-03","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .53 %","   .00 %","   .03 %","   .60 %","   .00 %","  1.56 %","   .43 %"," 53.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.43 %","","   .03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .05 %","  1.33 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %"
"2020-07-04","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .53 %","   .00 %","   .04 %","   .61 %","   .00 %","  1.56 %","   .43 %"," 53.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.43 %","","   .03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .04 %","  1.33 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .03 %","   .00 %","   .00 %"
