"date","Oklahoma/Adair","Oklahoma/Alfalfa","Oklahoma/Atoka","Oklahoma/Beaver","Oklahoma/Beckham","Oklahoma/Blaine","Oklahoma/Bryan","Oklahoma/Caddo","Oklahoma/Canadian","Oklahoma/Carter","Oklahoma/Cherokee","Oklahoma/Choctaw","Oklahoma/Cimarron","Oklahoma/Cleveland","Oklahoma/Coal","Oklahoma/Comanche","Oklahoma/Cotton","Oklahoma/Craig","Oklahoma/Creek","Oklahoma/Custer","Oklahoma/Delaware","Oklahoma/Dewey","Oklahoma/Ellis","Oklahoma/Garfield","Oklahoma/Garvin","Oklahoma/Grady","Oklahoma/Grant","Oklahoma/Greer","Oklahoma/Harmon","Oklahoma/Harper","Oklahoma/Haskell","Oklahoma/Hughes","Oklahoma/Jackson","Oklahoma/Jefferson","Oklahoma/Johnston","Oklahoma/Kay","Oklahoma/Kingfisher","Oklahoma/Kiowa","Oklahoma/Latimer","Oklahoma/Le Flore","Oklahoma/Lincoln","Oklahoma/Logan","Oklahoma/Love","Oklahoma/Major","Oklahoma/Marshall","Oklahoma/Mayes","Oklahoma/McClain","Oklahoma/McCurtain","Oklahoma/McIntosh","Oklahoma/Murray","Oklahoma/Muskogee","Oklahoma/Noble","Oklahoma/Nowata","Oklahoma/Okfuskee","Oklahoma/Oklahoma","Oklahoma/Okmulgee","Oklahoma/Osage","Oklahoma/Ottawa","Oklahoma/Out of OK","Oklahoma/Pawnee","Oklahoma/Payne","Oklahoma/Pittsburg","Oklahoma/Pontotoc","Oklahoma/Pottawatomie","Oklahoma/Pushmataha","Oklahoma/Roger Mills","Oklahoma/Rogers","Oklahoma/Seminole","Oklahoma/Sequoyah","Oklahoma/Stephens","Oklahoma/Texas","Oklahoma/Tillman","Oklahoma/Tulsa","Oklahoma/Unassigned","Oklahoma/Wagoner","Oklahoma/Washington","Oklahoma/Washita","Oklahoma/Woods","Oklahoma/Woodward"
"2020-05-14","   .00 %","   .00 %","-50.00 %","   .00 %","   .00 %","-50.00 %","   .00 %","   .00 %","   .87 %"," 16.67 %"," -3.33 %","   .00 %","   .00 %","   .00 %","","  7.07 %","   .00 %","  8.33 %","   .00 %","   .00 %"," -1.06 %","   .00 %","","   .00 %","   .00 %","  7.41 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 14.14 %","  5.00 %","  1.23 %","   .00 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %"
"2020-05-15","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," ##.## %","   .00 %","   .91 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .22 %","","  4.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  4.55 %","  6.67 %","  3.45 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %"," -7.14 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  3.85 %","   .00 %","   .00 %"," 60.00 %","   .00 %"," -3.33 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","  1.11 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.55 %"," 12.01 %","   .00 %","  1.21 %","   .00 %","  1.53 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-16","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %"," 50.00 %","  8.33 %","   .90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.53 %","","  4.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.15 %","   .00 %","","   .00 %"," -6.25 %","  6.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-14.29 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %"," 22.22 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.38 %"," 12.50 %","   .00 %"," -2.86 %","   .00 %","   .00 %","  2.27 %"," -2.56 %"," 10.00 %","  1.82 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.35 %","  8.58 %","  4.76 %","  3.19 %","-##.## %","  2.26 %","   .33 %","   .00 %","   .00 %","   .00 %"
"2020-05-17","  1.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","  1.79 %","   .86 %"," 12.50 %","   .00 %"," 33.33 %","   .00 %","   .43 %","","  4.19 %","   .00 %","  7.69 %","  1.20 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .37 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  5.78 %","   .00 %","   .64 %","   .00 %","   .74 %","   .33 %","   .00 %","   .00 %","   .00 %"
"2020-05-18","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 21.43 %","  5.26 %","   .85 %"," 44.44 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .45 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %"," 33.33 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  8.33 %","  8.05 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-19","  2.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.76 %","  1.67 %","  1.69 %"," 15.38 %","   .00 %"," 20.00 %","   .00 %","   .43 %","","  1.78 %","   .00 %","  7.14 %","   .00 %","   .00 %","  1.05 %","   .00 %","","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.47 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.26 %","   .00 %","  1.91 %","   .00 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %"
"2020-05-20","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.28 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  4.35 %","   .00 %","  4.62 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.75 %"," ##.## %","","   .00 %","   .00 %","   .00 %"," -3.85 %","   .89 %","   .00 %","  1.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-21","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %"," 33.33 %","   .00 %","  4.76 %","  1.67 %","  6.67 %"," -3.45 %","   .00 %","   .00 %","  2.12 %","   .00 %","  2.62 %","   .00 %","   .00 %","  2.35 %","   .00 %","  1.04 %"," 50.00 %","","   .00 %","   .00 %","  4.41 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 50.00 %","  1.46 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","","  1.39 %","   .00 %","   .00 %"," 44.00 %","  3.67 %","   .00 %","  4.67 %","   .00 %","  2.19 %","   .99 %","   .00 %","   .00 %"," ##.## %"
"2020-05-22","  1.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %"," 31.25 %","   .00 %"," 16.67 %","   .00 %","  -.21 %","   .00 %","   .43 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","","  4.17 %","   .00 %","  1.41 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","  3.57 %","   .00 %"," 38.46 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","-33.33 %","  6.31 %","  4.76 %","  1.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.78 %","  3.78 %","   .00 %","  4.46 %","   .00 %","  2.14 %","   .65 %","   .00 %","   .00 %","   .00 %"
"2020-05-23","  3.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %","  3.03 %","   .81 %","  4.76 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %"," 14.41 %","   .00 %","   .00 %","  1.14 %","   .00 %","  2.06 %","   .00 %","","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.96 %"," 18.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","  2.11 %"," 27.78 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %"," 50.00 %","   .85 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.85 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","  1.46 %","   .00 %","  1.40 %","   .32 %","   .00 %","   .00 %","   .00 %"
"2020-05-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","  1.61 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","","  4.00 %","   .00 %","  4.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","-15.38 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","  1.79 %","   .00 %","","   .00 %","  4.76 %","   .00 %","   .00 %","  3.04 %","   .00 %","  1.33 %","   .00 %","  2.07 %","   .00 %"," ##.## %","   .00 %"," 33.33 %"
"2020-05-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  7.35 %","  1.59 %","  4.55 %","   .00 %"," 16.67 %","   .00 %","   .20 %","   .00 %","  -.74 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.95 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  9.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","  7.14 %","   .00 %"," 14.29 %","  3.45 %","   .00 %"," 16.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.55 %","   .00 %","   .00 %","   .57 %","  4.55 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-26","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.74 %","   .00 %","  8.70 %","  3.57 %"," 19.05 %","   .00 %","   .61 %","   .00 %","   .75 %","   .00 %","   .00 %","  1.10 %","   .00 %","  1.01 %"," 33.33 %","","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .45 %","   .00 %","   .97 %","   .00 %","   .68 %","   .65 %","   .00 %","   .00 %","   .00 %"
"2020-05-27","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","  4.55 %","  2.00 %","   .00 %"," 44.00 %","   .00 %","  8.00 %","   .00 %","   .20 %","   .00 %","  1.48 %","   .00 %","   .00 %","  1.09 %","  8.33 %","   .00 %","   .00 %","","   .00 %","  6.67 %","  3.75 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.06 %"," 10.34 %","   .00 %"," 50.00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %"," -1.06 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","","  1.28 %","   .00 %","   .00 %","   .00 %","  1.35 %","   .00 %","  2.46 %","   .00 %","   .67 %","   .64 %","   .00 %","   .00 %","   .00 %"
"2020-05-28","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","  5.56 %","   .00 %"," 11.11 %","   .00 %","   .40 %","   .00 %","  1.46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.98 %","  3.12 %","   .00 %"," 33.33 %"," 10.26 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.72 %","   .00 %","","  1.27 %","  4.35 %","   .00 %","   .00 %","   .22 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-29","  1.19 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .65 %","   .78 %","  2.63 %"," -3.45 %","  6.67 %","   .00 %","   .40 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-50.00 %","","   .00 %","  6.25 %","  2.41 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","-25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .97 %","  3.03 %","   .00 %","   .00 %","  6.98 %","   .00 %","   .00 %"," ##.## %","  1.05 %","  8.70 %","  1.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","","   .00 %","  8.33 %","   .00 %","   .00 %","   .44 %","   .00 %","  2.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-30","  2.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","  1.94 %","  2.33 %","  5.13 %","  3.57 %"," 21.88 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %"," 23.08 %","   .00 %","   .00 %","","  3.85 %","   .00 %","  8.24 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","-33.33 %","   .72 %","  4.00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","","  1.25 %","   .00 %","  7.14 %","  2.70 %","   .99 %","   .00 %","  1.53 %","   .00 %","  -.67 %","   .64 %","   .00 %","   .00 %"," 25.00 %"
"2020-05-31","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-01","  1.15 %","   .00 %","   .00 %","   .00 %"," 66.67 %","   .00 %"," 11.54 %","  2.53 %","   .76 %","  9.76 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","  1.43 %","   .00 %","   .00 %","  1.06 %"," 25.00 %","   .00 %","   .00 %","","  3.70 %","  5.88 %","  5.43 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %"," 17.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","  5.08 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %","  2.40 %","   .00 %","   .67 %","  2.85 %","   .00 %","   .00 %","   .00 %"
"2020-06-02","  3.41 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," 16.67 %","  6.90 %","  1.23 %","   .00 %","   .00 %","  3.45 %"," 94.87 %","   .00 %","   .60 %"," ##.## %","   .71 %","   .00 %","   .00 %","  1.05 %"," 30.00 %","   .00 %"," 50.00 %",""," -3.57 %","   .00 %","  2.06 %","   .00 %","   .00 %","","   .00 %","   .00 %"," ##.## %","   .00 %"," 33.33 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .95 %"," 73.17 %","  9.09 %","   .00 %","  2.08 %","   .00 %","   .00 %"," 25.00 %","   .78 %"," -3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  7.14 %","  1.61 %"," 50.00 %","","  1.23 %","   .00 %","   .00 %","   .00 %","   .86 %","   .00 %","  3.42 %","-##.## %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %"
"2020-06-03","   .00 %","   .00 %","   .00 %","   .00 %","-30.00 %"," 14.29 %","  3.23 %","  1.83 %","   .00 %","   .00 %","  3.33 %"," 14.47 %","   .00 %","   .99 %","   .00 %","  1.75 %","   .00 %","   .00 %","  1.04 %"," 15.38 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.63 %","   .00 %"," 25.00 %"," 22.45 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %"," 66.67 %","","   .00 %","  7.69 %","   .00 %","  5.26 %","   .54 %","   .00 %","  2.84 %","   .00 %","   .00 %","  2.14 %","   .00 %","   .00 %","   .00 %"
"2020-06-04","  2.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .60 %","  3.01 %"," 13.33 %","   .00 %","  3.45 %","   .00 %","   .59 %","   .00 %","  1.03 %","   .00 %","   .00 %","  1.03 %","  3.33 %","   .00 %","   .00 %","","  3.70 %","   .00 %","  4.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  3.33 %","   .94 %","  2.67 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","  6.25 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.22 %","  7.14 %","  6.67 %","  2.50 %","   .53 %","   .00 %","  2.02 %","   .00 %","   .67 %","  1.20 %","   .00 %","   .00 %","   .00 %"
"2020-06-05","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  6.06 %","   .00 %","  2.92 %","   .00 %","   .00 %","  7.78 %","   .00 %","  1.17 %"," 66.67 %","  4.44 %","   .00 %","   .00 %","  1.02 %","  3.23 %","   .00 %","   .00 %","","  3.57 %","   .00 %","  2.88 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.87 %","  2.60 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  2.25 %","   .00 %","  1.32 %","   .30 %","   .00 %"," 33.33 %","   .00 %"
"2020-06-06","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .00 %","  -.19 %","   .00 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-33.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.51 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.00 %","   .00 %","   .00 %","  2.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","  4.00 %","  -.98 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","","  2.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %"
"2020-06-07","  1.08 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  2.86 %","  1.19 %","   .71 %","  1.96 %","  6.45 %","   .00 %","   .00 %","   .19 %","   .00 %","   .32 %","   .00 %","  6.67 %","  1.01 %","  6.25 %","  2.00 %","   .00 %","","  3.45 %"," 11.11 %","  7.48 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %","  6.25 %","   .00 %"," 22.22 %","  9.68 %","   .00 %","  3.70 %","   .00 %"," 20.00 %","  1.64 %","   .00 %","  4.35 %","   .00 %","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","  2.44 %","   .00 %","  1.59 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.32 %","   .32 %","   .00 %","  1.97 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %"," 40.00 %"
"2020-06-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .00 %","  2.04 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .92 %"," 15.48 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","  1.10 %","  3.85 %","   .99 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
