"date","Jammu and Kashmir/Anantnag","Jammu and Kashmir/Bandipora","Jammu and Kashmir/Baramulla","Jammu and Kashmir/Budgam","Jammu and Kashmir/Doda","Jammu and Kashmir/Ganderbal","Jammu and Kashmir/Jammu","Jammu and Kashmir/Kathua","Jammu and Kashmir/Kishtwar","Jammu and Kashmir/Kulgam","Jammu and Kashmir/Kupwara","Jammu and Kashmir/Pulwama","Jammu and Kashmir/Punch","Jammu and Kashmir/Rajouri","Jammu and Kashmir/Ramban","Jammu and Kashmir/Reasi","Jammu and Kashmir/Samba","Jammu and Kashmir/Shopiyan","Jammu and Kashmir/Srinagar","Jammu and Kashmir/Udham Singh Nagar","Jammu and Kashmir/Udhampur","Jammu and Kashmir/Unknown"
"2020-11-25","4329","4149","6785","6409","2762","3903","19326","2618","2190","2476","4604","4783","2293","3250","1738","1345","2216","2206","20986","","2951",""
"2020-11-26","4334","4156","6834","6433","2764","3913","19436","2627","2195","2483","4633","4807","2296","3261","1739","1345","2239","2215","21110","","2970",""
"2020-11-27","4342","4179","6879","6476","2780","3957","19523","2632","2199","2491","4685","4822","2307","3268","1770","1362","2239","2220","21263","","2992",""
"2020-11-28","4347","4189","6940","6503","2800","3967","19623","2645","2207","2493","4869","4840","2312","3275","1770","1362","2239","2229","21390","","3018",""
"2020-11-29","4353","4197","6999","6556","2822","3985","19727","2652","2223","2493","4896","4861","2316","3281","1770","1362","2239","2234","21516","","3027",""
"2020-11-30","4372","4205","7032","6598","2829","4006","19817","2669","2251","2493","4910","4880","2319","3289","1771","","2239","","21641","","3075",""
"2020-12-01","4378","4231","7076","6626","2850","4020","19877","2679","2251","2493","4931","4893","2319","3297","1824","1362","2239","2234","21762","","3153",""
"2020-12-26","4381","4234","7097","6654","2860","4022","19972","2696","","2496","4942","4901","2320","3309","1841","1362","2272","2234","21849","","3171",""
"2020-12-27","4386","4238","7116","6677","2877","4026","20012","2710","2260","","4952","4916","","3320","1841","1362","2272","2234","21938","","3175",""
"2020-12-28","4392","4258","7126","6693","","4026","20097","2718","","2498","4963","4916","2322","3332","","","2320","2244","21983","","3175",""
