"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-07-29","",""," 10.08 %","  4.78 %"," 14.65 %","","","","  3.80 %","  4.68 %","  2.46 %"," 12.93 %","  7.10 %","  2.83 %","","  7.92 %","","","  4.00 %","  5.15 %","  3.38 %","  4.80 %","","","  9.71 %","  7.02 %","  6.36 %","  6.69 %","  1.26 %","","  4.83 %","  3.53 %","  3.79 %","  1.75 %","","","  6.70 %","  2.41 %","","","  4.51 %","  6.82 %","","  7.37 %","","","","  5.59 %","  4.49 %","  9.08 %","  5.21 %","  6.77 %","  2.84 %","  3.97 %","  3.97 %","","  5.15 %","  8.43 %","",""
"2020-07-30","","","  5.53 %","  3.94 %","  3.40 %","","","","  4.21 %","  4.60 %","  4.04 %","  5.41 %","  5.84 %","  2.36 %",""," 13.53 %","","","  3.53 %","  3.38 %","  6.81 %","  2.05 %","",""," 11.00 %","  3.23 %","  4.46 %","  4.55 %","  1.79 %","","  3.02 %","   .72 %","  1.18 %","  1.06 %","","","  7.41 %","  3.73 %","","","  5.27 %","  1.46 %","","  5.77 %","","","","  4.14 %","  2.81 %","  5.48 %","  3.56 %","  6.34 %","   .46 %","  2.88 %","  7.26 %","","  6.44 %","  6.98 %","",""
"2020-07-31","",""," 12.12 %","  7.39 %","  6.46 %","","","","  8.26 %","  4.33 %","  2.55 %","  5.53 %","  8.49 %","  7.31 %","","  3.06 %","","","  6.50 %","  6.55 %","  6.38 %","  4.02 %","","","  6.47 %","  5.77 %","  5.63 %","  9.15 %","  3.79 %","","  6.93 %"," 12.51 %","  3.51 %","  6.27 %","","","  7.36 %","  3.36 %","","","  6.51 %","  6.56 %","","  8.10 %","","","","  8.59 %","  4.18 %","  5.59 %","  6.50 %","  4.91 %","  9.63 %","  4.48 %","  9.50 %",""," 10.48 %","  4.42 %","",""
"2020-08-01","","","  8.71 %","  7.81 %","  8.31 %","","",""," 10.55 %","  8.13 %","  3.43 %","  3.32 %","  7.83 %","  5.73 %","","  6.36 %","","","  6.10 %","  9.75 %","  3.48 %","  5.00 %","","","  8.10 %","  8.69 %"," 10.65 %","  7.83 %","  2.87 %","","  7.35 %","  8.11 %","  5.65 %"," 15.85 %","","","  5.73 %","  5.83 %","","","  6.79 %","  8.35 %","","  4.66 %","","","","  3.37 %","  8.60 %","  2.87 %","  5.92 %","  6.69 %"," 32.64 %","  4.02 %","  4.88 %","","  6.40 %","  5.96 %","",""
"2020-08-02","","","  4.30 %","  2.41 %","  5.21 %","","","","  4.26 %","  3.73 %","  6.48 %","  3.09 %","  5.99 %","  7.57 %","","  6.44 %","","","  4.16 %","  7.24 %","  3.36 %","  4.76 %","","","  6.93 %","  7.65 %","  6.14 %","  1.40 %","   .51 %","","  4.43 %","  6.83 %","  4.10 %","  2.40 %","","","  5.28 %","  2.58 %","","","  4.99 %","  6.23 %","","  5.37 %","","",""," 13.31 %","  6.26 %","  4.36 %","  6.10 %","  2.19 %","  9.78 %","  3.80 %","  5.27 %","","  9.49 %","  3.05 %","",""
"2020-08-03","","","  3.41 %","  1.68 %","  4.30 %","","","","  6.34 %","  6.78 %","  1.58 %","  5.04 %","  4.20 %","  4.83 %","","  7.00 %","","","  3.99 %","  2.43 %","  2.35 %","  1.76 %","","","  2.98 %"," 10.82 %","  3.99 %","  1.13 %","  3.28 %","","  2.57 %","  7.50 %","   .86 %","  3.26 %","","","  3.54 %","  1.53 %","","","  2.99 %","  5.28 %","","  2.96 %","","",""," 11.25 %","  3.26 %","  4.18 %","  4.79 %","  2.45 %","  9.91 %","  3.54 %","  5.60 %","","  7.61 %","  2.43 %","",""
"2020-08-04","","","  5.09 %","  4.47 %","  2.87 %","","","","  4.64 %","  3.66 %","  2.08 %","  3.60 %","  6.33 %","  4.41 %","","  4.43 %","","","  2.66 %","  2.99 %","  4.05 %","  3.25 %","","","  2.04 %","  8.55 %","  4.36 %","  3.73 %","  2.81 %","","  3.63 %","  3.60 %","  4.41 %","  7.59 %","","","  2.81 %","  1.92 %","","","  3.89 %","  4.81 %","","  3.17 %","","","","  5.51 %","  5.09 %","  5.40 %","  6.40 %","  3.29 %"," 10.98 %","  3.18 %","  5.95 %","","  5.23 %","  1.35 %","",""
"2020-08-05","","","  4.32 %","  4.44 %","  3.66 %","","","","  2.53 %","  3.96 %","  3.42 %","  4.96 %","  3.17 %","  4.70 %","","  6.72 %","","","  3.12 %","  2.56 %","  3.05 %","  8.36 %","","","  2.33 %"," 12.87 %","  1.66 %","  4.43 %","   .71 %","","  4.23 %","  6.38 %","  5.20 %","  3.29 %","","","  3.01 %","  1.42 %","","","  4.56 %","  4.32 %","","  2.71 %","","","","  3.73 %","  4.71 %","  8.67 %","  5.44 %","  3.48 %","  4.71 %","  2.79 %","  5.53 %","","  6.08 %","  3.29 %","",""
"2020-08-06","","","  9.66 %","  5.01 %","  2.35 %","","","","  7.16 %","  2.99 %","  4.27 %","  4.73 %","  6.89 %","  3.67 %",""," 11.62 %","","","  3.07 %","  2.00 %","  4.39 %","  2.63 %","","","   .49 %"," 13.61 %","  3.54 %","  2.75 %","  5.07 %","","  5.10 %","  5.00 %","  4.40 %","  4.09 %","","","  3.92 %","  2.86 %","","","  5.49 %","  5.10 %","","  4.23 %","","",""," 10.37 %","  8.68 %","  4.57 %","  9.38 %","  3.92 %","  7.31 %","  5.20 %","  2.75 %","","  8.98 %","  5.46 %","",""
"2020-08-07","","","  9.38 %","  5.64 %","  3.94 %","","",""," 14.75 %","  4.23 %","  3.97 %","  3.76 %","  6.17 %","  3.63 %",""," 10.30 %","","","  3.36 %","  7.34 %","  3.13 %","  4.69 %","","","  2.43 %"," 10.80 %","  2.74 %","  2.57 %","  5.39 %","","  3.86 %","  5.52 %","  4.29 %","  3.63 %","","","  6.03 %","  2.71 %","","","  4.91 %","  6.30 %","","  4.37 %","","","","  7.53 %","  6.03 %","  3.49 %"," 10.68 %","  5.39 %"," 11.84 %","  3.22 %","  6.07 %","","  6.32 %","  6.86 %","",""
"2020-08-08","",""," 11.09 %","  6.02 %","  6.64 %","","","","  5.92 %","  8.87 %","  2.80 %","  5.75 %","  8.65 %","  3.50 %","","  6.91 %","","","  3.59 %","  7.75 %","  1.61 %","  3.89 %","","","  9.18 %","  8.92 %","  2.93 %","  7.62 %","  5.54 %","","  7.65 %","  7.04 %","  4.54 %","  3.79 %","","","  4.19 %","  1.70 %","","","  4.46 %","  5.64 %","","  4.81 %","","","","  7.44 %","  7.97 %","  4.99 %","  9.99 %","  3.32 %","  9.00 %","  5.57 %","  6.79 %","","  7.61 %","  5.55 %","",""
"2020-08-09","","","  8.85 %","  3.48 %","  3.85 %","","","","  3.89 %","  9.46 %","  2.91 %","  4.98 %","  3.95 %","  4.86 %","","  7.53 %","","","  3.00 %","  8.11 %","  5.14 %","  2.60 %","","","  6.52 %","  7.51 %","  1.62 %","  4.95 %","  5.25 %","","  4.74 %","  5.00 %","  6.31 %","  3.96 %","","","  3.45 %","  1.11 %","","","  6.19 %","  4.10 %","","  4.59 %","","","","  8.70 %","  7.33 %","  6.85 %","  7.14 %","  5.20 %","  3.10 %","  2.51 %","  3.36 %","","  5.83 %","  5.57 %","",""
"2020-08-10","","","  3.11 %","  2.99 %","  3.21 %","","","","  3.56 %","  6.06 %","  2.15 %","  3.61 %","  9.88 %","  3.54 %","","  6.09 %","","","  3.22 %","  4.17 %","  1.51 %","  7.69 %","","","  2.86 %","   .55 %","  4.20 %","  5.20 %","  1.34 %","","  2.36 %","  3.26 %","  4.09 %","  3.39 %","","","  3.01 %","  1.10 %","","","  3.00 %","  3.53 %","","  2.91 %","","","","  7.11 %","  5.43 %","  4.53 %","  6.67 %","  4.47 %","  2.17 %","  2.74 %","  4.63 %","","  6.22 %","  5.27 %","",""
"2020-08-11","",""," 10.32 %","  4.12 %","  4.42 %","","","","  3.44 %","  7.52 %","  5.56 %","  3.28 %","  8.62 %","  2.73 %","","  8.47 %","","","  5.84 %","  4.51 %","  3.15 %","  4.19 %","","","  2.12 %","  6.44 %","  2.69 %","  7.60 %","  7.10 %","","  6.72 %","  7.41 %","  5.09 %","  3.57 %","","","  3.08 %","  2.42 %","","","  3.99 %","  5.96 %","","  3.97 %","","","","  6.29 %","  5.19 %","  4.06 %","  4.11 %","  4.95 %","  5.22 %","  4.40 %","  5.02 %","","  4.05 %","  5.24 %","",""
"2020-08-12","","","  5.40 %","  2.44 %","  5.10 %","","","","  2.21 %","  7.89 %","  1.89 %","  3.87 %","  4.16 %","  4.29 %","","  6.35 %","","","  3.43 %","  3.65 %","  2.88 %","  4.87 %","","","  4.79 %","  7.37 %","  1.55 %","  4.00 %","  1.59 %","","  4.75 %","  8.15 %","  3.04 %","  4.45 %","","","  2.80 %","  2.66 %","","","  3.70 %","  5.86 %","","  4.38 %","","",""," 11.39 %","  3.42 %","  5.45 %","  4.03 %","  4.08 %","  6.28 %","  2.42 %","  3.59 %","","  3.66 %","  3.79 %","",""
"2020-08-13","",""," 11.76 %","  7.26 %","  4.22 %","","","","  1.92 %","  5.67 %","  1.75 %","  2.82 %","  5.55 %","  7.65 %","","  7.77 %","","","  5.55 %","  3.12 %","  1.48 %","  8.55 %","",""," 12.86 %","  6.87 %","  5.04 %","  4.17 %","  4.26 %","","  5.11 %","  7.09 %","  3.12 %","  2.34 %","","","  3.26 %","  2.13 %","","","  2.68 %","  5.85 %","","  2.82 %","","",""," 10.22 %","  2.61 %","  3.42 %","  5.11 %","  4.95 %","  9.71 %","  2.36 %","  3.89 %","","  1.82 %","  3.35 %","",""
"2020-08-14","",""," 18.40 %","  3.28 %","  5.98 %","","","","  4.33 %","  3.98 %","  1.69 %","  3.09 %","  2.23 %","  7.50 %","","  5.73 %","","","  3.88 %","  3.81 %","  1.54 %","  7.01 %","","","  4.38 %","  8.26 %","  3.91 %","  4.01 %","  4.25 %","","  3.29 %","  6.16 %","  3.46 %","  3.46 %","","","  3.07 %","  1.63 %","","","  3.17 %","  5.61 %","","  2.57 %","","","","  5.62 %","  2.31 %","  3.58 %","  5.02 %","  4.91 %"," 13.24 %","  1.45 %","  2.40 %","","  1.97 %","  3.82 %","",""
"2020-08-15","","","  3.93 %","  2.05 %","  3.53 %","","","","  2.74 %","  3.64 %","  1.38 %","  2.62 %","  3.70 %","  4.23 %","","  4.87 %","","","  3.90 %","  2.48 %","   .72 %","  5.16 %","","","  4.51 %","  4.48 %","  2.42 %","  3.02 %","  3.20 %","","  9.26 %","  7.34 %","  2.97 %","  4.17 %","","","  1.98 %","  2.11 %","","","  3.14 %","  6.07 %","","  2.08 %","","","","  5.77 %","  2.02 %","  3.26 %","  4.93 %","  2.25 %","  8.11 %","  2.70 %","  3.94 %","","  1.79 %","  5.58 %","",""
"2020-08-16","","","  1.00 %","  2.11 %","  6.22 %","","","","  1.45 %","  1.37 %","  4.47 %","  1.87 %","  1.93 %","  2.06 %","","  2.84 %","","","   .41 %","  3.74 %","  2.22 %","  1.54 %","","","   .60 %","   .37 %","  1.57 %","   .95 %","  2.79 %","","  2.43 %","  4.64 %","  2.58 %","  2.34 %","","","  2.46 %","   .98 %","","","  1.56 %","  3.09 %","","   .97 %","","","","  4.60 %","  1.41 %","  2.34 %","  2.35 %","  1.28 %","  4.24 %","  1.15 %","  1.87 %","","  1.97 %","  3.04 %","",""
"2020-08-17","","","  2.13 %","  1.57 %","  3.11 %","","","","  1.43 %","  3.27 %","  1.89 %","  1.34 %","  2.76 %","  3.28 %","","  3.94 %","","","  1.08 %","  3.45 %","  1.94 %","  2.93 %","","","  2.20 %","  2.77 %","  1.19 %","  2.69 %","  2.19 %","","  2.58 %","  7.09 %","  1.66 %","  3.37 %","","","  2.43 %","   .48 %","","","  1.83 %","  4.71 %","","  1.27 %","","","","  3.95 %","  1.13 %","  2.04 %","  1.95 %","  2.17 %","  4.17 %","  2.76 %","  1.94 %","","  1.01 %","  1.89 %","",""
"2020-08-18","","","  4.93 %","  3.29 %","  6.84 %","","","","  2.15 %","  3.96 %","  4.39 %","  2.30 %","  2.85 %","  2.40 %","","  5.53 %","","","  1.72 %","  2.99 %","   .61 %","  2.43 %","","","  2.15 %","  2.64 %","  1.58 %","  3.47 %","  3.69 %","","  2.84 %","  7.63 %","  2.52 %","  3.10 %","","","  2.45 %","  1.23 %","","","  2.18 %","  4.85 %","","  1.85 %","","","","  5.06 %","  1.67 %","  4.63 %","  1.91 %","  3.89 %","  4.70 %","  1.26 %","  1.85 %","","  1.41 %","  2.89 %","",""
"2020-08-19","","","  3.59 %","  3.75 %","  2.31 %","","","","  1.96 %","  2.39 %","  1.59 %","  1.98 %","  1.52 %","  2.99 %","","  4.74 %","","","  2.06 %","  1.72 %","  1.67 %","  2.78 %","","","  2.20 %","  2.31 %","  2.11 %","  3.69 %","  3.77 %","","  3.41 %","  3.48 %","  2.22 %","  3.83 %","","","  1.88 %","  1.37 %","","","  2.47 %","  3.46 %","","  3.16 %","","","","  4.49 %","  1.31 %","  2.83 %","  2.48 %","  1.70 %","  5.40 %","  2.34 %","  2.39 %","","  1.22 %","  2.05 %","",""
"2020-08-20","","","  1.92 %","  3.07 %","  3.59 %","","","","  1.64 %","  2.20 %","  1.72 %","  2.04 %","  1.11 %","  1.90 %","","  2.25 %","","","  1.50 %","  2.30 %","  1.71 %","  2.30 %","","","  3.55 %","  2.68 %","  1.18 %","  2.50 %","  3.22 %","","  3.60 %","  4.13 %","  2.08 %","  3.71 %","","","  1.62 %","  1.82 %","","","  2.08 %","  2.48 %","","  1.27 %","","","","  2.66 %","  1.87 %","  2.78 %","  1.37 %","  1.34 %","  2.63 %","  1.64 %","  1.37 %","","  1.08 %","  1.39 %","",""
"2020-08-21","","","  5.33 %","  2.02 %","   .80 %","","","","  1.61 %","  2.20 %","  1.54 %","   .82 %","  1.37 %","  1.71 %","","  3.40 %","","","  1.65 %","  3.11 %","  1.83 %","  1.27 %","","","  2.71 %","  2.63 %","  1.12 %","  3.34 %","  2.46 %","","  2.70 %","  3.77 %","  1.06 %","  3.35 %","","","  2.53 %","  1.18 %","","","  1.73 %","  3.01 %","","  1.41 %","","","","  2.90 %","  1.91 %","  2.82 %","  1.10 %","  2.31 %","  2.12 %","  1.80 %","  1.15 %","","  1.10 %","  2.65 %","",""
"2020-08-22","","","  2.05 %","  1.55 %","  2.86 %","","","","  1.72 %","  1.52 %","  1.52 %","  2.21 %","  1.31 %","  2.96 %","","  3.38 %","","","  2.08 %","  1.91 %","   .79 %","  1.50 %","","","  2.99 %","  1.82 %","  2.16 %","  3.80 %","  2.59 %","","  3.04 %","  3.06 %","  1.10 %","  1.21 %","","","   .79 %","  1.01 %","","","  1.53 %","  3.08 %","","  1.72 %","","","","  2.45 %","  2.29 %","  1.65 %","  1.47 %","  2.10 %","  2.34 %","  2.21 %","  2.42 %","","  1.05 %","  1.31 %","",""
"2020-08-23","","","  2.01 %","  1.35 %","  2.44 %","","","","  1.69 %","  3.40 %","  2.45 %","  2.26 %","   .89 %","  1.88 %","","  1.74 %","","","  1.99 %","  1.57 %","   .71 %","  2.00 %","","","  1.37 %","  2.35 %","   .85 %","  4.32 %","  1.26 %","","  3.23 %","  2.55 %","  1.58 %","  2.49 %","","","  1.66 %","  1.05 %","","","  1.09 %","  2.33 %","","  1.22 %","","","","  4.41 %","  1.26 %","  1.70 %","   .82 %","  2.22 %","  2.45 %","  1.55 %","  2.71 %","","  1.30 %","  1.39 %","",""
"2020-08-24","","","   .54 %","   .75 %","   .92 %","","","","   .13 %","   .27 %","   .90 %","  1.52 %","   .44 %","  1.41 %","","  1.53 %","","","  1.32 %","   .09 %","   .78 %","  1.63 %","","","   .51 %","   .79 %","   .42 %","   .75 %","  1.12 %","","  1.59 %","   .87 %","   .18 %","  1.48 %","","","   .79 %","   .40 %","","","  1.20 %","  1.04 %","","  1.08 %","","","","  2.29 %","  1.14 %","   .69 %","   .00 %","  3.10 %","  1.20 %","   .64 %","  1.32 %","","   .65 %","  1.62 %","",""
"2020-08-25","","","  3.17 %","   .33 %","  1.12 %","","","","   .47 %","   .95 %","  1.14 %","   .61 %","   .51 %","  1.29 %","","   .51 %","","","  1.12 %","  1.29 %","   .42 %","   .64 %","","","   .75 %","   .57 %","   .46 %","  4.85 %","  2.35 %","","  1.73 %","  1.63 %","   .22 %","  1.51 %","","","   .86 %","   .74 %","","","  1.41 %","   .97 %","","   .95 %","","","","  1.51 %","   .99 %","  1.12 %","   .75 %","  2.10 %","   .86 %","   .39 %","  1.35 %","","   .96 %","  2.22 %","",""
"2020-08-26","","","  4.72 %","  1.98 %","  1.27 %","","","","  1.52 %","  1.55 %","  1.49 %","  1.71 %","  1.27 %","  1.56 %","","  2.91 %","","","  1.60 %","  1.52 %","   .56 %","  1.37 %","","","  1.50 %","  1.46 %","  1.39 %","  2.67 %","  1.57 %","","  1.12 %","  2.43 %","  1.24 %","  2.38 %","","","   .83 %","   .98 %","","","  1.76 %","  2.63 %","","   .89 %","","","","  1.73 %","  1.51 %","  2.45 %","  1.55 %","   .44 %","  2.26 %","  1.02 %","  2.24 %","","  1.47 %","   .98 %","",""
"2020-08-27","","","  3.24 %","   .40 %","  2.71 %","","","","   .65 %","  2.48 %","  2.59 %","   .87 %","   .93 %","   .98 %","","  1.50 %","","","  2.31 %","  2.42 %","  1.25 %","   .86 %","","","  1.07 %","  1.51 %","   .14 %","  1.27 %","  1.19 %","","  1.63 %","  2.32 %","   .31 %","  1.89 %","","","   .68 %","   .73 %","","","  1.51 %","  2.07 %","","  1.29 %","","","","   .63 %","  1.00 %","   .91 %","   .67 %","  2.78 %","  1.07 %","   .31 %","  2.73 %","","   .73 %","   .91 %","",""
"2020-08-28","","","  3.10 %","   .97 %","  1.26 %","","","","  2.07 %","  1.55 %","  2.37 %","   .92 %","  1.53 %","  1.80 %","","  1.98 %","","","   .81 %","  2.40 %","  1.99 %","   .54 %","","","   .57 %","  1.92 %","   .64 %","  4.60 %","  1.17 %","","  1.29 %","  1.65 %","   .87 %","  1.53 %","","","  1.00 %","   .82 %","","","  1.49 %","  2.35 %","","   .63 %","","","","  2.25 %","  1.38 %","  2.03 %","  1.21 %","  2.56 %","   .67 %","  1.25 %","  1.57 %","","  1.23 %","  1.41 %","",""
"2020-08-29","","","  3.77 %","  1.44 %","  1.13 %","","","","  2.22 %","  1.01 %","  1.34 %","   .74 %","   .91 %","  1.63 %","","  1.47 %","","","  1.19 %","  4.14 %","  2.90 %","   .89 %","","","   .40 %","  1.50 %","   .18 %","  2.10 %","  1.86 %","","  2.40 %","  2.63 %","  1.08 %","  1.74 %","","","   .99 %","   .76 %","","","  1.57 %","  2.14 %","","   .75 %","","","","  2.07 %","  2.53 %","  1.44 %","  1.37 %","  1.67 %","  1.17 %","   .89 %","  2.19 %","","  1.48 %","  2.40 %","",""
"2020-08-30","","","  3.53 %","  2.60 %","  2.46 %","","","","  2.05 %","  1.70 %","  1.93 %","  2.31 %","   .62 %","  1.29 %","","  1.63 %","","","  1.02 %","  1.53 %","  1.97 %","  2.03 %","","","  1.20 %","  1.02 %","   .54 %","  1.52 %","   .80 %","","  2.39 %","  2.65 %","   .99 %","  1.45 %","","","  1.09 %","   .71 %","","","  1.23 %","  2.58 %","","  1.16 %","","","","  3.55 %","  1.72 %","  1.11 %","  1.06 %","  1.50 %","   .92 %","   .58 %","  1.76 %","","   .76 %","  2.26 %","",""
"2020-08-31","","","   .74 %","  1.46 %","  1.01 %","","","","   .79 %","   .68 %","  2.34 %","  1.23 %","   .83 %","   .79 %","","  1.04 %","","","  1.14 %","  2.18 %","   .90 %","   .60 %","","","   .56 %","   .31 %","   .90 %","   .58 %","   .96 %","","  2.04 %","  1.52 %","   .42 %","  1.24 %","","","   .75 %","   .14 %","","","   .75 %","  1.64 %","","   .46 %","","","","  1.01 %","  1.21 %","   .61 %","   .82 %","  1.62 %","  1.03 %","   .81 %","  1.28 %","","   .87 %","   .79 %","",""
"2020-09-01","","","  3.45 %","  1.97 %","  1.45 %","","","","  1.33 %","  1.31 %","  1.56 %","   .59 %","   .82 %","  1.88 %","","  1.15 %","","","   .80 %","  2.02 %","  2.10 %","  1.37 %","","","  1.26 %","  1.11 %","   .67 %","  1.97 %","  1.18 %","","  2.48 %","  2.48 %","  1.18 %","  1.40 %","","","  1.05 %","   .71 %","","","  1.43 %","  1.76 %","","   .55 %","","","","  1.85 %","  1.23 %","  1.07 %","  1.91 %","  1.59 %","  1.54 %","   .90 %","  3.14 %","","   .72 %","  1.07 %","",""
"2020-09-02","","","  5.69 %","  1.63 %","  1.54 %","","","","  2.32 %","   .81 %","   .98 %","  1.51 %","   .88 %","  1.33 %","","  1.63 %","","","  1.05 %","  1.70 %","  2.12 %","  1.27 %","","","  1.17 %","   .95 %","  1.11 %","  4.42 %","   .72 %","","  1.49 %","  2.49 %","  1.67 %","  1.29 %","","","   .54 %","   .70 %","","","  1.07 %","  2.22 %","","  1.32 %","","","","  2.11 %","  1.18 %","  1.08 %","   .51 %","  2.09 %","  1.37 %","  1.16 %","  1.38 %","","   .51 %","  1.50 %","",""
"2020-09-03","","","  3.70 %","   .88 %","  2.49 %","","","","  1.75 %","   .48 %","  1.87 %","   .39 %","   .74 %","  1.52 %","","  1.56 %","","","  1.26 %","  1.31 %","  1.59 %","  1.17 %","","","  3.54 %","   .98 %","   .92 %","  2.25 %","   .88 %","","  2.52 %","  2.53 %","   .41 %","  1.85 %","","","   .54 %","   .83 %","","","  1.20 %","  1.60 %","","   .74 %","","","","  1.69 %","  1.34 %","  1.23 %","   .56 %","  2.04 %","  1.76 %","   .95 %","  2.34 %","","   .37 %","  1.12 %","",""
"2020-09-04","","","  3.45 %","  1.16 %","  1.72 %","","","","  1.37 %","   .95 %","  1.58 %","   .83 %","   .60 %","  1.54 %","","  1.60 %","","","  1.11 %","  2.24 %","   .78 %","   .78 %","","","   .30 %","   .68 %","   .48 %","  1.15 %","  1.58 %","","  2.28 %","  1.24 %","   .16 %","  2.15 %","","","   .98 %","  4.05 %","","","  1.21 %","  2.13 %","","   .78 %","","","","  1.83 %","  1.64 %","  1.41 %","  1.40 %","  3.38 %","  1.94 %","   .58 %","  1.94 %","","   .68 %","  1.43 %","",""
"2020-09-05","","","  2.37 %","   .93 %","  1.73 %","","","","  1.52 %","   .96 %","   .90 %","   .52 %","   .96 %","  1.44 %","","  1.40 %","","","   .81 %","  1.37 %","  1.61 %","  1.39 %","","","   .67 %","  1.22 %","  1.29 %","  1.22 %","  1.18 %","","  1.44 %","  1.35 %","   .20 %","  1.98 %","","","   .57 %","  1.11 %","","","  1.01 %","  2.25 %","","   .62 %","","","","  1.80 %","   .77 %","  1.20 %","  1.33 %","  3.27 %","  1.09 %","   .55 %","  1.76 %","","   .65 %","  1.55 %","",""
"2020-09-06","","","  4.21 %","  1.20 %","  2.04 %","","","","   .78 %","   .63 %","  1.51 %","   .71 %","   .49 %","  1.46 %","","   .81 %","","","   .78 %","  1.66 %","  2.17 %","   .97 %","","","   .81 %","   .54 %","   .55 %","  1.03 %","  3.44 %","","  2.16 %","  1.35 %","   .90 %","   .97 %","","","   .59 %","   .96 %","","","   .96 %","  1.93 %","","   .97 %","","","","  1.69 %","  1.13 %","  1.51 %","   .98 %","  1.17 %","  1.54 %","  1.00 %","  2.79 %","","   .61 %","  1.42 %","",""
"2020-09-07","","","  1.47 %","   .84 %","  2.10 %","","","","  2.10 %","   .48 %","  1.63 %","   .57 %","   .33 %","  1.32 %","","   .71 %","","","   .57 %","   .86 %","   .75 %","   .36 %","","","   .66 %","   .37 %","   .81 %","  1.45 %","  1.54 %","","   .80 %","   .27 %","   .65 %","   .66 %","","","   .86 %","   .69 %","","","  1.07 %","  1.01 %","","   .39 %","","","","   .71 %","  1.34 %","  1.55 %","   .54 %","  1.97 %","  1.58 %","   .54 %","  1.29 %","","   .97 %","   .67 %","",""
"2020-09-08","","","  3.16 %","  1.46 %","  1.24 %","","","","   .65 %","   .74 %","  1.61 %","   .54 %","  1.11 %","  1.06 %","","  1.24 %","","","   .75 %","  1.88 %","   .91 %","  1.64 %","","","   .65 %","   .86 %","   .67 %","  1.39 %","  1.82 %","","  2.22 %","   .47 %","   .80 %","  1.00 %","","","   .79 %","   .99 %","","","   .93 %","  2.81 %","","   .41 %","","","","   .49 %","  1.02 %","   .79 %","  1.35 %","   .80 %","  1.02 %","  1.07 %","  1.23 %","","   .85 %","  1.60 %","",""
"2020-09-09","","","  1.48 %","  1.10 %","  1.06 %","","","","   .97 %","   .56 %","  1.00 %","   .72 %","   .77 %","  1.99 %","","   .84 %","","","   .59 %","  1.62 %","  1.36 %","  1.26 %","","","   .79 %","   .55 %","   .13 %","  2.24 %","  1.19 %","","  1.93 %","   .47 %","   .80 %","  1.02 %","","","  1.25 %","   .64 %","","","   .88 %","  1.17 %","","   .78 %","","","","  2.98 %","   .98 %","   .86 %","   .69 %","  1.01 %","   .40 %","   .75 %","  1.43 %","","   .46 %","  1.09 %","",""
"2020-09-10","","","  1.69 %","   .47 %","   .67 %","","","","  1.49 %","   .49 %","  1.53 %","   .61 %","   .80 %","  1.72 %","","   .48 %","","","   .46 %","  1.65 %","   .84 %","  1.32 %","","","  1.57 %","  1.62 %","   .75 %","  1.22 %","  1.62 %","","  1.09 %","  1.22 %","   .79 %","  1.07 %","","","   .95 %","   .97 %","","","   .89 %","  1.93 %","","   .98 %","","","","   .86 %","   .78 %","   .73 %","   .58 %","  1.12 %","   .53 %","   .53 %","  1.00 %","","   .79 %","  1.60 %","",""
"2020-09-11","","","  1.54 %","   .40 %","  1.43 %","","","","  1.05 %","   .59 %","  1.42 %","   .34 %","   .48 %","  2.29 %","","   .66 %","","","   .68 %","  6.48 %","  1.00 %","   .61 %","","","   .28 %","  1.64 %","   .21 %","  1.24 %","  2.02 %","","   .87 %","  1.01 %","   .47 %","  1.31 %","","","   .76 %","   .67 %","","","   .92 %","  1.36 %","","   .64 %","","","","  1.42 %","   .88 %","   .62 %","  1.89 %","  1.21 %","  1.06 %","   .68 %","  1.70 %","","   .65 %","  1.33 %","",""
