"date","Utah/Bear River","Utah/Beaver","Utah/Box Elder","Utah/Cache","Utah/Carbon","Utah/Central Utah","Utah/Daggett","Utah/Davis","Utah/Duchesne","Utah/Emery","Utah/Garfield","Utah/Grand","Utah/Iron","Utah/Juab","Utah/Kane","Utah/Millard","Utah/Morgan","Utah/Out of UT","Utah/Piute","Utah/Rich","Utah/Salt Lake","Utah/San Juan","Utah/Sanpete","Utah/Sevier","Utah/Southeast Utah","Utah/Southwest","Utah/Southwest Utah","Utah/Summit","Utah/Tooele","Utah/TriCounty","Utah/Uintah","Utah/Unassigned","Utah/Utah","Utah/Wasatch","Utah/Washington","Utah/Washington County","Utah/Wayne","Utah/Weber","Utah/Weber-Morgan","Utah/unassigned"
"2020-07-05"," 10.00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.10 %","   .00 %","","","   .00 %","","  3.48 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .91 %","   .00 %","","","","","  1.54 %",""
"2020-07-06"," 10.00 %","","","","","   .00 %","","  4.00 %","","","","","","","","","","","","","  1.62 %","   .00 %","","","   .00 %","","  3.48 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .91 %","  6.67 %","","","","","  1.54 %",""
"2020-07-07","   .00 %","","","","","   .00 %","","  4.00 %","","","","","","","","","","","","","  1.76 %","   .00 %","","","   .00 %","","  3.48 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.78 %","  6.67 %","","","","","  1.54 %",""
"2020-07-08","   .00 %","","","","","   .00 %","","  4.00 %","","","","","","","","","","","","","  1.73 %","  2.22 %","","","   .00 %","","  3.21 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.28 %","  6.67 %","","","","","   .00 %",""
"2020-07-09","   .00 %","","","","","   .00 %","","  4.00 %","","","","","","","","","","","","","  2.06 %","  4.22 %","","","   .00 %","","  4.63 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.28 %","  6.67 %","","","","","   .00 %",""
"2020-07-10","   .00 %","","","","","   .00 %","","  4.00 %","","","","","","","","","","","","","  2.04 %","  4.22 %","","","   .00 %","","  4.30 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.37 %","  6.67 %","","","","","   .00 %",""
"2020-07-11","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  2.14 %","  4.22 %","","","   .00 %","","  4.30 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.37 %","   .00 %","","","","","   .00 %",""
"2020-07-12","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.62 %","  4.22 %","","","   .00 %","","  6.80 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.24 %","   .00 %","","","","","   .00 %",""
"2020-07-13","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.29 %","  2.00 %","","","   .00 %","","  5.26 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .74 %","   .00 %","","","","","  1.43 %",""
"2020-07-14","  6.67 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .96 %"," 10.91 %","","","   .00 %","","  4.94 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.46 %","   .00 %","","","","","  2.76 %",""
"2020-07-15","  6.67 %","","","","","   .00 %","","  3.33 %","","","","","","","","","","","","","  1.11 %"," 12.09 %","","","   .00 %","","  3.61 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.14 %","   .00 %","","","","","  5.26 %",""
"2020-07-16","  6.67 %","","","","","   .00 %","","  3.33 %","","","","","","","","","","","","","   .46 %"," 12.09 %","","","   .00 %","","  3.61 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.14 %","   .00 %","","","","","  5.26 %",""
"2020-07-17","  6.67 %","","","","","   .00 %","","  3.33 %","","","","","","","","","","","","","   .46 %"," 12.09 %","","","   .00 %","","  1.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.40 %","   .00 %","","","","","  6.37 %",""
"2020-07-18","  6.67 %","","","","","   .00 %","","  3.33 %","","","","","","","","","","","","","   .91 %"," 13.20 %","","","   .00 %","","  3.22 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.40 %","   .00 %","","","","","  7.05 %",""
"2020-07-19","   .00 %","","","","","   .00 %","","  3.33 %","","","","","","","","","","","","","   .91 %","  2.29 %","","","   .00 %","","  2.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .69 %","   .00 %","","","","","  5.72 %",""
"2020-07-20","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .90 %","  1.11 %","","","   .00 %","","  2.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .67 %","   .00 %","","","","","  4.17 %",""
"2020-07-21","  5.00 %","","","","","   .00 %","","  2.86 %","","","","","","","","","","","","","   .89 %","  1.11 %","","","   .00 %","","  2.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .67 %","   .00 %","","","","","  5.08 %",""
"2020-07-22","  5.00 %","","","","","   .00 %","","  5.36 %","","","","","","","","","","","","","  1.75 %","  1.11 %","","","   .00 %","","  2.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .67 %","   .00 %","","","","","  4.84 %",""
"2020-07-23","  5.00 %","","","","","   .00 %","","  5.36 %","","","","","","","","","","","","","  2.27 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .67 %","   .00 %","","","","","  2.73 %",""
"2020-07-24","  5.00 %","","","","","   .00 %","","  7.58 %","","","","","","","","","","","","","  2.79 %","   .00 %","","","   .00 %","","   .95 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .67 %","   .00 %","","","","","  2.73 %",""
"2020-07-25","  5.00 %","","","","","   .00 %","","  9.58 %","","","","","","","","","","","","","  2.50 %","   .00 %","","","   .00 %","","   .95 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","  1.78 %",""
"2020-07-26","   .00 %","","","","","   .00 %","","  6.72 %","","","","","","","","","","","","","  2.36 %","   .00 %","","","   .00 %","","   .95 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .87 %",""
"2020-07-27","   .00 %","","","","","   .00 %","","  4.22 %","","","","","","","","","","","","","  2.00 %","  2.11 %","","","   .00 %","","  1.86 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-28","   .00 %","","","","","   .00 %","","  6.04 %","","","","","","","","","","","","","  1.29 %","  3.06 %","","","   .00 %","","  2.73 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-07-29","   .00 %","","","","","   .00 %","","  3.82 %","","","","","","","","","","","","","  1.26 %","  3.06 %","","","   .00 %","","  1.78 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .65 %","   .00 %","","","","","   .83 %",""
"2020-07-30","   .00 %","","","",""," 20.00 %","","  3.48 %","","","","","","","","","","","","","  1.86 %","  3.06 %","","","   .00 %","","  1.78 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.27 %","   .00 %","","","","","   .83 %",""
"2020-07-31","  4.00 %","","","",""," 20.00 %","","  3.48 %","","","","","","","","","","","","","  2.09 %","  3.97 %","","","   .00 %","","  1.78 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.27 %","   .00 %","","","","","   .83 %",""
"2020-08-01","  4.00 %","","","",""," 20.00 %","","  3.48 %","","","","","","","","","","","","","  1.93 %","  2.73 %","","","   .00 %","","   .87 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.48 %","   .00 %","","","","","   .83 %",""
"2020-08-02","  4.00 %","","","",""," 20.00 %","","  3.21 %","","","","","","","","","","","","","  1.68 %","  1.78 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.48 %","   .00 %","","","","","   .83 %",""
"2020-08-03","  4.00 %","","","",""," 20.00 %","","  4.63 %","","","","","","","","","","","","","  1.41 %","  1.78 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.84 %","   .00 %","","","","","   .00 %",""
"2020-08-04","  4.00 %","","","","","   .00 %","","  4.30 %","","","","","","","","","","","","","  1.48 %","  1.78 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.21 %","   .00 %","","","","","   .00 %",""
"2020-08-05","   .00 %","","","","","   .00 %","","  6.80 %","","","","","","","","","","","","","  1.36 %","  1.70 %","","","   .00 %","","   .83 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.78 %","   .00 %","","","","","   .00 %",""
"2020-08-06","   .00 %","","","","","   .00 %","","  7.91 %","","","","","","","","","","","","","  1.12 %","   .83 %","","","   .00 %","","   .83 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.13 %","   .00 %","","","","","   .00 %",""
"2020-08-07","   .00 %","","","","","   .00 %","","  8.48 %","","","","","","","","","","","","","  1.44 %","   .83 %","","","   .00 %","","   .83 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.13 %","   .00 %","","","","","   .00 %",""
"2020-08-08","   .00 %","","","","","   .00 %","","  7.05 %","","","","","","","","","","","","","  1.21 %","   .83 %","","","   .00 %","","   .83 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.13 %","   .00 %","","","","","   .00 %",""
"2020-08-09","  3.33 %","","","","","   .00 %","","  5.72 %","","","","","","","","","","","","","   .54 %","   .83 %","","","   .00 %","","   .83 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.13 %","   .00 %","","","","","   .00 %",""
"2020-08-10","  3.33 %","","","","","   .00 %","","  3.22 %","","","","","","","","","","","","","  1.17 %","   .00 %","","","   .00 %","","   .80 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .56 %","   .00 %","","","","","   .00 %",""
"2020-08-11","  3.33 %","","","","","   .00 %","","  2.11 %","","","","","","","","","","","","","  1.47 %","   .00 %","","","   .00 %","","   .80 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-12","  3.33 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.35 %","   .00 %","","","   .00 %","","   .80 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-13","  3.33 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.55 %","   .00 %","","","   .00 %","","   .80 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %",""
"2020-08-14","   .00 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  2.04 %","   .80 %","","","   .00 %","","   .80 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .54 %","   .00 %","","","","","   .00 %",""
"2020-08-15","   .00 %","","","",""," 10.00 %","","   .00 %","","","","","","","","","","","","","  1.49 %","   .80 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .54 %","   .00 %","","","","","   .00 %",""
"2020-08-16","   .00 %","","","",""," 10.00 %","","   .00 %","","","","","","","","","","","","","  1.08 %","   .80 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .54 %","   .00 %","","","","","   .00 %",""
"2020-08-17","   .00 %","","","","","  3.33 %","","   .00 %","","","","","","","","","","","","","   .97 %","   .80 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.07 %","   .00 %","","","","","   .00 %",""
"2020-08-18","  2.86 %","","","","","  3.33 %","","   .00 %","","","","","","","","","","","","","  1.06 %","   .80 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.07 %","   .00 %","","","","","   .80 %",""
"2020-08-19","  5.36 %","","","","","  3.33 %","","   .00 %","","","","","","","","","","","","","   .76 %","   .77 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.55 %","   .00 %","","","","","  2.34 %",""
"2020-08-20","  5.36 %","","","",""," -6.67 %","","   .00 %","","","","","","","","","","","","","   .84 %","   .77 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.04 %","   .00 %","","","","","  2.34 %",""
"2020-08-21","  5.36 %","","","",""," -6.67 %","","   .00 %","","","","","","","","","","","","","  1.02 %","   .77 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.04 %","   .00 %","","","","","  2.34 %",""
"2020-08-22","  5.36 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","  1.11 %","   .77 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.51 %","   .00 %","","","","","  2.34 %",""
"2020-08-23","  2.50 %","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .82 %","   .77 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.51 %","   .00 %","","","","","  1.54 %",""
"2020-08-24","   .00 %","","","","","   .00 %","","   .95 %","","","","","","","","","","","","","   .64 %","   .74 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .96 %","  5.00 %","","","","","   .00 %",""
